time,sensor_x0[undefined],sensor_y0[undefined],sensor_z0[undefined],sensor_x[undefined],sensor_y[undefined],sensor_z[undefined],sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_standing
1664105933619,0,0.2,0.1,-0.2,5.4,8.4,1,-0.5,-1,x
1664105933635.4,-0.1,0.2,0,-0.3,5.4,8.3,-0.1,0.6,-1.6,x
1664105933652.2,-0.1,0,0.1,-0.3,5.3,8.3,-1.5,1.2,-1,x
1664105933668.4,-0.1,-0.1,0,-0.2,5.2,8.3,-1.4,0.1,-0.2,x
1664105933685.2,0,0,0,-0.1,5.2,8.3,-0.4,-1.3,0.7,x
1664105933702.2,0.1,0,0.2,-0.1,5.3,8.5,1.6,0.3,0.1,x
1664105933724.6,0,0.1,0,-0.2,5.3,8.3,3,2.2,-0.6,x
1664105933735.7,-0.1,0.1,-0.1,-0.3,5.4,8.2,2.6,2.2,-1.2,x
1664105933751.7,-0.1,0,-0.1,-0.3,5.3,8.1,-0.2,1,-1.4,x
1664105933768.5,0,0,0,-0.2,5.3,8.2,-1.4,-0.3,-1,x
1664105933785.3,0,0,0.1,-0.2,5.3,8.4,-1.8,-2,-0.8,x
1664105933802.4,-0.1,0,0.2,-0.3,5.3,8.4,-0.3,0.3,-0.3,x
1664105933818.5,0,0.1,0.2,-0.2,5.3,8.4,0.8,0.8,0.2,x
1664105933835.4,0.1,0.1,0,-0.1,5.4,8.3,2.1,1.1,0,x
1664105933851.6,0,0.1,0,-0.2,5.4,8.3,1.3,0.3,-0.8,x
1664105933868.4,0,0.1,0,-0.2,5.3,8.3,0.3,0.3,-0.7,x
1664105933885.1,0,0,0,-0.2,5.3,8.3,-0.3,0.9,-0.2,x
1664105933901.4,0,0,0,-0.2,5.3,8.2,-0.6,-0.1,0.1,x
1664105933919,0,0,0,-0.2,5.3,8.3,-0.7,-0.9,0.2,x
1664105933935.7,0,0,0.1,-0.2,5.3,8.3,-0.5,-1.3,0.3,x
1664105933951.7,0,0,0,-0.2,5.3,8.3,0.3,0.2,0.2,x
1664105933968.4,0,0.1,0,-0.2,5.3,8.2,-0.1,0.8,0.1,x
1664105933984.9,0,0.1,0,-0.2,5.3,8.3,-1.2,-0.2,-0.4,x
1664105934001.7,-0.1,0,0.1,-0.2,5.3,8.3,-1.7,-0.9,-0.2,x
1664105934018.7,0,0,0.1,-0.2,5.3,8.4,-1.4,-0.8,-0.1,x
1664105934035.1,0,0,0.2,-0.2,5.2,8.4,-0.1,0.4,0.4,x
1664105934051.6,0.1,0,0.1,-0.1,5.3,8.3,0.7,-0.2,0.8,x
1664105934068.4,0.1,0,0.1,-0.2,5.3,8.3,0.5,-0.2,0.6,x
1664105934085,0,0.1,-0.1,-0.2,5.3,8.2,-0.8,0.1,0.8,x
1664105934106.1,-0.1,0.1,-0.1,-0.3,5.3,8.2,-2.3,0.5,1.1,x
1664105934118.4,0,0.1,0,-0.2,5.3,8.3,-2.9,-0.3,0.8,x
1664105934135.2,-0.1,0.1,0.2,-0.3,5.3,8.4,-2.1,-1.2,-0.7,x
1664105934151.6,0,0,0.1,-0.2,5.3,8.3,-0.6,-0.5,-0.5,x
1664105934168.6,0,-0.1,0.1,-0.2,5.2,8.4,-0.8,-0.6,0.2,x
1664105934185.2,0.1,-0.1,0.2,-0.1,5.1,8.4,-1.5,-1.4,1.6,x
1664105934201.9,0.1,0,0.2,-0.1,5.2,8.5,-1.6,-2,2.1,x
1664105934233.8,0,0.2,0.1,-0.1,5.4,8.4,0.5,-0.3,1.3,x
1664105934251.6,0,0.2,0.1,-0.1,5.4,8.4,0.5,-0.3,1.3,x
1664105934268.4,-0.1,0,-0.1,-0.2,5.3,8.2,0.7,0.8,-0.5,x
1664105934288.2,0,-0.1,-0.1,-0.2,5.2,8.2,-0.7,-0.6,0,x
1664105934301.5,0,0,0,-0.2,5.2,8.3,-1.4,-0.7,0.9,x
1664105934318.4,0,0,0.1,-0.2,5.2,8.3,-1.2,-0.7,1.3,x
1664105934334.8,0,0,0.1,-0.1,5.3,8.4,-0.1,0.1,1.3,x
1664105934352,0,0.1,0.1,-0.1,5.3,8.4,0.9,2.2,-0.1,x
1664105934368.5,0,0.1,0.1,-0.2,5.3,8.3,0.7,2.4,-0.7,x
1664105934385.3,-0.1,0.1,0.1,-0.2,5.3,8.3,-0.3,0.3,-1.1,x
1664105934402.1,0,0,0.1,-0.2,5.3,8.4,-0.9,-1.2,0,x
1664105934422.7,0,0,0.2,-0.2,5.3,8.4,-0.9,-1.1,0,x
1664105934436.7,0,0,0.1,-0.1,5.3,8.4,-0.1,-1.3,0,x
1664105934452.3,0.1,0.1,0,0,5.3,8.3,2.1,-0.4,0.2,x
1664105934468.3,0.1,0.1,-0.1,0,5.3,8.2,2.1,0.1,0.1,x
1664105934485.2,0.1,0,-0.1,-0.1,5.3,8.2,0.1,1.1,-0.6,x
1664105934502,0,0,0,-0.2,5.2,8.3,-1.4,0.2,-1,x
1664105934518.3,0,-0.1,0,-0.1,5.2,8.3,-1.7,-0.3,-1.1,x
1664105934535.3,0,0,0,-0.1,5.2,8.3,-1.1,-1,-1.3,x
1664105934551.6,0,0,0,-0.1,5.2,8.3,-0.3,-0.9,-1,x
1664105934568.2,0,0,0.1,-0.1,5.2,8.3,-0.1,-0.9,-1.1,x
1664105934585.3,0,0,0,-0.2,5.3,8.3,-1.1,-1.1,-1.5,x
1664105934602.4,0,0.1,0,-0.1,5.3,8.3,-2.9,-1.3,-2.2,x
1664105934618.4,0,0,0.1,-0.2,5.3,8.4,-3.2,-1.5,-2.4,x
1664105934682.2,0,0,0,-0.2,5.3,8.3,-1.8,-0.5,-1.3,x
1664105934684.8,0,0,0,-0.2,5.3,8.3,-2,-0.7,-1.4,x
1664105934702.1,-0.1,0,0,-0.2,5.2,8.3,-2.6,-1.1,-0.9,x
1664105934718.2,0,0,0,-0.2,5.2,8.3,-2.9,-1.7,-0.2,x
1664105934735.3,0,0.1,0.1,-0.1,5.3,8.4,-2.6,-1.7,-0.2,x
1664105934751.7,0,0.1,0.2,-0.2,5.3,8.5,-1.4,-1.3,-2.1,x
1664105934768.2,-0.1,0.1,0.1,-0.2,5.3,8.4,-0.6,-1.3,-2.7,x
1664105934785.1,-0.1,0,-0.1,-0.2,5.2,8.2,-0.8,-0.7,-2.1,x
1664105934802.3,0,-0.1,0,-0.2,5.1,8.3,-3.9,-1.1,-0.5,x
1664105934818.2,0,-0.1,0.1,-0.1,5.1,8.4,-5,-2.3,0.5,x
1664105934835.2,0,0,0.2,-0.1,5.2,8.6,-3.5,-3.3,1.1,x
1664105934851.9,0.1,0.1,0.3,-0.1,5.2,8.6,-0.2,-1.9,0.2,x
1664105934868.3,0.1,0.1,0.2,-0.1,5.2,8.5,1.3,-0.2,-0.4,x
1664105934885.2,-0.1,0.1,0,-0.3,5.2,8.3,2,2,-1.6,x
1664105934902.9,-0.1,0,-0.2,-0.2,5.2,8.2,0,0.3,-0.7,x
1664105934918.1,0,0,-0.1,-0.2,5.1,8.3,-1.4,-0.8,0,x
1664105934935.2,0,0,0.1,-0.2,5.1,8.4,-3.1,-2.2,0.8,x
1664105934951.9,0.1,0,0.2,0,5.2,8.6,-1.7,-0.9,1.1,x
1664105934968.2,0.1,0,0.2,-0.1,5.2,8.6,-0.5,-0.2,1,x
1664105934985.3,0,0.1,0.2,-0.1,5.2,8.5,1.1,1.2,-0.1,x
1664105935001.9,0,0.1,0.2,-0.2,5.2,8.5,1.2,1,-0.7,x
1664105935018.7,-0.1,0,0.1,-0.2,5.2,8.4,1.1,0.4,-1.1,x
1664105935034.9,0.1,0,0,-0.1,5.2,8.3,-0.5,-1.6,-0.6,x
1664105935051.9,-0.1,0,0,-0.2,5.1,8.4,-0.6,-0.7,-0.8,x
1664105935068.5,-0.1,0,0,-0.2,5.2,8.4,-0.7,0.7,-0.2,x
1664105935084.9,0,0,0,-0.1,5.2,8.4,-0.4,-0.4,0.8,x
1664105935102.6,0.1,0,0.1,0,5.2,8.4,-0.3,-0.9,0.9,x
1664105935118,0,0,0.1,-0.1,5.1,8.4,-0.3,0.5,-0.3,x
1664105935134.8,-0.1,0,0.1,-0.2,5.1,8.4,-0.3,0.8,-0.2,x
1664105935151.7,0,0,0,-0.1,5.1,8.3,-0.7,-0.9,0.6,x
1664105935169.1,0.1,0,0,0,5.1,8.4,-0.9,-1.8,0.7,x
1664105935185.3,0,0,0.1,-0.1,5.2,8.5,-0.4,-1.1,0,x
1664105935218.8,0,0,0,-0.1,5.2,8.4,0.5,0.6,0.1,x
1664105935241.4,0,0,0,-0.1,5.1,8.4,-0.3,-1,0.1,x
1664105935251.5,0.1,0,0,-0.1,5.1,8.4,-0.8,-1.4,0.2,x
1664105935270.8,0,0,0.1,-0.1,5.1,8.5,-0.8,-1.8,-0.1,x
1664105935285.2,0,0,0.1,-0.1,5.1,8.5,0.2,-1,-0.4,x
1664105935301.5,-0.1,0,0,-0.2,5.1,8.4,1.1,0.7,-0.8,x
1664105935318.5,-0.1,0,0,-0.2,5.1,8.3,1,1.1,-0.8,x
1664105935335,-0.1,0,0,-0.2,5.1,8.3,-0.1,-0.1,0.8,x
1664105935351.9,0.1,0,0,-0.1,5.2,8.4,-1,-1.5,0.9,x
1664105935368,0.1,0,0,-0.1,5.2,8.4,-1,-1.4,0,x
1664105935384.9,-0.1,0.1,0.1,-0.3,5.2,8.5,0.3,-0.2,-1.7,x
1664105935402.7,-0.1,0,0.1,-0.2,5.2,8.5,0.4,0.2,-1.2,x
1664105935418.4,0,-0.1,0,-0.1,5,8.4,-0.2,-0.4,-0.1,x
1664105935435,0.1,-0.1,0,-0.1,5,8.4,-1.7,-0.7,1.5,x
1664105935451.7,0.1,0,0.1,-0.1,5.1,8.5,-1.3,-0.3,1.6,x
1664105935469,0,0.1,0.1,-0.1,5.2,8.5,-0.3,-0.4,1.2,x
1664105935484.9,0,0.2,0.1,-0.1,5.3,8.5,1.2,0,0.4,x
1664105935502.6,0,0.1,0,-0.2,5.2,8.4,0.7,1.7,-1.2,x
1664105935518.3,-0.1,0.1,0,-0.2,5.2,8.4,0.2,1.9,-1.3,x
1664105935535,0,0,0,-0.2,5.1,8.4,-0.9,0.3,0.1,x
1664105935551.7,0.1,-0.1,0.1,-0.1,5,8.5,-0.6,-0.5,0.9,x
1664105935568.7,0.1,0,0.1,0,5.1,8.5,0.4,-0.7,0.9,x
1664105935585.3,0.1,0,0,-0.1,5.1,8.4,1.9,-0.2,0.6,x
1664105935601.6,0,0.1,0,-0.1,5.2,8.4,1.2,1.4,-0.2,x
1664105935618.5,-0.1,0.1,0,-0.2,5.2,8.4,0.4,1.7,-0.6,x
1664105935635.2,0,0.1,0,-0.2,5.2,8.4,-1,0.6,-0.7,x
1664105935651.5,0,0,0.1,-0.2,5.1,8.4,-0.9,-0.3,-0.5,x
1664105935668.3,0,0,0.1,-0.1,5.1,8.5,-0.5,-0.9,-0.2,x
1664105935685.2,0,0,0.1,-0.1,5.1,8.4,0.8,0.1,0,x
1664105935701.6,0.1,0.1,0,-0.1,5.2,8.4,1.8,0.8,0.2,x
1664105935718.5,0.1,0.1,0,-0.1,5.2,8.3,1.8,0.8,0.2,x
1664105935735.2,0,0.1,-0.1,-0.1,5.2,8.3,0.1,0.5,0,x
1664105935751.5,0,0,0,-0.2,5.1,8.3,-2.1,-0.2,-0.5,x
1664105935772.2,0,0,0.1,-0.1,5.1,8.5,-2.3,-1.3,-0.1,x
1664105935785.2,0,0,0.1,-0.1,5.1,8.5,-2.3,-1.3,-0.1,x
1664105935801.6,0.1,0,0.2,-0.1,5.2,8.6,0.7,0.4,0.2,x
1664105935818.9,0,0.1,0.1,-0.1,5.2,8.5,1.2,0.8,0.2,x
1664105935834.7,0,0.1,0,-0.1,5.2,8.4,0.4,0.2,-0.1,x
1664105935851.6,0,0,0,-0.1,5.1,8.4,-0.6,-0.8,-0.2,x
1664105935868.3,0,0,0.1,-0.1,5.2,8.4,-0.7,-0.8,-0.2,x
1664105935884.9,0,0,0,-0.1,5.1,8.4,-0.3,-0.4,-0.5,x
1664105935901.6,0,0,0,-0.1,5.1,8.4,-0.1,-0.5,-0.3,x
1664105935918.4,0,0,0.1,-0.1,5.1,8.4,-0.5,-0.2,-0.1,x
1664105935934.9,0,0,0.1,-0.2,5.1,8.4,-0.4,-0.6,-0.4,x
1664105935951.6,0,0,0.1,-0.1,5.1,8.4,-0.4,-0.3,0.1,x
1664105935968.7,0.1,0,0.1,0,5.1,8.5,-0.3,0.2,0.7,x
1664105935985.2,-0.1,0.2,0,-0.2,5.3,8.4,0.1,0.2,-0.9,x
1664105936001.8,-0.1,0.2,0,-0.3,5.2,8.4,0.5,-0.4,-1.6,x
1664105936018.5,-0.2,0,0,-0.3,5.2,8.3,0.3,-0.1,-1.1,x
1664105936035,0,-0.1,-0.1,-0.1,5,8.3,-1.3,0,1.1,x
1664105936051.6,0.1,-0.1,0,0,5,8.4,-2.1,-0.3,1.6,x
1664105936068.4,0,-0.1,0.2,-0.1,5.1,8.6,-2.1,-0.6,1.2,x
1664105936085.2,0,0.1,0.1,-0.1,5.2,8.5,1.8,0.3,0.9,x
1664105936101.6,0,0.2,0,-0.1,5.3,8.4,2.4,1.1,-0.6,x
1664105936119.1,0,0.2,0,-0.1,5.3,8.4,1.6,1.3,-1.5,x
1664105936135.2,0,0.1,0,-0.2,5.2,8.4,-0.4,0.6,-1.4,x
1664105936168.6,0,0,0.2,-0.1,5.1,8.5,-0.1,-0.8,0.1,x
1664105936184.8,0,0,0.2,-0.1,5.1,8.5,2.1,-0.5,0.5,x
1664105936207.6,0,0,0,-0.1,5.2,8.4,2.6,0.1,0.5,x
1664105936218.5,0,0.1,0,-0.1,5.2,8.3,2,1,-0.1,x
1664105936234.8,-0.1,0,0,-0.2,5.2,8.4,1.1,0.7,-1.1,x
1664105936251.5,-0.1,0,-0.1,-0.3,5.2,8.3,0.9,-0.6,-0.7,x
1664105936268.3,-0.1,0,0,-0.2,5.2,8.3,0.7,-0.7,0.2,x
1664105936285,-0.1,0,0.1,-0.2,5.1,8.4,0.3,0.3,0.3,x
1664105936301.6,0,0,0,-0.1,5.1,8.4,0.8,0.2,0.4,x
1664105936318.2,0,0.1,0,-0.1,5.2,8.4,1,-0.1,0.5,x
1664105936335.2,0.1,0.1,0.1,-0.1,5.2,8.4,1,-0.1,0.2,x
1664105936351.6,0.1,0.1,0.1,-0.1,5.2,8.4,0.5,0,-0.2,x
1664105936368,0.1,0,0,-0.1,5.2,8.3,0.1,0.1,-0.4,x
1664105936385.1,0,0,-0.1,-0.1,5.1,8.3,-0.1,1.2,-0.8,x
1664105936401.6,0,0,0,-0.2,5.2,8.3,0,2,0.2,x
1664105936418.1,0,0,0,-0.1,5.1,8.4,0.3,1.5,0.8,x
1664105936434.9,0,0,0,-0.1,5.2,8.4,0.2,0.3,0.8,x
1664105936451.9,0,0.1,0.1,-0.1,5.2,8.4,-0.1,-0.2,-0.1,x
1664105936468.3,0,0.1,0.1,-0.1,5.2,8.5,-0.4,0.3,-0.2,x
1664105936485.2,0,0,0.1,-0.1,5.2,8.5,-0.3,0.2,-0.4,x
1664105936501.4,0.1,0,0,-0.1,5.1,8.4,0.2,0.4,-0.5,x
1664105936518.2,0,-0.1,0,-0.1,5.1,8.4,0.2,0.7,-0.3,x
1664105936534.8,0,0,-0.1,-0.1,5.1,8.3,0.4,0.8,-0.1,x
1664105936551.3,0,0,-0.1,-0.1,5.1,8.3,0.1,-0.2,0,x
1664105936567.9,0,0,-0.1,-0.1,5.2,8.3,-0.4,-0.6,0.4,x
1664105936585,0.1,0.2,0.1,-0.1,5.3,8.4,-1.4,-0.1,-0.3,x
1664105936601.5,-0.1,0.2,0.3,-0.2,5.3,8.6,-0.8,1.3,-2.6,x
