time,sensor_x0[undefined],sensor_y0[undefined],sensor_z0[undefined],sensor_x[undefined],sensor_y[undefined],sensor_z[undefined],sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_standing
1666170541567.7,0.2,-0.1,0.5,-0.9,5.2,8.5,2.5,1.3,-8.4,x
1666170541585.9,0.2,-0.1,0.5,-0.9,5.2,8.5,2.5,1.3,-8.4,x
1666170541601.2,0.1,0.1,0.2,-1,5.4,8.3,1.9,0.4,-8.2,x
1666170541620.5,0.2,0,0.2,-1,5.4,8.3,1.9,0.4,-8.2,x
1666170541634.4,0.2,-0.1,0.2,-1,5.2,8.3,0.8,-1.7,-8.9,x
1666170541651,0,-0.2,0.2,-1.2,5.1,8.3,-0.3,1.3,-7.9,x
1666170541668.3,-0.1,-0.2,0.2,-1.3,5.2,8.3,-0.1,1.1,-5.4,x
1666170541688.5,-0.1,-0.1,0.1,-1.2,5.2,8.2,-0.1,1.1,-5.4,x
1666170541701,0,-0.1,0,-1.1,5.3,8.1,-0.8,-3.4,-2.2,x
1666170541719.7,0.1,0,0,-1.1,5.3,8.1,-0.8,-3.4,-2.2,x
1666170541734.6,0.2,0,-0.1,-1,5.2,7.8,-0.2,-5.3,-2.6,x
1666170541751.3,-0.2,0,-0.4,-1.3,5.3,7.7,-2.2,-6.6,-5.1,x
1666170541767.6,-0.3,0,-0.4,-1.4,5.3,7.7,-4.7,-9.5,-4,x
1666170541784.3,-0.2,0,-0.4,-1.3,5.2,7.8,-4.7,-9.5,-4,x
1666170541801,0,0,0.2,-1.2,5.2,8.2,-6.4,-13.2,-2.7,x
1666170541817.6,0,0,0.2,-1.1,5.1,8.4,-6.4,-13.2,-2.7,x
1666170541834.3,0,-0.1,0.3,-1.1,5.1,8.4,-4,-9.5,-3,x
1666170541851,-0.1,-0.1,0.1,-1.2,5.2,8.3,-0.4,1.1,-1.4,x
1666170541867.6,0,0,0.1,-1.1,5.2,8.2,-0.4,5.8,-1.8,x
1666170541884.5,0.1,0,0,-1.1,5.3,8,-0.4,5.8,-1.8,x
1666170541900.9,0,0.1,-0.2,-1.2,5.4,8,-4.9,7,-4.5,x
1666170541917.5,0,0.2,-0.1,-1.2,5.3,8.1,-7.6,4.6,-5.3,x
1666170541934.2,0.1,0.1,0.2,-1.1,5.3,8.4,-8.1,3.3,-6.4,x
1666170541950.9,0.1,0.1,0.3,-1.2,5.2,8.6,-5.7,3.5,-6.5,x
1666170541967.7,0,0,0.4,-1.2,5.2,8.6,-5.7,3.5,-6.5,x
1666170541996.7,-0.2,-0.1,0.3,-1.4,5,8.4,-1.9,3.8,-4.6,x
1666170542000.9,-0.2,-0.1,0.3,-1.4,5,8.4,-1.9,3.8,-4.6,x
1666170542017.5,0.2,0,-0.1,-1.1,5.2,8.1,-1.9,1.8,0.4,x
1666170542034.2,0.3,0,-0.1,-1,5.2,8.2,-4.4,1.3,-0.8,x
1666170542051.9,0.1,0,0.1,-1.2,5.1,8.4,-4.2,0.2,-1.3,x
1666170542067.7,0,0,0.3,-1.3,5.1,8.5,-2,-1.7,-0.3,x
1666170542084.3,0,0,0.3,-1.3,5.1,8.5,-2,-1.7,-0.3,x
1666170542101.3,-0.1,-0.2,0.3,-1.3,4.9,8.5,1.3,-3.4,2.2,x
1666170542117.6,0.1,-0.1,0.1,-1.1,5,8.3,6.3,-3.8,6.4,x
1666170542134.2,0.3,0,-0.2,-0.9,5.2,8.1,6,-3.9,5.5,x
1666170542167.8,0.1,0.2,-0.2,-1.2,5.3,8.1,-0.8,-6.7,1.6,x
1666170542184.3,-0.1,0.1,0.2,-1.2,5.2,8.4,-2.5,-8.4,1.1,x
1666170542200.8,-0.1,-0.1,0.3,-1.2,5.1,8.5,-1.5,-7.9,1.4,x
1666170542217.5,-0.1,-0.1,0.3,-1.2,5.1,8.6,0.8,-7.6,2.1,x
1666170542234.2,-0.2,0,0.1,-1.2,5.1,8.4,2.4,-9.1,1.9,x
1666170542250.9,-0.2,0,0,-1.2,5.2,8.2,0.4,-10.9,0.3,x
1666170542267.5,-0.3,0,-0.1,-1.3,5.1,8.2,-3.8,-9.7,-1.1,x
1666170542284.2,-0.3,0,0.2,-1.4,5.2,8.5,-7.9,-9.1,-1.9,x
1666170542300.9,-0.4,0,0.4,-1.4,5.1,8.8,-8.7,-9.9,-2.2,x
1666170542317.6,-0.5,-0.1,0.7,-1.5,5,9,-6.7,-9.3,-1.1,x
1666170542334.3,-0.4,-0.1,0.6,-1.4,5,9.1,-2.8,-7.1,0.7,x
1666170542350.9,-0.3,-0.1,0.3,-1.4,5,8.8,1.4,-4.9,1.8,x
1666170542367.5,-0.3,0,0.1,-1.3,5.1,8.5,4.3,-2.1,1.8,x
1666170542384.4,-0.1,0,-0.5,-1.2,5.1,8,4.4,0.2,0.7,x
1666170542400.9,-0.2,0.1,-0.7,-1.2,5.2,7.7,1.1,0.6,-1.1,x
1666170542417.5,-0.3,0.1,-0.6,-1.4,5.2,7.8,-2.6,-0.4,-2.2,x
1666170542434.2,-0.3,0.1,-0.3,-1.4,5.2,8,-3.9,0.3,-2.6,x
1666170542450.9,-0.2,0,-0.1,-1.4,5.1,8.2,-1.7,2.5,-3.1,x
1666170542467.6,-0.3,0.1,-0.1,-1.5,5.2,8.2,1.5,3.2,-3.4,x
1666170542484.3,-0.3,0.1,-0.1,-1.5,5.2,8.2,1.5,3.2,-3.4,x
1666170542500.8,-0.2,0.2,-0.5,-1.3,5.4,7.8,0.3,-1,-4.6,x
1666170542518,-0.1,0.3,-0.4,-1.1,5.3,7.9,-3.2,-2.6,-7.6,x
1666170542534.3,0,0.1,-0.3,-1.3,5.2,8.1,-7.6,-2.7,-10.6,x
1666170542550.9,-0.2,0,0,-1.4,5.1,8.4,-11.2,-1.9,-10.8,x
1666170542567.5,-0.2,-0.1,0.4,-1.5,5,8.8,-12.7,-0.7,-10.1,x
1666170542584.1,-0.3,-0.2,0.6,-1.5,4.9,9,-11.8,1.7,-8.6,x
1666170542600.8,-0.3,-0.2,0.7,-1.6,4.8,9.2,-8.2,4.4,-5.2,x
1666170542617.5,-0.2,-0.3,0.7,-1.5,4.7,9.1,-2.4,6.1,-1.5,x
1666170542634.2,-0.2,-0.2,0.2,-1.5,4.7,8.7,2.8,5.6,1.6,x
1666170542650.9,0,-0.1,-0.2,-1.4,4.8,8.3,5,2.4,4.7,x
1666170542667.5,0.2,0,-0.3,-1.2,4.9,8.1,4.5,-0.4,6.3,x
1666170542684.2,0.4,0,-0.4,-0.9,5,8,2.4,-2,5.4,x
1666170542701,0.4,0.1,-0.5,-0.9,5.1,8,-1,-2.9,2.9,x
1666170542717.5,0.3,0.1,-0.3,-0.9,5.1,8.1,-4.8,-3.8,1,x
1666170542734.2,0.3,0,0,-0.9,5,8.3,-7.1,-4.5,0.1,x
1666170542751.3,0.4,-0.1,0.2,-0.8,4.9,8.6,-7.1,-4.2,-1.6,x
1666170542767.8,0.3,-0.1,0.3,-0.9,4.9,8.7,-5.8,-2.7,-3,x
1666170542788.7,0.2,0,0.2,-1,4.9,8.7,-4.7,-1.6,-2.7,x
1666170542801,0.2,0,0.2,-1,4.9,8.7,-3.8,-0.7,-2.1,x
1666170542817.5,0.2,0,0.2,-0.9,4.9,8.6,-2.4,-0.4,-2.4,x
1666170542834.2,0.2,0,0.1,-1,4.9,8.5,-1.3,0,-3.3,x
1666170542850.9,0.1,0.1,0,-1,4.9,8.4,-0.5,0.3,-2.8,x
1666170542867.5,0.3,0,-0.1,-0.9,4.9,8.3,0.3,0,-2.8,x
1666170542884.2,0.3,0,-0.3,-0.9,4.9,8.2,0.7,0.8,-3.7,x
1666170542900.8,0.2,0,-0.4,-0.9,4.9,8,0.4,1.6,-3.9,x
1666170542917.6,0.2,0,-0.5,-0.9,4.9,8,-0.7,1.5,-3.8,x
1666170542934.3,0,0,-0.4,-1.2,5,8,-2.5,-1,-3.3,x
1666170542950.9,-0.1,0.1,-0.2,-1.3,4.9,8.2,-3.2,-3.4,-1.8,x
1666170542967.6,0,-0.1,0,-1.1,4.8,8.4,-2.9,-4,-0.3,x
1666170542990.6,0,-0.1,0,-1.1,4.8,8.4,-2.9,-4,-0.3,x
1666170543001,0,0,0.2,-1.1,4.8,8.6,-1.4,-2.2,1.4,x
1666170543017.5,0.1,0.1,0.2,-1,4.9,8.6,4.3,0.4,2.4,x
1666170543034.2,0.1,0.1,0.1,-1.1,5,8.4,6.2,-0.6,2.1,x
1666170543051.6,0,0.1,0,-1.1,5,8.4,6.2,-0.6,2.1,x
1666170543067.6,-0.1,0.1,-0.2,-1.1,5.1,8.2,3.9,-5.6,2.3,x
1666170543084.2,0,0.1,-0.1,-1,5.1,8.3,0.4,-6.5,0.8,x
1666170543111.2,0.2,0.1,0.1,-0.9,5.1,8.5,-2.8,-4.9,-2.1,x
1666170543117.5,0.1,0.1,0.2,-0.9,5,8.6,-5.6,-3.1,-5,x
1666170543134.2,0,-0.1,0.3,-1.1,4.8,8.7,-7.5,-0.9,-6.5,x
1666170543150.8,-0.1,-0.1,0.3,-1.2,4.7,8.8,-8,1,-6.2,x
1666170543167.6,-0.1,-0.2,0.3,-1.2,4.7,8.8,-6.8,3.5,-5,x
1666170543184.2,-0.1,-0.2,0.1,-1.2,4.6,8.6,-5.6,6.1,-4.3,x
1666170543201.2,-0.2,-0.2,-0.2,-1.3,4.6,8.4,-4.8,8.3,-3,x
1666170543217.5,-0.2,-0.2,-0.2,-1.3,4.6,8.3,-4.1,8.1,-1.3,x
1666170543234.2,-0.2,-0.2,-0.4,-1.4,4.6,8.1,-3.7,6.3,0.9,x
1666170543250.9,-0.2,-0.1,-0.4,-1.4,4.6,8.1,-3.4,4.5,3.6,x
1666170543267.5,0,0,-0.3,-1.2,4.7,8.1,-3,3.3,5.2,x
1666170543284.2,0.1,0.1,-0.3,-1.1,4.9,8.1,-3.3,1.9,5.3,x
1666170543300.8,0.2,0.2,-0.2,-1,5,8.2,-4.3,-0.2,4.7,x
1666170543317.5,0.3,0.3,-0.1,-0.9,5,8.4,-5.5,-2.5,2.9,x
1666170543334.2,0.3,0.2,0.2,-0.9,5,8.6,-6.5,-3.5,0.6,x
1666170543350.8,0.2,0.2,0.3,-0.9,4.9,8.8,-7.1,-2.8,-1,x
1666170543367.4,0.2,0.1,0.5,-0.9,4.8,9,-6.6,-0.7,-1.6,x
1666170543384.2,0.2,0.1,0.6,-0.9,4.8,9.1,-5.3,1.3,-2.4,x
1666170543400.9,0.1,0.1,0.6,-1,4.8,9.1,-3,3.2,-3.3,x
1666170543417.7,0,0,0.4,-1.1,4.7,9,-0.5,3.9,-3.6,x
1666170543434.2,-0.1,0,0.3,-1.2,4.7,8.8,1.7,4.2,-3,x
1666170543450.8,-0.1,0,0.2,-1.2,4.7,8.8,1.7,4.2,-3,x
1666170543467.5,0,0,-0.2,-1.1,4.7,8.4,2.4,3.4,-3,x
1666170543484.1,0,0,-0.2,-1.2,4.7,8.4,0.3,2.7,-3.6,x
1666170543501.3,0,0,-0.1,-1.2,4.7,8.5,-1.7,1.7,-4.1,x
1666170543517.5,0,0,0,-1.2,4.7,8.6,-2.7,1,-4.2,x
1666170543534.2,-0.1,-0.1,0.2,-1.3,4.6,8.7,-2.3,1,-3.5,x
1666170543550.8,-0.1,-0.1,0.2,-1.3,4.5,8.8,-1.1,1.2,-2.2,x
1666170543567.7,0,-0.2,0.2,-1.3,4.5,8.7,-1.1,1.2,-2.2,x
1666170543584.2,0,-0.2,0,-1.3,4.5,8.6,0.6,0.6,-0.7,x
1666170543600.8,-0.1,-0.1,-0.1,-1.3,4.5,8.5,0,0.3,0.1,x
1666170543617.8,-0.1,-0.1,-0.1,-1.3,4.5,8.5,0,0.3,0.1,x
1666170543634.1,0,-0.1,0,-1.3,4.5,8.6,-0.8,-0.7,2.1,x
1666170543651.6,0,-0.1,0,-1.3,4.5,8.6,-0.8,-0.7,2.1,x
1666170543667.6,0.1,-0.1,-0.2,-1.1,4.5,8.4,0.6,0.1,3.5,x
1666170543685.7,0.1,0,-0.3,-1.1,4.6,8.3,-0.9,-0.5,3.2,x
1666170543700.8,0.2,0,-0.3,-1,4.6,8.3,-3.3,-1.7,2.4,x
1666170543718.4,0.2,0,-0.3,-1,4.6,8.3,-3.3,-1.7,2.4,x
1666170543734.1,0.2,-0.2,0,-0.9,4.4,8.5,-5.9,-1,0.4,x
1666170543750.8,0.2,-0.2,0,-0.9,4.3,8.5,-6.2,1,0.4,x
1666170543768.4,0.2,-0.2,0,-0.9,4.3,8.5,-6.2,1,0.4,x
1666170543784.7,0.2,-0.2,-0.2,-1,4.4,8.4,-6.7,4.7,0.6,x
1666170543800.8,0.1,-0.1,-0.2,-1.2,4.5,8.3,-7.5,3.6,1.2,x
1666170543817.5,-0.2,0.3,-0.3,-1.3,4.8,8.2,-10,-0.1,1.8,x
1666170543834.1,-0.2,0.5,-0.2,-1.2,5.2,8.5,-13.9,-5.1,1.2,x
1666170543850.8,0.3,0.9,0.3,-0.8,5.4,8.9,-19.3,-9.8,-3.1,x
1666170543867.5,0.4,1,0.8,-0.7,5.5,9.5,-27.1,-9.3,-10.4,x
1666170543884.2,0.3,0.8,1.8,-0.8,5.3,10.3,-32.1,-0.5,-16.6,x
1666170543900.9,0.1,0.6,2.2,-1.1,4.9,11.1,-27.8,10.8,-20.3,x
1666170543917.5,-0.5,0.2,2.6,-1.7,4.5,11.4,-11.9,19.8,-19.1,x
1666170543934.2,-0.8,-0.2,1.5,-2,4.2,10.6,9.6,24.2,-13.8,x
1666170543950.8,-0.7,-0.2,0.6,-2,4.1,9.2,24.7,22.6,-7.8,x
1666170543967.8,-0.3,-0.3,-1,-1.7,4.1,7.8,29.4,16.9,-4.8,x
1666170543984.2,-0.2,-0.4,-1.6,-1.7,4,6.8,24.5,7.5,-5.3,x
1666170544000.8,-0.4,-0.7,-2.4,-1.9,3.8,6.3,13.6,-2.9,-5,x
1666170544026.5,-0.8,-1.1,-1.6,-2.3,3.3,7.3,-5,-15.8,6.5,x
1666170544034.3,-0.9,-1.2,-1.2,-2.3,3.3,7.3,-5,-15.8,6.5,x
1666170544050.8,-0.8,-1.3,-0.8,-2.2,3.2,7.9,-6,-18,13.7,x
1666170544067.4,-0.7,-1.1,-0.5,-2,3.3,8.2,-5.6,-16.8,20.5,x
1666170544084.1,-0.3,-0.8,-0.3,-1.6,3.6,8.4,-7.1,-14,26,x
1666170544100.7,0,-0.6,-0.2,-1.1,3.8,8.5,-9.2,-12,28,x
1666170544117.5,0.4,-0.3,-0.1,-0.7,4.1,8.6,-11.6,-11.8,26,x
1666170544134.2,0.5,0,0,-0.6,4.3,8.7,-14.6,-12.5,22,x
1666170544150.7,0.4,0.1,0.1,-0.6,4.4,8.9,-17.5,-11.9,17.8,x
1666170544169.7,0.1,0.2,0.4,-0.8,4.4,9.2,-18.8,-9.4,14.2,x
1666170544184.2,0,0.1,0.6,-0.9,4.4,9.4,-17.5,-5.8,12.2,x
1666170544201.9,-0.1,0.1,0.6,-1,4.3,9.5,-15,-3.5,10.7,x
1666170544217.4,-0.2,0.2,0.6,-1,4.4,9.5,-11.3,-1.7,10.1,x
1666170544234.1,-0.1,0.2,0.5,-1,4.4,9.4,-7.2,-0.6,9.7,x
1666170544250.8,0,0.2,0.3,-0.9,4.4,9.2,-4,1.3,8.7,x
1666170544267.4,-0.1,0.2,-0.1,-0.9,4.4,8.9,-2.8,2.8,7.3,x
1666170544284.1,-0.1,0.2,-0.3,-1,4.4,8.6,-3.8,3.4,6.4,x
1666170544300.8,-0.1,0.2,-0.3,-1,4.3,8.6,-5,3.9,5.6,x
1666170544317.5,-0.2,0.2,-0.3,-1,4.4,8.6,-5.7,3.2,4.8,x
1666170544334.1,-0.2,0.3,-0.3,-1,4.4,8.7,-5.8,0.8,4.4,x
1666170544350.8,-0.1,0.3,-0.2,-0.9,4.5,8.9,-5,0.4,3.7,x
1666170544367.6,0,0.2,0.1,-0.8,4.4,9,-3.1,2.3,2.7,x
1666170544384.1,-0.1,0.2,0,-1,4.3,9,-0.8,3.7,2.6,x
1666170544400.8,-0.2,0.2,0.1,-1.1,4.4,9,2,3.4,4.3,x
1666170544419.4,-0.1,0.2,0.2,-1,4.4,9.1,5.9,1.6,6.5,x
1666170544434.1,0,0.2,0.2,-0.9,4.4,9.1,10.5,-2,7.4,x
1666170544450.7,0.2,0.2,0.1,-0.6,4.5,9.1,12.9,-6.6,6.5,x
1666170544467.4,0.3,0.3,0,-0.5,4.6,8.9,10.7,-11.1,3,x
1666170544484.1,0.3,0.2,0,-0.4,4.6,8.9,4.6,-11.4,-0.9,x
1666170544500.8,0.3,0.1,0,-0.4,4.4,8.9,-2.4,-6.8,-4.5,x
1666170544517.5,0.1,-0.1,0.3,-0.6,4.2,9.2,-8,0.2,-6.1,x
1666170544534.1,0,-0.1,0.5,-0.8,4.1,9.5,-8.8,4.9,-4,x
1666170544550.8,0,-0.2,0.7,-0.8,4,9.7,-4.6,7.3,-0.9,x
1666170544567.5,0.2,-0.2,0.7,-0.6,4,9.7,3.4,7,1.9,x
1666170544584.2,0.3,-0.2,0.3,-0.5,4.1,9.5,12.2,4.9,3.1,x
1666170544600.8,0.3,-0.1,0,-0.5,4.1,9,18.3,2.3,3.7,x
1666170544618.2,0.3,-0.1,-0.3,-0.4,4.2,8.5,20.4,0.5,3.8,x
1666170544634.2,0.3,-0.1,-0.5,-0.4,4.2,8.5,20.4,0.5,3.8,x
1666170544651.3,0.4,-0.1,-0.8,-0.3,4.3,8,19.4,-2.4,2,x
1666170544667.5,0.3,-0.1,-0.8,-0.3,4.4,8,19.4,-6.6,0.6,x
1666170544684.1,0.3,-0.1,-0.8,-0.3,4.4,8,19.6,-11.5,-1.5,x
1666170544700.8,0.3,-0.1,-0.8,-0.3,4.4,7.9,19.7,-14.2,-4.6,x
1666170544717.4,0.3,-0.2,-0.9,-0.4,4.4,7.7,18.7,-15.2,-8.8,x
1666170544734.8,0.1,-0.2,-1,-0.5,4.5,7.6,17,-15.2,-12.4,x
1666170544758.3,0.1,-0.2,-1.1,-0.5,4.5,7.6,17,-15.2,-12.4,x
1666170544767.6,0.1,-0.3,-1.1,-0.5,4.3,7.6,4.9,-22.2,-20.7,x
1666170544784.1,-0.2,-0.3,-0.9,-0.7,4.4,7.8,-7.7,-25.9,-24.8,x
1666170544800.7,-0.4,-0.4,-0.4,-0.9,4.2,8.4,-22,-24.5,-28.8,x
1666170544817.5,-0.6,-0.7,0.5,-1.1,3.9,9.1,-34,-17.1,-30.1,x
1666170544834.2,-0.6,-0.7,0.5,-1.3,3.7,9.9,-34,-17.1,-30.1,x
1666170544850.8,-0.9,-0.7,1.7,-1.4,3.7,10.6,-36.6,1.4,-22.4,x
1666170544867.4,-1,-0.6,2,-1.5,3.7,10.9,-26.6,8.6,-15.4,x
1666170544884.7,-0.8,-0.4,1.5,-1.5,3.7,10.6,-12.7,14.1,-8.3,x
1666170544900.8,-0.8,-0.3,1,-1.4,3.9,9.9,-0.6,15.7,-1.9,x
1666170544917.5,-0.7,-0.2,0.5,-1.3,4.1,9.1,5.9,12.5,3.5,x
1666170544988.9,0.6,0.5,-0.1,-0.2,4.8,8.6,-1.2,-2.7,6.4,x
1666170545009.6,0.6,0.5,0.1,-0.1,4.8,9,2,-3.2,-0.3,x
1666170545017.4,0.5,0.5,0.2,-0.1,4.8,9,2,-3.2,-0.3,x
1666170545034,0.4,0.6,0.2,-0.2,4.8,9,4,-3.9,-3,x
1666170545050.9,0.4,0.5,0.1,-0.3,4.7,9,5.1,-4.3,-4.6,x
1666170545067.6,0.4,0.4,0.1,-0.2,4.7,9,5.7,-4.6,-6.2,x
1666170545084.2,0.4,0.4,0.2,-0.2,4.8,9.1,5.8,-6.1,-9.1,x
1666170545100.7,0.2,0.4,0.2,-0.4,4.8,9.1,5.3,-7.1,-12.3,x
1666170545117.4,-0.4,0.4,0.3,-1,4.8,9.1,4,-7.5,-13.9,x
1666170545134.1,-0.8,0.4,0.4,-1.4,4.7,9.3,2.4,-7.7,-11.9,x
1666170545150.7,-1.1,0.3,0.7,-1.7,4.6,9.6,1.9,-7,-7,x
1666170545167.4,-1,0.3,1.3,-1.7,4.7,10.1,4.6,-3.9,-0.4,x
1666170545195.9,-0.8,0.4,1.7,-1.5,4.8,10.5,13.1,-1.7,6.8,x
1666170545200.7,-0.6,0.4,1.6,-1.2,4.9,10.4,25.1,-1.4,12.6,x
1666170545217.4,-0.3,0.5,1,-0.9,5.1,9.9,35.4,-3.1,16.2,x
1666170545234.1,0.1,0.6,0.5,-0.3,5.3,9.2,37.8,-7.6,15.2,x
1666170545250.7,0.7,0.7,0,0.3,5.5,8.7,32,-13.2,8.3,x
1666170545267.4,0.9,0.4,0.1,0.5,5.3,8.8,21.5,-17.8,-3.2,x
1666170545284.1,0.7,0.1,0.4,0.2,4.7,9.2,13,-13.2,-13.2,x
1666170545300.8,0,-0.8,1,-0.4,4,9.6,11.5,-0.5,-16.1,x
1666170545317.4,-0.6,-1.4,1.1,-1,3.6,9.8,20.4,13.7,-9.8,x
1666170545334.2,-0.7,-1.5,0.9,-1.1,3.4,9.3,37.2,21.3,-0.1,x
1666170545358,-0.1,-1.7,-1.2,-0.7,3.5,6.7,58.3,14.6,8.6,x
1666170545367.4,0,-1.7,-1.9,-0.7,3.5,6.7,58.3,14.6,8.6,x
1666170545384.1,0,-1.6,-2.6,-0.6,3.7,5.5,52.6,6.5,8.1,x
1666170545401,0,-1.6,-3.1,-0.6,3.7,5.5,52.6,6.5,8.1,x
1666170545417.4,0.2,-1.5,-3.5,-0.4,3.9,4.7,18.2,-11.4,0.6,x
1666170545434.2,0.1,-1.5,-3.2,-0.4,4,5.1,-3.8,-16.6,-4.4,x
1666170545450.8,0.1,-1.6,-2.2,-0.4,3.9,6,-21.1,-17.9,-8.2,x
1666170545467.4,0.2,-1.7,-1.1,-0.2,3.7,6.9,-32.1,-16.7,-12.8,x
1666170545484.3,0.1,-1.6,-0.7,-0.5,3.7,7.7,-38.6,-13.3,-16.9,x
1666170545500.7,-0.4,-1.5,0,-0.9,3.7,8.3,-41.9,-8.7,-18.3,x
1666170545517.4,-0.5,-1.5,0.3,-1.1,3.6,8.8,-42.1,-2.6,-17.7,x
1666170545534.1,-0.6,-1.5,0.4,-1.1,3.6,8.8,-42.1,-2.6,-17.7,x
1666170545550.8,-1,-1.2,0.4,-1.5,3.6,8.9,-38.4,13.5,-13.3,x
1666170545567.6,-1.1,-1.1,0.2,-1.7,3.7,8.6,-37.2,18.6,-9.8,x
1666170545590,-1.1,-0.9,0,-1.7,3.7,8.6,-37.2,18.6,-9.8,x
1666170545600.8,-1.1,-0.6,-0.3,-1.8,3.9,8.4,-37.8,18.7,-6.7,x
1666170545618.1,-0.8,-0.3,-0.3,-1.4,4.1,8.5,-42.6,17.5,-3.7,x
1666170545634.1,-0.5,-0.2,-0.2,-1.4,4.1,8.5,-42.6,17.5,-3.7,x
1666170545650.7,-0.2,-0.1,0,-1.2,4.2,8.7,-44.6,20.3,-5.9,x
1666170545667.4,-0.2,0,0.3,-1.2,4.1,9.1,-41.2,25.6,-9,x
1666170545684.1,-0.2,0,0.3,-1.2,4.1,9.1,-41.2,25.6,-9,x
1666170545700.9,-0.2,0.5,0.1,-1.4,4.3,9,-34.6,27.4,-7,x
1666170545717.4,0.6,0.8,0,-0.8,4.5,8.9,-33.7,28.8,-5.7,x
1666170545734.6,1.3,1.1,0.2,0.3,5,9.4,-31.6,32.9,-9.8,x
1666170545750.9,1.8,1.4,0.4,0.3,5,9.4,-26.1,34.4,-19.5,x
1666170545767.6,0.6,1.4,0.1,-0.6,4.9,9.2,-19.9,25.7,-27.2,x
1666170545785,-0.2,1.4,-0.3,-2,4.9,8.6,-21.6,10.2,-24.7,x
1666170545800.9,-1.2,1.6,-0.6,-2.8,5,8.4,-32,-4,-13.3,x
1666170545817.4,-0.6,1.6,0.6,-2.4,5,9.4,-40.7,-14.4,-1.7,x
1666170545834.1,-0.1,1.5,1.4,-1.6,4.7,10.7,-37.6,-19.3,-0.4,x
1666170545850.7,0.2,1.2,2.2,-1.3,4.4,11.3,-26,-19,-4.9,x
1666170545867.4,0.1,0.9,2.1,-1.5,4,11,-14.3,-14.6,-8.3,x
1666170545885.9,-0.1,0.8,1.7,-1.5,4,11,-14.3,-14.6,-8.3,x
1666170545900.8,-0.7,0.7,0.9,-2.4,3.7,9.9,-10.7,-8,-9.1,x
1666170545917.5,-1.1,0.7,0.7,-2.5,3.6,10.2,-18.8,-2.4,-2.9,x
1666170545946,-0.7,0.3,1.7,-2.1,3.2,11.1,-16.8,-2.7,0.3,x
1666170545950.7,-0.7,0.2,1.7,-2.1,3.2,11.1,-8.6,-3.6,3.3,x
1666170545967.4,-0.6,0.1,1.5,-2.1,3.1,10.9,0.9,-3.7,7.5,x
1666170545984,-0.4,0,1.2,-1.8,3,10.4,7.5,0.8,12,x
1666170546000.7,0.1,0,0.7,-1.3,3,10,11.6,9.9,15.5,x
1666170546017.4,0.6,0.1,0.4,-0.9,3.1,9.8,15.9,17.8,17.1,x
1666170546034,0.7,0.1,0.2,-0.8,3.3,9.4,21.9,19.4,17.2,x
1666170546050.7,0.9,0.2,-0.2,-0.6,3.4,9,27.7,14.2,17.2,x
1666170546067.5,1.3,0.1,-0.9,-0.3,3.4,8.5,32,6.7,14.5,x
1666170546084.5,1.4,0.1,-1.3,-0.2,3.5,7.8,30.4,1.5,8.5,x
