time,sensor_x0[undefined],sensor_y0[undefined],sensor_z0[undefined],sensor_x[undefined],sensor_y[undefined],sensor_z[undefined],sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_standing
1666170497308,0.1,-0.2,-0.4,-2.1,5.1,7.6,11.8,-4.5,-6.1,x
1666170497324.6,0.1,-0.3,-0.7,-2,5.1,7.3,8.2,-4.5,-6.9,x
1666170497341.1,0.1,-0.2,-0.8,-2,5.1,7.2,4.3,-5.1,-9.3,x
1666170497357.9,0.1,-0.2,-0.8,-2.2,5.2,7.2,0.1,-7.4,-11.6,x
1666170497374.6,-0.2,-0.1,-0.6,-2.3,5.2,7.4,-3.7,-10.6,-12.5,x
1666170497391.3,-0.4,-0.1,-0.2,-2.6,5.2,7.7,-6.3,-13.6,-11.4,x
1666170497408,-0.4,-0.1,0.1,-2.6,5.2,8.2,-6.3,-13.6,-11.4,x
1666170497425.1,-0.3,-0.1,0.6,-2.5,5.2,8.6,-4.6,-9.5,-7.2,x
1666170497441.5,-0.2,-0.1,0.7,-2.4,5.1,8.7,-1.3,-2.8,-5.1,x
1666170497458,-0.1,-0.1,0.6,-2.3,5.2,8.6,-1.3,-2.8,-5.1,x
1666170497474.7,-0.2,0.1,0.1,-2.4,5.3,8.2,4.9,5.3,-1.2,x
1666170497491.1,-0.1,0.2,-0.4,-2.4,5.5,7.7,4.9,3.1,0.5,x
1666170497508.4,-0.1,0.2,-0.6,-2.3,5.6,7.5,4.9,3.1,0.5,x
1666170497524.3,0,0.3,-0.6,-2.2,5.6,7.4,-1.3,-4.2,0.2,x
1666170497541.2,0,0.3,-0.4,-2.2,5.6,7.6,-4.7,-5.2,-1.1,x
1666170497557.6,0,0.2,-0.2,-2.3,5.5,8,-4.7,-5.2,-1.1,x
1666170497574.5,-0.3,0.1,0.3,-2.5,5.4,8.3,-4.6,-0.2,-0.6,x
1666170497591.1,-0.4,0,0.5,-2.7,5.3,8.5,-0.6,2.3,2.1,x
1666170497608,-0.4,0,0.4,-2.6,5.3,8.5,3.9,4.3,5.5,x
1666170497624.4,-0.2,0,0.2,-2.4,5.3,8.2,5.9,4.5,6.7,x
1666170497641.1,0,0,-0.2,-2.3,5.3,8,5.4,5.3,5.6,x
1666170497657.5,0,0,-0.3,-2.4,5.3,7.7,2.3,5.9,4.6,x
1666170497674.5,-0.2,0,-0.4,-2.5,5.3,7.7,-1.8,5.2,5.4,x
1666170497691.2,-0.2,-0.1,0,-2.5,5.3,8,-2.8,4.5,6.8,x
1666170497707.6,-0.1,-0.1,0.2,-2.4,5.2,8.3,-0.3,3.5,7.9,x
1666170497725.1,-0.1,-0.1,0.4,-2.4,5.2,8.4,3.1,3.4,9.2,x
1666170497741.1,0.1,-0.2,0.2,-2.3,5.2,8.3,4.8,4.4,10.4,x
1666170497757.8,0.2,-0.2,0.1,-2.1,5.2,8.1,4.6,6.6,10.3,x
1666170497774.6,0.4,-0.1,-0.2,-1.9,5.2,7.8,2.7,8,8.6,x
1666170497791.1,0.4,-0.1,-0.4,-1.9,5.2,7.7,0.2,8.5,7,x
1666170497807.9,0.4,-0.1,-0.4,-1.9,5.2,7.6,-2.2,8,5.8,x
1666170497824.4,0.4,-0.2,-0.4,-1.9,5.2,7.6,-4.3,7.6,4.4,x
1666170497840.9,0.3,-0.1,-0.3,-1.9,5.2,7.6,-5.7,8.3,3.7,x
1666170497857.8,0.3,-0.1,-0.4,-2,5.2,7.6,-7,9,3.4,x
1666170497874.4,0.1,-0.1,-0.3,-2.1,5.2,7.6,-7.6,8.3,4.1,x
1666170497891.1,0,-0.1,-0.3,-2.2,5.1,7.6,-8.2,6.4,5.3,x
1666170497907.8,0,-0.1,-0.3,-2.3,5.2,7.7,-9.9,3.5,6.7,x
1666170497924.6,0,0,-0.1,-2.3,5.2,7.8,-11.4,2.4,7.7,x
1666170497941.1,0,0,0.1,-2.2,5.2,8,-12.6,2.8,8.1,x
1666170497958.2,0,0.1,0.2,-2.2,5.3,8.2,-12.5,4.2,8.6,x
1666170497974.4,0.1,0.1,0.4,-2.1,5.3,8.4,-11.3,5,8.7,x
1666170497991.1,0.2,0.2,0.5,-2,5.3,8.5,-10.1,4.2,8,x
1666170498008.3,0.2,0.2,0.5,-2.1,5.3,8.6,-9.3,3.6,7.4,x
1666170498024.5,0,0.2,0.5,-2.3,5.3,8.6,-9.8,0.3,7.6,x
1666170498041,-0.3,0.2,0.7,-2.5,5.3,8.8,-10.1,-3.5,9.7,x
1666170498058.1,-0.3,0.1,0.9,-2.4,5.2,9.2,-7,-3.2,12.9,x
1666170498074.5,0.2,-0.2,1.2,-1.9,4.9,9.5,-0.9,1.9,14.6,x
1666170498096.3,0.6,-0.2,1.1,-1.6,4.9,9.4,6,7.3,14.5,x
1666170498121.4,0.7,-0.1,0.1,-1.4,5,8.3,13.5,9.1,10.9,x
1666170498126.1,0.7,-0.1,0.1,-1.4,5,8.3,13.5,9.1,10.9,x
1666170498141.3,0.6,-0.1,-0.6,-1.5,5.1,7.6,9.9,5.2,9.7,x
1666170498158.1,0.6,-0.1,-0.7,-1.5,5.2,7.4,4.7,1.5,8.9,x
1666170498174.5,0.6,-0.1,-0.6,-1.5,5.2,7.5,2.5,-1.4,8,x
1666170498191.2,0.6,-0.1,-0.5,-1.5,5.1,7.7,2.6,-3.8,7.3,x
1666170498207.7,0.5,-0.1,-0.5,-1.6,5.2,7.6,2.4,-5.7,7.1,x
1666170498224.4,0.3,0,-0.6,-1.7,5.3,7.5,0.6,-5.2,6.9,x
1666170498241.1,0.2,0.1,-0.6,-1.8,5.4,7.6,-1.8,-4.7,6.8,x
1666170498257.6,0.2,0.1,-0.4,-1.8,5.4,7.8,-2,-4.2,6.7,x
1666170498274.5,0.1,0.1,-0.2,-1.8,5.4,8,0.4,-3.5,6.2,x
1666170498291.1,0.1,0.2,-0.2,-1.8,5.4,7.9,2.8,-3.4,5.2,x
1666170498308.4,0.2,0.2,-0.3,-1.7,5.5,7.8,3.4,-2.7,2.9,x
1666170498324.4,0.3,0.2,-0.5,-1.6,5.5,7.7,1.9,-0.9,-1.2,x
1666170498340.9,0.2,0.2,-0.6,-1.8,5.5,7.6,-0.7,1.3,-5.4,x
1666170498358.9,0,0.1,-0.6,-1.9,5.4,7.6,-3.6,1.7,-8.1,x
1666170498374.5,-0.1,0,-0.4,-2,5.3,7.8,-5.5,2,-9.5,x
1666170498391.1,-0.2,-0.1,-0.1,-2.2,5.2,8,-6.2,2.4,-9.9,x
1666170498407.8,-0.3,-0.1,0,-2.3,5.1,8.2,-5.7,3.9,-8.2,x
1666170498424.5,-0.2,-0.2,0.2,-2.3,5,8.3,-3.7,6.4,-5.9,x
1666170498441.1,0,-0.3,0.2,-2.2,4.9,8.3,-2.2,7.9,-4.6,x
1666170498457.9,0,-0.2,0.1,-2.1,5,8.3,-1.1,10.3,-3.5,x
1666170498474.5,0,-0.2,0,-2.2,4.9,8.2,0.6,14.3,-1.5,x
1666170498491,0,-0.2,-0.2,-2.2,5,8,2.5,16,0.4,x
1666170498507.6,0,-0.1,-0.4,-2.2,5.1,7.7,2.6,15,1.1,x
1666170498524.4,0,0.1,-0.7,-2.3,5.3,7.3,-0.8,13.3,1.1,x
1666170498541.2,-0.1,0.2,-0.8,-2.4,5.4,7.3,-0.8,13.3,1.1,x
1666170498557.8,-0.2,0.2,-0.6,-2.5,5.4,7.5,-11,7.7,1.6,x
1666170498574.4,-0.2,0.2,0,-2.5,5.3,8,-13.3,4.2,1.9,x
1666170498591.1,-0.2,0.1,0.6,-2.5,5.2,8.6,-13.4,1.6,2.4,x
1666170498607.6,-0.2,0.1,0.8,-2.6,5.1,9,-11.6,2.7,4.3,x
1666170498625.9,-0.3,0,1.1,-2.6,5,9.4,-11.6,2.7,4.3,x
1666170498641.3,-0.2,-0.2,1.2,-2.6,4.9,9.4,-0.3,12.3,11,x
1666170498658,-0.1,-0.2,1.1,-2.5,4.9,9.1,5.2,11.8,14.7,x
1666170498674.4,0.1,0,0.6,-2.4,5.1,8.8,7.4,6.7,16.9,x
1666170498691.1,0.5,-0.1,0.3,-2,5.1,8.4,7.2,3.2,16.1,x
1666170498707.6,0.6,-0.1,0.2,-1.7,5.1,8.2,5.7,4,13,x
1666170498724.4,0.7,-0.1,0.1,-1.6,5.1,8.1,5.7,4,13,x
1666170498741.1,0.7,0,0,-1.6,5.1,8.1,1.9,5.5,5.8,x
1666170498757.5,0.7,0,0,-1.7,5.2,8.1,1,3.5,3.6,x
1666170498774.5,0.7,0,0.2,-1.6,5.2,8.3,2.6,2.1,1.6,x
1666170498790.8,0.9,-0.1,0.1,-1.5,5.2,8.2,4.7,0.9,-0.7,x
1666170498807.8,0.9,-0.1,0,-1.5,5.2,8.1,5.3,-2.5,-2.3,x
1666170498824.3,0.9,0,-0.1,-1.4,5.2,7.9,4.9,-5,-4,x
1666170498841.2,1,-0.1,-0.3,-1.4,5.1,7.8,3.3,-4,-6.4,x
1666170498857.5,1,-0.1,-0.3,-1.3,5.1,7.7,1.7,-1.3,-8.2,x
1666170498874.5,0.9,-0.1,-0.5,-1.4,5.1,7.6,0.5,-1.7,-9.1,x
1666170498891.1,0.8,0,-0.5,-1.5,5.2,7.5,-1.3,-6.4,-9.1,x
1666170498907.9,0.8,0,-0.5,-1.5,5.2,7.5,-4.1,-12.4,-9,x
1666170498925.7,0.8,0.2,-0.2,-1.5,5.4,7.9,-6.2,-16.3,-9.3,x
1666170498941.1,0.7,0,0.2,-1.5,5.2,8.3,-6.3,-17,-9.7,x
1666170498958.4,0.5,-0.1,0.3,-1.7,5.1,8.5,-3.1,-14.1,-8.5,x
1666170498974.4,0.1,-0.1,0.3,-2.1,5,8.4,2.3,-9.4,-5.3,x
1666170498991,-0.1,-0.1,-0.3,-2.2,5.1,8,6.7,-7.2,-2,x
1666170499007.8,-0.1,0.1,-0.6,-2.3,5.3,7.4,7.9,-8.2,0,x
1666170499032.3,-0.2,0.3,-1.1,-2.3,5.5,6.9,6.1,-9.8,-0.4,x
1666170499041,-0.2,0.3,-1.2,-2.3,5.5,6.9,2.4,-11.5,-2.7,x
1666170499057.6,-0.2,0.3,-1.2,-2.3,5.6,6.8,-2.8,-12.7,-6.4,x
1666170499074.8,-0.4,0.4,-1,-2.5,5.6,7,-9.1,-13.7,-10.1,x
1666170499091.2,-0.7,0.4,-0.5,-2.7,5.6,7.5,-13.6,-13.6,-11.8,x
1666170499107.8,-0.8,0.3,-0.1,-2.8,5.5,8,-14.4,-13.1,-12.3,x
1666170499124.5,-1,0.3,0.4,-3.1,5.4,8.4,-13,-11.7,-11.2,x
1666170499141,-1.1,0.3,0.7,-3.1,5.4,8.8,-11.2,-9.6,-8.7,x
1666170499157.6,-1,0.3,0.9,-3,5.4,9,-10.2,-7.4,-6.7,x
1666170499174.3,-0.8,0.4,1.1,-2.9,5.4,9.3,-9.9,-4,-5.3,x
1666170499191.7,-0.7,0.3,1.7,-2.7,5.3,9.7,-7.6,-0.4,-3.9,x
1666170499208,-0.6,0.2,1.8,-2.7,5.1,10,-0.4,4.9,-1.3,x
1666170499224.4,-0.5,-0.1,1.6,-2.6,4.9,9.9,8.3,9.9,3,x
1666170499241.4,-0.3,-0.2,0.9,-2.5,4.8,9.2,14.9,13.8,8.2,x
1666170499257.8,-0.1,-0.2,0.4,-2.2,4.8,8.5,17.1,15.4,12.4,x
1666170499274.4,0.3,-0.3,-0.4,-1.9,4.9,7.7,16,14.2,14.1,x
1666170499290.9,0.4,-0.3,-1,-1.8,4.9,7.2,13.3,10.3,14.9,x
1666170499307.7,0.5,-0.3,-1.2,-1.7,4.9,6.9,9.8,4.4,14.7,x
1666170499324.4,0.5,-0.3,-1.3,-1.6,4.9,6.7,5.5,-0.3,13.5,x
1666170499341.1,0.5,-0.3,-1.3,-1.7,4.9,6.7,1.1,-2.3,12.6,x
1666170499357.7,0.4,-0.4,-1.3,-1.7,4.9,6.8,-4,-3.4,11.8,x
1666170499396.9,0.2,-0.2,-0.7,-1.8,5,7.3,-13.3,-6.6,11,x
1666170499407.6,0.2,-0.1,-0.4,-1.8,5.1,7.7,-14.7,-8,10,x
1666170499424.2,0.3,-0.1,0,-1.7,5.1,8.1,-14,-7.6,7.4,x
1666170499441.2,0.3,0,0.1,-1.6,5.1,8.2,-14.3,-5.4,3.4,x
1666170499457.8,0.2,0.1,0.1,-1.7,5.2,8.3,-16.9,-0.9,-0.1,x
1666170499474.5,-0.1,0.2,0.3,-2,5.2,8.5,-19.2,3.4,-1.5,x
1666170499491.1,-0.3,0.2,0.5,-2.2,5.2,8.7,-20.3,6.5,-1.5,x
1666170499508,-0.2,0.2,0.6,-2.2,5.2,8.9,-19.2,7.3,-0.1,x
1666170499532.2,-0.2,0.2,0.9,-2.1,5.1,9.1,-15.2,6.3,1.8,x
1666170499541.5,-0.2,0.2,1,-2.2,5.1,9.2,-15.2,6.3,1.8,x
1666170499557.8,-0.2,0.3,0.9,-2.1,5.2,9.1,-2.2,0.7,7.1,x
1666170499574.4,0.1,0.3,0.5,-1.9,5.1,8.8,1.2,-0.9,8.3,x
1666170499590.9,0.2,0.3,0.3,-1.7,5.2,8.6,0.8,-1.2,8.2,x
1666170499607.7,0.4,0.3,0.2,-1.5,5.2,8.5,-0.6,-1,7.6,x
1666170499624.3,0.4,0.3,0.2,-1.5,5.2,8.5,-0.5,-1.4,6.9,x
1666170499640.8,0.4,0.2,0.2,-1.6,5.1,8.5,-0.5,-1.4,6.9,x
1666170499657.8,0.3,0.1,0.1,-1.6,5,8.4,4.2,-4.7,8.1,x
1666170499674.4,0.2,0,-0.1,-1.6,4.9,8.2,6.2,-7.3,9.2,x
1666170499691.7,0.1,-0.1,-0.4,-1.6,4.9,8,6.3,-10.4,10.5,x
1666170499707.6,0.1,-0.1,-0.4,-1.7,4.9,7.8,4.3,-14.4,11.2,x
1666170499724.5,0.1,0,-0.4,-1.6,5,7.8,1.1,-18.8,11,x
1666170499741.1,0.3,0.1,-0.4,-1.3,5.1,8,1.1,-18.8,11,x
1666170499757.7,0.5,0.2,0,-1,5.2,8.2,-5.9,-21.5,2.3,x
1666170499774.4,0.4,0.2,0.1,-1,5.2,8.3,-9.8,-17.1,-4,x
1666170499791.1,0.2,0.1,0.1,-1.4,5,8.4,-9.8,-17.1,-4,x
1666170499807.6,-0.2,0.1,0.1,-1.6,5.1,8.4,-19.2,-4.1,-2.7,x
1666170499824.4,-0.1,0.4,0.3,-1.5,5.3,8.6,-21,1,2.5,x
1666170499841.4,0.3,0.6,0.5,-0.9,5.5,9.1,-21,1,2.5,x
1666170499857.8,1.1,0.8,0.9,-0.2,5.7,9.4,-9.5,1.7,4,x
1666170499874.4,1.3,1.1,0.8,-0.1,6,9.3,-2.1,-0.1,0.3,x
1666170499890.8,1.2,1.3,0.5,-0.2,6.3,8.9,-2.1,-0.1,0.3,x
1666170499907.5,1.2,1.6,0.2,-0.1,6.4,8.7,-5.3,-0.1,-5.2,x
1666170499924.4,1.4,1.6,0.2,0,6.4,8.7,-14.4,5.9,-11.5,x
1666170499941.8,1.5,1.6,0.3,0.1,6.4,8.9,-14.4,5.9,-11.5,x
1666170499958.7,1.5,1.5,0.7,0,6.2,9.4,-32.2,31.7,-29.7,x
1666170499989.6,0.3,1,1.9,-1.6,5.5,10.6,-15.9,25,-30.1,x
1666170499991.4,0.3,1,1.9,-1.6,5.5,10.6,-15.9,25,-30.1,x
1666170500007.8,-0.4,0.5,2,-2.2,5,10.6,4.8,5.6,-22.4,x
1666170500024.4,-0.8,-0.1,1.3,-2.6,4.5,10,23.6,-15.6,-13,x
1666170500041.1,-0.9,-0.3,0.9,-2.7,4.2,9.3,37.4,-35.9,-2.3,x
1666170500057.7,-1,-0.7,0.2,-2.7,4,8.7,46.3,-52.2,6.9,x
1666170500074.4,-0.9,-1.2,-0.6,-2.4,3.8,8.1,50.3,-60.3,12.3,x
1666170500091,-1,-1.4,-0.9,-2.3,3.6,7.5,48.9,-64.5,16.1,x
1666170500107.7,-1.1,-1.6,-1.4,-2.2,3.5,7.1,44.1,-66.1,18.8,x
1666170500124.3,-1.2,-1.8,-1.4,-2.2,3.4,7,37.8,-68.9,19.9,x
1666170500141,-1.4,-1.9,-1.4,-2.2,3.3,7,31.5,-72.1,20.3,x
1666170500157.6,-1.7,-2.1,-1.1,-2.3,3.2,7.3,25.5,-71.8,21.2,x
1666170500174.4,-2,-2.3,-0.7,-2.4,3.1,7.6,21.8,-65.2,22.7,x
1666170500191.1,-2.1,-2.4,-0.6,-2.4,3,7.7,20.6,-51.5,23.9,x
1666170500207.5,-2.1,-2.6,-0.9,-2.2,2.8,7.3,16.9,-33,23.8,x
1666170500224.4,-2.3,-2.6,-1.4,-2.3,2.9,6.9,9.7,-16,23.9,x
1666170500241,-2.4,-2.5,-1.6,-2.4,3,6.5,0.2,-4.6,24,x
1666170500257.7,-2.3,-2.3,-1.8,-2.3,3.1,6.4,-10,0,22.7,x
1666170500274.3,-2.2,-2,-1.6,-2.2,3.3,6.5,-19.5,0.3,20.7,x
1666170500291,-2.2,-1.9,-1.4,-2,3.5,6.9,-27.9,1.5,19.3,x
1666170500307.8,-1.7,-1.6,-0.9,-1.6,3.7,7.3,-35,6.4,17.2,x
1666170500324.4,-1.2,-1.3,-0.5,-1.2,3.8,7.7,-41.6,12.9,14,x
1666170500341.1,-1.1,-1,-0.2,-1,4.1,8.3,-47.3,16.5,13.3,x
1666170500357.5,-0.7,-0.4,0.3,-0.7,4.5,8.8,-52,19.2,14.3,x
1666170500374.4,-0.1,0,0.9,-0.2,4.7,9.3,-55.2,21.9,14.8,x
1666170500391.2,0.1,0.3,1.2,0.2,5,9.9,-54.9,24.9,16.2,x
1666170500407.7,0.6,0.7,1.8,0.6,5.2,10.5,-49,27.1,18.5,x
1666170500424.4,1.1,1,1.9,0.9,5.3,10.7,-37.9,27,20.6,x
1666170500441,1.2,1.1,1.8,1,5.5,10.5,-23.8,22.3,25,x
1666170500457.7,1.3,1.5,1.4,1.2,5.8,10.2,-8.5,10.6,33.8,x
1666170500474.5,1.9,1.7,1.1,1.7,6,10,5.9,-5.6,44.1,x
1666170500491.2,2.3,1.8,0.9,2.5,6.2,9.6,18.9,-20.5,49.2,x
1666170500507.7,3.1,1.9,0.5,3.2,6.3,9.3,31.1,-31.5,43.6,x
1666170500524.4,3,1.8,0,3.4,6.3,8.8,40.9,-39,31.1,x
1666170500541.1,2.7,1.6,-0.4,3,6.2,8.2,44.3,-43.8,16.8,x
1666170500557.7,1.8,1.2,-1.1,2.4,6,7.5,38.6,-45.4,4.1,x
1666170500574.5,0.9,0.8,-1.2,1.8,5.7,7.3,28,-44.2,-6.8,x
1666170500591.4,0.5,0.7,-1.1,1.2,5.5,7.5,16.4,-38.1,-15,x
1666170500607.7,0,0.3,-0.6,0.9,5.2,7.9,6.4,-29.7,-21.7,x
1666170500624.3,-0.5,-0.1,0.1,0.5,4.9,8.5,0.5,-21.9,-27.7,x
1666170500641.2,-0.7,-0.2,0.5,0.2,4.7,9.1,-0.5,-19.1,-32.5,x
1666170500657.7,-1,-0.3,1.1,-0.1,4.6,9.5,0.8,-19,-36.7,x
1666170500674.5,-1.3,-0.4,1.3,-0.4,4.5,9.7,1.5,-17,-40.5,x
1666170500691,-1.4,-0.6,1.2,-0.6,4.3,9.7,-0.3,-12.9,-43.3,x
1666170500707.5,-1.6,-0.9,1.3,-0.8,4.1,9.8,-3.4,-4.6,-43.7,x
1666170500724.3,-1.5,-1,1.4,-0.8,4,9.9,-3.6,6.4,-43.3,x
1666170500741.4,-1.5,-1.1,1.2,-0.9,3.9,9.7,-1.7,18.2,-43.7,x
1666170500757.6,-1.5,-1.1,0.7,-1,3.9,9.2,-0.9,29.8,-43.1,x
1666170500774.3,-1.4,-1.1,-0.1,-1.1,3.9,8.6,-2.5,39.7,-41.6,x
1666170500791.1,-1.5,-1,-0.4,-1.4,4,8,-6.4,42.7,-37.5,x
1666170500807.6,-1.8,-0.7,-0.9,-1.8,4.2,7.7,-11.9,39.1,-24.2,x
1666170500824.3,-1.3,-0.4,-0.6,-1.6,4.5,7.9,-16.4,31.7,-3.5,x
1666170500841,-0.7,-0.2,-0.2,-0.6,4.7,8.6,-15.8,22.7,16.5,x
1666170500857.7,0.8,0.2,0.6,0.7,5,9.2,-7.9,12.5,28.5,x
1666170500874.3,2.3,0.4,0.9,1.9,5.2,9.5,3.9,1.1,30,x
1666170500891,2.6,0.4,0.7,2.5,5.2,9.2,14.3,-9.8,23.2,x
1666170500913.8,1.7,0.2,-0.5,1.5,5,7.8,17.2,-16.9,15.1,x
1666170500924.1,1.2,0.1,-0.9,1.5,5,7.8,12.1,-20.7,10.1,x
1666170500941.7,0.9,0,-0.9,0.9,4.9,7.6,2.5,-24.8,8.7,x
1666170500957.9,0.6,-0.1,-0.5,0.8,4.9,8,-5.9,-26,5.7,x
1666170500974.7,0.7,-0.2,0.2,1,4.8,8.6,-11.3,-24,0.3,x
1666170500991.3,0.7,-0.2,0.5,1.1,4.7,9.2,-12.8,-17.2,-5.1,x
1666170501007.8,0.7,-0.3,1,1.1,4.5,9.6,-10.9,-8.6,-9.3,x
1666170501024.6,0.5,-0.4,1.3,0.9,4.4,9.8,-5.3,-0.7,-11.6,x
1666170501041.2,0.5,-0.5,1.1,0.8,4.3,9.7,2.5,6.3,-11.6,x
1666170501057.7,0.5,-0.6,0.6,0.8,4.3,9.2,9.2,11.1,-9.9,x
