time,sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_walking
1653647268803,95.26,28.19,2.68,x
1653647268808,95.17,28.05,2.82,x
1653647268813,95.09,27.92,2.97,x
1653647268818,95.01,27.8,3.14,x
1653647268822,94.93,27.7,3.32,x
1653647268830,94.85,27.61,3.5,x
1653647268832,94.78,27.53,3.69,x
1653647268838,94.71,27.46,3.89,x
1653647268842,94.65,27.4,4.08,x
1653647268856,94.6,27.36,4.26,x
1653647268857,94.56,27.32,4.44,x
1653647268860,94.53,27.3,4.6,x
1653647268861,94.51,27.28,4.75,x
1653647268866,94.5,27.28,4.87,x
1653647268869,94.51,27.29,4.98,x
1653647268877,94.52,27.31,5.08,x
1653647268882,94.55,27.34,5.15,x
1653647268886,94.57,27.38,5.21,x
1653647268891,94.61,27.42,5.26,x
1653647268895,94.64,27.48,5.3,x
1653647268902,94.67,27.54,5.33,x
1653647268904,94.71,27.61,5.35,x
1653647268908,94.74,27.69,5.35,x
1653647268913,94.77,27.77,5.35,x
1653647268917,94.79,27.85,5.33,x
1653647268923,94.82,27.93,5.31,x
1653647268929,94.84,28.01,5.29,x
1653647268933,94.87,28.1,5.27,x
1653647268939,94.89,28.18,5.26,x
1653647268942,94.92,28.26,5.26,x
1653647268949,94.95,28.34,5.26,x
1653647268953,94.99,28.41,5.27,x
1653647268956,95.03,28.47,5.27,x
1653647268966,95.07,28.53,5.27,x
1653647268969,95.12,28.57,5.27,x
1653647268973,95.17,28.61,5.26,x
1653647268979,95.22,28.63,5.23,x
1653647268982,95.26,28.63,5.2,x
1653647268989,95.31,28.61,5.16,x
1653647268990,95.35,28.58,5.11,x
1653647268999,95.4,28.54,5.06,x
1653647269000,95.44,28.48,5.01,x
1653647269005,95.48,28.42,4.95,x
1653647269011,95.52,28.36,4.89,x
1653647269015,95.56,28.31,4.82,x
1653647269019,95.6,28.27,4.75,x
1653647269024,95.63,28.24,4.67,x
1653647269029,95.65,28.24,4.59,x
1653647269035,95.67,28.25,4.51,x
1653647269039,95.68,28.28,4.42,x
1653647269046,95.69,28.33,4.32,x
1653647269048,95.71,28.4,4.21,x
1653647269053,95.73,28.48,4.1,x
1653647269061,95.76,28.57,3.98,x
1653647269066,95.79,28.67,3.86,x
1653647269078,95.85,28.9,3.63,x
1653647269078,95.82,28.78,3.74,x
1653647269084,95.86,29.03,3.55,x
1653647269085,95.87,29.18,3.5,x
1653647269087,95.86,29.33,3.48,x
1653647269092,95.84,29.49,3.49,x
1653647269096,95.8,29.66,3.53,x
1653647269101,95.76,29.82,3.59,x
1653647269106,95.7,29.98,3.67,x
1653647269110,95.65,30.14,3.75,x
1653647269123,95.6,30.3,3.81,x
1653647269125,95.53,30.47,3.83,x
1653647269127,95.45,30.63,3.8,x
1653647269132,95.35,30.78,3.71,x
1653647269136,95.24,30.9,3.58,x
1653647269141,95.12,31,3.41,x
1653647269145,94.98,31.05,3.21,x
1653647269150,94.85,31.05,3.01,x
1653647269154,94.73,31.03,2.79,x
1653647269159,94.61,31,2.57,x
1653647269164,94.48,30.96,2.36,x
1653647269169,94.31,30.92,2.17,x
1653647269172,94.12,30.88,2,x
1653647269182,93.9,30.85,1.86,x
1653647269185,93.66,30.84,1.75,x
1653647269187,93.39,30.85,1.67,x
1653647269192,93.09,30.89,1.64,x
1653647269199,92.77,30.96,1.65,x
1653647269201,92.44,31.05,1.68,x
1653647269205,92.11,31.16,1.74,x
1653647269211,91.77,31.26,1.82,x
1653647269216,91.45,31.35,1.9,x
1653647269220,91.13,31.43,1.98,x
1653647269226,90.84,31.48,2.06,x
1653647269245,90.57,31.5,2.13,x
1653647269246,90.33,31.5,2.17,x
1653647269246,90.13,31.46,2.18,x
1653647269250,89.94,31.4,2.15,x
1653647269252,89.78,31.32,2.1,x
1653647269256,89.63,31.22,2.01,x
1653647269262,89.49,31.11,1.9,x
1653647269272,89.35,30.99,1.76,x
1653647269274,89.21,30.87,1.6,x
1653647269275,89.05,30.75,1.42,x
1653647269278,88.87,30.64,1.24,x
1653647269283,88.68,30.54,1.06,x
1653647269289,88.47,30.46,0.88,x
1653647269292,88.23,30.4,0.72,x
1653647269298,87.99,30.35,0.57,x
1653647269302,87.73,30.32,0.45,x
1653647269307,87.46,30.31,0.35,x
1653647269313,87.18,30.31,0.27,x
1653647269317,86.9,30.32,0.23,x
1653647269321,86.62,30.35,0.21,x
1653647269328,86.35,30.4,0.23,x
1653647269332,86.09,30.46,0.27,x
1653647269337,85.84,30.53,0.33,x
1653647269341,85.61,30.61,0.41,x
1653647269346,85.4,30.71,0.5,x
1653647269350,85.2,30.81,0.6,x
1653647269356,85.02,30.92,0.7,x
1653647269361,84.86,31.03,0.8,x
1653647269366,84.71,31.14,0.89,x
1653647269372,84.58,31.25,0.98,x
1653647269376,84.46,31.35,1.06,x
1653647269381,84.35,31.46,1.13,x
1653647269385,84.24,31.56,1.18,x
1653647269390,84.15,31.66,1.23,x
1653647269393,84.06,31.75,1.26,x
1653647269400,83.97,31.83,1.27,x
1653647269407,83.88,31.91,1.28,x
1653647269409,83.8,31.98,1.28,x
1653647269413,83.7,32.04,1.27,x
1653647269417,83.6,32.11,1.27,x
1653647269422,83.49,32.16,1.26,x
1653647269429,83.37,32.22,1.27,x
1653647269433,83.24,32.26,1.28,x
1653647269438,83.1,32.3,1.29,x
1653647269443,82.94,32.33,1.32,x
1653647269448,82.77,32.35,1.35,x
1653647269452,82.59,32.35,1.4,x
1653647269457,82.4,32.35,1.46,x
1653647269461,82.19,32.33,1.53,x
1653647269466,81.97,32.31,1.63,x
1653647269475,81.74,32.29,1.74,x
1653647269477,81.5,32.25,1.88,x
1653647269485,81.25,32.21,2.03,x
1653647269486,81,32.16,2.19,x
1653647269493,80.75,32.09,2.37,x
1653647269497,80.5,32.02,2.56,x
1653647269502,80.26,31.93,2.74,x
1653647269507,80.04,31.83,2.93,x
1653647269512,79.84,31.72,3.11,x
1653647269518,79.66,31.59,3.27,x
1653647269519,79.52,31.45,3.42,x
1653647269522,79.42,31.29,3.54,x
1653647269528,79.35,31.13,3.62,x
1653647269533,79.31,30.96,3.66,x
1653647269538,79.31,30.81,3.67,x
1653647269542,79.34,30.67,3.64,x
1653647269549,79.39,30.55,3.58,x
1653647269553,79.45,30.46,3.48,x
1653647269557,79.54,30.39,3.37,x
1653647269562,79.65,30.35,3.22,x
1653647269569,79.77,30.34,3.07,x
1653647269572,79.9,30.35,2.9,x
1653647269579,80.05,30.38,2.74,x
1653647269582,80.21,30.43,2.59,x
1653647269587,80.4,30.5,2.45,x
1653647269592,80.59,30.57,2.32,x
1653647269597,80.8,30.66,2.22,x
1653647269603,81.01,30.75,2.15,x
1653647269606,81.23,30.84,2.12,x
1653647269611,81.43,30.94,2.12,x
1653647269616,81.64,31.03,2.16,x
1653647269622,81.83,31.14,2.24,x
1653647269626,82.03,31.24,2.34,x
1653647269630,82.22,31.35,2.46,x
1653647269637,82.43,31.45,2.6,x
1653647269642,82.67,31.55,2.73,x
1653647269645,82.93,31.63,2.83,x
1653647269651,83.24,31.69,2.87,x
1653647269654,83.59,31.73,2.84,x
1653647269662,83.97,31.74,2.73,x
1653647269665,84.37,31.73,2.53,x
1653647269670,84.78,31.7,2.25,x
1653647269673,85.2,31.66,1.89,x
1653647269682,85.61,31.61,1.47,x
1653647269685,86,31.57,1,x
1653647269693,86.34,31.56,0.51,x
1653647269693,86.63,31.58,0.02,x
1653647269699,86.86,31.64,-0.45,x
1653647269702,87.02,31.75,-0.88,x
1653647269707,87.12,31.91,-1.26,x
1653647269712,87.14,32.11,-1.57,x
1653647269719,87.11,32.36,-1.8,x
1653647269723,87.03,32.64,-1.95,x
1653647269726,86.93,32.94,-2.01,x
1653647269731,86.81,33.24,-2.01,x
1653647269740,86.69,33.53,-1.95,x
1653647269742,86.58,33.82,-1.84,x
1653647269747,86.5,34.08,-1.7,x
1653647269758,86.44,34.32,-1.54,x
1653647269759,86.41,34.53,-1.36,x
1653647269767,86.4,34.7,-1.18,x
1653647269770,86.4,34.83,-1.01,x
1653647269781,86.41,34.92,-0.85,x
1653647269782,86.42,34.97,-0.71,x
1653647269784,86.43,34.98,-0.59,x
1653647269785,86.44,34.96,-0.52,x
1653647269789,86.44,34.9,-0.48,x
1653647269795,86.44,34.8,-0.5,x
1653647269800,86.44,34.69,-0.58,x
1653647269805,86.43,34.56,-0.7,x
1653647269809,86.4,34.41,-0.86,x
1653647269814,86.36,34.27,-1.03,x
1653647269818,86.31,34.13,-1.22,x
1653647269821,86.24,34,-1.41,x
1653647269825,86.16,33.88,-1.6,x
1653647269831,86.07,33.78,-1.76,x
1653647269835,85.96,33.7,-1.9,x
1653647269840,85.84,33.64,-2,x
1653647269846,85.71,33.61,-2.06,x
1653647269851,85.58,33.6,-2.07,x
1653647269856,85.46,33.61,-2.03,x
1653647269860,85.35,33.64,-1.95,x
1653647269866,85.27,33.69,-1.83,x
1653647269870,85.2,33.76,-1.67,x
1653647269876,85.16,33.84,-1.5,x
1653647269881,85.15,33.93,-1.3,x
1653647269884,85.17,34.03,-1.09,x
1653647269890,85.21,34.14,-0.88,x
1653647269894,85.28,34.24,-0.67,x
1653647269900,85.37,34.34,-0.47,x
1653647269904,85.49,34.43,-0.29,x
1653647269914,85.62,34.52,-0.13,x
1653647269915,85.78,34.59,0.01,x
1653647269923,85.94,34.65,0.13,x
1653647269924,86.12,34.71,0.23,x
1653647269929,86.31,34.75,0.31,x
1653647269933,86.5,34.78,0.35,x
1653647269944,86.71,34.79,0.37,x
1653647269945,86.9,34.79,0.36,x
1653647269949,87.09,34.77,0.32,x
1653647269955,87.26,34.74,0.27,x
1653647269962,87.41,34.69,0.2,x
1653647269970,87.55,34.63,0.11,x
1653647269971,87.67,34.56,0.01,x
1653647269972,87.79,34.47,-0.11,x
1653647269978,87.89,34.36,-0.24,x
1653647269981,87.98,34.24,-0.39,x
1653647269987,88.06,34.11,-0.55,x
1653647269990,88.14,33.96,-0.71,x
1653647269997,88.2,33.79,-0.86,x
1653647270003,88.26,33.62,-1,x
1653647270005,88.31,33.43,-1.12,x
1653647270011,88.35,33.24,-1.23,x
1653647270014,88.38,33.04,-1.33,x
1653647270019,88.41,32.84,-1.42,x
1653647270023,88.42,32.64,-1.49,x
1653647270029,88.44,32.44,-1.55,x
1653647270037,88.45,32.24,-1.61,x
1653647270040,88.46,32.05,-1.65,x
1653647270044,88.48,31.87,-1.7,x
1653647270049,88.51,31.7,-1.75,x
1653647270054,88.55,31.55,-1.8,x
1653647270060,88.6,31.42,-1.85,x
1653647270062,88.67,31.31,-1.9,x
1653647270067,88.74,31.22,-1.97,x
1653647270070,88.83,31.16,-2.04,x
1653647270077,88.93,31.11,-2.12,x
1653647270081,89.03,31.08,-2.22,x
1653647270085,89.13,31.06,-2.34,x
1653647270089,89.24,31.06,-2.47,x
1653647270095,89.34,31.07,-2.62,x
1653647270100,89.44,31.08,-2.78,x
1653647270106,89.53,31.1,-2.95,x
1653647270111,89.61,31.11,-3.13,x
1653647270116,89.68,31.13,-3.31,x
1653647270121,89.73,31.15,-3.49,x
1653647270129,89.76,31.16,-3.65,x
1653647270146,89.77,31.18,-3.79,x
1653647270147,89.75,31.2,-3.9,x
1653647270149,89.65,31.25,-4,x
1653647270149,89.71,31.22,-3.97,x
1653647270153,89.56,31.28,-3.98,x
1653647270153,89.46,31.32,-3.91,x
1653647270160,89.34,31.36,-3.8,x
1653647270163,89.22,31.39,-3.67,x
1653647270174,89.1,31.42,-3.51,x
1653647270174,88.98,31.44,-3.35,x
1653647270178,88.86,31.44,-3.19,x
1653647270182,88.76,31.42,-3.05,x
1653647270186,88.67,31.38,-2.93,x
1653647270193,88.59,31.3,-2.85,x
1653647270196,88.51,31.2,-2.82,x
1653647270202,88.43,31.07,-2.83,x
1653647270209,88.34,30.91,-2.87,x
1653647270211,88.23,30.74,-2.95,x
1653647270218,88.09,30.56,-3.05,x
1653647270222,87.91,30.38,-3.15,x
1653647270227,87.69,30.22,-3.25,x
1653647270231,87.44,30.1,-3.33,x
1653647270239,87.16,30.01,-3.4,x
1653647270242,86.84,29.95,-3.44,x
1653647270247,86.5,29.93,-3.45,x
1653647270250,86.13,29.95,-3.4,x
1653647270256,85.75,29.99,-3.29,x
1653647270260,85.37,30.05,-3.12,x
1653647270264,85,30.14,-2.88,x
1653647270274,84.66,30.22,-2.6,x
1653647270275,84.36,30.31,-2.28,x
1653647270280,84.1,30.39,-1.93,x
1653647270286,83.9,30.46,-1.58,x
1653647270290,83.75,30.51,-1.23,x
1653647270296,83.66,30.55,-0.91,x
1653647270300,83.62,30.56,-0.63,x
1653647270316,83.72,30.54,-0.27,x
1653647270316,83.84,30.5,-0.21,x
1653647270316,83.65,30.56,-0.41,x
1653647270318,83.98,30.45,-0.24,x
1653647270324,84.15,30.4,-0.33,x
1653647270327,84.33,30.35,-0.5,x
1653647270331,84.51,30.3,-0.73,x
1653647270338,84.69,30.25,-1,x
1653647270340,84.85,30.21,-1.31,x
1653647270345,84.98,30.18,-1.64,x
1653647270349,85.09,30.16,-1.97,x
1653647270356,85.16,30.16,-2.28,x
1653647270359,85.2,30.17,-2.56,x
1653647270366,85.2,30.2,-2.8,x
1653647270370,85.16,30.24,-3,x
1653647270375,85.1,30.28,-3.15,x
1653647270382,85.01,30.34,-3.24,x
1653647270384,84.9,30.39,-3.27,x
1653647270389,84.78,30.44,-3.24,x
1653647270394,84.65,30.49,-3.16,x
1653647270398,84.51,30.52,-3.03,x
1653647270404,84.37,30.53,-2.85,x
1653647270408,84.23,30.52,-2.63,x
1653647270414,84.09,30.5,-2.38,x
1653647270419,83.95,30.46,-2.11,x
1653647270422,83.83,30.4,-1.81,x
1653647270430,83.71,30.32,-1.5,x
1653647270433,83.62,30.23,-1.18,x
1653647270438,83.53,30.13,-0.87,x
1653647270441,83.48,30.01,-0.59,x
1653647270447,83.44,29.9,-0.33,x
1653647270452,83.42,29.79,-0.1,x
1653647270456,83.42,29.68,0.09,x
1653647270463,83.43,29.6,0.26,x
1653647270471,83.46,29.53,0.4,x
1653647270471,83.48,29.48,0.51,x
1653647270477,83.52,29.45,0.61,x
1653647270482,83.55,29.45,0.69,x
1653647270486,83.58,29.46,0.76,x
1653647270490,83.61,29.48,0.82,x
1653647270496,83.63,29.5,0.86,x
1653647270499,83.65,29.53,0.9,x
1653647270504,83.67,29.55,0.92,x
1653647270509,83.7,29.57,0.95,x
1653647270513,83.72,29.57,0.97,x
1653647270519,83.75,29.55,0.99,x
1653647270523,83.79,29.51,1,x
1653647270531,83.85,29.46,1,x
1653647270535,83.91,29.38,0.99,x
1653647270537,83.98,29.28,0.97,x
1653647270542,84.07,29.17,0.94,x
1653647270546,84.16,29.06,0.9,x
1653647270551,84.26,28.94,0.85,x
1653647270558,84.36,28.83,0.79,x
1653647270561,84.48,28.72,0.73,x
1653647270570,84.59,28.63,0.67,x
1653647270572,84.71,28.55,0.6,x
1653647270577,84.83,28.48,0.54,x
1653647270586,84.95,28.44,0.48,x
1653647270587,85.07,28.41,0.43,x
1653647270591,85.19,28.39,0.39,x
1653647270595,85.32,28.38,0.36,x
1653647270600,85.45,28.38,0.34,x
1653647270607,85.59,28.38,0.33,x
1653647270610,85.73,28.39,0.33,x
1653647270617,85.88,28.4,0.33,x
1653647270620,86.04,28.41,0.34,x
1653647270626,86.2,28.43,0.34,x
1653647270629,86.36,28.44,0.34,x
1653647270634,86.53,28.45,0.34,x
1653647270638,86.7,28.46,0.34,x
1653647270643,86.87,28.48,0.35,x
1653647270649,87.05,28.52,0.36,x
1653647270652,87.23,28.56,0.35,x
1653647270659,87.42,28.62,0.32,x
1653647270663,87.61,28.69,0.27,x
1653647270668,87.82,28.77,0.2,x
1653647270675,88.03,28.86,0.09,x
1653647270679,88.24,28.96,-0.04,x
1653647270682,88.46,29.06,-0.19,x
1653647270687,88.67,29.17,-0.35,x
1653647270693,88.88,29.28,-0.51,x
1653647270697,89.08,29.4,-0.66,x
1653647270701,89.26,29.53,-0.79,x
1653647270708,89.42,29.68,-0.89,x
1653647270712,89.57,29.85,-0.97,x
1653647270723,89.7,30.04,-1.01,x
1653647270724,89.8,30.24,-1.02,x
1653647270728,89.9,30.47,-1.02,x
1653647270733,89.98,30.7,-1.01,x
1653647270735,90.07,30.95,-1,x
1653647270740,90.17,31.2,-1,x
1653647270744,90.27,31.44,-1.01,x
1653647270753,90.39,31.68,-1.04,x
1653647270755,90.52,31.91,-1.09,x
1653647270759,90.66,32.13,-1.17,x
1653647270766,90.81,32.34,-1.26,x
1653647270769,90.96,32.54,-1.37,x
1653647270774,91.13,32.73,-1.48,x
1653647270781,91.29,32.92,-1.6,x
1653647270783,91.46,33.11,-1.7,x
1653647270794,91.63,33.29,-1.79,x
1653647270796,91.81,33.48,-1.88,x
1653647270799,91.98,33.66,-1.95,x
1653647270802,92.15,33.84,-2,x
1653647270808,92.31,34.02,-2.05,x
1653647270813,92.48,34.19,-2.1,x
1653647270817,92.65,34.36,-2.14,x
1653647270822,92.82,34.51,-2.17,x
1653647270825,93,34.66,-2.2,x
1653647270832,93.18,34.8,-2.21,x
1653647270843,93.37,34.92,-2.22,x
1653647270848,93.57,35.02,-2.24,x
1653647270848,93.79,35.09,-2.26,x
1653647270856,94.01,35.14,-2.31,x
1653647270863,94.25,35.16,-2.37,x
1653647270868,94.49,35.14,-2.45,x
1653647270871,94.74,35.09,-2.55,x
1653647270872,94.99,35,-2.67,x
1653647270875,95.24,34.87,-2.82,x
1653647270880,95.49,34.71,-2.98,x
1653647270888,95.74,34.51,-3.16,x
1653647270890,95.98,34.27,-3.36,x
1653647270895,96.21,34.02,-3.57,x
1653647270901,96.43,33.74,-3.78,x
1653647270902,96.62,33.45,-3.98,x
1653647270907,96.8,33.15,-4.17,x
1653647270911,96.95,32.86,-4.34,x
1653647270917,97.08,32.58,-4.47,x
1653647270921,97.19,32.3,-4.56,x
1653647270927,97.28,32.05,-4.61,x
1653647270930,97.34,31.81,-4.61,x
1653647270938,97.4,31.61,-4.57,x
1653647270940,97.45,31.42,-4.49,x
1653647270946,97.51,31.26,-4.37,x
1653647270952,97.57,31.13,-4.22,x
1653647270956,97.64,31.02,-4.04,x
1653647270961,97.72,30.92,-3.82,x
1653647270965,97.82,30.85,-3.59,x
1653647270969,97.95,30.78,-3.35,x
1653647270975,98.08,30.73,-3.09,x
1653647270978,98.23,30.69,-2.83,x
1653647270984,98.39,30.66,-2.57,x
1653647270989,98.56,30.63,-2.32,x
1653647270993,98.74,30.61,-2.07,x
1653647270999,98.92,30.58,-1.83,x
1653647271003,99.11,30.55,-1.61,x
1653647271008,99.3,30.52,-1.41,x
1653647271013,99.49,30.48,-1.23,x
1653647271017,99.67,30.43,-1.07,x
1653647271023,99.86,30.37,-0.94,x
1653647271027,100.04,30.31,-0.84,x
1653647271032,100.22,30.23,-0.77,x
1653647271038,100.41,30.15,-0.74,x
1653647271042,100.59,30.07,-0.73,x
1653647271047,100.79,29.98,-0.76,x
1653647271050,100.98,29.9,-0.82,x
1653647271056,101.18,29.82,-0.89,x
1653647271060,101.37,29.74,-0.98,x
1653647271065,101.57,29.68,-1.09,x
1653647271072,101.77,29.62,-1.2,x
1653647271078,101.95,29.58,-1.31,x
1653647271080,102.13,29.55,-1.41,x
1653647271098,102.29,29.53,-1.5,x
1653647271100,102.44,29.52,-1.63,x
1653647271100,102.58,29.52,-1.58,x
1653647271100,102.7,29.52,-1.68,x
1653647271110,102.82,29.54,-1.7,x
1653647271111,102.92,29.56,-1.71,x
1653647271115,103.03,29.58,-1.71,x
1653647271120,103.13,29.61,-1.7,x
1653647271124,103.23,29.64,-1.67,x
1653647271130,103.34,29.67,-1.65,x
1653647271133,103.45,29.71,-1.63,x
1653647271138,103.58,29.75,-1.61,x
1653647271142,103.71,29.79,-1.61,x
1653647271147,103.87,29.82,-1.62,x
1653647271152,104.03,29.84,-1.65,x
1653647271156,104.21,29.86,-1.69,x
1653647271161,104.39,29.88,-1.74,x
1653647271167,104.58,29.89,-1.81,x
1653647271172,104.76,29.9,-1.88,x
1653647271176,104.95,29.91,-1.97,x
1653647271180,105.14,29.92,-2.07,x
1653647271186,105.32,29.94,-2.18,x
1653647271190,105.5,29.96,-2.31,x
1653647271195,105.67,29.99,-2.45,x
1653647271199,105.83,30.04,-2.61,x
1653647271204,105.98,30.1,-2.78,x
1653647271209,106.13,30.19,-2.95,x
1653647271214,106.27,30.31,-3.11,x
1653647271220,106.41,30.48,-3.27,x
1653647271225,106.54,30.69,-3.42,x
1653647271229,106.66,30.95,-3.57,x
1653647271234,106.78,31.23,-3.7,x
1653647271239,106.9,31.52,-3.83,x
1653647271244,107.01,31.82,-3.94,x
1653647271252,107.12,32.11,-4.04,x
1653647271254,107.23,32.38,-4.13,x
1653647271258,107.36,32.63,-4.24,x
1653647271262,107.51,32.82,-4.4,x
1653647271268,107.7,32.94,-4.62,x
1653647271272,107.9,32.98,-4.9,x
1653647271278,108.09,32.92,-5.23,x
1653647271283,108.28,32.78,-5.59,x
1653647271290,108.44,32.56,-5.97,x
1653647271292,108.57,32.28,-6.34,x
1653647271298,108.66,31.95,-6.7,x
1653647271301,108.69,31.6,-7.02,x
1653647271305,108.63,31.29,-7.28,x
1653647271310,108.5,31.01,-7.46,x
1653647271316,108.29,30.78,-7.58,x
1653647271321,108,30.62,-7.6,x
1653647271325,107.63,30.53,-7.52,x
1653647271329,107.23,30.49,-7.35,x
1653647271336,106.8,30.5,-7.08,x
1653647271339,106.39,30.55,-6.75,x
1653647271345,106.02,30.62,-6.36,x
1653647271350,105.71,30.7,-5.94,x
1653647271353,105.47,30.78,-5.51,x
1653647271359,105.31,30.86,-5.09,x
1653647271363,105.24,30.93,-4.7,x
1653647271375,105.27,30.99,-4.37,x
1653647271376,105.38,31.04,-4.09,x
1653647271380,105.55,31.07,-3.89,x
1653647271385,105.78,31.1,-3.75,x
1653647271389,106.06,31.13,-3.7,x
1653647271393,106.37,31.16,-3.73,x
1653647271399,106.71,31.21,-3.84,x
1653647271404,107.05,31.28,-4.03,x
1653647271407,107.39,31.36,-4.27,x
1653647271411,107.72,31.46,-4.56,x
1653647271418,108.02,31.59,-4.89,x
1653647271420,108.29,31.73,-5.23,x
1653647271425,108.52,31.9,-5.57,x
1653647271432,108.71,32.07,-5.9,x
1653647271436,108.85,32.27,-6.19,x
1653647271442,108.95,32.48,-6.45,x
1653647271445,109.01,32.7,-6.65,x
1653647271450,109.03,32.93,-6.79,x
1653647271459,109.02,33.17,-6.88,x
1653647271460,108.98,33.41,-6.91,x
1653647271467,108.93,33.64,-6.89,x
1653647271471,108.86,33.85,-6.84,x
1653647271475,108.78,34.03,-6.75,x
1653647271479,108.68,34.19,-6.62,x
1653647271484,108.57,34.31,-6.46,x
1653647271490,108.46,34.41,-6.27,x
1653647271493,108.34,34.46,-6.05,x
1653647271498,108.22,34.49,-5.8,x
1653647271503,108.1,34.47,-5.53,x
1653647271509,107.98,34.42,-5.24,x
1653647271513,107.87,34.34,-4.94,x
1653647271517,107.76,34.23,-4.62,x
1653647271523,107.66,34.09,-4.3,x
1653647271528,107.57,33.93,-3.96,x
1653647271535,107.49,33.75,-3.61,x
1653647271538,107.42,33.57,-3.26,x
1653647271541,107.36,33.38,-2.91,x
1653647271549,107.32,33.18,-2.57,x
1653647271552,107.29,32.99,-2.26,x
1653647271557,107.27,32.8,-1.96,x
1653647271563,107.26,32.62,-1.69,x
1653647271565,107.26,32.45,-1.45,x
1653647271575,107.27,32.3,-1.24,x
1653647271577,107.28,32.16,-1.05,x
1653647271588,107.3,32.04,-0.89,x
1653647271588,107.33,31.94,-0.76,x
1653647271589,107.37,31.86,-0.65,x
1653647271595,107.41,31.79,-0.56,x
1653647271599,107.46,31.74,-0.49,x
1653647271604,107.52,31.7,-0.43,x
1653647271609,107.58,31.67,-0.4,x
1653647271613,107.65,31.66,-0.38,x
1653647271619,107.72,31.66,-0.38,x
1653647271622,107.79,31.67,-0.4,x
1653647271630,107.87,31.7,-0.44,x
1653647271633,107.96,31.73,-0.48,x
1653647271649,108.04,31.76,-0.54,x
1653647271650,108.13,31.79,-0.6,x
1653647271650,108.23,31.81,-0.66,x
1653647271654,108.32,31.83,-0.72,x
1653647271662,108.43,31.84,-0.77,x
1653647271666,108.54,31.84,-0.82,x
1653647271670,108.66,31.84,-0.88,x
1653647271673,108.78,31.82,-0.95,x
1653647271676,108.91,31.79,-1.02,x
1653647271683,109.05,31.75,-1.08,x
1653647271685,109.18,31.69,-1.15,x
1653647271690,109.32,31.63,-1.2,x
1653647271695,109.47,31.54,-1.26,x
1653647271699,109.61,31.45,-1.31,x
1653647271706,109.76,31.34,-1.36,x
1653647271710,109.89,31.22,-1.41,x
1653647271717,110.03,31.09,-1.45,x
1653647271720,110.15,30.96,-1.5,x
1653647271726,110.27,30.83,-1.56,x
1653647271734,110.37,30.71,-1.61,x
1653647271738,110.46,30.62,-1.65,x
1653647271741,110.52,30.56,-1.67,x
1653647271745,110.57,30.55,-1.67,x
1653647271751,110.6,30.59,-1.65,x
1653647271761,110.63,30.69,-1.61,x
1653647271762,110.65,30.86,-1.54,x
1653647271765,110.67,31.1,-1.45,x
1653647271769,110.68,31.42,-1.35,x
1653647271773,110.69,31.8,-1.25,x
1653647271777,110.69,32.22,-1.19,x
1653647271781,110.7,32.63,-1.17,x
1653647271786,110.71,33.01,-1.16,x
1653647271791,110.69,33.36,-1.14,x
1653647271796,110.66,33.65,-1.1,x
1653647271801,110.61,33.89,-1.03,x
1653647271806,110.53,34.05,-0.94,x
1653647271811,110.43,34.14,-0.82,x
1653647271816,110.32,34.14,-0.68,x
1653647271820,110.21,34.07,-0.52,x
1653647271826,110.11,33.93,-0.35,x
1653647271829,110.01,33.74,-0.2,x
1653647271835,109.93,33.52,-0.07,x
1653647271839,109.87,33.28,0.05,x
1653647271844,109.85,33.04,0.17,x
1653647271850,109.86,32.79,0.3,x
1653647271854,109.89,32.54,0.42,x
1653647271859,109.94,32.31,0.53,x
1653647271863,110,32.1,0.62,x
1653647271872,110.07,31.92,0.7,x
1653647271888,110.14,31.78,0.77,x
1653647271891,110.21,31.68,0.83,x
1653647271892,110.29,31.61,0.89,x
1653647271893,110.39,31.57,0.95,x
1653647271897,110.51,31.55,1,x
1653647271901,110.65,31.55,1.02,x
1653647271905,110.81,31.56,1.02,x
1653647271915,110.99,31.57,0.99,x
1653647271916,111.19,31.59,0.92,x
1653647271917,111.41,31.59,0.82,x
1653647271926,111.64,31.58,0.69,x
1653647271930,111.87,31.55,0.54,x
1653647271932,112.1,31.5,0.37,x
1653647271936,112.31,31.42,0.19,x
1653647271941,112.51,31.33,0.03,x
1653647271945,112.69,31.22,-0.12,x
1653647271950,112.84,31.09,-0.24,x
1653647271955,112.96,30.95,-0.33,x
1653647271961,113.05,30.79,-0.38,x
1653647271966,113.12,30.63,-0.39,x
1653647271970,113.16,30.47,-0.34,x
1653647271974,113.19,30.3,-0.26,x
1653647271983,113.2,30.13,-0.12,x
1653647271985,113.19,29.97,0.06,x
1653647271990,113.18,29.8,0.27,x
1653647271994,113.16,29.63,0.52,x
1653647271998,113.13,29.47,0.8,x
1653647272004,113.11,29.32,1.09,x
1653647272008,113.09,29.17,1.4,x
1653647272015,113.08,29.03,1.71,x
1653647272019,113.08,28.89,2.01,x
1653647272023,113.09,28.76,2.31,x
1653647272028,113.13,28.64,2.58,x
1653647272033,113.18,28.53,2.83,x
1653647272042,113.25,28.43,3.05,x
1653647272043,113.35,28.33,3.22,x
1653647272052,113.47,28.25,3.36,x
1653647272053,113.61,28.18,3.46,x
1653647272059,113.78,28.13,3.52,x
1653647272061,113.95,28.1,3.55,x
1653647272069,114.13,28.08,3.54,x
