time,sensor_x0[undefined],sensor_y0[undefined],sensor_z0[undefined],sensor_x[undefined],sensor_y[undefined],sensor_z[undefined],sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_sitting
1652785690012.9,-0.2,0.3,0.4,2,7.1,7.2,-2,-12,-1.6,x
1652785690030,-0.1,0.2,0.2,2.2,7,7,0.1,-13.7,-1.4,x
1652785690046.2,-0.2,0.1,-0.2,2.1,6.9,6.6,0.1,-14.8,-1.2,x
1652785690062.9,-0.2,0.1,-0.4,2,6.9,6.3,-2.6,-15.1,1.5,x
1652785690079.5,-0.2,0.1,-0.6,2.2,6.9,6.1,-4.6,-11.1,4.6,x
1652785690095.5,0.2,0,-0.4,2.5,6.7,6.3,-4.1,-2.5,5.1,x
1652785690113.4,0.4,-0.2,0,2.7,6.5,6.7,-0.7,5.8,2,x
1652785690129.5,0.3,-0.2,0.2,2.6,6.7,7,2.6,8.8,-1.4,x
1652785690149.4,0.1,0,0.3,2.4,6.8,7,3.3,6,-2.2,x
1652785690163.1,0.1,-0.1,0,2.4,6.7,6.8,1.6,1.4,-1.5,x
1652785690179.5,0.1,-0.2,-0.1,2.4,6.6,6.6,0.4,1.2,-2.3,x
1652785690196.1,0.1,-0.1,-0.1,2.4,6.7,6.6,2.1,6.3,-3.5,x
1652785690212.2,0.1,0,0,2.4,6.8,6.7,4.7,11.1,-4.5,x
1652785690229.7,0.1,-0.1,0.1,2.2,6.8,6.8,6.2,12.8,-5.8,x
1652785690246.5,-0.2,0.1,0,2,7,6.7,6.4,13,-5.7,x
1652785690262.2,-0.5,0.2,0.1,1.6,7,6.8,6,13.5,-3,x
1652785690279.6,-0.5,0.1,0.1,1.6,7,6.8,4.7,12.9,0.9,x
1652785690296.2,-0.3,0.2,0.2,1.8,7,7,4.7,11.5,4.2,x
1652785690312.9,-0.2,-0.1,0.7,2,6.8,7.3,9.1,10.9,6.8,x
1652785690328.9,0.5,0,-0.3,2.6,6.9,6.5,11.5,7.9,3.3,x
1652785690346.5,0.2,-0.1,-0.4,2.2,6.7,6.3,4.8,3.6,0.3,x
1652785690362.9,0.2,-0.2,-0.4,2.2,6.7,6.3,0.2,1.7,-0.7,x
1652785690378.8,0.2,0.1,-0.3,2.3,7,6.4,-0.2,5.2,-0.7,x
1652785690395.5,0.2,-0.1,-0.1,2.3,6.9,6.5,1.4,9.3,-1.1,x
1652785690413.3,0.3,-0.1,-0.1,2.3,6.8,6.5,2.7,11.8,-3.6,x
1652785690429.5,0.2,-0.1,0,2.2,6.8,6.6,3.4,13.6,-6,x
1652785690445.9,0,-0.1,0,2,6.8,6.7,3.5,14.2,-7.8,x
1652785690463,-0.2,0.2,0.2,1.7,7.1,6.8,3,14.3,-7.9,x
1652785690479.5,-0.3,0.1,0.3,1.6,7.1,7,3.5,13.2,-7.1,x
1652785690495.5,-0.4,0.1,0.3,1.4,7.1,6.9,4.4,11.4,-6.3,x
1652785690512.1,-0.4,0.2,0,1.4,7.2,6.7,3.8,9.2,-4.2,x
1652785690530.9,-0.4,0.1,-0.3,1.4,7.2,6.4,1.5,8.7,-1,x
1652785690546.2,-0.2,0.1,-0.2,1.5,7.1,6.4,0.3,10.7,2,x
1652785690562.3,0.2,0,-0.2,1.9,7,6.4,-0.2,13.5,3,x
1652785690579.5,0.3,-0.1,0,2.1,6.9,6.8,0.1,15.6,1.2,x
1652785690596.2,0.4,-0.1,0.2,2,6.9,6.9,2.7,16,-1.5,x
1652785690612.2,0.2,-0.1,0.1,1.8,6.9,6.8,4.2,15.2,-4.5,x
1652785690628.8,-0.2,0,0,1.5,7,6.7,3.8,14.4,-5.6,x
1652785690646.2,-0.3,0.1,0,1.2,7.1,6.6,2.7,14.6,-2.8,x
1652785690662.8,-0.3,0.1,0,1.2,7.1,6.8,0.3,14.7,0.7,x
1652785690678.9,-0.2,0,0.4,1.3,7,7.1,-1.7,11.1,3,x
1652785690697.4,0.2,-0.1,0.4,1.6,6.9,7.1,-1.6,6.9,2.5,x
1652785690712.8,0.3,-0.1,0.4,1.8,6.9,7.1,1.9,5.7,-0.9,x
1652785690729.1,0.2,-0.1,-0.1,1.7,7,6.7,5.2,6.8,-4.3,x
1652785690745.5,-0.2,0.2,-0.3,1.3,7.3,6.5,5.6,9.2,-4.8,x
1652785690763,-0.4,0.2,-0.3,1,7.3,6.5,2.4,8.2,-1.5,x
1652785690779.6,-0.3,0.1,-0.2,1.1,7.1,6.5,-2.1,4.9,1.9,x
1652785690795.7,-0.1,-0.1,0.1,1.3,7,6.8,-3.7,4.2,2.7,x
1652785690812.8,0,0,0.2,1.4,7,7,-1.3,5.9,1.8,x
1652785690830,0,0,0.2,1.4,7,6.9,1.5,7.2,0.6,x
1652785690845.4,-0.1,0,0,1.3,7,6.8,1.4,5.9,0.3,x
1652785690863.1,-0.1,0,-0.1,1.3,7,6.7,-0.9,3.1,1.2,x
1652785690880.1,0.1,-0.1,-0.1,1.4,6.9,6.6,-3.1,1.5,1.9,x
1652785690897.9,0.2,-0.2,-0.1,1.5,6.9,6.7,-3.7,2.2,0.8,x
1652785690912.1,0.2,-0.2,0.5,1.5,6.8,7.3,-3.9,1.1,-1.1,x
1652785690930.1,0.3,-0.3,1.1,1.7,6.6,8.2,-3.9,1.1,-1.1,x
1652785690946.1,0.1,-0.1,1.7,1.4,7,8.5,-12.8,-44.9,-9.8,x
1652785690962.1,-0.4,0.3,1.1,1.2,7.3,7.9,-10.9,-61.2,-8.3,x
1652785690978.9,-0.3,0.1,0,1.3,7.1,6.9,-3.6,-60.1,-5.1,x
1652785690996.7,-0.2,0,-0.6,1.6,7,6.1,2.2,-47.7,-4.2,x
1652785691012.7,0,0,-1.4,1.9,7,5.4,3.3,-33.5,-3.4,x
1652785691028.8,0.1,0,-1.6,1.9,7,5.4,0.9,-18.9,-2.8,x
1652785691046.7,0.2,0,-1.7,2,6.9,5.3,0.9,-18.9,-2.8,x
1652785691062.9,0.1,0.1,-1.1,1.8,7.1,5.9,-0.2,12.1,-3.9,x
1652785691079.5,-0.2,0.3,-0.3,1.6,7.2,6.6,1.6,20.7,-2.4,x
1652785691096.7,-0.1,0.1,0.1,1.6,7,6.9,2.3,21.2,-0.5,x
1652785691113.3,-0.1,-0.1,0.2,1.6,6.9,7,1.3,17.2,-0.4,x
1652785691128.9,-0.1,-0.1,0.2,1.6,6.9,7.1,0.2,12.7,-1.4,x
1652785691145.5,-0.2,0.2,0.2,1.4,7.1,7,-0.1,8.8,-1.7,x
1652785691163.5,-0.3,0.3,0.2,1.3,7.2,6.9,-0.1,8.8,-1.7,x
1652785691179.4,-0.3,0.2,0,1.3,7.1,6.8,0.6,5,1.9,x
1652785691196.2,-0.2,0.1,-0.2,1.4,7.1,6.7,-0.2,4.4,3.7,x
1652785691212.2,-0.1,0,-0.1,1.5,7,6.8,-1.3,3.8,4.7,x
1652785691230,0,0,0,1.6,7,6.9,-1.2,3.1,4.7,x
1652785691246.2,0,0,0.1,1.7,7,7,-0.5,1.8,4.4,x
1652785691262.2,0.1,0,0.1,1.7,6.9,7,-0.5,-1,4.3,x
1652785691279.9,0.2,-0.2,-0.1,1.9,6.8,6.8,-0.8,-3.4,3.4,x
1652785691296.7,0.2,-0.2,-0.2,1.9,6.8,6.6,-0.5,-2.7,1.7,x
1652785691312.2,0.2,-0.1,-0.3,1.9,6.9,6.5,0,-0.3,0.5,x
1652785691330,0.1,0,-0.2,1.8,6.9,6.6,0.7,2.5,-0.6,x
1652785691346.2,0.1,0,-0.2,1.8,6.9,6.7,1.9,4.7,-1.1,x
1652785691362.3,0.2,-0.1,-0.2,1.8,6.9,6.6,1.5,5.1,-2.2,x
1652785691378.7,0.1,-0.1,-0.2,1.7,6.9,6.6,1.2,6.9,-3.8,x
1652785691397.3,-0.2,0.1,-0.1,1.4,7,6.7,2.1,10.9,-4.2,x
1652785691413.4,-0.2,0.1,0,1.4,7.1,6.8,3.9,14.1,-2.5,x
1652785691429.5,0,0,0,1.5,7,6.8,5.3,15.7,-1.5,x
1652785691445.5,0.2,-0.1,-0.2,1.6,6.9,6.6,6.1,16.2,-2.2,x
1652785691463.8,-0.1,0.1,-0.4,1.4,7.1,6.4,5.7,19.2,-3,x
1652785691479.5,-0.2,0.1,-0.3,1.1,7.2,6.4,5.1,23,-2.3,x
1652785691495.5,-0.4,0.2,-0.3,0.9,7.3,6.5,4.9,26.8,-0.2,x
1652785691513.9,-0.2,0.1,0,1,7.2,6.6,4.4,29.3,2.2,x
1652785691530,-0.1,0.1,0,1.1,7.1,6.8,3.1,27.7,2.9,x
1652785691546.2,-0.1,0,0.3,1.1,7.1,7.1,2.5,24.4,2.5,x
1652785691562.7,-0.1,0,0.5,1.1,7.1,7.3,2.6,19.1,2.8,x
1652785691580,-0.1,0,0.5,1,7,7.3,1.8,10.9,2.4,x
1652785691596.1,-0.1,0,0.4,1,7,7.2,0.4,2.9,2.5,x
1652785691612.2,-0.1,-0.1,0.3,1,7,7.1,-0.7,-3,4.1,x
1652785691630.4,0.3,-0.2,0.2,1.4,6.9,7,-1.5,-8.4,4.2,x
1652785691646.7,0.4,-0.2,0.1,1.6,6.9,6.9,0.1,-9.9,1.7,x
1652785691662.8,0.5,-0.2,-0.1,1.7,6.8,6.7,3.5,-6.9,-1.5,x
1652785691678.8,0.4,-0.3,-0.4,1.6,6.8,6.4,5.7,-1.3,-5.1,x
1652785691696.7,0.2,-0.1,-0.5,1.3,7,6.3,5.1,4.6,-7.4,x
1652785691712.8,-0.1,0.1,-0.2,1,7.2,6.7,4.3,9.3,-7,x
1652785691729.2,-0.2,0.2,0.2,0.9,7.3,7,4.9,7.5,-5.2,x
1652785691745.5,-0.1,0.1,0.3,1,7.2,7,4.4,2.4,-4.5,x
1652785691763.6,0,0.1,0.2,1.1,7.2,6.9,3.4,-3.9,-4.5,x
1652785691779.4,0,0,0,1.1,7.2,6.7,1,-9.1,-5.4,x
1652785691795.4,-0.3,0.1,-0.1,0.9,7.3,6.6,1,-9.1,-5.4,x
1652785691813.5,-0.3,0.2,-0.1,0.9,7.3,6.6,-1.9,-12.2,-2.8,x
1652785691828.7,-0.1,0.1,-0.1,1,7.2,6.7,-2.2,-11.5,-0.6,x
1652785691846.3,0.1,-0.1,0,1.3,7.1,6.7,-1.6,-10.7,-1,x
1652785691863.2,0.2,-0.1,-0.1,1.4,7.1,6.6,0.3,-7.8,-3.3,x
1652785691879.5,0.1,-0.1,-0.2,1.2,7.1,6.5,0.9,-5.7,-5.6,x
1652785691896.1,-0.2,0,-0.3,1,7.2,6.4,-0.6,-5.2,-5.7,x
1652785691913,-0.2,0.1,-0.3,0.9,7.3,6.4,-2.2,-3.8,-3.8,x
1652785691930.5,-0.1,0.1,-0.2,1.1,7.2,6.4,-3.4,-0.8,-1.5,x
1652785691946.1,0,0,-0.1,1.2,7.1,6.6,-3,2,-1.1,x
1652785691962.1,0.1,0,-0.1,1.2,7.1,6.6,-2.3,4,-1.3,x
1652785691980.2,0.2,-0.1,0,1.3,7,6.6,-1.9,5.6,-2.3,x
1652785691995.7,0.2,-0.1,0,1.3,7,6.7,-2.2,5.5,-3.8,x
1652785692012.9,0.1,0,0,1.1,7.1,6.8,-2.2,5.2,-5.1,x
1652785692028.8,-0.2,0.1,0.1,0.9,7.2,6.8,-0.6,5.7,-4.7,x
1652785692045.6,-0.3,0.2,0,0.8,7.3,6.7,0.4,6.5,-3.1,x
1652785692063,-0.3,0.2,0,0.8,7.3,6.8,-0.4,6.7,-1.4,x
1652785692078.8,0,-0.1,0.1,1,7.1,6.8,0.3,7,-0.5,x
1652785692095.4,0,0,0.2,1,7.1,7,0.3,7,-0.5,x
1652785692112.1,-0.1,0,0.3,0.9,7.2,7,1.9,4.8,-1.3,x
1652785692129.3,-0.1,0.1,0.2,0.9,7.3,6.9,1.2,0.4,0.2,x
