time,sensor_x0[undefined],sensor_y0[undefined],sensor_z0[undefined],sensor_x[undefined],sensor_y[undefined],sensor_z[undefined],sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_walking
1664285139854.9,0.1,0.1,-0.1,0.1,4.6,8.7,0.9,0,-0.3,x
1664285139871.9,0,0.1,-0.1,0,4.6,8.6,2.1,1.4,-0.9,x
1664285139888.6,-0.1,0.1,-0.1,-0.1,4.6,8.6,3.6,2.5,0,x
1664285139904.9,-0.1,0.1,-0.2,-0.2,4.6,8.5,3.3,3.3,1,x
1664285139921.7,-0.1,0.1,-0.2,-0.2,4.7,8.5,0.6,1.2,4.1,x
1664285139938.2,0,0,-0.2,-0.1,4.6,8.5,0.1,-3.5,5.9,x
1664285139955.5,0,0,-0.1,0,4.8,8.5,0.1,-3.2,6.6,x
1664285139971.7,0.1,0.1,-0.1,0,4.8,8.5,-0.2,1.6,7.3,x
1664285139988.6,0.1,0,0,0,4.7,8.6,-0.2,3.2,8.5,x
1664285140005.2,0,0,0,0,4.7,8.6,0.3,2.5,9.3,x
1664285140021.7,0.1,0,-0.1,0.1,4.7,8.5,0.7,2.6,11.2,x
1664285140038.6,0.1,0.1,0.1,0.1,4.8,8.7,-0.5,3.8,10.9,x
1664285140055.1,0.1,0,0.1,0.1,4.8,8.7,-0.9,4.3,10.5,x
1664285140071.3,0.2,0.1,0.4,0.2,4.8,9,0.1,4.3,10.6,x
1664285140088.7,0.4,0.3,0.7,0.5,5,9.4,3,6.9,9.1,x
1664285140105.1,0.4,0.6,0.9,0.6,5.3,9.5,7.5,7.3,4.7,x
1664285140122,0.3,0.6,0.8,0.5,5.3,9.5,11.5,3.9,2.4,x
1664285140138.1,-0.4,0,1,-0.1,4.7,9.6,12.2,3.3,1.8,x
1664285140154.8,-1,-0.3,1.2,-0.8,4.3,9.9,7.6,9.6,3.3,x
1664285140171.7,-0.9,-0.5,1.3,-0.9,3.9,10,-11.2,19.3,11.4,x
1664285140188.3,-0.1,-0.7,1.5,-0.3,3.4,10.4,-22.5,-7.4,18.6,x
1664285140204.8,0.5,-0.6,1.6,0.8,3.5,10.5,-21.9,-23.9,19.3,x
1664285140221.6,0.9,-0.3,1.5,0.8,3.5,10.5,-16,-35.7,15.6,x
1664285140238.2,0.3,0,2,0.5,3.5,11.1,-4.9,1.5,-5.1,x
1664285140254.9,-0.4,-0.1,2.2,-0.7,3.2,11.5,-1.6,18.9,-11.1,x
1664285140272.6,-1.4,-0.4,2.2,-1.2,3,11.4,11.7,32.1,-15.8,x
1664285140288.8,-1.6,-0.5,1.4,-1.5,3,10.6,28.1,22.2,-8.7,x
1664285140305.2,-1.4,-0.4,0.2,-1.3,3.2,9.3,39.3,-1.2,2.7,x
1664285140321.5,-1.2,-0.3,-0.3,-1.2,3.3,8.8,37.9,-5.6,6.3,x
1664285140338.1,-0.9,-0.3,-0.7,-0.9,3.5,8.4,27.2,-2.7,12.3,x
1664285140355.9,-0.7,-0.4,-0.5,-0.6,3.5,8.6,14,8.1,15.8,x
1664285140371.6,-0.7,-0.5,-0.3,-0.6,3.4,8.8,9.1,11.1,16.6,x
1664285140411.8,-0.9,-0.5,0.2,-0.9,3.4,9.2,-0.1,5.8,17.1,x
1664285140421.4,-0.9,-0.5,0.2,-0.9,3.4,9.2,-0.1,5.8,17.1,x
1664285140437.9,-0.6,-0.7,0,-0.5,3.2,9.1,-1.5,-1.8,20.6,x
1664285140454.7,-0.3,-0.6,-0.3,-0.2,3.3,8.7,-0.5,-4.3,19.3,x
1664285140471.9,-0.2,-0.6,-0.5,-0.1,3.3,8.5,0.2,-5.7,17.2,x
1664285140488.4,-0.1,-0.4,-0.7,0.1,3.5,8.3,1.7,-7.2,11.7,x
1664285140504.6,-0.2,-0.2,-1,0,3.7,8,3.3,-3.7,5.7,x
1664285140522.7,-0.2,-0.2,-1,0,3.7,8,4.1,-0.7,4.2,x
1664285140538.1,-0.4,0,-1.1,-0.2,3.9,7.9,4.6,2.9,3.2,x
1664285140556.4,-0.6,0,-0.9,-0.4,3.9,8.1,3.6,9.6,2.2,x
1664285140572.8,-0.6,0,-0.9,-0.4,3.9,8.1,2.2,9.9,2.3,x
1664285140589.9,-0.5,0,-0.8,-0.3,3.9,8.2,-1.9,5.4,2.2,x
1664285140605.2,-0.4,0.1,-0.8,-0.3,4,8.2,-3.3,-1,0.5,x
1664285140621.5,-0.4,0.1,-0.8,-0.2,4,8.2,-2.7,-3.1,-0.7,x
1664285140638.4,-0.5,0.2,-0.7,-0.3,4.1,8.3,2.5,-3.4,-3.2,x
1664285140655.4,-0.5,0.3,-0.8,-0.4,4.3,8,5.3,-1.1,-3.5,x
1664285140672.6,-0.5,0.4,-1.1,-0.4,4.4,7.9,8.1,1.7,-2.7,x
1664285140688.9,-0.5,0.5,-1.2,-0.4,4.4,7.8,6.2,2.2,-2.7,x
1664285140705.1,-0.5,0.5,-1.2,-0.4,4.5,7.8,4,2,-3.2,x
1664285140742.4,-0.7,0.8,-0.9,-0.6,4.7,8.1,-3.3,-5.7,-8.2,x
1664285140754.6,-0.7,0.8,-0.9,-0.6,4.8,8.1,-3.2,-8.2,-8.5,x
1664285140771.8,-0.7,1,-0.8,-0.6,5,8.2,-1.8,-8.8,-7.6,x
1664285140788,-0.7,1.1,-0.8,-0.5,5,8.2,-0.6,-4.6,-7.5,x
1664285140804.7,-0.6,1.1,-0.7,-0.5,5.1,8.2,0.6,-3.2,-7.4,x
1664285140822.9,-0.6,1.2,-0.7,-0.4,5.1,8.3,0.3,-2.1,-7,x
1664285140838.5,-0.6,1.1,-0.3,-0.4,5.1,8.6,-2.3,-1.7,-7.5,x
1664285140854.8,-0.6,1.1,0,-0.4,5.1,9,-4.6,-0.7,-8.1,x
1664285140872.7,-0.6,1,0.7,-0.5,5,9.7,-8.4,2.6,-9.6,x
1664285140888.3,-0.4,0.9,1.3,-0.3,4.8,10.2,-4.9,-2.4,-12.1,x
1664285140904.8,-0.3,0.9,1.3,-0.2,4.8,10.3,-0.3,-8.8,-13.8,x
1664285140922.3,0,1,0.9,0.1,4.9,9.9,11.9,-31,-17.6,x
1664285140938.3,0.1,1,0.6,0.3,4.9,9.6,17.4,-33.5,-20,x
1664285140954.9,-0.1,0.9,0.7,0.2,4.9,9.6,15.5,-22.4,-22,x
1664285140972.8,-0.8,0.5,1.4,-0.5,4.5,10.4,0.8,18.3,-23.9,x
1664285140988.5,-1.3,-0.3,2.5,-1.2,3.7,11.4,-18.3,43.9,-14.7,x
1664285141004.9,-1.2,-0.6,2.7,-0.8,3.3,11.7,-19.5,35.3,-9.1,x
1664285141022.3,-0.2,-0.7,2.6,-0.3,3.3,11.6,-11.2,-1,-2.4,x
1664285141038.4,0.6,-0.5,2.1,0.5,3.5,11.1,2.3,-21.9,-6.9,x
1664285141054.8,0.4,-0.5,1.4,0.4,3.5,10.4,11.8,-11.8,-16.7,x
1664285141071.3,0.1,-0.5,1.1,0.1,3.4,10.1,14.6,7.3,-20.8,x
1664285141088.2,-0.5,-0.7,0.6,-0.5,3.3,9.6,12.7,20.8,-17.6,x
1664285141104.7,-0.6,-0.8,0.4,-0.6,3.1,9.2,10.2,17.9,-13.4,x
1664285141122.6,-0.3,-1,0.2,-0.5,3,9.1,2.6,5.4,-2.9,x
1664285141138,0.2,-1,0.3,0,3,9.2,-5.5,-4.6,4,x
1664285141155.7,0.5,-1,0.3,0.4,3,9.3,-7.7,-7.8,2.7,x
1664285141171.2,0.5,-1,0.3,0.3,3,9.3,-5.2,-8.5,-1.2,x
1664285141188.5,0.2,-0.8,0.2,0.1,3.2,9.2,1.8,-5.8,-6.6,x
1664285141204.9,-0.1,-0.6,0.1,-0.1,3.3,9,5.7,-2.6,-8.5,x
1664285141222,-0.5,-0.7,-0.3,-0.6,3.3,8.7,10.9,3.2,-6.7,x
1664285141238.3,-0.5,-0.8,-0.6,-0.6,3.3,8.3,10.7,3.1,2.4,x
1664285141254.8,-0.1,-0.8,-0.9,-0.2,3.3,8.1,9.1,-0.1,6.6,x
1664285141271.6,0.1,-0.8,-0.9,0,3.3,8,2.1,-9.2,10.9,x
1664285141288.6,0.4,-0.7,-0.8,0.3,3.4,8.1,-1.5,-14,8.4,x
1664285141304.8,0.4,-0.7,-0.8,0.4,3.4,8.1,-1.3,-14.1,5.2,x
1664285141321.6,0.2,-0.4,-0.9,0.2,3.7,8.1,2.3,-9.8,-1.8,x
1664285141338.2,-0.2,-0.3,-1.2,-0.1,3.8,7.7,7.9,-4.1,-4.8,x
1664285141382.5,-0.2,-0.1,-1.7,-0.2,4,7.2,7.5,0.9,1.5,x
1664285141394.4,-0.2,-0.1,-1.7,-0.2,4,7.2,7.5,0.9,1.5,x
1664285141405,0,0.1,-1.5,0.1,4.3,7.4,-4,-0.3,3.5,x
1664285141421.8,-0.2,0.3,-1.1,-0.1,4.4,7.8,-6.9,-0.4,1.1,x
1664285141437.9,-0.3,0.5,-1,-0.2,4.6,7.9,-6,1,1,x
1664285141454.7,-0.4,0.6,-0.9,-0.3,4.7,8,-3.5,2.7,5.2,x
1664285141471.4,-0.3,0.6,-0.9,-0.3,4.7,8,-2.4,2.7,7.7,x
1664285141488.3,-0.1,0.7,-0.9,0,4.8,8,-1,2.5,12.1,x
1664285141504.8,0.1,0.8,-0.9,0.2,4.9,8.1,-0.3,2.4,12.9,x
1664285141521.7,0.1,0.9,-0.8,0.2,5,8.2,-0.3,5.3,11.6,x
1664285141538.1,-0.1,0.9,-0.6,-0.1,5,8.3,-0.9,7.2,8.8,x
1664285141554.8,-0.2,0.9,-0.6,-0.2,5,8.3,-1.8,6.4,8.6,x
1664285141571.6,-0.2,1,-0.7,-0.2,5.1,8.3,-3.3,4.3,10.9,x
1664285141588.3,0,1,-0.5,0,5.1,8.4,-4.6,2.1,14.6,x
1664285141604.8,0,1.1,-0.5,0.3,5.2,8.5,-5.3,1.5,16.3,x
1664285141624.9,0.5,1.2,0,0.6,5.2,8.9,-4.2,-2.2,15.1,x
1664285141638.1,0.6,1.2,0.3,0.7,5.2,9.2,2.1,-1.5,10.2,x
1664285141655.2,0.8,1.4,0.2,1.1,6,8.9,8.4,-0.5,6.1,x
1664285141671.7,0.9,2.1,0,1,6.1,9,12.5,-6.3,-1.3,x
1664285141688.5,0,1.6,0.5,0.2,5.7,9.4,8.8,-3.1,-4,x
1664285141705.7,-2.6,0,2.6,-2.5,4.1,11.5,-38.9,51.9,13.7,x
1664285141721.4,-2.8,-0.7,3.3,-2.8,3.3,12.3,-53.1,51,25.9,x
1664285141749,-0.6,-1.4,4.2,-0.6,2.4,13.2,-41.6,-35.4,53.1,x
1664285141754.9,-0.6,-1.4,4.2,-0.6,2.4,13.2,-41.6,-35.4,53.1,x
1664285141772.1,0.8,-0.7,3.4,0.9,2.9,12.5,-8.8,-63.1,35.9,x
1664285141788.4,0.4,-0.4,2.5,0.8,3.2,11.6,18.1,-35.1,6,x
1664285141804.7,-0.5,-0.5,2.3,-0.8,3.2,11.1,26.7,-8.4,-5.1,x
1664285141830.5,-2.4,-0.8,1.2,-2,3,10.2,38.5,46.2,-6.7,x
1664285141846.7,-2.5,-0.9,0.8,-2.3,3,9.8,36.7,39.1,5,x
1664285141854.8,-2.5,-0.9,0.8,-2.3,3,9.8,36.7,39.1,5,x
1664285141873.3,-1.5,-0.9,-0.6,-1.3,3.2,8.4,16.3,-2.6,28.7,x
1664285141887.9,-0.3,-0.8,-0.6,0,3.2,8.3,-4.4,-15.8,35.3,x
1664285141904.5,0.2,-0.9,-0.3,0.6,3.1,8.6,-15.4,-13.4,30.7,x
1664285141921.5,0.4,-0.9,-0.2,0.8,3.1,8.8,-15,-10.4,25.7,x
1664285141938,0.4,-0.7,0,0.8,3.2,9,-2.2,3.1,8.8,x
1664285141955.9,-0.1,-0.5,-0.2,0.3,3.5,8.8,12.2,13.7,-2.6,x
1664285141971.6,-0.4,-0.5,-0.6,0,3.5,8.4,18.7,14.2,-5.2,x
1664285141988.6,-0.6,-0.4,-1.3,-0.3,3.7,7.7,24,10.8,-4,x
1664285142004.7,-0.6,-0.3,-1.6,-0.3,3.8,7.2,22.4,7.9,-2.7,x
1664285142021.7,-0.6,-0.2,-1.8,-0.3,4,7.1,14.2,2.5,-1.1,x
1664285142038.4,-0.5,-0.1,-1.7,-0.2,4.1,7.1,3.5,-0.4,0.6,x
1664285142054.8,-0.4,0,-1.6,-0.1,4.2,7.5,-3.8,3.4,4.2,x
1664285142071.6,-0.3,0,-1.2,0,4.2,7.7,-7.1,6.8,5.4,x
1664285142088.4,-0.3,0,-0.6,0,4.1,8.2,-10.7,11,6.5,x
1664285142105.5,-0.2,0,-0.5,0.1,4.1,8.4,-9.7,7.6,4.8,x
1664285142121.6,-0.1,0.1,-0.5,0.1,4.2,8.4,-8,2.7,3.1,x
1664285142138.5,-0.2,0.4,-0.7,0,4.5,8.2,-1.3,-7.7,-3.2,x
1664285142154.8,-0.3,0.5,-0.9,-0.2,4.6,7.9,0.7,-7.6,-4.8,x
1664285142171.4,-0.5,0.5,-1.1,-0.3,4.6,7.8,1.5,-2.2,-4.1,x
1664285142188,-0.5,0.5,-1.1,-0.2,4.6,7.8,-0.6,-0.6,-0.2,x
1664285142204.7,-0.4,0.5,-1.1,-0.1,4.6,7.8,-1,-3,1,x
1664285142222,-0.3,0.4,-1.1,0.1,4.6,7.9,0.9,-11.5,-1.8,x
1664285142238,-0.2,0.7,-0.9,0.1,4.8,8,3.6,-8.5,-8.5,x
1664285142254.7,-0.6,0.8,-0.9,-0.2,4.9,8,5.8,-5.6,-13.5,x
1664285142271.7,-0.7,0.8,-0.9,-0.4,5,8,5.6,-4.3,-13.8,x
1664285142316.8,-0.7,0.8,-0.5,-0.3,4.9,8.4,-0.2,-13.1,-6.2,x
1664285142321.5,-0.7,0.8,-0.5,-0.3,4.9,8.4,-0.2,-13.1,-6.2,x
1664285142337.8,-0.3,0.8,0,0.1,4.9,8.9,-1.1,-14.3,-6.2,x
1664285142354.7,-0.2,0.7,0.4,0.2,4.8,9.7,-0.7,-13.6,-9.1,x
1664285142371.4,-0.1,0.6,1.1,0.3,4.8,10,3.4,-9.9,-17.3,x
1664285142388.6,0.1,0.8,1.2,0.5,5,10,11,-12.9,-25.4,x
1664285142404.7,0.1,0.9,0.7,0.5,5.2,9.5,19.7,-27.4,-33.9,x
1664285142421.3,0,1,0.6,0.4,5.3,9.4,18.7,-25.3,-36.2,x
1664285142438.1,-1,0.9,0.8,-0.5,5.2,9.6,7.7,-9.5,-38.8,x
1664285142470,-1.8,0,2.9,-1.5,4.4,11.7,-26.8,45.8,-18,x
1664285142487.9,-1.7,-0.4,3.6,-1.5,3.8,12.4,-32.4,48.3,-7.3,x
1664285142504.5,-0.2,-1,3.8,-0.2,3.1,12.7,-28.7,33.6,9.2,x
1664285142521.5,0.2,-1.1,3.4,0.3,3,12.3,-3.9,-5.5,9,x
1664285142538,0.6,-1,2.4,0.6,3.1,11.3,11.8,-8.4,-6.1,x
1664285142554.7,0.2,-1,1.3,0.3,3.1,10.2,14.1,13.2,-18,x
1664285142571.6,-0.1,-1.1,1,0,3.1,9.9,13.1,20.2,-19.6,x
1664285142588.2,-0.3,-1.3,0.2,-0.4,3,9.1,9.6,16.8,-14.1,x
1664285142605.7,-0.1,-1.3,0,0,2.9,8.5,6,4.4,-6.8,x
1664285142621.4,0.1,-1.4,-0.3,0.3,2.9,8.4,0.7,-6.5,-0.5,x
1664285142638.1,0.5,-1.3,-0.5,0.5,3,8.4,-2.4,-2,-3.3,x
1664285142654.6,0.4,-1.2,-0.4,0.4,3.1,8.5,-2.5,3.2,-7.1,x
1664285142672.6,-0.1,-1.1,-0.5,-0.2,3.1,8.3,1,6.3,-13.9,x
1664285142699.9,-0.5,-0.9,-1.3,-0.6,3.4,7.6,5.8,-7.7,-5.8,x
1664285142704.5,-0.5,-0.9,-1.3,-0.6,3.4,7.6,5.8,-7.7,-5.8,x
1664285142721.2,-0.4,-0.8,-1.4,-0.6,3.5,7.4,-0.3,-7.8,4.4,x
1664285142738.1,-0.1,-1,-1,-0.2,3.3,7.8,-10.1,-1.2,15.6,x
1664285142754.6,0.2,-1.1,-0.8,0.4,3.1,8.3,-13.9,0.7,19.3,x
1664285142771.2,0.6,-1.1,-0.4,0.6,3.1,8.4,-15.6,-3.2,19,x
1664285142788.2,0.6,-0.8,-0.3,0.6,3.3,8.6,-11.7,-8.2,9.7,x
1664285142804.6,0,-0.5,-0.5,0,3.6,8.4,-2.4,-10,-7.2,x
1664285142821.1,-0.2,-0.2,-0.6,-0.2,3.9,8.3,0.3,-9.1,-10.3,x
1664285142837.7,-0.4,0.1,-0.7,-0.4,4.2,8.2,2.2,-5.5,-10.9,x
1664285142855.2,-0.9,0.3,-1.3,-0.9,4.4,7.6,3.9,-1,-4.8,x
1664285142871.3,-0.8,0.3,-1.4,-0.8,4.4,7.5,2.4,-3.9,1.3,x
1664285142887.9,-0.2,0.3,-1.4,-0.2,4.4,7.5,-6.9,-5.6,18.5,x
1664285142904.5,0.4,0.2,-1.1,0.5,4.3,7.8,-15,-4.4,22.6,x
1664285142921.5,0.6,0.3,-0.8,0.7,4.4,8.1,-17.1,-5,20,x
1664285142938,0.8,0.6,-0.4,0.9,4.6,8.5,-15.1,-4.6,9.5,x
1664285142955.8,0.2,1,-0.3,0.4,5,8.7,-5.8,-0.8,-2.1,x
1664285142971.6,-0.1,1.1,-0.4,0.1,5.1,8.6,-0.9,2.3,-5,x
1664285142988.3,-0.5,1.3,-0.6,-0.3,5.2,8.4,6.4,9,-1.1,x
1664285143004.7,-0.6,1.3,-0.7,-0.4,5.3,8.3,6.9,11.2,1.9,x
1664285143022.2,-0.6,1.3,-0.7,-0.5,5.2,8.3,5.4,10.3,9,x
1664285143038,-0.4,1.2,-0.6,-0.3,5.2,8.3,2.6,6.3,15.1,x
1664285143054.8,-0.2,1.2,-0.6,-0.1,5.2,8.3,1.5,2,16.2,x
1664285143071.4,0.2,1.2,-0.6,0.4,5.3,8.4,0,-5.3,15.8,x
1664285143088.5,0.4,1.3,-0.4,0.5,5.3,8.6,0.2,-3.4,10.8,x
1664285143108.8,0.2,1.3,0.2,0.4,5.3,9.2,-0.2,6.2,6.2,x
1664285143121.4,0.2,1.3,0.6,0.4,5.4,9.5,-0.7,12.6,4.6,x
1664285143138,0.4,1.7,1,0.5,5.8,10,0.8,14.8,2.5,x
1664285143158.8,-0.2,1.2,1.6,-0.1,5.2,10.6,3.4,1.2,1.3,x
1664285143171.4,-0.8,0.7,1.9,-0.7,4.7,10.9,-0.5,5.6,2.7,x
1664285143188.4,-1.6,-0.2,2.5,-1.5,3.9,11.4,-26.7,30,16.7,x
1664285143205.2,-1.2,-1.4,2.9,-1.2,2.5,11.9,-35.1,23.3,24.6,x
1664285143229.5,0.3,-1.5,2.9,0.4,2.3,11.9,-23.6,-43.8,39.1,x
1664285143238,1,-1.1,2.8,1.2,2.6,11.9,-12.3,-54.9,35,x
1664285143268.9,1.3,-0.9,2.7,1.7,2.9,11.7,6.6,-38.1,12.7,x
1664285143271.1,1.3,-0.9,2.7,1.2,2.7,11.7,6.6,-38.1,12.7,x
1664285143288.9,-0.8,-1.2,2.5,-0.4,2.7,11.5,33.3,30,-18.5,x
1664285143304.7,-1.7,-1.1,1.6,-1.4,2.9,10.6,41.5,38.3,-15.7,x
1664285143321.6,-1.9,-1.2,1.2,-1.7,2.9,10.1,40.6,34.7,-9.7,x
1664285143337.8,-1.8,-1.1,0.1,-1.7,3,9,29.9,18.5,4.3,x
1664285143354.7,-1.3,-1.2,-0.6,-1.2,3,8.2,22,7.1,10.6,x
1664285143371.5,-0.9,-1.2,-0.7,-0.8,3.1,8.1,-2.4,-11.6,22.7,x
1664285143389.6,-0.1,-1.1,-0.7,0.1,3.1,8.2,-16,-14.7,24.2,x
1664285143408.2,0.3,-1.1,-0.5,0.6,3.1,8.4,-16.8,-12.1,20.2,x
1664285143422,0.5,-1,-0.5,0.8,3.1,8.4,-12.7,-10.1,16.7,x
1664285143438.4,0.6,-1,-0.9,0.9,3.1,8,-0.8,-9.3,7.5,x
1664285143463.6,0.5,-0.9,-1.6,0.8,3.2,7.3,8.6,-8.1,-2.3,x
1664285143471.3,0.3,-0.7,-1.8,0.7,3.4,7.1,10.4,-5.1,-7.8,x
1664285143488.5,0,-0.5,-1.9,0.3,3.6,7,7.2,4.1,-12.6,x
1664285143504.6,-0.6,-0.2,-1.7,-0.3,4,7.2,1.6,9.7,-16,x
1664285143521.2,-1,0,-1.5,-0.7,4.1,7.4,-1.8,9.9,-16.6,x
1664285143538,-1.2,0.1,-1.4,-1.2,4.3,7.5,-7.4,3.5,-13.9,x
1664285143554.7,-1.4,0.3,-1,-1.2,4.4,7.9,-9.7,-1.4,-9.7,x
1664285143571.2,-1.3,0.4,-0.8,-1,4.5,8.1,-14.9,-5.6,4.7,x
1664285143588.2,-0.8,0.4,-0.3,-0.6,4.4,8.6,-18.4,0.4,12.4,x
1664285143605.7,-0.7,0.3,-0.2,-0.4,4.3,8.7,-16.8,2.7,10.3,x
1664285143621.5,-0.7,0.2,-0.2,-0.4,4.2,8.7,-14.6,0.6,7.8,x
1664285143638.1,-0.5,0.2,-0.4,-0.3,4.1,8.6,-9,-5.7,3.2,x
1664285143654.7,-0.5,0.3,-0.5,-0.2,4.2,8.5,-6.4,-8.5,1.5,x
1664285143677.3,-0.2,0.4,-0.8,0.1,4.3,8.2,-6.2,-6.5,-3.2,x
1664285143688.4,-0.2,0.4,-0.7,0.1,4.3,8.3,-6,-5.8,-5.2,x
1664285143704.7,-0.2,0.5,-0.8,0.1,4.4,8.2,-4.7,-6,-7.4,x
1664285143721.5,-0.2,0.6,-1,0.1,4.4,8,-2.9,-7.3,-9.7,x
1664285143740.4,-0.4,0.7,-1.5,-0.1,4.6,7.5,-1.8,-14.8,-12.5,x
1664285143758.1,-0.6,1,-1.5,-0.2,4.8,7.5,-14.1,-24.7,-11.4,x
1664285143771.5,-0.7,1,-1.4,-0.2,4.8,7.6,-17.6,-22.9,-10.7,x
1664285143787.9,-0.6,0.9,-0.8,-0.1,4.7,8.2,-21.6,-13.9,-6,x
1664285143811.9,-0.3,0.8,-0.1,0.2,4.5,8.9,-18.8,-5.1,-0.9,x
1664285143821.5,-0.3,0.7,0.2,0.2,4.4,9.3,-15,-1.6,-0.7,x
1664285143838,-0.2,0.7,0.8,0.3,4.4,9.9,-10,8.3,-2.9,x
1664285143854.9,-0.1,0.6,1,0.4,4.3,10.1,-7.7,9.8,-6.5,x
1664285143871.6,0.3,0.5,1.3,0.8,4.1,10.4,-1.4,-2.1,-11.5,x
1664285143893.8,0.8,0.9,0.8,1.3,4.5,9.9,8.6,-24.2,-18.1,x
1664285143904.6,1,1.1,0.7,1.6,4.9,9.9,11.6,-31.5,-21.3,x
1664285143921.5,0.7,1.2,1,1.3,4.8,10.1,9.3,-19.3,-28.3,x
1664285143939.4,-0.2,0.7,2.3,0.4,4.4,11.4,-4.4,29.9,-32.4,x
1664285143957.2,-0.9,0,3.7,-0.4,3.7,12.8,-10.7,56.3,-23.3,x
1664285143971.4,-0.8,-0.3,4.1,-0.4,3.4,13.2,-8.7,56.8,-17.3,x
1664285143988.7,-0.2,-0.6,4.2,-0.1,3.1,13.3,1.4,39.9,-9.2,x
1664285144004.7,0.1,-0.8,3.9,0.3,2.8,12.4,7.4,26.6,-8.7,x
1664285144021.3,0.3,-1,2.7,0.3,2.7,11.8,16.9,2.7,-14.6,x
1664285144037.7,0.2,-0.8,1.8,0.2,2.9,10.9,16.8,0.8,-24.7,x
1664285144063.5,-0.1,-0.8,1.4,-0.2,2.9,10.2,13.1,9,-23.5,x
1664285144071.4,-0.1,-0.9,1.2,-0.2,2.9,10.2,12.4,11,-19.5,x
1664285144087.8,0.1,-1,0.7,0,2.9,9.7,13.5,6.2,-11.4,x
1664285144104.6,0.4,-1.1,0,0.2,2.7,9,12.7,-4.3,-6.7,x
1664285144121.5,0.6,-1.1,-0.3,0.4,2.8,8.7,10.9,-8.4,-5.8,x
1664285144138,0.8,-1.1,-0.5,0.6,2.8,8.5,7.1,-11.3,-7.6,x
1664285144154.7,0.8,-1,-0.5,0.5,3,8.5,6.4,-8.4,-10.2,x
1664285144172,0.5,-0.9,-0.6,0.4,3.1,8.4,7.6,-2.6,-16.5,x
1664285144208.4,-0.2,-0.6,-1,-0.3,3.4,7.9,14,-1.5,-13.9,x
1664285144223.6,-0.1,-0.7,-1.1,-0.3,3.4,7.8,12.7,-3.7,-9.9,x
1664285144237.9,0.1,-0.6,-1.1,-0.1,3.5,7.8,7.8,-5,-3.9,x
1664285144254.5,0.2,-0.6,-1,0.1,3.5,7.9,3,-5.5,-3.4,x
1664285144272.6,0.2,-0.6,-1,0.1,3.5,7.9,1.6,-10,-4.1,x
1664285144288,0.2,-0.5,-1,0.1,3.6,7.9,1.1,-15.7,-6.6,x
1664285144304.6,0.1,-0.4,-1.1,0,3.7,7.8,1.5,-12.6,-6.8,x
1664285144322.9,0.1,-0.4,-1,0,3.7,7.9,1.7,-9.3,-6,x
1664285144338.1,0,-0.3,-1,-0.1,3.8,7.9,1.3,1.6,-4.4,x
