time,sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_standing
1658226500218.7,14.9,20.2,3.1,x
1658226500235.5,14.8,19.7,3.1,x
1658226500252,14.6,19.3,3,x
1658226500268.7,14.4,19,3.1,x
1658226500285.5,14.3,18.9,3.2,x
1658226500301.9,14.1,18.6,3.3,x
1658226500318.6,14,18.5,3.3,x
1658226500352,13.8,18.2,3.3,x
1658226500368.7,13.7,18.1,3.4,x
1658226500385.2,13.6,18,3.5,x
1658226500418.6,13.6,18.1,3.3,x
1658226500435.3,13.5,18.1,3.1,x
1658226500452.2,13.5,18.2,3,x
1658226500493.9,13.4,17.9,3,x
1658226500501.9,13.3,17.8,3,x
1658226500518.9,13.2,17.8,2.8,x
1658226500535.2,13.1,17.8,2.7,x
1658226500551.8,12.9,17.9,2.4,x
1658226500568.5,12.6,18,2.1,x
1658226500585.2,12.4,18.1,2,x
1658226500601.8,12,18.1,1.7,x
1658226500618.5,11.5,18.1,1.5,x
1658226500635.4,11.1,18.1,1.4,x
1658226500652,10.3,18.3,1.2,x
1658226500668.7,9.9,18.4,1.1,x
1658226500685.4,9,18.9,0.9,x
1658226500702,8,19.6,0.8,x
1658226500718.6,7.2,20.5,0.5,x
1658226500735.3,7,21,0.4,x
1658226500752,6.7,21.6,0.1,x
1658226500768.8,6.8,21.8,0.1,x
1658226500785.3,7,21.9,0.2,x
1658226500802,7.2,21.9,0.3,x
1658226500818.7,7.3,21.8,0.4,x
1658226500835.5,7.4,21.4,0.7,x
1658226500851.7,7.5,21.2,0.8,x
1658226500868.8,7.8,20.5,0.9,x
1658226500885.4,7.9,20.2,0.8,x
1658226500901.9,8,19.8,0.8,x
1658226500918.7,8.1,19.4,0.9,x
1658226500935.2,8.2,19.2,0.9,x
1658226500952,8.3,19,0.9,x
1658226501001.9,8.5,18.8,0.7,x
1658226501035.3,8.5,18.8,0.5,x
1658226501052,8.5,18.9,0.4,x
1658226501101.9,8.3,18.9,0.3,x
1658226501135.2,8.3,18.8,0.3,x
1658226501151.9,8.3,18.7,0.3,x
1658226501168.6,8.4,18.8,0.3,x
1658226501202,8.6,18.9,0.4,x
1658226501218.6,8.7,18.9,0.5,x
1658226501235.5,8.8,18.9,0.6,x
1658226501252,8.9,18.8,0.8,x
1658226501301.9,9.1,18.6,0.9,x
1658226501318.6,9.2,18.6,1,x
1658226501335.3,9.2,18.5,1,x
1658226501421,9.3,18.5,0.8,x
1658226501435.2,9.4,18.6,0.8,x
1658226501501.9,9.6,18.7,0.7,x
1658226501585.2,9.8,18.5,0.7,x
1658226501618.5,10,18.5,0.5,x
1658226501635.2,10,18.6,0.4,x
1658226501652,10.2,18.7,0.1,x
1658226501668.9,10.3,18.8,0,x
1658226501685.4,10.5,18.9,0,x
1658226501701.9,10.6,18.9,0.1,x
1658226501718.5,10.6,18.8,0.1,x
1658226501751.9,10.8,18.6,0.1,x
1658226501773.4,10.8,18.6,0,x
1658226501801.9,10.9,18.7,0.1,x
1658226501818.5,10.9,18.8,0.1,x
1658226501835.2,10.9,18.9,0.1,x
1658226501851.9,10.9,19,0.2,x
1658226501918.5,11,18.8,0.2,x
1658226501935.1,11,18.7,0.3,x
1658226501968.9,11.1,18.6,0.4,x
1658226502052.1,11.1,18.8,0.5,x
1658226502085.8,11.1,18.8,0.6,x
1658226502102.1,11.1,18.8,0.5,x
1658226502139.2,11,18.8,0.5,x
1658226502169.4,11,18.9,0.5,x
1658226502202.5,11,19.1,0.6,x
1658226502235.9,11,19,0.7,x
1658226502252.5,10.9,18.9,0.9,x
1658226502285.9,10.9,18.8,1,x
1658226502307.4,10.9,18.8,1.1,x
1658226502340,10.8,19.2,0.9,x
1658226502352.3,10.7,19.4,0.9,x
1658226502369,10.7,19.8,1,x
1658226502392,10.7,20.2,1,x
1658226502412.2,10.6,20.4,1.1,x
1658226502452,10.5,20.4,1.1,x
1658226502469.5,10.4,20.3,1.1,x
1658226502501.9,10.4,20.3,1,x
1658226502535.1,10.4,20.3,1.1,x
1658226502568.5,10.4,20.1,1.2,x
1658226502601.7,10.5,20,1.2,x
1658226502652,10.6,19.9,1.2,x
1658226502718.3,10.8,19.9,1.2,x
1658226502752.4,10.9,19.9,1.1,x
1658226502768.4,10.9,19.8,1.1,x
1658226502835.1,11,19.6,1.1,x
1658226502851.7,11,19.7,0.9,x
1658226502868.4,11,19.9,0.7,x
1658226502901.7,10.9,20.4,0.6,x
1658226502918.3,10.9,20.7,0.7,x
1658226502951.7,10.9,21.1,0.8,x
1658226502968.4,10.8,21.2,0.8,x
1658226503019.5,10.7,21.1,0.5,x
1658226503051.7,10.7,21,0.4,x
1658226503101.7,10.7,20.8,0.5,x
1658226503118.4,10.7,20.6,0.6,x
1658226503135,10.7,20.6,0.5,x
1658226503151.7,10.7,20.4,0.5,x
1658226503251.7,10.6,20.5,0.6,x
1658226503276.2,10.6,20.6,0.6,x
1658226503302.9,10.6,20.5,0.7,x
1658226503335.1,10.6,20.4,0.9,x
1658226503351.8,10.6,20.3,0.9,x
1658226503368.4,10.6,20.1,0.9,x
1658226503401.7,10.6,20,1,x
1658226503451.8,10.6,19.8,0.8,x
1658226503468.4,10.5,19.9,0.8,x
1658226503502,10.6,20,0.8,x
1658226503518.4,10.6,20.1,0.8,x
1658226503552.1,10.5,20,0.8,x
1658226503585.7,10.5,19.9,0.6,x
1658226503602,10.5,19.7,0.5,x
1658226503635.4,10.4,19.6,0.3,x
1658226503652,10.4,19.5,0.2,x
1658226503668.3,10.4,19.6,0.1,x
1658226503685,10.4,19.6,0,x
1658226503701.7,10.5,19.7,0,x
1658226503718.3,10.5,19.7,-0.1,x
1658226503736.5,10.6,19.7,-0.2,x
1658226503760.8,10.6,19.4,-0.5,x
1658226503801.5,10.6,19,-0.7,x
1658226503826.2,10.7,18.8,-0.5,x
1658226503861,10.9,19.1,-0.1,x
1658226503868.3,11,19.4,0.1,x
1658226503885,11.2,19.8,0.5,x
1658226503901.7,11.3,20.2,0.9,x
1658226503918.3,11.5,20.2,1.2,x
1658226503934.9,11.6,20.2,1.3,x
1658226503951.7,11.7,19.9,1.5,x
1658226503968.3,11.8,19.7,1.8,x
1658226503985.1,11.9,19.7,1.9,x
1658226504001.7,12,19.7,2.3,x
1658226504018.3,12.1,19.9,2.5,x
1658226504035,12.2,20,2.6,x
1658226504051.7,12.2,20.3,2.6,x
1658226504068.4,12.2,20.4,2.5,x
1658226504101.8,12.2,20.5,2.2,x
1658226504118.3,12.2,20.6,2.1,x
1658226504135,12.3,20.6,2,x
1658226504185,12.3,20.7,1.9,x
1658226504218.2,12.3,20.9,1.9,x
1658226504251.6,12.3,21.1,1.9,x
1658226504269.5,12.2,21.3,1.9,x
1658226504285.1,12.2,21.4,1.9,x
1658226504301.7,12.1,21.6,2,x
1658226504318.5,12,22,2.2,x
1658226504335.1,11.9,22.2,2.3,x
1658226504351.7,11.7,22.8,2.5,x
1658226504368.4,11.6,23.3,2.6,x
1658226504385,11.6,23.5,2.7,x
1658226504401.6,11.6,23.7,2.7,x
1658226504418.4,11.6,23.5,2.6,x
1658226504435,11.5,23.3,2.5,x
1658226504451.6,11.5,23,2.3,x
1658226504468.4,11.5,22.7,2.2,x
1658226504485.2,11.5,22.7,2.1,x
1658226504502.5,11.5,22.6,2.1,x
1658226504518.7,11.4,22.8,2.1,x
1658226504535.3,11.4,22.8,2.2,x
1658226504552.1,11.4,23,2.2,x
1658226504568.7,11.4,23.1,2.1,x
1658226504585.3,11.4,23.2,2.1,x
1658226504602,11.4,23.2,2,x
1658226504635.3,11.5,23.2,1.8,x
1658226504651.9,11.5,23.1,1.8,x
1658226504702.1,11.4,23,1.6,x
1658226504735.3,11.3,23,1.4,x
1658226504764,11.3,22.9,1.3,x
1658226504802.4,11.3,22.9,1.4,x
1658226504818.7,11.3,22.8,1.4,x
1658226504851.9,11.3,22.8,1.3,x
1658226504919.3,11.3,22.7,1.1,x
1658226505002,11.2,22.9,1.1,x
1658226505018.7,11.2,22.9,1,x
1658226505052.1,11.1,23.1,0.8,x
1658226505085.2,11,23.1,0.8,x
1658226505157.5,10.9,22.9,0.9,x
1658226505185.2,10.9,22.7,0.9,x
1658226505201.8,10.8,22.6,1,x
1658226505218.5,10.7,22.5,1,x
1658226505235.2,10.7,22.5,1.1,x
1658226505269,10.7,22.5,1.2,x
1658226505302,10.7,22.4,1.4,x
1658226505318.8,10.8,22.4,1.6,x
1658226505335.7,10.9,22.2,1.8,x
1658226505352.2,11,22,2,x
1658226505368.9,11.1,21.8,2.1,x
1658226505385.3,11.2,21.6,2.1,x
1658226505401.9,11.3,21.5,2.1,x
1658226505435.2,11.6,21.4,2.1,x
1658226505452.1,11.7,21.4,2,x
1658226505502,11.9,21.7,1.9,x
1658226505535.2,12,21.9,1.8,x
1658226505602,11.9,22,1.6,x
1658226505618.8,11.8,22.1,1.5,x
1658226505652.2,11.7,22.2,1.5,x
1658226505735,11.4,22.1,1.3,x
1658226505751.9,11.3,22,1.3,x
1658226505770.1,11.2,22,1.4,x
1658226505802.1,11.2,21.9,1.6,x
1658226505835.6,11.1,21.8,1.7,x
1658226505868.8,11,21.8,1.7,x
1658226505885.5,11,21.9,1.7,x
1658226505935.6,11,22.1,1.7,x
1658226505952.3,11,22.2,1.7,x
1658226505985.4,11,22.1,1.7,x
1658226506002.4,11,22,1.8,x
1658226506035.7,11,21.8,1.8,x
1658226506052.3,10.9,21.6,1.8,x
1658226506118.6,10.9,21.7,1.7,x
1658226506151.9,11.1,21.8,1.8,x
1658226506236,11.1,21.9,1.7,x
1658226506285.6,11,21.8,1.7,x
1658226506335.3,10.8,21.8,1.7,x
1658226506385.3,10.7,21.9,1.7,x
1658226506435.5,10.8,21.9,1.6,x
1658226506452.3,10.8,21.9,1.5,x
1658226506468.8,10.9,21.8,1.3,x
1658226506502.3,11.2,21.9,1.3,x
1658226506535.4,11.4,21.9,1.2,x
1658226506553.8,11.6,21.9,1.2,x
1658226506569,11.7,21.8,1.2,x
1658226506601.8,11.9,21.6,1.2,x
1658226506618.6,11.9,21.5,1.2,x
1658226506690.3,12.1,21.5,1.3,x
1658226506718.5,12.3,21.4,1.3,x
1658226506735.1,12.4,21.3,1.3,x
1658226506785.4,12.6,21.1,1.3,x
1658226506835.4,12.7,21,1.4,x
1658226506868.7,12.6,21.1,1.5,x
1658226506885.5,12.6,21.1,1.6,x
1658226506918.7,12.5,21.2,1.6,x
1658226506952.2,12.5,21.2,1.5,x
1658226506985.2,12.4,21.2,1.6,x
1658226507052,12.2,21.2,1.5,x
1658226507185.6,12.3,21.3,1.6,x
1658226507219.7,12.3,21.2,1.5,x
1658226507253.1,12.1,21.2,1.4,x
1658226507285.1,12,21.2,1.4,x
1658226507335.2,11.8,21.3,1.4,x
1658226507351.9,11.7,21.4,1.4,x
1658226507402.2,11.5,21.5,1.7,x
1658226507437.6,11.4,21.5,2,x
1658226507486.4,11.5,21.4,2.1,x
1658226507502,11.6,21.3,2.1,x
1658226507519.2,11.5,21.3,2.1,x
1658226507551.8,11.6,21.2,2.1,x
1658226507568.4,11.6,21,1.8,x
1658226507611.2,11.4,21,1.8,x
1658226507668.4,11.2,20.9,1.9,x
1658226507685.1,11.2,20.8,2,x
1658226507735.5,11,20.7,2.2,x
1658226507752,11,20.8,2.3,x
1658226507769.5,11,20.9,2.3,x
1658226507785.5,11,20.8,2.4,x
1658226507801.9,11.1,20.8,2.4,x
1658226507918.6,11,20.9,2.3,x
1658226507979,10.9,20.9,2.4,x
1658226508018.5,11,20.8,2.5,x
1658226508101.9,11.1,20.9,2.7,x
1658226508118.9,11.2,20.9,2.6,x
1658226508152,11.3,20.9,2.5,x
1658226508168.5,11.4,21,2.3,x
1658226508201.9,11.6,20.9,2.1,x
1658226508218.6,11.7,20.8,2,x
1658226508252.2,11.6,20.6,1.9,x
1658226508268.8,11.5,20.6,1.9,x
1658226508318.8,11.3,20.6,1.9,x
1658226508351.9,11.3,20.5,1.9,x
1658226508418.5,11.5,20.4,2,x
1658226508451.8,11.6,20.5,2,x
1658226508486,11.6,20.6,1.9,x
1658226508502.1,11.6,20.6,1.8,x
1658226508535.1,11.5,20.6,1.8,x
1658226508574.8,11.4,20.4,1.8,x
1658226508593.4,11.3,20.3,1.7,x
1658226508634.9,11.1,20.3,1.6,x
1658226508651.7,11.1,20.5,1.7,x
1658226508669.7,11.2,20.6,1.7,x
1658226508701.9,11.3,20.7,1.7,x
1658226508735.1,11.4,20.6,1.8,x
1658226508818.7,11.5,20.5,1.8,x
1658226508851.7,11.5,20.6,1.7,x
1658226508901.9,11.6,20.5,1.7,x
1658226508982.7,11.6,20.5,2,x
1658226509003.3,11.6,20.6,2,x
1658226509051.7,11.8,20.6,1.7,x
1658226509070,11.8,20.6,1.6,x
1658226509086.4,11.9,20.5,1.5,x
1658226509102.2,11.9,20.3,1.4,x
1658226509135.2,11.7,20.3,1.4,x
1658226509151.9,11.5,20.2,1.4,x
1658226509185.1,11.3,20.3,1.5,x
1658226509201.9,11.2,20.4,1.4,x
1658226509235.5,11,20.6,1.5,x
1658226509251.8,11,20.7,1.5,x
1658226509269.9,11.1,20.7,1.6,x
1658226509302.1,11.2,20.6,1.6,x
1658226509318.6,11.3,20.5,1.7,x
1658226509370,11.5,20.5,1.6,x
1658226509402.2,11.5,20.7,1.6,x
1658226509435.9,11.5,20.9,1.6,x
1658226509468.8,11.4,21,1.5,x
1658226509552,11.5,21,1.6,x
1658226509568.7,11.6,21,1.6,x
1658226509652.1,11.7,21,1.7,x
1658226509689.1,11.7,21.1,1.9,x
1658226509718.5,11.8,21.2,2,x
1658226509768.8,11.8,21.1,2,x
1658226509801.7,11.8,21,1.9,x
1658226509951.6,11.8,21,2.1,x
1658226510036,11.8,21,2,x
1658226510051.8,11.8,21.1,2,x
1658226510119.4,11.9,21,1.9,x
1658226510135.1,12,20.9,1.8,x
1658226510170.1,11.9,20.8,1.9,x
1658226510201.8,11.7,20.7,1.8,x
1658226510219.8,11.5,20.6,1.8,x
1658226510251.9,11.3,20.6,1.7,x
1658226510286.5,11.2,20.6,1.6,x
1658226510302.4,11.2,20.6,1.7,x
1658226510357.7,11.2,20.5,1.9,x
1658226510385.1,11,20.4,2,x
1658226510418.8,10.8,20.5,2,x
1658226510451.7,10.6,20.6,2,x
1658226510469.4,10.6,20.7,2,x
1658226510485,10.5,20.7,2,x
1658226510518.5,10.6,20.6,1.9,x
1658226510585.1,10.8,20.6,1.9,x
1658226510651.6,11.1,20.6,1.9,x
1658226510668.4,11.1,20.6,1.8,x
1658226510685.7,11.1,20.5,1.8,x
1658226510701.7,11.2,20.6,1.8,x
1658226510718.5,11.2,20.7,1.7,x
1658226510751.8,11.3,20.8,1.6,x
1658226510770,11.4,20.7,1.5,x
1658226510861,11.2,20.8,1.4,x
1658226510868.3,11.2,20.9,1.4,x
1658226510918.4,11.3,20.8,1.4,x
1658226511035.3,11.5,20.8,1.5,x
1658226511085.5,11.6,20.7,1.4,x
1658226511101.8,11.6,20.6,1.4,x
1658226511135.3,11.6,20.6,1.3,x
1658226511185.3,11.6,20.6,1.4,x
1658226511218.9,11.6,20.5,1.4,x
1658226511235.3,11.5,20.5,1.4,x
1658226511285.5,11.4,20.5,1.6,x
1658226511318.7,11.4,20.5,1.7,x
1658226511385.7,11.4,20.4,1.6,x
1658226511401.8,11.4,20.4,1.5,x
1658226511468.5,11.5,20.4,1.3,x
1658226511501.7,11.4,20.3,1.3,x
1658226511535.1,11.4,20.4,1.4,x
1658226511585.3,11.3,20.6,1.3,x
1658226511602.1,11.3,20.6,1.4,x
1658226511651.7,11.3,20.5,1.4,x
1658226511718.8,11.3,20.6,1.5,x
1658226511751.8,11.3,20.7,1.5,x
1658226511798.8,11.3,20.9,1.4,x
1658226511851.8,11.4,20.8,1.5,x
1658226511918.4,11.6,20.7,1.5,x
1658226511952.1,11.5,20.6,1.4,x
1658226511984.9,11.4,20.5,1.5,x
1658226512001.7,11.4,20.4,1.6,x
1658226512051.7,11.2,20.4,1.6,x
1658226512102.1,11.2,20.4,1.7,x
1658226512135.4,11.1,20.4,1.6,x
1658226512152,11.1,20.3,1.6,x
1658226512185.2,11.1,20.3,1.7,x
1658226512201.8,11,20.4,1.7,x
1658226512251.9,10.9,20.4,2,x
1658226512268.8,10.9,20.3,2,x
1658226512285.4,10.9,20.3,2.1,x
1658226512318.4,10.9,20.4,2.2,x
1658226512368.4,10.9,20.6,2.2,x
1658226512385.1,10.9,20.6,2.1,x
1658226512418.4,10.7,20.7,2,x
1658226512468.3,10.6,20.9,1.9,x
1658226512485.4,10.5,21,1.9,x
1658226512501.7,10.5,21.1,1.9,x
1658226512518.4,10.4,21.2,2,x
1658226512601.6,10.4,21,2.1,x
1658226512618.3,10.5,20.8,2.3,x
1658226512658,10.5,20.6,2.4,x
1658226512668.5,10.5,20.7,2.5,x
1658226512725.9,10.5,20.9,2.5,x
1658226512768.3,10.3,21,2.3,x
1658226512785.1,10.3,21.1,2.3,x
1658226512801.7,10.2,21.1,2.2,x
1658226512819,10.1,21.2,2.1,x
1658226512851.8,10.2,21.3,2,x
1658226512919.3,10.2,21.1,2.1,x
1658226512985,10.2,21,2,x
1658226513035,10.4,21,2.1,x
1658226513068.3,10.5,21,2,x
1658226513101.5,10.6,21,1.9,x
1658226513135.2,10.8,20.9,1.9,x
1658226513201.7,11,20.8,1.9,x
1658226513218.3,11.1,20.7,1.9,x
1658226513251.9,11.2,20.6,2,x
1658226513286.3,11.3,20.5,1.9,x
1658226513302,11.4,20.5,1.7,x
1658226513318.3,11.4,20.4,1.6,x
1658226513435.2,11.4,20.6,1.6,x
1658226513485.6,11.3,20.6,1.7,x
1658226513502.1,11.3,20.7,1.7,x
1658226513618.3,11.4,20.7,1.9,x
1658226513661.1,11.4,20.7,2.2,x
1658226513668.5,11.4,20.6,2.3,x
1658226513701.5,11.5,20.6,2.4,x
1658226513718.3,11.5,20.7,2.4,x
1658226513735,11.6,20.7,2.4,x
1658226513768.4,11.9,20.7,2.4,x
1658226513784.8,11.9,20.6,2.4,x
1658226513801.6,12,20.5,2.3,x
1658226513818.3,12.1,20.4,2.3,x
1658226513884.9,12.3,20.4,2.3,x
1658226513902,12.3,20.3,2.2,x
1658226513985.2,12.5,20.3,2.2,x
1658226514001.9,12.6,20.3,2.1,x
1658226514034.8,12.7,20.3,1.9,x
1658226514051.9,12.8,20.2,1.6,x
1658226514068.4,12.9,20.1,1.4,x
1658226514101.9,12.9,20.1,1.3,x
1658226514118.3,12.9,20,1.2,x
1658226514218.4,12.7,19.9,1.4,x
1658226514286,12.7,20.1,1.4,x
1658226514302,12.7,20.1,1.2,x
