time,sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_sitting
1653397415369,18.33,53.22,6.29,x
1653397415377,18.29,53.26,6.33,x
1653397415386,18.27,53.29,6.36,x
1653397415398,18.25,53.31,6.38,x
1653397415406,18.23,53.33,6.42,x
1653397415417,18.21,53.36,6.45,x
1653397415427,18.19,53.39,6.49,x
1653397415436,18.17,53.43,6.51,x
1653397415445,18.15,53.48,6.54,x
1653397415456,18.12,53.53,6.56,x
1653397415468,18.09,53.57,6.57,x
1653397415476,18.06,53.62,6.61,x
1653397415486,18.04,53.66,6.64,x
1653397415496,18,53.71,6.68,x
1653397415506,17.96,53.76,6.73,x
1653397415519,17.92,53.83,6.78,x
1653397415528,17.88,53.89,6.83,x
1653397415537,17.85,53.95,6.86,x
1653397415547,17.83,54.01,6.89,x
1653397415556,17.81,54.07,6.92,x
1653397415566,17.8,54.11,6.97,x
1653397415578,17.78,54.15,7.02,x
1653397415587,17.76,54.18,7.08,x
1653397415598,17.74,54.21,7.14,x
1653397415608,17.71,54.24,7.21,x
1653397415618,17.68,54.28,7.26,x
1653397415628,17.65,54.33,7.31,x
1653397415636,17.63,54.38,7.35,x
1653397415647,17.61,54.43,7.4,x
1653397415659,17.6,54.47,7.45,x
1653397415668,17.59,54.51,7.5,x
1653397415677,17.57,54.54,7.56,x
1653397415703,17.55,54.57,7.62,x
1653397415706,17.53,54.61,7.68,x
1653397415710,17.5,54.65,7.73,x
1653397415733,17.48,54.68,7.77,x
1653397415736,17.45,54.72,7.81,x
1653397415740,17.42,54.76,7.86,x
1653397415747,17.4,54.79,7.91,x
1653397415757,17.37,54.83,7.96,x
1653397415766,17.35,54.86,8.01,x
1653397415776,17.32,54.89,8.07,x
1653397415785,17.29,54.93,8.13,x
1653397415799,17.27,54.96,8.18,x
1653397415805,17.25,55,8.24,x
1653397415816,17.22,55.03,8.3,x
1653397415826,17.21,55.06,8.35,x
1653397415837,17.21,55.08,8.39,x
1653397415847,17.21,55.09,8.43,x
1653397415861,17.21,55.1,8.47,x
1653397415867,17.2,55.11,8.51,x
1653397415878,17.19,55.12,8.54,x
1653397415886,17.19,55.13,8.58,x
1653397415896,17.19,55.14,8.61,x
1653397415905,17.18,55.15,8.64,x
1653397415916,17.18,55.16,8.65,x
1653397415927,17.17,55.16,8.67,x
1653397415937,17.17,55.17,8.68,x
1653397415947,17.15,55.17,8.7,x
1653397415957,17.14,55.18,8.72,x
1653397415965,17.13,55.19,8.74,x
1653397415976,17.13,55.2,8.76,x
1653397415987,17.13,55.21,8.78,x
1653397415999,17.13,55.21,8.8,x
1653397416007,17.14,55.22,8.81,x
1653397416018,17.15,55.23,8.82,x
1653397416025,17.14,55.24,8.83,x
1653397416037,17.14,55.24,8.85,x
1653397416047,17.14,55.25,8.86,x
1653397416057,17.13,55.26,8.88,x
1653397416066,17.13,55.27,8.89,x
1653397416078,17.13,55.28,8.9,x
1653397416086,17.12,55.29,8.92,x
1653397416098,17.12,55.3,8.93,x
1653397416106,17.11,55.31,8.94,x
1653397416118,17.11,55.32,8.95,x
1653397416126,17.11,55.33,8.96,x
1653397416138,17.1,55.33,8.96,x
1653397416146,17.12,55.33,8.95,x
1653397416157,17.13,55.32,8.95,x
1653397416166,17.15,55.32,8.95,x
1653397416178,17.17,55.31,8.95,x
1653397416186,17.17,55.31,8.97,x
1653397416200,17.18,55.32,8.99,x
1653397416208,17.18,55.33,9,x
1653397416217,17.18,55.34,9,x
1653397416227,17.17,55.36,9,x
1653397416240,17.16,55.38,9,x
1653397416269,17.15,55.39,9.01,x
1653397416272,17.14,55.4,9.04,x
1653397416274,17.13,55.4,9.06,x
1653397416280,17.12,55.41,9.09,x
1653397416297,17.12,55.42,9.12,x
1653397416309,17.12,55.43,9.14,x
1653397416317,17.12,55.43,9.15,x
1653397416320,17.11,55.44,9.16,x
1653397416326,17.1,55.44,9.17,x
1653397416336,17.1,55.44,9.18,x
1653397416346,17.1,55.44,9.19,x
1653397416357,17.1,55.44,9.19,x
1653397416367,17.1,55.44,9.2,x
1653397416379,17.11,55.45,9.2,x
1653397416385,17.11,55.46,9.21,x
1653397416397,17.11,55.48,9.21,x
1653397416405,17.11,55.49,9.22,x
1653397416416,17.11,55.51,9.22,x
1653397416425,17.11,55.51,9.22,x
1653397416438,17.12,55.51,9.23,x
1653397416446,17.12,55.51,9.25,x
1653397416459,17.12,55.5,9.26,x
1653397416465,17.11,55.5,9.27,x
1653397416477,17.1,55.51,9.28,x
1653397416486,17.09,55.53,9.28,x
1653397416497,17.08,55.54,9.29,x
1653397416506,17.07,55.57,9.3,x
1653397416517,17.07,55.58,9.32,x
1653397416531,17.06,55.6,9.33,x
1653397416538,17.06,55.6,9.34,x
1653397416546,17.06,55.6,9.35,x
1653397416558,17.06,55.6,9.36,x
1653397416567,17.06,55.6,9.37,x
1653397416578,17.05,55.6,9.38,x
1653397416597,17.04,55.6,9.38,x
1653397416600,17.02,55.61,9.39,x
1653397416613,17.01,55.61,9.39,x
1653397416619,17.01,55.61,9.38,x
1653397416626,17,55.6,9.39,x
1653397416635,17,55.59,9.39,x
1653397416647,16.99,55.58,9.4,x
1653397416656,16.99,55.57,9.42,x
1653397416667,16.98,55.56,9.42,x
1653397416676,16.97,55.55,9.42,x
1653397416686,16.96,55.55,9.42,x
1653397416697,16.96,55.55,9.41,x
1653397416713,16.95,55.55,9.41,x
1653397416717,16.94,55.55,9.42,x
1653397416726,16.94,55.55,9.42,x
1653397416737,16.93,55.55,9.43,x
1653397416747,16.92,55.55,9.43,x
1653397416756,16.92,55.54,9.43,x
1653397416765,16.92,55.54,9.44,x
1653397416777,16.93,55.54,9.44,x
1653397416786,16.93,55.53,9.45,x
1653397416800,16.94,55.53,9.45,x
1653397416806,16.94,55.53,9.45,x
1653397416823,16.93,55.53,9.45,x
1653397416827,16.93,55.53,9.44,x
1653397416841,16.92,55.53,9.43,x
1653397416846,16.92,55.53,9.42,x
1653397416857,16.9,55.53,9.41,x
1653397416866,16.89,55.53,9.41,x
1653397416876,16.88,55.52,9.42,x
1653397416886,16.87,55.51,9.42,x
1653397416899,16.87,55.5,9.43,x
1653397416906,16.86,55.49,9.44,x
1653397416916,16.86,55.47,9.44,x
1653397416925,16.86,55.46,9.43,x
1653397416937,16.87,55.44,9.43,x
1653397416947,16.88,55.43,9.42,x
1653397416958,16.88,55.42,9.41,x
1653397416967,16.89,55.41,9.4,x
1653397416976,16.9,55.4,9.39,x
1653397416986,16.91,55.39,9.38,x
1653397416997,16.91,55.38,9.38,x
1653397417006,16.91,55.37,9.38,x
1653397417017,16.91,55.35,9.38,x
1653397417026,16.91,55.35,9.38,x
1653397417037,16.91,55.34,9.39,x
1653397417047,16.91,55.33,9.39,x
1653397417056,16.91,55.32,9.39,x
1653397417067,16.91,55.31,9.38,x
1653397417077,16.92,55.3,9.38,x
1653397417087,16.92,55.29,9.37,x
1653397417098,16.92,55.29,9.37,x
1653397417109,16.92,55.28,9.36,x
1653397417118,16.93,55.27,9.35,x
1653397417127,16.94,55.26,9.35,x
1653397417138,16.95,55.24,9.35,x
1653397417145,16.95,55.22,9.35,x
1653397417157,16.96,55.21,9.35,x
1653397417166,16.97,55.19,9.35,x
1653397417176,16.98,55.17,9.34,x
1653397417185,16.98,55.16,9.33,x
1653397417201,16.99,55.14,9.31,x
1653397417207,17,55.12,9.29,x
1653397417218,17.01,55.11,9.27,x
1653397417228,17.02,55.08,9.25,x
1653397417237,17.04,55.05,9.23,x
1653397417248,17.05,55.01,9.22,x
1653397417258,17.06,54.97,9.2,x
1653397417266,17.08,54.93,9.18,x
1653397417276,17.09,54.88,9.17,x
1653397417290,17.1,54.84,9.15,x
1653397417300,17.11,54.8,9.14,x
1653397417307,17.11,54.76,9.14,x
1653397417316,17.11,54.73,9.13,x
1653397417326,17.12,54.71,9.12,x
1653397417336,17.12,54.68,9.11,x
1653397417347,17.13,54.66,9.09,x
1653397417357,17.15,54.63,9.07,x
1653397417377,17.16,54.59,9.05,x
1653397417380,17.18,54.55,9.03,x
1653397417389,17.19,54.52,9.02,x
1653397417403,17.2,54.49,9,x
1653397417410,17.21,54.46,8.99,x
1653397417416,17.22,54.42,8.97,x
1653397417426,17.23,54.39,8.95,x
1653397417437,17.24,54.36,8.93,x
1653397417446,17.25,54.33,8.92,x
1653397417456,17.25,54.3,8.9,x
1653397417466,17.27,54.26,8.87,x
1653397417475,17.29,54.22,8.85,x
1653397417485,17.3,54.18,8.84,x
1653397417498,17.32,54.14,8.82,x
1653397417506,17.33,54.1,8.8,x
1653397417517,17.35,54.07,8.78,x
1653397417526,17.37,54.04,8.77,x
1653397417535,17.38,54,8.76,x
1653397417547,17.39,53.97,8.75,x
1653397417556,17.41,53.95,8.75,x
1653397417566,17.41,53.92,8.75,x
1653397417579,17.42,53.9,8.75,x
1653397417588,17.43,53.88,8.75,x
1653397417597,17.45,53.86,8.75,x
1653397417606,17.46,53.83,8.74,x
1653397417623,17.47,53.8,8.74,x
1653397417627,17.48,53.76,8.73,x
1653397417646,17.5,53.73,8.73,x
1653397417651,17.51,53.7,8.73,x
1653397417658,17.51,53.67,8.74,x
1653397417666,17.52,53.64,8.74,x
1653397417678,17.52,53.62,8.74,x
1653397417686,17.53,53.6,8.74,x
1653397417698,17.55,53.58,8.74,x
1653397417709,17.56,53.55,8.74,x
1653397417720,17.57,53.53,8.75,x
1653397417728,17.57,53.51,8.75,x
1653397417738,17.58,53.49,8.76,x
1653397417751,17.59,53.47,8.77,x
1653397417763,17.6,53.45,8.78,x
1653397417767,17.61,53.43,8.79,x
1653397417777,17.63,53.41,8.79,x
1653397417792,17.64,53.39,8.79,x
1653397417797,17.66,53.36,8.79,x
1653397417806,17.68,53.34,8.78,x
1653397417816,17.7,53.32,8.78,x
1653397417828,17.72,53.3,8.78,x
1653397417842,17.74,53.27,8.78,x
1653397417847,17.76,53.25,8.78,x
1653397417857,17.77,53.23,8.79,x
1653397417866,17.78,53.21,8.8,x
1653397417876,17.79,53.2,8.8,x
1653397417886,17.79,53.19,8.81,x
1653397417896,17.8,53.18,8.82,x
1653397417907,17.8,53.18,8.82,x
1653397417919,17.8,53.17,8.83,x
1653397417955,17.8,53.17,8.84,x
1653397417957,17.8,53.16,8.86,x
1653397417958,17.81,53.15,8.87,x
1653397417962,17.81,53.14,8.88,x
1653397417971,17.81,53.13,8.9,x
1653397417984,17.82,53.12,8.92,x
1653397417989,17.81,53.11,8.93,x
1653397417995,17.81,53.1,8.95,x
1653397418006,17.81,53.09,8.96,x
1653397418016,17.81,53.08,8.97,x
1653397418027,17.81,53.08,8.99,x
1653397418037,17.81,53.08,9,x
1653397418046,17.8,53.08,9.01,x
1653397418058,17.79,53.08,9.02,x
1653397418067,17.79,53.08,9.03,x
1653397418077,17.78,53.07,9.03,x
1653397418087,17.78,53.06,9.04,x
1653397418098,17.78,53.05,9.04,x
1653397418107,17.77,53.03,9.05,x
1653397418117,17.77,53,9.06,x
1653397418126,17.77,52.98,9.07,x
1653397418139,17.78,52.96,9.07,x
1653397418149,17.79,52.94,9.07,x
1653397418160,17.81,52.94,9.07,x
1653397418168,17.82,52.94,9.07,x
1653397418176,17.82,52.95,9.08,x
1653397418189,17.82,52.98,9.09,x
1653397418198,17.81,53,9.12,x
1653397418208,17.8,53.03,9.14,x
1653397418218,17.8,53.06,9.16,x
1653397418227,17.81,53.09,9.18,x
1653397418237,17.81,53.11,9.22,x
1653397418246,17.81,53.12,9.26,x
1653397418267,17.83,53.14,9.3,x
1653397418272,17.84,53.16,9.35,x
1653397418281,17.85,53.19,9.4,x
1653397418296,17.86,53.24,9.44,x
1653397418305,17.88,53.28,9.46,x
1653397418309,17.9,53.33,9.46,x
1653397418316,17.92,53.38,9.48,x
1653397418327,17.94,53.43,9.5,x
1653397418337,17.97,53.47,9.53,x
1653397418347,18.01,53.5,9.55,x
1653397418357,18.05,53.53,9.57,x
1653397418367,18.1,53.54,9.59,x
1653397418377,18.15,53.56,9.61,x
1653397418387,18.2,53.58,9.63,x
1653397418398,18.24,53.6,9.66,x
1653397418408,18.29,53.62,9.68,x
1653397418419,18.34,53.64,9.68,x
1653397418427,18.4,53.65,9.69,x
1653397418439,18.45,53.65,9.69,x
1653397418447,18.5,53.65,9.7,x
1653397418457,18.56,53.64,9.7,x
1653397418467,18.61,53.63,9.71,x
1653397418477,18.68,53.63,9.7,x
1653397418507,18.76,53.62,9.69,x
1653397418509,18.84,53.61,9.67,x
1653397418514,18.93,53.59,9.66,x
1653397418524,19.01,53.55,9.66,x
1653397418530,19.1,53.52,9.66,x
1653397418538,19.19,53.48,9.66,x
1653397418547,19.28,53.45,9.66,x
1653397418556,19.36,53.41,9.66,x
1653397418566,19.44,53.37,9.65,x
1653397418578,19.53,53.32,9.63,x
1653397418586,19.62,53.28,9.61,x
1653397418598,19.7,53.24,9.59,x
1653397418608,19.78,53.19,9.56,x
1653397418616,19.86,53.15,9.54,x
1653397418627,19.94,53.11,9.5,x
1653397418639,20.01,53.09,9.46,x
1653397418647,20.08,53.07,9.42,x
1653397418657,20.14,53.07,9.39,x
1653397418668,20.2,53.07,9.36,x
1653397418677,20.25,53.09,9.34,x
1653397418688,20.3,53.1,9.32,x
1653397418700,20.34,53.11,9.29,x
1653397418708,20.39,53.12,9.26,x
1653397418717,20.44,53.13,9.22,x
1653397418728,20.49,53.13,9.18,x
1653397418741,20.54,53.12,9.13,x
1653397418747,20.6,53.11,9.09,x
1653397418759,20.65,53.11,9.04,x
1653397418767,20.71,53.1,8.99,x
1653397418777,20.76,53.09,8.93,x
1653397418788,20.8,53.07,8.88,x
1653397418803,20.85,53.06,8.83,x
1653397418817,20.89,53.04,8.78,x
1653397418821,20.93,53.02,8.74,x
1653397418828,20.97,53,8.69,x
1653397418838,21.01,52.98,8.64,x
1653397418847,21.04,52.95,8.6,x
1653397418857,21.09,52.92,8.56,x
1653397418868,21.13,52.88,8.53,x
1653397418878,21.16,52.85,8.51,x
1653397418887,21.19,52.81,8.49,x
1653397418898,21.22,52.77,8.46,x
1653397418907,21.25,52.74,8.43,x
1653397418917,21.28,52.71,8.4,x
1653397418927,21.31,52.69,8.37,x
1653397418939,21.34,52.66,8.33,x
1653397418948,21.37,52.64,8.3,x
1653397418959,21.4,52.61,8.26,x
1653397418967,21.42,52.57,8.23,x
1653397418980,21.46,52.54,8.19,x
1653397418988,21.49,52.52,8.17,x
1653397418998,21.52,52.49,8.13,x
1653397419007,21.55,52.47,8.11,x
1653397419017,21.57,52.45,8.08,x
1653397419027,21.6,52.44,8.04,x
1653397419048,21.63,52.44,8.01,x
1653397419054,21.65,52.43,7.97,x
1653397419060,21.67,52.42,7.93,x
1653397419074,21.69,52.41,7.88,x
1653397419079,21.71,52.38,7.84,x
1653397419087,21.73,52.35,7.8,x
1653397419097,21.75,52.32,7.77,x
1653397419109,21.78,52.28,7.73,x
1653397419118,21.82,52.25,7.7,x
1653397419127,21.84,52.21,7.66,x
1653397419138,21.87,52.18,7.62,x
1653397419147,21.91,52.15,7.57,x
1653397419158,21.94,52.13,7.51,x
1653397419167,21.97,52.11,7.44,x
1653397419178,22,52.09,7.36,x
1653397419187,22.03,52.07,7.27,x
1653397419198,22.06,52.05,7.19,x
1653397419207,22.09,52.02,7.1,x
1653397419218,22.11,51.99,7.02,x
1653397419228,22.12,51.96,6.93,x
1653397419239,22.13,51.92,6.84,x
1653397419248,22.14,51.88,6.75,x
1653397419259,22.16,51.83,6.65,x
1653397419269,22.18,51.78,6.53,x
1653397419278,22.2,51.72,6.38,x
1653397419289,22.22,51.66,6.23,x
1653397419297,22.25,51.6,6.06,x
1653397419309,22.27,51.55,5.89,x
1653397419320,22.28,51.5,5.69,x
1653397419327,22.3,51.45,5.45,x
1653397419339,22.35,51.38,5.16,x
1653397419347,22.4,51.29,4.87,x
1653397419359,22.45,51.17,4.6,x
1653397419367,22.52,51.03,4.34,x
1653397419378,22.59,50.87,4.11,x
1653397419387,22.66,50.69,3.92,x
1653397419398,22.74,50.51,3.77,x
1653397419408,22.81,50.33,3.64,x
1653397419418,22.86,50.17,3.51,x
1653397419427,22.91,50.04,3.4,x
1653397419438,22.94,49.93,3.29,x
1653397419448,22.97,49.85,3.19,x
1653397419458,22.99,49.78,3.1,x
1653397419468,23,49.71,3.01,x
1653397419478,23.01,49.65,2.93,x
1653397419489,23.02,49.59,2.84,x
1653397419500,23.04,49.52,2.76,x
1653397419508,23.05,49.46,2.69,x
1653397419519,23.07,49.4,2.62,x
1653397419529,23.09,49.36,2.55,x
1653397419538,23.11,49.32,2.49,x
1653397419553,23.13,49.28,2.42,x
1653397419565,23.14,49.24,2.34,x
1653397419566,23.15,49.21,2.27,x
1653397419578,23.15,49.18,2.21,x
1653397419606,23.15,49.13,2.15,x
1653397419607,23.15,49.09,2.1,x
1653397419609,23.16,49.04,2.05,x
1653397419621,23.17,48.98,2,x
1653397419637,23.19,48.92,1.96,x
1653397419644,23.2,48.84,1.92,x
1653397419654,23.22,48.76,1.88,x
1653397419663,23.24,48.69,1.86,x
1653397419668,23.26,48.63,1.83,x
1653397419677,23.26,48.58,1.82,x
1653397419687,23.26,48.55,1.81,x
1653397419698,23.25,48.53,1.8,x
1653397419708,23.23,48.51,1.79,x
1653397419718,23.21,48.5,1.77,x
1653397419729,23.19,48.48,1.76,x
1653397419740,23.17,48.47,1.75,x
1653397419748,23.15,48.46,1.75,x
1653397419759,23.13,48.44,1.75,x
1653397419769,23.12,48.43,1.75,x
1653397419779,23.1,48.41,1.77,x
1653397419789,23.09,48.39,1.78,x
1653397419799,23.08,48.37,1.8,x
1653397419808,23.08,48.36,1.81,x
1653397419817,23.07,48.35,1.81,x
1653397419830,23.06,48.34,1.81,x
1653397419840,23.05,48.33,1.8,x
1653397419847,23.04,48.33,1.79,x
1653397419859,23.03,48.33,1.79,x
1653397419867,23.02,48.33,1.79,x
1653397419879,23.01,48.34,1.79,x
1653397419888,22.99,48.35,1.8,x
1653397419900,22.97,48.35,1.81,x
1653397419909,22.95,48.34,1.82,x
1653397419920,22.93,48.34,1.83,x
1653397419943,22.91,48.35,1.86,x
1653397419945,22.88,48.37,1.88,x
1653397419949,22.84,48.4,1.9,x
1653397419963,22.81,48.43,1.93,x
1653397419968,22.76,48.47,1.96,x
1653397419977,22.72,48.52,2,x
1653397419988,22.67,48.57,2.05,x
1653397419997,22.63,48.63,2.11,x
1653397420007,22.59,48.69,2.17,x
1653397420019,22.54,48.77,2.25,x
1653397420029,22.48,48.85,2.33,x
1653397420038,22.43,48.94,2.41,x
1653397420048,22.38,49.04,2.5,x
1653397420059,22.33,49.13,2.58,x
1653397420069,22.28,49.22,2.67,x
1653397420079,22.22,49.29,2.76,x
1653397420089,22.17,49.36,2.84,x
1653397420098,22.13,49.41,2.9,x
1653397420107,22.09,49.46,2.94,x
1653397420124,22.07,49.49,2.96,x
1653397420129,22.05,49.51,2.97,x
1653397420137,22.04,49.52,2.97,x
1653397420163,22.03,49.51,2.96,x
1653397420164,22.03,49.49,2.95,x
1653397420179,22.03,49.46,2.95,x
1653397420183,22.02,49.43,2.96,x
1653397420191,22.02,49.4,2.96,x
1653397420198,22.02,49.37,2.97,x
1653397420207,22.01,49.35,2.97,x
1653397420217,22.01,49.34,2.98,x
