time,sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_sitting
1652892784771.2,90.6,36.5,-0.1,x
1652892784788.1,90.5,36.5,-0.1,x
1652892784804.8,90.5,36.4,-0.1,x
1652892784821.4,90.5,36.4,0,x
1652892784838.7,90.4,36.4,0.1,x
1652892784873.1,90.5,36.4,0,x
1652892784905.3,90.6,36.4,-0.1,x
1652892784938.6,90.6,36.4,-0.2,x
1652892784972.6,90.6,36.3,-0.3,x
1652892784989.8,90.5,36.3,-0.3,x
1652892785005.3,90.5,36.2,-0.3,x
1652892785021.4,90.4,36.2,-0.2,x
1652892785038.7,90.3,36.1,-0.1,x
1652892785055.3,90.2,36.1,0,x
1652892785072,90.1,36.2,0.1,x
1652892785089.3,90.1,36.2,0.2,x
1652892785106.1,90,36.1,0.3,x
1652892785138.8,89.8,36,0.5,x
1652892785155.3,89.8,35.9,0.5,x
1652892785188.7,89.8,35.8,0.6,x
1652892785238.7,89.9,36,0.7,x
1652892785271.4,90,36,0.5,x
1652892785288.7,90.1,36,0.4,x
1652892785322,90.3,36,0.2,x
1652892785339.8,90.3,36,0.1,x
1652892785355.4,90.4,36,0,x
1652892785371.3,90.5,36,-0.1,x
1652892785389.3,90.5,36.1,-0.2,x
1652892785405.4,90.5,36.2,-0.3,x
1652892785473.2,90.4,36.2,-0.2,x
1652892785522.3,90.3,36.1,-0.2,x
1652892785538.6,90.2,36,-0.1,x
1652892785555.6,90.2,36,0,x
1652892785573.1,90.1,35.9,0.1,x
1652892785604.7,90.1,35.9,0.2,x
1652892785622.4,90.1,36,0.2,x
1652892785658.2,90.2,36.1,0.2,x
1652892785671.9,90.3,36.1,0.1,x
1652892785721.3,90.3,36.2,0.1,x
1652892785738.5,90.2,36.2,0.1,x
1652892785771.9,90.2,36.1,0.1,x
1652892785789.4,90.2,36.1,0.2,x
1652892785822.1,90.1,36,0.2,x
1652892785855.9,90.1,36,0.3,x
1652892785921.8,90.2,36.1,0.3,x
1652892785938.7,90.2,36.1,0.2,x
1652892785954.7,90.3,36.1,0.2,x
1652892785972.7,90.3,36,0.1,x
1652892786005.3,90.3,36,0,x
1652892786038.8,90.4,36.1,0,x
1652892786055.3,90.4,36.1,-0.1,x
1652892786071.4,90.4,36,0,x
1652892786089,90.3,36,0.1,x
1652892786105.8,90.2,36,0.2,x
1652892786121.3,90.1,36,0.3,x
1652892786138,90.1,35.9,0.4,x
1652892786155.7,90,35.9,0.4,x
1652892786188,90.1,35.8,0.5,x
1652892786221.1,90.2,35.8,0.3,x
1652892786238.7,90.4,35.8,0.2,x
1652892786256.1,90.4,35.8,0.1,x
1652892786272.6,90.5,35.9,0,x
1652892786288.7,90.6,35.9,-0.1,x
1652892786305.4,90.6,35.9,-0.2,x
1652892786322.4,90.5,36,-0.2,x
1652892786337.9,90.5,35.9,-0.1,x
1652892786372.7,90.4,35.9,0,x
1652892786389.3,90.3,35.7,0,x
1652892786422,90.2,35.7,0.1,x
1652892786438.8,90.3,35.7,0.2,x
1652892786472,90.4,35.7,0.1,x
1652892786487.9,90.5,35.8,0,x
1652892786522,90.6,35.9,-0.1,x
1652892786537.9,90.6,36,-0.1,x
1652892786555.9,90.6,36,-0.2,x
1652892786573,90.6,35.9,-0.1,x
1652892786607.8,90.5,35.9,-0.1,x
1652892786638.5,90.5,35.8,0,x
1652892786672.2,90.3,35.7,0.1,x
1652892786704.5,90.3,35.7,0.2,x
1652892786755.3,90.3,35.8,0.2,x
1652892786789,90.2,35.8,0.2,x
1652892786821.2,90.3,35.8,0.3,x
1652892786855.9,90.3,35.8,0.2,x
1652892786923.1,90.5,35.8,0.1,x
1652892786937.9,90.5,35.8,0,x
1652892786954.6,90.6,35.8,-0.1,x
1652892786988.6,90.7,35.9,-0.2,x
1652892787005.3,90.6,35.9,-0.1,x
1652892787022.3,90.5,36,0,x
1652892787055.3,90.3,35.9,0.1,x
1652892787071.3,90.2,35.8,0.2,x
1652892787088.6,90.2,35.8,0.3,x
1652892787105.2,90.1,35.7,0.4,x
1652892787121.3,90.1,35.6,0.5,x
1652892787138.6,90.1,35.5,0.5,x
1652892787172,90.3,35.6,0.4,x
1652892787205.6,90.5,35.7,0.1,x
1652892787221.1,90.6,35.7,0.1,x
1652892787237.9,90.7,35.7,-0.1,x
1652892787255.3,90.8,35.7,-0.2,x
1652892787273.3,90.8,35.7,-0.3,x
1652892787304.6,90.8,35.6,-0.4,x
1652892787354.6,90.7,35.5,-0.3,x
1652892787371.2,90.7,35.5,-0.1,x
1652892787404.8,90.5,35.5,0,x
1652892787421.2,90.4,35.5,0.2,x
1652892787439,90.3,35.5,0.3,x
1652892787471.9,90.3,35.4,0.4,x
1652892787505.9,90.5,35.3,0.3,x
1652892787522,90.6,35.3,0.2,x
1652892787539.5,90.7,35.3,0.1,x
1652892787554.5,90.9,35.4,-0.1,x
1652892787572.4,91.1,35.5,-0.3,x
1652892787588.6,91.2,35.5,-0.5,x
1652892787605.3,91.3,35.6,-0.6,x
1652892787622.3,91.3,35.7,-0.6,x
1652892787638.6,91.2,35.7,-0.7,x
1652892787672.6,91,35.7,-0.5,x
1652892787705.3,90.7,35.5,-0.3,x
1652892787721.2,90.6,35.4,-0.1,x
1652892787739.7,90.4,35.4,0,x
1652892787755.4,90.4,35.4,0.1,x
1652892787771.2,90.3,35.4,0.2,x
1652892787788.6,90.3,35.4,0.3,x
1652892787805.3,90.4,35.5,0.3,x
1652892787822,90.5,35.6,0.2,x
1652892787837.9,90.6,35.7,0.1,x
1652892787855.7,90.7,35.7,0,x
1652892787872,90.8,35.8,-0.1,x
1652892787888,90.9,35.8,-0.2,x
1652892787988.7,90.7,35.8,-0.2,x
1652892788004.6,90.6,35.8,-0.1,x
1652892788022,90.6,35.8,0,x
1652892788055.3,90.5,35.8,0.1,x
1652892788171.2,90.5,35.8,0.2,x
1652892788187.9,90.5,35.7,0.2,x
1652892788255.5,90.5,35.8,0.2,x
1652892788288.7,90.6,35.8,0.1,x
1652892788306.1,90.6,35.9,0,x
1652892788322.3,90.6,35.9,0.1,x
1652892788389.1,90.6,35.9,0,x
1652892788405.3,90.5,35.8,0,x
1652892788421.2,90.5,35.8,0.1,x
1652892788438.6,90.5,35.7,0.1,x
1652892788455.4,90.4,35.7,0.2,x
1652892788537.8,90.5,35.8,0.2,x
1652892788587.8,90.5,35.8,0.1,x
1652892788622.9,90.5,35.7,0.1,x
1652892788672.4,90.5,35.7,0.2,x
1652892788721.2,90.6,35.7,0.1,x
1652892788771.2,90.6,35.8,0.1,x
1652892788805.4,90.6,35.7,0.1,x
1652892788821.2,90.6,35.7,0,x
1652892788855.2,90.6,35.7,0.1,x
1652892788871.2,90.6,35.6,0.1,x
1652892788955.9,90.5,35.6,0.1,x
1652892788972.3,90.5,35.7,0.1,x
1652892788988.6,90.5,35.7,0.2,x
1652892789004.6,90.5,35.6,0.2,x
1652892789038.5,90.4,35.6,0.3,x
1652892789055.1,90.3,35.5,0.3,x
1652892789121.2,90.4,35.6,0.4,x
1652892789155.2,90.5,35.7,0.3,x
1652892789171.2,90.6,35.7,0.2,x
1652892789187.9,90.6,35.8,0.2,x
1652892789271.9,90.5,35.8,0.2,x
1652892789287.9,90.5,35.7,0.2,x
1652892789328.4,90.4,35.6,0.3,x
1652892789387.7,90.4,35.7,0.3,x
1652892789521.9,90.5,35.6,0.3,x
1652892789655.2,90.4,35.7,0.3,x
1652892789721.8,90.5,35.7,0.2,x
1652892789738.5,90.5,35.6,0.2,x
1652892789789.8,90.5,35.7,0.2,x
1652892789921.9,90.4,35.6,0.3,x
1652892789972.4,90.3,35.5,0.5,x
1652892790022.5,90.5,35.6,0.4,x
1652892790038.5,90.5,35.7,0.4,x
1652892790054.5,90.6,35.8,0.3,x
1652892790072.5,90.7,35.8,0.2,x
1652892790104.5,90.7,35.9,0.1,x
1652892790155.2,90.6,35.8,0.2,x
1652892790255.9,90.6,35.7,0.2,x
1652892790271.7,90.5,35.7,0.3,x
1652892790323.2,90.4,35.6,0.4,x
1652892790354.4,90.4,35.5,0.4,x
1652892790388.4,90.5,35.6,0.3,x
1652892790404.5,90.6,35.6,0.3,x
1652892790422.2,90.7,35.7,0.2,x
1652892790454.5,90.7,35.7,0,x
1652892790471.8,90.8,35.7,0,x
1652892790488.8,90.8,35.7,-0.1,x
1652892790505.3,90.8,35.8,-0.1,x
1652892790539.1,90.7,35.8,-0.1,x
1652892790556.6,90.6,35.8,0.1,x
1652892790572.2,90.5,35.8,0.1,x
1652892790587.7,90.4,35.8,0.3,x
1652892790605.4,90.2,35.8,0.6,x
1652892790637.8,90.1,35.8,0.8,x
1652892790655.8,90,35.7,0.9,x
1652892790688.5,90,35.6,1.2,x
1652892790704.5,90,35.5,1.3,x
1652892790722.8,90.1,35.4,1.3,x
1652892790754.5,90.3,35.3,1.1,x
1652892790772.3,90.5,35.2,1,x
1652892790789.1,90.6,35.2,0.8,x
1652892790805.4,90.6,35.1,0.8,x
1652892790839,90.7,35,0.6,x
1652892790888.6,90.5,35,0.7,x
1652892790921.2,90.4,34.9,0.8,x
1652892790955.7,90.2,34.9,0.9,x
1652892790987.8,90,34.9,1.2,x
1652892791022.5,89.9,34.9,1.4,x
1652892791055.8,89.9,35,1.5,x
1652892791105.3,90.1,35,1.4,x
1652892791122.2,90.2,34.9,1.3,x
1652892791139.7,90.4,34.9,1.2,x
1652892791155.1,90.5,34.9,1.1,x
1652892791172.3,90.6,35,1,x
1652892791205.1,90.8,35,0.7,x
1652892791221,90.9,35.1,0.5,x
1652892791237.9,90.9,35.2,0.4,x
1652892791261.7,91,35.3,0.2,x
1652892791287.8,91,35.5,0.1,x
1652892791305,90.9,35.7,0.1,x
1652892791321.8,90.9,35.7,0.2,x
1652892791338.5,90.8,35.8,0.2,x
1652892791355.6,90.8,35.9,0.3,x
1652892791438.4,90.9,35.9,0.2,x
1652892791471.9,91.1,35.8,0.2,x
1652892791504.4,91.2,35.7,0.1,x
1652892791537.8,91.2,35.6,0.1,x
1652892791555.6,91.3,35.6,0,x
1652892791587.8,91.4,35.6,-0.1,x
1652892791621.8,91.4,35.7,-0.1,x
1652892791655.3,91.4,35.7,0,x
1652892791671.8,91.4,35.8,-0.1,x
1652892791722.8,91.3,35.8,0,x
1652892791738.5,91.2,35.7,0.1,x
1652892791754.5,91.2,35.7,0.2,x
1652892791771.2,91.2,35.8,0.2,x
1652892791788.4,91.3,35.8,0.2,x
1652892791821.1,91.4,36,0.1,x
1652892791855.2,91.5,36.1,0.1,x
1652892791905.1,91.6,36.2,0,x
1652892791987.8,91.6,36.2,-0.1,x
1652892792005.1,91.7,36.2,-0.2,x
1652892792038.4,91.8,36.2,-0.3,x
1652892792055.8,91.8,36.3,-0.5,x
1652892792072.8,91.9,36.6,-0.7,x
1652892792088.4,91.9,36.8,-0.8,x
1652892792105.2,92,37.3,-1,x
1652892792121.7,92.1,37.5,-1,x
1652892792138.4,92.2,37.8,-1.1,x
1652892792155.1,92.2,38.2,-1.1,x
1652892792174.5,92.2,38.3,-1.1,x
1652892792187.7,92.3,38.5,-1.2,x
1652892792271.7,92.4,38.3,-1.3,x
1652892792337.7,92.3,38.4,-1.3,x
1652892792355.4,92.2,38.5,-1.2,x
1652892792371.7,92.2,38.6,-1.1,x
1652892792388.5,92.1,38.6,-1,x
1652892792405.6,92.1,38.7,-1,x
1652892792454.4,92.2,39.1,-1.1,x
1652892792472.5,92.2,39.2,-1,x
1652892792488.9,92.2,39.3,-1,x
1652892792505.1,92.2,39.2,-0.9,x
1652892792521.1,92.2,39.1,-0.9,x
1652892792539.3,92.2,39,-0.8,x
1652892792571,92.2,38.7,-0.8,x
1652892792589.4,92.1,38.6,-0.7,x
1652892792655.4,91.9,38.3,-0.5,x
1652892792671.4,91.9,38.2,-0.4,x
1652892792687.6,92,38.1,-0.4,x
1652892792737.6,92.1,38.1,-0.6,x
1652892792754.3,92.1,38.2,-0.6,x
1652892792787.5,92.1,38.1,-0.6,x
1652892792804.2,92.1,38.1,-0.5,x
1652892792821.6,92.1,38,-0.5,x
1652892792838.3,92.1,38,-0.6,x
1652892792889.2,92.1,37.9,-0.6,x
1652892792955.6,92.3,37.8,-0.7,x
1652892793005.8,92.5,37.9,-0.9,x
1652892793054.4,92.6,37.8,-1.1,x
1652892793088.5,92.5,37.8,-1.1,x
1652892793105.8,92.5,37.7,-1,x
1652892793154.4,92.4,37.6,-1,x
1652892793205,92.3,37.6,-0.8,x
1652892793355.6,92.3,37.5,-0.8,x
1652892793405.4,92.3,37.6,-0.7,x
1652892793488.3,92.3,37.5,-0.6,x
1652892793505.2,92.2,37.5,-0.6,x
1652892793522.4,92.2,37.4,-0.5,x
1652892793571.1,92.1,37.2,-0.4,x
1652892793588.9,92.1,37.3,-0.4,x
1652892793656.1,92,37.3,-0.3,x
1652892793671,92,37.3,-0.2,x
1652892793705.3,92,37.2,-0.1,x
1652892793737.8,92,37.1,-0.1,x
1652892793772.9,91.9,36.9,-0.1,x
1652892793788.5,91.9,36.9,0,x
1652892793838.4,92,36.8,-0.1,x
1652892793871.9,92,36.8,0,x
1652892793921,92,36.8,-0.1,x
1652892793937.6,92,36.7,-0.1,x
1652892794021,92,36.7,0,x
1652892794040.1,92,36.8,0,x
1652892794071.7,92.1,36.8,0,x
1652892794105.7,92.2,36.8,-0.1,x
1652892794138.3,92.3,36.8,-0.2,x
1652892794154.4,92.5,36.9,-0.3,x
1652892794172.3,92.6,37,-0.4,x
1652892794188.4,92.6,37.1,-0.5,x
1652892794204.2,92.7,37.1,-0.6,x
1652892794220.9,92.8,37.2,-0.7,x
1652892794238.9,92.9,37.3,-0.8,x
1652892794255.6,93,37.4,-1,x
1652892794271,93.1,37.5,-1.2,x
1652892794305,93.1,37.5,-1.4,x
1652892794321.1,93,37.4,-1.3,x
1652892794337.6,92.8,37.3,-1.2,x
1652892794355.6,92.6,37.2,-1.1,x
1652892794371.6,92.4,37,-0.8,x
1652892794388.4,92.2,36.8,-0.5,x
1652892794405.7,92,36.6,-0.2,x
1652892794422.1,92,36.5,-0.1,x
1652892794438.4,91.9,36.4,0,x
1652892794455.3,91.9,36.4,0.1,x
1652892794488.3,92,36.4,0,x
1652892794505.1,92.1,36.5,0,x
1652892794521.9,92.3,36.5,-0.1,x
1652892794538.4,92.3,36.5,-0.2,x
1652892794554.4,92.4,36.5,-0.3,x
1652892794671,92.5,36.4,-0.3,x
1652892794737.6,92.5,36.5,-0.3,x
1652892794787.6,92.6,36.5,-0.3,x
1652892794822,92.5,36.5,-0.3,x
1652892794838.3,92.5,36.5,-0.2,x
1652892794872.4,92.5,36.4,-0.2,x
1652892794905.1,92.5,36.4,-0.1,x
1652892794958.2,92.5,36.4,-0.2,x
1652892794971.3,92.5,36.4,-0.1,x
1652892794988.3,92.6,36.4,-0.2,x
1652892795021.6,92.6,36.5,-0.2,x
1652892795037.6,92.7,36.5,-0.3,x
1652892795120.9,92.6,36.5,-0.2,x
1652892795154.3,92.5,36.4,-0.1,x
1652892795188.2,92.5,36.4,0,x
1652892795204.3,92.5,36.5,0,x
1652892795271,92.6,36.6,-0.1,x
1652892795305,92.6,36.6,-0.2,x
1652892795338.3,92.6,36.5,-0.1,x
1652892795371.6,92.6,36.4,-0.1,x
1652892795405.4,92.6,36.5,-0.1,x
1652892795437.6,92.5,36.5,0,x
1652892795455.6,92.5,36.6,0,x
1652892795487.8,92.6,36.6,0,x
1652892795521.7,92.6,36.7,0,x
1652892795554.3,92.6,36.6,0,x
1652892795571.5,92.6,36.6,-0.1,x
1652892795620.9,92.7,36.5,-0.1,x
1652892795654.9,92.7,36.5,-0.2,x
1652892795738.2,92.7,36.5,-0.1,x
1652892795995.2,92.7,36.6,-0.1,x
1652892796104.9,92.7,36.7,-0.1,x
1652892796138.2,92.7,36.8,-0.2,x
1652892796155.4,92.7,36.8,-0.1,x
1652892796255,92.6,36.8,0,x
1652892796272,92.6,36.8,0.1,x
1652892796320.9,92.8,36.9,0,x
1652892796338.4,92.9,37,0,x
1652892796355,92.9,37,-0.1,x
1652892796370.9,92.9,37.1,-0.1,x
1652892796387.5,93,37.1,-0.2,x
1652892796421.4,92.9,37.1,-0.1,x
1652892796504.2,92.9,37.1,0,x
1652892796554.3,93,37.1,-0.1,x
1652892796571.8,93,37.2,-0.1,x
1652892796605,93.1,37.3,-0.1,x
1652892796639.4,93.1,37.3,-0.2,x
1652892796705.1,93.1,37.4,-0.1,x
1652892796824,93,37.3,0,x
1652892796954.9,93,37.2,0,x
1652892797005.2,92.9,37.2,0.1,x
1652892797038.7,92.8,37.1,0.2,x
1652892797087.5,92.7,37,0.2,x
1652892797121.6,92.7,36.9,0.2,x
1652892797137.5,92.7,36.8,0.3,x
1652892797172.1,92.7,36.7,0.3,x
1652892797220.8,92.8,36.7,0.2,x
1652892797238.2,92.8,36.7,0.1,x
1652892797254.2,92.9,36.6,0.1,x
1652892797271.5,92.9,36.6,0,x
1652892797305,92.9,36.5,0,x
1652892797320.9,92.9,36.4,0,x
1652892797354.9,92.8,36.3,0.1,x
1652892797404.9,92.8,36.2,0.1,x
1652892797437.5,92.8,36.1,0.1,x
1652892797471.7,92.8,36.2,0.1,x
1652892797487.5,92.9,36.2,0,x
1652892797538.5,92.9,36.2,-0.1,x
1652892797587.5,92.9,36.2,0,x
1652892797605,92.9,36.1,0,x
1652892797670.9,92.8,36.1,0.1,x
1652892797720.9,92.8,36.2,0.1,x
1652892797787.6,92.9,36.2,0,x
1652892797854.9,92.8,36.2,0.1,x
1652892797904.1,92.8,36.3,0.1,x
1652892797922.3,92.8,36.3,0.2,x
1652892797938.1,92.7,36.3,0.2,x
1652892797954.2,92.8,36.3,0.2,x
1652892797989.3,92.8,36.4,0.1,x
1652892798021.5,92.7,36.3,0.2,x
1652892798056.2,92.7,36.3,0.3,x
1652892798105.8,92.7,36.3,0.2,x
1652892798254.2,92.8,36.3,0.2,x
1652892798438.4,92.7,36.3,0.2,x
1652892798470.8,92.8,36.3,0.2,x
1652892798521.6,92.8,36.3,0.1,x
1652892798588.2,92.9,36.3,0,x
1652892798704.8,92.8,36.4,0.1,x
1652892798754.8,92.8,36.4,0.2,x
1652892798837.4,92.7,36.4,0.2,x
1652892798938.1,92.6,36.4,0.3,x
1652892798988.6,92.8,36.4,0.2,x
1652892799004.9,92.8,36.5,0.2,x
1652892799021.7,92.8,36.5,0.1,x
1652892799104.9,92.8,36.5,0.2,x
1652892799155.4,92.8,36.4,0.2,x
1652892799187.5,92.7,36.4,0.3,x
1652892799288.1,92.8,36.4,0.3,x
1652892799304.9,92.8,36.5,0.2,x
1652892799338.1,92.9,36.5,0.1,x
1652892799354.1,92.9,36.4,0.1,x
1652892799372.2,93,36.4,0,x
1652892799471.5,92.9,36.4,0.1,x
1652892799521.9,92.9,36.4,0.2,x
1652892799754.9,92.8,36.4,0.3,x
1652892799837.5,92.7,36.4,0.3,x
1652892799887.3,92.8,36.3,0.4,x
1652892800004.8,92.8,36.5,0.3,x
1652892800039.1,92.8,36.4,0.3,x
1652892800154.9,92.8,36.4,0.2,x
1652892800205.8,92.9,36.5,0.2,x
1652892800221.4,92.9,36.4,0.2,x
1652892800304.1,92.8,36.3,0.3,x
1652892800420.8,92.8,36.3,0.2,x
1652892800622.5,92.8,36.3,0.3,x
1652892800704.1,92.8,36.3,0.2,x
1652892800738.3,92.8,36.3,0.3,x
1652892800754.1,92.8,36.2,0.3,x
1652892800805.2,92.9,36.3,0.3,x
1652892800820.7,92.9,36.3,0.2,x
1652892800905.6,92.9,36.3,0.3,x
1652892800955,92.9,36.2,0.3,x
1652892801089.1,92.9,36.2,0.2,x
1652892801154.8,92.9,36.2,0.3,x
1652892801171.3,92.9,36.1,0.3,x
1652892801188.2,92.9,36.1,0.2,x
1652892801205.8,92.9,36.2,0.2,x
1652892801255.3,92.9,36.1,0.2,x
1652892801304.1,92.9,36.2,0.2,x
1652892801504.6,93,36.3,0.2,x
1652892801638,92.9,36.3,0.3,x
1652892801722,93,36.5,0.3,x
1652892801738.5,93,36.5,0.2,x
1652892801754.7,93,36.6,0.2,x
1652892801770.7,93.1,36.6,0.2,x
1652892801804.8,93,36.6,0.2,x
1652892801871.5,93,36.6,0.3,x
1652892801887.3,93,36.5,0.3,x
1652892801971.3,93,36.6,0.3,x
1652892802004,93,36.6,0.2,x
1652892802021.8,93,36.5,0.2,x
1652892802104.8,93,36.4,0.3,x
1652892802238,93,36.3,0.2,x
1652892802287.3,93,36.2,0.2,x
1652892802338.1,93,36.2,0.3,x
1652892802393.8,92.9,36.1,0.3,x
1652892802421.6,92.9,36.2,0.3,x
1652892802470.7,93,36.1,0.3,x
1652892802488.2,93,36.1,0.2,x
1652892802588.8,93.1,36.1,0.2,x
1652892802605,93,36.1,0.2,x
1652892802620.7,93,36.2,0.2,x
1652892802672.6,92.9,36.2,0.3,x
1652892802721.6,92.9,36.1,0.3,x
1652892802804.7,93,36.1,0.2,x
1652892802905.3,93,36.1,0.3,x
1652892803022.4,93,36.1,0.2,x
1652892803154.8,93,36,0.2,x
1652892803221,93,36,0.3,x
1652892803237.3,93,36.1,0.3,x
1652892803287.3,93,36.1,0.2,x
1652892803321.9,92.9,36.1,0.3,x
1652892803422,92.9,36,0.4,x
1652892803470.6,93,36.1,0.3,x
1652892803504.6,93.1,36.1,0.2,x
1652892803538.4,93,36.1,0.2,x
1652892803554.6,93,36.1,0.3,x
1652892803621.3,92.9,36,0.4,x
1652892803839.1,93,36,0.2,x
1652892803988,93,36,0.3,x
1652892804055,92.9,36.1,0.3,x
1652892804337.3,92.9,36,0.4,x
1652892804387.9,93,36.1,0.3,x
1652892804554.6,92.9,36,0.4,x
1652892804637.2,92.9,36.1,0.4,x
1652892804721.2,93,36,0.3,x
1652892804838.4,93,36,0.2,x
1652892804854.6,93,36,0.3,x
1652892805087.8,93,36.1,0.3,x
1652892805237.1,92.9,36.1,0.5,x
1652892805287.2,93,36.2,0.4,x
1652892805321.3,93.1,36.2,0.4,x
1652892805337.9,93.1,36.3,0.3,x
1652892805387.2,93,36.3,0.4,x
1652892805421.8,93,36.2,0.5,x
1652892805454.7,92.9,36.3,0.5,x
1652892805471.5,92.9,36.2,0.5,x
1652892805537.5,93,36.3,0.4,x
1652892805553.8,93.1,36.3,0.4,x
1652892805605.9,93.2,36.2,0.3,x
1652892805655,93.1,36.1,0.3,x
1652892805870.5,93.1,36,0.4,x
1652892806021.2,93.1,36.1,0.3,x
1652892806037.1,93.1,36,0.3,x
1652892806103.8,93,36,0.4,x
1652892806122.3,93,35.9,0.5,x
1652892806170.5,93.1,35.9,0.5,x
1652892806187.2,93.1,36,0.5,x
1652892806204.3,93.1,36.1,0.4,x
1652892806270.5,93,36.1,0.6,x
1652892806305.7,93,36,0.6,x
1652892806338,93.1,36,0.6,x
1652892806355.3,93.1,36,0.5,x
1652892806521.8,93,36,0.4,x
1652892806553.8,93,35.9,0.5,x
1652892806588.8,93,35.9,0.6,x
1652892806620.5,93,35.9,0.5,x
1652892806721.2,93.1,35.9,0.5,x
1652892806787.9,93.1,35.9,0.3,x
1652892806888.3,93.1,36,0.4,x
1652892806920.5,93,36,0.5,x
1652892806955.4,93,35.9,0.5,x
1652892807004.6,93.1,35.9,0.5,x
1652892807071.7,93.2,36,0.4,x
1652892807170.7,93,36,0.5,x
1652892807220.4,93.1,36,0.5,x
1652892807237.1,93.1,35.9,0.5,x
1652892807338.5,93.2,36,0.4,x
1652892807404.9,93.2,35.9,0.3,x
1652892807754.2,93.2,36,0.3,x
1652892807771.3,93.3,36,0.3,x
1652892807787.4,93.2,36,0.3,x
1652892807804.1,93.3,36.1,0.3,x
1652892807837.4,93.2,36.1,0.3,x
1652892807887,93.1,36,0.4,x
1652892807961.4,93.2,36.1,0.4,x
1652892807987.1,93.3,36.2,0.4,x
1652892808020.5,93.3,36.3,0.4,x
1652892808071.1,93.2,36.3,0.4,x
1652892808187.8,93.3,36.3,0.5,x
1652892808254.2,93.4,36.4,0.3,x
1652892808270.4,93.5,36.5,0.3,x
1652892808303.7,93.5,36.4,0.3,x
1652892808338.6,93.5,36.5,0.3,x
1652892808571.1,93.5,36.5,0.2,x
1652892808589.6,93.6,36.6,0.2,x
1652892808654.8,93.5,36.6,0.3,x
1652892808737.1,93.4,36.5,0.3,x
1652892808787.9,93.4,36.4,0.5,x
1652892808805.4,93.4,36.5,0.5,x
1652892808938.6,93.2,36.4,0.5,x
1652892809020.8,93.2,36.2,0.5,x
1652892809055,93.3,36.2,0.5,x
1652892809137.1,93.3,36.1,0.4,x
1652892809187.7,93.3,36,0.4,x
1652892809203.7,93.2,36,0.4,x
1652892809237.7,93.2,35.9,0.5,x
1652892809288.9,93.3,35.8,0.4,x
1652892809405.1,93.4,35.8,0.2,x
1652892809503.7,93.4,35.8,0.1,x
1652892809537.8,93.4,35.9,0.2,x
1652892809587,93.3,35.8,0.3,x
1652892809604.4,93.2,35.8,0.3,x
1652892809621,93.1,35.8,0.5,x
1652892809638.2,93,35.8,0.5,x
1652892809654.4,92.9,35.8,0.7,x
1652892809737.1,93.1,35.9,0.7,x
1652892809771.1,93.2,36,0.5,x
1652892809837,93.2,35.9,0.5,x
1652892809954.5,93.3,35.8,0.4,x
1652892810004.5,93.4,35.8,0.2,x
1652892810070.4,93.4,35.8,0.3,x
1652892810105,93.3,35.7,0.4,x
1652892810121,93.2,35.7,0.5,x
1652892810137,93.1,35.7,0.6,x
1652892810154.9,93.1,35.6,0.6,x
1652892810237.7,93.1,35.7,0.7,x
1652892810288.3,93.2,35.7,0.5,x
1652892810303.7,93.3,35.7,0.4,x
1652892810370.3,93.4,35.8,0.3,x
1652892810387.7,93.4,35.8,0.2,x
1652892810404.4,93.4,35.8,0.3,x
1652892810437.1,93.3,35.7,0.3,x
1652892810572.1,93.4,35.8,0.3,x
1652892810670.3,93.2,35.8,0.5,x
1652892810688.2,93.2,35.7,0.5,x
1652892810704.4,93.1,35.7,0.6,x
1652892810771,93.1,35.8,0.6,x
1652892810804.9,93.2,35.8,0.5,x
1652892810820.2,93.3,35.8,0.5,x
1652892810854.3,93.3,35.8,0.3,x
1652892810903.6,93.3,35.7,0.3,x
1652892811087.7,93.5,35.8,0.2,x
1652892811205,93.4,35.8,0.3,x
1652892811304.4,93.5,36,0.4,x
1652892811354.3,93.6,36,0.3,x
1652892811370.3,93.6,36.1,0.2,x
1652892811388,93.5,36.1,0.3,x
1652892811438.2,93.6,36.1,0.3,x
1652892811471,93.6,36.2,0.3,x
1652892811487,93.7,36.3,0.3,x
1652892811504.7,93.7,36.3,0.2,x
1652892811571.6,93.7,36.4,0.3,x
1652892811587.8,93.7,36.5,0.3,x
1652892811704.3,93.7,36.6,0.3,x
1652892811754.2,93.6,36.7,0.4,x
1652892812020.5,93.7,36.6,0.3,x
1652892812171,93.6,36.5,0.4,x
1652892812220.1,93.5,36.4,0.4,x
1652892812271.6,93.4,36.2,0.5,x
1652892812287.7,93.4,36.2,0.6,x
1652892812303.6,93.4,36.1,0.6,x
1652892812321.2,93.5,36.1,0.5,x
1652892812398.3,93.6,36.1,0.3,x
1652892812430.9,93.5,36.1,0.4,x
1652892812439.3,93.5,36,0.4,x
1652892812505.1,93.5,35.9,0.4,x
1652892812838.1,93.5,35.7,0.4,x
1652892812987.4,93.4,35.8,0.5,x
1652892813109.3,93.4,35.8,0.6,x
1652892813154.9,93.4,35.7,0.6,x
1652892813170.2,93.4,35.8,0.5,x
1652892813371.5,93.4,35.7,0.4,x
1652892813437.8,93.5,35.8,0.4,x
1652892813520.9,93.4,35.7,0.4,x
1652892813604.2,93.5,35.6,0.3,x
1652892813620.1,93.6,35.7,0.3,x
1652892813636.8,93.6,35.7,0.2,x
1652892813704.2,93.6,35.6,0.1,x
