time,sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_walking
1666170511429.3,79.2,15.9,-6.1,x
1666170511446.2,79.1,16.8,-6.5,x
1666170511462.8,79.1,17.5,-6.4,x
1666170511479.4,79.5,19.2,-6.1,x
1666170511496.1,80.4,21.2,-5.9,x
1666170511512.8,80.9,22.1,-6.1,x
1666170511529.4,82.2,23.5,-7.1,x
1666170511546.1,83.6,24.6,-8.7,x
1666170511562.7,85.4,25.4,-10.2,x
1666170511579.4,86.4,25.6,-10.8,x
1666170511596.1,88.4,25.6,-11.7,x
1666170511612.8,89.2,25.5,-11.9,x
1666170511629.3,90.7,25.3,-12.3,x
1666170511646.3,92.3,25.3,-12.3,x
1666170511663.1,92.9,25.5,-12.2,x
1666170511679.4,94.1,26.1,-12,x
1666170511696.1,95,26.9,-11.7,x
1666170511712.7,95.5,27.4,-11.6,x
1666170511729.4,96.3,28.1,-11.6,x
1666170511746.1,97.1,28.8,-11.7,x
1666170511762.8,97.4,29,-11.8,x
1666170511779.4,97.9,29.4,-11.8,x
1666170511796.4,98.2,29.7,-11.8,x
1666170511812.9,98.3,29.8,-11.8,x
1666170511844.5,98.5,29.8,-11.9,x
1666170511863.7,98.4,29.6,-11.9,x
1666170511880.4,98,29.1,-11.9,x
1666170511896.7,97.5,28.6,-11.8,x
1666170511912.9,97.3,28.4,-11.7,x
1666170511929.4,96.7,27.7,-11.4,x
1666170511946.7,96,26.5,-11,x
1666170511963.4,95.5,25.7,-10.8,x
1666170511979.9,94.4,24.2,-10.1,x
1666170511996.3,93.4,23.2,-9.4,x
1666170512012.7,93,23,-9,x
1666170512029.4,92.6,23.2,-8.6,x
1666170512046.3,92.7,23.8,-9,x
1666170512062.9,92.8,24.1,-9.4,x
1666170512079.4,93.3,24.9,-10.8,x
1666170512096,93.8,25.5,-12.4,x
1666170512112.9,94,25.8,-13.1,x
1666170512129.3,94.1,26.2,-14.3,x
1666170512146.1,93.7,26.5,-15,x
1666170512162.6,93.3,26.6,-15.1,x
1666170512179.3,92.2,26.8,-15,x
1666170512196,90.9,26.9,-14.4,x
1666170512212.6,90.1,27.1,-14.1,x
1666170512229.3,88.7,27.4,-13.4,x
1666170512247.9,87.2,27.9,-12.7,x
1666170512262.7,86.5,28.1,-12.3,x
1666170512279.4,85.2,28.7,-11.4,x
1666170512296.1,84,29,-10.5,x
1666170512312.9,83.3,29.1,-10,x
1666170512329.3,82.1,29,-8.9,x
1666170512346,80.7,28.6,-7.8,x
1666170512362.6,80,28.3,-7.2,x
1666170512379.3,78.6,27.6,-6,x
1666170512396,77.5,26.9,-4.9,x
1666170512412.7,77.1,26.6,-4.4,x
1666170512429.3,76.6,26.1,-3.5,x
1666170512446,76.7,25.7,-2.9,x
1666170512479.3,77.8,25.4,-2.5,x
1666170512496,78.4,25.1,-2.6,x
1666170512512.6,79.5,24.2,-3.3,x
1666170512529.3,80.5,23.3,-4.7,x
1666170512546.1,81.2,22.8,-6.2,x
1666170512562.7,81.5,22.9,-6.9,x
1666170512579.3,81.9,23.5,-7.5,x
1666170512596,82.5,24.7,-7.2,x
1666170512612.7,82.9,25.4,-6.9,x
1666170512629.3,83.9,27,-6.1,x
1666170512646.5,84.5,27.7,-5.7,x
1666170512662.6,86,29.1,-5.7,x
1666170512679.3,87.5,30,-6.5,x
1666170512696,88.9,30.6,-7.8,x
1666170512712.6,89.5,30.8,-8.4,x
1666170512729.4,90.4,31.2,-9.5,x
1666170512746.1,90.7,31.4,-10.3,x
1666170512771.9,90.6,31.4,-10.8,x
1666170512779.5,90.5,31.4,-11,x
1666170512796,90.4,31.3,-11.1,x
1666170512812.7,90.3,31.2,-11,x
1666170512829.3,90.4,31.2,-10.4,x
1666170512846.3,90.6,31.3,-10.1,x
1666170512862.7,91.1,31.4,-9.3,x
1666170512887.1,91.9,31.7,-8.4,x
1666170512912.6,92.6,31.7,-8,x
1666170512929.3,93.5,31.6,-7.8,x
1666170512946.1,94,31.5,-7.7,x
1666170512962.6,95,31.5,-7.8,x
1666170512979.4,95.6,31.3,-8,x
1666170512996,95.8,30.9,-8.4,x
1666170513012.7,95.7,30.7,-8.5,x
1666170513039.3,95.4,29.8,-8.2,x
1666170513062.6,95.1,28.8,-7.5,x
1666170513079.3,94.8,27.5,-7,x
1666170513095.9,94.4,26.7,-6.8,x
1666170513112.6,93.3,25.1,-6.3,x
1666170513129.3,92.2,24,-5.8,x
1666170513146,91.7,23.7,-5.6,x
1666170513162.6,91,23.5,-5.2,x
1666170513179.3,90.6,24,-4.9,x
1666170513196.1,90.5,24.3,-5,x
1666170513212.6,90.6,25.1,-5.6,x
1666170513229.3,91,26,-6.8,x
1666170513246,91.2,26.5,-7.6,x
1666170513262.6,91.5,27.5,-9.1,x
1666170513279.3,91.4,28,-10.2,x
1666170513296,91,28.1,-10.5,x
1666170513312.6,90,28.1,-10.6,x
1666170513329.3,88.5,28.2,-10.2,x
1666170513345.9,87.6,28.3,-9.9,x
1666170513362.9,85.9,28.5,-9.2,x
1666170513381.5,85.1,28.6,-8.8,x
1666170513396,82.4,28.9,-7.4,x
1666170513412.7,81.6,29,-6.9,x
1666170513429.3,80.1,29,-6,x
1666170513446.3,79.4,29,-5.6,x
1666170513462.7,78.2,29,-4.8,x
1666170513479.3,77.2,28.9,-4.2,x
1666170513496,76.7,28.8,-3.9,x
1666170513512.6,76,28.5,-3.4,x
1666170513529.3,75.5,28.1,-3.1,x
1666170513546,75.2,27.9,-2.8,x
1666170513562.6,74.8,27.3,-2.3,x
1666170513579.3,74.7,26.7,-1.9,x
1666170513595.9,74.8,26.5,-1.7,x
1666170513612.7,75.2,26.4,-1.6,x
1666170513629.3,76.1,26.5,-1.6,x
1666170513646.1,76.7,26.4,-1.7,x
1666170513663.2,77.4,26.2,-1.9,x
1666170513680.4,78.5,25.4,-2.3,x
1666170513696,79.3,24.4,-2.6,x
1666170513728.2,80.7,24.2,-2.9,x
1666170513747.1,82.7,25.9,-3,x
1666170513762.6,83.5,26.6,-3.1,x
1666170513779.2,85.2,28.1,-3.4,x
1666170513796,86,28.7,-3.7,x
1666170513812.7,87.6,29.5,-4.5,x
1666170513829.3,89,30.1,-5.6,x
1666170513846.3,89.5,30.3,-6.1,x
1666170513862.7,90.3,30.5,-7.1,x
1666170513879.3,90.8,30.4,-8,x
1666170513896,90.8,30.3,-8.4,x
1666170513912.6,90.8,30.2,-9,x
1666170513929.3,90.7,30.3,-9.5,x
1666170513946.8,90.6,30.4,-9.6,x
1666170513963.6,90.4,30.8,-9.8,x
1666170513980.4,90.3,31.1,-9.8,x
1666170513996.3,90.2,31.5,-9.6,x
1666170514012.7,90.2,32,-9.2,x
1666170514029.3,90.1,32.4,-8.6,x
1666170514045.9,90.1,32.5,-8.3,x
1666170514062.5,90.1,32.6,-7.7,x
1666170514079.3,90.1,32.6,-7.3,x
1666170514096.3,90.2,32.6,-7.2,x
1666170514112.5,90,32.5,-6.9,x
1666170514129.4,89.6,32.6,-6.9,x
1666170514146.4,89.3,32.7,-7,x
1666170514162.7,88.6,33,-7.4,x
1666170514179.3,87.9,33.5,-8,x
1666170514196,87.4,33.7,-8.3,x
1666170514212.6,86.3,34.2,-8.8,x
1666170514229.3,85.3,34.7,-8.9,x
1666170514247.1,85.1,34.9,-9.1,x
1666170514263,85.2,35,-9.6,x
1666170514279.4,85.9,34.3,-10.8,x
1666170514296.1,86.1,33.8,-11.6,x
1666170514312.7,85.7,33.2,-12.8,x
1666170514329.5,84.7,33,-12.9,x
1666170514346.2,84.3,32.9,-12.7,x
1666170514362.7,84.5,32.9,-11.7,x
1666170514379.3,85.9,32.9,-10.3,x
1666170514396,87,33,-9.7,x
1666170514412.6,90.1,33.4,-8.6,x
1666170514429.3,94.1,34.3,-8.3,x
1666170514446.7,96.2,35,-8.4,x
1666170514462.6,100.5,36.4,-8.9,x
1666170514479.3,104.9,37.4,-10.4,x
1666170514496.2,106.9,37.5,-11.5,x
1666170514512.6,110.3,37.4,-14.6,x
1666170514529.3,112.2,37.4,-17.3,x
1666170514545.9,112.9,37.7,-17.9,x
1666170514562.6,113.9,38.3,-18,x
1666170514579.3,114.9,38.9,-16.4,x
1666170514595.9,115.5,39,-15.2,x
1666170514612.6,117,38.6,-12.8,x
1666170514637.9,119.1,37.7,-10.8,x
1666170514647,120.3,37.2,-10.1,x
1666170514662.6,123.2,36,-9.1,x
1666170514679.3,126.4,35.2,-9.1,x
1666170514695.9,128.1,35,-9.5,x
1666170514712.6,131.8,34.8,-10.7,x
1666170514729.2,135.5,35,-12.3,x
1666170514746.7,137.2,35.2,-13.1,x
1666170514763,140.7,35.6,-14.4,x
1666170514779.3,143.8,36.1,-15,x
1666170514796,145.2,36.4,-15,x
1666170514812.6,148,36.9,-14.6,x
1666170514829.3,150.8,37.3,-14.1,x
1666170514846.4,152.2,37.4,-14,x
1666170514862.6,155.2,37.7,-13.9,x
1666170514879.2,158.2,38.2,-13.8,x
1666170514896.2,159.8,38.5,-13.7,x
1666170514912.6,162.9,39.3,-13.6,x
1666170514929.6,166,40.1,-13.5,x
1666170514946,167.4,40.4,-13.4,x
1666170514962.5,170.3,41.1,-13.2,x
1666170514979.3,173.1,41.5,-13,x
1666170514995.9,174.4,41.6,-12.9,x
1666170515012.5,176.9,41.8,-12.4,x
1666170515029.2,179.1,41.8,-11.8,x
1666170515045.8,180.2,41.8,-11.4,x
1666170515062.4,182.6,41.8,-10.7,x
1666170515079.2,185.2,41.9,-10.2,x
1666170515095.9,186.6,42,-10.1,x
1666170515112.7,189.5,42,-10.2,x
1666170515129.3,192.6,41.9,-10.8,x
1666170515146.1,194,41.7,-11.1,x
1666170515162.5,196.7,41.1,-11.8,x
1666170515179.2,199,40.4,-12.3,x
1666170515202.8,201.2,39.7,-12.3,x
1666170515212.6,202.3,39.4,-12.2,x
1666170515229.4,203.4,39.2,-12,x
1666170515246.3,205.6,39.1,-11.6,x
1666170515262.7,207.9,39.3,-11.1,x
1666170515279.6,209,39.4,-10.8,x
1666170515295.9,211.2,39.6,-10.2,x
1666170515312.8,213.5,39.7,-9.6,x
1666170515329.4,214.7,39.7,-9.4,x
1666170515345.9,217.1,39.5,-9.2,x
1666170515362.5,219.6,39.1,-9.3,x
1666170515379.4,222.2,38.7,-9.6,x
1666170515395.9,223.4,38.6,-9.9,x
1666170515412.6,225.9,38.3,-10.5,x
1666170515429.5,227.1,38.2,-10.8,x
1666170515446.2,229.3,38,-11.2,x
1666170515462.7,231.4,37.9,-11.5,x
1666170515479.2,233.3,37.8,-11.7,x
1666170515496.1,234.2,37.8,-11.8,x
1666170515512.7,235.9,37.8,-11.9,x
1666170515529.3,237.5,37.9,-11.9,x
1666170515545.9,238.3,37.9,-11.8,x
1666170515574.6,240.1,37.6,-11.5,x
1666170515596.4,240.9,37,-11.2,x
1666170515612.5,241.4,36.1,-10.5,x
1666170515629.3,241.6,35.1,-9.5,x
1666170515646,241.8,34.7,-8.9,x
1666170515662.7,242.4,34.2,-8,x
1666170515679.5,243.5,34.4,-7.4,x
1666170515699.9,244.8,35,-7.4,x
1666170515712.6,245.6,35.5,-7.6,x
1666170515737.8,247.2,36.5,-8.2,x
1666170515745.9,248,37,-8.7,x
1666170515763.4,248.9,37.5,-9.2,x
1666170515780,250.6,38.1,-10.4,x
1666170515795.9,251.8,38.3,-11.5,x
1666170515812.6,252.1,37.8,-11.9,x
1666170515829.3,251.9,37.3,-11.7,x
1666170515848.6,251.2,36.1,-10.7,x
1666170515862.7,250.6,34.8,-9,x
1666170515879.6,250.4,34.4,-8.2,x
1666170515896,250.6,33.8,-6.7,x
1666170515912.8,251.3,33.6,-5.7,x
1666170515929.3,252.4,33.8,-5.5,x
1666170515946.1,253,33.8,-5.6,x
1666170515962.5,254.5,33.9,-6.3,x
1666170515981.1,255.2,33.9,-6.8,x
1666170515996.3,256.8,33.7,-7.9,x
1666170516012.6,258.2,33.4,-8.9,x
1666170516029.6,258.8,33.2,-9.3,x
1666170516049,259.8,32.9,-9.9,x
1666170516062.6,260.5,32.7,-10.3,x
1666170516079.2,260.8,32.6,-10.4,x
1666170516095.9,261.2,32.6,-10.4,x
1666170516112.5,261.5,32.7,-10.2,x
1666170516129.8,261.6,32.8,-10.1,x
1666170516146.1,261.9,33.1,-9.8,x
1666170516162.5,262,33.5,-9.6,x
1666170516179.4,262.1,33.7,-9.5,x
1666170516195.9,262.1,34.2,-9.4,x
1666170516212.6,262,34.5,-9.3,x
1666170516229.2,261.9,34.6,-9.2,x
1666170516245.8,261.7,34.8,-9,x
1666170516262.5,261.4,34.9,-8.7,x
1666170516279.2,261.3,34.8,-8.7,x
1666170516296,260.9,34.1,-8.8,x
1666170516312.6,260.2,32.9,-9.1,x
1666170516329.3,259.7,32.3,-9.1,x
1666170516346.6,258.8,31.8,-8.6,x
1666170516362.5,258.6,32.3,-7.3,x
1666170516379.2,258.8,33,-6.6,x
1666170516395.9,259.5,34.6,-5.6,x
1666170516412.5,260.6,36.1,-5.4,x
1666170516429.2,261.3,36.7,-5.7,x
1666170516445.9,262.7,37.4,-7.1,x
1666170516462.5,264.1,37.7,-8.7,x
1666170516479.4,264.7,37.9,-9.5,x
1666170516495.8,265.6,38.3,-10.5,x
1666170516521.3,266.3,38.9,-11,x
1666170516546,266.5,39,-10.7,x
1666170516563,266.8,38.9,-10.3,x
1666170516579.5,267,38.9,-10.1,x
1666170516596,267.5,38.9,-9.8,x
1666170516612.5,268.3,39.2,-9.9,x
1666170516629.1,268.7,39.4,-10,x
1666170516646,269.6,39.8,-10.5,x
1666170516662.5,270.6,40.1,-11.1,x
1666170516679.3,271,40.2,-11.4,x
1666170516695.9,271.6,40.3,-11.9,x
1666170516712.4,272,40.2,-12.2,x
1666170516729.2,272.1,40.2,-12.3,x
1666170516745.9,272.1,40,-12.5,x
1666170516762.6,271.9,39.8,-12.7,x
1666170516779.2,271.7,39.7,-12.8,x
1666170516796,271.2,39.4,-13,x
1666170516812.6,270.4,38.9,-13,x
1666170516829.7,270,38.6,-12.8,x
1666170516845.9,269.2,37.9,-12.5,x
1666170516862.5,268.4,36.8,-12.6,x
1666170516879.1,267.9,35.9,-12.7,x
1666170516895.9,266.6,33.8,-13.1,x
1666170516912.5,264.9,31.5,-13.5,x
1666170516929.5,264.1,30.5,-13.6,x
1666170516945.9,262.6,29.3,-13.3,x
1666170516984.3,261.7,30.4,-12.1,x
1666170516995.9,261.8,31.1,-12.1,x
1666170517012.6,262.2,32.5,-12.8,x
1666170517029.3,262.5,33.1,-13.5,x
1666170517046.3,263,34.2,-15.3,x
1666170517062.6,263.1,35,-17,x
1666170517079.3,262.8,35.2,-17.8,x
1666170517095.9,261.7,35.6,-18.9,x
1666170517113.2,259.9,35.8,-19,x
1666170517129.3,258.7,35.8,-18.7,x
1666170517146.1,256.1,35.7,-17.4,x
1666170517164.9,253.4,35.5,-15.8,x
1666170517179.7,252.1,35.3,-15,x
1666170517196.2,249.6,35,-13.5,x
1666170517212.8,247.4,34.8,-12.2,x
1666170517230.1,246.3,34.7,-11.7,x
1666170517246.2,244.4,34.4,-10.9,x
1666170517262.5,242.6,34.1,-10.4,x
1666170517279.1,241.8,33.9,-10.1,x
1666170517296.1,240.2,33.5,-9.7,x
1666170517312.5,238.7,33.2,-9.2,x
1666170517329.1,238,33,-8.9,x
1666170517345.9,236.7,32.6,-8.1,x
1666170517362.5,235.7,32.1,-7.2,x
1666170517379.1,235.3,31.9,-6.8,x
1666170517395.9,234.7,31.6,-6.1,x
1666170517412.9,234.5,31.3,-5.6,x
1666170517429.1,234.6,31.2,-5.6,x
1666170517454.9,235.4,30.7,-6.6,x
1666170517479.1,235.9,30.1,-8,x
1666170517495.7,236.3,29.7,-9.4,x
1666170517512.5,236.6,29.8,-10.1,x
1666170517529.1,236.7,30.1,-10.2,x
1666170517545.9,237.1,31.1,-9.8,x
1666170517562.5,237.8,32.4,-9,x
1666170517579,238.3,33.1,-8.6,x
1666170517595.8,239.6,34.2,-8.5,x
1666170517612.5,241.2,35,-9.4,x
1666170517629.2,241.9,35.4,-10.2,x
1666170517646,242.6,35.6,-11,x
1666170517662.5,243.9,36.2,-13.3,x
1666170517679.1,244.2,36.4,-13.9,x
1666170517695.8,244.3,36.6,-14.4,x
1666170517712.4,244.2,36.9,-14.4,x
1666170517729.2,244.2,37.1,-14.3,x
1666170517746,244.2,37.5,-13.8,x
1666170517762.5,244.4,38,-13.4,x
1666170517779.1,244.5,38.3,-13.3,x
1666170517795.8,244.9,38.8,-13.2,x
1666170517812.7,245.1,39,-13.3,x
1666170517829.2,245.5,39.3,-13.5,x
1666170517845.9,245.8,39.3,-13.8,x
1666170517879.1,245.8,39.1,-14,x
1666170517896,245.5,38.7,-14,x
1666170517912.7,245.3,38.5,-14,x
1666170517929.1,244.7,38,-14,x
1666170517945.8,244.1,37.7,-13.9,x
1666170517962.4,243.6,37.3,-14,x
1666170517979.3,243.3,37.1,-14,x
1666170517999.8,242.5,36.7,-13.8,x
1666170518012.3,241.4,36.2,-13.3,x
1666170518029.1,240.9,36,-13,x
1666170518046,239.8,35.1,-12.4,x
1666170518062.4,239.2,34.6,-12.2,x
1666170518079.1,237.9,33,-11.8,x
1666170518096.4,236.6,31.4,-11.7,x
1666170518112.5,235.8,30.6,-11.5,x
1666170518129.1,234.6,29.6,-10.9,x
1666170518145.8,233.8,29.5,-10,x
1666170518162.4,233.6,29.8,-9.6,x
1666170518179.1,233.6,31,-8.8,x
1666170518195.8,234.3,32.7,-8.6,x
1666170518212.3,234.9,33.7,-8.8,x
1666170518229.1,236.2,35.5,-9.9,x
1666170518245.8,236.9,36.4,-10.9,x
1666170518262.9,238.2,37.7,-13.2,x
1666170518279,238.9,38.7,-15.7,x
1666170518296.1,238.9,39,-16.7,x
1666170518312.4,237.9,39.2,-18,x
1666170518329.5,237.1,39.2,-18,x
1666170518345.8,233.7,38.8,-16.2,x
1666170518362.4,231.3,38.3,-13.9,x
1666170518392.9,228.4,37.7,-10.5,x
1666170518412.4,227.6,37.6,-9.7,x
1666170518429.1,226.4,37.3,-8.5,x
1666170518445.8,225.5,37.1,-7.9,x
1666170518462.5,225.2,37,-7.8,x
1666170518479.1,224.6,36.7,-7.9,x
1666170518495.8,224.1,36.3,-8.1,x
1666170518512.4,223.9,36,-8.2,x
1666170518529.1,223.4,35.5,-8,x
1666170518545.8,222.9,34.9,-7.5,x
1666170518562.4,222.8,34.6,-7.1,x
1666170518579.1,222.6,34,-6.3,x
1666170518602.2,222.7,33.8,-6,x
1666170518612.6,223.1,33.4,-5.6,x
1666170518629.3,224,33.3,-5.7,x
1666170518646.3,225,33.4,-6.1,x
1666170518662.4,225.6,33.5,-6.4,x
1666170518679,226.8,33.8,-6.9,x
1666170518695.8,227.8,34.2,-7,x
1666170518712.4,228.2,34.4,-7,x
1666170518729.1,229.2,34.7,-6.6,x
1666170518745.8,230.2,35.1,-6.3,x
1666170518763.1,231.2,35.3,-6.3,x
1666170518779.1,231.7,35.3,-6.3,x
1666170518796,232.7,35.3,-6.5,x
1666170518812.4,233.1,35.2,-6.5,x
1666170518829.1,233.9,35.2,-6.6,x
1666170518845.7,234.7,35.2,-6.4,x
1666170518862.5,235.1,35.4,-6.2,x
1666170518879,236.3,35.9,-5.8,x
1666170518896.1,237.8,36.5,-5.8,x
1666170518912.4,238.8,36.9,-6.1,x
1666170518928.9,241.1,37.4,-7.6,x
1666170518945.7,243.3,37.5,-9.7,x
1666170518962.6,244.2,37.4,-10.9,x
1666170518979.1,245.5,36.9,-13.1,x
1666170518995.8,246,36.4,-14.2,x
1666170519012.4,246.1,36.2,-14.4,x
1666170519029,246,36,-14.2,x
1666170519045.8,246.3,36,-13.6,x
1666170519062.5,246.6,36.1,-13.4,x
1666170519079,247.2,36.3,-13.1,x
1666170519095.7,247.9,36.5,-12.9,x
1666170519112.4,248.2,36.6,-13,x
1666170519129,248.9,36.6,-13.1,x
1666170519146.3,249.5,36.3,-13.2,x
1666170519162.4,249.7,36,-13.1,x
1666170519179,250.2,35.5,-13.3,x
1666170519195.8,250.6,35.2,-13.6,x
1666170519212.4,250.8,35.1,-13.9,x
1666170519229,251,35.3,-14.3,x
1666170519262.4,250.9,35.9,-14.2,x
1666170519279.1,250.8,36.5,-13.7,x
1666170519295.7,250.7,36.8,-13.4,x
1666170519312.4,250.6,37.4,-12.6,x
1666170519338.9,250.5,38.2,-11.5,x
1666170519347,250.4,38.4,-11,x
1666170519362.3,250.4,38.7,-10.6,x
1666170519379.1,250.4,39.1,-10.3,x
1666170519395.8,250.2,39.2,-10.3,x
1666170519412.4,250,39.1,-10.3,x
1666170519429,249.6,38.6,-10.1,x
1666170519445.8,249.1,38,-9.6,x
1666170519462.3,248.9,37.7,-9.3,x
1666170519479.1,248.7,37.3,-8.4,x
1666170519496,248.8,37.2,-7.8,x
1666170519512.6,248.9,37.2,-7.7,x
1666170519529,249.5,37.4,-7.8,x
1666170519545.8,250.4,37.9,-8.5,x
1666170519562.4,250.9,38.3,-8.9,x
1666170519579.1,251.9,39.1,-9.8,x
1666170519595.7,252.8,39.9,-10.8,x
1666170519612.3,253.1,40.2,-11.2,x
1666170519629,253.5,40.7,-12.2,x
1666170519645.8,253.3,41,-13,x
1666170519662.3,253,41,-13.1,x
1666170519679.1,252,40.9,-12.8,x
1666170519696.1,250.7,40.4,-11.8,x
1666170519712.3,250.1,40.1,-11.1,x
1666170519729.1,248.8,39.3,-9.7,x
1666170519745.7,247.8,38.3,-8.5,x
1666170519762.4,247.4,37.9,-8,x
1666170519779.3,246.9,36.9,-7.5,x
1666170519795.8,246.6,35.9,-7.5,x
1666170519812.3,246.5,35.4,-7.7,x
1666170519829.1,246.3,34.4,-8,x
1666170519845.7,246,33.3,-8.3,x
1666170519862.4,245.8,32.7,-8.4,x
1666170519879,245.3,31.6,-8.4,x
1666170519895.7,244.7,30.7,-8.2,x
1666170519912.4,244.4,30.3,-8.1,x
1666170519929,243.9,29.8,-7.6,x
1666170519945.8,243.4,29.6,-7.1,x
1666170519963.2,243.2,29.5,-6.8,x
1666170519979,243,29.4,-6.6,x
1666170519995.8,242.6,29.4,-6.2,x
1666170520012.4,242.5,29.5,-6,x
1666170520029,242.6,29.5,-6.2,x
1666170520046.3,242.6,29.5,-6.4,x
1666170520062.3,242.7,29.4,-6.9,x
1666170520079.1,242.5,29.7,-6.9,x
1666170520095.7,242.3,30.3,-6.7,x
1666170520112.3,242.2,30.9,-6.6,x
1666170520129,242,32.1,-6.7,x
1666170520145.8,241.8,32.7,-6.9,x
1666170520162.3,241.5,33.6,-7.6,x
1666170520179,241,33.9,-8.1,x
1666170520196.1,240.2,33.8,-7.6,x
1666170520212.3,240,33.8,-7.2,x
1666170520229.6,239.7,33.9,-6.6,x
1666170520262.6,239.4,35.4,-5.4,x
1666170520279,239.6,36.9,-6.1,x
1666170520295.7,240.3,38.3,-7.5,x
1666170520312.3,240.8,38.8,-8.3,x
1666170520328.9,241.7,39.1,-9.7,x
1666170520345.6,242.1,38.9,-10.1,x
1666170520362.4,242.7,38,-10.4,x
1666170520379,243.1,36.8,-9.8,x
1666170520395.7,243.2,36.2,-9.2,x
1666170520412.3,243.4,35,-7.7,x
1666170520429,243.5,34.4,-6,x
1666170520445.7,243.5,34.3,-5.2,x
1666170520462.4,243.5,34.4,-4.7,x
1666170520479,244.1,35.3,-4.2,x
1666170520495.7,244.4,35.7,-4.4,x
1666170520512.3,245,36.4,-5,x
1666170520529.1,245.5,36.9,-5.6,x
1666170520545.8,245.5,37,-5.6,x
1666170520563,245.3,36.8,-5,x
1666170520579.1,246,36.1,-4.2,x
1666170520596.2,246.1,35.9,-4,x
1666170520629,246,35.6,-3.9,x
1666170520645.9,246,35.5,-3.8,x
1666170520662.3,245.8,35.1,-3.6,x
1666170520679,245.7,34.4,-3.3,x
1666170520695.8,245.6,33.9,-3.2,x
1666170520712.3,245.4,32.5,-3.1,x
1666170520729,244.9,30.4,-3.4,x
1666170520746.4,244.6,29.2,-3.5,x
1666170520762.4,243.7,26.7,-3.6,x
1666170520779.2,242.7,24.4,-3.2,x
