time,sensor_x0[undefined],sensor_y0[undefined],sensor_z0[undefined],sensor_x[undefined],sensor_y[undefined],sensor_z[undefined],sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_sitting
1666170562792.3,-0.1,0.1,0.1,-0.9,9.2,3.7,-1.1,-1.9,0.1,x
1666170562808.9,0.1,0,0.1,-0.8,9.1,3.7,-0.1,0.9,-0.2,x
1666170562825.9,0,0,0.2,-0.9,9.2,3.7,0.6,1.2,-0.5,x
1666170562842.3,0,0,0.2,-0.9,9.2,3.8,1.5,0.6,-0.3,x
1666170562858.9,0,0,0.1,-0.9,9.1,3.7,2.3,0.3,-0.2,x
1666170562875.6,0,0,0.1,-1,9.1,3.6,2.7,0.7,0.1,x
1666170562892.3,-0.1,0,0,-1,9.1,3.5,2.8,1.4,0.8,x
1666170562909,0,0,-0.1,-0.9,9.1,3.5,2.7,1.5,1.3,x
1666170562932.1,0,0,-0.1,-0.9,9.1,3.5,2.7,1.5,1.3,x
1666170562942.5,0,-0.1,-0.1,-0.9,9.1,3.4,2.8,0.8,1.4,x
1666170562958.9,0.1,-0.1,-0.2,-0.8,9.1,3.3,2.5,0.1,0.8,x
1666170562975.7,0.1,-0.1,-0.2,-0.8,9.1,3.3,1.3,0,-0.3,x
1666170562992.2,0,-0.1,-0.2,-0.9,9.1,3.3,0.2,0.2,-0.8,x
1666170563008.9,0,-0.1,-0.2,-1,9.1,3.3,0.2,0.2,-0.8,x
1666170563025.7,-0.1,-0.1,-0.1,-0.9,9.1,3.4,-0.7,-0.4,0.6,x
1666170563048.4,0.1,0,-0.1,-0.8,9.1,3.4,-1,-0.9,0.4,x
1666170563059.3,0.1,0,-0.1,-0.8,9.1,3.4,-1,-0.9,0.4,x
1666170563075.9,0.1,0,-0.1,-0.8,9.2,3.4,-1.5,-1.1,-0.6,x
1666170563092.2,0,0.1,0,-0.9,9.2,3.5,-2.1,-1.2,-1.2,x
1666170563108.9,0,0,0.1,-0.9,9.2,3.6,-2.9,-0.7,-1.2,x
1666170563125.7,-0.1,0,0.2,-1,9.1,3.7,-2.4,-0.1,-0.8,x
1666170563142.2,-0.1,0,0.3,-1,9.1,3.8,-1,0.2,0,x
1666170563159,0,0,0.2,-0.9,9.1,3.7,0.9,0.5,0.8,x
1666170563176,0,0,0.1,-0.9,9.1,3.6,1.8,0.5,0.7,x
1666170563192.3,0.1,0,-0.1,-0.8,9.1,3.5,1.4,0,0.1,x
1666170563209.4,0,0,-0.1,-0.9,9.1,3.5,0.3,0.5,-0.2,x
1666170563225.6,0,-0.1,0,-0.9,9.1,3.5,-0.2,1.2,0,x
1666170563242.2,0,0,0,-0.9,9.1,3.5,0.1,1.2,0.4,x
1666170563259,0.1,0,0,-0.8,9.1,3.5,0.5,0.8,0.3,x
1666170563275.6,0.1,0,-0.1,-0.8,9.1,3.4,0.1,0.1,-0.3,x
1666170563292.3,0,0.1,-0.1,-0.9,9.2,3.4,-0.3,-0.3,-0.5,x
1666170563309.7,-0.1,0.1,0,-1,9.2,3.5,-0.6,-0.1,0,x
1666170563325.7,-0.1,0,0,-1,9.2,3.5,-0.4,-0.3,0.5,x
1666170563342.2,0,0,0,-0.9,9.2,3.5,0.2,-0.9,1,x
1666170563365.2,0.1,0,0,-0.9,9.2,3.5,0.3,-1.1,0.8,x
1666170563375.7,0.1,0,0,-0.8,9.1,3.5,0.4,-2.4,0.4,x
1666170563392.2,0,0,0,-0.8,9.1,3.5,0.6,-4,-0.2,x
1666170563408.9,0,0,-0.1,-0.9,9.1,3.4,-0.1,-3.7,-0.3,x
1666170563425.7,0,0,0,-0.9,9.1,3.5,-0.8,-2.2,-0.2,x
1666170563442.2,0,0,0,-0.9,9.1,3.5,-1.3,-0.5,-0.6,x
1666170563458.9,0,0,0,-0.9,9.2,3.5,-1.5,0.7,-0.8,x
1666170563475.6,-0.1,0,0,-0.9,9.2,3.6,-1.2,0.5,-0.9,x
1666170563492.2,-0.1,0,0.1,-1,9.2,3.6,-0.9,-0.7,-0.6,x
1666170563508.9,-0.1,0.1,0,-1,9.2,3.6,-0.4,-1.3,0.2,x
1666170563525.6,-0.1,0.1,0,-1,9.2,3.6,-0.3,-1,0.9,x
1666170563542.2,0,0.1,0,-0.9,9.2,3.6,-0.7,-0.3,0.7,x
1666170563558.9,0,0.1,0.1,-0.9,9.2,3.6,-0.8,0.1,0.2,x
1666170563575.8,0,0,0.1,-0.9,9.2,3.7,-0.4,0.4,0,x
1666170563592.2,0,0,0.1,-1,9.1,3.7,0.5,0.7,0.3,x
1666170563608.9,-0.1,0,0.1,-1,9.2,3.6,1.2,0.7,1.1,x
1666170563625.7,0,0,0,-0.9,9.2,3.6,1.6,0.6,1.5,x
1666170563642.3,0.1,0,-0.1,-0.8,9.1,3.5,1.5,1.1,0.9,x
1666170563659.7,0.1,0,-0.1,-0.8,9.2,3.5,1,1,0.3,x
1666170563675.6,0,0,-0.1,-0.9,9.2,3.5,0.6,0.5,0.3,x
1666170563692.2,0,0,0,-0.9,9.1,3.5,0.7,0.2,0.7,x
1666170563708.9,0,0,0,-0.9,9.1,3.5,1.2,0.1,1.1,x
1666170563725.7,0,0,-0.1,-0.9,9.1,3.4,1.6,-0.1,1.5,x
1666170563742.2,0.1,0,-0.2,-0.8,9.1,3.3,1.2,-0.5,1.5,x
1666170563758.9,0.1,0,-0.2,-0.7,9.2,3.3,-0.1,-0.3,1.1,x
1666170563775.5,0.1,0,-0.1,-0.7,9.2,3.4,-1.4,0,0.4,x
1666170563792.2,0.1,0,0,-0.7,9.2,3.5,-1.8,-0.3,-0.6,x
1666170563808.9,0.1,0,0.1,-0.8,9.2,3.6,-1.4,-0.9,-1.1,x
1666170563825.6,0,0,0.1,-0.8,9.2,3.6,-0.7,-1.2,-1.4,x
1666170563842.9,0,0,0,-0.9,9.2,3.5,-0.3,-0.9,-1.4,x
1666170563858.8,-0.1,0,0,-0.9,9.2,3.5,-0.6,-0.5,-0.7,x
1666170563875.6,-0.1,0,0,-1,9.2,3.5,-0.9,-0.5,-0.1,x
1666170563893,-0.1,0,0.1,-1,9.2,3.6,-0.7,-1.2,0.2,x
1666170563909.3,-0.1,0,0.1,-0.9,9.1,3.6,-0.3,-1.5,0.5,x
1666170563925.6,-0.1,0,0,-0.9,9.1,3.6,0,-1.5,0.6,x
1666170563942.2,-0.1,0,0,-0.9,9.1,3.5,0,-1,0.8,x
1666170563969.4,0,0,0,-0.8,9.2,3.5,-0.3,-0.2,0.9,x
1666170563976,0.1,0,0,-0.8,9.1,3.6,-0.4,0.3,0.2,x
1666170563992.2,0,0,0,-0.8,9.2,3.6,-0.4,0.5,-0.6,x
1666170564008.9,0,0,0.1,-0.9,9.2,3.6,0.1,0.7,-0.8,x
1666170564025.5,0,0,0,-0.9,9.1,3.5,0.6,0.8,-0.9,x
1666170564042.2,-0.1,0,0,-0.9,9.1,3.5,0.6,0.6,-0.4,x
1666170564058.8,-0.1,0,-0.1,-1,9.2,3.5,0.2,0.4,0.4,x
1666170564075.6,-0.1,0,0,-0.9,9.2,3.5,-0.3,0.2,1.1,x
1666170564092.2,0,0,0,-0.8,9.1,3.5,-0.5,0.4,1.3,x
1666170564108.8,0.1,0,0.1,-0.8,9.2,3.6,0.2,0.7,0.9,x
1666170564125.7,0.1,0,0,-0.8,9.2,3.6,1,0.7,0.4,x
1666170564142.2,0.1,0,-0.1,-0.8,9.1,3.5,1.1,0.6,0.1,x
1666170564158.9,0.1,0,-0.1,-0.8,9.1,3.4,0.5,0.7,-0.3,x
1666170564175.5,0.1,0,-0.1,-0.8,9.1,3.4,-0.3,0.7,-0.6,x
1666170564192.2,0,-0.1,0,-0.8,9.1,3.5,-0.6,0.4,-1.1,x
1666170564208.8,0,-0.1,0,-0.8,9,3.5,-0.4,0.2,-1.2,x
1666170564225.6,0,-0.1,-0.1,-0.9,9,3.5,-0.4,0.2,-0.8,x
1666170564242.2,-0.1,-0.1,-0.1,-0.9,9.1,3.4,-0.6,0.4,-0.4,x
1666170564258.9,-0.1,0,-0.2,-1,9.1,3.3,-1.2,0.4,-0.1,x
1666170564275.9,-0.1,0,-0.2,-1,9.2,3.4,-2.1,-0.5,0.4,x
1666170564292.2,-0.1,0.1,-0.1,-1,9.2,3.4,-3,-1.4,0.9,x
1666170564308.9,0,0.1,0.1,-0.9,9.2,3.5,-3.7,-2.4,1,x
1666170564325.7,0,0.1,0.2,-0.9,9.2,3.7,-3.7,-2,1.1,x
1666170564342.2,0,0.1,0.2,-0.8,9.2,3.8,-2.7,-0.6,1,x
1666170564359,0.1,0.1,0.3,-0.8,9.2,3.9,-1.3,0.5,0.7,x
1666170564375.6,0,0,0.3,-0.8,9.2,3.9,0.3,0.9,0.2,x
1666170564392.2,0,0,0.2,-0.9,9.2,3.8,1.7,1.1,0.3,x
1666170564408.9,0,0,0,-0.9,9.2,3.6,2,1.1,0.8,x
1666170564425.6,0,0,-0.1,-0.8,9.2,3.5,1.7,0.9,0.9,x
1666170564442.4,0,0,-0.1,-0.8,9.2,3.5,0.6,0.5,0.7,x
1666170564458.9,0,0.1,0,-0.8,9.2,3.6,0.1,0.3,0.7,x
1666170564475.5,0,0,0,-0.8,9.2,3.6,0.6,0.8,0.7,x
1666170564492.2,0.1,0,0,-0.8,9.1,3.6,1.5,1.2,0.6,x
1666170564509.5,0.1,0,-0.1,-0.8,9.1,3.5,1.6,0.8,0.6,x
1666170564525.6,0.1,0,-0.1,-0.8,9.2,3.4,1,-0.1,0.2,x
1666170564542.2,0.1,0,-0.2,-0.8,9.1,3.4,0,-0.2,-0.3,x
1666170564558.9,0.1,0,-0.1,-0.8,9.1,3.4,-1.2,-0.1,-0.6,x
1666170564575.8,0,0,-0.1,-0.8,9.1,3.5,-1.4,0,-0.6,x
1666170564592.2,0,0,0.1,-0.8,9.1,3.6,-0.7,0.2,-0.3,x
1666170564609.6,0,0,0,-0.8,9.1,3.6,0.3,0,-0.4,x
1666170564625.7,0,0,0.1,-0.8,9.1,3.6,0.3,0,-0.4,x
1666170564642.1,-0.1,0,-0.1,-0.9,9.2,3.5,-0.1,-0.6,-0.5,x
1666170564659.4,-0.1,0,0,-0.9,9.2,3.5,-1,-0.6,-0.2,x
1666170564675.6,0,0,0.1,-0.9,9.1,3.6,-1.3,-0.7,-0.2,x
1666170564692.2,-0.1,0,0.1,-0.9,9.1,3.7,-0.5,-0.5,0.2,x
1666170564708.8,-0.1,0,0.1,-0.9,9.1,3.7,0.4,0,0.4,x
1666170564725.6,0,0,0.1,-0.9,9.1,3.7,0.4,0,0.4,x
1666170564742.9,0,0,0.1,-0.9,9.2,3.6,1.4,0.6,1.1,x
1666170564758.8,0,0,0,-0.8,9.2,3.5,1.6,0.9,0.8,x
1666170564775.5,0.1,0,-0.1,-0.8,9.1,3.5,1.6,0.8,0.2,x
1666170564792.2,0,0,-0.1,-0.8,9.1,3.4,1.1,0.1,-0.7,x
1666170564808.9,0,0,-0.1,-0.9,9.1,3.4,0.3,0,-0.8,x
1666170564825.6,-0.1,-0.1,-0.1,-1,9.1,3.4,-0.3,0.3,-0.3,x
1666170564845.2,-0.1,-0.1,-0.1,-1,9.1,3.5,-0.5,0.4,0.6,x
1666170564859,0,0,0,-0.9,9.1,3.5,-0.3,0.3,1.3,x
1666170564875.7,0,-0.1,-0.1,-0.8,9.1,3.5,-0.6,-0.3,1.3,x
1666170564902.5,0,0,0,-0.9,9.1,3.5,-1.2,-0.9,1.2,x
1666170564909.1,0,0,0,-0.8,9.1,3.6,-1.2,-0.9,1.2,x
1666170564925.5,0.1,0,0.1,-0.7,9.1,3.6,-0.5,0.7,1.6,x
1666170564942.1,0.1,0,0.1,-0.7,9.2,3.6,0.3,0.8,1.1,x
1666170564958.8,0.1,0,0,-0.7,9.2,3.6,0.7,0.4,0.7,x
1666170564975.5,0.1,0,-0.1,-0.8,9.2,3.5,0.7,-0.1,0.1,x
1666170564992.1,0,0,-0.1,-0.8,9.2,3.4,-0.1,-0.1,-0.2,x
1666170565008.9,0,0,-0.1,-0.9,9.2,3.5,-1.1,-0.3,-0.3,x
1666170565026.1,-0.1,0.1,0,-0.9,9.2,3.5,-1.9,-0.6,0.1,x
1666170565042.1,0,0,0.1,-0.8,9.2,3.6,-1.8,-0.3,0.3,x
1666170565059,0,0,0.2,-0.8,9.1,3.7,-0.8,-0.3,0,x
1666170565075.5,-0.1,0,0.2,-0.9,9.1,3.8,0.2,-0.2,0.2,x
1666170565092.3,0,0,0.1,-0.9,9.1,3.7,1.3,0.5,1.1,x
1666170565108.8,0,0,0.1,-0.8,9.2,3.6,1.9,1,1.3,x
1666170565125.6,0.1,0,0,-0.7,9.2,3.6,2,1.1,0.6,x
1666170565142.2,0.1,0,-0.1,-0.7,9.1,3.5,1.5,0.6,-0.4,x
1666170565158.8,0.1,-0.1,-0.1,-0.7,9.1,3.5,0.9,0.5,-1.2,x
1666170565175.5,0,-0.1,-0.1,-0.8,9,3.4,0.3,0.8,-1.6,x
1666170565192.4,-0.1,-0.1,-0.1,-0.9,9,3.4,0.2,1.7,-1.1,x
1666170565208.8,-0.1,-0.1,-0.1,-1,9,3.4,0.4,1.5,-0.2,x
1666170565225.6,-0.2,0,-0.2,-1,9.1,3.3,0,0.1,0.9,x
1666170565242.1,-0.1,0,-0.2,-0.9,9.2,3.3,-1.3,-1.1,1.5,x
1666170565259.1,0,0,-0.2,-0.9,9.2,3.3,-1.3,-1.1,1.5,x
1666170565275.5,0.1,0,0,-0.8,9.2,3.5,-3.7,-1.3,0.5,x
1666170565292.1,0,0,0.2,-0.8,9.2,3.7,-3,-0.6,0,x
1666170565312.4,-0.1,0.1,0.2,-0.9,9.2,3.8,-1.6,0.1,0.2,x
1666170565325.5,-0.1,0.1,0.2,-0.9,9.2,3.8,0,0.4,1,x
1666170565342.1,0,0.1,0.1,-0.8,9.2,3.7,0.8,0.5,1.4,x
1666170565359,0.1,0.1,0.1,-0.7,9.2,3.7,0.9,0.8,0.9,x
1666170565375.5,0.1,0.1,0.1,-0.7,9.2,3.6,0.8,1.3,-0.2,x
1666170565392.1,0,0,0,-0.8,9.2,3.6,0.9,1,-0.8,x
1666170565408.9,0,0,0,-0.9,9.2,3.6,0.7,0.5,-0.5,x
1666170565425.6,0,0,0,-0.9,9.2,3.6,0.7,0.5,0.1,x
1666170565442.2,0,0,0,-0.8,9.1,3.6,1.1,0.8,0.4,x
1666170565458.7,0.1,0,0,-0.8,9.1,3.6,1.9,1.1,0.2,x
1666170565475.4,0,0,-0.1,-0.8,9.1,3.5,2.5,1.1,-0.1,x
1666170565492.2,0,0,-0.1,-0.8,9.1,3.4,2.3,0.4,0,x
1666170565508.8,0,-0.1,-0.3,-0.8,9.1,3.3,1,-0.4,0.3,x
1666170565525.6,0,-0.1,-0.3,-0.8,9.1,3.3,1,-0.4,0.3,x
1666170565542.2,0,0,-0.2,-0.8,9.1,3.3,-0.6,-0.7,0.6,x
1666170565558.8,0.1,0,0,-0.8,9.1,3.5,-1.7,-0.6,0,x
1666170565575.4,0,0,0.1,-0.8,9.1,3.6,-1.1,-0.7,-0.2,x
1666170565592.1,0,0,0,-0.9,9.2,3.6,-0.4,-0.7,-0.1,x
1666170565608.8,0,0,0,-0.8,9.2,3.6,-0.4,-0.5,0.3,x
1666170565625.5,0,0.1,0,-0.8,9.2,3.6,-0.6,-0.3,0.1,x
1666170565642.2,0.1,0,0.1,-0.8,9.2,3.6,-0.8,0,-0.8,x
1666170565659,0,0,0.1,-0.8,9.2,3.7,-0.7,0.3,-1.2,x
1666170565675.5,-0.1,0,0.1,-0.9,9.1,3.7,0,0.4,-1,x
1666170565692.1,-0.2,0,0.1,-1,9.1,3.7,0.9,0.4,0.1,x
1666170565709.3,-0.2,0,0.1,-1,9.1,3.7,0.9,0.4,0.1,x
1666170565725.6,0,0,0,-0.8,9.2,3.5,1.9,0.6,1.9,x
1666170565742.1,0.1,0,-0.1,-0.7,9.2,3.5,1.5,0.5,1.2,x
1666170565759,0.1,0,-0.1,-0.7,9.2,3.5,1.5,0.5,1.2,x
1666170565776.2,0.1,0,-0.1,-0.8,9.1,3.4,0.9,0.4,0,x
1666170565792.2,-0.1,0,-0.1,-0.9,9.1,3.5,-0.8,0.1,-0.1,x
1666170565808.9,-0.1,0,-0.1,-0.9,9.1,3.5,-0.8,0.1,-0.1,x
1666170565832.8,0,0,0.1,-0.8,9.1,3.5,0.5,0.4,0.4,x
1666170565842.5,0,0,0,-0.8,9.1,3.5,0.5,0.4,0.4,x
1666170565859,0,0,0,-0.8,9.1,3.5,0.6,0.2,0.3,x
1666170565875.8,0,0,-0.1,-0.8,9.2,3.4,0,-0.5,0.6,x
1666170565892.2,0.1,0,0,-0.8,9.2,3.5,-0.9,-0.5,0.5,x
1666170565909.5,0.1,0,0,-0.7,9.2,3.6,-1,-0.3,0.2,x
1666170565925.7,0,0,0.1,-0.8,9.2,3.6,-0.3,0,0.1,x
1666170565942.1,0,0,0,-0.8,9.2,3.6,0.2,-0.3,0,x
1666170565958.8,0,0,0,-0.8,9.2,3.5,0.1,-0.5,-0.3,x
1666170565975.6,0,0,0,-0.8,9.2,3.5,-0.5,-0.5,-0.8,x
1666170565992.2,-0.1,0,0,-0.9,9.2,3.6,-1,-0.3,-0.5,x
1666170566008.8,-0.1,0,0.1,-0.9,9.2,3.6,-0.7,0.2,0,x
1666170566025.8,0,0,0.1,-0.8,9.1,3.7,0.3,0.2,0.4,x
1666170566042.2,0,0,0,-0.8,9.2,3.6,1.1,-0.2,0.1,x
1666170566058.9,0,0,0,-0.8,9.1,3.5,1.1,-0.2,-0.3,x
1666170566075.7,-0.1,0,0,-0.9,9.1,3.5,0.6,0.1,-0.1,x
1666170566092.2,-0.1,0,-0.1,-0.9,9.1,3.5,0.1,0.4,0.4,x
1666170566108.9,0,0,0,-0.9,9.1,3.5,0,0.4,0.9,x
1666170566125.8,0.1,0,0,-0.8,9.1,3.6,0.3,-0.2,1,x
1666170566142.2,0.1,-0.1,0,-0.7,9.1,3.5,0.3,-0.1,0.4,x
1666170566159,0.2,-0.1,0,-0.6,9,3.5,0.3,0.6,-0.7,x
1666170566175.6,0.1,-0.2,-0.1,-0.7,9,3.5,0,1.5,-1.9,x
1666170566192.2,0,-0.2,-0.2,-0.8,9,3.4,-0.3,1.6,-2.1,x
1666170566208.8,-0.1,-0.1,-0.2,-0.9,9,3.3,-1.2,0.6,-1.5,x
1666170566225.3,-0.1,-0.1,-0.2,-0.9,9,3.3,-2.6,-0.6,-0.9,x
1666170566242.1,-0.1,0,-0.1,-0.9,9,3.4,-4,-1.2,-0.5,x
