time,sensor_x0[undefined],sensor_y0[undefined],sensor_z0[undefined],sensor_x[undefined],sensor_y[undefined],sensor_z[undefined],sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_walking
1666170474597.5,-0.6,0.9,-0.2,-1.6,5.3,8.3,-5.2,-43.5,-49.6,x
1666170474614.1,-1.3,0.9,-0.6,-2.2,5.4,7.9,-5.1,-40.2,-42.4,x
1666170474630.7,-1.5,1,-0.6,-2.4,5.5,7.9,-5.4,-41.5,-31.8,x
1666170474647.5,-1.2,1,-0.3,-2.2,5.5,8.2,-2.6,-45.4,-21.5,x
1666170474665.1,-0.4,0.8,-0.3,-1.4,5.4,8.2,4.6,-47,-15.1,x
1666170474680.9,-0.1,0.7,-0.4,-0.8,5.3,8,12.9,-44.7,-13.1,x
1666170474697.5,0.1,0.5,-0.9,-0.6,5.2,7.5,19.9,-40.4,-13.1,x
1666170474714.1,-0.1,0.4,-1.4,-0.7,5.2,7.1,23.8,-33.7,-12.1,x
1666170474730.9,-0.3,0.4,-1.6,-1,5.2,6.7,24.7,-27.4,-9.3,x
1666170474747.6,-0.8,0.4,-1.6,-1.3,5.3,6.6,24,-24.2,-4.4,x
1666170474764.2,-0.9,0.4,-1.6,-1.4,5.3,6.7,23.2,-25.9,1.9,x
1666170474780.8,-0.8,0.2,-1.3,-1.1,5.1,6.9,22.9,-28,7.2,x
1666170474797.5,-0.2,-0.1,-1.1,-0.6,4.9,6.9,23.6,-23.3,10.1,x
1666170474814.1,0,-0.1,-1.2,-0.3,5,6.6,23.2,-2.1,11.3,x
1666170474830.8,0.1,0.1,-1.6,-0.3,5.3,6.3,14.4,19.3,10.8,x
1666170474847.5,0.2,0.5,-1.8,-0.2,5.7,6,-8,27.4,6.5,x
1666170474864.2,0.4,0.8,-1.7,0,6,6.3,-50.8,8.1,-8,x
1666170474880.8,0.4,1.1,-0.6,-0.1,5.9,7.8,-101.5,-22,-25.5,x
1666170474897.5,0.2,1,0.8,-0.3,5.2,10.9,-139.8,-50.5,-34.5,x
1666170474914.8,0.1,-0.1,4.9,0,3.8,14.4,-144.2,-68.6,-31.1,x
1666170474931.1,0.3,-0.7,6.6,0,3.8,14.4,-144.2,-68.6,-31.1,x
1666170474947.6,0.1,-1.8,7.7,-0.9,2.2,15.3,-77.4,-45.4,2.8,x
1666170474964.2,-0.9,-1,2.5,-1,2.4,12.1,-58.5,-2,38.9,x
1666170474980.8,-0.8,-1.1,2.1,-0.6,2.2,11.3,-29.8,54.4,63.4,x
1666170474999.1,-0.2,-1.2,1.7,0.4,2.4,10.9,4.5,78.1,72.6,x
1666170475014.1,0.6,-0.9,1.6,0.4,2.4,10.9,4.5,78.1,72.6,x
1666170475030.8,2,0.6,-0.4,1.6,4.2,8.7,57.4,57.9,46.5,x
1666170475047.4,2.1,1.3,-1.7,1.7,5,7.5,57.1,35,28.7,x
1666170475064.1,2.1,1.5,-1.8,1.6,5.4,7.4,49,14.1,8.5,x
1666170475080.9,1.7,1.4,-1.4,1.3,5.4,7.7,39.7,-10.6,-16.4,x
1666170475097.5,0.9,1.2,-1.3,0.7,5.4,7.6,26.9,-32.2,-42.3,x
1666170475114.5,0.6,1,-1.2,0.1,5,7.9,7.5,-35,-60.3,x
1666170475130.8,0,0.3,-0.4,-0.3,4.4,8.7,-11.1,-21.8,-71.8,x
1666170475148.3,-0.1,-0.1,0.2,-0.7,3.6,9.6,-20.5,1.5,-79.3,x
1666170475164.2,-1.3,-1.1,1.1,-1.6,3.1,10.1,-17.2,22.3,-79.6,x
1666170475180.8,-1.8,-1.2,0.9,-2.6,2.8,9.8,-5.1,37.7,-70,x
1666170475197.5,-2.5,-1.1,0,-3.4,2.8,9,8.5,45.6,-51.7,x
1666170475230.9,-2,-0.7,-1.6,-3.2,3.3,7.2,17.4,43.9,-11.5,x
1666170475247.4,-1.3,-0.4,-2.2,-2.8,3.6,6.7,11,42.5,5.3,x
1666170475264,-0.4,0,-2,-2.2,3.9,6.6,0.7,43.3,19.1,x
1666170475280.8,-0.1,0.2,-1.6,-1.6,4.3,7.2,-8.3,42.8,28.3,x
1666170475297.4,0.3,0.4,-0.8,-1.4,4.5,7.9,-11.9,38.7,32.4,x
1666170475314.2,0.4,0.6,-0.3,-1.3,4.6,8.6,-9.4,25.8,35.7,x
1666170475330.8,0.6,0.8,0.3,-1.1,4.8,9,-2.4,12.7,38.8,x
1666170475347.5,0.5,0.8,0.3,-1.2,4.8,9,4.3,2.6,41.2,x
1666170475364.1,0.4,0.9,0,-1.2,5,8.8,6.1,-1.1,44.1,x
1666170475380.8,0.5,0.9,-0.1,-1,5,8.6,4.2,3.2,47,x
1666170475397.5,0.8,0.8,0,-0.7,5,8.7,0.9,11.1,47,x
1666170475414.2,0.7,0.9,0.3,-0.7,5.1,8.9,-1.1,17.4,43.8,x
1666170475430.7,0.6,1,0.4,-1,5.3,9.1,-0.4,20.1,40.3,x
1666170475447.4,0.3,1,0.5,-1.1,5.3,9.1,1.7,16.3,38.4,x
1666170475464.6,0.3,0.9,0.6,-1.2,5.3,9.2,3.4,10,37.6,x
1666170475480.8,0.3,0.9,0.7,-1.1,5.3,9.4,5.1,7.1,36.7,x
1666170475497.5,0.2,1,0.6,-1.2,5.4,9.3,7.5,15.1,35.8,x
1666170475514.2,0.1,0.9,0.6,-1.3,5.4,9.2,5.9,26.5,36.5,x
1666170475530.8,0.3,1,0.6,-1.1,5.6,9.3,-1.4,35.5,35.1,x
1666170475547.5,0.5,1.3,1.1,-1,5.8,9.7,-13.5,40.7,27.1,x
1666170475564.1,0.3,1.3,1.6,-1.4,5.6,10.6,-23.4,34.3,16.4,x
1666170475580.7,-0.3,0.8,2.7,-2,5.1,11.5,-23.5,18.7,11.4,x
1666170475597.4,-0.6,0.1,3,-2.2,4.5,11.8,-13.3,2.1,14.5,x
1666170475614.1,-0.5,-0.3,2.6,-2,3.9,11.1,1.4,-2.2,21.4,x
1666170475630.8,-0.1,-1,1.3,-1.6,3.4,10,12.7,-0.1,28.7,x
1666170475647.4,0.1,-1.4,0,-1.5,3.1,8.9,21,3.3,36.3,x
1666170475664.3,0.1,-1.5,-0.6,-1.3,3,7.9,26.2,8.6,43.2,x
1666170475680.8,0.3,-1.5,-1.7,-1.2,3.2,6.9,29.1,14.3,48.8,x
1666170475697.5,0,-1.2,-2.5,-1.3,3.5,6.2,26.5,15.2,52.3,x
1666170475714.8,-0.2,-0.8,-2.7,-1.5,4.1,5.9,18.7,3.2,55,x
1666170475730.8,-0.2,-0.4,-2.7,-1.5,4.1,5.9,18.7,3.2,55,x
1666170475747.4,0.3,-0.1,-2.4,-0.4,4.7,6.5,-4.5,-35.4,44.7,x
1666170475764.1,0.7,-0.1,-2,-0.4,4.7,6.5,-15.2,-53,30.4,x
1666170475780.8,1.6,-0.1,-1,0.5,4.6,7.3,-15.2,-53,30.4,x
1666170475797.5,1.1,-0.4,1,0.7,4.3,9.4,-42.6,-69.3,-9.4,x
1666170475814.8,1.1,-0.4,1,0.7,4.3,9.4,-42.6,-69.3,-9.4,x
1666170475830.8,0,-1.2,2.2,-0.4,3.1,11,-39.9,-43.5,-26.6,x
1666170475847.5,-0.3,-1.6,1.9,-0.8,2.8,10.5,-27.8,-12.3,-20.8,x
1666170475864.1,-0.9,-1.7,0.8,-1.4,2.5,9.4,-14,13.4,-8.2,x
1666170475880.7,-1.2,-1.7,0,-1.4,2.5,9.4,-3.1,30.8,8.1,x
1666170475898.3,-0.7,-1.5,-1.1,-1,2.9,7.4,1.9,36.6,19.2,x
1666170475914.2,-0.4,-1.2,-1.6,-1,2.9,7.4,1.9,36.6,19.2,x
1666170475930.8,-0.2,-0.3,-1.9,-0.8,3.9,6.9,3.2,32.3,24,x
1666170475947.5,-0.1,-0.1,-1.9,-0.6,4.2,7.1,3.1,19.1,24.5,x
1666170475964.1,0.3,0.2,-1.5,-0.3,4.5,7.4,3.6,5.7,22.2,x
1666170475980.7,0.6,0.6,-1,0,4.9,7.8,4.6,-4.9,17.4,x
1666170475997.5,0.8,0.8,-0.6,0.2,5.1,8.1,5.7,-12.9,10.9,x
1666170476014.6,0.9,0.8,-0.5,0.4,5.1,8.4,5.7,-15.9,3.5,x
1666170476030.9,0.9,0.9,-0.1,0.5,5.2,8.7,4.3,-12.3,-4.4,x
1666170476047.6,0.8,0.9,0.2,0.2,5.2,9.2,4.9,-4.7,-11.3,x
1666170476064.1,0.5,0.7,0.6,-0.1,5,9.3,7.6,2,-14.9,x
1666170476080.8,0,0.6,0.5,-0.5,5,9.2,9.3,5.9,-15,x
1666170476097.5,-0.1,0.7,0.6,-0.6,5.1,9.3,10.2,6.5,-13.6,x
1666170476114.9,-0.1,0.7,0.6,-0.6,5.1,9.3,10.2,6.5,-13.6,x
1666170476131.5,0,0.5,0.8,-0.6,5,9.5,11.8,5.3,-13.3,x
1666170476148.1,-0.1,0.4,0.6,-0.7,4.8,9.2,10.4,5.9,-14.4,x
1666170476183.5,-0.3,0.3,0.2,-1.1,4.8,8.9,3.1,17.9,-8.1,x
1666170476197.4,-0.3,0.5,0.1,-1.1,4.9,8.8,-2.6,17.6,-3.2,x
1666170476214,-0.1,0.5,0,-0.9,5,8.6,-10.1,12.4,-1.6,x
1666170476230.7,0.2,0.5,-0.1,-0.6,5,8.6,-21,1.8,-2.7,x
1666170476247.5,0.4,0.5,0.1,-0.2,4.8,9.2,-32.5,-15,-4,x
1666170476264.1,0.9,0.2,1,0.3,4.3,10.1,-39.9,-33,-5.3,x
1666170476280.7,1.3,-0.5,2.3,0.7,3.7,11.2,-40.9,-49.3,-6.7,x
1666170476297.4,1.3,-1,3.5,0.9,3.1,12.3,-28.7,-53.4,-6.8,x
1666170476314.1,1.3,-1.3,3.9,0.9,2.7,12.8,-2.5,-46,-3.8,x
1666170476331.4,1,-1.7,3.2,0.7,2.4,12.1,29.9,-29.2,2.9,x
1666170476348.9,1.1,-1.7,1.2,0.8,2.5,10.4,55.2,-10.1,12.2,x
1666170476364.1,1.3,-1.6,0.1,1.3,2.9,8.7,63,2.8,17.2,x
1666170476380.9,1.9,-1.3,-1.3,1.8,3.2,7.5,56.9,7.1,12.7,x
1666170476398.1,2.5,-0.9,-1.6,2.3,3.6,7.1,43.8,2.7,-2.5,x
1666170476414,2.4,-0.7,-1.4,2.2,4,7.3,28.2,-5.8,-24.5,x
1666170476430.7,1.8,-0.6,-1,1.7,4.2,7.7,13.1,-10.4,-46.6,x
1666170476448,1.5,-0.7,-0.7,1,3.8,8.1,-0.5,-9.6,-63.3,x
1666170476464.1,0.7,-1.1,-0.3,0.2,3.5,8.5,-9.9,-0.2,-71.4,x
1666170476480.8,-0.1,-1.4,0.1,-0.6,3.3,8.8,-13.5,12.5,-71.4,x
1666170476497.4,-0.4,-1.4,0.1,-1.1,3.3,8.7,-10.6,21.9,-64.3,x
1666170476514.1,-0.6,-1.1,-0.2,-1.3,3.5,8.3,-3.3,27.5,-54.3,x
1666170476530.9,-0.5,-0.8,-0.9,-1.3,3.8,7.7,5.1,29,-45.6,x
1666170476547.4,-0.3,-0.6,-1.9,-1.3,4,6.9,10.8,24.9,-39,x
1666170476564.1,-0.3,-0.4,-2.4,-1.3,4.3,6.1,10.1,18.9,-33.9,x
1666170476580.6,-0.4,0,-2.8,-1.5,4.6,5.8,5.1,14.6,-29.3,x
1666170476597.4,-0.4,0.2,-2.6,-1.6,4.8,5.9,-1,11.6,-24.9,x
1666170476614.1,-0.4,0.3,-2.5,-1.6,5,6.1,-7.4,8.7,-21.1,x
1666170476630.7,-0.3,0.7,-2,-1.6,5.2,6.6,-12.9,6.8,-18.6,x
1666170476647.4,-0.2,0.9,-1.3,-1.6,5.3,7.1,-18,6.7,-17.4,x
1666170476664,-0.2,0.9,-1,-1.6,5.3,7.7,-22.5,6.4,-15.5,x
1666170476680.8,-0.3,1,-0.3,-1.7,5.3,8.3,-25.7,5.7,-12.2,x
1666170476697.4,-0.3,1,0.5,-1.7,5.3,9,-26.1,4.4,-7.7,x
1666170476714.7,-0.3,1.1,0.9,-1.7,5.3,9.6,-22.8,4.7,-2.4,x
1666170476730.7,-0.3,1.1,1.1,-1.7,5.3,9.6,-22.8,4.7,-2.4,x
1666170476748.2,-0.4,0.9,1.2,-1.9,5.2,10,-9.4,14.6,11.7,x
1666170476764.1,-0.4,0.9,1,-2,5.1,9.6,-3.7,22.8,21,x
1666170476780.7,-0.4,0.9,0.8,-2,5.1,9.6,-3.7,22.8,21,x
1666170476797.4,-0.4,0.9,0.8,-1.9,5.2,9.3,-1.4,26.6,28.6,x
1666170476814.8,-0.4,1.4,0.4,-2,5.6,9.1,-1.5,28.1,32.8,x
1666170476830.8,-0.2,1.5,0.3,-1.9,5.7,9,-4.8,26,33.4,x
1666170476847.4,0.1,1.3,0.7,-1.6,5.4,9.6,-24,13.4,19.5,x
1666170476868.5,0.1,1.2,1,-1.6,5.4,9.6,-24,13.4,19.5,x
1666170476880.9,-0.5,0.6,2.8,-2.2,4.7,11.6,-37.8,6.6,6.4,x
1666170476897.4,-0.7,0.4,3.3,-2.5,4.2,12.4,-37.1,4.6,3.8,x
1666170476914.2,-1.1,0,3.9,-2.8,3.8,12.9,-33,3.9,3.3,x
1666170476930.7,-1.2,-0.2,4.1,-3.1,3.3,13,-33,3.9,3.3,x
1666170476948.2,-1.5,-0.9,3.6,-3.2,2.6,12.3,-11.8,15.8,17.1,x
1666170476964.4,-1.3,-1.7,2.6,-3,2,11.4,-11.8,15.8,17.1,x
1666170476980.7,-1.1,-1.9,1.8,-2.7,1.8,10,3.5,24.9,33.9,x
1666170476997.4,-0.3,-2,-0.9,-2.3,1.9,8.4,37.4,42.7,71.7,x
1666170477014,0,-1.8,-1.8,-1.8,2.3,6.7,46.8,47.3,84.2,x
1666170477030.8,0.3,-1.4,-3.3,-1.6,2.8,5.4,44.9,43.8,88.6,x
1666170477047.4,0.3,-0.6,-3.9,-1.6,3.6,4.8,33.3,29.6,84.6,x
1666170477064.1,0.2,-0.2,-3.9,-1.5,4.3,4.7,17.3,6.6,75.4,x
1666170477080.7,0.5,0.1,-3.7,-1.1,4.6,4.9,-2.6,-18.8,61.1,x
1666170477108,0.9,-0.1,-2.5,-0.7,4.5,5.8,-23.9,-34.7,43,x
1666170477113.9,0.9,-0.2,-1.6,-0.5,4.1,7.3,-42.1,-42.5,25.4,x
1666170477130.7,0.4,-0.5,0.3,-0.9,3.8,9,-55.2,-46.8,8.7,x
1666170477147.4,-0.9,-0.7,2.3,-1.8,3.5,10.8,-58.2,-47.5,-0.4,x
1666170477164,-1.4,-0.9,3.1,-2.5,3,12.1,-48.7,-38.3,1.9,x
1666170477180.7,-1.9,-1.4,3.3,-2.9,2.5,12.3,-28.9,-17.6,15.4,x
1666170477197.3,-1.8,-1.5,2.1,-2.8,2.3,11.4,-2.4,7.9,36.5,x
1666170477214.1,-1.5,-1.2,1.3,-2.3,2.8,10.1,20,26.3,56.9,x
1666170477238.7,-0.1,-0.3,-1.1,-0.7,4,7.5,38.3,25.5,70.9,x
1666170477247.7,0.4,0,-1.7,-0.7,4,7.5,38.3,25.5,70.9,x
1666170477264,0.8,0.2,-2.2,-0.1,4.5,6.6,34.5,16.8,63.7,x
1666170477280.7,1.1,0.7,-2.7,0.2,5,6.1,25.5,6.9,51.8,x
1666170477297.4,1.2,1,-2.4,0.4,5.3,6.3,13.5,-0.8,38.6,x
1666170477314,1.3,1,-2,0.5,5.4,6.9,4.1,-5.1,25.5,x
1666170477330.7,1.2,0.9,-1,0.5,5.3,7.7,-0.5,-7.8,13.8,x
1666170477355.2,0.9,0.8,-0.3,0.3,5.2,8.3,-0.6,-8,5.3,x
1666170477364.1,0.7,0.7,0.1,0,5.1,8.8,2.9,-6.6,0.2,x
1666170477380.7,0.4,0.5,0.5,-0.2,5,9.2,9.2,-5.4,-1.8,x
1666170477397.4,0.3,0.4,0.5,-0.3,4.9,9.2,16.3,-5.9,-1.9,x
1666170477414.1,0.4,0.4,0.4,-0.2,4.9,9.1,20.8,-7.3,-3.1,x
1666170477430.7,0.5,0.3,0.1,-0.1,4.9,8.8,20.9,-8.3,-5.4,x
1666170477447.3,0.6,0.2,0.1,0.1,4.9,8.7,17.1,-5.5,-8.6,x
1666170477463.9,0.6,0.3,0,-0.1,5,8.6,12.9,2.2,-11.9,x
1666170477480.6,0.3,0.6,0,-0.3,5.3,8.6,7.2,7.9,-13.5,x
1666170477497.4,0.9,0.7,0.2,0,5.4,8.7,-2.8,2.6,-16.7,x
1666170477514,1.2,0.7,0.4,0.6,5.3,9.2,-18,-11.3,-25.9,x
1666170477530.7,1.4,0.7,0.9,0.8,5.3,10.2,-37.5,-25.8,-38.2,x
1666170477547.3,1.3,0.5,2.4,0.6,4.7,11.7,-51.7,-30.7,-46.2,x
1666170477564.1,1,-0.4,4.2,0.3,3.9,13.1,-52.6,-27.6,-45.5,x
1666170477580.7,0.6,-1.1,4.8,0,3.1,13.7,-38.7,-16,-37,x
1666170477597.7,-0.2,-1.7,3.8,-0.6,2.6,13.1,-11.8,3.5,-21.7,x
1666170477614.1,-0.6,-1.7,2.9,-1.2,2.4,11.7,19.4,16.4,-2.7,x
1666170477631,-0.7,-1.7,1.8,-1.2,2.5,9.7,47.1,20.2,15.1,x
1666170477647.5,-0.2,-1.7,-0.6,-0.7,2.7,7.7,62.7,17.8,26.8,x
1666170477664.2,0.4,-1.7,-2.6,-0.3,2.9,6,64.1,18.6,33.5,x
1666170477680.7,0.5,-1.4,-3.1,0,3.6,5.7,54,21,37.7,x
1666170477697.8,1,-0.6,-2.6,0.6,4.4,6.2,46.5,14.4,35.8,x
1666170477714.1,2,0,-1.9,1.5,4.9,6.7,43.8,0.3,21.4,x
1666170477730.8,2,0,-1.9,1.5,4.9,6.7,43.8,0.3,21.4,x
1666170477747.4,3.1,0.3,-1.6,2.5,5.4,6.7,28,-30.5,-40.7,x
1666170477764,3,0.3,-1.8,2,5.1,6.5,4.6,-36,-74.8,x
1666170477780.7,1.5,-0.7,-1,1,4.4,7.3,-25.3,-28.3,-101.3,x
1666170477797.5,0.8,-1.2,-0.2,-0.4,3.5,8.7,-43.9,-7.6,-113.9,x
1666170477814.1,-0.8,-2.1,1.1,-1.8,2.7,9.7,-44.7,15.7,-111.5,x
1666170477830.7,-1.4,-2.3,1.2,-2.9,2.3,9.6,-32.6,36,-93.6,x
1666170477847.5,-1.9,-2.4,1.1,-2.9,2.3,9.6,-32.6,36,-93.6,x
1666170477864.1,-1.8,-1.2,-0.3,-3.2,3.5,8.2,6.4,45.2,-28.1,x
1666170477880.7,-0.4,-0.4,-1.5,-2.1,4.1,7.1,18.9,29.2,-5,x
1666170477900,-0.4,-0.4,-1.5,-2.1,4.1,7.1,18.9,29.2,-5,x
1666170477914.2,0.7,0.3,-2.5,-1.2,4.8,6.2,20.5,11,5.1,x
1666170477930.7,1.5,1.2,-2.8,-0.2,5.8,5.6,-0.8,-7,5,x
1666170477947.4,1.5,1.4,-2.5,-0.1,6.1,6.2,-15.4,-7.6,-0.6,x
1666170477964,1.5,1.5,-1.9,-0.4,6.1,7.4,-15.4,-7.6,-0.6,x
1666170477981.3,1,1.4,-0.4,-0.9,5.8,8.6,-25.8,-10,-10.1,x
1666170477997.4,-0.2,1.1,0.9,-1.6,5.6,9.3,-19.5,-10.9,-8.4,x
1666170478014.4,-0.5,1.1,1.1,-2.1,5.6,9.6,-11.7,-8.3,-2.1,x
1666170478048.3,-0.9,1.2,1,-2.5,5.7,9.6,-0.9,8,12.4,x
1666170478064.1,-1.1,1.3,0.8,-2.7,5.8,9.4,1.2,17,19,x
1666170478080.7,-1.2,1.5,1,-2.8,6,9.5,1.1,19.5,24.3,x
1666170478097.4,-1.4,1.6,1.3,-2.9,6.1,9.8,3,16.9,27.9,x
1666170478113.9,-1.5,1.7,1.4,-3.1,6.3,9.9,5.6,14.6,31.7,x
1666170478130.7,-1.3,1.4,1.5,-2.9,6.1,10,5,11,35.3,x
1666170478147.7,-1.1,1.1,1.7,-2.8,5.8,10.2,3.8,12.2,37.3,x
1666170478164.3,-1.2,1.1,1.8,-2.8,5.8,10.3,3.7,17.5,39.6,x
1666170478180.6,-1.1,1.1,1.8,-2.7,5.9,10.4,3.1,18.4,42.1,x
1666170478197.3,-0.8,1,2.1,-2.4,5.8,10.6,-0.2,6.2,40.8,x
1666170478213.9,-0.7,0.8,2.5,-2.2,5.5,11.1,-3.6,-12.2,35.7,x
1666170478230.7,-0.9,-0.4,3.1,-2.3,4.5,11.7,-1.7,-23.8,32.5,x
1666170478247.4,-1,-1.1,3.2,-2.3,3.4,11.7,8.4,-24.8,36,x
1666170478264,-1.2,-2.4,2.5,-2.4,2.4,11,26.2,-10.9,46.7,x
1666170478280.6,-1.3,-3,0.6,-2.4,2,9.3,46.8,14.7,63.2,x
1666170478297.5,-1.1,-3,-0.7,-2.1,2.3,7.1,58.5,39,79.1,x
1666170478314,-0.5,-2.4,-3.1,-1.6,3,5.2,54,48.6,87.9,x
1666170478330.8,-0.3,-1.9,-3.8,-1.1,3.8,4.2,36.5,40.2,87.3,x
1666170478347.4,0.4,-1.2,-4.2,-0.5,4.4,4.1,15.1,18.4,78.7,x
1666170478371.3,1.3,-0.9,-3.1,0.6,4.5,5.7,-23.7,-23.9,43.1,x
1666170478380.6,1.4,-0.9,-2.3,0.6,4.5,5.7,-23.7,-23.9,43.1,x
1666170478397.3,1.4,-1,-1.6,0.6,4.2,6.8,-35.3,-26,22.7,x
1666170478413.9,0.5,-1.2,-0.6,-0.1,4,7.8,-42.4,-18.3,7.2,x
1666170478430.7,-0.6,-1.2,0.2,-1,3.9,8.5,-46.9,-9.3,2.1,x
1666170478447.3,-1,-1.2,0.7,-1.5,3.7,9.3,-46.4,-2.4,6.8,x
1666170478464,-0.9,-1.2,1.5,-1.4,3.6,10,-37.7,2.7,14.7,x
1666170478480.6,-0.3,-1.2,1.3,-0.9,3.6,9.9,-21.7,7.1,20,x
1666170478497.3,0,-1.1,0.8,-0.5,3.7,9.1,-6.1,12,21.8,x
1666170478514,0,-0.8,-0.6,-0.5,4,7.9,3.6,15,22.4,x
1666170478530.6,0.1,-0.4,-1.7,-0.5,4.3,6.9,5.5,13.7,23.6,x
1666170478547.3,0.2,-0.2,-2.1,-0.2,4.7,6.4,1.8,9.2,23.4,x
1666170478564,0.7,0.3,-2.1,0.2,5.1,6.5,-3.7,4.4,19.7,x
1666170478580.7,1.1,0.7,-1.5,0.6,5.4,7,-7.6,-1.3,12.2,x
1666170478597.3,1.2,0.8,-1.1,0.8,5.6,7.5,-9.3,-7.1,1.8,x
1666170478614,1.4,0.9,-0.5,0.9,5.7,8,-10.1,-11,-9.5,x
1666170478630.7,1.1,0.9,0.1,0.7,5.6,8.5,-9.9,-12.6,-19.4,x
1666170478647.4,0.8,0.8,0.4,0.3,5.5,9,-7.5,-12,-25.4,x
1666170478664,0.3,0.7,0.8,-0.1,5.4,9.4,-3.7,-11.2,-27.1,x
1666170478680.7,0.2,0.7,1,-0.2,5.4,9.6,1,-10,-27,x
1666170478697.3,0.3,0.6,1,-0.1,5.3,9.4,5,-6.6,-28,x
1666170478714,0.4,0.5,0.3,0,5.3,8.9,6,-0.5,-31.1,x
1666170478730.6,0,0.9,-0.2,-0.4,5.6,8.4,2.6,5.4,-34.5,x
1666170478747.3,0,0.9,-0.2,-0.8,5.9,8.1,-5.8,2.9,-35.1,x
1666170478764,-0.3,1.2,-0.4,-0.7,6,8.4,-19.3,-8.3,-36.7,x
1666170478780.7,0.1,1.2,0.1,-0.4,5.8,9.2,-35.2,-20.4,-41.3,x
1666170478797.4,0.4,1,1.5,-0.2,5.5,10.6,-48.1,-28.4,-44.5,x
1666170478814,0.5,0.9,2.4,-0.2,5.5,10.6,-48.1,-28.4,-44.5,x
1666170478830.7,0.5,0.2,4.2,-0.1,4.5,13,-46.1,-28.6,-44.8,x
1666170478847.5,0.4,-0.2,4.1,-0.3,3.8,13,-31.6,-21.3,-40.8,x
1666170478864,0.2,-0.5,3.8,-0.3,3.8,13,-31.6,-21.3,-40.8,x
1666170478881,-0.4,-0.9,2.9,-1.1,3.1,11.5,7.4,-12.1,-22.9,x
1666170478897.4,-0.6,-1.2,1.6,-1.1,2.9,10.4,28.4,-13.4,-9.9,x
1666170478914.6,-0.2,-1.4,0.2,-0.7,2.9,9.1,46.9,-16.5,3.6,x
1666170478930.6,0.7,-1,-1.1,0.1,3.3,7.9,58.9,-19.5,13.1,x
1666170478947.4,1.2,-0.9,-1.7,1,3.7,7,61.8,-23.8,13.9,x
1666170478964.2,1.7,-0.8,-2.1,1,3.7,7,61.8,-23.8,13.9,x
1666170478993.2,3.5,-0.8,-2.1,3.4,4,6.5,27.7,-42.7,-40.7,x
1666170478997.1,3.5,-0.8,-2.1,3.4,4,6.5,27.7,-42.7,-40.7,x
1666170479013.9,3,-1.1,-1.7,3,3.8,6.9,7.4,-38.6,-70.9,x
1666170479030.7,1.3,-1.5,-0.6,1.5,3.4,7.7,-12.3,-30.9,-91.8,x
1666170479047.4,0.5,-1.8,-0.1,0,2.9,8.6,-24.6,-17.2,-98.4,x
1666170479064,-0.9,-2.2,0.6,-1.2,2.5,9.3,-27.6,1.9,-92.8,x
1666170479080.6,-1.6,-2.2,0.6,-2,2.4,9.3,-21.2,19,-76.3,x
1666170479097.3,-1.5,-1.9,0.3,-2.1,2.8,8.8,-9.6,26.1,-56.6,x
1666170479114,-1.1,-1.2,-0.7,-1.8,3.4,7.9,1.9,24.2,-39.9,x
1666170479130.6,-0.4,-0.6,-2,-1.4,3.9,6.9,7.4,17.8,-27.4,x
