time,sensor_x0[undefined],sensor_y0[undefined],sensor_z0[undefined],sensor_x[undefined],sensor_y[undefined],sensor_z[undefined],sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_sitting
1658234425789.1,0,0,-0.1,-0.1,5.1,8.3,0,-1.3,0.6,x
1658234425805.4,0,0,0,-0.1,5.1,8.4,0.4,-0.5,0.4,x
1658234425822,0,0,0.1,-0.1,5.1,8.4,0.5,0,0.4,x
1658234425838.4,0,0,0.1,-0.1,5.2,8.5,0.1,0.5,0.5,x
1658234425855.3,0,0.1,0,-0.1,5.2,8.4,-0.7,-0.5,0.6,x
1658234425872.1,0,0.1,0,-0.1,5.2,8.4,-0.9,-1,0.4,x
1658234425888.9,0,0.1,0,-0.2,5.2,8.4,-1,-0.1,0.1,x
1658234425906.1,0,0.1,-0.1,-0.2,5.2,8.3,-1.2,-0.5,0.4,x
1658234425922.2,0,0.1,0,-0.1,5.2,8.4,-1.4,-0.8,0.4,x
1658234425938.8,0,0,0,-0.1,5.2,8.4,-1.4,-1.9,0.5,x
1658234425956,0,0,0,-0.1,5.2,8.4,-1.4,-1.9,0.5,x
1658234425973.2,0,0.1,0.2,-0.1,5.2,8.5,0.7,-1.2,0.7,x
1658234425988.9,0,0,0,-0.1,5.2,8.4,1.3,0.8,1.2,x
1658234426005.4,0,0,0,-0.1,5.2,8.3,0.8,1.1,1.3,x
1658234426022.3,0,0,-0.1,-0.1,5.2,8.3,-0.6,-0.7,1,x
1658234426039.2,0.1,0,0.1,-0.1,5.1,8.4,-1,-3.2,0.4,x
1658234426055.4,0.1,0,0.1,0,5.1,8.4,0.4,-2.1,0.3,x
1658234426072.2,0,-0.1,0,-0.1,5.1,8.4,1.1,-0.1,0.6,x
1658234426089.1,0.1,-0.1,-0.1,0,5,8.2,1.1,1,0.9,x
1658234426105.5,0.1,0,-0.1,0,5.1,8.2,0.2,-0.9,0.6,x
1658234426122.2,0.1,0,-0.2,0,5.1,8.1,-0.3,-1.9,0.2,x
1658234426139.6,0,0,-0.2,-0.1,5.1,8.1,-1.6,-2.5,-0.3,x
1658234426155.6,-0.1,0,-0.1,-0.1,5.2,8.3,-3.6,-2,-0.1,x
1658234426172.2,-0.1,0,0,-0.2,5.2,8.4,-4.1,-1.7,0.4,x
1658234426189.1,-0.1,0,0.2,-0.1,5.1,8.5,-4.4,-1.1,1.3,x
1658234426205.5,0,0.1,0.3,0,5.2,8.7,-3.8,-0.6,0.9,x
1658234426222.1,0,0.1,0.4,0,5.2,8.7,-3,-0.5,0,x
1658234426239.2,-0.1,0.1,0.2,-0.1,5.2,8.6,-0.9,-0.4,-1,x
1658234426255.4,-0.1,0.1,0.1,-0.1,5.2,8.5,-0.1,-0.2,-0.9,x
1658234426272.3,-0.1,0.1,0,-0.2,5.2,8.4,-0.7,0.8,0.2,x
1658234426289.1,-0.1,0.1,0.1,-0.2,5.2,8.5,-2,0,1.3,x
1658234426326,0.1,0,0.1,0,5.1,8.5,-0.4,-0.3,1.8,x
1658234426338.6,0,0,0.1,0,5.1,8.5,1.2,0.9,0.7,x
1658234426355.4,0,-0.1,0.1,-0.1,5,8.5,1.5,1.1,0.6,x
1658234426371.9,0,-0.1,0,-0.1,5,8.4,0.5,1.1,1.3,x
1658234426388.7,0.1,-0.1,0,0,5,8.4,0.4,0.9,1,x
1658234426405.4,0,0,-0.1,0,5.1,8.3,1.2,1.3,0.3,x
1658234426422.6,0,0,-0.1,0,5.1,8.3,1.2,1,0.6,x
1658234426438.8,0,0.1,-0.1,0,5.2,8.3,-0.2,0.3,0.7,x
1658234426455.6,0,0.1,0,-0.1,5.2,8.4,-2.4,-1.5,0.7,x
1658234426472.2,0,0.1,0.1,-0.1,5.2,8.4,-2.8,-1.9,0.9,x
1658234426488.9,0.1,0.1,0.1,0,5.2,8.5,-2.7,-1.4,0.7,x
1658234426505.5,0.1,0.1,0.1,0,5.2,8.5,-2.2,0,0.2,x
1658234426522.3,0,0,0.1,0,5.1,8.5,-2,0.2,-0.1,x
1658234426539,0,0,0.2,0,5.1,8.6,-1.6,-0.2,0.1,x
1658234426555.9,0,0,0.1,0,5.1,8.5,-1,-0.3,0.4,x
1658234426582,0,0,0.1,0,5.1,8.5,0.4,-1,0.2,x
1658234426588.6,0,0.1,0,0,5.1,8.4,0.2,-0.9,0.2,x
1658234426605.4,0,0,0,-0.1,5.1,8.4,-0.8,-1.1,0.2,x
1658234426621.9,0,0,0.1,-0.1,5.1,8.5,-1.3,-1.4,0.2,x
1658234426638.7,0,0,0.1,0,5.1,8.5,-1,-1,0.3,x
1658234426655.3,0,0,0,0,5.1,8.4,-0.3,-0.4,-0.1,x
1658234426672.3,0,0,0.1,0,5.1,8.4,-0.5,-0.3,-0.3,x
1658234426689,0,0,0.1,0,5,8.5,-1.4,0.2,-0.3,x
1658234426705.5,0,-0.1,0.1,0,5,8.5,-1.7,0.4,0.3,x
1658234426722.3,0,0,0.1,0,5,8.5,-1.2,0.4,0.5,x
1658234426739.5,0,0,0,0,5,8.4,-0.2,1.3,0.6,x
1658234426755.4,0,0,-0.1,0,5.1,8.3,-0.4,1.1,0.5,x
1658234426772.2,0,0.1,0,0,5.1,8.4,-2.3,-1.2,0.9,x
1658234426788.8,0,0,0.2,0,5,8.6,-3.4,-3.1,0.4,x
1658234426805.3,0,0,0.1,0,5.1,8.5,-1.4,-1,0,x
1658234426822.4,0,0.1,0,0,5.1,8.5,-0.4,0.2,0.1,x
1658234426838.7,0,0.1,0,0,5.1,8.4,0.1,1.3,0.4,x
1658234426855.4,0,0.1,0,0,5.1,8.4,-0.6,0.4,0.7,x
1658234426872.1,0,0,0.1,0,5,8.6,-1.9,-1.7,0.2,x
1658234426889,0,0.1,0.1,0,5.1,8.6,-2,-1.1,0,x
1658234426905.5,0,0.1,0.1,0,5.1,8.6,-0.9,0,-0.3,x
1658234426922.4,0,0.1,0.1,0,5.1,8.5,-0.3,0.5,0,x
1658234426939.2,0.1,0,0,0.1,5,8.5,1.3,-0.2,-0.2,x
1658234426955.4,0,0,0,0,5.1,8.4,1.5,-0.3,-0.3,x
1658234426972.4,0,0.1,0,0,5.1,8.4,1.6,-0.7,-0.2,x
1658234426989.1,0,0,0,0,5.1,8.4,1.5,-0.3,0.2,x
1658234427005.7,0,0,0,0,5.1,8.4,1.2,-0.2,0,x
1658234427022.3,0,0,0,0,5.1,8.4,0.9,0.1,0.2,x
1658234427039.1,0,0,0.1,0.1,5,8.5,-0.1,0.7,-0.6,x
1658234427055.3,-0.1,0,0,-0.1,5,8.5,-0.8,0.4,-1.4,x
1658234427072.1,-0.1,0,0,-0.1,5,8.4,-1,0,-1.3,x
1658234427088.8,-0.1,0,0,-0.1,5,8.5,-1.7,0,-0.9,x
1658234427105.4,0,0,0.2,0,5,8.7,-2.3,-0.7,-0.1,x
1658234427122.1,0.1,0,0.2,0.1,5,8.7,-1.1,-1,-0.1,x
1658234427139.2,0,0.1,0.1,0,5.1,8.5,0.8,-0.8,-1,x
1658234427155.7,-0.1,0.1,0.1,-0.1,5.1,8.5,1.1,0.9,-0.7,x
1658234427172.1,-0.1,0.1,0,-0.1,5.1,8.5,0.6,1.1,-0.5,x
1658234427188.8,0,0,0,-0.1,5,8.4,-0.1,0.3,-0.3,x
1658234427205.2,0,0,0,0,5,8.4,-1,0,-0.1,x
1658234427224.5,0,0,0,0,5,8.4,-0.7,-0.6,-0.2,x
1658234427253.9,0,0.1,0,-0.1,5.1,8.5,1.7,1.3,-0.3,x
1658234427286.3,0,0,0.1,0,5.1,8.5,1.5,1.7,-0.3,x
1658234427288.2,0,0,0.1,0,5.1,8.5,1.5,1.7,-0.3,x
1658234427305.4,0.1,0,0.1,0,5,8.5,1.2,0.3,-0.3,x
1658234427326.4,0.1,0.1,0,0,5.1,8.4,2.1,1.5,-0.3,x
1658234427338.7,0,0,0,0,5.1,8.5,2.3,1.3,-0.5,x
1658234427355.8,0,0,0,0,5.1,8.4,2,0.3,-0.1,x
1658234427372,0,0.1,-0.1,0,5.1,8.3,0.6,-0.2,0.2,x
1658234427388.8,0,0.1,0,-0.1,5.1,8.4,-2,-1.9,0,x
1658234427405.4,0,0.1,0,-0.1,5.1,8.4,-2.1,-2.6,0,x
1658234427422.1,0,0.1,0.1,0,5.1,8.5,-0.8,-0.9,0.1,x
1658234427439.4,0,0.1,0.1,0,5.1,8.5,0.5,0.4,-0.4,x
1658234427455.5,0,0,0,0,5.1,8.4,1.1,0.7,-0.7,x
1658234427472.4,0,0,0.1,0,5.1,8.5,0.8,0.9,-1.5,x
1658234427493.5,-0.1,0,0,-0.1,5,8.4,-0.8,-0.2,-0.9,x
1658234427506.1,0,0,0,0,5,8.4,-1.6,-1.4,0.3,x
1658234427521.8,0,0,0,0,5,8.4,-1.8,-0.7,0.4,x
1658234427538.5,0,0,0.2,-0.1,5,8.6,-0.6,0.4,-0.1,x
1658234427555.1,-0.1,0,0.1,-0.1,5.1,8.5,1.8,1,0.2,x
1658234427572.3,-0.1,0,0,-0.1,5.1,8.4,0.9,0.8,0.2,x
1658234427588.7,-0.1,0,0,-0.1,5.1,8.4,-0.1,0.2,0.1,x
1658234427605.2,0,0,0.1,0,5,8.5,-1.7,-1,0.2,x
1658234427624,0,0,0.2,0,5,8.6,-1,-0.5,0.4,x
1658234427638.6,0.1,0,0.2,0,5,8.6,0,0.3,0.2,x
1658234427655.6,0,0,0.2,0,5,8.6,0.9,0.8,0.3,x
1658234427671.9,0,0.1,0.1,0,5.1,8.5,1.7,1.2,0.5,x
1658234427688.8,0,0.1,0,0,5.1,8.4,1.6,0.6,0.2,x
1658234427705.4,0,0,0,0,5.1,8.4,0.7,0.8,0.1,x
1658234427722.4,0,0,0,0,5.1,8.4,0.3,0.8,0,x
1658234427739.5,0,0,0.1,0,5.1,8.5,0.1,-0.1,0.2,x
1658234427755.6,0,0,0.1,0,5.1,8.5,0,-0.3,0.3,x
1658234427772.3,0,0,0.1,0,5,8.5,0.2,0.1,0.1,x
1658234427788.7,0,0,0.1,0,5.1,8.5,1,1,-0.4,x
1658234427805.4,0,0.1,0,0,5.1,8.4,2,1,-0.5,x
1658234427822.1,0,0.1,0,0,5.1,8.4,1.8,0.7,-0.5,x
1658234427838.8,0,0.1,0,-0.1,5.1,8.4,1.3,-0.1,-0.5,x
1658234427856.4,0,0.1,0,0,5.1,8.4,0.8,0.2,-0.3,x
1658234427872,0,0,0,0,5.1,8.4,0.7,0.2,-0.5,x
1658234427888.7,0,0,0,0,5.1,8.4,1.5,1,-0.2,x
1658234427905.5,0,0,0,0,5.1,8.4,1.5,1.1,0.2,x
1658234427922.1,0,0,0,0,5.1,8.4,0.9,0.8,0.2,x
1658234427938.7,0,0,0,-0.1,5.1,8.4,-0.1,-0.5,-0.3,x
1658234427955.4,0,0.1,0,-0.1,5.2,8.4,-0.5,-1.2,-0.9,x
1658234427972.4,-0.1,0,-0.1,-0.1,5.1,8.3,-0.4,-1.1,-1,x
1658234427991.4,-0.1,0,0,-0.2,5.1,8.4,-1.4,0.1,-0.4,x
1658234428005.3,-0.1,0,0.1,-0.1,5.1,8.5,-2.4,-0.3,0.5,x
1658234428022.1,0,0,0,-0.1,5.1,8.4,-2.2,-1.5,0.7,x
1658234428039.8,0,0,0,0,5.1,8.4,-1.6,-2.9,0.4,x
1658234428055.3,0,0.1,0.1,0,5.1,8.6,-0.5,-2,-0.3,x
1658234428072.1,0,0,0.1,0,5,8.5,0,-0.7,-0.2,x
1658234428088.7,0,0,0.1,-0.1,5.1,8.5,-0.5,1,0.3,x
1658234428105.1,0,0,0,0,5,8.4,0,0.9,0.4,x
1658234428122.1,0,0,0.1,0,5.1,8.5,0.2,1.2,0.6,x
1658234428139,0,0.1,0.1,0,5.1,8.5,0.8,0.3,0.3,x
1658234428155.4,0,0.1,0,0,5.1,8.4,1.6,-0.1,-0.2,x
1658234428172.1,0,0.1,0.1,-0.1,5.2,8.5,1.1,0.9,-0.3,x
1658234428208.6,0.1,0,0.1,0.1,5,8.5,-2.4,-2.1,0.2,x
1658234428222,0.1,0,0.1,0.1,5.1,8.5,-1.6,-2.4,-0.2,x
1658234428238.5,0,0,0.2,0,5.1,8.6,0.8,-0.3,-0.5,x
1658234428255.7,0,0,-0.1,-0.1,5.1,8.4,2.5,1.8,0.4,x
1658234428272.7,0,0,-0.1,0,5.1,8.3,2.3,2.1,0.8,x
1658234428289.1,0,0.1,-0.1,-0.1,5.1,8.3,0.1,0,0.2,x
1658234428305.4,0,0.1,0,0,5.1,8.4,-0.5,-2.6,-0.4,x
1658234428322,0,0.1,0.1,0,5.1,8.5,-0.3,-2.6,-0.5,x
1658234428340.3,0,0,0.2,0,5.1,8.5,0.4,-0.7,-0.6,x
1658234428355.7,0,0,0.1,0,5.1,8.5,1.2,0.7,-0.9,x
1658234428372.1,0,0,0,0,5.1,8.4,1.4,1,-1.1,x
1658234428389.1,0,0,-0.1,0,5.1,8.3,0.2,0.4,-0.7,x
1658234428406.2,0,0,0,-0.1,5.1,8.4,-0.6,-0.2,-0.3,x
1658234428422.1,0,0,0.1,0,5.1,8.5,-0.3,-0.5,-0.1,x
1658234428439.4,0,0,0.1,0,5.1,8.5,1,-0.5,-0.2,x
1658234428455.3,0,0,0.1,-0.1,5.1,8.5,1.5,0.1,-0.2,x
1658234428472.1,0,0,0.1,-0.1,5.1,8.5,1.9,0.2,-0.4,x
1658234428488.7,0,0,0.1,0,5.1,8.5,1.3,-1.2,-0.8,x
1658234428505.4,0,0.1,0,0,5.2,8.4,0.5,-0.9,-0.5,x
1658234428523.9,0,0.1,0,0,5.1,8.4,0.4,-0.6,-0.5,x
1658234428538.8,0,0.1,0,0,5.1,8.4,0.5,0.3,-0.3,x
1658234428555.4,0,0.1,0,-0.1,5.1,8.4,0.5,0.4,-0.2,x
1658234428572,0,0.1,0,0,5.1,8.4,0.6,-0.1,-0.2,x
1658234428589,0,0.1,0,0,5.2,8.4,0.8,-0.2,-0.3,x
1658234428605.7,0,0.1,0,0,5.2,8.4,0.8,0.1,-0.2,x
1658234428622,0,0.1,0.1,0,5.1,8.5,0.7,0.4,-0.2,x
1658234428639.5,0,0,0.1,0,5.1,8.5,0.9,1,-0.7,x
1658234428655.4,0,0.1,0.1,0,5.2,8.5,1.4,1.4,-0.7,x
1658234428672.1,0,0,0.1,-0.1,5.1,8.4,1.7,1.3,-0.6,x
1658234428689.1,0,0,0,-0.1,5.1,8.4,1.5,1.1,-0.2,x
1658234428705.5,0,0,0,0,5.1,8.4,1.1,0,-0.6,x
1658234428723.2,0,0,0.1,0,5.1,8.5,0.9,0,-0.8,x
1658234428740.3,0,0,0.1,-0.1,5.1,8.5,1.9,0.4,-1,x
1658234428755.4,0,0,-0.1,-0.1,5.1,8.3,2.2,1.5,-0.3,x
1658234428771.8,0,0,-0.1,-0.1,5.1,8.3,1.7,0.9,0,x
1658234428791.6,0,0,-0.1,-0.1,5.1,8.3,0.6,0,0.2,x
1658234428826.1,0.1,0.1,0.1,0.1,5.2,8.5,0.9,-0.6,0,x
1658234428838.5,0.1,0.1,0.1,0.1,5.2,8.5,0.9,-0.6,0,x
1658234428855.2,0,0,0.1,-0.1,5.2,8.4,0,2.4,-0.5,x
1658234428871.8,-0.1,0,0,-0.1,5.2,8.4,0.2,1.6,-0.6,x
1658234428888.5,0,0.1,0,0,5.2,8.4,0.3,0,-1,x
1658234428905.2,-0.1,0.1,0,-0.1,5.2,8.4,0.8,-0.8,-1.3,x
1658234428927.5,-0.1,0.1,0.1,-0.2,5.2,8.5,0.2,-0.1,-0.4,x
1658234428938.3,-0.1,0,0.1,-0.2,5.2,8.5,-0.2,0.4,0.2,x
1658234428955.1,0,0,0.2,0,5.2,8.6,-1,-0.5,0.3,x
1658234428972.3,0,0.1,0.2,-0.1,5.2,8.5,-1,-2.4,-1.4,x
1658234428988.5,-0.1,0.1,0.1,-0.1,5.2,8.5,-1.4,-2.7,-1.7,x
1658234429005.1,-0.1,0.1,0.2,-0.1,5.2,8.6,-2.8,-3.2,-1.7,x
1658234429022,0,0,0.3,-0.1,5.1,8.7,-2.7,-1.7,-1.4,x
1658234429038.7,0,-0.1,0.2,-0.1,5,8.5,0.1,2.5,-0.1,x
1658234429055.3,0,-0.1,0,-0.1,5.1,8.2,4.3,3,0.2,x
1658234429071.7,0,0,-0.2,-0.1,5.1,8.1,5,1.7,0.3,x
1658234429088.4,0,0,-0.1,-0.1,5.2,8.2,3.4,-0.9,0.6,x
1658234429105,0,0.1,0,-0.1,5.2,8.3,0.9,-2.1,0.3,x
1658234429121.7,0,0,0,-0.1,5.2,8.3,-0.1,-1.8,0.3,x
1658234429138.3,0.1,0,-0.1,0,5.1,8.3,-0.6,-0.3,1,x
1658234429159,0.2,0,-0.1,0.1,5.2,8.2,-0.9,0.6,0.8,x
1658234429171.8,0.1,0.1,0,0,5.2,8.3,-1,0.4,0.5,x
1658234429188.7,0,0,0.2,-0.1,5.2,8.5,0.3,0.2,0.3,x
1658234429205.2,0.1,0,0.1,0,5.1,8.5,3.7,1.5,1.6,x
1658234429222.5,0.2,0.1,0,0.1,5.2,8.4,4.4,3.8,1.6,x
1658234429238.6,0.1,0.2,0,0,5.3,8.3,3.4,3.3,0.6,x
1658234429256.3,0,0.2,-0.1,-0.1,5.3,8.3,1.8,0.7,-0.1,x
1658234429272.7,0,0.2,0,-0.1,5.3,8.3,0.6,0.3,-0.1,x
1658234429289,0,0.1,0.1,-0.1,5.3,8.4,-1.4,-0.5,-1,x
1658234429305.4,0.1,0.1,0.2,0,5.3,8.6,-1.6,-1.5,-1.2,x
1658234429322,0.1,0.1,0.3,0,5.3,8.7,-0.7,-2.4,-1.1,x
1658234429338.6,0,0.1,0.2,-0.1,5.2,8.5,1.7,-3,-1.6,x
1658234429355.3,-0.3,0,0.2,-0.3,5.2,8.5,3,-1.6,-0.6,x
1658234429371.8,-0.1,0.2,0.1,-0.2,5.3,8.5,3.4,0.3,1.3,x
1658234429388.5,0,0.2,0.2,0,5.3,8.5,4.3,-0.6,2.6,x
1658234429411.8,0,0.2,-0.1,-0.1,5.3,8.2,1.2,1.4,8.4,x
1658234429429.5,0,0,0,-0.1,5.2,8.3,-2.1,0.9,3.6,x
1658234429438.3,-0.1,0,0.1,-0.1,5.2,8.4,-2.3,1.4,1.7,x
1658234429458,-0.1,-0.1,0.1,-0.2,5.1,8.5,-0.2,2.1,0.7,x
1658234429471.8,-0.1,0,0.1,-0.2,5.1,8.5,0.9,2.7,1.4,x
1658234429488.6,-0.1,0,0.1,-0.1,5.1,8.4,2.8,2.3,1.8,x
1658234429505.5,0,-0.1,0,0,5.1,8.4,3.9,0,1.8,x
1658234429522.5,0.1,-0.1,0,0.1,5.1,8.3,4.7,-1,2.2,x
1658234429538.7,0.4,0.1,-0.1,0.3,5.3,8.2,5.2,2.1,1.5,x
1658234429555.3,0.3,0,-0.2,0.2,5.2,8.1,3.8,2.4,-0.8,x
1658234429572,0.2,0,-0.3,0.2,5.2,8,2.2,1.9,-1.1,x
1658234429588.7,0.1,0,-0.1,0.1,5.2,8.2,-0.2,-0.6,-1,x
1658234429605.3,0.1,0,-0.1,0,5.3,8.2,-1.1,-1.2,-0.3,x
1658234429622,0.1,0.1,0,0,5.3,8.3,-1.1,-1.4,0.5,x
1658234429638.7,0.2,0,-0.1,0.2,5.3,8.2,-1,-0.2,0.3,x
1658234429655.4,0.1,0,0,0,5.3,8.3,-2,0.7,-0.8,x
1658234429672.4,0.1,0.1,0,0.1,5.3,8.3,-2.7,1,-1.5,x
1658234429688.7,0,0.1,0.1,-0.1,5.3,8.4,-3.2,-0.5,-3,x
1658234429705.4,-0.1,0.1,0.2,-0.1,5.3,8.5,-2.4,0,-1.8,x
1658234429722.3,-0.1,0.1,0.2,-0.2,5.3,8.5,-1.7,0.3,-1.7,x
1658234429738.7,-0.2,0,0.1,-0.2,5.2,8.4,-2.1,-2.6,-1,x
1658234429755.5,0,0.1,0.2,-0.1,5.3,8.6,-3.3,-3,0,x
1658234429772.8,0,0.1,0.3,-0.1,5.2,8.6,-3,-1.2,0.2,x
1658234429788.7,0,0,0.2,-0.1,5.2,8.6,-1,2.9,0.5,x
1658234429805.4,0,0.1,0,-0.1,5.2,8.3,1.9,5.3,0.3,x
1658234429822.2,0,0.1,-0.1,-0.1,5.3,8.2,2.2,3.5,-0.1,x
1658234429838.7,0,0.1,-0.1,-0.1,5.3,8.2,0.9,1.6,0,x
1658234429855.4,0,0,0.1,-0.1,5.2,8.4,-1.2,1.8,1.4,x
1658234429872.4,0,-0.1,0.1,-0.1,5.1,8.4,-1.2,1.4,2,x
1658234429889,0.2,0,0.1,0,5.1,8.4,0.5,-1.7,1.6,x
1658234429905.3,0.2,0,-0.1,0.1,5.2,8.2,1.6,-1.7,-0.3,x
1658234429922,0.2,0.1,-0.1,0.1,5.3,8.2,1,-1.1,-1,x
1658234429938.7,0.1,0,-0.1,0,5.2,8.2,-0.8,0.2,-1.7,x
1658234429955.3,0,0,0,-0.1,5.2,8.3,-2.1,-0.5,-1.4,x
1658234429972.1,0.1,0,0,0,5.2,8.4,-2.3,-1.4,-0.9,x
1658234429988.7,0.1,0,0.1,0,5.2,8.4,-1.5,-1.8,-0.9,x
1658234430005.4,0.1,0.1,0.1,0,5.2,8.4,-1.3,-0.2,-2.2,x
1658234430022.1,0,0.1,0.1,-0.1,5.3,8.4,-1.2,-0.6,-2.6,x
1658234430039.5,-0.1,0.1,0.1,-0.2,5.3,8.4,-1.3,-1.7,-2.5,x
1658234430056.7,-0.2,0.1,0.1,-0.3,5.3,8.4,-1.8,-1.5,-1.2,x
1658234430072.6,-0.2,0.1,0.1,-0.3,5.2,8.4,-2,-1.5,-0.4,x
1658234430106.5,0.1,0.1,0,0.1,5.3,8.3,-0.4,-3.2,0,x
1658234430121.9,0.1,0.1,0,0.1,5.3,8.3,-0.8,-0.2,-2,x
1658234430139.5,0.1,0.1,-0.1,0,5.3,8.3,-1.1,0.7,-2.7,x
1658234430155.2,0,0.1,0,-0.1,5.3,8.3,-1.7,0.7,-2.7,x
1658234430171.9,0,0.1,0.1,-0.1,5.3,8.4,-2.1,0.8,-2.2,x
1658234430188.7,0,0,0.2,-0.1,5.2,8.5,-2.4,1.2,-1.1,x
1658234430205.1,-0.1,0,0.3,-0.2,5.2,8.6,-1.9,-0.2,-1.1,x
1658234430224.3,-0.2,-0.1,0.2,-0.2,5.1,8.5,-0.8,-1.2,-0.4,x
1658234430238.7,-0.1,-0.1,0.2,-0.2,5.1,8.5,-0.3,-1.5,0.1,x
1658234430255.5,0,0,0.1,-0.1,5.2,8.4,0.8,-1.3,0.4,x
1658234430272.7,0,0,0,-0.1,5.2,8.3,1.1,-0.8,0.4,x
1658234430290.4,-0.1,0,-0.2,-0.2,5.1,8.2,0.7,-0.6,0.7,x
1658234430305.5,0,0,-0.1,-0.1,5.2,8.2,-1.4,-2.4,1.2,x
1658234430322.3,0,0,0,-0.1,5.2,8.3,-2.1,-1.6,1.3,x
1658234430339.6,0.1,0,0,0,5.1,8.3,-1.9,0.3,1.3,x
1658234430356.2,0.1,0,-0.1,0,5.1,8.3,-1.3,1,1.5,x
1658234430372,0.1,0,0,0,5.1,8.3,-1.5,0.9,1.3,x
1658234430388.9,0.1,0,0.1,0,5.1,8.4,-2.8,1.7,0.4,x
1658234430405.4,0,-0.1,0.2,0,5,8.6,-3.2,1.7,-0.2,x
1658234430421.9,0,-0.1,0.2,0,5,8.6,-2.7,2.1,0.2,x
1658234430439.4,0.1,-0.1,0.2,0,5,8.5,-0.5,0.2,-0.1,x
1658234430456.7,0.1,0.1,0.1,0,5.2,8.4,0,0.3,-0.2,x
1658234430483.6,0.1,0.1,0,0,5.2,8.4,-0.1,0.9,-0.5,x
1658234430488.4,0,0.1,0.1,-0.1,5.2,8.5,-1.2,0.3,-0.7,x
1658234430505.3,-0.1,0.1,0.2,-0.1,5.2,8.5,-0.8,-1.1,-0.5,x
1658234430521.8,0,0.2,0.1,-0.1,5.2,8.5,0.1,-0.5,-0.2,x
1658234430539.2,0,0.2,0.1,-0.1,5.3,8.5,0.4,0,0.2,x
1658234430555.7,-0.1,0.1,0.1,-0.1,5.2,8.5,0.1,0.4,0.2,x
1658234430572.5,-0.1,0.1,0.1,-0.1,5.2,8.5,0,-0.5,0.2,x
1658234430590.6,0,0,0.1,-0.1,5.1,8.5,1.3,-3.3,-0.2,x
1658234430605.4,0,0.1,0,-0.1,5.2,8.4,2.3,-1.2,-0.4,x
1658234430622,-0.1,0,-0.1,-0.1,5.1,8.3,2.6,-0.4,-0.4,x
1658234430638.7,-0.1,0,-0.2,-0.2,5.2,8.1,1.6,-0.2,1,x
1658234430655.5,-0.1,0.1,-0.2,-0.1,5.2,8.2,-1.8,-0.5,2.7,x
1658234430672.4,-0.1,0.1,0,-0.2,5.2,8.3,-3.5,0.9,2.5,x
1658234430688.9,0,-0.1,0,-0.1,5,8.3,-3.3,0.7,4.1,x
1658234430705.3,0.1,0.1,0.1,0.1,5.2,8.4,-4.2,1.5,3.7,x
