time,sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_standing
1666170501090.9,91.3,29.6,-1.7,x
1666170501107.3,91.2,29.9,-1.5,x
1666170501124,91.2,30.3,-1.4,x
1666170501140.7,91.2,30.5,-1.3,x
1666170501157.3,91.1,30.9,-1.3,x
1666170501174,90.9,31.2,-1.4,x
1666170501190.7,90.7,31.3,-1.5,x
1666170501207.2,90.3,31.4,-1.7,x
1666170501224.5,90,31.4,-1.8,x
1666170501240.7,89.3,31.3,-2,x
1666170501257.4,88.5,31.1,-2.2,x
1666170501273.9,87.6,30.7,-2.2,x
1666170501290.8,87.1,30.6,-2.1,x
1666170501308.9,86.2,30.3,-1.8,x
1666170501323.9,85.4,30.2,-1.6,x
1666170501340.7,85,30.2,-1.5,x
1666170501357.3,84.4,30,-1.4,x
1666170501373.9,84.1,29.9,-1.3,x
1666170501394.5,83.4,29.4,-1.1,x
1666170501407.2,83.2,29.2,-1.1,x
1666170501424.1,83,29,-1,x
1666170501440.8,82.9,28.8,-0.7,x
1666170501457.3,83,28.9,-0.4,x
1666170501474.2,83.2,29.2,-0.1,x
1666170501490.6,83.3,29.3,0.1,x
1666170501507.3,83.5,29.4,0.4,x
1666170501523.9,83.6,29.4,0.6,x
1666170501540.6,83.7,29.1,0.7,x
1666170501559.6,83.8,28.9,0.7,x
1666170501574.1,83.8,28.2,0.5,x
1666170501590.9,83.5,27.3,0.6,x
1666170501607.3,82.9,26.6,0.9,x
1666170501624,82.4,26.3,1.2,x
1666170501640.6,81.4,25.9,1.8,x
1666170501657.3,80.6,26,2.3,x
1666170501675,80,26.7,2.8,x
1666170501690.6,79.7,27.2,3,x
1666170501707.2,79,28.2,3.4,x
1666170501724,78.7,28.7,3.7,x
1666170501740.6,78,29.4,4.1,x
1666170501757.3,77.4,29.9,4.3,x
1666170501774.2,77.1,30.1,4.4,x
1666170501790.6,76.5,30.3,4.4,x
1666170501807.3,76.2,30.7,4.3,x
1666170501830.9,76,31,4,x
1666170501840.5,76,31.2,3.9,x
1666170501857.7,76,31.6,3.6,x
1666170501874.5,76,31.8,3.4,x
1666170501892.5,76,31.9,3.4,x
1666170501924.1,76.1,32,3.4,x
1666170501940.7,76.2,32.1,3.6,x
1666170501957.5,76.3,32.2,3.8,x
1666170501974.1,76.4,32.3,3.8,x
1666170501990.8,76.5,32.4,3.9,x
1666170502007.5,76.7,32.4,3.9,x
1666170502024.4,76.8,32.3,3.9,x
1666170502057.8,76.5,32.2,4.3,x
1666170502074.3,76.3,32.2,4.5,x
1666170502090.7,75.9,32.1,5,x
1666170502108.1,75.7,32.1,5.2,x
1666170502130.8,74.9,32.2,5.7,x
1666170502141.1,74.5,32.2,5.7,x
1666170502157.4,73.5,32.1,5.6,x
1666170502174.2,73,32.1,5.5,x
1666170502191.2,71.6,32.1,5.2,x
1666170502209.4,70.1,32,4.9,x
1666170502226,69.3,32,4.8,x
1666170502241,67.8,32.1,4.5,x
1666170502257.3,66.5,32.2,4.2,x
1666170502274.2,65.8,32.3,4,x
1666170502290.7,64.7,32.6,3.7,x
1666170502308.3,63.5,32.9,3.5,x
1666170502337.4,62.4,33.4,3.5,x
1666170502357.7,60.9,34.3,3.4,x
1666170502374.1,60.4,34.5,3.4,x
1666170502390.7,59.3,34.8,3.3,x
1666170502407.3,58.2,34.9,3.3,x
1666170502424.4,57.6,34.8,3.3,x
1666170502440.7,56.5,34.5,3.3,x
1666170502457.4,55.7,34.2,3.3,x
1666170502474.1,55.3,34,3.2,x
1666170502490.6,54.6,33.5,2.9,x
1666170502507.4,54.3,33.2,2.8,x
1666170502525.8,53.3,31.9,2.4,x
1666170502541.7,53,31.4,2.2,x
1666170502557.7,52.3,30.3,1.9,x
1666170502574.9,51.9,29.8,1.8,x
1666170502590.7,51.5,29.3,1.6,x
1666170502607.4,50.4,28.2,1.2,x
1666170502624,50.1,27.9,1.1,x
1666170502640.7,49.5,27.7,1,x
1666170502657.3,49,27.6,0.9,x
1666170502674.1,48.7,27.7,1,x
1666170502690.6,47.9,27.6,1,x
1666170502707.4,46.9,27.6,1,x
1666170502723.9,46.3,27.5,0.9,x
1666170502740.7,44.9,27.4,0.9,x
1666170502757.5,43.5,27.4,1.1,x
1666170502782.9,42.1,27.7,1.4,x
1666170502790.9,41.4,28,1.5,x
1666170502807.5,40.3,28.8,1.7,x
1666170502824.8,39.7,29.1,1.8,x
1666170502840.7,38.5,29.7,2.1,x
1666170502857.3,37.2,30,2.3,x
1666170502874.1,36.5,30,2.4,x
1666170502890.6,35,29.7,2.4,x
1666170502907.2,33.4,29.2,2.4,x
1666170502923.9,32.7,28.9,2.4,x
1666170502940.6,31.2,28.2,2.3,x
1666170502957.2,29.7,27.6,2.4,x
1666170502973.9,28.9,27.3,2.5,x
1666170502990.5,27.6,26.9,2.9,x
1666170503007.3,26.5,26.4,3.4,x
1666170503023.9,26.1,26.3,3.6,x
1666170503040.6,25.4,25.9,4,x
1666170503057.2,24.9,25.5,4.1,x
1666170503074,24.7,25.3,4.1,x
1666170503090.6,24.4,24.7,4,x
1666170503107.3,24,24,3.9,x
1666170503123.8,23.9,23.6,3.9,x
1666170503140.6,23.5,23.1,3.9,x
1666170503157.3,23.3,22.9,4.2,x
1666170503173.9,23.1,22.9,4.3,x
1666170503190.6,23,23,4.6,x
1666170503207.2,22.9,23.3,4.6,x
1666170503243.9,22.7,23.4,4.5,x
1666170503257.2,22.5,23.4,4.5,x
1666170503274.4,22.3,23.4,4.6,x
1666170503290.7,22,23.6,4.9,x
1666170503307.9,21.7,24,5.3,x
1666170503323.9,21.5,24.3,5.5,x
1666170503340.6,21.2,25,6.1,x
1666170503357.1,20.8,25.9,6.7,x
1666170503374.3,20.6,26.3,7,x
1666170503390.9,20.3,27.2,7.5,x
1666170503407.3,19.9,28,7.8,x
1666170503424.7,19.7,28.3,7.9,x
1666170503440.8,19.2,29,8.1,x
1666170503457.4,18.9,29.3,8.2,x
1666170503474,18.1,29.8,8.3,x
1666170503494.6,17.3,30.1,8.5,x
1666170503507.6,17,30.2,8.7,x
1666170503524.3,16.2,30.3,9,x
1666170503541.8,15.4,30.4,9.1,x
1666170503557.8,15,30.5,9.2,x
1666170503575.2,13.9,30.5,9.5,x
1666170503590.8,13,30.6,10,x
1666170503607.5,12.5,30.7,10.3,x
1666170503624.6,11.7,31,11.2,x
1666170503640.8,11.1,31.4,11.9,x
1666170503657.9,10.8,31.6,12.2,x
1666170503674,10.3,31.9,12.6,x
1666170503690.6,9.9,32.1,12.8,x
1666170503712.1,9.4,32,13,x
1666170503724.4,9.2,32,13,x
1666170503741.8,9,31.8,13.2,x
1666170503774.4,8.9,31.9,13.3,x
1666170503790.7,9,32.3,13.2,x
1666170503807.8,9.1,32.5,13.1,x
1666170503823.9,9.2,33,12.9,x
1666170503840.6,9.3,33.2,12.6,x
1666170503857.8,9.3,33.3,12.5,x
1666170503874,9.5,33.3,12.1,x
1666170503890.7,9.9,33.3,11.7,x
1666170503907.3,10.3,33.4,11.3,x
1666170503924,10.6,33.4,11.1,x
1666170503940.6,11,33.5,10.8,x
1666170503957.5,11.5,33.5,10.6,x
1666170503974,11.8,33.5,10.6,x
1666170503991,12.3,33.4,10.5,x
1666170504007.7,12.6,33.3,10.5,x
1666170504024,13.3,33.2,10.5,x
1666170504040.8,14.2,33,10.4,x
1666170504057.6,14.6,33,10.3,x
1666170504074,15.5,32.9,10.3,x
1666170504092.4,16.3,32.8,10.3,x
1666170504107.4,16.8,32.7,10.3,x
1666170504124.2,17.8,32.4,10.2,x
1666170504140.6,19,32,9.7,x
1666170504157.3,19.7,31.8,9.4,x
1666170504173.9,21.1,31.4,8.7,x
1666170504190.6,22.5,31,8,x
1666170504207.2,23.2,30.8,7.7,x
1666170504225.1,24.4,30.4,7.2,x
1666170504240.5,25.6,30,6.9,x
1666170504257.3,26.1,29.8,6.8,x
1666170504273.9,27.2,29.4,6.4,x
1666170504291.6,28.1,29.2,5.8,x
1666170504307.3,28.5,29.1,5.6,x
1666170504324.3,29.3,29,5.5,x
1666170504340.6,30.6,28.8,5.2,x
1666170504357.8,31,28.7,5,x
1666170504374,31.5,28.6,5,x
1666170504390.7,31.6,28.5,5.1,x
1666170504423.9,31.3,28.1,5,x
1666170504440.6,31,27.9,4.6,x
1666170504458,30.6,27.7,4,x
1666170504473.9,30.4,27.7,3.7,x
1666170504490.7,30.3,27.9,3.6,x
1666170504507.3,30.4,28.1,3.6,x
1666170504523.8,30.9,28.6,3.5,x
1666170504540.6,31.8,29.3,3.3,x
1666170504557.9,32.3,29.6,3,x
1666170504573.9,33.6,30.2,2.3,x
1666170504590.6,35,30.8,1.2,x
1666170504607.6,35.7,31.1,0.6,x
1666170504638.2,36.6,31.5,0.2,x
1666170504657.4,36.6,31.3,0.5,x
1666170504673.9,36.6,30.6,1.5,x
1666170504690.6,36.9,29.8,2.5,x
1666170504707.2,37.1,29.4,2.9,x
1666170504723.9,37.7,28.9,3.4,x
1666170504740.6,38.3,28.9,3.6,x
1666170504758,38.5,28.9,3.7,x
1666170504774,39.1,29.2,3.8,x
1666170504790.6,39.7,29.4,4.1,x
1666170504808.7,40.1,29.5,4.3,x
1666170504824.8,40.9,29.6,4.6,x
1666170504840.7,41.6,29.7,5.1,x
1666170504857.6,41.9,29.8,5.3,x
1666170504873.9,42.6,30.1,6,x
1666170504890.6,43.3,30.4,6.6,x
1666170504907.2,43.7,30.5,6.9,x
1666170504923.9,44.6,30.8,7.4,x
1666170504940.5,45.6,30.9,7.8,x
1666170504957.3,46,31,7.9,x
1666170504973.9,46.9,31.1,8.2,x
1666170504990.6,47.9,31.1,8.1,x
1666170505007.2,48.3,31.1,8,x
1666170505023.9,49.3,31.2,7.7,x
1666170505040.6,50.3,31.2,7.3,x
1666170505057.2,50.8,31.3,7.1,x
1666170505073.9,51.3,31.4,7,x
1666170505099.3,53.1,31.6,6.3,x
1666170505123.8,54,31.7,5.8,x
1666170505140.4,54.9,31.8,5.2,x
1666170505157.1,55.3,31.8,4.8,x
1666170505173.9,56,31.8,4.2,x
1666170505190.6,56.6,31.9,3.7,x
1666170505213.3,57.2,32.1,3.3,
1666170505224.2,57.5,32.2,3.1,
1666170505240.5,57.9,32.4,2.8,
1666170505257.1,58.1,32.5,2.6,
1666170505273.9,58.4,32.5,2.3,
1666170505290.5,58.5,32.4,2.1,
1666170505307.2,58.5,32.3,2.2,
1666170505323.8,58.4,32.2,2.3,
1666170505340.6,58.3,31.9,2.5,
1666170505357.8,58.2,31.8,2.5,
1666170505373.9,58.1,31.6,2.7,
1666170505390.5,57.9,31.5,2.9,
1666170505407.5,57.8,31.4,3,
1666170505424.6,57.4,31.5,3.5,
1666170505440.4,57,31.6,4.1,
1666170505457.6,56.9,31.6,4.3,
1666170505473.8,56.7,31.6,4.7,
1666170505490.6,56.6,31.7,5,
1666170505507.2,56.5,31.7,5.1,
1666170505523.9,56.3,31.7,5.4,
1666170505540.6,56.2,31.7,5.8,
1666170505557.5,56.2,31.6,5.9,
1666170505581.3,56,31.5,6.3,
1666170505607.1,56,31.4,6.5,
1666170505623.9,55.9,31.5,6.7,
1666170505640.9,55.8,31.7,7,
1666170505657.2,55.7,31.7,7.1,
1666170505673.9,55.6,31.7,7.5,
1666170505690.5,55.4,31.5,7.8,
1666170505707.1,55.3,31.4,8,
1666170505723.8,55.1,31.1,8.3,
1666170505740.5,55.1,30.9,8.4,
1666170505757.2,55,30.7,8.6,
1666170505773.9,55,30.5,8.8,
1666170505791,55,30.3,9,
1666170505824,54.8,30,9.5,
1666170505840.5,54.7,29.7,9.9,
1666170505857.6,54.7,29.6,10.1,
1666170505873.9,54.6,29.3,10.5,
1666170505890.5,54.6,29.3,10.7,
1666170505907.2,54.6,29.2,11.1,
1666170505923.9,54.6,29.1,11.6,
1666170505940.5,54.5,29.1,11.8,
1666170505957.2,54.4,29.1,12.3,
1666170505974,54.4,29.1,12.9,
1666170505990.4,54.3,29.2,13.2,
1666170506007.2,54.2,29.2,13.9,
1666170506023.9,54.3,28.8,14.2,
1666170506040.5,54.3,28.6,14.3,
1666170506059.4,54.2,28.2,14.7,
