time,sensor_x0[undefined],sensor_y0[undefined],sensor_z0[undefined],sensor_x[undefined],sensor_y[undefined],sensor_z[undefined],sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_standing
1664105575986.9,-0.5,0.6,0.8,-0.2,5.5,9.2,-3.7,8.3,-5.5,x
1664105576002.5,-0.5,0,0.3,-0.4,4.9,8.8,0.8,30.1,-2.5,x
1664105576019.1,-0.3,0,0.2,-0.3,4.9,8.7,0.6,30.7,1.5,x
1664105576035.9,0,-0.1,-0.2,-0.1,4.8,8.3,-1.2,21.3,6,x
1664105576052.1,0,-0.1,-0.3,-0.1,4.8,8.2,-5.8,5.7,3.5,x
1664105576077.1,-0.3,-0.1,-0.3,-0.4,4.8,8.2,-11.4,-1.1,-1,x
1664105576085.9,-0.4,-0.2,-0.2,-0.5,4.7,8.3,-14.2,-5.8,-3.6,x
1664105576102.6,-0.3,0.3,1,-0.6,5.2,9.5,-11.4,-4,-15.9,x
1664105576118.9,-0.9,-0.1,0.5,-1.2,4.8,9,-6.5,0.1,-17.6,x
1664105576136,-0.5,0.6,0.8,-1.1,5.4,9.3,1.9,-7.9,-0.2,x
1664105576152.6,0.2,0.2,0.4,-0.5,5,8.9,11.2,8.7,4.8,x
1664105576169.2,0.5,0.3,0.2,-0.1,5.1,8.8,13.2,11.9,2,x
1664105576185.9,0.2,0.1,0.1,-0.3,4.9,8.6,18.2,2.1,-10.8,x
1664105576202.2,0.2,-0.2,-0.3,-0.2,4.7,8.2,18.2,-4,-13.9,x
1664105576219.4,-0.1,-0.4,-0.2,-0.9,4.8,8,16.5,-12.3,-11.1,x
1664105576236.1,-0.2,0.2,-0.9,-0.7,5.2,7.6,-5.2,-24,-9.3,x
1664105576252.2,0.1,-0.3,-0.1,-0.5,4.8,8.3,-15.7,-28.4,-4.4,x
1664105576268.9,0.4,-0.3,0.1,-0.2,4.7,8.5,-17.1,-29.5,-1.7,x
1664105576287.8,0.8,-0.3,0.5,0.4,4.6,9,-14.8,-28,2.2,x
1664105576302.2,0.6,-0.3,0.6,0.3,4.6,9.1,-13,-21.7,2.9,x
1664105576319.3,0.3,0.1,0.5,0.1,4.9,9.1,-8.4,-2.1,5.2,x
1664105576335.7,0.1,0.2,0.6,0.1,4.9,9.2,1,11.4,6.4,x
1664105576352.3,0.1,0.3,0.1,0.1,5,8.7,4.6,14.6,5.1,x
1664105576368.9,-0.1,0.2,-0.1,-0.1,5,8.5,10.4,17.5,1.1,x
1664105576385.9,-0.3,0.2,-0.5,-0.3,5,8.1,10.9,17.4,-1,x
1664105576402.3,-0.3,0.2,-0.5,-0.4,5,8.1,8.9,13.2,-2.2,x
1664105576419,-0.3,0.2,-0.5,-0.4,5,8.1,8.9,13.2,-2.2,x
1664105576435.6,-0.2,0,-0.4,-0.4,4.8,8.2,-5.5,-7.3,-3.2,x
1664105576452.3,-0.1,0.1,0.1,-0.2,4.9,8.6,-7.7,-8.6,-2.8,x
1664105576468.9,-0.1,0,0.2,-0.2,4.8,8.8,-7.7,-7.1,-3.3,x
1664105576485.6,-0.2,0.1,0.3,-0.3,4.8,8.9,-5.3,-2.5,-1.8,x
1664105576513.1,-0.3,0.2,0.2,-0.4,4.9,8.8,-1.9,-0.7,1.5,x
1664105576518.8,-0.3,0.2,0.2,-0.4,4.9,8.8,-1.9,-0.7,1.5,x
1664105576535.5,-0.2,0.2,0.1,-0.3,4.9,8.7,0.4,-3.3,2.8,x
1664105576552,-0.1,0.2,0,-0.1,4.9,8.6,1,-5,1.5,x
1664105576568.8,-0.1,0.2,0,-0.2,5,8.6,1.1,-4.6,0.4,x
1664105576585.4,-0.2,0.2,-0.1,-0.3,4.9,8.5,0.6,-2.5,-1,x
1664105576602,-0.3,0.1,-0.3,-0.3,4.9,8.3,0,-1.9,-0.9,x
1664105576619.8,-0.2,0.1,-0.3,-0.3,4.8,8.3,-0.4,-3.4,-0.6,x
1664105576635.5,0,0.1,-0.1,-0.1,4.9,8.5,-2.6,-5.4,-1.1,x
1664105576652.2,0,0,0.1,-0.1,4.8,8.7,-2,-6,-2.1,x
1664105576669,0,0,0.1,0,4.8,8.7,-0.9,-5.5,-2,x
1664105576685.8,0,0.1,0.2,-0.1,4.9,8.8,-0.1,-2.1,-3,x
1664105576702.2,-0.1,0.1,0.1,-0.2,4.9,8.7,-0.2,2.2,-3.4,x
1664105576719.4,-0.2,0.1,0.1,-0.2,4.8,8.7,0.7,2.9,-3.1,x
1664105576735.7,-0.1,0.1,0,-0.2,4.8,8.6,1,1.2,-2.7,x
1664105576752.3,-0.1,0.1,0,-0.2,4.9,8.6,-0.7,-1.2,-2.5,x
1664105576769,-0.1,0.1,0.1,-0.2,4.9,8.7,-1.2,-2.5,-2.7,x
1664105576786.3,-0.1,0,0.1,-0.2,4.8,8.7,-1,-4.2,-3.2,x
1664105576802.2,-0.1,0,0.1,-0.2,4.8,8.7,0.7,-4,-3.2,x
1664105576819.7,-0.1,0,0.1,-0.2,4.7,8.6,2.2,-1.7,-2.3,x
1664105576835.6,-0.1,0,-0.1,-0.1,4.7,8.4,2,-0.8,-1.2,x
1664105576852.3,-0.1,0,-0.1,-0.1,4.8,8.5,1.2,-0.8,-0.8,x
1664105576869.5,-0.1,0.1,0,-0.1,4.8,8.6,-0.6,-1.3,-0.7,x
1664105576885.9,-0.1,0.1,0,-0.1,4.9,8.5,-0.6,-1.2,-0.8,x
1664105576902.2,-0.1,0.1,0,-0.1,4.9,8.5,-0.6,-1.2,-0.8,x
1664105576919.5,-0.2,0.2,-0.1,-0.2,4.9,8.5,-0.4,1.5,-2.1,x
1664105576935.6,-0.2,0.1,0,-0.2,4.8,8.5,-1.3,-0.8,-2,x
1664105576966.2,-0.1,0,0.1,-0.2,4.8,8.7,-0.2,-0.8,-1.8,x
1664105576968.6,-0.1,0,0.1,-0.2,4.8,8.7,-0.2,-0.8,-1.8,x
1664105576985.9,0,0,0.1,-0.2,4.8,8.6,0.4,-1.3,-1.7,x
1664105577002,0,0,0.2,-0.1,4.8,8.7,-0.6,-1.6,-0.9,x
1664105577018.9,0,-0.1,0.1,-0.1,4.7,8.7,-0.4,-1.1,-0.5,x
1664105577035.8,0,0,0.1,-0.1,4.7,8.7,0.8,-0.1,0,x
1664105577052.6,0,0,0.1,-0.1,4.8,8.7,1.1,0.9,-0.2,x
1664105577069,0,0,0.1,-0.1,4.8,8.6,1.1,1.4,-0.5,x
1664105577086,-0.1,0,0,-0.2,4.8,8.6,1.2,1.4,-0.6,x
1664105577102.1,0,0.1,0,-0.2,4.9,8.5,1.2,-0.6,0.3,x
1664105577119.4,0.1,0.1,-0.1,-0.1,4.9,8.5,1,-1.6,-0.3,x
1664105577135.7,0.1,0.1,-0.1,-0.1,4.9,8.5,-0.7,-2.5,-2.9,x
1664105577152.3,0,0.1,-0.1,-0.1,4.9,8.5,-1.6,-3,-3.8,x
1664105577169.1,-0.1,0.1,0.1,-0.2,4.9,8.6,-2.1,-3.8,-3.8,x
1664105577185.8,-0.1,0,0.1,-0.2,4.8,8.7,-1,-2.3,-2.8,x
1664105577203.1,0,0,0.2,-0.1,4.8,8.8,-0.2,-0.3,-0.7,x
1664105577219.2,0.1,0,0.2,-0.1,4.8,8.7,0.1,-0.7,0,x
1664105577235.6,0.1,0,0.1,0,4.8,8.7,1,-2.5,0,x
1664105577252.2,0,0.1,0.1,-0.1,4.9,8.7,1.2,-1.9,-0.7,x
1664105577268.7,0,0,0.1,-0.2,4.8,8.7,1.4,-1.3,-0.9,x
1664105577285.6,-0.1,0,0,-0.2,4.8,8.6,1.2,0.3,-0.9,x
1664105577303.3,-0.1,0,0,-0.2,4.8,8.5,1.8,1.6,-1.3,x
1664105577319.1,-0.1,0,-0.1,-0.2,4.8,8.4,1.9,1.4,-1.4,x
1664105577335.5,-0.2,0.1,-0.1,-0.3,4.9,8.4,1.5,0.3,-1,x
1664105577352.4,-0.1,0,-0.1,-0.3,4.8,8.5,-0.1,-1.8,0.5,x
1664105577369.3,0,0,-0.1,-0.1,4.8,8.5,-0.9,-3,0.9,x
1664105577386.1,0.1,-0.1,0,-0.1,4.7,8.5,-1.3,-5.4,0.2,x
1664105577402.7,0.2,0,0,0,4.8,8.6,-1.7,-3.8,-0.3,x
1664105577418.6,0.1,0,0,0,4.8,8.6,-2,-2.3,-1,x
1664105577438.7,0,0.1,0.1,-0.2,4.9,8.6,-2.6,-0.3,-1.7,x
1664105577451.9,0.1,0.1,0.1,-0.1,4.9,8.7,-2,0.5,-0.9,x
1664105577468.5,0,0.1,0.1,-0.1,4.9,8.7,-1.2,0.7,-0.7,x
1664105577485.4,0,0.1,0,-0.2,4.8,8.5,-0.1,-0.3,-0.4,x
1664105577502,0.1,0.1,0.1,-0.1,4.9,8.6,-1,-1.9,0,x
1664105577518.9,0.1,0.1,0.1,-0.1,4.9,8.7,-1.7,-1.8,0,x
1664105577535.3,0,0.1,0.1,-0.1,4.8,8.7,-1.5,-2.5,-0.8,x
1664105577552.2,0.1,0.1,0.1,-0.1,4.9,8.7,-0.8,-2.5,-0.6,x
1664105577568.7,0.1,0.1,0.1,-0.1,4.9,8.7,0,-2,-0.3,x
1664105577586.1,0.1,0,0.1,0,4.8,8.6,1.4,1.5,-0.6,x
1664105577602.1,0,0,0.1,-0.1,4.8,8.6,1,1.6,-1.1,x
1664105577618.9,0,0,0.1,-0.1,4.8,8.7,1.2,0.8,-0.7,x
1664105577635.6,0,0,0.1,-0.1,4.8,8.6,2.1,0.3,0,x
1664105577652.2,0,0,0,-0.1,4.8,8.6,2.2,0.5,-0.5,x
1664105577669.5,0,0,0,-0.1,4.8,8.6,1.8,0.7,-0.7,x
1664105577685.9,0,0,0,-0.1,4.8,8.6,1.1,-0.7,-0.6,x
1664105577702.2,0,0,0.1,-0.1,4.8,8.7,0.6,-1.6,-0.3,x
1664105577719.2,0,0,0.1,-0.1,4.8,8.6,1.3,-1.8,-0.7,x
1664105577735.8,0.1,0,0,0,4.8,8.5,3.1,-1.1,-1.1,x
1664105577752.2,0,0,-0.1,-0.1,4.8,8.4,3.5,-0.4,-2.1,x
1664105577769.3,-0.1,0,-0.2,-0.2,4.8,8.3,3.6,0.4,-2.4,x
1664105577788.2,-0.1,0,0,-0.2,4.8,8.5,0.3,1.5,-0.4,x
1664105577802.2,-0.1,0,0,-0.2,4.8,8.6,-1.3,0.5,0,x
1664105577818.9,-0.1,-0.1,0.1,-0.2,4.8,8.6,-1,-4.1,0.6,x
1664105577835.9,0,0.1,0.1,-0.1,4.9,8.6,1.1,-5,1.5,x
1664105577852.2,0.1,0.1,0.1,0,4.9,8.6,0.4,-3.3,0.1,x
1664105577868.8,0,0,0.1,-0.1,4.8,8.6,0.1,-1.5,-0.9,x
1664105577888.2,-0.1,0,-0.1,-0.2,4.8,8.4,1.3,0,-0.9,x
1664105577902.5,0,0,0,-0.1,4.9,8.5,0.7,-0.4,-0.1,x
1664105577918.9,0,0,0,-0.1,4.8,8.5,-0.4,-1.1,0.2,x
1664105577936.8,0,0,0.1,-0.1,4.8,8.6,-2.2,-1.9,0.6,x
1664105577953.2,0,0,0.3,0,4.8,8.9,-2.2,-0.8,0.4,x
1664105577968.8,0,0,0.3,0,4.8,8.9,-1,-0.2,0.4,x
1664105577985.5,0.1,0,0.2,0,4.8,8.8,1,0.5,0.4,x
1664105578002.2,0,0,0.2,0,4.9,8.7,1.7,1.8,0.4,x
1664105578018.9,-0.1,0,0,-0.1,4.9,8.5,2.7,3.3,0.2,x
1664105578035.6,0,0.1,-0.1,-0.1,4.9,8.4,2.7,1.4,1.1,x
1664105578052.2,0.1,0.1,-0.1,0,5,8.5,2.2,0,1.5,x
1664105578068.9,0,0.1,0,0,5,8.5,1.2,0.5,1,x
1664105578085.6,0,0,0.1,-0.1,4.9,8.6,-0.4,1.4,0.1,x
1664105578102.6,0,0,0.1,-0.1,4.9,8.6,-0.6,1.7,-0.6,x
1664105578119.2,-0.1,0,0.1,-0.2,4.9,8.6,-0.3,1.3,-0.6,x
1664105578135.5,-0.1,0,0,-0.2,4.9,8.5,1,0.6,0,x
1664105578152.2,0,0,0,-0.1,4.9,8.5,1.1,-0.9,0.6,x
1664105578168.9,0,0,0,-0.1,4.9,8.5,0.3,-1.7,0.5,x
1664105578185.5,0,0,0,-0.1,4.9,8.6,-0.8,-1.9,0.6,x
1664105578202.2,0,0,0,-0.1,4.8,8.5,0.4,-0.6,0.8,x
1664105578219.3,0.1,0,0,0,4.8,8.5,0.7,-0.2,0.5,x
1664105578235.6,0.1,0,-0.1,0,4.9,8.5,-0.7,-0.3,0.4,x
1664105578252.6,0.1,0,0,0,4.9,8.5,-1.5,-0.9,0.7,x
1664105578268.8,0.1,0,0,0,4.9,8.6,-1.7,-1.1,0.7,x
1664105578285.5,0.1,0.1,0.1,0,4.9,8.6,-1.1,-1.4,0.7,x
1664105578311.4,0.1,0.1,0.2,0,4.9,8.7,-0.6,1.3,0.1,x
1664105578318.9,0.1,0.1,0.1,0,4.9,8.6,0,1.9,-0.7,x
1664105578335.3,-0.1,0,-0.1,-0.1,4.8,8.5,0.7,-0.2,-1.1,x
1664105578363.3,-0.1,0,0.1,-0.1,4.8,8.6,-1.2,-0.4,-0.3,x
1664105578368.9,-0.1,0,0.1,-0.1,4.8,8.6,-1.2,-0.4,-0.3,x
1664105578385.3,0,0,0,-0.1,4.8,8.6,-1.3,-1,0.9,x
1664105578402.2,0.1,0.1,0,0.1,4.9,8.6,-1,-2.1,0.5,x
1664105578418.7,0.1,0.1,0.1,0.1,4.9,8.6,-0.8,-2.6,-0.3,x
1664105578435.4,0.1,0.1,0.2,0,4.9,8.7,-0.9,-1.9,-1.9,x
1664105578452.1,0,0,0.2,0,4.8,8.7,0.1,1.7,-1.5,x
1664105578468.9,0,0,0.1,0,4.8,8.7,0.8,1.7,-1.1,x
1664105578485.5,0,0,0,0,4.8,8.5,1.2,-0.9,-0.5,x
1664105578502.2,-0.1,0,-0.1,-0.1,4.9,8.4,0.7,-1.4,0.6,x
1664105578518.9,0,0,0,0,4.9,8.5,0.2,-0.2,0.9,x
1664105578541.2,0.1,0,0,0.1,4.8,8.5,-1.4,0.3,0.1,x
1664105578552.2,0,0,0.2,0,4.8,8.7,-2.5,-1.5,-1.9,x
1664105578568.9,-0.1,0,0.2,-0.1,4.8,8.8,-1.5,-0.9,-1.8,x
1664105578585.5,-0.1,0,0.1,-0.1,4.8,8.6,1.5,1.3,-0.7,x
1664105578608.9,-0.1,0,0,-0.1,4.9,8.5,1.5,0.8,-0.7,x
1664105578619.5,0,0.1,0,-0.1,4.9,8.5,0.4,0.1,-0.6,x
1664105578635.5,0,0.1,0,0,4.9,8.5,-1.2,-1,-0.7,x
1664105578652.1,0,0.1,0.1,0,4.9,8.7,-1.4,-0.8,-0.8,x
1664105578668.8,0,0.1,0.2,-0.1,4.9,8.7,-0.3,0.1,-1,x
1664105578727.7,0,0,0,-0.1,4.9,8.5,0.6,-0.6,-0.6,x
1664105578735.2,0,0,0,-0.1,4.9,8.5,-0.4,-0.2,-0.5,x
1664105578752,0,0,0.1,0,4.8,8.6,-0.1,-0.1,-0.7,x
1664105578768.7,0,0,0.1,0,4.8,8.6,0.4,-0.5,-0.8,x
1664105578785.5,0,0,0,0,4.8,8.5,1,-0.6,-1.1,x
1664105578802.2,0,0,0.1,0,4.9,8.7,0.2,-0.8,-1.4,x
1664105578819.1,0.1,0,0.1,0,4.9,8.6,0,-1,-1.4,x
1664105578835.5,0,0,0.1,-0.1,4.9,8.6,0.8,-1.1,-1.4,x
1664105578852.1,0.1,0.1,0,0.1,4.9,8.5,1.5,1.3,-1,x
1664105578869.5,0.1,0.1,-0.1,0.1,4.9,8.5,1.1,1.8,-1.5,x
1664105578886.3,-0.1,0.2,0,-0.1,5,8.6,-1.2,1.9,-2.2,x
1664105578902.2,-0.1,0.1,0.1,-0.2,4.9,8.6,-2.6,2.6,-2.3,x
1664105578919.5,-0.2,0,0.1,-0.2,4.9,8.6,-2.4,2.6,-2.6,x
1664105578942.3,-0.2,0,0.1,-0.2,4.8,8.6,-1,2.9,-2,x
1664105578952,-0.1,0,0,-0.2,4.8,8.5,-0.6,2.1,-1.2,x
1664105578971.2,-0.1,0,0,-0.2,4.8,8.5,-0.7,1.1,-1,x
1664105578988.1,-0.1,0,0,-0.2,4.9,8.6,-1,-1.7,-0.6,x
1664105579002.3,0,0,0.1,-0.1,4.9,8.6,-1.1,-1.7,-0.5,x
1664105579018.8,0,0,0,-0.1,4.9,8.6,-1,-0.1,-1.3,x
1664105579035.3,0,0,0.1,-0.2,4.8,8.6,-1.1,0.7,-1.2,x
1664105579052,0,0,0.1,-0.1,4.8,8.6,-1.2,1.2,0.2,x
1664105579074.7,0.1,0,0.1,-0.1,4.8,8.7,-1,0.8,0.4,x
1664105579086,0,0,0.1,-0.1,4.8,8.7,-0.8,0.8,0.3,x
1664105579102.1,-0.2,0,0.1,-0.4,4.8,8.7,-0.2,2.1,0.1,x
1664105579126.9,0.1,0.3,0.1,0,5.1,8.6,-0.1,-2.4,0.4,x
1664105579135.3,0.1,0.2,0.1,-0.1,5,8.6,-0.1,-2.2,-0.8,x
1664105579152.2,0,0,0.1,-0.1,4.8,8.6,0,-1.1,-0.3,x
1664105579169.3,0,0,0.1,-0.1,4.8,8.6,-0.1,0.5,0.2,x
1664105579185.3,0,0,0.1,-0.1,4.8,8.6,0.4,2.4,0.4,x
1664105579202.2,0,0,0,-0.2,4.8,8.5,0.6,2.1,1.4,x
1664105579222,0,0.1,0,-0.2,4.9,8.6,1,-0.4,1.7,x
1664105579235.5,-0.1,0,0,-0.2,4.9,8.6,1.9,-1.3,1.9,x
1664105579252.1,0,0.1,0.1,-0.1,4.9,8.6,1.7,-0.4,1.9,x
1664105579269.1,0,0.1,0.1,-0.1,4.9,8.6,1.9,0.1,1.5,x
1664105579289,0,0,0,-0.1,4.9,8.5,2.5,0.9,1.4,x
1664105579307.6,0.1,0,0,-0.1,4.9,8.5,1.1,-1,1.6,x
1664105579334.6,0.1,0,0.2,-0.1,4.8,8.8,-0.2,0.3,1.5,x
1664105579358.5,0,0,0.2,-0.1,4.9,8.7,1.1,1.6,1.7,x
1664105579368.6,0,0,0.1,-0.1,4.9,8.6,2,1.8,1.6,x
1664105579385.3,0,0.1,0,-0.1,4.9,8.5,2.7,1.3,1.5,x
1664105579402,0,0,-0.1,-0.2,4.9,8.5,2,-0.8,1.7,x
1664105579418.7,0,0.1,0,-0.1,4.9,8.5,1.6,-1,1.9,x
1664105579441.2,0.1,0.1,0,0,5,8.5,0.5,-1.1,1.7,x
1664105579454.3,0,0,0.1,-0.1,4.9,8.6,0.3,-1.2,0.5,x
1664105579469,0,0,0.1,-0.1,4.9,8.6,1,-0.9,0.3,x
1664105579485.4,0,0,0.1,-0.1,4.9,8.6,1.9,0.3,0.4,x
1664105579502.2,-0.1,0,0,-0.1,4.8,8.5,2,1.8,0.9,x
1664105579519.6,-0.1,0,0,-0.1,4.9,8.5,1.4,1.2,1.5,x
1664105579535.4,0,0,0,-0.1,4.9,8.5,0.7,-0.6,1.8,x
1664105579552.3,0,0.1,0,-0.1,4.9,8.5,1.8,-2.9,0.8,x
1664105579568.9,0,0.1,0,-0.1,4.9,8.5,2,-3,0.4,x
1664105579585.3,0,0,0,0,4.9,8.5,1,-1.9,-0.5,x
1664105579602,0,0,0.2,-0.1,4.8,8.7,-0.3,-0.1,-0.5,x
1664105579618.9,0,0,0.2,-0.1,4.9,8.7,0.4,0.9,0,x
1664105579635.4,0,0,0.1,0,4.9,8.6,2.8,1.5,0.9,x
1664105579653.3,0,0,0,-0.1,4.9,8.5,2.5,0.9,1.1,x
1664105579668.8,0.1,0,0,0,4.9,8.5,1.6,0.1,0.7,x
1664105579686.6,0.1,0,0.1,0,4.9,8.6,1,-0.7,-0.1,x
1664105579702.2,0.1,0.1,0.1,0,5,8.6,1.7,0,-0.7,x
1664105579723.5,0,0,0.1,-0.1,4.9,8.6,2.8,0.4,-1.1,x
1664105579735.4,0,0.1,0.1,0,5,8.6,3.5,1,-0.9,x
1664105579757.7,0,0.1,-0.1,0,5,8.4,5.2,4.2,-1.2,x
1664105579768.7,0.1,0.1,0,0,5,8.5,4.5,2.9,-1,x
1664105579785.8,0.2,-0.1,0.1,0.2,4.8,8.5,2.9,0.4,-1.9,x
1664105579802.1,-0.1,0,0.2,-0.2,5,8.6,1.5,-2.6,-2.9,x
1664105579818.6,-0.5,0,0.1,-0.6,4.9,8.6,1,2.9,-2,x
1664105579835.7,-0.8,0.4,0.5,-0.9,5.3,8.9,-1,-3.9,2.4,x
1664105579852.3,0.1,-0.2,0.2,0.1,4.7,8.7,5,1.7,12.1,x
1664105579868.8,0.3,-0.3,0.3,0.3,4.6,8.7,4.9,-5,7.9,x
1664105579885.3,0.1,0.3,0.6,0.1,5.2,9.1,5.4,-7.1,7.9,x
1664105579902.3,0.3,0,0.1,0.4,4.9,8.5,2.6,-12.7,2,x
1664105579918.7,0.4,-0.1,0.1,0.4,4.9,8.6,1.2,-18.3,-6.3,x
1664105579935.7,0.2,0,0.3,0.3,4.9,8.8,1.3,-19.6,-17.6,x
1664105579952.4,0.1,0,0.2,0.2,5,8.6,4,-14.8,-17.8,x
1664105579969.2,0,0.1,-0.2,0.1,5.1,8.3,9.9,-3.8,-13.9,x
1664105579987.1,-0.2,0.1,-0.3,-0.1,5.2,8.1,12.5,4.3,-7.7,x
1664105580003.1,-0.1,0.1,-0.3,-0.1,5.2,8.1,12.6,5.9,-4.7,x
1664105580019.2,0,0,-0.3,0.1,5.1,8.1,11.9,5.2,1.1,x
1664105580043.4,0.2,0,-0.4,0.2,5.1,7.9,7.3,-2.1,-0.8,x
1664105580052,0.1,0,-0.5,0.2,5.1,7.9,4.9,-5.7,-3.3,x
1664105580070.5,0.1,0,-0.5,0.2,5.1,7.9,2.2,-7.6,-5,x
1664105580085.2,0,0,-0.2,0.1,5.2,8.1,-3.2,-5.3,-6.8,x
1664105580101.9,-0.1,0.1,0.1,-0.1,5.2,8.4,-4.7,-1.2,-5.6,x
1664105580118.5,-0.2,0.1,0.1,-0.1,5.2,8.5,-3.9,-1.9,-5,x
1664105580135.2,-0.2,0.1,0.1,-0.1,5.2,8.4,-1.7,-4.9,-4.2,x
1664105580151.8,-0.2,0.2,0,-0.2,5.3,8.4,-0.2,-3.5,-4.3,x
1664105580170,-0.3,0.2,0.1,-0.3,5.3,8.4,-1.7,2.5,-2,x
1664105580185.1,-0.4,0.2,0.2,-0.3,5.3,8.5,-1.7,1.7,-0.9,x
1664105580201.9,-0.2,0.1,0.1,-0.2,5.2,8.5,0,-2.3,1.2,x
1664105580218.5,-0.2,0.1,0.1,-0.1,5.2,8.5,0.8,-3,1.8,x
1664105580235.3,-0.1,0.1,0.1,-0.1,5.3,8.4,1.4,-1.8,1.1,x
1664105580252.1,-0.2,0.2,0,-0.1,5.3,8.3,1.8,-2.1,-0.3,x
1664105580286.2,-0.2,0.1,-0.1,-0.1,5.3,8.2,1.5,-0.3,0.2,x
1664105580302.2,-0.2,0.1,0,-0.1,5.2,8.3,-0.6,2.1,0.9,x
1664105580318.6,-0.2,0,0.1,-0.1,5.2,8.4,-1.3,0.9,1.3,x
1664105580335.6,0,0,0,0.1,5.2,8.3,-0.7,-5.7,1.5,x
1664105580352.1,0.2,0.1,-0.1,0.3,5.2,8.3,0.9,-7.3,0.5,x
1664105580368.8,0.2,0.1,-0.1,0.3,5.3,8.3,0.3,1.1,-0.7,x
1664105580386.3,-0.1,0,0.2,0,5.2,8.5,-1.9,8.5,-1.9,x
1664105580402.4,-0.2,0,0.3,-0.1,5.1,8.6,-0.6,2.3,-1.9,x
1664105580418.9,-0.2,0,0.2,-0.1,5.1,8.6,1.2,-2.4,-1.5,x
1664105580435.6,0,0.1,-0.1,0.1,5.2,8.3,3.5,-5.5,0.1,x
1664105580452,0.1,0.1,-0.2,0.2,5.2,8.2,1.4,1.2,1.9,x
1664105580469.2,0.1,0,-0.2,0.2,5.2,8.2,-0.4,3.5,2.2,x
1664105580485.3,0,0,0,0.1,5.1,8.4,-3.6,3.8,1.5,x
1664105580502.1,-0.1,0,0.1,0,5.1,8.5,-3.8,0.1,0.1,x
1664105580518.7,-0.1,0,0.1,0,5.1,8.5,-2.8,-2.7,-0.4,x
1664105580535.7,-0.1,0.1,0.1,0,5.2,8.4,-0.4,-4.5,0.1,x
1664105580552.1,0,0.1,0,0.1,5.2,8.3,0.5,0.6,2,x
1664105580568.9,0,0.1,-0.1,0.1,5.2,8.3,-0.1,2,2.5,x
1664105580586,0,0,0,0.1,5.1,8.4,-2.3,2.2,2.1,x
1664105580602,-0.1,0,0.1,0,5.1,8.5,-2.8,1.6,1.3,x
1664105580618.8,-0.2,-0.1,0.1,-0.1,5,8.5,-2.6,-0.2,0.3,x
1664105580635.6,0,0,0.2,0.1,5.1,8.6,-2.1,-1,1.1,x
1664105580652.1,0,0,0.2,0.1,5,8.6,1.3,0.5,-0.2,x
1664105580668.8,0,0,0.1,0.1,5.1,8.5,2.8,0.7,-0.7,x
1664105580685.8,-0.1,0.1,-0.1,0,5.2,8.3,4,2.8,-1.2,x
