time,sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_walking
1653402804325,105.11,28.23,-7.49,x
1653402804329,105.38,28.38,-7.66,x
1653402804333,105.64,28.51,-7.84,x
1653402804339,105.88,28.61,-8.02,x
1653402804342,106.12,28.68,-8.2,x
1653402804348,106.34,28.74,-8.38,x
1653402804352,106.56,28.77,-8.54,x
1653402804358,106.77,28.79,-8.69,x
1653402804361,106.96,28.78,-8.82,x
1653402804368,107.15,28.77,-8.92,x
1653402804372,107.33,28.74,-9,x
1653402804377,107.5,28.7,-9.04,x
1653402804381,107.67,28.66,-9.06,x
1653402804387,107.83,28.62,-9.04,x
1653402804392,107.99,28.57,-9,x
1653402804397,108.16,28.53,-8.94,x
1653402804401,108.32,28.5,-8.86,x
1653402804406,108.5,28.47,-8.77,x
1653402804411,108.68,28.45,-8.67,x
1653402804415,108.87,28.43,-8.57,x
1653402804420,109.06,28.43,-8.48,x
1653402804425,109.27,28.44,-8.38,x
1653402804431,109.48,28.46,-8.3,x
1653402804435,109.69,28.48,-8.23,x
1653402804440,109.91,28.5,-8.18,x
1653402804444,110.13,28.53,-8.15,x
1653402804453,110.35,28.57,-8.14,x
1653402804454,110.58,28.6,-8.16,x
1653402804458,110.81,28.63,-8.2,x
1653402804464,111.04,28.66,-8.26,x
1653402804470,111.27,28.68,-8.35,x
1653402804474,111.51,28.69,-8.45,x
1653402804478,111.75,28.7,-8.56,x
1653402804485,111.99,28.7,-8.69,x
1653402804490,112.24,28.68,-8.83,x
1653402804492,112.5,28.66,-8.99,x
1653402804497,112.76,28.62,-9.16,x
1653402804504,113.03,28.57,-9.34,x
1653402804506,113.31,28.5,-9.53,x
1653402804511,113.58,28.42,-9.72,x
1653402804516,113.86,28.32,-9.91,x
1653402804528,114.14,28.22,-10.1,x
1653402804529,114.41,28.11,-10.28,x
1653402804533,114.68,28,-10.45,x
1653402804536,114.95,27.89,-10.61,x
1653402804541,115.21,27.77,-10.78,x
1653402804546,115.47,27.66,-10.94,x
1653402804549,115.72,27.55,-11.11,x
1653402804553,115.97,27.45,-11.28,x
1653402804558,116.22,27.36,-11.46,x
1653402804563,116.46,27.27,-11.64,x
1653402804568,116.7,27.19,-11.84,x
1653402804574,116.93,27.12,-12.06,x
1653402804578,117.16,27.06,-12.28,x
1653402804583,117.39,27.01,-12.53,x
1653402804587,117.61,26.97,-12.79,x
1653402804592,117.83,26.93,-13.07,x
1653402804597,118.04,26.9,-13.37,x
1653402804602,118.25,26.87,-13.68,x
1653402804607,118.45,26.84,-14.01,x
1653402804612,118.64,26.81,-14.34,x
1653402804616,118.82,26.78,-14.67,x
1653402804621,118.98,26.75,-14.99,x
1653402804626,119.12,26.71,-15.3,x
1653402804631,119.25,26.66,-15.59,x
1653402804636,119.36,26.61,-15.87,x
1653402804641,119.46,26.54,-16.12,x
1653402804646,119.54,26.47,-16.34,x
1653402804650,119.6,26.38,-16.53,x
1653402804656,119.64,26.28,-16.69,x
1653402804660,119.67,26.16,-16.81,x
1653402804666,119.68,26.03,-16.91,x
1653402804671,119.67,25.88,-16.98,x
1653402804678,119.64,25.7,-17.03,x
1653402804679,119.59,25.5,-17.06,x
1653402804686,119.52,25.27,-17.07,x
1653402804689,119.43,25.03,-17.07,x
1653402804694,119.31,24.76,-17.05,x
1653402804699,119.18,24.48,-17.01,x
1653402804704,119.03,24.18,-16.94,x
1653402804710,118.86,23.87,-16.85,x
1653402804712,118.67,23.55,-16.73,x
1653402804718,118.47,23.24,-16.58,x
1653402804723,118.25,22.93,-16.39,x
1653402804729,118.03,22.63,-16.18,x
1653402804732,117.81,22.34,-15.93,x
1653402804738,117.59,22.07,-15.67,x
1653402804742,117.38,21.81,-15.38,x
1653402804746,117.18,21.57,-15.1,x
1653402804751,117,21.34,-14.81,x
1653402804756,116.84,21.14,-14.54,x
1653402804762,116.69,20.95,-14.29,x
1653402804766,116.57,20.79,-14.06,x
1653402804770,116.46,20.64,-13.86,x
1653402804775,116.38,20.51,-13.68,x
1653402804779,116.31,20.41,-13.54,x
1653402804784,116.25,20.32,-13.43,x
1653402804805,116.21,20.24,-13.36,x
1653402804806,116.18,20.18,-13.31,x
1653402804806,116.14,20.13,-13.28,x
1653402804807,116.11,20.1,-13.27,x
1653402804811,116.08,20.06,-13.27,x
1653402804817,116.05,20.04,-13.27,x
1653402804824,116.02,20.02,-13.28,x
1653402804830,115.98,20,-13.29,x
1653402804832,115.94,19.98,-13.28,x
1653402804836,115.9,19.95,-13.28,x
1653402804838,115.85,19.92,-13.26,x
1653402804843,115.8,19.89,-13.22,x
1653402804846,115.75,19.85,-13.17,x
1653402804851,115.69,19.8,-13.1,x
1653402804856,115.63,19.75,-13.01,x
1653402804863,115.57,19.69,-12.9,x
1653402804867,115.51,19.63,-12.77,x
1653402804871,115.45,19.56,-12.64,x
1653402804876,115.39,19.48,-12.5,x
1653402804884,115.33,19.41,-12.35,x
1653402804886,115.26,19.33,-12.21,x
1653402804891,115.2,19.25,-12.06,x
1653402804896,115.14,19.18,-11.93,x
1653402804901,115.07,19.12,-11.8,x
1653402804906,115.01,19.06,-11.68,x
1653402804911,114.94,19.01,-11.57,x
1653402804917,114.87,18.97,-11.46,x
1653402804923,114.79,18.94,-11.35,x
1653402804926,114.72,18.93,-11.25,x
1653402804930,114.65,18.92,-11.15,x
1653402804935,114.58,18.92,-11.05,x
1653402804938,114.51,18.93,-10.96,x
1653402804947,114.44,18.95,-10.87,x
1653402804949,114.37,18.97,-10.77,x
1653402804956,114.3,19,-10.68,x
1653402804961,114.24,19.03,-10.6,x
1653402804963,114.17,19.06,-10.51,x
1653402804974,114.11,19.09,-10.34,x
1653402804974,114.05,19.12,-10.42,x
1653402804978,113.99,19.15,-10.25,x
1653402804982,113.93,19.17,-10.17,x
1653402804987,113.88,19.18,-10.08,x
1653402804992,113.83,19.19,-10,x
1653402804999,113.79,19.2,-9.91,x
1653402805002,113.76,19.19,-9.82,x
1653402805007,113.73,19.17,-9.73,x
1653402805011,113.7,19.15,-9.65,x
1653402805016,113.67,19.11,-9.57,x
1653402805020,113.65,19.07,-9.5,x
1653402805024,113.64,19.01,-9.44,x
1653402805030,113.63,18.95,-9.4,x
1653402805035,113.63,18.87,-9.39,x
1653402805041,113.64,18.78,-9.4,x
1653402805045,113.66,18.69,-9.43,x
1653402805049,113.69,18.59,-9.49,x
1653402805054,113.73,18.48,-9.58,x
1653402805066,113.78,18.37,-9.68,x
1653402805066,113.85,18.25,-9.8,x
1653402805068,113.92,18.13,-9.94,x
1653402805075,114,18,-10.08,x
1653402805077,114.09,17.87,-10.21,x
1653402805082,114.18,17.74,-10.33,x
1653402805087,114.27,17.6,-10.43,x
1653402805091,114.38,17.46,-10.5,x
1653402805097,114.49,17.33,-10.54,x
1653402805101,114.61,17.19,-10.55,x
1653402805109,114.74,17.06,-10.52,x
1653402805111,114.88,16.94,-10.48,x
1653402805116,115.03,16.81,-10.42,x
1653402805121,115.18,16.68,-10.36,x
1653402805128,115.34,16.55,-10.3,x
1653402805131,115.5,16.43,-10.22,x
1653402805136,115.65,16.32,-10.14,x
1653402805141,115.81,16.22,-10.05,x
1653402805152,115.96,16.13,-9.96,x
1653402805153,116.11,16.05,-9.85,x
1653402805157,116.26,15.98,-9.75,x
1653402805160,116.41,15.92,-9.64,x
1653402805167,116.56,15.87,-9.53,x
1653402805172,116.72,15.84,-9.42,x
1653402805176,116.89,15.82,-9.3,x
1653402805180,117.07,15.82,-9.17,x
1653402805186,117.25,15.84,-9.04,x
1653402805189,117.45,15.87,-8.92,x
1653402805193,117.65,15.92,-8.8,x
1653402805199,117.87,15.97,-8.69,x
1653402805202,118.11,16.04,-8.59,x
1653402805207,118.35,16.11,-8.52,x
1653402805212,118.6,16.18,-8.45,x
1653402805220,118.86,16.25,-8.41,x
1653402805223,119.13,16.32,-8.38,x
1653402805227,119.4,16.4,-8.36,x
1653402805232,119.68,16.46,-8.36,x
1653402805238,119.96,16.53,-8.37,x
1653402805241,120.25,16.6,-8.39,x
1653402805248,120.54,16.66,-8.42,x
1653402805253,120.84,16.73,-8.44,x
1653402805256,121.13,16.8,-8.46,x
1653402805262,121.44,16.87,-8.47,x
1653402805266,121.75,16.95,-8.47,x
1653402805271,122.06,17.03,-8.46,x
1653402805274,122.39,17.11,-8.43,x
1653402805279,122.73,17.19,-8.39,x
1653402805285,123.08,17.26,-8.35,x
1653402805290,123.44,17.34,-8.3,x
1653402805296,123.82,17.41,-8.25,x
1653402805300,124.2,17.47,-8.2,x
1653402805305,124.6,17.52,-8.15,x
1653402805312,125,17.57,-8.11,x
1653402805315,125.42,17.61,-8.08,x
1653402805319,125.84,17.63,-8.07,x
1653402805334,126.27,17.64,-8.07,x
1653402805335,126.71,17.63,-8.1,x
1653402805337,127.16,17.61,-8.14,x
1653402805340,127.61,17.56,-8.2,x
1653402805346,128.07,17.5,-8.27,x
1653402805348,128.54,17.43,-8.36,x
1653402805354,129.02,17.34,-8.46,x
1653402805358,129.5,17.23,-8.57,x
1653402805364,129.99,17.12,-8.69,x
1653402805366,130.48,17,-8.82,x
1653402805370,130.97,16.88,-8.95,x
1653402805377,131.45,16.75,-9.1,x
1653402805380,131.92,16.61,-9.25,x
1653402805387,132.37,16.45,-9.43,x
1653402805392,132.78,16.27,-9.61,x
1653402805396,133.16,16.09,-9.79,x
1653402805401,133.51,15.89,-9.96,x
1653402805405,133.83,15.69,-10.12,x
1653402805410,134.12,15.48,-10.27,x
1653402805414,134.39,15.27,-10.42,x
1653402805418,134.64,15.06,-10.56,x
1653402805429,134.87,14.84,-10.69,x
1653402805430,135.08,14.62,-10.82,x
1653402805435,135.28,14.4,-10.95,x
1653402805439,135.46,14.18,-11.07,x
1653402805443,135.63,13.96,-11.18,x
1653402805452,135.79,13.73,-11.27,x
1653402805453,135.94,13.51,-11.35,x
1653402805458,136.08,13.29,-11.43,x
1653402805463,136.21,13.07,-11.5,x
1653402805474,136.46,12.64,-11.57,x
1653402805474,136.34,12.85,-11.63,x
1653402805480,136.57,12.43,-11.69,x
1653402805483,136.67,12.22,-11.74,x
1653402805488,136.77,12.03,-11.78,x
1653402805494,136.87,11.84,-11.81,x
1653402805500,136.96,11.66,-11.83,x
1653402805505,137.05,11.5,-11.83,x
1653402805506,137.14,11.36,-11.8,x
1653402805511,137.22,11.23,-11.75,x
1653402805516,137.31,11.13,-11.67,x
1653402805520,137.4,11.05,-11.56,x
1653402805525,137.5,10.99,-11.42,x
1653402805529,137.61,10.95,-11.25,x
1653402805535,137.73,10.93,-11.03,x
1653402805542,137.86,10.94,-10.79,x
1653402805547,138,10.96,-10.51,x
1653402805549,138.16,11,-10.2,x
1653402805555,138.34,11.06,-9.88,x
1653402805558,138.52,11.12,-9.56,x
1653402805563,138.72,11.2,-9.27,x
1653402805569,138.93,11.3,-9,x
1653402805572,139.13,11.4,-8.77,x
1653402805579,139.33,11.52,-8.56,x
1653402805583,139.52,11.66,-8.36,x
1653402805587,139.7,11.81,-8.19,x
1653402805597,139.87,11.99,-8.03,x
1653402805598,140.02,12.18,-7.87,x
1653402805604,140.15,12.38,-7.73,x
1653402805608,140.27,12.6,-7.59,x
1653402805614,140.38,12.83,-7.47,x
1653402805616,140.46,13.07,-7.37,x
1653402805620,140.53,13.31,-7.3,x
1653402805625,140.59,13.54,-7.28,x
1653402805630,140.63,13.75,-7.34,x
1653402805635,140.66,13.92,-7.45,x
1653402805640,140.68,14.06,-7.62,x
1653402805647,140.68,14.16,-7.83,x
1653402805653,140.68,14.22,-8.07,x
1653402805657,140.68,14.23,-8.34,x
1653402805659,140.67,14.21,-8.63,x
1653402805665,140.66,14.14,-8.93,x
1653402805669,140.64,14.03,-9.24,x
1653402805676,140.62,13.9,-9.55,x
1653402805678,140.58,13.74,-9.85,x
1653402805686,140.52,13.57,-10.13,x
1653402805691,140.44,13.39,-10.37,x
1653402805693,140.33,13.21,-10.55,x
1653402805698,140.19,13.02,-10.68,x
1653402805703,140.02,12.84,-10.75,x
1653402805708,139.82,12.67,-10.75,x
1653402805713,139.6,12.49,-10.69,x
1653402805717,139.35,12.33,-10.56,x
1653402805721,139.1,12.17,-10.37,x
1653402805727,138.83,12.01,-10.12,x
1653402805732,138.57,11.87,-9.83,x
1653402805737,138.3,11.72,-9.5,x
1653402805745,138.04,11.58,-9.14,x
1653402805746,137.8,11.45,-8.76,x
1653402805751,137.56,11.32,-8.38,x
1653402805757,137.34,11.19,-8.02,x
1653402805760,137.14,11.06,-7.67,x
1653402805767,136.95,10.95,-7.36,x
1653402805771,136.78,10.84,-7.09,x
1653402805776,136.62,10.74,-6.86,x
1653402805782,136.48,10.65,-6.69,x
1653402805785,136.35,10.58,-6.56,x
1653402805790,136.23,10.54,-6.49,x
1653402805795,136.12,10.51,-6.45,x
1653402805800,136.02,10.51,-6.46,x
1653402805804,135.93,10.52,-6.49,x
1653402805808,135.85,10.55,-6.53,x
1653402805813,135.77,10.6,-6.57,x
1653402805818,135.7,10.67,-6.6,x
1653402805824,135.64,10.76,-6.61,x
1653402805828,135.58,10.86,-6.6,x
1653402805833,135.51,10.98,-6.56,x
1653402805837,135.45,11.12,-6.49,x
1653402805842,135.39,11.27,-6.4,x
1653402805847,135.32,11.44,-6.28,x
1653402805851,135.26,11.63,-6.15,x
1653402805858,135.2,11.82,-6.01,x
1653402805869,135.13,12.03,-5.86,x
1653402805870,135.07,12.23,-5.71,x
1653402805873,135.01,12.44,-5.56,x
1653402805879,134.95,12.65,-5.4,x
1653402805882,134.89,12.85,-5.26,x
1653402805887,134.84,13.05,-5.12,x
1653402805891,134.78,13.24,-4.99,x
1653402805898,134.73,13.42,-4.88,x
1653402805901,134.67,13.6,-4.78,x
1653402805906,134.6,13.76,-4.7,x
1653402805908,134.53,13.91,-4.64,x
1653402805915,134.46,14.06,-4.6,x
1653402805919,134.39,14.19,-4.57,x
1653402805926,134.3,14.31,-4.57,x
1653402805930,134.22,14.43,-4.58,x
1653402805935,134.13,14.53,-4.6,x
1653402805939,134.04,14.63,-4.64,x
1653402805943,133.95,14.72,-4.67,x
1653402805948,133.85,14.8,-4.7,x
1653402805954,133.76,14.87,-4.73,x
1653402805959,133.67,14.94,-4.75,x
1653402805968,133.59,14.99,-4.77,x
1653402805976,133.51,15.04,-4.78,x
1653402805978,133.44,15.08,-4.78,x
1653402805979,133.37,15.12,-4.79,x
1653402805982,133.31,15.15,-4.8,x
1653402805986,133.26,15.17,-4.81,x
1653402805991,133.21,15.19,-4.82,x
1653402805995,133.16,15.21,-4.85,x
1653402806001,133.13,15.23,-4.91,x
1653402806005,133.1,15.24,-5,x
1653402806010,133.07,15.25,-5.13,x
1653402806014,133.04,15.26,-5.29,x
1653402806027,133.02,15.26,-5.48,x
1653402806029,133,15.27,-5.68,x
1653402806031,132.98,15.29,-5.89,x
1653402806035,132.96,15.3,-6.1,x
1653402806039,132.93,15.32,-6.29,x
1653402806044,132.91,15.35,-6.46,x
1653402806048,132.89,15.37,-6.6,x
1653402806054,132.87,15.4,-6.69,x
1653402806058,132.84,15.42,-6.74,x
1653402806063,132.82,15.44,-6.75,x
1653402806068,132.81,15.46,-6.71,x
1653402806072,132.8,15.47,-6.63,x
1653402806079,132.8,15.47,-6.52,x
1653402806082,132.81,15.47,-6.37,x
1653402806088,132.82,15.45,-6.2,x
1653402806093,132.85,15.42,-6.02,x
1653402806097,132.89,15.38,-5.82,x
1653402806103,132.93,15.32,-5.62,x
1653402806107,132.99,15.25,-5.42,x
1653402806111,133.06,15.17,-5.22,x
1653402806116,133.14,15.08,-5.03,x
1653402806121,133.22,14.97,-4.84,x
1653402806128,133.32,14.87,-4.65,x
1653402806136,133.43,14.77,-4.47,x
1653402806137,133.54,14.68,-4.3,x
1653402806144,133.67,14.6,-4.13,x
1653402806151,133.82,14.53,-3.97,x
1653402806159,133.98,14.48,-3.82,x
1653402806161,134.15,14.45,-3.68,x
1653402806164,134.35,14.43,-3.56,x
1653402806165,134.56,14.43,-3.47,x
1653402806169,134.78,14.45,-3.39,x
1653402806175,135.02,14.48,-3.34,x
1653402806178,135.28,14.53,-3.31,x
1653402806182,135.54,14.59,-3.3,x
1653402806188,135.83,14.67,-3.3,x
1653402806192,136.12,14.77,-3.33,x
1653402806199,136.42,14.88,-3.36,x
1653402806201,136.74,15,-3.41,x
1653402806207,137.05,15.14,-3.47,x
1653402806213,137.36,15.3,-3.54,x
1653402806217,137.68,15.46,-3.62,x
1653402806221,137.98,15.64,-3.69,x
1653402806226,138.28,15.82,-3.77,x
1653402806231,138.56,16.01,-3.85,x
1653402806240,138.83,16.37,-3.93,x
1653402806240,139.09,16.19,-4.02,x
1653402806246,139.32,16.54,-4.1,x
1653402806250,139.54,16.7,-4.18,x
1653402806255,139.73,16.84,-4.27,x
1653402806259,139.91,16.97,-4.35,x
1653402806265,140.06,17.07,-4.42,x
1653402806271,140.19,17.15,-4.48,x
1653402806275,140.3,17.22,-4.53,x
1653402806279,140.38,17.27,-4.57,x
1653402806289,140.51,17.34,-4.62,x
1653402806289,140.46,17.31,-4.6,x
1653402806296,140.55,17.36,-4.63,x
1653402806299,140.58,17.38,-4.65,x
1653402806304,140.6,17.4,-4.67,x
1653402806308,140.62,17.44,-4.7,x
1653402806315,140.62,17.48,-4.73,x
1653402806318,140.63,17.55,-4.77,x
1653402806322,140.63,17.64,-4.81,x
1653402806329,140.62,17.75,-4.84,x
1653402806334,140.62,17.89,-4.86,x
1653402806339,140.62,18.05,-4.86,x
1653402806343,140.62,18.23,-4.86,x
1653402806348,140.63,18.44,-4.84,x
1653402806352,140.65,18.66,-4.82,x
1653402806357,140.68,18.89,-4.79,x
1653402806362,140.72,19.14,-4.75,x
1653402806367,140.78,19.41,-4.68,x
1653402806371,140.84,19.68,-4.61,x
1653402806377,140.92,19.96,-4.53,x
1653402806381,141,20.26,-4.44,x
1653402806386,141.1,20.57,-4.36,x
1653402806393,141.19,20.89,-4.27,x
