time,sensor_x0[undefined],sensor_y0[undefined],sensor_z0[undefined],sensor_x[undefined],sensor_y[undefined],sensor_z[undefined],sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_standing
1658226070263.4,-0.1,0.1,0,-0.2,1.1,9.8,-0.2,-0.7,-1,x
1658226070279.9,-0.5,-0.2,0.1,-0.6,0.9,9.8,-0.5,-1.4,0.2,x
1658226070296.8,0.3,0.2,0.3,0.1,1.2,10.1,0.8,-3.5,1.3,x
1658226070313.3,0.1,-0.1,-0.1,0.1,1,9.9,1.3,-1.5,0.2,x
1658226070329.9,0.1,-0.1,-0.1,0,1,9.7,0.8,-2.6,-0.7,x
1658226070346.9,0,0,0.2,0,1.1,9.9,-0.7,-2.4,-0.3,x
1658226070363.4,0,0,0.2,0,0.9,9.9,0.6,-2.3,1,x
1658226070379.9,0.2,0,0.1,0.1,1,9.9,2,-2,0.9,x
1658226070396.8,0.1,0.1,0,0.2,1.1,9.8,4.9,0.4,-0.8,x
1658226070414.3,-0.1,0.1,-0.2,-0.1,1.1,9.6,3.4,1.4,-1.8,x
1658226070430,-0.1,0.1,-0.2,-0.1,1.1,9.5,1,0.2,-1.8,x
1658226070446.7,-0.1,0,-0.1,-0.1,1.1,9.6,-3.1,-1.9,-1,x
1658226070464.7,0,-0.1,0,-0.1,1,9.8,-3.4,-0.5,0.3,x
1658226070480.1,0,-0.1,0.1,-0.1,1,9.9,-2.8,1.1,0.2,x
1658226070496.9,0,0,0.2,-0.1,1,9.9,-1.9,3.8,0.1,x
1658226070514.7,0,0,0.2,0,1.1,10,0.4,0.4,-1,x
1658226070530.2,0,0.1,0.2,0,1.1,10,2,-0.9,-1.4,x
1658226070546.7,0.1,0.1,0.1,0.1,1.2,9.8,2.7,0.8,-1.7,x
1658226070563.9,0,0,-0.2,0,1.1,9.6,0.8,1.2,-2.3,x
1658226070579.9,0,0,-0.2,0,1.1,9.6,-1.1,0.7,-1.5,x
1658226070596.8,0,0.1,-0.1,0,1.2,9.7,-2.3,0.7,-0.1,x
1658226070613.5,0,0.1,0,0,1.1,9.8,-2,0.8,0.4,x
1658226070629.9,0,0.1,0.1,0,1.1,9.8,-1.4,1,0.9,x
1658226070646.7,-0.1,0.1,0.1,-0.1,1.1,9.8,-0.7,0.8,-0.4,x
1658226070663.4,-0.1,0.1,0.1,-0.1,1.1,9.8,-1.5,1.9,-0.6,x
1658226070681.3,0,0.1,0.1,-0.1,1.1,9.8,-1.5,1.1,-0.7,x
1658226070697.2,0,0,0,-0.1,1,9.8,-0.9,0.5,-0.7,x
1658226070728.7,-0.1,-0.1,0,-0.1,1,9.7,-0.7,1.8,0,x
1658226070730,-0.1,-0.1,0,-0.1,1,9.7,-0.7,1.8,0,x
1658226070746.6,-0.1,-0.1,0,-0.1,1,9.7,-0.7,1.8,0,x
1658226070763.3,0,0,0,-0.1,1.1,9.8,-1.1,0.9,0.9,x
1658226070780.7,0,0,0,-0.1,1.1,9.8,-0.6,1.7,0.9,x
1658226070796.3,0,0,0.1,-0.1,1,9.8,-0.3,1.7,0.9,x
1658226070813.1,0,0,0,-0.1,1,9.7,-1.2,-0.2,0.5,x
1658226070830.9,0,0,0,-0.1,1,9.7,-1.7,-0.6,0.4,x
1658226070846.6,0,0,0,-0.1,1,9.8,-1.5,-0.3,0.5,x
1658226070863.3,0,0,0.1,-0.1,1,9.8,-1.8,0.1,0.9,x
1658226070880.9,0.1,0,0.1,0,1.1,9.8,-1.7,0.2,0.4,x
1658226070897,-0.1,0,0,-0.2,1,9.8,-0.6,-0.3,0.2,x
1658226070926.3,0,0,0.1,-0.1,1.1,9.9,-4.1,-1.9,0.2,x
1658226070931,0,0,0.1,-0.1,1.1,9.9,-4.1,-1.9,0.2,x
1658226070946.6,0.1,0,0.2,0,1,9.9,-2,-2.1,-0.1,x
1658226070963.6,0.1,0,0,0,1,9.8,2.3,-0.5,-0.3,x
1658226070980.2,0.1,0,0,0,1,9.7,2.1,-0.3,-0.4,x
1658226070996.3,0,0,0,-0.1,1.1,9.7,0.7,-0.3,-0.2,x
1658226071013,0,0.1,0,-0.1,1.1,9.7,-0.6,0,-0.2,x
1658226071030.3,0,0.1,0,-0.1,1.1,9.8,-0.9,-0.2,0.1,x
1658226071046.5,0,0,0.1,-0.1,1,9.9,-1.2,-0.2,0.6,x
1658226071063.8,0,0,0.1,-0.1,1,9.9,-0.8,-1.1,-0.1,x
1658226071081.9,0,-0.1,0.1,-0.1,1,9.9,0.1,-0.9,0,x
1658226071097,0,0,0,-0.1,1,9.8,2.1,-0.7,0.2,x
1658226071113.4,0,0,0,-0.1,1,9.8,2.6,-1,0.3,x
1658226071129.8,0,0,-0.1,0,1,9.7,1.7,-0.3,1.4,x
1658226071146.6,0.1,0.1,0,0,1.1,9.7,-0.7,-0.6,1.1,x
1658226071163.2,0,0,0.1,0,1.1,9.8,-1.6,-0.9,-0.2,x
1658226071179.8,0,0,0.1,0,1,9.8,-1.7,-1.4,-0.9,x
1658226071196.7,-0.1,0,-0.1,-0.1,1,9.7,-0.4,-0.3,-0.4,x
1658226071213.4,0.1,-0.1,-0.1,-0.1,1,9.6,-0.7,1.3,1.3,x
1658226071229.8,0,-0.1,0,0,0.9,9.7,-1.3,0.4,1.1,x
1658226071246.5,0,0,0.2,-0.1,0.9,9.8,-1.6,-0.6,1,x
1658226071263.3,0,0,0.2,0,1,9.9,0.1,-0.6,1.1,x
1658226071279.8,0,0,0.1,0,1,9.9,1.6,0.5,-0.3,x
1658226071297.2,0,0,0.1,0,1,9.9,1.6,0.5,-0.3,x
1658226071313.6,-0.1,0,0,-0.1,1,9.8,-0.8,0.3,-0.7,x
1658226071330,0,0,0,-0.1,1,9.7,-1.2,0.5,0,x
1658226071346.5,0,0,0.1,0,1,9.9,-0.5,1.8,0.7,x
1658226071363.2,0,0,0.1,0,1,9.9,-0.2,0.8,0.6,x
1658226071379.8,0,0,0.1,-0.1,1,9.9,-0.1,-0.5,0.3,x
1658226071396.6,0,0,0.2,-0.1,1,9.9,0.2,-0.4,-0.1,x
1658226071413.5,0.1,0,0.1,0,1,9.9,0.8,0.5,-0.2,x
1658226071429.8,0,0,0,0,1,9.8,1.3,0.4,-0.5,x
1658226071446.6,0,0,0,0,1,9.7,0.5,0.7,-0.4,x
1658226071463.3,0,-0.1,0,-0.1,0.9,9.8,-0.5,1,-0.5,x
1658226071479.9,-0.1,-0.1,0,-0.1,0.9,9.8,-0.6,0.9,-0.5,x
1658226071497,0,0,0.1,-0.1,1,9.9,0.1,-0.2,-0.4,x
1658226071513.6,-0.1,0,0.1,-0.1,1,9.8,1.1,-0.3,-0.3,x
1658226071530.3,0,0,0.1,0,1,9.8,2.1,0.4,0.2,x
1658226071546.5,0,0,0,-0.1,1,9.8,1.6,1.2,-0.8,x
1658226071563.3,0,0,-0.1,-0.1,1,9.7,0.4,-0.1,-0.8,x
1658226071581.2,0,0.1,-0.1,-0.1,1.1,9.6,-0.1,-0.4,-0.8,x
1658226071597.4,0,0,-0.1,-0.1,1,9.7,-0.6,-0.4,-0.5,x
1658226071613.2,0,0,-0.1,-0.1,1,9.7,-0.7,-0.1,-0.4,x
1658226071630.7,-0.1,0,0,-0.1,1,9.8,-1,0.2,-0.2,x
1658226071662.7,0.1,0,0,0,1,9.8,-0.9,0.3,0.5,x
1658226071663.6,0.1,0,0,0,1,9.8,-0.9,0.3,0.5,x
1658226071679.9,0.1,0,0,0,1,9.8,0.1,0.1,-0.5,x
1658226071696.4,0,0,0.1,-0.1,1,9.8,0.5,0.5,-1,x
1658226071713.1,0,0,0.1,-0.1,1,9.9,0.5,0.1,-0.9,x
1658226071730.5,0,-0.1,0.1,-0.1,0.9,9.8,1,-0.2,-0.7,x
1658226071746.5,0,0,0,0,1,9.8,1.3,0,-0.5,x
1658226071763.9,-0.1,0,0.1,-0.1,1,9.9,-0.8,-1.2,-1.2,x
1658226071779.8,-0.1,0,0.1,-0.1,1,9.9,-1.7,-1.5,-1.2,x
1658226071796.8,0,0.1,0.2,-0.1,1,10,-1.6,-0.5,-0.7,x
1658226071813.3,0,0.1,0.2,-0.1,1.1,10,-0.9,0.1,-0.6,x
1658226071841.9,0,0,0,-0.1,1,9.8,1.9,-0.7,-1.2,x
1658226071846.5,0,0,0,-0.1,1,9.8,1.9,-1.2,-1.1,x
1658226071864.2,0,0,0,-0.1,1,9.8,1.2,-1.1,-0.8,x
1658226071879.7,-0.1,0,0,-0.1,1,9.7,1,-1,-0.5,x
1658226071896.4,0,0.1,-0.1,-0.1,1.1,9.6,0.8,-0.7,0.3,x
1658226071914.2,0,0,-0.1,-0.1,1,9.7,0.3,-0.8,0.6,x
1658226071930.1,0,0,-0.1,0,1,9.7,-0.8,-0.5,0.7,x
1658226071947,0,0,0.1,0,1,9.8,-1.2,-0.7,0.2,x
1658226071963.4,0,0,0.1,-0.1,1,9.9,-0.5,-0.5,-0.5,x
1658226071979.8,0,0,0,-0.1,1,9.8,-0.1,0.1,-0.7,x
1658226071996.5,0,0,-0.2,-0.1,1,9.6,-0.1,0.2,-0.6,x
1658226072013.2,0,0,-0.2,-0.1,1,9.5,-2.7,-0.2,0.9,x
1658226072029.8,0,0,0,-0.1,1,9.7,-3.5,-0.6,1.2,x
1658226072046.9,0,0,0.1,0,1,9.9,-2.5,-1.1,1.4,x
1658226072063.3,0.1,0,0.2,0,1,9.9,-1.2,-1.4,1.1,x
1658226072080.3,0.1,0.1,0.1,0.1,1.1,9.8,0.6,-0.7,-0.3,x
1658226072096.8,0.1,0.1,0,0,1.1,9.8,-0.7,0.7,-0.8,x
1658226072113.5,0,0,0,0,1,9.8,-3.1,0.3,-0.2,x
1658226072130.1,0,0,0.1,-0.1,1,9.9,-3.5,0.7,0.2,x
1658226072146.6,-0.1,-0.1,0.2,-0.1,0.9,9.9,-1.6,-0.2,0.5,x
1658226072163.3,0,0,0.1,0,1,9.9,0.4,-1,0.7,x
1658226072179.7,0,0,0.1,-0.1,1,9.8,0.9,-1.4,0.4,x
1658226072196.5,0,0,0.1,0,1,9.8,0.5,-0.9,0.2,x
1658226072213.3,0,0,0.1,0,1,9.8,0.1,1.1,-0.2,x
1658226072229.7,0,0,0.1,0,1,9.8,0.2,0.9,-0.3,x
1658226072246.9,0,0,0,0,1,9.7,-0.1,0.3,-0.4,x
1658226072263.4,-0.1,-0.1,-0.1,-0.1,0.9,9.7,-0.3,0.1,-0.7,x
1658226072279.8,-0.1,-0.1,-0.1,-0.1,0.9,9.7,-0.4,0.1,-0.4,x
1658226072296.5,0,0,0.1,-0.1,1,9.8,-2.3,-0.8,0.6,x
1658226072313.5,0,0,0.1,0,1,9.8,-1.9,-1.3,0.4,x
1658226072330.4,0.1,0,0.1,0,1,9.8,0.9,-0.3,0,x
1658226072346.8,-0.1,0,0.2,-0.1,1,9.9,1,1,-0.1,x
1658226072363.3,-0.1,0.1,0.1,-0.1,1,9.9,-0.1,0.5,0,x
1658226072379.8,0,0,0,0,1,9.8,-0.9,0.3,0.4,x
1658226072396.9,0,0,0.1,0,0.9,9.9,1.4,0.1,0,x
1658226072413.3,0,0,0.2,-0.1,0.9,9.9,1.8,0.5,-0.1,x
1658226072430.1,0,0,0.1,0,1,9.9,1,-1.1,0.2,x
1658226072446.6,0,0,0.1,0,1,9.8,2.3,-0.9,0.3,x
1658226072463.3,0,0,0,0,1,9.8,3.2,0.6,0.5,x
1658226072480.3,0,0,0,0,1,9.8,2.6,0.5,0.4,x
1658226072496.5,0,0,0,-0.1,1,9.7,1.8,-0.2,0,x
1658226072514.4,0,0,-0.1,0,1,9.7,0.8,0.7,0.2,x
1658226072530,0,0,-0.1,0,1,9.7,0.2,0.4,0,x
1658226072546.8,0.1,-0.1,0,0.1,0.9,9.7,-0.2,-1.1,-0.5,x
1658226072578.8,-0.1,0,0,-0.1,1,9.8,0.2,-0.7,-0.2,x
1658226072580.1,-0.1,0,0,-0.1,1,9.8,0.2,-0.7,-0.2,x
1658226072596.4,0,0,-0.1,-0.1,1,9.7,0.8,0.8,1.1,x
1658226072613.1,0,0,0,-0.1,1,9.8,-0.1,0.4,0.4,x
1658226072629.6,-0.1,0,0,-0.1,1,9.7,-0.9,-0.1,0.1,x
1658226072647.1,0,0,0,-0.1,1,9.7,-1.3,-0.9,-0.1,x
1658226072663.2,0,0,0,0,1,9.8,-0.8,-0.6,0,x
1658226072679.9,0,0,0.1,0,1,9.8,-0.4,0.3,0.4,x
1658226072696.8,0,0,0,0,1,9.8,-1.2,-0.7,0.4,x
1658226072713.5,0,0,0.1,0,1,9.8,-1.2,-0.5,0,x
1658226072729.8,0,0,0.1,-0.1,1,9.9,-1,0,0.2,x
1658226072746.6,0,0,0.1,0,1,9.8,0.5,0.3,0.4,x
1658226072771.1,0.1,0,0,0,1,9.7,1.7,-1,0,x
1658226072783,0,0.1,-0.1,0,1.1,9.7,2,-1.6,-0.4,x
1658226072796.6,0.1,0.1,-0.2,0,1.1,9.6,2.6,-1.8,-0.4,x
1658226072813.1,0,-0.1,-0.1,-0.1,1,9.6,0.9,-1.4,0.1,x
1658226072829.7,0,0,0,0,1,9.8,-0.6,-0.8,0.7,x
1658226072846.5,0,0,0.2,0,1,9.9,-3.3,0,1.3,x
1658226072863.1,0,0,0.3,0,1,10,-3.8,1.1,1.1,x
1658226072881.1,0.1,-0.1,0.3,0.1,0.9,10.1,-3.6,1.1,0.5,x
1658226072896.5,-0.1,-0.1,0.2,-0.1,0.9,9.9,-1.5,-0.8,-1.7,x
1658226072913.1,-0.1,0,0.1,-0.1,1,9.9,-0.6,-1.7,-1.3,x
1658226072930.7,-0.1,0,0,-0.1,1,9.8,0.2,-1.6,0.5,x
1658226072946.8,0,0.1,0.1,0,1,9.8,1.1,-0.9,1.2,x
1658226072963.2,0.1,0.1,0,0.1,1.1,9.8,1.7,-1,0.4,x
1658226072980.9,0.1,0.1,0,0.1,1.1,9.8,1.4,-1.4,-0.6,x
1658226072997.5,0.1,0,0.1,0.1,1,9.9,-1.5,-0.3,-1.4,x
1658226073013.3,0,-0.1,0.1,0.1,1,9.9,-2,0,-1.2,x
1658226073030,0,-0.1,0.1,0,0.9,9.8,-0.7,1.2,-0.7,x
1658226073046.8,0,-0.1,0,0,0.9,9.8,1.9,0.8,-0.3,x
1658226073063.3,-0.1,0,-0.1,0,1,9.7,3.5,0.9,0.5,x
1658226073079.8,0,0,-0.1,0,1,9.6,2.5,0.4,0.8,x
1658226073096.5,-0.1,0,-0.1,-0.1,1,9.7,-0.4,-0.1,-0.3,x
1658226073113.2,-0.1,0,0.1,-0.1,0.9,9.9,-1.2,0.2,-0.9,x
1658226073129.8,-0.1,0,0.1,-0.1,1,9.9,-0.3,1,-1.3,x
1658226073146.5,-0.1,0,0.1,-0.1,1,9.8,2.6,1.8,-1.9,x
1658226073163.5,-0.1,0,-0.1,-0.1,1,9.7,3.3,2,-1.4,x
1658226073179.8,-0.1,0,-0.2,-0.1,1,9.6,2.2,2,-0.7,x
1658226073196.8,0,0,-0.1,-0.1,1,9.6,-0.5,1.8,0.4,x
1658226073213.4,0,0,0,-0.1,1,9.7,-1.8,1,0.4,x
1658226073230,0,0.1,0.1,-0.1,1.1,9.8,-1.6,0.4,0.4,x
1658226073246.5,-0.1,0.1,0.1,-0.1,1.1,9.9,-0.6,0.3,0,x
1658226073263.3,-0.1,0.1,0.1,-0.2,1,9.8,-0.3,0.6,-0.2,x
1658226073279.8,-0.1,0,0.2,-0.2,1,9.9,-0.7,0.6,0,x
1658226073296.5,0,0.1,0.1,-0.1,1.1,9.9,-1.2,0.7,1,x
1658226073313.9,0.1,0,0,0,1,9.7,-0.5,0.7,1.3,x
1658226073330.3,0.1,0,0,0,1,9.7,-0.5,0.7,1.3,x
1658226073346.4,0.2,0,0.1,0.1,1,9.8,-0.8,-1,0.8,x
1658226073363.1,0.1,0,0.1,0,1,9.8,-1.2,-1.4,0.4,x
1658226073381,0.1,0,0.1,0,1,9.8,-1.3,-1.6,0.9,x
1658226073396.5,0.1,0,0.1,0,1,9.8,-0.7,0.4,1.2,x
1658226073413.1,0,0,0,-0.1,1,9.7,-0.2,0.6,1.2,x
1658226073429.7,0,0,0,0,1,9.7,-0.3,0.3,1.3,x
1658226073446.8,0,0,0,-0.1,1,9.8,-0.2,-0.5,0.5,x
1658226073463.3,0,0,0.1,-0.1,1,9.8,0.6,-0.2,1.1,x
1658226073480,0,0,0.1,-0.1,1,9.9,0.9,-0.3,0.8,x
1658226073513.9,0,0,0.1,0,1,9.8,-1.5,1.3,0.8,x
1658226073529.5,0,0,0.1,0,1,9.9,-2,0.2,0,x
1658226073546.4,0.1,0,0.1,0,1,9.9,0.2,-0.4,0,x
1658226073563.2,0,0.1,0.1,0,1,9.9,2.1,0.6,0,x
1658226073579.7,0,0.1,0.1,0,1.1,9.8,1.9,0.5,0.2,x
1658226073596.4,0,0.1,0.1,0,1.1,9.8,0.7,0.1,0.2,x
1658226073613.2,0,0.1,0.1,0,1.1,9.9,0.6,0.4,0.2,x
1658226073629.9,0,0.1,0.1,0,1.1,9.8,1,1,0,x
1658226073646.5,0,0,0.2,0,1,9.9,0.9,0.7,-0.1,x
1658226073663.2,0,0,0.2,0,1,9.9,0.5,-0.3,-0.2,x
1658226073680,0,-0.1,0.2,0,0.9,10,0.9,-0.9,-0.5,x
1658226073696.5,0.1,-0.1,0.2,0,0.9,9.9,3,-1.4,-1.1,x
1658226073713.7,-0.1,-0.1,0,-0.1,1,9.8,4.8,-1.3,-1.2,x
1658226073729.8,-0.1,0,0,-0.1,1,9.7,4.4,-0.7,-0.8,x
1658226073747.1,0,0,0,0,1,9.7,2.7,-0.5,-0.4,x
1658226073771.8,0,0,0,0,1.1,9.7,2.2,0.3,-0.8,x
1658226073779.6,0.2,-0.1,-0.1,0.2,1,9.7,2.4,-0.2,-1.6,x
1658226073796.5,-0.2,0,-0.2,-0.2,1.1,9.6,1.8,-1.3,-3.2,x
1658226073832.4,-0.1,0,-0.1,-0.1,1,9.5,-2.2,-2.7,-1.2,x
1658226073846.7,-0.1,0,-0.1,-0.1,1,9.7,-3.5,-0.1,0.3,x
1658226073863.2,-0.1,0,0,0,1.1,9.8,-1.3,0.1,0.4,x
1658226073879.6,0.1,0,0.1,0,1.1,9.9,-0.2,0,-0.3,x
1658226073896.4,0,0,0,0,1.1,9.8,0.2,1.1,-2.1,x
1658226073913.9,-0.1,0,0,-0.1,1,9.8,-1.2,2.1,-1.5,x
1658226073930,-0.1,0,0,-0.1,1,9.8,-2.4,2.2,-1.3,x
1658226073946.4,-0.1,-0.1,0.2,-0.1,0.9,10,-2.8,0.5,-0.2,x
1658226073963.1,0,0,0.2,0,1,10,0.4,0.1,0,x
1658226073979.9,0,0,0.2,0,1,9.9,2.1,0.2,-0.1,x
1658226073996.7,0,0,0.1,0,1,9.8,2.2,0.5,-0.1,x
1658226074013.7,0,0,0.2,-0.1,1,9.9,0.1,-0.9,-0.4,x
1658226074029.8,0.1,-0.1,0.2,0,0.9,9.9,-0.1,-1.2,-0.7,x
1658226074046.3,-0.1,0,0.1,-0.1,1,9.8,1.9,-0.3,-1.4,x
1658226074063.3,0,0,-0.1,0,1,9.7,2.3,0.2,0.1,x
1658226074079.7,0,0,-0.1,0,1,9.7,1.8,-0.1,-0.3,x
1658226074096.7,-0.1,0,0,-0.2,1,9.7,0.6,0.8,-0.2,x
1658226074113.2,-0.1,0,-0.1,-0.1,1,9.7,0,1.6,0.6,x
1658226074129.8,0,0,0,-0.1,1,9.7,-0.8,0.4,0.8,x
1658226074146.6,0.1,0,0.1,0,1,9.8,-1.2,-0.5,0,x
1658226074163.3,0,-0.1,0.1,-0.1,1,9.9,-1.6,-0.9,-0.9,x
1658226074180.3,0,0,0.2,-0.1,1,9.9,-2.2,-0.3,-0.7,x
1658226074196.5,0,0,0.1,-0.1,0.9,9.9,-1.1,0.8,-0.2,x
1658226074213.1,0.1,0,0,0,1,9.9,1.3,1.4,0.7,x
1658226074231.3,0,0.1,0,0,1,9.7,2.1,1.1,0.5,x
1658226074246.9,0,0.1,0,-0.1,1,9.7,1.5,-0.4,0.4,x
1658226074263.1,0.1,0.1,0.1,0,1.1,9.9,-0.7,-1,0.4,x
1658226074280.2,0.1,0,0.1,0,1,9.9,-1.3,-1.1,-0.1,x
1658226074296.5,0.1,0,0.2,0.1,1,9.9,-1.1,-0.9,-0.4,x
1658226074313.2,0.1,0,0.1,0,1,9.9,1.5,-1.6,-0.7,x
1658226074330.3,0,0,0.1,0,1,9.8,2.4,-1.7,-0.2,x
1658226074347.1,0,0.1,0,0,1.1,9.8,1.6,-1.5,0.1,x
1658226074363.2,0,0.1,0,0,1.1,9.7,0.8,-0.9,0.4,x
1658226074382.1,0,0.1,0,0,1.1,9.8,0.5,-0.5,0.5,x
1658226074396.4,0,0,-0.1,0,1,9.7,0.9,-1,-0.1,x
1658226074413.2,0,0,-0.1,-0.1,1,9.7,0.8,-0.9,-0.2,x
1658226074429.7,0,0,-0.1,0,1,9.7,0.1,-0.8,0.3,x
1658226074450.1,0,0,-0.1,0,1,9.7,-0.6,-1.7,0.3,x
1658226074478.6,0,0,0,0,1,9.7,-0.2,-1.8,0.3,x
1658226074479.5,0,0,0,0,1,9.7,-0.2,-1.8,0.3,x
1658226074496.2,0,0,0,0,1,9.8,-0.1,-1.5,0.2,x
1658226074513,0,0.1,0,0,1.1,9.7,-1.5,-1.1,0.6,x
1658226074529.8,0,0.1,-0.1,0,1.1,9.7,-0.9,-1,0.5,x
1658226074546.3,0,0.1,-0.1,0.1,1.1,9.7,1.1,-0.9,0.4,x
1658226074563.2,0,0.1,-0.1,0,1.1,9.6,0.8,-0.6,0.4,x
1658226074579.7,-0.1,0,0,0,1.1,9.7,-0.7,-0.9,0.5,x
1658226074596.5,-0.1,0,0.2,-0.1,1,9.9,-3.7,-1.3,1,x
1658226074613.2,0,0,0.3,0,1,10,-4.3,-0.9,1.4,x
1658226074629.7,0,0,0.3,0,1,10,-3.4,-1.1,1.3,x
1658226074646.4,0,0,0.2,0,1,10,0,-1.7,0.6,x
1658226074663.2,0,0,0.1,0,1,9.9,1.9,-1.1,1.1,x
1658226074679.7,0,0.1,0,0,1.1,9.8,1.7,-0.5,1.5,x
1658226074696.4,0.1,0.1,0,0.1,1.1,9.7,0,-0.1,1.7,x
1658226074713.3,0.1,0.1,0,0.1,1.1,9.7,-1.3,-0.1,0.4,x
1658226074734.7,0.1,0,0,0.1,1.1,9.7,-1.4,-0.4,-0.2,x
1658226074747.8,0,-0.1,0,0.1,1,9.7,-1.6,-0.1,0,x
1658226074763,0,-0.1,0,0,0.9,9.7,-1.4,0.2,0.6,x
1658226074779.7,0,-0.1,0,0,0.9,9.7,-1.1,0.7,1.6,x
1658226074796.3,0.1,0,0.1,0.1,1,9.8,-0.1,1.1,2,x
1658226074813.1,0.1,0,0,0.1,1.1,9.8,0.3,1.1,1.1,x
1658226074837.8,0.1,0.1,0,0.1,1.1,9.8,-1,0.2,-1.1,x
1658226074847.3,0,0.1,0,0.1,1.1,9.7,-1.5,0.6,-1.5,x
1658226074863.2,0,0,0.1,0.1,1,9.8,-2,1.6,-1.1,x
1658226074879.6,0,0,0.1,0,1,9.9,-2,1.9,-0.7,x
1658226074896.3,0,0,0.2,0,1,9.9,-1.4,1.2,0.5,x
1658226074913.1,0,0,0.1,0,1.1,9.9,-0.3,-0.6,0.2,x
1658226074929.7,0,0.1,0.1,0,1.1,9.9,0.2,-1,0,x
1658226074946.8,0,0.1,0.1,0,1.1,9.8,0.4,-0.6,-0.3,x
1658226074963.2,0,0.1,0.1,0,1.1,9.9,-0.4,-0.4,-0.9,x
1658226074979.6,0,0,0.1,0,1.1,9.8,-0.5,-0.6,-1.1,x
1658226074996.5,0,0,0,0.1,1,9.8,0.2,-0.4,-1.5,x
1658226075014,0,0,-0.1,0,1,9.7,1.1,1,-1.5,x
1658226075029.8,0,-0.1,-0.1,0,1,9.7,0.5,1.3,-1.1,x
1658226075046.5,0,-0.1,-0.1,0,0.9,9.7,-0.4,0.9,-0.6,x
1658226075063.3,0,-0.1,-0.1,0,1,9.7,-0.6,0.7,-0.6,x
1658226075079.9,0,0,0,0.1,1,9.8,-1,0.6,-1.2,x
1658226075097.2,0,0,0.1,0,1,9.9,-2.7,1.1,-2.1,x
1658226075113.1,-0.1,-0.1,0.1,0,0.9,9.9,-2.6,0.8,-2.5,x
1658226075129.7,-0.1,-0.1,0.1,-0.1,0.9,9.9,-2,0.5,-2.4,x
1658226075146.4,0,0,0.1,0,1,9.9,-0.9,0.5,-1.8,x
1658226075163.1,-0.1,0,0,-0.1,1,9.8,0.7,0.5,-1.7,x
1658226075179.8,0,0.1,0,0,1,9.7,1.1,0.5,-1.3,x
1658226075199.8,-0.1,0.1,0,-0.1,1.1,9.8,0.1,0,-1.2,x
1658226075213.2,0,0,0.1,-0.1,1,9.8,-2.1,-0.2,-1.1,x
