time,sensor_x0[undefined],sensor_y0[undefined],sensor_z0[undefined],sensor_x[undefined],sensor_y[undefined],sensor_z[undefined],sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_walking
1655202395421.2,0,-1.5,0.7,0.2,3.1,9.4,-22.7,0.7,23.6,x
1655202395437.6,0.1,-1.6,0.7,0.3,3,9.4,-21.1,5.4,16,x
1655202395454.3,-0.1,-1.5,0.8,0.2,3,9.5,-16.6,2.5,11.3,x
1655202395471,-0.4,-1.2,0.2,-0.2,3.2,8.9,-1.5,-3.3,4.5,x
1655202395487.8,-0.6,-1.2,-0.9,-0.4,3.3,7.8,9.8,-4.5,1.9,x
1655202395541.1,-0.7,-1,-1.5,-0.4,3.5,7.2,8,-1.4,-1.4,x
1655202395564.3,-0.6,-0.9,-1.8,-0.3,3.6,6.9,17.1,-1.7,-3.1,x
1655202395572.2,-0.7,-0.9,-2.1,-0.4,3.6,6.6,20.7,-0.4,-4.1,x
1655202395587.6,-0.8,-0.8,-2.6,-0.6,3.8,6,21,2.9,-5.1,x
1655202395605.6,-0.9,-0.6,-2.7,-0.6,4,6,13.5,4.3,-2.7,x
1655202395620.9,-0.9,-0.7,-2.6,-0.6,4.1,6.2,8.4,3.9,-1.1,x
1655202395637.6,-0.8,-0.7,-1.7,-0.6,4,6.9,-0.9,2.8,0.3,x
1655202395654.9,-0.8,-0.6,-1.3,-0.6,4.1,7.4,-2.5,3.3,0.2,x
1655202395671,-0.9,-0.6,-0.7,-0.7,4.1,7.9,0.9,2,-0.2,x
1655202395693.9,-0.9,-0.5,-0.5,-0.7,4.2,8.1,5.6,-1.4,0,x
1655202395705.9,-0.8,-0.5,-0.1,-0.6,4.3,8.5,7.3,-4.3,0.2,x
1655202395720.9,-0.6,-0.3,0.1,-0.4,4.4,8.6,7.4,-4.7,0.2,x
1655202395737.7,-0.5,-0.3,0.4,-0.2,4.5,9.1,9.2,-5.9,-2.2,x
1655202395754.8,-0.4,-0.2,0.6,-0.1,4.6,9.1,10.7,-7.5,-3.3,x
1655202395771,-0.3,-0.1,0.8,0,4.7,9.4,11.2,-10.5,-5,x
1655202395788,-0.3,0,1.1,0.1,4.8,9.6,10.6,-13.9,-6.1,x
1655202395805.3,-0.1,0.1,1.3,0.4,5.2,10.1,9.1,-15,-6.3,x
1655202395821,0,0.3,1.6,0.3,5.2,10.1,5.8,-20,-8.6,x
1655202395837.7,-0.4,-0.2,1.6,0,4.7,10.1,-1.9,-21.2,-9.7,x
1655202395854.8,-0.3,-0.2,1.9,0.1,4.7,10.4,-8.1,-20,-9.6,x
1655202395871,-0.2,-0.7,2.7,0.3,4.2,11.3,-13.1,-17.8,-8.4,x
1655202395887.8,0.3,-1.1,2.9,0.8,3.7,11.4,-5.1,-13.8,-9.1,x
1655202395906.2,0.4,-1.2,2.4,0.9,3.6,11,4.4,-5.3,-12.3,x
1655202395921.2,0.3,-1.4,2.1,0.8,3.5,10.6,6.7,2.9,-13.3,x
1655202395937.5,0.1,-1.7,1.4,0.6,3.2,9.9,1.7,10,-11.4,x
1655202395954.6,0.1,-1.9,1.4,0.6,3,9.9,-5.5,13.9,-9.4,x
1655202395972.2,-0.2,-2.3,2.2,0.2,2.5,10.8,-20.7,20,-8.3,x
1655202395987.8,-0.4,-2.4,3.1,-0.1,2.4,11.7,-24.8,19.1,-7.1,x
1655202396004.2,-0.3,-2.3,3.2,0,2.4,11.8,-21.8,15.1,-6,x
1655202396021,-0.1,-2.2,2.5,0.2,2.5,11.2,-8.9,3.6,-6.2,x
1655202396038.3,-0.1,-2,1.5,0.1,2.6,10.1,-3.3,1,-8.3,x
1655202396054.5,-0.2,-1.9,1.1,0,2.7,9.7,-3.6,1.4,-9,x
1655202396071.2,-0.1,-1.6,0.4,0.1,3,9.1,-2.5,-2.5,-8.4,x
1655202396088.2,0.1,-1.4,-0.5,0.3,3.2,8.1,2.3,-10.5,-7.5,x
1655202396104.3,0.1,-1.4,-1,0.3,3.2,7.7,3.1,-13.5,-7.8,x
1655202396121,0.2,-1.2,-1.6,0.4,3.4,7,4,-14,-7.5,x
1655202396138.3,-0.1,-1.3,-2,0.2,3.4,6.6,2.9,-5.4,-6.3,x
1655202396154.4,-0.3,-1.3,-2,0,3.3,6.7,-1,2.1,-5.2,x
1655202396170.8,-0.3,-1.2,-1.4,-0.1,3.4,7.3,-5.4,8.9,-2.1,x
1655202396188.9,-0.1,-1.1,-1.6,0.1,3.5,7.1,0.7,3.1,-1.1,x
1655202396204.1,-0.2,-1,-1.8,0,3.6,6.9,3.1,1.5,-2.1,x
1655202396221,-0.4,-0.8,-1.3,-0.2,3.8,7.4,-0.1,6.8,-3.3,x
1655202396238,-0.7,-0.8,-1,-0.6,3.8,7.7,2.1,8.6,-1.4,x
1655202396273.8,-0.6,-0.6,-0.9,-0.5,4,7.8,3.6,13.3,6.2,x
1655202396288.1,-0.5,-0.6,-0.8,-0.3,4,7.8,3.8,13.3,7.6,x
1655202396304.3,-0.3,-0.4,-0.7,-0.2,4.2,7.9,3,13,7.9,x
1655202396320.9,-0.2,-0.2,-0.5,-0.1,4.4,8.2,5,16.9,8.7,x
1655202396337.6,-0.1,-0.2,-0.1,-0.1,4.5,8.6,8.7,22.9,9.4,x
1655202396354.1,-0.2,-0.2,0,-0.2,4.5,8.6,10.5,24.3,9.8,x
1655202396371,-0.1,-0.1,0,-0.2,4.7,8.6,11.1,23.6,11,x
1655202396387.8,0.4,0.1,-0.1,0.3,4.8,8.4,9.9,17.6,14,x
1655202396405.1,0.8,0.2,-0.1,0.6,5,8.5,6.9,12.1,14.9,x
1655202396427.2,1.1,0.5,0,1.1,5.4,8.9,3.8,9.6,14.9,x
1655202396437.5,1.1,0.5,0,1.1,5.4,8.9,-1.2,9.2,13.7,x
1655202396454.3,0.6,0.4,2.1,0.5,5.1,10.7,-14.1,15.5,10.6,x
1655202396470.9,-0.4,-0.4,2.5,-0.6,4.3,11.1,-17.3,11,10.7,x
1655202396487.6,-1.3,-1.6,3,-1.5,3,11.6,-29.1,1.7,17.5,x
1655202396504.6,-1.2,-2.2,3.6,-1.2,1.8,13.2,-46.7,-7.7,31,x
1655202396521,-0.8,-3.1,5.5,-0.9,1.4,14.2,-45.6,-11.4,32.5,x
1655202396539.1,-0.4,-3.4,6.2,-0.4,0.9,15,-21.2,-15,28.2,x
1655202396554.9,-0.6,-3.5,5.6,-0.9,0.9,13.6,-4.1,-13.8,21.9,x
1655202396571.5,-1.4,-3.1,3.8,-1.3,1.2,12.6,20.1,-7.7,8.9,x
1655202396589.7,-1.7,-2.8,2.8,-1.6,1.6,11.6,24.8,-6.1,4.1,x
1655202396604.4,-1.9,-1.5,0.7,-1.8,2.9,9.5,21.8,-12.1,-0.2,x
1655202396620.9,-1.7,-1.2,0.2,-1.6,3.3,8.9,18.5,-13.1,0.9,x
1655202396637.6,-1.2,-0.8,-0.7,-1,3.7,8,8.8,-10.3,4.3,x
1655202396657.3,-0.7,-0.9,-0.8,-0.5,3.6,7.8,-4,-1.4,8,x
1655202396670.8,-0.5,-1,-0.5,-0.2,3.5,8.2,-9.4,3.5,8.5,x
1655202396687.5,-0.2,-1.2,0,0.1,3.3,8.7,-12.5,10,6.6,x
1655202396704.7,-0.1,-1.1,0,0.1,3.4,8.7,-7.7,7.3,1.2,x
1655202396721.1,-0.2,-1,-0.2,0,3.4,8.5,-4.8,4.6,-0.9,x
1655202396738.4,-0.4,-1,-0.7,-0.2,3.5,8.1,-0.4,-0.3,-2.7,x
1655202396754.4,-0.3,-1,-0.8,-0.1,3.5,7.9,0.4,-1.5,-2.3,x
1655202396771,-0.2,-1,-1.1,0,3.4,7.6,2.3,-5,-2.2,x
1655202396787.4,-0.1,-1.1,-1.4,0.1,3.4,7.3,5.4,-7.8,-3.8,x
1655202396804.3,-0.1,-1,-1.5,0.1,3.4,7.2,6.8,-9.7,-5.1,x
1655202396821.7,-0.1,-0.9,-2,0.2,3.6,6.7,10.6,-12.8,-7.3,x
1655202396838.5,-0.3,-0.9,-2.3,-0.1,3.6,6.4,10.7,-10.3,-8.6,x
1655202396854.6,-0.5,-0.8,-2.3,-0.2,3.7,6.4,9,-8.2,-8.2,x
1655202396871.1,-0.5,-0.7,-2.2,-0.2,3.9,6.5,6.8,-7.1,-6.2,x
1655202396888,-0.5,-0.5,-2,-0.2,4,6.6,1.9,-8.1,-5.8,x
1655202396904.2,-0.5,-0.5,-1.9,-0.2,4.1,6.8,-0.7,-8.7,-5.9,x
1655202396921,-0.6,-0.4,-1.2,-0.3,4.2,7.5,-3.6,-9.1,-4.9,x
1655202396937.5,-0.6,-0.4,-1,-0.3,4.1,7.7,-2.6,-10.4,-4.7,x
1655202396957.5,-0.5,-0.2,-0.7,-0.1,4.3,8,-0.7,-10,-6.5,x
1655202396972.8,-0.5,-0.1,-0.5,-0.1,4.4,8.2,-0.7,-9.1,-7.4,x
1655202396989.9,-0.5,0.1,-0.4,-0.1,4.7,8.3,1.3,-9.5,-8.9,x
1655202397004.3,-0.4,0.2,-0.4,0,4.8,8.3,0.8,-9.7,-8.4,x
1655202397022,-0.1,0.5,0,0.3,5,8.6,-2.2,-10.7,-7.5,x
1655202397040.9,0,0.5,0.6,0.4,5,9.2,-5.3,-9.5,-8.3,x
1655202397057.4,-0.3,0.5,1.5,0.2,5.1,10.2,-7.9,-3.8,-9.8,x
1655202397071.2,-0.5,0.5,1.9,0,5.1,10.5,-9.7,1.4,-10.8,x
1655202397087.5,-0.8,0.4,2.7,-0.4,4.9,11.4,-15.4,8.2,-9.5,x
1655202397104.9,-0.9,0.3,3.1,-0.6,4.8,11.8,-19.9,10.4,-7.8,x
1655202397120.8,-0.6,0,3.8,-0.2,4.4,12.5,-25.6,2.1,-4.2,x
1655202397137.6,0.1,-0.6,4,0.4,3.8,12.8,-20.6,-19.9,-4.2,x
1655202397154.2,0.4,-1,3.8,0.7,3.4,12.6,-14.5,-26.7,-5.3,x
1655202397170.8,0.7,-1.5,3.7,1.2,2.8,12.5,2,-20.1,-12.3,x
1655202397205.1,0.7,-1.6,2.8,0.9,2.8,11,27.7,1.5,-24.1,x
1655202397230.5,-0.1,-1.6,1.6,0.2,2.9,10.3,25.8,11.8,-27.4,x
1655202397246.8,-0.6,-1.8,1.9,-0.3,2.7,10.6,12.2,11,-22,x
1655202397254.2,-0.6,-1.8,1.9,-0.3,2.7,10.6,12.2,11,-22,x
1655202397270.9,-0.8,-2.1,2.5,-0.5,2.5,11.2,-1.6,3.9,-13.2,x
1655202397287.5,-0.4,-2.2,2.6,-0.2,2.3,11.3,-1.5,-5.3,-8.5,x
1655202397304.9,-0.2,-2.3,2.3,0,2.3,11,1.9,-10.2,-8.3,x
1655202397321.1,0,-2,1,0.2,2.6,9.7,11.4,-19.3,-10.7,x
1655202397337.7,-0.1,-1.8,-0.4,0.2,2.8,8.2,16.6,-25.7,-11.9,x
1655202397354.5,-0.1,-1.7,-1,0.2,2.9,7.6,16.8,-27.5,-11.4,x
1655202397371,-0.2,-1.6,-1.7,0.2,3.1,6.9,10,-23.4,-9.3,x
1655202397387.7,-0.5,-1.7,-1.9,-0.1,3.1,6.7,5.1,-17.7,-6.2,x
1655202397405.2,-0.6,-1.6,-1.9,-0.2,3.1,6.7,2.8,-15.1,-4.1,x
1655202397421.5,-0.5,-1.7,-1.7,0,3,6.9,0.3,-10,0.8,x
1655202397437.6,-0.2,-1.6,-1.4,0.3,3.1,7.1,2.1,-7,1.9,x
1655202397454.2,-0.2,-1.5,-1.5,0.3,3.2,7,4.6,-6.7,0.4,x
1655202397471,-0.5,-1.2,-1.7,0.1,3.5,6.9,9.4,-6.2,-3.5,x
1655202397487.8,-0.7,-0.9,-1.7,-0.1,3.9,6.9,7.3,-5.6,-2,x
1655202397505.1,-0.7,-0.7,-1.5,-0.1,4.1,7.3,4.5,-4.9,-0.4,x
1655202397521.1,-0.7,-0.6,-0.9,-0.1,4.2,7.6,2,-1.5,3.6,x
1655202397537.6,-0.6,-0.5,-0.6,0,4.3,7.9,5.3,1.8,7,x
1655202397554.2,-0.4,-0.4,-0.5,0.2,4.4,8,9.3,4.6,8.8,x
1655202397570.9,-0.1,-0.3,-0.5,0.5,4.5,8,14.3,9.9,8.5,x
1655202397587.8,-0.3,-0.1,-0.4,0.3,4.8,8.1,14.8,17.5,9.8,x
1655202397604.8,-0.4,-0.1,-0.2,0.1,4.8,8.3,14.2,19.9,11,x
1655202397621.1,-0.4,-0.1,-0.1,0.1,4.9,8.4,12.9,19.3,14,x
1655202397645.7,0.4,0.2,-0.4,0.8,5.2,8,6.6,7.5,18.2,x
1655202397654.7,0.4,0.2,-0.4,0.8,5.2,8,6.6,7.5,18.2,x
1655202397682.7,0.9,0.4,-0.2,1.4,5.4,8.2,-0.9,5.7,17.2,x
1655202397692.1,0.9,0.7,0.5,1.4,5.7,8.9,-9.5,12.3,14.9,x
1655202397704.1,0.5,0.6,0.8,1,5.6,9.2,-14.5,17.6,14.1,x
1655202397721.4,-0.4,-0.1,1.8,0.1,4.8,10.2,-25.6,24.5,15.4,x
1655202397737.5,-0.9,-1.2,3.1,-0.5,3.7,11.6,-35.5,24.2,19.4,x
1655202397754.2,-1,-1.7,3.7,-0.6,3.1,12.3,-39.1,20.2,20,x
1655202397770.8,-1,-2.2,5,-0.7,2.4,13.7,-29.6,11,14.2,x
1655202397787.5,-1.7,-2.5,5.6,-1.4,2.1,14.2,-7.1,8.3,5,x
1655202397806.2,-2.6,-2.2,4.8,-2.3,2.4,13.4,19.8,9.7,-0.9,x
1655202397820.9,-3,-2,3.9,-2.7,2.6,12.6,31.4,8.9,-1,x
1655202397839.6,-3.3,-1.5,1.9,-3,3.2,10.5,42.4,2,4.9,x
1655202397854.5,-3.4,-1.2,1,-3.1,3.6,9.5,39.2,-1.3,9.3,x
1655202397871,-3.1,-0.9,0,-2.7,4,8.5,23.9,-4,23.3,x
1655202397888.2,-2,-0.9,-0.3,-1.6,4,8.2,5.5,-2.5,39.3,x
1655202397908.9,-0.9,-1.1,0.1,-0.4,3.8,8.6,-8.7,0.3,46.6,x
1655202397920.9,-0.5,-1.3,0.3,0,3.6,8.8,-12.3,1.6,47.1,x
1655202397937.6,-0.4,-1.4,0.6,0.2,3.4,9.1,-12.8,6,42.5,x
1655202397954.5,-0.4,-1.4,0.7,0.2,3.4,9.2,-11,7.8,39.7,x
1655202397971,-0.4,-1.3,0.5,0.2,3.5,9,-2.4,5.3,34.1,x
1655202397987.6,-0.5,-1.1,-0.4,0.2,3.6,8.1,7.8,-0.4,29.4,x
1655202398005.9,-0.5,-1.1,-0.4,0.1,3.8,7.3,12.6,-1.2,27.4,x
1655202398020.9,-0.7,-1,-1.6,0.1,3.8,6.9,13.8,-0.8,27.3,x
1655202398037.6,-0.7,-1.1,-1.8,0.1,3.8,6.7,12.8,0,27,x
1655202398056,-0.8,-1.1,-1.9,0.1,3.7,6.6,12.2,0.4,26.5,x
1655202398070.9,-0.7,-1.1,-1.9,0.1,3.8,6.6,11.5,0.7,25.7,x
1655202398087.5,-0.7,-1,-2,0.2,4,6.4,11.8,2.3,23.5,x
1655202398105.4,-0.8,-0.8,-2,0.1,4.1,6.5,8.5,8.7,20.8,x
1655202398121.4,-0.9,-0.7,-1.8,0,4.2,6.6,5.9,12.3,19.6,x
1655202398137.6,-1.1,-0.7,-1.6,-0.3,4.4,7,1.6,13.4,18.6,x
1655202398171.3,-1,-0.4,-1.1,-0.1,4.5,7.3,0.3,4.2,20.1,x
1655202398190,-0.7,-0.3,-1,0.3,4.7,7.5,-0.6,-1.1,19.1,x
1655202398206.2,-0.4,0,-0.6,0.6,4.9,7.8,-0.4,-3.8,15.3,x
1655202398223.3,-0.3,0.1,-0.4,0.7,5,8,1.3,-4.3,12.8,x
1655202398237.6,-0.4,0.3,0,0.6,5.2,8.4,5.9,1.7,7.5,x
1655202398254.2,-0.5,0.3,0.2,0.5,5.3,8.6,7,5.4,5.9,x
1655202398270.9,-0.7,0.5,0.9,0.3,5.4,9.3,7.6,10.7,5.1,x
1655202398287.6,-1.1,0.5,1.6,-0.1,5.5,10,5.1,11.4,5.6,x
1655202398305.1,-1.2,0.6,2.5,-0.2,5.6,10.9,-5.7,8.9,8,x
1655202398320.9,-1.2,0.5,3,-0.2,5.5,11.4,-14.9,4.5,12.3,x
1655202398338.2,-1,-0.2,3.9,0,4.7,12.3,-24.6,-2.7,15.7,x
1655202398354.6,-0.9,-0.7,4.3,0.3,3.6,13.3,-27,-6,15.8,x
1655202398381.8,0,-1.8,4.9,1.1,2.9,13.4,-6.5,-10.5,7.7,x
1655202398387.7,0.3,-1.8,4.4,1.4,2.9,12.9,7.9,-9.5,1.7,x
1655202398404.1,0.4,-1.6,3.4,1.6,3.2,11.9,22.6,-7.8,-5.1,x
1655202398421.5,0.3,-1.1,1.6,1.4,3.7,10,41.9,2.2,-16.7,x
1655202398437.7,0.2,-1,1,1,4.1,9,34.6,15.2,-18.1,x
1655202398454.2,-0.5,-0.9,0.7,0.5,4.2,9.1,25.5,21.7,-17.5,x
1655202398470.7,-1.6,-1.1,1.7,-0.7,4,10,6.8,28.8,-11,x
1655202398487.4,-2.1,-1.7,2.5,-1.2,3.4,10.8,-5.6,27.4,4.1,x
1655202398504.4,-2,-1.7,2.5,-0.7,2.8,11.1,-9.2,22.4,11.7,x
1655202398521.4,-1,-2.4,2.4,-0.3,2.7,10.8,-6.3,-2,18.7,x
1655202398537.6,-0.8,-2.3,1.2,0.1,2.7,9.6,3.4,-19.1,14.9,x
1655202398554.6,-0.8,-2.3,0.5,0,2.8,8.8,7.5,-21.9,13.5,x
1655202398570.9,-0.7,-2,-0.6,0.3,3.1,7.7,13,-18.2,13.3,x
1655202398587.7,-0.7,-1.8,-1.3,0.3,3.3,7,16.4,-10.4,11.7,x
1655202398604.4,-0.7,-1.8,-1.3,0.3,3.3,7,16.4,-10.4,11.7,x
1655202398621.9,-1.3,-1.6,-2,-0.3,3.6,6.3,17.7,4.5,13.2,x
1655202398637.6,-1.5,-1.5,-1.9,-0.5,3.7,6.3,12.4,9.8,18.6,x
1655202398655.1,-1.5,-1.4,-1.5,-0.4,3.9,6.7,5.5,9.7,24.4,x
1655202398671,-1.4,-1.4,-1.2,-0.3,3.9,7,3,9.1,27.3,x
1655202398687.4,-1.3,-1.3,-0.9,-0.2,3.9,7.3,0.8,9.9,31.5,x
1655202398704.2,-1.4,-1.3,-0.7,-0.3,3.9,7.5,0.4,11.8,32.8,x
1655202398720.8,-1.5,-1.3,-0.5,-0.4,3.9,7.7,0.3,17.4,36.3,x
1655202398737.4,-1.5,-1.1,-0.2,-0.4,4.1,8.1,-1.2,20.8,39.9,x
1655202398754.6,-1.5,-1,-0.1,-0.3,4.2,8.2,-1,22.5,41.9,x
1655202398770.7,-1.3,-0.8,0,-0.1,4.3,8.3,0.6,24.6,45.6,x
1655202398787.6,-1.1,-0.8,0.1,0.1,4.4,8.4,1.4,27.2,47.9,x
1655202398806,-1.1,-0.8,0.1,0.1,4.4,8.4,1,31.2,48.6,x
1655202398823,-1.1,-0.7,0.3,0.1,4.4,8.6,-3.5,38.2,49.1,x
1655202398837.8,-1.2,-0.5,0.8,-0.1,4.6,9.1,-5.8,40.8,50.6,x
1655202398854.2,-1.3,-0.5,0.9,-0.2,4.6,9.2,-5,39.8,51.9,x
1655202398870.9,-1.1,-0.4,0.7,0,4.7,9,-2.1,37.7,55.1,x
1655202398887.6,-0.8,-0.4,0.5,0.3,4.6,8.9,0.5,40.7,55.2,x
1655202398936.2,-0.5,0.7,-0.1,0.5,5.7,8.3,11.9,48.6,51.5,x
1655202398937.4,-0.5,0.7,-0.1,0.5,5.7,8.3,11.9,48.6,51.5,x
1655202398954.3,-0.7,0.6,-0.1,0.2,5.6,8.3,7.8,49.5,52.5,x
1655202398970.9,-1.7,0.1,0.6,-0.8,5.1,8.9,-7.2,51.8,57.7,x
1655202398987.5,-2.5,-0.9,2,-1.6,4,10.4,-23.2,52.8,67.1,x
1655202399006.3,-2.3,-2.1,3.5,-1.5,2.8,12,-30,51.4,75.6,x
1655202399020.8,-2,-2.3,4.1,-1.2,2.5,12.6,-26.2,47.1,74.4,x
1655202399039.6,-1.7,-2.2,4.2,-0.9,2.5,12.8,-7.6,35.3,64.9,x
1655202399057.7,-2.4,-2,3,-1.7,2.7,11.6,10.6,30.8,54.4,x
1655202399070.7,-2.9,-1.9,2.5,-2.1,2.8,11,13.6,33.6,51.7,x
1655202399087.5,-3.6,-1.7,1.8,-2.8,3,10.3,11.4,35.8,52.9,x
1655202399113.6,-3.4,-1.3,0.9,-2.7,3.5,9.5,9.3,25,57.3,x
1655202399129.5,-3,-0.9,-0.2,-2.2,3.9,8.3,5.5,16.5,63,x
1655202399137.8,-2.8,-0.7,-0.6,-2,4,8,0.9,17.4,66.6,x
1655202399154.9,-2.4,-0.8,-0.5,-1.6,4,8.1,-14.2,31.2,75.2,x
1655202399170.8,-2.4,-1,0.1,-1.6,3.7,8.7,-22.5,41.1,78.6,x
1655202399187.4,-2.7,-1.3,1.3,-1.8,3.3,10,-31.1,55.4,82.8,x
1655202399204.1,-2.8,-1.4,1.8,-1.9,3.2,10.5,-29.2,54.9,83.8,x
1655202399221.4,-2.8,-1.5,2.1,-1.9,2.9,10.8,-17.9,44.8,83.9,x
1655202399237.5,-2.5,-1.3,1,-1.7,3,9.8,-1.2,30.1,82.6,x
1655202399254.3,-2.4,-1.2,-0.3,-1.6,3.1,8.5,5.5,27.4,82.9,x
1655202399270.9,-2.2,-1.2,-0.7,-1.4,3.2,8.1,5.5,28.1,83.7,x
1655202399287.4,-1.8,-1.1,-1.1,-1,3.2,7.6,3.9,31.2,85.2,x
1655202399305.8,-1.7,-1.1,-1.3,-0.8,3.2,7.4,1,35.7,84.4,x
1655202399321.1,-1.7,-1,-1.3,-0.8,3.2,7.5,-1.7,38.4,84.3,x
1655202399338.1,-1.7,-1.3,-0.9,-0.7,3,7.9,-9.3,42.2,84.4,x
1655202399354.1,-1.6,-1.3,-0.5,-0.7,2.9,8.3,-13.9,42.8,83.9,x
1655202399370.9,-1.6,-1.5,0.4,-0.7,2.6,9.2,-17.2,40.1,79.7,x
1655202399387.5,-1.7,-1.5,0.9,-0.9,2.6,9.8,-12.8,38.1,72.7,x
1655202399404.1,-1.8,-1.5,0.9,-0.9,2.6,9.8,-9.1,36.8,70.2,x
1655202399421.6,-1.8,-1.3,0.6,-1,2.7,9.5,-3.2,32.1,65.1,x
1655202399437.5,-1.7,-0.9,0.1,-0.8,3,9,-1.8,24.4,60.5,x
1655202399454.3,-1.6,-0.7,-0.2,-0.8,3.2,8.7,-1,20.6,58.7,x
1655202399470.8,-1.5,-0.4,-0.5,-0.6,3.5,8.5,-3,18.6,55.6,x
1655202399487.7,-1.8,-0.4,-0.3,-0.9,3.5,8.7,-4,23.3,52.2,x
1655202399504.1,-2,-0.3,-0.2,-1.1,3.6,8.8,-3.1,24.5,51.3,x
1655202399520.9,-2.2,-0.3,-0.1,-1.4,3.6,8.9,0.5,22.6,50.9,x
1655202399537.5,-2.1,-0.1,-0.5,-1.3,3.8,8.5,6.4,16.9,51.4,x
1655202399554.3,-2,0.1,-0.7,-1.2,4,8.3,9,15.1,51.5,x
1655202399570.8,-2.2,0.3,-1.1,-1.3,4.1,7.9,11.1,18.2,52.2,x
1655202399587.5,-2.5,0.2,-1,-1.6,4.1,7.9,6.3,24.4,56.2,x
1655202399604.3,-2.4,0.2,-0.9,-1.4,4.1,8.2,3.4,25,59.7,x
1655202399621.2,-1.9,0.3,-0.7,-1,4.2,8.3,-1.4,20.6,65.2,x
1655202399647.7,-0.9,0.8,-0.6,0,4.6,8.4,-8.9,15.9,66.3,x
1655202399654.6,-0.9,0.8,-0.6,0.1,4.6,8.6,-8.9,15.9,66.3,x
1655202399671,-1.3,0.6,0,-0.3,4.4,9,-22.2,31.2,65.3,x
1655202399691.5,-1.7,-0.2,1.3,-0.8,3.5,10.3,-32.3,41.6,67.1,x
1655202399705.2,-1.1,-0.7,2.3,-0.2,2.9,11.4,-28.6,32.4,64.4,x
1655202399720.8,-0.8,-0.6,2.3,0.1,2.9,11.4,-19.8,22,59.7,x
1655202399737.4,-0.5,-0.3,1,0.4,3.2,10.1,3.3,9.3,48.7,x
1655202399755.2,-0.6,-0.1,0.3,0.3,3.3,9.4,10.1,11.7,45.4,x
1655202399771.1,-0.9,0.1,-0.3,0,3.5,8.8,11.9,30.3,43.6,x
1655202399788.3,-1.5,0.2,-0.3,-0.7,3.7,8.9,6.5,41.2,43.6,x
1655202399805,-2,0.2,0,-1.7,3.6,9.5,2.6,45,46.1,x
1655202399824.8,-2.9,0,0.7,-2.2,3.4,9.8,-4.6,50.3,58.1,x
1655202399837.4,-3.3,-0.3,1.1,-3.1,2.7,10.9,-17.3,57.2,74.3,x
1655202399854.1,-3.9,-1.1,2.7,-3.3,2.3,11.9,-25.6,60.3,82.9,x
1655202399870.9,-3.5,-1.7,4.3,-3,1.6,13.5,-28.8,52.3,100.5,x
1655202399887.6,-2.6,-1.9,3.8,-2.2,1.3,13,-9.6,29,105.1,x
1655202399904.6,-2.2,-1.7,3,-1.7,1.6,11.6,0.6,21.2,104.7,x
1655202399921.5,-2.1,-1.4,1.6,-1.6,1.8,10.9,13.4,21.9,102.2,x
1655202399937.6,-2.1,-0.9,0.3,-1.5,2.3,9.5,24.3,26.4,101.9,x
1655202399954.9,-2,-0.7,-0.7,-1.4,2.6,8.6,30.6,27.4,103.6,x
1655202399970.8,-1.8,-0.6,-2.3,-1.2,2.7,6.9,27,40.2,110.8,x
1655202399987.6,-1.8,-0.9,-2.1,-1.2,2.5,7.1,5.7,57.8,118.1,x
1655202400004.2,-1.7,-1.1,-1.4,-1.2,2.3,7.8,-4.4,65.7,121.7,x
1655202400021.4,-1.4,-1.4,0,-1,1.9,9.3,-13.5,75.1,127.7,x
1655202400071.5,-0.9,-1.5,1.1,-0.7,1.7,10.4,-7.3,65.2,123.7,x
1655202400087.6,-0.8,-1.1,0.9,-0.7,2,10.2,-9.2,58.8,121.7,x
1655202400104.2,-0.4,-0.8,1.2,-0.3,2.2,10.5,-14.6,54.8,122.6,x
1655202400120.8,-0.1,-0.8,1.2,0,2.2,10.6,-15.1,52.5,122.1,x
1655202400137.5,0.2,-0.7,1.2,0.2,2.3,10.5,-10.8,49.3,117.5,x
1655202400154.9,0.2,-0.6,0.9,0.2,2.3,10.3,-3.9,48.6,113.2,x
1655202400170.7,0.3,-0.5,0.1,0.3,2.5,9.4,2.4,48.1,107.7,x
1655202400187.3,0.3,-0.1,-0.9,0.2,2.9,8.5,3.4,43,102.4,x
1655202400204.2,0.3,0.1,-1.2,0.2,3.1,8.2,2.1,39.7,101,x
1655202400220.9,0.3,0.3,-1.4,0.2,3.3,8,-3.2,37.4,99.1,x
1655202400237.5,0.5,0.5,-1,0.3,3.5,8.3,-7.8,40,98.1,x
1655202400254.7,0.5,0.5,-0.8,0.3,3.5,8.6,-8.1,41,96.4,x
1655202400271.1,0.6,0.6,-0.8,0.4,3.6,8.5,-4.6,37.9,92.4,x
1655202400287.6,0.8,0.9,-1.4,0.5,3.8,8,-2.6,29.7,88.6,x
1655202400304.1,1,1,-1.7,0.7,3.9,7.6,-2.9,25.3,87.1,x
1655202400320.8,1.3,1.1,-2,1.1,4.1,7.3,-8.2,19.9,83.2,x
1655202400337.5,1.5,1.2,-1.8,1.4,4.2,7.8,-13.6,22.1,76,x
1655202400354.1,1.6,1.3,-1.3,1.4,4.2,8.1,-13.1,24.7,72.4,x
1655202400370.8,1.6,1.4,-0.9,1.4,4.3,8.5,-8.5,26,64.1,x
