time,sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_standing
1664105934962.5,14.3,31.6,1,x
1664105935028.6,14.3,31.7,1,x
1664105935045.1,14.3,31.6,1,x
1664105935178.8,14.3,31.5,0.9,x
1664105935278.6,14.4,31.5,0.7,x
1664105935411.8,14.2,31.4,0.9,x
1664105935463.3,14.3,31.3,0.9,x
1664105935512,14.3,31.4,0.9,x
1664105935878.6,14.4,31.5,0.7,x
1664105936045.4,14.2,31.5,0.9,x
1664105936278.5,14.2,31.6,0.9,x
1664105936445.1,14.3,31.7,1,x
1664105936511.6,14.3,31.6,0.9,x
1664105936628.4,14.3,31.7,0.9,x
1664105936667.9,14.2,31.7,1.1,x
1664105936728.2,14.2,31.6,1.1,x
1664105936745.3,14.2,31.8,1.2,x
1664105936811.8,14.2,31.7,1.1,x
1664105937101.6,14.3,31.8,1.2,x
1664105937111.6,14.3,31.8,1.1,x
1664105937145,14.4,31.8,1,x
1664105937245,14.4,31.9,0.9,x
1664105937278.4,14.4,31.8,1,x
1664105937312.3,14.4,31.6,0.9,x
1664105937345.1,14.4,31.7,1,x
1664105937445.1,14.5,31.7,0.8,x
1664105938111.6,14.4,31.6,0.8,x
1664105938228.3,14.3,31.7,0.9,x
1664105938295.3,14.3,31.6,0.9,x
1664105938361.8,14.3,31.7,0.9,x
1664105938394.9,14.2,31.6,0.9,x
1664105938561.5,14.1,31.7,1,x
1664105938579.2,14.1,31.7,1.1,x
1664105938595,14.1,31.6,1,x
1664105938695.2,14.1,31.5,1,x
1664105938811.5,14.1,31.6,1,x
1664105938992.2,14.2,31.5,0.9,x
1664105939045.2,14.1,31.6,1.1,x
1664105939111.7,14.1,31.6,1,x
1664105939145.2,14.2,31.7,1,x
1664105939195.2,14.2,31.6,1,x
1664105939245,14.2,31.7,1,x
1664105939378.3,14.2,31.7,0.8,x
1664105939428.2,14.2,31.8,1,x
1664105939662.3,14,31.8,1,x
1664105939745.2,13.9,31.9,1,x
1664105939795.2,13.9,31.9,1.1,x
1664105939811.7,13.9,31.9,1,x
1664105939845.2,13.9,31.9,1.1,x
1664105939961.5,13.8,31.8,1.1,x
1664105940011.6,13.7,31.9,1.2,x
1664105940094.9,13.6,31.9,1.4,x
1664105940128.2,13.5,31.9,1.4,x
1664105940195.1,13.6,31.9,1.4,x
1664105940211.5,13.7,31.8,1.3,x
1664105940245.2,13.7,31.9,1.3,x
1664105940278.3,13.7,31.8,1.3,x
1664105940359.3,13.8,31.7,1.1,x
1664105940394.9,13.8,31.8,1.2,x
1664105940483,13.9,31.8,1.1,x
1664105940561.7,13.9,31.7,1,x
1664105940678.2,14,31.6,0.9,x
1664105940695.1,14,31.7,0.9,x
1664105940795.5,14,31.6,0.9,x
1664105941061.5,14.1,31.6,0.8,x
1664105941095.3,14,31.7,0.8,x
1664105941128,14,31.6,0.9,x
1664105941144.8,14.1,31.6,0.8,x
1664105941196.3,14.1,31.7,0.7,x
1664105941228,14.1,31.6,0.7,x
1664105941361.4,14.1,31.7,0.7,x
1664105941611.5,14,31.8,0.7,x
1664105941645.1,13.9,31.8,0.9,x
1664105941695.7,13.9,31.9,1,x
1664105941878.1,13.8,32,1.1,x
1664105942011.5,13.8,32,1,x
1664105942061.5,13.8,32,1.1,x
1664105942111.5,13.8,31.9,1,x
1664105942161.5,13.8,31.9,1.1,x
1664105942245.1,13.9,31.9,1,x
1664105942679.3,14.1,32,0.9,x
1664105942711.1,14.2,32,0.7,x
1664105942978,14,31.9,0.8,x
1664105943011.3,14,31.8,0.7,x
1664105943079.1,14,31.9,0.6,x
1664105943161.4,14.1,31.9,0.6,x
1664105943244.9,14.1,31.9,0.5,x
1664105943326.9,14.1,31.8,0.6,x
1664105943345.4,14.1,31.8,0.5,x
1664105943362.7,14.1,31.8,0.6,x
1664105943394.7,14,31.8,0.6,x
1664105943713.8,13.8,31.7,0.7,x
1664105943828.2,13.8,31.7,0.9,x
1664105943961.4,13.8,31.6,1,x
1664105944011.5,13.8,31.7,0.9,x
1664105944094.8,14,31.7,0.8,x
1664105944128.1,14.1,31.7,0.7,x
1664105944178.7,14.1,31.6,0.6,x
1664105944194.8,14.1,31.6,0.5,x
1664105944211.5,14.1,31.7,0.6,x
1664105944261.9,14,31.6,0.6,x
1664105944378.9,13.9,31.5,0.7,x
1664105944433.8,14,31.6,0.6,x
1664105944461.3,13.9,31.5,0.6,x
1664105944578.5,13.8,31.5,0.8,x
1664105944661.1,13.8,31.6,0.6,x
1664105944694.5,13.7,31.7,0.6,x
1664105944795.1,13.7,31.6,0.7,x
1664105944844.7,13.5,31.5,0.7,x
1664105944881.5,13.5,31.3,0.8,x
1664105945266.3,13.4,31.4,0.9,x
1664105945602.7,13.4,31.6,1,x
1664105945711.4,13.4,31.7,1,x
1664105945761.4,13.4,31.7,1.1,x
1664105945878.1,13.4,31.8,1,x
1664105945911.6,13.3,31.8,1.1,x
1664105945928,13.3,31.9,1.1,x
1664105945961.4,13.3,31.8,1.1,x
1664105945978.5,13.4,31.8,1,x
1664105946427.9,13.3,31.8,1.1,x
1664105946502.6,13.3,31.7,1,x
1664105946811.3,13.4,31.6,0.9,x
1664105946894.7,13.4,31.5,0.8,x
1664105947128.5,13.4,31.6,0.8,x
1664105947178,13.4,31.5,0.8,x
1664105947262.3,13.5,31.3,0.6,x
1664105947328,13.5,31.4,0.6,x
1664105947644.6,13.5,31.4,0.8,x
1664105947811.3,13.3,31.6,0.9,x
1664105947844.5,13.3,31.5,1,x
1664105947895.4,13.4,31.6,0.9,x
1664105947911.3,13.3,31.7,1,x
1664105947945.2,13.3,31.7,1.1,x
1664105947994.9,13.4,31.8,1,x
1664105948095,13.4,31.8,0.8,x
1664105948150.2,13.5,31.9,0.9,x
1664105948461.1,13.3,31.9,1.1,x
1664105948494.9,13.3,31.9,1.2,x
1664105948578.6,13.3,31.9,1.1,x
1664105948614.1,13.4,31.9,1,x
1664105948694.9,13.4,32.1,1,x
1664105948711.4,13.4,32,1,x
1664105948761.3,13.4,31.8,1.1,x
1664105948827.9,13.4,31.8,1,x
1664105948944.8,13.5,31.6,0.9,x
1664105948994.5,13.4,31.5,1,x
1664105949078,13.4,31.6,0.9,x
1664105949095,13.4,31.5,0.9,x
1664105949261.1,13.2,31.4,0.9,x
1664105949389.9,13.1,31.4,1.1,x
1664105949461.1,13.1,31.4,1.2,x
1664105949494.4,13.1,31.4,1.1,x
1664105949544.9,13.2,31.3,1,x
1664105949561.7,13.2,31.4,1,x
1664105949627.9,13.2,31.3,0.9,x
1664105949678.3,13.3,31.4,0.9,x
1664105949744.9,13.3,31.3,0.8,x
1664105949894.8,13.1,31.3,0.8,x
1664105949928,13.1,31.4,0.9,x
1664105949961.1,13.1,31.3,0.9,x
1664105949994.7,13,31.3,1,x
1664105950094.5,13.1,31.3,1,x
1664105950211,13.1,31.4,1,x
1664105950244.8,13,31.4,1,x
1664105950261.5,13.1,31.4,1,x
1664105950295.7,13,31.4,1,x
1664105950477.9,12.8,31.6,1,x
1664105950494.7,12.7,31.6,1.1,x
1664105950529,12.8,31.5,1,x
1664105950611.2,12.7,31.5,1.1,x
1664105950761.2,12.6,31.5,1.2,x
1664105950828.1,12.6,31.6,1.3,x
1664105950978.1,12.7,31.5,1.2,x
1664105951011.2,12.7,31.5,1.1,x
1664105951061.3,12.7,31.5,1,x
1664105951111.4,12.7,31.5,1.1,x
1664105951261.1,12.7,31.6,1.1,x
1664105951311.1,12.7,31.5,1.1,x
1664105951344.7,12.7,31.6,1,x
1664105951361.2,12.7,31.6,1.1,x
1664105951411.4,12.7,31.5,1.1,x
1664105951428,12.7,31.5,1,x
1664105951461.2,12.6,31.6,1.1,x
1664105951578.1,12.5,31.6,1.1,x
1664105951594.8,12.5,31.6,1.2,x
1664105951728.1,12.3,31.6,1.2,x
1664105951778,12.3,31.5,1.3,x
1664105951861.1,12.2,31.5,1.4,x
1664105952028.6,12,31.5,1.4,x
1664105952079.4,11.9,31.5,1.6,x
1664105952137.2,11.9,31.5,1.5,x
1664105952182.7,11.9,31.3,1.4,x
1664105952261,11.7,31.3,1.5,x
1664105952278,11.7,31.2,1.6,x
1664105952295.3,11.7,31.1,1.6,x
1664105952311.2,11.7,31.1,1.5,x
1664105952344.9,11.7,31.2,1.5,x
1664105952394.7,11.6,31.1,1.5,x
1664105952461,11.6,31,1.5,x
1664105952477.9,11.5,31,1.5,x
1664105952511.2,11.4,30.8,1.5,x
1664105952544.7,11.3,30.9,1.5,x
1664105952611.4,11.3,30.9,1.6,x
1664105952627.7,11.3,30.8,1.6,x
1664105952694.6,11.3,30.8,1.5,x
1664105952729.9,11.4,30.8,1.3,x
1664105952744.5,11.4,30.9,1.2,x
1664105952761,11.5,30.8,1.1,x
1664105952778.3,11.5,30.8,0.9,x
1664105952811.1,11.6,30.8,0.6,x
1664105952827.7,11.6,30.8,0.5,x
1664105952844.6,11.7,30.7,0.3,x
1664105952861.1,11.6,30.6,0.2,x
1664105952894.6,11.4,30.6,0.3,x
1664105952912,11.2,30.6,0.3,x
1664105952961.1,11,30.6,0.4,x
1664105953011,10.9,30.7,0.4,x
1664105953094.3,10.6,30.6,0.3,x
1664105953130.9,10.3,30.7,0.4,x
1664105953178.1,10.2,30.6,0.5,x
1664105953227.8,10.2,30.7,0.4,x
1664105953277.9,10.4,30.7,0.4,x
1664105953311.4,10.6,30.7,0.3,x
1664105953344.7,10.8,30.7,0.3,x
1664105953394.6,11,30.6,0.3,x
1664105953411,11.1,30.6,0.3,x
1664105953427.6,11.1,30.5,0.3,x
1664105953444.5,11.2,30.6,0.2,x
1664105953461.1,11.2,30.7,0.1,x
1664105953478.6,11.3,30.7,0,x
1664105953494.7,11.2,30.7,0.1,x
1664105953511.1,11.2,30.6,0.2,x
1664105953561.1,11.1,30.7,0.3,x
1664105953577.8,11,30.7,0.4,x
1664105953611.1,10.9,30.8,0.7,x
1664105953661,10.7,30.8,0.8,x
1664105953678.9,10.7,30.9,0.8,x
1664105953761.4,10.7,31.1,0.7,x
1664105953811,10.7,31.2,0.8,x
1664105953844.8,10.8,31.5,0.9,x
1664105953860.9,10.7,31.6,0.9,x
1664105953895.2,10.8,31.5,1,x
1664105953946.1,10.9,31.3,0.8,x
1664105953992.8,11,31,0.6,x
1664105954011.1,11.1,30.9,0.6,x
1664105954046.4,11.2,30.7,0.5,x
1664105954061,11.3,30.5,0.5,x
1664105954094.6,11.2,30.4,0.7,x
1664105954128.2,11.1,30.3,0.9,x
1664105954194.3,11.3,30.2,0.9,x
1664105954227.4,11.3,30.4,1,x
1664105954311.1,11.5,30.4,0.9,x
1664105954361.1,11.6,30.5,0.9,x
1664105954411.2,11.6,30.6,0.8,x
1664105954461.3,11.8,30.5,0.6,x
1664105954527.7,11.8,30.6,0.7,x
1664105954544.6,11.8,30.7,0.7,x
1664105954594.6,11.9,30.7,0.5,x
1664105954661,12,30.6,0.4,x
1664105954727.5,11.9,30.7,0.8,x
1664105954744.2,11.9,30.8,1,x
1664105954761.5,11.9,30.8,1.1,x
1664105954778.1,12,30.8,1,x
1664105954794.8,12.1,30.8,0.9,x
1664105954828,12.4,30.7,0.8,x
1664105954911,12.3,30.6,0.8,x
1664105954944.6,12.5,30.6,0.8,x
1664105954961,12.5,30.5,0.7,x
1664105954998.2,12.6,30.5,0.7,x
1664105955031.1,12.8,30.2,0.7,x
1664105955061.5,12.9,30.1,0.6,x
1664105955094.8,12.9,30.2,0.6,x
1664105955146.1,12.8,30.4,0.6,x
1664105955211.1,12.6,30.5,0.7,x
1664105955228.4,12.5,30.5,0.7,x
1664105955251,12.5,30.6,0.7,x
1664105955278.1,12.5,30.5,0.8,x
1664105955344.3,12.4,30.6,0.8,x
1664105955427.6,12.4,30.6,0.6,x
1664105955477.8,12.2,30.6,0.7,x
1664105955544.5,12.1,30.7,0.6,x
1664105955594.6,12.2,30.8,0.5,x
1664105955627.9,12.1,30.8,0.6,x
1664105955644.2,12.1,30.9,0.5,x
1664105955695.3,12.2,31,0.6,x
1664105955711.2,12.3,31.1,0.7,x
1664105955727.9,12.4,31.2,0.7,x
1664105955745,12.5,31.4,0.7,x
1664105955761.2,12.6,31.6,0.6,x
1664105955777.8,12.8,31.7,0.6,x
1664105955811,13.2,31.9,0.7,x
1664105955844.5,13.4,32.1,0.7,x
1664105955877.8,13.5,31.9,0.7,x
1664105955894.7,13.5,31.8,0.9,x
1664105955921,13.6,31.6,1.1,x
1664105955977.6,13.9,30.6,1.8,x
1664105955994.1,13.9,30.4,2.3,x
1664105956010.9,14.2,30.3,3,x
1664105956027.5,14.8,30.3,3.2,x
1664105956044.4,15,30.3,3.2,x
1664105956061.3,15.4,30.3,2.6,x
1664105956077.9,15.6,30.2,2,x
1664105956094.3,15.7,30.1,1.7,x
1664105956111,15.8,30,1.2,x
1664105956127.9,15.5,29.9,1.1,x
1664105956144.5,15.4,30,1.3,x
1664105956161.2,15.2,30.2,1.7,x
1664105956194.2,15.2,30.4,1.9,x
1664105956211,15.3,30.5,1.7,x
1664105956227.6,15.3,30.5,1.6,x
1664105956244.5,15.3,30.4,1.4,x
1664105956296.1,15.1,30.7,1.6,x
1664105956312.9,15.1,31,1.9,x
1664105956328,15.2,31.2,2.1,x
1664105956360.9,15.5,31.1,2,x
1664105956378.5,15.8,30.9,1.9,x
1664105956394.2,16,30.9,1.7,x
1664105956411.2,16.2,30.9,1.5,x
1664105956428.2,16.3,31.1,1.4,x
1664105956444.8,16.4,31.1,1.4,x
1664105956461,16.5,31.2,1.5,x
1664105956477.6,16.5,31,1.5,x
1664105956494.3,16.6,30.9,1.5,x
1664105956511.1,16.7,30.6,1.3,x
1664105956527.8,16.7,30.4,1.2,x
1664105956544.5,16.7,30.3,1.1,x
1664105956561,16.7,30.5,1,x
1664105956579.3,16.6,30.8,0.9,x
1664105956594.2,16.5,30.9,0.9,x
1664105956611.2,16.3,31,1.1,x
1664105956627.6,16.2,31,1.3,x
1664105956644.8,16,31,1.6,x
1664105956661.2,15.9,31.1,1.9,x
1664105956695.7,15.7,31.3,2,x
1664105956710.9,15.6,31.6,2,x
1664105956727.6,15.6,31.7,2.1,x
1664105956745.2,15.4,31.8,2.1,x
1664105956760.9,15.2,31.9,2.2,x
1664105956796.3,14.9,31.9,2.2,x
1664105956810.8,14.7,31.8,2.2,x
1664105956827.6,14.5,31.9,2.1,x
1664105956888.5,14.1,32.1,2,x
1664105956894,14,32,1.9,x
1664105956911.5,13.8,32,1.9,x
1664105956927.3,13.6,32.2,1.8,x
1664105956944.6,13.5,32.3,1.8,x
1664105956960.8,13.4,32.5,1.8,x
1664105956977.5,13.2,32.5,2,x
1664105956996.3,13.1,32.4,2.1,x
1664105957010.8,12.8,32.2,2.1,x
1664105957029.5,12.6,32,2,x
1664105957045,12.5,31.8,2,x
1664105957060.7,12.3,31.7,2,x
1664105957077.4,12,31.6,2,x
1664105957110.7,11.7,31.6,2.1,x
1664105957127.4,11.5,31.7,2.2,x
1664105957144.2,11.4,31.8,2.3,x
1664105957160.9,11.1,31.9,2.4,x
1664105957178.9,10.9,31.9,2.5,x
1664105957194.5,10.8,31.8,2.5,x
1664105957211.6,10.6,31.8,2.6,x
1664105957244.4,10.5,31.8,2.8,x
1664105957261.2,10.5,32,3,x
1664105957277.6,10.6,32.2,3.1,x
1664105957295.7,10.6,32.3,3.2,x
1664105957327.6,10.6,32.5,3.2,x
1664105957361.2,10.6,32.5,3.1,x
1664105957378,10.7,32.4,3,x
1664105957394.6,10.9,32.3,2.9,x
1664105957412.8,11.1,32.3,2.7,x
1664105957427.5,11.2,32.3,2.6,x
1664105957444.2,11.4,32.3,2.4,x
1664105957478.5,11.7,32.3,2.3,x
1664105957494.6,11.7,32.4,2.2,x
1664105957510.9,11.9,32.4,2.1,x
1664105957527.5,11.9,32.4,2,x
1664105957544.3,12.1,32.5,1.9,x
1664105957560.9,12.2,32.5,1.8,x
1664105957577.6,12.4,32.5,1.7,x
1664105957611,12.7,32.5,1.6,x
1664105957644.3,12.9,32.6,1.5,x
1664105957702.3,13.1,32.6,1.5,x
1664105957727.5,13.2,32.6,1.6,x
1664105957744.4,13.2,32.7,1.8,x
1664105957761.2,13.4,32.8,1.9,x
1664105957810.9,13.6,32.7,2.1,x
1664105957891.4,13.8,32.7,1.9,x
1664105957931.5,13.9,32.7,1.7,x
1664105957960.7,13.9,32.8,1.7,x
1664105957977.3,13.7,33,1.7,x
1664105958011,13.5,33.1,1.8,x
1664105958029.1,13.4,33.2,1.9,x
1664105958077.5,13.3,33.1,1.9,x
1664105958110.9,13.3,33,2,x
1664105958144.3,13.2,32.9,2.1,x
1664105958194.2,13.2,32.7,2.1,x
1664105958210.9,13.2,32.7,2.2,x
1664105958227.5,13.2,32.6,2.2,x
1664105958244.2,13.1,32.6,2.4,x
1664105958261.1,13.1,32.5,2.4,x
1664105958294.6,13.2,32.4,2.4,x
1664105958327.6,13.2,32.2,2.4,x
1664105958360.9,13.1,32.1,2.4,x
1664105958394.5,13.1,32,2.4,x
1664105958410.9,13,32,2.4,x
1664105958460.8,12.9,32.1,2.4,x
1664105958477.5,12.9,32.2,2.5,x
1664105958560.9,12.8,32.1,2.4,x
1664105958595.2,12.8,32.2,2.4,x
1664105958627.6,12.7,32.3,2.4,x
1664105958661.1,12.5,32.2,2.5,x
1664105958727.5,12.3,32,2.5,x
1664105958845.1,12,31.8,2.6,x
1664105958928.2,12,31.8,2.7,x
1664105958960.8,11.9,31.7,2.8,x
1664105959044.4,12.1,31.9,2.8,
1664105959090.4,12.3,31.8,2.6,
1664105959127.3,12.3,31.9,2.7,
1664105959177.3,12.4,31.9,2.6,
1664105959227.3,12.4,31.8,2.6,
1664105959244.1,12.4,31.8,2.5,
1664105959260.9,12.4,31.7,2.6,
1664105959277.4,12.4,31.6,2.6,
1664105959344.4,12.6,31.7,2.5,
1664105959394.9,12.8,31.7,2.4,
1664105959427.4,12.9,31.6,2.3,
1664105959460.8,13,31.5,2.2,
1664105959494.4,13.1,31.5,2.1,
1664105959511.1,13.1,31.5,2,
1664105959561,13.2,31.6,1.9,
1664105959590.7,13.2,31.6,1.8,
1664105959644.1,13.2,31.7,1.8,
1664105959760.8,13.1,31.7,1.9,
1664105959797.8,13.1,31.6,2.1,
1664105959810.5,13.1,31.5,2.1,
1664105959844,13.1,31.4,2,
1664105959977.3,13.1,31.5,1.8,
1664105960027.4,13,31.5,1.8,
1664105960044.4,13,31.5,1.9,
1664105960094.5,12.9,31.6,1.9,
1664105960227.4,12.8,31.5,1.9,
1664105960310.8,12.8,31.5,1.8,
1664105960344.2,12.8,31.6,1.8,
1664105960361.1,12.8,31.6,1.9,
1664105960410.8,12.8,31.5,1.9,
1664105960477.5,12.9,31.6,1.9,
1664105960494.3,12.9,31.6,1.8,
1664105960561,12.9,31.6,1.9,
1664105960594.3,13,31.6,1.8,
1664105960694.3,13,31.6,1.6,
1664105960785.2,13,31.6,1.7,
1664105960794.1,13,31.7,1.7,
1664105960860.6,12.8,31.7,1.8,
1664105960877.3,12.8,31.6,1.9,
1664105960944,12.7,31.6,2.1,
1664105961010.8,12.7,31.7,2,
1664105961111,12.7,31.8,1.8,
1664105961144.1,12.7,31.9,1.8,
1664105961160.6,12.7,32.1,1.7,
1664105961196,12.7,32.2,1.6,
1664105961210.6,12.7,32.2,1.5,
1664105961294.3,12.8,32.2,1.3,
1664105961310.9,12.7,32.1,1.3,
1664105961361,12.8,32,1.3,
1664105961444.3,12.7,32,1.4,
1664105961494.7,12.7,32,1.3,
1664105961610.7,12.7,32.1,1.3,
1664105961658,12.7,32,1.2,
1664105961727.3,12.7,32.1,1.1,
1664105961778.4,12.7,32.1,1,
1664105961828.4,12.6,32,1.1,
1664105961860.7,12.5,32,1.1,
1664105961877.4,12.5,32.1,1.1,
1664105961927.6,12.4,32,1.1,
1664105961961,12.3,32,1.2,
1664105961977.3,12.3,32.1,1.2,
1664105962060.7,12.2,32,1.3,
1664105962144.3,12.1,32,1.4,
1664105962194.3,12.1,31.9,1.3,
1664105962227.6,12,31.9,1.3,
1664105962282.9,12.1,31.9,1.3,
1664105962327.3,12,31.9,1.3,
1664105962377.4,12,31.8,1.3,
1664105962410.7,12,31.9,1.3,
1664105962544.2,12,31.8,1.3,
1664105962711.2,12,31.8,1.4,
1664105962761,12,31.8,1.3,
1664105962927.3,12,31.9,1.2,
1664105962977.3,11.8,32,1.2,
1664105963010.7,11.8,32.2,1.3,
1664105963027.3,11.8,32.3,1.2,
1664105963061,11.7,32.5,1.2,
1664105963082.5,11.7,32.7,1.2,
1664105963094.2,11.7,32.8,1.2,
1664105963110.6,11.7,33.1,1.2,
1664105963127.9,11.7,33.3,1.1,
1664105963160.7,11.7,33.5,1.1,
1664105963260.8,11.7,33.4,1.1,
1664105963361,11.8,33.3,1.2,
1664105963394.3,11.8,33.5,1.2,
1664105963432.4,11.8,33.5,1.1,
1664105963444,11.8,33.6,1.1,
1664105963523,11.8,33.7,1.1,
1664105963545.1,11.9,33.8,1.2,
1664105963577.9,12,34,1.1,
1664105963594.4,12.1,34.1,1.2,
1664105963610.4,12.1,34.2,1.2,
1664105963627.5,12.2,34.4,1.3,
1664105963644.4,12.2,34.7,1.4,
1664105963660.9,12.2,34.8,1.5,
1664105963694.1,12,34.8,1.4,
1664105963711,11.9,34.7,1.3,
1664105963727.3,11.8,34.8,1.5,
1664105963744.2,11.8,34.8,1.6,
1664105963760.9,11.5,35,1.8,
1664105963777.4,11.4,35,1.9,
1664105963794.2,11.2,35.1,2,
1664105963811.1,11,35.1,2,
1664105963844.4,10.7,35.1,2,
1664105963860.8,10.5,35.1,2.1,
1664105963879.7,10.3,35.2,2.2,
1664105963894.8,10.3,35.3,2.3,
1664105963910.6,10.2,35.4,2.4,
1664105963927.3,10.1,35.5,2.4,
1664105963960.7,10,35.5,2.4,
1664105963977.4,10,35.4,2.4,
1664105963994.5,9.9,35.4,2.3,
1664105964028.2,9.7,35.4,2.4,
1664105964060.5,9.6,35.4,2.6,
1664105964078.3,9.7,35.4,2.5,
1664105964160.6,9.8,35.5,2.5,
1664105964177.2,9.7,35.6,2.5,
1664105964210.9,9.8,35.6,2.6,
1664105964227.3,9.8,35.7,2.6,
1664105964260.9,9.9,35.6,2.7,
1664105964343.8,10.1,35.7,2.7,
1664105964377.9,10.3,35.7,2.6,
1664105964465.5,10.4,35.8,2.6,
1664105964494.2,10.5,35.8,2.5,
1664105964511.9,10.6,35.8,2.5,
1664105964528,10.6,35.7,2.6,
1664105964543.5,10.6,35.6,2.6,
1664105964560.1,10.5,35.2,2.5,
1664105964576.9,10.5,35.1,2.3,
