time,sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_standing
1653401304987,115.46,14.64,3.34,x
1653401304990,115.46,14.62,3.35,x
1653401304990,115.46,14.63,3.35,x
1653401304991,115.47,14.61,3.35,x
1653401304994,115.47,14.61,3.35,x
1653401304997,115.48,14.6,3.36,x
1653401305002,115.48,14.59,3.36,x
1653401305007,115.49,14.58,3.36,x
1653401305013,115.5,14.57,3.37,x
1653401305018,115.51,14.56,3.37,x
1653401305028,115.52,14.55,3.37,x
1653401305028,115.53,14.54,3.38,x
1653401305031,115.54,14.53,3.38,x
1653401305037,115.55,14.52,3.38,x
1653401305042,115.56,14.51,3.39,x
1653401305052,115.57,14.5,3.39,x
1653401305052,115.57,14.5,3.4,x
1653401305056,115.58,14.49,3.4,x
1653401305059,115.59,14.48,3.41,x
1653401305064,115.59,14.47,3.41,x
1653401305070,115.6,14.46,3.42,x
1653401305075,115.61,14.45,3.43,x
1653401305081,115.61,14.44,3.43,x
1653401305085,115.61,14.43,3.44,x
1653401305091,115.62,14.41,3.44,x
1653401305095,115.62,14.4,3.45,x
1653401305100,115.63,14.39,3.45,x
1653401305104,115.63,14.38,3.45,x
1653401305109,115.64,14.37,3.45,x
1653401305115,115.65,14.36,3.45,x
1653401305119,115.66,14.35,3.45,x
1653401305124,115.67,14.35,3.45,x
1653401305129,115.67,14.34,3.45,x
1653401305132,115.68,14.34,3.45,x
1653401305138,115.69,14.34,3.45,x
1653401305142,115.69,14.35,3.45,x
1653401305148,115.69,14.36,3.44,x
1653401305153,115.7,14.38,3.44,x
1653401305158,115.7,14.39,3.44,x
1653401305162,115.71,14.41,3.43,x
1653401305168,115.72,14.43,3.42,x
1653401305173,115.72,14.45,3.42,x
1653401305177,115.73,14.47,3.41,x
1653401305181,115.73,14.49,3.4,x
1653401305187,115.73,14.51,3.4,x
1653401305190,115.73,14.53,3.4,x
1653401305195,115.73,14.55,3.4,x
1653401305201,115.73,14.57,3.39,x
1653401305205,115.73,14.59,3.39,x
1653401305210,115.72,14.61,3.39,x
1653401305215,115.72,14.62,3.4,x
1653401305220,115.71,14.62,3.4,x
1653401305225,115.7,14.63,3.4,x
1653401305229,115.69,14.63,3.4,x
1653401305234,115.68,14.63,3.4,x
1653401305240,115.68,14.63,3.4,x
1653401305243,115.67,14.63,3.41,x
1653401305249,115.66,14.63,3.41,x
1653401305252,115.66,14.63,3.41,x
1653401305257,115.66,14.64,3.41,x
1653401305262,115.65,14.64,3.41,x
1653401305268,115.65,14.64,3.41,x
1653401305272,115.64,14.65,3.41,x
1653401305278,115.63,14.65,3.4,x
1653401305281,115.62,14.66,3.4,x
1653401305286,115.61,14.66,3.4,x
1653401305301,115.6,14.68,3.4,x
1653401305301,115.59,14.67,3.4,x
1653401305306,115.58,14.69,3.4,x
1653401305309,115.57,14.7,3.4,x
1653401305314,115.56,14.71,3.4,x
1653401305316,115.54,14.72,3.41,x
1653401305323,115.53,14.73,3.41,x
1653401305326,115.52,14.74,3.41,x
1653401305337,115.51,14.75,3.42,x
1653401305340,115.5,14.77,3.42,x
1653401305340,115.51,14.76,3.42,x
1653401305344,115.49,14.78,3.42,x
1653401305350,115.48,14.79,3.42,x
1653401305354,115.47,14.79,3.42,x
1653401305359,115.46,14.8,3.42,x
1653401305363,115.46,14.8,3.42,x
1653401305369,115.45,14.8,3.41,x
1653401305373,115.44,14.8,3.4,x
1653401305378,115.43,14.79,3.39,x
1653401305382,115.42,14.79,3.38,x
1653401305389,115.4,14.79,3.38,x
1653401305393,115.39,14.79,3.37,x
1653401305397,115.38,14.8,3.37,x
1653401305402,115.36,14.8,3.37,x
1653401305407,115.35,14.81,3.36,x
1653401305412,115.33,14.83,3.36,x
1653401305417,115.32,14.84,3.36,x
1653401305422,115.31,14.85,3.36,x
1653401305426,115.3,14.87,3.35,x
1653401305436,115.28,14.88,3.35,x
1653401305437,115.27,14.89,3.35,x
1653401305441,115.26,14.9,3.34,x
1653401305446,115.25,14.91,3.34,x
1653401305451,115.23,14.92,3.33,x
1653401305455,115.22,14.92,3.33,x
1653401305460,115.21,14.92,3.32,x
1653401305466,115.2,14.93,3.31,x
1653401305470,115.18,14.93,3.31,x
1653401305474,115.17,14.93,3.31,x
1653401305479,115.15,14.93,3.3,x
1653401305484,115.14,14.94,3.3,x
1653401305489,115.13,14.94,3.3,x
1653401305494,115.11,14.95,3.29,x
1653401305499,115.1,14.96,3.29,x
1653401305504,115.09,14.97,3.29,x
1653401305508,115.08,14.98,3.29,x
1653401305517,115.07,14.99,3.29,x
1653401305520,115.06,14.99,3.3,x
1653401305523,115.04,15,3.3,x
1653401305529,115.03,15,3.3,x
1653401305532,115.02,15,3.3,x
1653401305537,115.01,15.01,3.3,x
1653401305541,114.99,15.01,3.31,x
1653401305546,114.98,15.01,3.31,x
1653401305551,114.97,15.02,3.31,x
1653401305556,114.96,15.02,3.3,x
1653401305561,114.95,15.03,3.3,x
1653401305569,114.94,15.04,3.3,x
1653401305570,114.94,15.05,3.29,x
1653401305576,114.93,15.06,3.28,x
1653401305581,114.92,15.08,3.28,x
1653401305586,114.91,15.09,3.27,x
1653401305598,114.91,15.11,3.26,x
1653401305598,114.9,15.1,3.27,x
1653401305600,114.9,15.12,3.26,x
1653401305603,114.89,15.13,3.25,x
1653401305608,114.89,15.13,3.25,x
1653401305614,114.88,15.14,3.25,x
1653401305618,114.88,15.13,3.25,x
1653401305623,114.87,15.13,3.25,x
1653401305629,114.86,15.13,3.26,x
1653401305633,114.86,15.12,3.26,x
1653401305638,114.85,15.11,3.27,x
1653401305643,114.84,15.11,3.28,x
1653401305649,114.83,15.1,3.29,x
1653401305653,114.82,15.09,3.3,x
1653401305657,114.81,15.07,3.31,x
1653401305662,114.8,15.06,3.32,x
1653401305672,114.79,15.04,3.34,x
1653401305675,114.77,15.02,3.35,x
1653401305682,114.76,15,3.37,x
1653401305685,114.75,14.97,3.39,x
1653401305690,114.74,14.95,3.4,x
1653401305695,114.74,14.92,3.42,x
1653401305696,114.73,14.89,3.44,x
1653401305704,114.73,14.86,3.45,x
1653401305706,114.72,14.83,3.47,x
1653401305710,114.72,14.8,3.48,x
1653401305713,114.72,14.77,3.5,x
1653401305718,114.72,14.74,3.52,x
1653401305724,114.72,14.71,3.53,x
1653401305729,114.73,14.68,3.55,x
1653401305734,114.73,14.65,3.57,x
1653401305739,114.73,14.62,3.59,x
1653401305743,114.74,14.6,3.61,x
1653401305748,114.75,14.58,3.63,x
1653401305753,114.76,14.56,3.64,x
1653401305758,114.78,14.54,3.65,x
1653401305763,114.79,14.52,3.66,x
1653401305768,114.81,14.51,3.67,x
1653401305773,114.83,14.5,3.68,x
1653401305790,114.85,14.48,3.68,x
1653401305794,114.87,14.47,3.68,x
1653401305795,114.89,14.46,3.68,x
1653401305795,114.91,14.45,3.68,x
1653401305797,114.93,14.44,3.67,x
1653401305801,114.95,14.43,3.66,x
1653401305806,114.97,14.42,3.65,x
1653401305811,114.99,14.41,3.63,x
1653401305816,115.01,14.4,3.61,x
1653401305820,115.03,14.39,3.6,x
1653401305836,115.05,14.38,3.58,x
1653401305836,115.09,14.36,3.55,x
1653401305836,115.07,14.37,3.56,x
1653401305841,115.11,14.35,3.55,x
1653401305854,115.12,14.34,3.54,x
1653401305854,115.14,14.33,3.54,x
1653401305855,115.15,14.33,3.54,x
1653401305859,115.17,14.32,3.54,x
1653401305864,115.18,14.32,3.54,x
1653401305871,115.19,14.32,3.55,x
1653401305874,115.19,14.31,3.55,x
1653401305877,115.2,14.31,3.55,x
1653401305881,115.2,14.31,3.55,x
1653401305887,115.2,14.3,3.56,x
1653401305891,115.2,14.3,3.56,x
1653401305897,115.21,14.3,3.57,x
1653401305901,115.21,14.3,3.57,x
1653401305906,115.21,14.29,3.58,x
1653401305911,115.22,14.29,3.59,x
1653401305917,115.22,14.29,3.6,x
1653401305922,115.23,14.28,3.61,x
1653401305925,115.23,14.28,3.62,x
1653401305930,115.23,14.28,3.63,x
1653401305935,115.24,14.28,3.65,x
1653401305941,115.24,14.28,3.66,x
1653401305944,115.24,14.28,3.68,x
1653401305949,115.23,14.29,3.7,x
1653401305954,115.23,14.29,3.71,x
1653401305960,115.23,14.29,3.72,x
1653401305964,115.23,14.29,3.74,x
1653401305970,115.23,14.29,3.75,x
1653401305974,115.24,14.29,3.76,x
1653401305979,115.25,14.29,3.77,x
1653401305984,115.26,14.29,3.78,x
1653401305989,115.28,14.29,3.78,x
1653401305993,115.31,14.29,3.77,x
1653401305999,115.34,14.29,3.76,x
1653401306003,115.37,14.3,3.75,x
1653401306008,115.41,14.31,3.72,x
1653401306012,115.45,14.32,3.69,x
1653401306017,115.5,14.33,3.65,x
1653401306022,115.54,14.35,3.6,x
1653401306031,115.64,14.37,3.55,x
1653401306031,115.59,14.39,3.5,x
1653401306036,115.69,14.41,3.45,x
1653401306041,115.75,14.43,3.39,x
1653401306045,115.8,14.45,3.33,x
1653401306052,115.85,14.48,3.28,x
1653401306056,115.91,14.5,3.22,x
1653401306061,115.96,14.51,3.16,x
1653401306066,116.02,14.53,3.1,x
1653401306070,116.07,14.53,3.03,x
1653401306074,116.12,14.54,2.97,x
1653401306080,116.17,14.54,2.91,x
1653401306084,116.22,14.53,2.84,x
1653401306089,116.27,14.52,2.78,x
1653401306102,116.31,14.5,2.71,x
1653401306103,116.35,14.47,2.65,x
1653401306107,116.38,14.45,2.59,x
1653401306116,116.41,14.42,2.53,x
1653401306117,116.44,14.39,2.47,x
1653401306120,116.46,14.36,2.42,x
1653401306124,116.48,14.33,2.36,x
1653401306137,116.5,14.25,2.26,x
1653401306137,116.49,14.29,2.31,x
1653401306139,116.5,14.22,2.21,x
1653401306143,116.5,14.18,2.17,x
1653401306148,116.49,14.15,2.13,x
1653401306152,116.48,14.12,2.09,x
1653401306157,116.47,14.09,2.05,x
1653401306162,116.45,14.06,2.01,x
1653401306166,116.43,14.04,1.97,x
1653401306171,116.41,14.02,1.94,x
1653401306175,116.38,14,1.9,x
1653401306180,116.35,13.98,1.87,x
1653401306185,116.32,13.97,1.84,x
1653401306190,116.29,13.95,1.81,x
1653401306195,116.26,13.94,1.78,x
1653401306200,116.22,13.93,1.76,x
1653401306204,116.18,13.91,1.74,x
1653401306209,116.14,13.89,1.72,x
1653401306214,116.1,13.88,1.7,x
1653401306219,116.05,13.86,1.67,x
1653401306226,116.01,13.84,1.65,x
1653401306231,115.97,13.82,1.63,x
1653401306233,115.92,13.8,1.61,x
1653401306237,115.87,13.77,1.58,x
1653401306243,115.82,13.75,1.56,x
1653401306249,115.77,13.72,1.54,x
1653401306253,115.72,13.69,1.52,x
1653401306259,115.67,13.65,1.5,x
1653401306261,115.61,13.62,1.48,x
1653401306268,115.56,13.58,1.46,x
1653401306271,115.5,13.54,1.45,x
1653401306276,115.44,13.51,1.43,x
1653401306282,115.38,13.48,1.41,x
1653401306287,115.31,13.45,1.4,x
1653401306292,115.24,13.42,1.39,x
1653401306296,115.17,13.4,1.37,x
1653401306301,115.1,13.38,1.36,x
1653401306306,115.02,13.37,1.35,x
1653401306311,114.94,13.36,1.34,x
1653401306315,114.85,13.36,1.33,x
1653401306320,114.77,13.36,1.32,x
1653401306324,114.67,13.35,1.3,x
1653401306330,114.58,13.35,1.3,x
1653401306334,114.49,13.35,1.29,x
1653401306339,114.39,13.35,1.28,x
1653401306344,114.29,13.35,1.28,x
1653401306349,114.19,13.36,1.28,x
1653401306354,114.09,13.36,1.28,x
1653401306358,113.98,13.36,1.28,x
1653401306372,113.88,13.37,1.28,x
1653401306373,113.77,13.37,1.28,x
1653401306374,113.67,13.38,1.28,x
1653401306383,113.56,13.38,1.28,x
1653401306393,113.45,13.39,1.28,x
1653401306396,113.33,13.4,1.28,x
1653401306397,113.22,13.41,1.28,x
1653401306399,113.1,13.42,1.29,x
1653401306404,112.98,13.44,1.3,x
1653401306408,112.86,13.45,1.31,x
1653401306415,112.74,13.47,1.32,x
1653401306417,112.62,13.49,1.34,x
1653401306421,112.49,13.52,1.35,x
1653401306424,112.37,13.55,1.37,x
1653401306429,112.25,13.58,1.38,x
1653401306435,112.12,13.61,1.4,x
1653401306439,112,13.64,1.41,x
1653401306444,111.87,13.68,1.43,x
1653401306449,111.75,13.71,1.44,x
1653401306454,111.63,13.74,1.46,x
1653401306459,111.51,13.76,1.47,x
1653401306463,111.39,13.78,1.49,x
1653401306471,111.27,13.8,1.5,x
1653401306475,111.15,13.81,1.52,x
1653401306482,111.03,13.82,1.54,x
1653401306487,110.9,13.83,1.56,x
1653401306491,110.78,13.84,1.58,x
1653401306494,110.66,13.86,1.6,x
1653401306501,110.53,13.88,1.63,x
1653401306507,110.41,13.9,1.65,x
1653401306508,110.29,13.93,1.68,x
1653401306512,110.17,13.96,1.71,x
1653401306516,110.06,13.98,1.74,x
1653401306521,109.94,14.01,1.77,x
1653401306526,109.83,14.03,1.79,x
1653401306530,109.72,14.05,1.82,x
1653401306535,109.61,14.07,1.85,x
1653401306540,109.5,14.09,1.87,x
1653401306545,109.4,14.11,1.89,x
1653401306550,109.29,14.12,1.91,x
1653401306563,109.19,14.14,1.93,x
1653401306567,109.09,14.15,1.95,x
1653401306577,108.98,14.17,1.97,x
1653401306577,108.88,14.18,1.99,x
1653401306580,108.77,14.2,2.02,x
1653401306582,108.67,14.21,2.04,x
1653401306586,108.56,14.23,2.07,x
1653401306594,108.45,14.24,2.09,x
1653401306601,108.34,14.25,2.13,x
1653401306601,108.24,14.26,2.16,x
1653401306603,108.13,14.27,2.19,x
1653401306607,108.03,14.28,2.23,x
1653401306612,107.92,14.28,2.26,x
1653401306617,107.82,14.28,2.3,x
1653401306621,107.72,14.28,2.33,x
1653401306626,107.62,14.27,2.37,x
1653401306633,107.52,14.27,2.4,x
1653401306638,107.42,14.27,2.43,x
1653401306642,107.32,14.27,2.47,x
1653401306648,107.23,14.27,2.5,x
1653401306652,107.14,14.28,2.53,x
1653401306656,107.05,14.29,2.56,x
1653401306659,106.97,14.3,2.59,x
1653401306665,106.89,14.31,2.62,x
1653401306670,106.81,14.32,2.64,x
1653401306674,106.73,14.33,2.66,x
1653401306679,106.65,14.35,2.67,x
1653401306684,106.58,14.37,2.69,x
1653401306690,106.51,14.39,2.7,x
1653401306695,106.44,14.41,2.71,x
1653401306699,106.38,14.42,2.72,x
1653401306704,106.31,14.44,2.73,x
1653401306709,106.25,14.46,2.74,x
1653401306714,106.19,14.48,2.75,x
1653401306719,106.14,14.5,2.77,x
1653401306723,106.08,14.51,2.79,x
1653401306729,106.03,14.53,2.8,x
1653401306733,105.97,14.54,2.82,x
1653401306738,105.92,14.55,2.84,x
1653401306743,105.87,14.55,2.86,x
1653401306748,105.83,14.55,2.88,x
1653401306752,105.78,14.55,2.9,x
1653401306758,105.74,14.54,2.92,x
1653401306762,105.7,14.54,2.94,x
1653401306766,105.67,14.53,2.96,x
1653401306772,105.64,14.52,2.98,x
1653401306776,105.62,14.51,3,x
1653401306780,105.6,14.5,3.02,x
1653401306786,105.59,14.49,3.04,x
1653401306790,105.58,14.49,3.06,x
1653401306795,105.57,14.49,3.07,x
1653401306801,105.57,14.49,3.08,x
1653401306805,105.57,14.49,3.09,x
1653401306813,105.56,14.5,3.09,x
1653401306814,105.56,14.52,3.09,x
1653401306820,105.56,14.53,3.08,x
1653401306827,105.56,14.56,3.08,x
1653401306829,105.56,14.58,3.07,x
1653401306833,105.56,14.61,3.06,x
1653401306840,105.55,14.65,3.05,x
1653401306848,105.55,14.68,3.04,x
1653401306849,105.54,14.72,3.02,x
1653401306852,105.54,14.76,3.01,x
1653401306857,105.53,14.81,3,x
1653401306862,105.53,14.85,2.98,x
1653401306867,105.53,14.9,2.97,x
1653401306873,105.53,14.95,2.96,x
1653401306877,105.53,14.99,2.95,x
1653401306881,105.53,15.04,2.94,x
1653401306885,105.54,15.08,2.92,x
1653401306891,105.55,15.12,2.91,x
1653401306902,105.55,15.16,2.9,x
1653401306903,105.56,15.19,2.88,x
1653401306909,105.57,15.22,2.86,x
1653401306911,105.58,15.24,2.85,x
1653401306916,105.58,15.26,2.83,x
1653401306925,105.59,15.28,2.82,x
1653401306926,105.59,15.3,2.8,x
1653401306930,105.6,15.32,2.78,x
1653401306933,105.6,15.34,2.77,x
1653401306940,105.61,15.35,2.75,x
1653401306945,105.61,15.37,2.73,x
1653401306948,105.61,15.38,2.71,x
1653401306954,105.62,15.39,2.69,x
1653401306961,105.62,15.4,2.67,x
1653401306963,105.62,15.4,2.65,x
1653401306969,105.62,15.4,2.63,x
1653401306973,105.62,15.4,2.61,x
1653401306979,105.62,15.4,2.59,x
1653401306982,105.61,15.39,2.57,x
1653401306988,105.61,15.38,2.56,x
1653401306993,105.61,15.37,2.54,x
1653401306997,105.61,15.37,2.53,x
1653401307003,105.6,15.36,2.52,x
1653401307008,105.6,15.35,2.5,x
1653401307012,105.6,15.35,2.49,x
1653401307017,105.6,15.35,2.48,x
1653401307021,105.6,15.35,2.46,x
1653401307025,105.6,15.36,2.44,x
1653401307031,105.6,15.36,2.42,x
1653401307037,105.61,15.37,2.4,x
1653401307041,105.61,15.37,2.39,x
1653401307048,105.61,15.37,2.37,x
1653401307052,105.61,15.38,2.36,x
1653401307054,105.61,15.38,2.34,x
1653401307059,105.61,15.38,2.33,x
1653401307064,105.61,15.38,2.31,x
1653401307069,105.62,15.38,2.3,x
1653401307073,105.62,15.38,2.28,x
1653401307078,105.62,15.38,2.27,x
1653401307084,105.62,15.37,2.25,x
1653401307089,105.63,15.37,2.23,x
1653401307093,105.63,15.37,2.22,x
1653401307098,105.63,15.36,2.2,x
1653401307103,105.63,15.36,2.19,x
1653401307108,105.63,15.36,2.17,x
1653401307112,105.62,15.36,2.16,x
1653401307118,105.62,15.36,2.15,x
1653401307123,105.62,15.36,2.14,x
1653401307129,105.61,15.36,2.13,x
1653401307133,105.6,15.36,2.12,x
1653401307137,105.6,15.35,2.11,x
1653401307141,105.59,15.35,2.1,x
1653401307146,105.59,15.35,2.09,x
1653401307151,105.58,15.35,2.09,x
1653401307156,105.58,15.35,2.09,x
1653401307166,105.57,15.35,2.08,x
1653401307174,105.56,15.35,2.08,x
1653401307175,105.56,15.34,2.08,x
1653401307177,105.55,15.34,2.09,x
1653401307184,105.54,15.33,2.09,x
1653401307189,105.53,15.32,2.1,x
1653401307198,105.52,15.31,2.11,x
1653401307199,105.51,15.3,2.12,x
1653401307203,105.5,15.29,2.13,x
1653401307205,105.49,15.28,2.15,x
1653401307211,105.48,15.26,2.17,x
1653401307215,105.48,15.25,2.19,x
1653401307217,105.47,15.24,2.21,x
1653401307222,105.47,15.23,2.24,x
1653401307227,105.47,15.23,2.28,x
1653401307233,105.47,15.22,2.32,x
1653401307237,105.48,15.22,2.36,x
1653401307241,105.48,15.23,2.41,x
1653401307248,105.48,15.24,2.46,x
1653401307253,105.49,15.26,2.51,x
1653401307257,105.5,15.29,2.55,x
1653401307262,105.51,15.32,2.59,x
1653401307266,105.53,15.35,2.61,x
1653401307277,105.54,15.38,2.64,x
1653401307278,105.55,15.42,2.66,x
1653401307282,105.57,15.47,2.68,x
1653401307290,105.58,15.51,2.69,x
1653401307295,105.59,15.56,2.7,x
1653401307296,105.61,15.61,2.71,x
1653401307301,105.62,15.65,2.71,x
1653401307312,105.64,15.7,2.71,x
1653401307315,105.68,15.78,2.71,x
1653401307315,105.66,15.74,2.72,x
1653401307320,105.7,15.81,2.71,x
1653401307324,105.72,15.84,2.7,x
1653401307329,105.75,15.87,2.69,x
1653401307333,105.77,15.88,2.68,x
1653401307338,105.8,15.89,2.67,x
1653401307343,105.82,15.89,2.66,x
1653401307348,105.85,15.89,2.65,x
1653401307353,105.87,15.88,2.64,x
1653401307359,105.9,15.86,2.62,x
1653401307365,105.92,15.84,2.61,x
1653401307368,105.94,15.82,2.61,x
1653401307373,105.96,15.79,2.6,x
1653401307377,105.98,15.77,2.6,x
1653401307386,106,15.74,2.6,x
1653401307389,106.02,15.72,2.6,x
1653401307392,106.04,15.7,2.59,x
1653401307397,106.05,15.69,2.59,x
1653401307402,106.06,15.67,2.58,x
1653401307405,106.07,15.66,2.58,x
1653401307416,106.08,15.65,2.58,x
1653401307417,106.08,15.63,2.58,x
1653401307423,106.09,15.63,2.58,x
1653401307427,106.09,15.62,2.59,x
1653401307435,106.09,15.61,2.59,x
1653401307436,106.1,15.6,2.59,x
1653401307445,106.1,15.59,2.6,x
1653401307448,106.11,15.58,2.6,x
1653401307451,106.12,15.57,2.6,x
1653401307454,106.12,15.56,2.6,x
1653401307463,106.13,15.55,2.6,x
1653401307467,106.15,15.53,2.6,x
1653401307467,106.14,15.54,2.6,x
1653401307472,106.16,15.51,2.61,x
1653401307477,106.17,15.5,2.61,x
1653401307482,106.18,15.48,2.62,x
1653401307487,106.19,15.46,2.63,x
1653401307491,106.2,15.45,2.63,x
1653401307498,106.21,15.44,2.64,x
1653401307507,106.24,15.41,2.66,x
1653401307507,106.23,15.42,2.65,x
1653401307512,106.25,15.4,2.66,x
1653401307516,106.26,15.39,2.67,x
1653401307522,106.27,15.38,2.67,x
1653401307526,106.28,15.38,2.66,x
1653401307530,106.29,15.37,2.66,x
1653401307534,106.3,15.37,2.65,x
1653401307539,106.31,15.37,2.65,x
1653401307544,106.31,15.37,2.65,x
1653401307550,106.32,15.38,2.64,x
1653401307554,106.33,15.38,2.64,x
1653401307559,106.34,15.39,2.63,x
1653401307563,106.35,15.4,2.63,x
1653401307569,106.36,15.42,2.62,x
1653401307575,106.37,15.43,2.62,x
1653401307584,106.38,15.45,2.61,x
1653401307585,106.4,15.46,2.61,x
1653401307598,106.41,15.48,2.6,x
1653401307599,106.43,15.49,2.59,x
1653401307600,106.44,15.5,2.58,x
1653401307603,106.46,15.51,2.58,x
1653401307607,106.47,15.52,2.57,x
1653401307613,106.49,15.52,2.57,x
1653401307617,106.5,15.52,2.56,x
1653401307622,106.51,15.52,2.56,x
1653401307627,106.52,15.52,2.56,x
1653401307632,106.54,15.51,2.56,x
1653401307637,106.55,15.51,2.56,x
1653401307640,106.56,15.5,2.56,x
1653401307646,106.57,15.49,2.57,x
1653401307651,106.57,15.48,2.57,x
1653401307656,106.58,15.47,2.58,x
1653401307661,106.59,15.46,2.58,x
1653401307665,106.59,15.44,2.59,x
1653401307671,106.6,15.43,2.59,x
1653401307675,106.6,15.41,2.59,x
1653401307680,106.6,15.4,2.59,x
1653401307684,106.61,15.38,2.59,x
1653401307689,106.61,15.37,2.59,x
1653401307694,106.61,15.35,2.59,x
1653401307713,106.62,15.34,2.59,x
1653401307714,106.62,15.33,2.6,x
1653401307715,106.62,15.33,2.6,x
1653401307716,106.63,15.32,2.6,x
1653401307721,106.63,15.31,2.6,x
1653401307730,106.63,15.29,2.61,x
1653401307733,106.64,15.28,2.61,x
1653401307736,106.64,15.26,2.61,x
1653401307738,106.64,15.24,2.61,x
1653401307742,106.63,15.22,2.62,x
1653401307752,106.63,15.2,2.62,x
1653401307756,106.63,15.18,2.62,x
1653401307757,106.64,15.16,2.63,x
1653401307761,106.64,15.14,2.63,x
1653401307765,106.64,15.12,2.63,x
1653401307770,106.64,15.1,2.64,x
1653401307775,106.64,15.08,2.64,x
1653401307781,106.64,15.06,2.64,x
1653401307785,106.63,15.04,2.65,x
1653401307791,106.63,15.03,2.66,x
1653401307795,106.63,15.01,2.66,x
1653401307800,106.63,15,2.67,x
1653401307805,106.63,14.98,2.68,x
1653401307810,106.63,14.97,2.68,x
1653401307814,106.64,14.96,2.69,x
1653401307820,106.64,14.95,2.7,x
1653401307824,106.64,14.95,2.7,x
1653401307829,106.64,14.94,2.7,x
1653401307833,106.64,14.93,2.71,x
1653401307839,106.64,14.93,2.71,x
1653401307843,106.64,14.92,2.72,x
1653401307848,106.64,14.92,2.72,x
1653401307853,106.64,14.91,2.73,x
1653401307868,106.64,14.91,2.73,x
1653401307870,106.64,14.9,2.74,x
1653401307871,106.64,14.9,2.74,x
1653401307873,106.64,14.89,2.74,x
1653401307877,106.64,14.88,2.75,x
1653401307881,106.64,14.87,2.75,x
1653401307886,106.64,14.86,2.76,x
1653401307891,106.64,14.85,2.77,x
1653401307896,106.64,14.83,2.78,x
1653401307902,106.65,14.82,2.78,x
1653401307905,106.65,14.81,2.79,x
1653401307910,106.65,14.79,2.8,x
1653401307917,106.65,14.78,2.8,x
1653401307921,106.65,14.77,2.81,x
1653401307925,106.65,14.75,2.81,x
1653401307931,106.65,14.74,2.81,x
1653401307934,106.65,14.73,2.81,x
1653401307940,106.65,14.72,2.82,x
1653401307944,106.65,14.71,2.82,x
1653401307948,106.65,14.7,2.82,x
1653401307953,106.65,14.69,2.83,x
1653401307958,106.65,14.68,2.83,x
1653401307964,106.65,14.67,2.84,x
1653401307978,106.65,14.67,2.84,x
1653401307979,106.65,14.67,2.84,x
1653401307980,106.65,14.66,2.84,x
1653401307987,106.65,14.66,2.85,x
1653401307990,106.65,14.66,2.85,x
1653401307993,106.64,14.65,2.85,x
1653401307999,106.64,14.65,2.85,x
1653401308004,106.64,14.64,2.86,x
1653401308010,106.64,14.64,2.86,x
1653401308012,106.64,14.63,2.86,x
1653401308016,106.64,14.62,2.87,x
1653401308020,106.64,14.62,2.87,x
1653401308025,106.65,14.61,2.87,x
1653401308030,106.65,14.6,2.88,x
1653401308035,106.65,14.59,2.89,x
1653401308041,106.65,14.58,2.89,x
1653401308044,106.66,14.57,2.9,x
1653401308049,106.66,14.56,2.9,x
1653401308054,106.67,14.55,2.9,x
1653401308059,106.67,14.55,2.91,x
1653401308071,106.68,14.54,2.91,x
1653401308072,106.68,14.53,2.91,x
1653401308083,106.68,14.52,2.91,x
1653401308085,106.69,14.49,2.91,x
1653401308085,106.69,14.5,2.91,x
1653401308093,106.69,14.48,2.91,x
1653401308094,106.69,14.48,2.92,x
1653401308102,106.7,14.47,2.92,x
1653401308105,106.7,14.46,2.93,x
1653401308109,106.7,14.46,2.93,x
1653401308113,106.71,14.46,2.94,x
1653401308117,106.71,14.46,2.94,x
1653401308121,106.71,14.46,2.94,x
1653401308126,106.72,14.47,2.94,x
1653401308131,106.72,14.47,2.94,x
1653401308136,106.73,14.47,2.94,x
1653401308141,106.73,14.48,2.93,x
1653401308146,106.73,14.48,2.93,x
1653401308152,106.74,14.49,2.92,x
1653401308155,106.74,14.49,2.92,x
1653401308161,106.74,14.5,2.92,x
1653401308165,106.74,14.5,2.92,x
1653401308169,106.74,14.51,2.92,x
1653401308174,106.74,14.52,2.92,x
1653401308180,106.75,14.52,2.93,x
1653401308186,106.75,14.53,2.93,x
1653401308189,106.76,14.53,2.93,x
1653401308193,106.77,14.54,2.93,x
1653401308199,106.78,14.54,2.94,x
1653401308202,106.79,14.54,2.94,x
1653401308208,106.81,14.54,2.94,x
1653401308213,106.82,14.53,2.94,x
1653401308218,106.83,14.53,2.94,x
1653401308224,106.84,14.53,2.93,x
1653401308235,106.84,14.53,2.93,x
1653401308251,106.85,14.53,2.93,x
1653401308252,106.85,14.53,2.93,x
1653401308253,106.86,14.54,2.94,x
1653401308253,106.86,14.54,2.93,x
1653401308253,106.87,14.55,2.94,x
1653401308260,106.88,14.56,2.94,x
1653401308262,106.89,14.56,2.93,x
1653401308268,106.91,14.57,2.93,x
1653401308270,106.92,14.57,2.93,x
1653401308275,106.92,14.57,2.92,x
1653401308280,106.93,14.57,2.92,x
1653401308284,106.94,14.57,2.91,x
1653401308289,106.94,14.57,2.91,x
1653401308294,106.94,14.56,2.91,x
1653401308300,106.94,14.55,2.9,x
1653401308304,106.95,14.55,2.9,x
1653401308309,106.95,14.54,2.91,x
1653401308314,106.95,14.52,2.91,x
1653401308319,106.96,14.51,2.91,x
1653401308323,106.96,14.49,2.91,x
