time,sensor_x0[undefined],sensor_y0[undefined],sensor_z0[undefined],sensor_x[undefined],sensor_y[undefined],sensor_z[undefined],sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_standing
1655202293201.7,0.1,-0.1,-0.5,-0.2,5,7.9,-4,-13.1,-13.2,x
1655202293218.3,0,-0.3,-0.2,-0.3,4.9,8.1,-9.9,-14.3,-13.8,x
1655202293234.4,0,-0.1,0.3,-0.2,5,8.6,-14.5,-8.9,-13.5,x
1655202293251,0.1,-0.1,0.4,-0.2,5,8.8,-15,-5.6,-13.1,x
1655202293268.1,0.2,-0.1,0.5,0,4.9,8.9,-8.9,-0.7,-10.8,x
1655202293290.9,0,0,0.4,-0.1,5,8.9,-0.8,4.9,-11.5,x
1655202293301,-0.1,0.1,0.2,-0.3,5,8.7,1.9,4.7,-11.9,x
1655202293322.1,-0.3,0.1,0.1,-0.5,5.1,8.5,1.6,-0.3,-11.7,x
1655202293334.4,-0.2,0.1,0.1,-0.5,5,8.6,1.3,-2,-10.8,x
1655202293351.3,-0.2,0.1,0.2,-0.5,5,8.6,2.3,-2.6,-10.3,x
1655202293367.9,-0.2,0.1,0.1,-0.5,5.1,8.6,2.3,-1.3,-10.1,x
1655202293385.1,-0.1,0.2,0.2,-0.5,5.1,8.6,1.8,0,-9,x
1655202293401.3,0,0.1,0.2,-0.4,5.1,8.7,2.4,0.3,-8,x
1655202293417.7,0,0.2,0.2,-0.5,5.1,8.7,3.1,1.5,-7.8,x
1655202293435,-0.2,0,0.1,-0.6,5,8.6,3.7,3.4,-7.2,x
1655202293451.9,-0.1,0.1,0,-0.6,5.1,8.5,3.9,4.7,-4.9,x
1655202293468,-0.1,0.1,0,-0.6,5.1,8.4,4.1,5.5,-4.5,x
1655202293484.8,0,0.1,-0.1,-0.5,5.1,8.3,3.8,6.4,-3.1,x
1655202293501.7,0.1,0.2,-0.2,-0.5,5.2,8.2,1.6,5.9,-2.9,x
1655202293518.1,0,0.1,-0.3,-0.5,5.1,8.1,0.2,6.3,-2.9,x
1655202293548.2,-0.2,0,-0.2,-0.8,5,8.2,-5.3,4.3,-1.3,x
1655202293555.7,-0.2,0,-0.1,-0.8,5,8.4,-7.3,2.2,-0.5,x
1655202293567.8,-0.1,0,0,-0.7,5,8.5,-9,0.3,0.1,x
1655202293584.3,-0.1,0,0.1,-0.6,5,8.6,-9.6,-0.7,0.6,x
1655202293601.1,0.1,0,0.2,-0.4,4.9,8.7,-4.1,2.2,0.6,x
1655202293617.8,0.1,-0.1,0.2,-0.5,4.8,8.7,-1.4,4.1,0.5,x
1655202293634.5,0,-0.1,-0.1,-0.5,4.9,8.4,2,5.6,1.5,x
1655202293652.2,0,0,-0.3,-0.6,5,8.2,0.1,2.4,2.7,x
1655202293669.1,0,0,-0.3,-0.6,5,8.1,-1.5,1,3.2,x
1655202293685.3,0.2,0.1,-0.2,-0.4,5,8.2,-4.6,-1.3,3.9,x
1655202293701.3,0.2,0.1,-0.2,-0.4,5,8.3,-6,-1.7,3.6,x
1655202293717.8,0.1,0,0,-0.4,4.9,8.5,-7.7,-3,1.5,x
1655202293734.5,0.1,0.1,0.1,-0.4,4.9,8.6,-8.4,-4.6,1.1,x
1655202293751.3,0.2,0,0.2,-0.4,4.9,8.7,-7.8,-4.4,1.3,x
1655202293767.9,0.1,0,0.2,-0.4,4.9,8.7,-5.6,-3.4,1.9,x
1655202293813.5,0.2,0.1,0.3,-0.3,4.9,8.8,-0.1,-1.1,2.8,x
1655202293818.5,0.2,0.1,0.3,-0.3,4.9,8.8,-0.1,-1.1,2.8,x
1655202293834.7,0.2,0.1,0.2,-0.3,4.9,8.7,2.4,-0.5,2.1,x
1655202293851.1,0.2,0.1,0.2,-0.3,5,8.7,3.7,-0.2,1.9,x
1655202293868.2,0.1,0.1,0.2,-0.3,4.9,8.7,4.2,0.2,1.7,x
1655202293884.4,0.1,0.1,0,-0.4,5,8.5,5.3,1,2,x
1655202293901.3,0.1,0.1,-0.1,-0.3,5,8.4,5.5,0.7,2,x
1655202293918.5,0.1,0.1,-0.1,-0.4,5,8.3,5,0.9,2,x
1655202293935.3,0.1,0.1,-0.2,-0.4,5,8.3,3.9,1.2,2.4,x
1655202293951.4,0.1,0.1,-0.1,-0.3,5,8.4,2.9,0.2,2.7,x
1655202293969.6,0.2,0.1,-0.1,-0.3,5,8.4,2.1,-0.1,2.7,x
1655202293984.8,0.2,0.1,0,-0.2,5,8.5,1.2,0.4,2.8,x
1655202294001.3,0.2,0.1,0,-0.3,5,8.5,0.6,0.7,2.8,x
1655202294017.9,0.1,0.1,0.1,-0.4,5,8.6,-1.1,0.9,2.3,x
1655202294034.7,0.1,0,0.1,-0.4,4.9,8.6,0,2.1,2.5,x
1655202294051.3,0.1,0.1,0,-0.3,5,8.5,0.9,3,3.1,x
1655202294068,0.1,0.1,0,-0.4,5,8.5,1.9,4.2,3.2,x
1655202294085.4,0.1,0.1,0.1,-0.4,5,8.5,0.9,3.8,3.7,x
1655202294101.3,0.2,0.1,0.1,-0.3,5,8.6,0,2.8,4,x
1655202294118.1,0.1,0,0.1,-0.3,4.9,8.6,-1,0.3,3.3,x
1655202294134.8,0.1,0.1,0.1,-0.4,5,8.5,-1,0.8,2.2,x
1655202294151.3,0,0.1,0,-0.4,5,8.5,-0.4,0.6,2,x
1655202294168.1,0,0,0,-0.4,4.9,8.4,1.2,1.3,2.3,x
1655202294184.8,0,0,-0.1,-0.4,4.9,8.4,2.6,3.8,2.2,x
1655202294201.3,-0.1,-0.1,-0.2,-0.5,4.9,8.2,3.1,4.6,2,x
1655202294218.1,-0.1,-0.1,-0.3,-0.5,4.9,8.1,1.3,3.8,2.8,x
1655202294234.9,0,-0.1,-0.3,-0.4,4.9,8.2,-1.1,1.4,2.5,x
1655202294256.8,0,-0.1,-0.2,-0.4,4.9,8.3,-3.6,1.6,2.3,x
1655202294268,0,-0.1,-0.1,-0.5,4.8,8.3,-4.7,1.8,2.4,x
1655202294285,-0.1,-0.1,0.1,-0.5,4.8,8.5,-6.5,1.7,2.2,x
1655202294301.2,-0.1,-0.1,0.1,-0.5,4.8,8.5,-6.6,1.4,2.4,x
1655202294318.1,0,-0.1,0.1,-0.4,4.8,8.5,-4.3,0.2,2.9,x
1655202294334.6,0,0,0,-0.4,4.9,8.5,-3.5,0.3,2.3,x
1655202294351.2,0,0,0,-0.4,4.9,8.5,-3.6,0.2,2.1,x
1655202294369.4,0.1,0.1,0.1,-0.4,5,8.6,-3.8,0.1,1.5,x
1655202294385,-0.1,0.1,0.1,-0.5,5,8.6,-3.8,0.7,1.3,x
1655202294401.4,-0.1,0.1,0.2,-0.5,4.9,8.7,-3.9,0.9,1.6,x
1655202294418.1,0,0.1,0.3,-0.4,5,8.8,-3.5,1.8,2.2,x
1655202294434.8,0,0.1,0.2,-0.4,5,8.7,-1.5,2.2,1.7,x
1655202294451.3,0,0.2,0.1,-0.5,5,8.5,-0.5,1.8,1.3,x
1655202294468,-0.1,0.1,-0.1,-0.5,5,8.4,0.3,2.5,1.2,x
1655202294503.6,0,0.1,0,-0.5,5,8.5,-1.9,2.6,2.3,x
1655202294517.7,0.1,0.1,0.1,-0.4,5,8.6,-1.2,2.3,3.5,x
1655202294534.4,0.2,0.1,0,-0.3,5,8.5,-0.2,2.5,2.9,x
1655202294551.3,0,0,-0.1,-0.4,4.9,8.4,-0.8,3.1,2.5,x
1655202294568.4,0,0,-0.1,-0.4,4.9,8.4,-1.2,2.9,2.6,x
1655202294585.1,0,0,0,-0.4,4.8,8.5,-2.6,1.5,2.3,x
1655202294602.7,0.1,0,0.1,-0.3,4.9,8.5,-3.1,-0.4,2.8,x
1655202294618.7,0.1,0,0,-0.3,4.9,8.5,-2.7,-1.1,2.9,x
1655202294634.4,0.2,0,0,-0.2,4.9,8.5,-2.7,-2.4,2.7,x
1655202294653.1,0.2,-0.1,0.1,-0.2,4.8,8.6,-3.4,-2.4,2.1,x
1655202294668.1,0.1,-0.1,0.2,-0.2,4.8,8.7,-3.9,-2.2,1.9,x
1655202294684.8,0,-0.1,0.3,-0.4,4.7,8.8,-3.7,-0.5,0.9,x
1655202294701.4,-0.1,-0.1,0.2,-0.5,4.7,8.7,-2.2,1,0.5,x
1655202294717.9,-0.3,-0.1,0.1,-0.6,4.7,8.6,-1,2.8,0,x
1655202294734.8,-0.2,-0.1,0.1,-0.6,4.8,8.6,-0.4,1.1,-0.5,x
1655202294751,-0.2,-0.1,0.1,-0.5,4.8,8.6,0.7,0.2,-1.3,x
1655202294767.7,-0.2,0,0,-0.5,4.8,8.6,1.3,0.1,-1.4,x
1655202294784.4,-0.1,0,0,-0.5,4.8,8.5,0.9,0.6,-0.7,x
1655202294801.1,-0.1,0,0,-0.5,4.8,8.6,-0.8,2.3,0.4,x
1655202294817.8,0,0,0.1,-0.5,4.8,8.6,-0.9,3.2,0.7,x
1655202294834.3,0.1,0,0.1,-0.4,4.8,8.6,0,3.7,0.8,x
1655202294851,0.1,0,0.1,-0.4,4.8,8.6,1.3,3.4,0.1,x
1655202294867.6,0,0,0.1,-0.5,4.8,8.6,1.4,3.4,-0.3,x
1655202294884.3,0,0,0,-0.5,4.8,8.6,0.4,1.7,0,x
1655202294903.9,0,0,0.2,-0.5,4.8,8.7,-1,0.2,0.5,x
1655202294918.6,0,0,0.2,-0.5,4.8,8.8,-0.2,0.8,0.8,x
1655202294934.3,0,0,0.2,-0.5,4.8,8.7,2.7,2.4,1.3,x
1655202294950.9,0,0.1,0,-0.5,4.9,8.6,2.5,3.1,1.2,x
1655202294968.3,0,0.1,0.1,-0.5,4.8,8.6,2.2,1.9,0.8,x
1655202294984.4,0,0,0.1,-0.5,4.8,8.6,2.8,0.3,0.9,x
1655202295001.8,0,0,0.1,-0.5,4.8,8.6,2.8,0.3,0.9,x
1655202295018.8,0,0,-0.1,-0.5,4.8,8.5,3.4,2.5,0.7,x
1655202295034.4,0,0,-0.1,-0.5,4.8,8.4,2.1,1.6,1,x
1655202295051.1,0,0,-0.1,-0.5,4.8,8.4,1.6,1.2,1.1,x
1655202295068.3,0,0.1,-0.2,-0.5,4.9,8.4,0.7,1.4,1.5,x
1655202295084.3,0,0.1,-0.1,-0.5,4.9,8.4,-1.1,1.9,1.7,x
1655202295101,0,0.1,0,-0.5,4.9,8.6,-2.4,1.4,1.4,x
1655202295118.3,0,0.1,0.1,-0.5,4.9,8.6,-2.3,0.9,1.4,x
1655202295134.5,0,0,0,-0.5,4.8,8.5,-0.6,0.5,1.2,x
1655202295151.8,0,0.1,0,-0.5,4.9,8.5,-0.9,0.2,0.9,x
1655202295167.6,0,0,0,-0.5,4.8,8.5,-1.5,-0.5,0.7,x
1655202295184.9,0.1,0.1,0,-0.4,4.9,8.5,-1.7,-0.2,1.5,x
1655202295201.4,0.1,0,0,-0.4,4.8,8.5,-1.1,0.3,0.9,x
1655202295217.9,0,0.1,0,-0.5,4.9,8.6,-1.4,0.3,0.6,x
1655202295234.5,-0.1,0,0,-0.6,4.9,8.6,-1.6,-0.2,0.7,x
1655202295251,0.1,0,0.1,-0.4,4.8,8.7,-1.1,0.4,1.4,x
1655202295267.8,0,0,0.1,-0.5,4.9,8.6,-0.5,1.1,0.7,x
1655202295284.7,-0.1,0.1,0.1,-0.5,4.9,8.6,0.3,1.2,0.9,x
1655202295303.6,-0.1,0,0,-0.6,4.8,8.5,0,0.9,0.8,x
1655202295317.6,-0.1,0,0,-0.6,4.8,8.5,-0.7,1.2,1,x
1655202295334.5,-0.1,0,0.1,-0.6,4.8,8.6,-1.3,1.4,2,x
1655202295351,-0.1,0,0,-0.6,4.8,8.6,-0.4,0.8,2.9,x
1655202295367.9,-0.1,0.1,0,-0.6,4.9,8.5,0.3,0.2,3.2,x
1655202295384.7,0,0.1,-0.1,-0.5,4.9,8.5,1.7,-0.1,2.3,x
1655202295401.3,0.1,0.1,0,-0.5,4.9,8.5,1.1,0.3,1.6,x
1655202295435.7,0.1,0,0.1,-0.5,4.8,8.6,-0.3,1.7,1.5,x
1655202295457,0.1,0,-0.1,-0.4,4.8,8.4,1.2,2.4,2.1,x
1655202295467.8,0,0.1,-0.1,-0.5,4.9,8.4,0.3,1.9,2.7,x
1655202295488.4,0,0.1,0.1,-0.5,4.9,8.6,-1.4,0.9,3,x
1655202295501,0.1,0.1,0.2,-0.4,4.9,8.7,-1.6,0.5,2.6,x
1655202295517.8,0.1,0,0.2,-0.4,4.8,8.8,0,0.3,1.8,x
1655202295534.5,0.1,0,0.1,-0.4,4.8,8.6,2.1,0.9,1.3,x
1655202295551.5,0.1,0,0,-0.4,4.8,8.5,1.5,1.3,0.9,x
1655202295567.9,0.1,0,0,-0.4,4.8,8.5,1,1,0.8,x
1655202295585.1,0.1,0,0,-0.4,4.9,8.5,1.6,0.2,0.6,x
1655202295601.1,0,0.1,-0.1,-0.4,4.9,8.4,1.8,0.2,0.6,x
1655202295618.2,0,0,-0.3,-0.5,4.9,8.2,0.7,0.7,0.6,x
1655202295635,-0.1,0,-0.2,-0.5,4.9,8.3,-2.8,-0.7,0.6,x
1655202295651.1,0,0,0,-0.5,4.9,8.5,-3.7,-1.8,0.9,x
1655202295670.1,0.1,0,0.2,-0.3,4.9,8.7,-2.7,-0.6,1.3,x
1655202295686.5,0,0,0.1,-0.4,4.9,8.7,-1.8,1.1,0,x
1655202295701,0,0,0.2,-0.5,4.9,8.8,-1.8,1,-0.4,x
1655202295717.8,0,0,0.3,-0.5,4.9,8.8,-1.2,1.3,0,x
1655202295734.4,0,0,0.3,-0.5,4.8,8.7,0.8,2.5,0.7,x
1655202295751,0,0,0.1,-0.5,4.9,8.6,1.5,1.5,1.8,x
1655202295769.7,0.1,0,0.1,-0.4,4.9,8.6,1.2,0.8,1.9,x
1655202295784.7,0.1,0,0.2,-0.4,4.9,8.7,0.8,-0.6,0.8,x
1655202295801,0,0,0.3,-0.4,4.8,8.8,0.9,-0.9,0.3,x
1655202295817.8,0,-0.1,0.2,-0.5,4.8,8.7,2.5,-1.3,-0.1,x
1655202295834.5,0,0,-0.1,-0.4,4.8,8.4,4.2,1.1,0.5,x
1655202295852,-0.1,0,-0.4,-0.5,4.9,8.1,3.3,1.9,0.1,x
1655202295867.9,-0.1,0,-0.5,-0.6,4.9,8,1.7,1.6,0.1,x
1655202295885.1,-0.1,0.1,-0.3,-0.6,4.9,8.2,-2.6,0.8,0.4,x
1655202295901.4,-0.1,0,-0.2,-0.6,4.9,8.3,-3.9,0.3,0.5,x
1655202295918,-0.1,0,0.1,-0.6,4.9,8.6,-4.3,0.4,0.5,x
1655202295934.5,-0.2,0,0.2,-0.6,4.8,8.7,-3,1.7,1.2,x
1655202295951.1,-0.1,0,0.2,-0.5,4.9,8.8,-0.8,2.6,1.5,x
1655202295967.9,0,0.1,0.3,-0.5,4.9,8.8,0,2.8,0.8,x
1655202295984.6,-0.3,-0.1,0.1,-0.7,4.8,8.7,1.5,1.8,1,x
1655202296001.2,-0.1,0,0.1,-0.6,4.8,8.6,2,-0.3,1.9,x
1655202296018.5,0.1,0,0.1,-0.4,4.9,8.6,1.2,0.2,2.2,x
1655202296034.5,0,0,0.1,-0.5,4.8,8.6,0.3,1.8,2,x
1655202296051.2,-0.1,0,0.1,-0.5,4.8,8.6,0.5,1.4,2.4,x
1655202296068.6,-0.1,0,0.1,-0.6,4.8,8.7,1.6,1.2,3.4,x
1655202296084.7,0,0,0,-0.4,4.8,8.5,2.1,2.5,3.8,x
1655202296101.1,0,0,0,-0.5,4.9,8.4,2.1,2.7,3.1,x
1655202296117.7,0,0,-0.1,-0.5,4.8,8.4,1.5,2.2,1.9,x
1655202296134.7,0,-0.1,-0.1,-0.5,4.8,8.4,0.3,1,1.2,x
1655202296152.3,-0.1,-0.1,-0.1,-0.5,4.8,8.4,-0.9,1.6,1.7,x
1655202296174.6,0,0,0,-0.5,4.9,8.5,-1.6,3.1,3.3,x
1655202296184.6,0,0,0,-0.4,4.9,8.5,-1.1,2.5,3.4,x
1655202296201,0.1,0.1,0,-0.4,4.9,8.5,-0.2,0.1,2.5,x
1655202296218.4,0.1,0.1,0.1,-0.4,4.9,8.6,-0.6,0,1.7,x
1655202296234.3,-0.1,0.1,0.2,-0.6,4.9,8.8,-1.4,0.7,0.6,x
1655202296250.9,0,0,0.2,-0.5,4.8,8.7,-0.1,2.7,1.6,x
1655202296267.6,0,0,0.2,-0.5,4.8,8.7,0.4,3.7,2.1,x
1655202296285.5,0,0.1,0.1,-0.5,4.9,8.7,0.9,3.8,2.3,x
1655202296301.2,0,0.1,0,-0.5,4.9,8.5,0.9,2.3,2.1,x
1655202296317.8,0.1,0,-0.1,-0.4,4.8,8.5,1.3,-2.4,2.8,x
1655202296334.3,0.2,0.1,0.1,-0.3,5,8.7,0.2,-3.3,2.4,x
1655202296352,0.1,0,0.2,-0.4,4.9,8.8,0,-2,1.7,x
1655202296393.5,0.1,0.1,0.2,-0.4,4.9,8.6,3,0.9,1.2,x
1655202296401.1,0.1,0,0,-0.4,4.9,8.6,3.4,1.1,0.9,x
1655202296417.9,0,0.1,0,-0.5,4.9,8.5,3.2,0.5,0.7,x
1655202296434.3,0,0.1,0.1,-0.5,4.9,8.6,1.4,-1.7,1.8,x
1655202296451,0,0.1,0.1,-0.5,5,8.6,2.4,-2.4,2,x
1655202296467.7,0,0.1,0.1,-0.4,4.9,8.6,3.1,-3,1.9,x
1655202296485,0.2,0.1,0.1,-0.3,5,8.6,3.2,-3.5,1.3,x
1655202296501.6,0.1,0,0.3,-0.4,4.9,8.7,2.2,-2.9,0.4,x
1655202296517.6,0,0,0.3,-0.4,4.9,8.8,1.9,-1.7,0.5,x
1655202296534.6,-0.1,0,0.4,-0.5,4.9,8.9,2.8,1.1,1.2,x
1655202296551,-0.2,-0.1,0,-0.6,4.8,8.5,7.7,5.4,2.7,x
1655202296567.8,-0.2,-0.1,-0.1,-0.6,4.8,8.4,8.7,4.6,3.4,x
1655202296584.4,-0.1,-0.1,-0.3,-0.5,4.9,8.1,7.8,1.3,3.4,x
1655202296601.1,0,0,-0.4,-0.5,4.9,8.1,6.2,-0.4,2.9,x
1655202296617.7,0,-0.1,-0.3,-0.4,4.9,8.2,2.6,-2.8,1.7,x
1655202296634.8,0.1,-0.1,-0.1,-0.3,4.9,8.3,-0.2,-3.2,1,x
1655202296657.2,0.1,-0.1,-0.1,-0.3,4.9,8.4,-0.1,-1.6,0.9,x
1655202296673.5,0.1,-0.1,-0.1,-0.3,4.9,8.3,0.7,-0.6,1.4,x
1655202296684.2,0.1,-0.1,-0.2,-0.3,4.9,8.3,1.1,-0.8,1.6,x
1655202296701.1,0.1,0,-0.1,-0.3,4.9,8.3,1,-1,1.5,x
1655202296717.9,0.1,0,-0.1,-0.3,5,8.4,-0.6,-1.4,0.7,x
1655202296734.4,0.2,0,0.1,-0.2,5,8.5,-1.7,-3.8,0.4,x
1655202296751.4,0.2,0,0.2,-0.2,5,8.6,-1.2,-3.7,0.1,x
1655202296768,0.1,0.1,0.1,-0.2,5,8.6,0.6,-1.2,-0.6,x
1655202296785.3,0,0,0.1,-0.4,5,8.5,0.9,0.2,-1.3,x
1655202296801.3,0,0.1,0.1,-0.4,5,8.5,0.3,0.5,-0.7,x
1655202296817.9,0,0.1,0.1,-0.3,5,8.6,0.5,0.8,-0.5,x
1655202296834.7,0,0.1,0.2,-0.4,5.1,8.6,1.6,0.4,-0.9,x
1655202296851.2,-0.1,0.1,0.1,-0.4,5.1,8.6,2.6,0.2,-0.9,x
1655202296897.6,0,0.1,0,-0.4,5.1,8.5,2.1,1.6,0.3,x
1655202296903.5,0,0.1,0,-0.4,5.1,8.5,2.1,1.6,0.3,x
1655202296921.1,-0.1,0.1,0,-0.4,5.1,8.5,1.7,1.2,-0.3,x
1655202296934.1,-0.1,0,-0.1,-0.5,5,8.4,1.7,0.7,-0.5,x
1655202296951.1,-0.1,-0.1,-0.1,-0.5,4.9,8.3,0.7,0.8,0.7,x
1655202296967.8,-0.1,-0.1,-0.1,-0.5,4.9,8.3,-0.1,0.5,1.3,x
1655202296984.7,0,0,0,-0.4,5,8.4,-0.9,-0.2,2.5,x
1655202297001.3,0.1,0,0,-0.4,5,8.4,-0.5,-0.2,2.5,x
1655202297020.1,0.1,0.1,-0.1,-0.4,5.1,8.3,0.3,0.2,0.6,x
1655202297034.3,0,0.1,0,-0.4,5.1,8.4,-1.7,0.1,-0.2,x
1655202297051,0,0,0.1,-0.4,5,8.5,-2.5,0.1,0,x
1655202297067.7,0,0,0.1,-0.4,5,8.5,-1.9,1,1,x
1655202297084.3,0,0,0.1,-0.4,5,8.5,-1.2,1.8,1.9,x
1655202297100.9,0,0,0.1,-0.4,5,8.6,-1.2,1.1,2.6,x
1655202297117.6,0,0.1,0.1,-0.4,5.1,8.5,-0.9,1.2,2.6,x
1655202297134.4,0,0.1,0.1,-0.4,5.1,8.5,0.2,2.3,1.9,x
1655202297151,0,0.1,-0.1,-0.5,5.1,8.3,0.4,4,1.2,x
1655202297167.5,-0.1,0.1,-0.1,-0.5,5.1,8.3,-0.3,4.2,1.1,x
1655202297184.9,0,0,-0.1,-0.4,5,8.3,-1.5,3.1,0.3,x
1655202297201.1,0,0,-0.1,-0.4,5,8.3,-1.6,2.3,-0.2,x
1655202297218.5,0.1,0,-0.1,-0.3,5,8.4,-1.8,2.1,-0.6,x
1655202297234.7,0.1,-0.1,-0.1,-0.3,5,8.3,-2.8,2.8,-0.6,x
1655202297251,0.1,-0.1,-0.1,-0.4,5,8.4,-3.2,2.7,-0.5,x
1655202297269,0.1,-0.1,0,-0.3,5,8.4,-3.6,2.7,0.1,x
1655202297284.9,0.2,0,0.1,-0.3,5,8.5,-3.3,1.7,0.3,x
1655202297301.1,0.1,0,0.1,-0.3,5,8.5,-3.1,1.2,-0.2,x
1655202297318.9,0,0,0.1,-0.4,5,8.5,-3.6,0.4,-0.7,x
1655202297361.3,-0.1,0,0.1,-0.5,4.9,8.5,-2.3,1.9,-0.5,x
1655202297367.7,-0.2,0,0,-0.6,4.9,8.5,-2.1,2.3,0,x
1655202297384.3,-0.2,0,-0.1,-0.6,4.9,8.4,-2.4,2.5,0.6,x
1655202297401.1,-0.2,0,0,-0.6,5,8.5,-4.2,1.9,0.2,x
1655202297417.8,-0.2,0.1,0.2,-0.6,5,8.6,-5.1,0.8,0,x
1655202297434.5,-0.1,0,0.3,-0.6,4.9,8.8,-4.5,-0.3,0.3,x
1655202297467.9,-0.1,0,0.3,-0.5,4.9,8.8,-1,1.3,-0.6,x
1655202297484.7,-0.1,0,0.2,-0.6,4.9,8.7,0,1.8,0.5,x
1655202297501.3,0,0,0.1,-0.5,4.9,8.6,0.5,1.5,1.1,x
1655202297517.8,0,0,0,-0.5,4.9,8.5,0.3,1.6,1,x
1655202297534.5,-0.1,0,0.1,-0.6,4.9,8.6,-0.1,1.1,1.1,x
1655202297551.3,-0.1,0.1,0.1,-0.6,4.9,8.6,0.7,1,2,x
1655202297591,-0.1,0,0,-0.6,4.8,8.5,1.1,1.6,2.1,x
1655202297602.5,0,-0.1,0.1,-0.5,4.8,8.6,0.3,0.5,2.9,x
1655202297617.5,0,-0.1,0.1,-0.5,4.8,8.6,0.6,0,2.9,x
1655202297634.3,0,-0.1,0.1,-0.5,4.7,8.6,2.5,-0.9,3,x
1655202297659,0,-0.1,0,-0.5,4.8,8.5,3.3,-0.4,4.1,x
1655202297667.6,0.1,0,-0.1,-0.4,4.8,8.4,3,0.3,4.4,x
1655202297684.3,0.1,0.1,-0.1,-0.4,5,8.4,1.4,1,3,x
1655202297701.1,0.1,0.1,0,-0.4,5,8.6,1.4,1,3,x
1655202297717.9,0.1,0,0,-0.4,4.9,8.5,2.2,-0.8,0.5,x
1655202297736.4,0,0,-0.1,-0.4,4.9,8.4,1.8,-1.6,0.5,x
1655202297753.5,0,0,0,-0.5,4.8,8.5,0.3,-0.3,1.3,x
1655202297767.7,0,0.1,0,-0.5,4.9,8.5,-0.2,0.1,2.3,x
1655202297784.9,0.2,0.1,0,-0.3,5,8.5,1.1,-1.9,2.8,x
