time,sensor_x0[undefined],sensor_y0[undefined],sensor_z0[undefined],sensor_x[undefined],sensor_y[undefined],sensor_z[undefined],sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_standing
1664285306743.9,-0.1,0,-0.1,-0.3,5.1,8.3,0.4,1.9,-0.8,x
1664285306759.9,-0.1,0,-0.1,-0.4,5.1,8.3,-0.9,2.4,-0.6,x
1664285306780.9,-0.1,-0.1,0.1,-0.3,5,8.5,-3.2,1.9,0.3,x
1664285306793.9,0,-0.1,0.2,-0.3,5,8.6,-3,0.2,1,x
1664285306817.2,-0.1,0,0.3,-0.3,5.1,8.7,-2.1,-0.2,-0.2,x
1664285306826.2,-0.2,0.1,0.3,-0.5,5.1,8.7,-1.4,0.4,-1,x
1664285306843,-0.3,0.1,0.2,-0.6,5.1,8.6,0,1.6,-0.3,x
1664285306859.8,-0.2,0.1,0.1,-0.5,5.1,8.5,0.7,1.3,0.5,x
1664285306876.5,0,0.1,0,-0.3,5.1,8.4,1.4,-0.3,0.8,x
1664285306893.1,0,0,0,-0.3,5,8.4,0.6,0,0.1,x
1664285306909.6,-0.1,0,0,-0.4,5.1,8.4,-0.3,1.1,0.4,x
1664285306926.4,-0.1,0,0.1,-0.4,5,8.5,-0.7,1.2,1,x
1664285306943,0,0,0,-0.3,5,8.4,-0.1,0.3,1.3,x
1664285306959.7,0,0,-0.1,-0.3,5,8.3,-0.1,0.3,0.9,x
1664285306976.2,-0.1,0,0.1,-0.4,5.1,8.5,-0.9,0.8,0.4,x
1664285306993.1,0.1,0,0.2,-0.3,5.1,8.6,-1.4,0.4,0.4,x
1664285307009.8,0.1,0,0.2,-0.3,5.1,8.6,-0.2,-0.5,0,x
1664285307026.3,0.1,0,0.2,-0.2,5.1,8.6,1.4,-0.2,-0.4,x
1664285307045.3,0.1,0,0,-0.2,5,8.5,2.2,-0.6,-0.2,x
1664285307060.4,0.2,0.1,0,-0.1,5.1,8.4,1.8,-0.5,0.1,x
1664285307076.3,0.1,0.1,0.1,-0.2,5.2,8.5,0.8,0.4,-1.7,x
1664285307092.9,-0.1,0.1,0,-0.4,5.1,8.4,0.3,0.7,-2.9,x
1664285307109.6,-0.2,0,-0.1,-0.5,5.1,8.3,0.1,0.6,-2.2,x
1664285307130.5,-0.1,0,0,-0.4,5,8.4,-1.4,0.8,-0.5,x
1664285307146.4,-0.1,0,0.1,-0.4,5,8.5,0,-1.3,-0.8,x
1664285307160.5,0,0.1,0.2,-0.3,5.1,8.6,2.6,-2.7,-1.2,x
1664285307192.7,0,0.2,0.2,-0.3,5.2,8.6,3.2,0.1,-3.3,x
1664285307209.5,-0.1,0.1,0.1,-0.4,5.1,8.5,2.2,0.6,-4.5,x
1664285307226.2,-0.1,0,0,-0.4,5.1,8.4,1.8,0.9,-3.7,x
1664285307242.8,0,0,-0.1,-0.4,5,8.3,1.3,-1.1,-2.2,x
1664285307260.5,0,0,-0.1,-0.3,5.1,8.3,1,-1.8,-1.4,x
1664285307276.2,0,0,0,-0.3,5,8.4,0.7,-1.9,-0.2,x
1664285307293,0,0.1,0.2,-0.3,5.1,8.6,2,-0.4,-0.2,x
1664285307309.8,0,0,0.1,-0.4,5.1,8.5,3,0.3,-0.5,x
1664285307326.2,0,0,0,-0.4,5.1,8.4,4.4,0.5,-0.8,x
1664285307343.1,0,0.1,0.2,-0.3,5.1,8.6,4.7,1.2,-0.5,x
1664285307359.7,0,0,0.4,-0.4,5.1,8.7,5.5,1.7,-0.4,x
1664285307376.3,0,0,0.1,-0.3,5.1,8.5,9.2,5.7,2.1,x
1664285307393.1,0,0,-0.3,-0.4,5.1,8,8.9,6.1,1.2,x
1664285307409.7,-0.1,0,-0.4,-0.5,5.2,7.9,6.4,4.5,0.8,x
1664285307443.4,0,0.2,0.1,-0.4,5.3,8.5,-3.7,-3.4,1.8,x
1664285307460.4,0,0.2,0.1,-0.4,5.3,8.5,-3.7,-3.4,1.8,x
1664285307476.6,0.1,0.1,0.2,-0.3,5.2,8.6,-0.5,-1.3,1,x
1664285307492.9,0,0,0.1,-0.3,5.1,8.4,3.7,1.1,0.7,x
1664285307509.6,0,0,0,-0.3,5.1,8.4,3.9,0.5,1.3,x
1664285307526.2,0.1,0,0,-0.3,5.2,8.4,1.7,-1,2,x
1664285307543.6,0.2,0.1,0.1,-0.2,5.3,8.4,0.3,-1.7,1.4,x
1664285307559.7,0.1,0.2,0,-0.2,5.3,8.4,0.7,-1.3,0.2,x
1664285307576.2,-0.1,0.1,0,-0.4,5.2,8.3,1.2,-0.4,-0.8,x
1664285307593,-0.1,0,0,-0.4,5.2,8.3,-1.2,0.2,1.5,x
1664285307609.6,0,0,-0.1,-0.3,5.2,8.3,-2.3,0.1,2.2,x
1664285307626.3,0,0.1,0.1,-0.3,5.2,8.4,-2.4,-0.4,1.2,x
1664285307643,0,0.2,0.2,-0.4,5.3,8.6,0,-1.7,-0.2,x
1664285307659.7,0,0.2,0.3,-0.3,5.3,8.5,1.2,-2.6,-0.3,x
1664285307676.3,0.1,0.1,0.1,-0.2,5.3,8.4,2,-2.2,-0.8,x
1664285307693,0.1,0,0,-0.2,5.2,8.4,1.8,0.3,-0.5,x
1664285307709.8,0.1,0,0,-0.2,5.1,8.3,1.9,1.4,0.2,x
1664285307726.9,0,0,-0.2,-0.3,5.1,8.2,1.8,1.3,1,x
1664285307743.5,-0.1,0,-0.2,-0.4,5.2,8.1,0.7,0,0.5,x
1664285307759.7,-0.2,0,-0.1,-0.5,5.2,8.2,0.2,-0.8,0.5,x
1664285307776.4,-0.1,0.1,0.2,-0.5,5.3,8.5,-1,-0.9,1.2,x
1664285307793.4,0.1,0.1,0.2,-0.3,5.3,8.5,-0.2,0.2,1.8,x
1664285307809.6,0.2,0,0.1,-0.2,5.2,8.4,0.6,0.4,1.4,x
1664285307834.1,0,0.1,0.1,-0.3,5.3,8.4,1.9,0.6,-1.1,x
1664285307842.8,-0.1,0.1,0.1,-0.4,5.3,8.4,2.2,0.6,-0.9,x
1664285307859.6,-0.1,0.1,0,-0.4,5.3,8.4,2.1,0.6,-0.2,x
1664285307876.2,0,0.1,-0.1,-0.3,5.3,8.2,1.4,0.9,1.3,x
1664285307893.1,0,0.1,-0.1,-0.3,5.3,8.2,-0.9,-0.3,1,x
1664285307909.6,0,0.1,0,-0.3,5.3,8.3,-1.8,-1.4,1,x
1664285307926.4,0.1,0,0.2,-0.3,5.3,8.5,-0.2,-1.7,1.2,x
1664285307943,0,0.1,0.2,-0.3,5.3,8.4,2.7,-0.4,0.9,x
1664285307960.4,0,0,0,-0.3,5.2,8.3,1.8,2.5,1.1,x
1664285307976.2,0.1,-0.1,-0.1,-0.2,5.2,8.2,0.7,1.9,1.6,x
1664285307992.8,0.1,-0.1,0,-0.2,5.1,8.3,-1.1,-1.3,1.9,x
1664285308009.7,0,-0.1,0.1,-0.2,5.1,8.4,-0.8,-2.2,1.7,x
1664285308026.2,0,0,0,-0.3,5.3,8.3,1.4,-2.5,1.5,x
1664285308043,0,0,-0.1,-0.3,5.3,8.2,1.9,-2.1,0.8,x
1664285308059.6,0,0,-0.1,-0.3,5.2,8.2,0.1,-1.8,0.8,x
1664285308076.4,0,-0.1,0,-0.2,5.2,8.3,-1.6,-1.5,1.1,x
1664285308093,0,0.1,0.2,-0.2,5.3,8.5,-1.5,0,0.6,x
1664285308109.7,0,0,0.2,-0.2,5.3,8.5,-0.8,0.5,0.1,x
1664285308126.3,0,0.1,0.2,-0.2,5.3,8.5,0.3,0.4,-1.7,x
1664285308143.5,0,0,0,-0.2,5.2,8.3,1.5,0.5,-2,x
1664285308159.7,0,0,-0.1,-0.2,5.2,8.2,1.8,1.1,-1.4,x
1664285308176.3,0,0,-0.2,-0.3,5.2,8.1,1.5,1.3,-1,x
1664285308192.7,-0.1,-0.1,-0.2,-0.4,5.1,8.1,0.2,-0.3,0.5,x
1664285308209.6,-0.1,-0.1,-0.2,-0.3,5.2,8.1,-0.3,-1.2,1.3,x
1664285308226.2,0,0,0,-0.2,5.2,8.3,-2.4,-0.3,0.9,x
1664285308242.8,-0.1,0,0.1,-0.3,5.2,8.4,-4.5,1.3,-0.3,x
1664285308263.2,-0.1,0,0.2,-0.3,5.2,8.5,-3.6,-0.6,-0.3,x
1664285308276.7,0,0,0.2,-0.3,5.2,8.5,-2.8,-1.3,-0.3,x
1664285308292.9,0.1,0.1,0.3,-0.2,5.3,8.6,-1.4,-1.4,-0.7,x
1664285308309.7,0,0.1,0.1,-0.3,5.3,8.5,-0.6,-0.7,-0.9,x
1664285308326.3,-0.1,0.1,0,-0.4,5.3,8.3,0.3,1.5,-0.2,x
1664285308343,0,0.2,0,-0.3,5.3,8.3,0.1,1.5,1,x
1664285308374.4,-0.1,0.1,0,-0.3,5.3,8.3,-0.8,-0.9,0.5,x
1664285308376.4,-0.1,0.1,0,-0.3,5.3,8.3,-0.8,-0.9,0.5,x
1664285308392.8,0,0,0.1,-0.3,5.2,8.4,-1.3,-0.8,0.9,x
1664285308409.6,0,0,0.2,-0.2,5.2,8.5,-1.6,-0.3,0.8,x
1664285308426.1,0.1,-0.1,0.1,-0.1,5.1,8.4,-1.3,-0.1,0.3,x
1664285308442.9,0,-0.1,0,-0.3,5.1,8.3,0.6,-1.1,-0.5,x
1664285308461.8,0,-0.1,0.1,-0.3,5.1,8.4,-0.9,1.8,1.4,x
1664285308476.7,0,-0.1,0.1,-0.3,5.1,8.4,-0.9,1.8,1.4,x
1664285308492.9,0.2,0.1,0.1,-0.1,5.2,8.4,-3.7,1.6,0.1,x
1664285308509.8,0.1,0.1,0,-0.2,5.2,8.4,-2.9,-0.2,-1.2,x
1664285308526.2,-0.2,0,-0.1,-0.4,5.2,8.3,0.6,-2,-1.6,x
1664285308543,-0.1,0,0,-0.3,5.2,8.4,2.8,2.3,0.9,x
1664285308559.7,0,0.1,0.1,-0.2,5.2,8.4,2.8,3.5,0.9,x
1664285308576.7,0,0.1,0,-0.2,5.3,8.3,2.6,5,-0.1,x
1664285308593,0,0.2,0,-0.3,5.3,8.3,1.9,2.6,-1.2,x
1664285308610.2,0,0.1,0,-0.3,5.3,8.3,1.3,1.2,-1.6,x
1664285308626.2,0,0.1,0.1,-0.3,5.3,8.5,0.4,-0.8,-1.8,x
1664285308642.8,0,0.1,0.2,-0.3,5.3,8.6,0.5,-0.5,-1.6,x
1664285308659.6,-0.1,0,0.2,-0.3,5.2,8.5,0.5,-0.2,-1.1,x
1664285308676.7,0,0,0.1,-0.3,5.2,8.4,0.5,-0.8,-0.2,x
1664285308693,0,0,0,-0.3,5.2,8.4,1.1,-1.3,-0.1,x
1664285308709.6,0,0,0,-0.3,5.2,8.3,1.8,-1.4,-0.1,x
1664285308726.2,-0.1,0,0,-0.4,5.2,8.3,2.5,-0.1,0,x
1664285308742.9,0,0,0,-0.3,5.2,8.3,0.8,0.6,0.5,x
1664285308759.7,0,0,0,-0.3,5.2,8.3,-0.4,0.1,0.8,x
1664285308776.8,0.2,-0.1,0,-0.1,5.1,8.4,-2.7,-1.7,1,x
1664285308792.9,0.2,0,0.2,-0.1,5.2,8.5,-3,-2.5,0.1,x
1664285308809.7,0.1,0,0.3,-0.1,5.2,8.6,-2.7,-1.7,-0.9,x
1664285308831.2,0,0.1,0.2,-0.3,5.2,8.5,-0.1,0.6,-1.5,x
1664285308842.9,-0.1,0.1,0.1,-0.3,5.2,8.4,0.7,1.3,-1.1,x
1664285308859.6,-0.1,0.1,-0.2,-0.3,5.3,8.2,0,1.1,-0.5,x
1664285308876.3,-0.2,0.1,-0.2,-0.4,5.3,8.1,-0.7,0.5,-0.7,x
1664285308892.8,-0.3,0.2,-0.1,-0.6,5.3,8.2,-2.3,-0.3,0.3,x
1664285308909.6,-0.2,0.1,0,-0.5,5.3,8.4,-2.5,-0.8,1.3,x
1664285308926.3,0,0.1,0.1,-0.3,5.2,8.4,-1.7,-1.9,2.5,x
1664285308942.9,0,0.1,0.1,-0.3,5.2,8.4,-1.5,-1.4,1.5,x
1664285308959.6,-0.1,0,0.1,-0.3,5.2,8.4,-1,-1,1,x
1664285308976.7,-0.1,0.1,0.2,-0.3,5.2,8.5,-0.3,-0.3,1.3,x
1664285308993,0,0,0.2,-0.3,5.1,8.5,0,-1,2,x
1664285309009.6,0.1,-0.1,0,-0.2,5.1,8.4,-0.7,-0.9,2.1,x
1664285309026.3,0,-0.1,0.1,-0.3,5.1,8.4,-1.7,-0.7,1.2,x
1664285309042.6,0,0,0,-0.3,5.1,8.4,0.5,-2,1.6,x
1664285309059.6,0.1,0,0,-0.2,5.2,8.4,1.9,-3,1.6,x
1664285309077.5,0.2,0.2,0.1,-0.1,5.4,8.4,1.9,-1.2,0.8,x
1664285309093,0,0.1,0.2,-0.2,5.3,8.5,0.4,1.3,-1.2,x
1664285309109.6,-0.1,0,0.1,-0.3,5.2,8.4,0.2,1.4,-1.4,x
1664285309126.2,0,-0.1,0.1,-0.2,5.1,8.4,0.9,0.8,-0.5,x
1664285309143,0,-0.1,0,-0.2,5.1,8.3,2,1.5,-0.5,x
1664285309159.7,0,-0.1,-0.1,-0.2,5.1,8.2,2.4,1.6,-0.2,x
1664285309176.3,-0.1,0,-0.1,-0.4,5.2,8.2,1.3,1,0.1,x
1664285309193,-0.1,0.1,0.1,-0.4,5.3,8.4,-1,0,-0.3,x
1664285309210.5,-0.1,0.1,0.2,-0.3,5.2,8.5,-1.1,-1.3,-0.1,x
1664285309226.3,0.1,0,0.2,-0.2,5.2,8.6,0,-1.3,0.2,x
1664285309242.9,0.2,-0.1,0.1,0,5.1,8.4,0.6,-0.4,-0.3,x
1664285309259.6,0.2,0,0,-0.1,5.1,8.3,0.4,-0.2,-1,x
1664285309276.3,-0.1,0,0,-0.3,5.2,8.3,-1.3,0.7,-1.2,x
1664285309313.5,-0.1,0.1,0,-0.4,5.3,8.3,-3.1,-1.9,0.8,x
1664285309326.2,-0.1,0.1,0.1,-0.4,5.3,8.4,-3.3,-2.1,0.5,x
1664285309342.9,0,0.1,0.3,-0.3,5.2,8.7,-2.3,-2.4,-0.4,x
1664285309359.6,0.1,0,0.4,-0.2,5.2,8.7,-1.2,-1.4,-0.4,x
1664285309376.3,0.1,0,0.1,-0.1,5.1,8.5,0.6,0.8,-0.3,x
1664285309393,0.1,0,0,-0.1,5.1,8.3,0.6,0,0.4,x
1664285309409.7,0.1,0.1,0,-0.1,5.2,8.3,-0.7,-1.8,0.5,x
1664285309426.2,0,0.1,0.1,-0.2,5.3,8.5,-1.5,-2.3,-0.7,x
1664285309443,-0.1,0,0.1,-0.3,5.2,8.4,-1.3,-1.2,-0.2,x
1664285309459.6,-0.1,0,0,-0.3,5.2,8.4,-1.4,0.1,0.4,x
1664285309476.3,0,0,0,-0.2,5.1,8.4,-1.8,2,0.6,x
1664285309492.9,0,0,0,-0.3,5.1,8.4,0.1,0.3,-1,x
1664285309509.6,-0.1,0,0.2,-0.3,5.2,8.6,0.9,-1.1,-1.3,x
1664285309526.2,0,0.1,0.3,-0.2,5.2,8.7,2.1,-0.6,-0.9,x
1664285309543,0.1,0.1,0.2,-0.1,5.2,8.5,2.6,-0.1,-1.9,x
1664285309559.5,0,0,0.1,-0.2,5.2,8.5,2.2,0.4,-2.6,x
1664285309577.8,-0.1,0,0,-0.3,5.2,8.4,0.9,1.9,-2.5,x
1664285309592.9,-0.1,0,-0.1,-0.3,5.1,8.3,0.8,0.5,-1.1,x
1664285309609.6,0.1,0.1,0,-0.2,5.2,8.3,0.9,-0.8,-0.4,x
1664285309626.3,0,0.1,0.1,-0.2,5.2,8.4,1.2,-1.7,0,x
1664285309643.4,0,0.1,0.1,-0.3,5.2,8.5,1,0.3,0.1,x
1664285309659.6,0,0,0.1,-0.3,5.2,8.4,1.1,1.2,0.4,x
1664285309676.3,0,0,0,-0.2,5.1,8.3,1.4,1.4,0.6,x
1664285309692.9,0,0.1,0.1,-0.2,5.2,8.4,-0.5,1.8,-0.7,x
1664285309709.6,-0.1,0.1,0.1,-0.4,5.2,8.4,-1.3,2.2,-1.2,x
1664285309726.2,-0.2,0,0.2,-0.4,5.2,8.5,-2.7,2.8,-0.3,x
1664285309742.8,0,0,0.1,-0.2,5.1,8.5,-2.3,1.3,1.5,x
1664285309759.6,0.2,0,0,-0.1,5.1,8.4,-1.2,-0.1,1.6,x
1664285309777.8,0.1,0,-0.1,-0.2,5.1,8.3,0.4,-1.5,1.2,x
1664285309792.9,0.1,0.1,0,-0.1,5.2,8.3,-0.6,0,0.8,x
1664285309809.5,0,0,0,-0.3,5.2,8.3,-1,0.1,0.2,x
1664285309826.2,-0.1,0,0,-0.3,5.2,8.4,-1.4,0.3,0.2,x
1664285309842.9,-0.1,0,0,-0.3,5.1,8.4,-1.3,1,0.1,x
1664285309859.6,-0.1,0,0,-0.4,5.1,8.4,-1,0.7,-0.2,x
1664285309876.5,-0.1,0.1,0,-0.3,5.2,8.4,-0.4,-1,-1.1,x
1664285309892.9,-0.1,0.1,0.1,-0.3,5.2,8.5,0.3,-1.6,-1.6,x
1664285309909.6,-0.1,0,0.1,-0.2,5.1,8.4,0.2,-1.7,-0.6,x
1664285309926.2,0.2,0,0,-0.1,5.1,8.4,-1.1,-1.6,1.7,x
1664285309942.9,0.2,0.1,0.1,-0.1,5.2,8.5,-0.6,-1.9,1,x
1664285309959.7,0.1,0.1,0.2,-0.2,5.2,8.6,0.7,-1.7,0.2,x
1664285309976.3,0,0.3,0.3,-0.2,5.4,8.6,4.2,-0.3,-0.2,x
1664285309993,0.1,0.3,0.1,-0.2,5.4,8.4,3.4,-0.1,0,x
1664285310010,0.1,0.2,-0.1,-0.2,5.3,8.3,2,-0.4,-0.2,x
1664285310026.2,0,0,-0.1,-0.2,5.1,8.2,-0.3,-0.6,0.1,x
1664285310042.9,0,-0.1,0,-0.2,5.1,8.4,-0.5,-0.4,0.9,x
1664285310059.6,0,-0.1,0,-0.3,5.1,8.3,-0.2,-0.5,1.2,x
1664285310076.7,0.1,0,0,-0.2,5.2,8.4,-0.6,-0.7,1.5,x
1664285310092.9,0.1,0,0.1,-0.2,5.2,8.5,-0.7,0.4,-0.2,x
1664285310109.6,-0.1,0,0.2,-0.3,5.2,8.6,-0.4,0.8,-0.9,x
1664285310126.2,-0.1,0,0.2,-0.3,5.2,8.6,0.1,2.1,-0.9,x
1664285310142.8,0,-0.1,0.1,-0.2,5.1,8.5,0.2,1.2,-0.5,x
1664285310160.3,0.1,-0.1,0.1,-0.2,5.1,8.5,0.3,0.4,-1,x
1664285310176.4,-0.1,0,0.1,-0.3,5.1,8.5,-0.2,1.4,-0.7,x
1664285310193,0,0.1,0.2,-0.2,5.2,8.5,-4,4.1,0.2,x
1664285310210.5,0.1,0.1,0.2,-0.2,5.2,8.6,-5.4,4.1,-0.3,x
1664285310226.1,0.1,-0.1,0.1,-0.2,5,8.5,-4.1,0.9,-0.9,x
1664285310254.2,0.1,0,-0.1,-0.2,5.1,8.3,2.1,-2.8,-1.1,x
1664285310264.5,0.1,0,-0.1,-0.2,5.1,8.2,3.7,-3.3,-0.9,x
1664285310276.8,0.1,0,-0.1,-0.1,5.1,8.2,3.7,-3.3,-0.9,x
1664285310292.7,0.2,0,-0.2,-0.1,5.1,8.1,1.7,-1.6,-0.8,x
1664285310309.5,0.1,0.1,-0.2,-0.2,5.1,8.2,0.4,-0.6,-0.8,x
1664285310326.1,0,0.1,-0.2,-0.2,5.2,8.2,-0.3,-0.6,-0.8,x
1664285310342.9,0,0.1,-0.3,-0.2,5.2,8.1,-0.2,-1.7,-0.9,x
1664285310359.6,0,0,-0.2,-0.3,5.1,8.2,-0.7,-2.1,-0.9,x
1664285310376.7,0,0,0,-0.3,5,8.4,-3.4,-0.2,0.5,x
1664285310393,-0.1,0,0.1,-0.3,5.1,8.5,-3.1,0.4,0.2,x
1664285310409.5,-0.1,0.1,0.1,-0.3,5.2,8.5,-2.2,0.1,-0.6,x
1664285310426.2,-0.1,0.1,0.2,-0.3,5.2,8.6,-0.4,-1.3,-1.7,x
1664285310442.8,0.1,0.1,0.2,-0.1,5.2,8.6,-0.9,-0.1,-2,x
1664285310459.6,0,0.1,0.2,-0.2,5.1,8.6,-1.3,0.4,-3,x
1664285310476.3,0,0,0.1,-0.3,5.1,8.5,-2.2,1.3,-3.4,x
1664285310493.2,-0.1,0,0.1,-0.4,5.1,8.5,-3,1.1,-2.4,x
1664285310509.6,-0.1,0,0,-0.3,5.1,8.4,-3,-0.6,-1.5,x
1664285310526.2,-0.1,0,-0.2,-0.3,5,8.2,-1.4,-4.2,-0.3,x
1664285310542.9,0.1,0.1,-0.1,-0.2,5.2,8.3,-1.5,-4.4,0.6,x
1664285310559.6,0,0.1,-0.1,-0.2,5.2,8.3,-2.2,-1.9,0.4,x
