time,sensor_x0[undefined],sensor_y0[undefined],sensor_z0[undefined],sensor_x[undefined],sensor_y[undefined],sensor_z[undefined],sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_sitting
1653397640598.1,0,0,0.1,0.1,0,9.9,0,0,-0.1,x
1653397640614.6,0,0,0.1,0,0,9.9,0,0,-0.2,x
1653397640631.3,0,0,0.1,0.1,0,9.9,0,0,-0.2,x
1653397640647.9,0,0,0.1,0.1,0,9.9,-0.1,0,-0.2,x
1653397640664.6,0,0,0,0.1,0,9.8,-0.1,0,-0.2,x
1653397640681.2,0,0,0.1,0.1,0,9.9,0,0,-0.2,x
1653397640697.9,0,0,0.1,0,0,9.8,0,0,-0.1,x
1653397640714.6,0,0,0.1,0.1,0,9.9,-0.1,0,-0.1,x
1653397640731.2,0,-0.1,0.1,0.1,-0.1,9.9,0,0,-0.1,x
1653397640749.8,0,0,0.1,0.1,0,9.9,0,0,-0.2,x
1653397640764.5,0,0,0.1,0,0,9.9,0,0.1,-0.1,x
1653397640781.2,0,0,0.1,0,0,9.9,0,0,-0.2,x
1653397640797.9,0,0,0,0.1,0,9.8,0,0,-0.2,x
1653397640814.6,0,0,0.1,0.1,0,9.9,-0.1,0,-0.1,x
1653397640831.2,0,0,0.1,0.1,0,9.9,-0.1,0,-0.1,x
1653397640847.9,0,0,0,0.1,0,9.9,0,0,-0.2,x
1653397640864.5,0,0,0,0.1,0,9.8,-0.1,0,-0.1,x
1653397640881.2,0,0,0,0.1,0,9.8,0,0.1,-0.1,x
1653397640897.8,0,0,0,0.1,0,9.9,0,0,-0.1,x
1653397640914.5,0,0,0,0.1,0,9.9,-0.1,0,-0.2,x
1653397640931.5,0,0,0.1,0.1,0,9.9,-0.1,0,-0.1,x
1653397640947.8,0,0,0,0,0,9.8,0,0,-0.1,x
1653397640964.7,0,0,0,0.1,0,9.8,-0.1,0,-0.2,x
1653397640981.3,0,0,0,0.1,0,9.8,-0.1,0,-0.1,x
1653397640998,0,0,0.1,0.1,0,9.9,0,-0.1,-0.1,x
1653397641014.6,0,0,0,0,0,9.9,0,0,-0.1,x
1653397641031.2,0,0,0.1,0,0,9.9,0,0,-0.1,x
1653397641048,0,0,0,0.1,0,9.8,-0.1,0,-0.1,x
1653397641064.7,0,0,0.1,0.1,0,9.9,-0.1,0,-0.1,x
1653397641081.2,0,0,0,0.1,0,9.8,0,0,-0.2,x
1653397641097.9,0,0,0.1,0.1,0,9.9,0,0,-0.1,x
1653397641114.6,0,0,0.1,0,0,9.9,0,-0.1,-0.2,x
1653397641131.3,0,0,0,0.1,0,9.8,0,0,-0.2,x
1653397641148,0,0,0,0.1,0,9.8,0,0,-0.2,x
1653397641164.7,0,0,0,0.1,0,9.8,0,0,-0.2,x
1653397641181.4,0,0,0,0.1,0,9.8,0,0,-0.1,x
1653397641198,0,0,0,0.1,0,9.8,0,0,-0.2,x
1653397641214.6,0,0,0,0.1,0,9.9,0,0,-0.1,x
1653397641231.2,0,0,0,0.1,0,9.8,-0.1,0,-0.2,x
1653397641247.9,0,0,0,0.1,0,9.8,-0.1,0,-0.1,x
1653397641264.9,0,0,0,0.1,0,9.9,-0.1,0,-0.1,x
1653397641281.4,0,0,0,0.1,0,9.8,-0.1,0,-0.1,x
