time,sensor_x0[undefined],sensor_y0[undefined],sensor_z0[undefined],sensor_x[undefined],sensor_y[undefined],sensor_z[undefined],sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_sitting
1658226429459.8,0,0,-0.2,-0.5,0.2,9.6,1.1,1.3,-1.5,x
1658226429476,-0.1,0,0,-0.6,0.2,9.8,-0.9,1.3,-1.5,x
1658226429492.9,0,0,0.1,-0.5,0.2,9.8,-0.9,2.5,-1.2,x
1658226429509.5,0,0,0,-0.6,0.2,9.8,-0.2,3.5,-1.1,x
1658226429527.1,-0.1,0,-0.1,-0.6,0.2,9.6,-0.3,1.8,-1.2,x
1658226429543.1,-0.2,0,0.1,-0.7,0.2,9.9,-1.1,-1.9,-1.4,x
1658226429559.8,-0.2,0,0.2,-0.8,0.1,9.9,-0.8,-2.3,-0.8,x
1658226429577.2,-0.2,0,0.1,-0.8,0.2,9.9,0,-1,1.1,x
1658226429594,-0.2,0,0.1,-0.7,0.2,9.9,-0.3,-0.7,1.8,x
1658226429610.9,0,-0.1,0.2,-0.5,0.1,10,-2,-1,2.4,x
1658226429627.5,0.1,-0.1,0.4,-0.4,0.1,10.2,-0.9,-2.3,1.5,x
1658226429658.8,0.2,0,0.2,-0.4,0.1,10,4.4,-1.5,0.2,x
1658226429659.6,0.2,0,0.2,-0.4,0.1,10,4.4,-1.5,0.2,x
1658226429677.2,0,0.1,-0.1,-0.6,0.3,9.7,6.3,0.5,-0.2,x
1658226429694.1,-0.1,0.1,-0.3,-0.6,0.3,9.5,6,1.2,-0.1,x
1658226429709.5,0,0.1,-0.3,-0.6,0.3,9.5,1.8,0.5,0.1,x
1658226429726.1,0.1,0.1,-0.3,-0.5,0.3,9.5,0,1.4,0.8,x
1658226429742.7,0.1,0,-0.2,-0.5,0.2,9.6,-0.1,0.3,0.3,x
1658226429759.1,0,0,0,-0.5,0.2,9.7,-0.2,-0.2,-0.2,x
1658226429776.3,0.1,0,0,-0.5,0.2,9.8,-0.1,-0.6,-0.2,x
1658226429793.2,0.1,-0.1,0.1,-0.5,0.2,9.9,1.5,-2.6,-1.1,x
1658226429810.3,0.1,0,0.2,-0.5,0.2,10,2,-3.1,-1.7,x
1658226429827,0,0,0.2,-0.6,0.2,10,2.6,-2.4,-2,x
1658226429843.6,-0.1,0.1,0.1,-0.7,0.3,9.9,1.1,0.3,-0.4,x
1658226429859.7,-0.1,0,0,-0.7,0.3,9.8,0.3,1.1,0.4,x
1658226429877.3,-0.1,0,0,-0.6,0.3,9.8,-0.6,1,1.6,x
1658226429894.2,0,0.1,0.2,-0.6,0.3,10,-1.4,0.1,0.8,x
1658226429956.5,0,0,-0.1,-0.6,0.3,9.7,3.6,-0.9,-1.4,x
1658226429959.3,0,0,-0.1,-0.6,0.3,9.7,3.6,-0.9,-1.4,x
1658226429980,0,0,0,-0.5,0.2,9.8,1.5,-0.7,-0.1,x
1658226429993.5,0.1,0,0.1,-0.5,0.3,9.9,2.1,-0.3,0.2,x
1658226430009.6,0.1,0,0,-0.4,0.3,9.8,2.8,0,0.3,x
1658226430027.5,0.1,0,-0.1,-0.5,0.3,9.6,4,-0.2,0.3,x
1658226430044.2,-0.1,0,0,-0.6,0.3,9.7,4,-0.8,-0.1,x
1658226430060.1,-0.1,0,0,-0.6,0.3,9.8,3.8,-1.3,-0.1,x
1658226430076.8,0,0.1,0.1,-0.5,0.4,9.8,4.5,-2.2,-0.3,x
1658226430094,0,0,-0.1,-0.5,0.3,9.7,5.7,-1.9,-1,x
1658226430110.3,0,0.1,-0.1,-0.5,0.4,9.7,5.4,-1.6,-1.1,x
1658226430126.5,0,0.1,0,-0.5,0.4,9.7,3.6,-1.6,-1.5,x
1658226430143,0,0.1,0,-0.5,0.4,9.7,3.6,-1.6,-1.5,x
1658226430160.3,0,0.1,0,-0.5,0.4,9.8,1,-0.5,-0.5,x
1658226430177.1,0,0,-0.1,-0.5,0.4,9.6,-0.2,0.6,0.6,x
1658226430193.7,0,0.1,-0.1,-0.5,0.5,9.7,-1.6,-0.1,0,x
1658226430209.7,0,0.1,0,-0.5,0.4,9.8,-1.9,-1.1,-0.3,x
1658226430226.7,0,0.1,0.1,-0.5,0.4,9.9,-1.3,-2.5,-1.1,x
1658226430243.1,0,0,0.1,-0.5,0.3,9.9,0,-1.2,-1,x
1658226430259.5,0,-0.1,0.1,-0.5,0.3,9.8,0,-0.2,-0.7,x
1658226430277.5,0.1,0,0.2,-0.4,0.3,10,-0.8,-2.5,-0.5,x
1658226430294.4,0,0,0.3,-0.4,0.4,10.1,3.1,-3.3,-1,x
1658226430310.7,0,0,0.3,-0.4,0.3,10,5,-2.8,-1.2,x
1658226430327.2,0,0.1,0.1,-0.5,0.4,9.9,6,-2.2,-0.7,x
1658226430343.9,-0.1,0.1,0,-0.5,0.5,9.8,5.8,-1.9,-0.6,x
1658226430360.4,0,0,0.2,-0.4,0.5,9.9,6.3,-1.9,-0.5,x
1658226430377.2,0,0,0,-0.5,0.4,9.8,10.9,-0.7,-1.3,x
1658226430394,0.1,0.1,-0.1,-0.4,0.6,9.7,7.7,-1.5,-0.3,x
1658226430410.1,0,0,-0.1,-0.4,0.5,9.7,6.3,-2.1,-0.5,x
1658226430427.3,0,0,0.1,-0.4,0.5,9.9,6.2,-1.5,-0.2,x
1658226430443.1,0,0.1,0.2,-0.4,0.6,9.9,7.4,1,-0.2,x
1658226430460.9,0,0,0.1,-0.5,0.6,9.8,8.4,2.4,-0.5,x
1658226430479.3,0.1,0.1,-0.1,-0.4,0.6,9.7,7,2.8,0,x
1658226430493.9,0.1,0,-0.1,-0.4,0.6,9.6,4.3,1.3,-0.5,x
1658226430510.1,0.1,0,-0.1,-0.4,0.6,9.7,3.5,1.2,-0.8,x
1658226430526.4,0,0,0,-0.4,0.6,9.7,2.3,1.3,-0.7,x
1658226430544,0,0,0,-0.5,0.6,9.8,0.8,0,-0.8,x
1658226430559.7,-0.1,-0.1,0,-0.5,0.5,9.8,1.3,-0.7,-0.5,x
1658226430576.4,0,0,0,-0.4,0.6,9.8,1.9,0.1,0,x
1658226430593.3,0,0.1,0.1,-0.4,0.7,9.9,0.4,0.3,-0.2,x
1658226430635.6,0,0.1,-0.1,-0.4,0.7,9.7,-1.6,0.9,-0.8,x
1658226430645.4,0,0.1,-0.1,-0.4,0.7,9.7,-1.6,0.9,-0.8,x
1658226430659.5,0.1,0.1,0,-0.4,0.7,9.8,-0.9,-0.8,-1.1,x
1658226430676,0,0.1,0,-0.5,0.7,9.8,-0.2,-1.4,-0.8,x
1658226430693.1,0,0.1,0,-0.5,0.7,9.8,-0.5,-0.4,-0.1,x
1658226430710.8,0,0.1,-0.1,-0.5,0.7,9.7,-1.4,0.6,-0.3,x
1658226430726.7,0,0.1,0,-0.5,0.7,9.8,-3.3,0.3,-0.5,x
1658226430743.8,0,0,0,-0.5,0.6,9.8,-4.1,-0.3,-0.7,x
1658226430759.5,0,-0.1,0,-0.5,0.5,9.8,-3.8,-0.3,-0.3,x
1658226430777.3,0.1,-0.1,0,-0.4,0.5,9.8,-3.1,0.2,1,x
1658226430797.6,0.1,-0.1,0,-0.4,0.5,9.7,-2.1,0.6,2.1,x
1658226430810.2,0.1,-0.1,-0.1,-0.4,0.5,9.7,-1.9,0.7,2.2,x
1658226430826.7,0,0.1,0,-0.4,0.6,9.8,-2.5,-0.4,1.2,x
1658226430843.8,-0.1,0,0,-0.5,0.6,9.8,-1.6,-0.3,-0.5,x
1658226430860,-0.1,0,-0.1,-0.5,0.6,9.7,-2.1,0.4,-0.7,x
1658226430879.3,-0.1,0,0,-0.5,0.5,9.7,-3,-0.1,-0.9,x
1658226430896.4,0,-0.1,0.1,-0.5,0.4,9.9,-2.9,-1.9,-0.5,x
1658226430909.7,0,-0.1,0.2,-0.5,0.4,10,-2.4,-1.5,-0.2,x
1658226430927.2,0,0,0.2,-0.5,0.5,9.9,-0.8,0.5,0.2,x
1658226430943.3,0,0,-0.1,-0.5,0.5,9.7,0.8,0.2,-0.2,x
1658226430960.2,0.1,0,0,-0.4,0.6,9.8,0.4,-1.2,-0.4,x
1658226430976.9,0,0,0.1,-0.5,0.5,10,-0.1,-2.7,-1.2,x
1658226430993.9,-0.1,0,0.1,-0.5,0.5,9.9,0,0,-0.5,x
1658226431009.9,-0.1,0,0.1,-0.5,0.5,9.8,0,1,0,x
1658226431027.3,0.1,0,0,-0.3,0.5,9.7,0.2,0.5,0.5,x
1658226431043,0.1,0,0.1,-0.4,0.5,9.9,0.5,-0.9,-1.1,x
1658226431061.3,0,0,0.2,-0.4,0.5,9.9,0.4,-1.1,-1.7,x
1658226431077.3,-0.1,0,0.1,-0.5,0.5,9.9,0,0.4,-1.8,x
1658226431105.7,-0.1,0,0,-0.5,0.5,9.8,-1.2,2,-0.7,x
1658226431110.2,-0.1,0,0,-0.5,0.5,9.8,-1.2,2,-0.7,x
1658226431127.1,0,0.1,0,-0.5,0.6,9.8,-1.3,1.6,-0.3,x
1658226431143.5,0,0.1,0,-0.4,0.6,9.7,-0.7,-0.2,-0.3,x
1658226431162,0.1,0,0,-0.4,0.5,9.7,-0.2,-0.2,-0.2,x
1658226431176.3,0,0,-0.1,-0.5,0.5,9.7,-0.3,0.3,-0.1,x
1658226431193.5,-0.1,-0.1,0,-0.5,0.5,9.7,-1.5,0.2,0.6,x
1658226431209.6,0,0,0,-0.5,0.5,9.8,-1.8,0.1,1.1,x
1658226431227.2,0.1,0,0.1,-0.4,0.5,9.8,-1.1,0.5,1.2,x
1658226431242.9,0,0,0,-0.5,0.6,9.8,-0.2,-0.8,0,x
1658226431260.3,0,0,0,-0.4,0.6,9.8,-0.3,-0.7,-0.1,x
1658226431277.3,0,0,0,-0.5,0.5,9.8,-1,-0.5,-0.6,x
1658226431293.3,0,0,0.1,-0.4,0.5,9.8,-2.2,-0.4,-0.4,x
1658226431309.9,0.1,-0.1,0.1,-0.4,0.5,9.9,-2.5,-0.5,-0.2,x
1658226431326.5,0.1,0,0.2,-0.4,0.5,10,-0.4,-0.9,-0.3,x
1658226431343.8,0,0.1,0,-0.4,0.6,9.8,2.6,0.3,-0.2,x
1658226431359.9,0,0.1,-0.1,-0.4,0.6,9.7,3.3,0.6,-0.5,x
1658226431377.1,0,0.1,-0.2,-0.5,0.6,9.6,0.9,-0.9,-1.6,x
1658226431393.9,0,0,0.1,-0.4,0.5,9.9,-2.7,-2.4,-2.2,x
1658226431410.5,0,-0.1,0.2,-0.4,0.5,10,-3.4,-1.8,-2.4,x
1658226431427.2,0.1,-0.1,0.3,-0.4,0.4,10.1,-1.3,-2.5,-2.5,x
1658226431443,0,-0.2,0.3,-0.4,0.4,10.1,1.4,-3.4,-1.7,x
1658226431459.9,0,-0.2,0.2,-0.4,0.3,9.9,2,-2.4,-1,x
1658226431477.1,-0.2,-0.1,0.1,-0.6,0.4,9.9,1.5,-0.3,0.5,x
1658226431493.8,-0.2,0,0,-0.6,0.6,9.8,0.7,0.1,2,x
1658226431509.8,-0.1,0.1,0,-0.5,0.6,9.8,0.4,0,2.4,x
1658226431526.6,0,0.1,0,-0.4,0.6,9.8,0.5,-0.5,0.6,x
1658226431559.6,-0.1,0,-0.1,-0.5,0.5,9.7,-1,-1.2,-1.1,x
1658226431575.9,-0.1,-0.1,-0.1,-0.5,0.4,9.7,-1.9,-0.8,-0.5,x
1658226431594.4,-0.2,-0.1,-0.1,-0.7,0.3,9.5,-1.9,0,0.5,x
1658226431609.9,0.1,-0.1,-0.4,-0.6,0.4,9.3,-3.6,-1.5,4.2,x
1658226431626.6,0.2,0,-0.1,-0.2,0.5,9.7,-7.8,-5.5,5.8,x
1658226431643.6,0.2,0.1,0.3,-0.2,0.6,10.1,-6,-2.2,1.4,x
1658226431661.5,0.1,0,0.3,-0.3,0.5,10.1,-2.8,0.1,0.3,x
1658226431677.2,0.2,0,0.2,-0.3,0.4,9.9,-1.5,0.3,-0.6,x
1658226431693.6,0,-0.2,0,-0.4,0.3,9.8,-0.3,0.2,-2.1,x
1658226431710.6,-0.1,-0.2,0,-0.5,0.2,9.8,-0.7,-0.4,-1.4,x
1658226431726.6,0,-0.1,0.1,-0.4,0.4,9.9,-2.5,-2.1,0.8,x
1658226431743,0,0,0.1,-0.4,0.4,9.9,-2.7,-0.6,0.7,x
1658226431759.4,0,0,0.1,-0.4,0.4,9.8,-2.4,-0.2,0.8,x
1658226431789.3,0,0,0,-0.4,0.4,9.8,-1.4,-0.5,0.7,x
1658226431800,0,0.1,0.1,-0.4,0.5,9.9,-1.1,-0.9,0.7,x
1658226431809.5,0.1,0.1,0.1,-0.3,0.5,9.9,-0.8,-0.8,0.4,x
1658226431830.4,0.1,0.1,0.1,-0.3,0.5,9.9,0,-0.7,-0.8,x
1658226431842.7,0,0,0,-0.3,0.4,9.8,0.7,-1.6,-1.3,x
1658226431861.2,0,-0.1,0.1,-0.4,0.4,9.8,0.2,-1,-0.5,x
1658226431876.7,0,0,0,-0.4,0.4,9.8,-0.1,-0.5,-0.4,x
1658226431893,0,-0.1,0,-0.3,0.4,9.8,0.1,0.2,0.5,x
1658226431909.5,0.1,-0.1,0,-0.3,0.3,9.8,0,-0.4,1.1,x
1658226431928.5,0.1,0.1,0.1,-0.3,0.5,9.9,-0.4,-1.8,0.9,x
1658226431943.6,0,0,0.2,-0.3,0.4,10,0.9,-1.4,-0.9,x
1658226431959.6,0,-0.1,0.1,-0.3,0.3,9.9,2.6,-0.7,-1.6,x
1658226431977,0.1,0,-0.1,-0.3,0.4,9.7,2.8,-1.5,-2.1,x
1658226431994.2,-0.1,-0.1,0.1,-0.4,0.3,9.9,0.3,-1.5,-3.1,x
1658226432009.6,-0.1,-0.1,0.1,-0.4,0.3,9.9,-0.7,0.4,-1.5,x
1658226432027.2,-0.1,-0.1,-0.1,-0.4,0.3,9.6,-0.4,3,1.3,x
1658226432042.9,0,0.1,-0.1,-0.4,0.5,9.7,-2.3,1.9,1.6,x
1658226432060.4,0,0.1,0.1,-0.3,0.5,9.9,-2.9,1.8,1.2,x
1658226432076.3,0,0.1,0.1,-0.3,0.4,9.9,-0.5,2.2,-0.5,x
1658226432094.2,0,0.1,-0.2,-0.3,0.5,9.6,0.9,1.6,-1.7,x
1658226432109.6,0,0,-0.2,-0.4,0.4,9.6,-0.6,1.4,-2,x
1658226432127.3,-0.1,-0.1,0,-0.5,0.3,9.8,-3.4,0,-1.5,x
1658226432143.9,0,0,0.1,-0.4,0.3,9.9,-3.6,-0.1,0.9,x
1658226432159.7,0,0,0.1,-0.4,0.3,9.9,-3,1.2,1.4,x
1658226432177.6,0,0,0,-0.3,0.4,9.8,-2.7,2.3,1.2,x
1658226432193.3,0,0,0.1,-0.4,0.4,9.9,-2.4,1.2,0.2,x
1658226432209.7,0.1,0,0.2,-0.3,0.3,10,-1.8,0.6,-0.2,x
1658226432226.6,0.1,-0.1,0.2,-0.3,0.3,10,-0.9,0.5,-0.9,x
1658226432243.6,0,-0.1,0.1,-0.4,0.3,9.9,0.2,0.6,-0.9,x
1658226432259.9,-0.1,0,0.1,-0.4,0.3,9.9,0.3,0.2,-0.9,x
1658226432276.2,-0.1,-0.1,0.1,-0.5,0.3,9.9,0.3,-0.5,-0.8,x
1658226432293.8,0,0,0.1,-0.4,0.4,9.9,-0.7,-1,-0.2,x
1658226432309.7,0,0,0,-0.4,0.3,9.8,-0.2,-0.7,0,x
1658226432326.3,0,0,0,-0.4,0.3,9.8,0.2,-0.2,0.4,x
1658226432343.8,-0.1,0.1,0,-0.5,0.4,9.8,-0.1,-0.7,0.4,x
1658226432359.6,-0.1,0,0,-0.5,0.4,9.7,0.6,-0.4,0.5,x
1658226432376.2,0.1,0,-0.2,-0.3,0.4,9.6,0.8,-0.5,1,x
1658226432393.1,0.1,0,-0.1,-0.3,0.4,9.7,0.2,-2.1,0,x
1658226432409.5,0,0,-0.1,-0.3,0.3,9.7,-0.7,-0.7,-0.2,x
1658226432426.3,0,0,-0.1,-0.4,0.3,9.7,-3.2,-0.1,-0.4,x
1658226432443.3,0,-0.1,0,-0.4,0.2,9.8,-4.2,-0.8,0.4,x
1658226432459.2,0,-0.1,0.1,-0.3,0.2,9.9,-4.2,-0.2,0.6,x
1658226432477,0,0,0.3,-0.4,0.3,10.1,-2.7,0,0.4,x
1658226432506.1,0.1,0,0,-0.3,0.3,9.8,2.5,1.1,-0.8,x
1658226432508.9,0.1,0,0,-0.3,0.3,9.8,2.5,1.1,-0.8,x
1658226432536.4,-0.1,0,0,-0.4,0.3,9.8,-2.4,-2.2,-1.8,x
1658226432543.4,-0.1,0,0.1,-0.5,0.3,9.9,-3.1,-1.1,-1.6,x
1658226432559.4,-0.1,0,0.2,-0.5,0.3,10,-2.9,0.1,-1.2,x
1658226432576.4,0.1,0,0,-0.3,0.3,9.8,-0.6,1.7,1,x
1658226432593.9,0.1,0.1,0,-0.3,0.4,9.8,0.7,-0.3,-0.3,x
1658226432609.7,0,0.1,0.2,-0.3,0.4,10,0.9,-1.9,-0.5,x
1658226432627.2,-0.1,0,0.1,-0.5,0.3,9.9,1.3,0.5,-0.5,x
1658226432642.9,-0.1,0,0,-0.5,0.3,9.8,0.4,0,0.1,x
1658226432659.6,-0.1,0,0,-0.4,0.3,9.8,-0.5,-0.2,0.5,x
1658226432677.4,0,0,0.2,-0.3,0.3,10,-0.9,-0.2,0.8,x
1658226432693.1,0,0,0,-0.3,0.3,9.8,0.2,-0.6,1.2,x
1658226432709.5,0.1,0,0,-0.3,0.3,9.8,0.4,-0.8,1.1,x
1658226432727.1,0,0,-0.1,-0.4,0.3,9.7,0.4,0.2,0.6,x
1658226432743.1,0,0,0,-0.4,0.3,9.8,0.1,-0.1,0.7,x
1658226432769.5,0.1,0,0,-0.3,0.3,9.8,0.4,-0.3,0.4,x
1658226432783.2,0,0,-0.1,-0.3,0.3,9.7,-0.3,-0.1,-0.1,x
1658226432793.7,0,0,0,-0.4,0.3,9.8,-1.3,-0.5,-0.3,x
1658226432809.6,0,0,0,-0.4,0.3,9.8,-2.1,-0.6,-0.2,x
1658226432826,0.1,0,0,-0.3,0.3,9.8,-1.3,-0.2,0.2,x
1658226432843.7,0,0,0,-0.3,0.3,9.8,-0.3,-0.1,-0.1,x
1658226432861,0,0.1,0,-0.3,0.3,9.8,-0.2,-0.2,-0.1,x
1658226432877.1,-0.1,0.1,0,-0.4,0.4,9.8,-1.2,-0.5,0.2,x
1658226432894,0,0,0.1,-0.3,0.3,9.8,-1.2,-0.7,0.7,x
1658226432909.8,0,0,0.2,-0.3,0.3,10,-1.4,-1.1,0.6,x
1658226432926.9,0,0,0.2,-0.3,0.3,10,-0.8,-0.9,0.2,x
1658226432942.8,0,-0.1,-0.1,-0.4,0.2,9.7,2.1,1.1,0,x
1658226432960.2,-0.1,-0.1,-0.2,-0.4,0.2,9.6,1.7,1.2,0,x
1658226432977.1,-0.2,0,0.2,-0.5,0.3,10,-4.9,-1.2,0.2,x
1658226432994.1,0,-0.1,0.1,-0.3,0.2,9.9,-1.9,1.3,0.6,x
1658226433009.7,0.2,0,0,-0.2,0.3,9.8,-0.7,1,0.3,x
1658226433026.5,0,0,0.1,-0.4,0.2,9.9,-0.7,-2.6,-1.1,x
1658226433043.8,-0.1,-0.1,0.1,-0.5,0.2,9.9,1.5,-2.3,-1,x
1658226433061,0,0,0.1,-0.4,0.2,9.9,2.5,-1,0.6,x
1658226433077.8,0,0,0.1,-0.3,0.3,9.9,0.9,-0.4,0.9,x
1658226433093.7,0.1,0,0,-0.3,0.3,9.8,2.6,0.5,0.7,x
1658226433109.8,0.1,0.1,-0.1,-0.3,0.4,9.7,2.6,1,0.3,x
1658226433127,-0.1,0.1,-0.2,-0.4,0.3,9.6,0,0.8,-0.8,x
1658226433142.8,-0.1,0,-0.2,-0.4,0.3,9.6,-2.4,0.8,-0.3,x
1658226433160.4,0,0,-0.1,-0.3,0.3,9.7,-2.9,0.9,0.5,x
1658226433189.8,0,-0.1,0.1,-0.3,0.2,9.9,-2.5,-0.2,-0.2,x
1658226433192.8,0,-0.1,0.1,-0.3,0.2,9.9,-2.5,-0.2,-0.2,x
1658226433211,-0.1,-0.1,0.1,-0.4,0.2,9.9,-0.4,0.5,0,x
1658226433226.3,0,0,0,-0.4,0.3,9.8,-0.5,0.3,0.4,x
1658226433242.8,0.1,0,0,-0.3,0.2,9.8,-0.3,-0.2,0.3,x
1658226433259.3,0,0,0,-0.3,0.2,9.8,-1.3,0.8,0.4,x
1658226433276.5,0,0,0.1,-0.4,0.3,9.9,-2.8,0.8,0.7,x
1658226433293.6,0,0,0.2,-0.3,0.2,10,-1.6,-0.3,0.6,x
1658226433309.4,0,0,0.2,-0.3,0.3,10,-0.5,-1,0.3,x
1658226433326.5,0,0,0.2,-0.4,0.2,10,1.7,-1.5,-0.1,x
1658226433343.6,0,0,0.1,-0.4,0.3,9.9,3,-0.5,-0.1,x
1658226433360,0,0,0.1,-0.3,0.3,9.8,3.1,0.2,0.1,x
1658226433376.1,0.1,0,-0.1,-0.2,0.3,9.7,2.1,0.8,0.4,x
1658226433393.9,0,0,-0.1,-0.2,0.3,9.7,0.1,0.7,0.1,x
1658226433410.1,-0.1,0,-0.1,-0.4,0.3,9.7,-0.7,0.3,0.1,x
1658226433442,0.1,0.1,0,-0.3,0.3,9.8,-1.6,-0.3,0.9,x
1658226433442.7,0.1,0.1,0,-0.3,0.3,9.8,-1.6,-0.3,0.9,x
1658226433469.1,0,0,-0.1,-0.3,0.3,9.7,-0.5,0.4,0.4,x
1658226433477.1,-0.1,0,0,-0.4,0.2,9.8,-1,-0.2,0.2,x
1658226433493.5,0,0,0.1,-0.4,0.2,9.9,-1.7,-0.9,0.2,x
1658226433509.4,0,0,0.1,-0.3,0.2,9.9,-1.1,-1,0,x
1658226433526.3,0,0,0.1,-0.4,0.3,9.9,-0.5,0.7,0,x
1658226433543.6,0,0,0.1,-0.3,0.3,9.9,-2.2,0.6,0.1,x
1658226433560.2,0.1,0,0.1,-0.3,0.3,9.9,-1.7,-0.2,0.1,x
1658226433578.6,0.1,-0.1,0,-0.3,0.2,9.8,0.9,0.1,-0.1,x
1658226433593.8,-0.1,0,0.1,-0.4,0.2,9.9,-0.2,0.2,-0.7,x
1658226433609.6,-0.2,0,0.1,-0.5,0.2,9.9,-1.2,-0.1,-0.5,x
1658226433626.5,0,-0.1,0,-0.4,0.1,9.8,-1.1,1,1.1,x
1658226433644.7,0.1,0,0.2,-0.3,0.2,10,-1,0.2,0.3,x
1658226433659.6,0,0,0.1,-0.3,0.2,9.9,0.1,0.2,-0.1,x
1658226433676.7,0,0,-0.1,-0.3,0.2,9.7,1.8,0.8,-0.2,x
1658226433694.6,0,0,-0.1,-0.3,0.3,9.7,0.7,0,-0.5,x
1658226433711,0,0,0,-0.3,0.2,9.8,-0.4,-0.7,-0.6,x
1658226433726.6,-0.1,0,0.2,-0.4,0.2,9.9,0.6,-0.7,-0.7,x
1658226433742.9,-0.1,0,-0.1,-0.4,0.2,9.7,1.3,0.3,1.2,x
1658226433759.8,0,0,-0.2,-0.4,0.3,9.6,0,0.2,1.8,x
1658226433779.5,0,0.1,0,-0.4,0.3,9.8,-2.7,0.2,1.3,x
1658226433845.8,0,-0.1,0.1,-0.4,0.2,9.9,1.1,-0.8,-0.1,x
1658226433860,0,0,0,-0.3,0.2,9.8,1.8,0.1,1.2,x
