time,sensor_x0[undefined],sensor_y0[undefined],sensor_z0[undefined],sensor_x[undefined],sensor_y[undefined],sensor_z[undefined],sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_standing
1652785726158.8,-1.1,0.1,-0.6,-2.6,4.1,8.2,5.3,-40,-12.8,x
1652785726175.5,-1,-0.3,-0.5,-2.5,3.8,8.1,-1.4,-39.4,-6.9,x
1652785726192.2,-0.9,-0.4,-0.9,-2.3,3.7,7.8,-6.8,-32.5,-6.7,x
1652785726208.8,-0.8,-0.3,-0.5,-2.2,4,9.3,-6.8,-32.5,-6.7,x
1652785726226.8,-0.5,-0.2,1.2,-1.6,3.7,9.7,2.6,-19,3.3,x
1652785726242.2,0,-0.6,-0.2,-1.2,3.7,8.2,9.6,-15,6.7,x
1652785726259.6,0.4,-0.2,-1.6,-0.9,3.9,7.1,7.1,2.7,5.3,x
1652785726275.5,0.4,-0.3,-1.4,-1.1,3.8,7.6,7.1,2.7,5.3,x
1652785726292.2,0,-0.3,-0.7,-1.5,3.9,8.2,-9.2,23.3,-10.1,x
1652785726308.8,-0.4,0.1,0.1,-1.9,4.2,8.8,-17.3,17.2,-14.2,x
1652785726326.2,-0.5,0.2,0,-2,4.1,8.4,-24.8,17.5,-16.6,x
1652785726342.5,-0.2,0.1,0.3,-1.8,4.1,9.9,-30.6,20.1,-16.3,x
1652785726358.8,0,0.4,2.4,-1.7,4.3,11.2,-22.1,0,-11.2,x
1652785726376.5,0,0.5,2.1,-1.7,4.3,10.9,-4.9,-16.2,-7.3,x
1652785726392.2,-0.2,0.4,1.6,-2,4.3,10.5,-4.9,-16.2,-7.3,x
1652785726408.8,-0.6,0.4,1.6,-2,4.3,10.2,18.4,-31.7,-6.5,x
1652785726425.4,-0.2,0.2,0.5,-1.6,4.1,9.3,22.5,-32.1,-5.3,x
1652785726442.2,0.2,0,-0.1,-1.2,4,8.8,17.9,-31.1,-7.2,x
1652785726458.8,0.2,-0.1,-0.2,-1.2,4,8.6,9.3,-31.5,-11,x
1652785726475.5,0,-0.2,-0.5,-1.3,3.8,8.3,2,-24.6,-12.1,x
1652785726493.3,0.1,-0.3,-0.5,-1.2,3.7,8.3,-3.4,-10.8,-10.5,x
1652785726508.8,0,-0.2,-0.4,-1.2,3.8,8.7,-3.4,-10.8,-10.5,x
1652785726525.5,0.2,-0.1,0.2,-0.9,3.9,9.1,-4.7,5.5,-4.9,x
1652785726542.2,0.7,0,0.1,-0.5,4,8.9,0.9,-2.3,-8.5,x
1652785726558.9,0.6,0.2,-0.3,-0.6,4.2,8.6,3.5,-18.3,-14.6,x
1652785726575.4,0.5,0.1,-0.4,-0.7,4.1,9,2.2,-30.5,-17.5,x
1652785726592.2,0.2,0.2,0.2,-0.9,4.3,8.9,3.8,-37.9,-14.2,x
1652785726608.8,0.2,0.5,-0.8,-0.8,4.5,8.1,4.8,-24.9,-6.7,x
1652785726625.5,0.4,0.5,-0.7,-0.5,4.5,8.4,4.8,-24.9,-6.7,x
1652785726642.2,0.7,0.6,-0.2,-0.2,4.6,8.8,-2.6,9.9,-0.5,x
1652785726658.8,0.9,0.7,-0.1,-0.1,4.7,8.7,-9.2,10.9,-0.3,x
1652785726675.5,0.9,0.7,-0.4,-0.2,4.7,8.4,-9.2,10.9,-0.3,x
1652785726692.1,0.7,0.7,-0.4,-0.3,4.6,8.8,-23.8,2.5,-4,x
1652785726708.8,0.7,0.7,0.4,-0.3,4.6,9.4,-21.4,-4.7,-4.8,x
1652785726725.6,1.1,0.8,0.7,0.1,4.7,9.7,-13,-8.4,-9,x
1652785726742.2,1.5,0.7,0.4,0.7,4.3,8.9,-13,-8.4,-9,x
1652785726758.8,1.8,0.2,-0.4,0.5,3.8,8.6,-1.2,23.1,-30.9,x
1652785726775.4,1,-0.4,0,-0.3,3.5,9.1,2.2,28.6,-39,x
1652785726792.1,0.4,-0.3,0.3,-1.5,3.5,9.3,2.2,28.6,-39,x
1652785726808.8,-0.6,-0.2,0.7,-1.9,3.7,9.6,10.8,8.2,-39,x
1652785726825.4,-0.2,-0.4,0.5,-1.6,3.3,9.3,17.8,7.1,-35.8,x
1652785726842.1,0.1,-0.7,0.7,-1.4,3.2,9.6,26.3,16,-35.7,x
1652785726858.8,0.1,-0.6,1.1,-1.6,3.4,9.7,26.3,16,-35.7,x
1652785726875.5,-0.1,-0.8,0.4,-2,3.3,8.9,38.8,39.7,-32.9,x
1652785726892.1,-0.6,-0.5,-0.8,-2.6,3.7,7.9,35.7,64.4,-28.7,x
1652785726908.9,-0.5,-0.2,-1,-2.7,3.9,7.6,18.6,79.7,-23.3,x
1652785726925.5,-0.5,-0.2,-1.2,-3.1,3.9,7.5,-2,75.3,-20.7,x
1652785726942.1,-1.2,0,-0.6,-3.9,4.1,8.1,-10.8,60.3,-18.9,x
1652785726958.7,-1.4,0.2,0.2,-4.1,4.3,8.7,-7.1,44.1,-13.7,x
1652785726975.5,-1.1,0.2,0.4,-3.6,4.2,9,-7.1,44.1,-13.7,x
1652785726992.1,-0.7,0.1,0.8,-3.5,4.3,9.2,16.2,14,-3.4,x
1652785727008.8,-0.6,0.2,0.6,-3.5,4.4,9,25.8,-1.1,0,x
1652785727025.5,-0.6,0.2,0.5,-3.4,4.7,8.6,29.6,-11,3,x
1652785727042.2,-0.4,0.5,-0.1,-3,4.8,8.2,27.9,-16.8,5.3,x
1652785727058.8,0.1,0.3,-0.3,-2.6,4.7,8,22.5,-27.4,4.4,x
1652785727075.7,0.2,0.3,-0.9,-2.4,4.7,7.5,12.9,-46.1,2.8,x
1652785727092.2,0.2,0.2,-1.3,-2.1,4.6,7,12.9,-46.1,2.8,x
1652785727108.8,0.6,0.2,-1,-1.6,4.5,7.6,-16.7,-46.3,2.9,x
1652785727126.1,0.9,0.1,-0.8,-1.6,4.5,7.6,-16.7,-46.3,2.9,x
1652785727142.1,1.3,0.2,0.4,-1,4.4,8.9,-23,6.7,1.9,x
1652785727158.8,1.1,0.3,0.7,-1.3,4.7,9.4,-16.6,10,0.2,x
1652785727175.4,0.8,0.5,1.1,-1.5,4.6,9.6,-8.2,-5.1,-2.2,x
1652785727192.2,0.6,0.1,0.4,-1.7,4.3,8.9,-0.6,-15.5,-5.1,x
1652785727209.3,0.4,0,0,-2,4.2,8.3,2.3,-17.9,-6,x
1652785727225.6,0,-0.1,-0.7,-2.3,4.1,7.9,-1.1,-15.6,-6.3,x
1652785727242.1,-0.1,-0.1,-0.5,-2.3,4,8.1,-7.6,-9.4,-6.5,x
1652785727258.8,-0.3,-0.2,-0.2,-2.5,3.9,8.4,-14.8,-3.3,-5.6,x
1652785727275.4,-0.4,-0.1,0.1,-2.5,4,9.1,-18.8,0.1,-2.2,x
1652785727292.1,-0.3,0,1,-2.4,4.1,9.8,-15.8,-1.9,1.2,x
1652785727308.8,-0.2,0.2,1.6,-2.3,4.2,10.3,-7.4,-11.6,4.3,x
1652785727325.5,-0.3,0.3,1.5,-2.3,4.4,10.1,-7.4,-11.6,4.3,x
1652785727342.1,-0.1,0.3,1.3,-1.9,4.3,9.9,8.5,-29.2,8.7,x
1652785727358.8,0.3,0.1,0.8,-1.5,4.2,9.5,12.9,-19.8,9.2,x
1652785727375.5,0.7,0.1,0.7,-1.2,4.3,9.4,15.6,-6.2,7.7,x
1652785727392.1,0.8,0.2,0.4,-1.1,4.4,9.1,19.1,6.6,4.6,x
1652785727408.8,0.7,0.2,0.2,-1.3,4.5,8.8,22.7,10.5,1.7,x
1652785727425.7,0.4,0.1,-0.3,-1.5,4.4,8.3,24.7,8.4,0.2,x
1652785727442.1,0.3,0,-0.6,-1.7,4.4,7.7,24.7,8.4,0.2,x
1652785727458.7,0.1,-0.1,-1.3,-1.9,4.3,7.2,15.6,4.8,-0.5,x
1652785727475.4,0,0,-1.6,-2,4.4,7,4,7.7,0.3,x
1652785727492.9,0.2,0.1,-1,-1.8,4.5,7.5,-8.3,13.2,1.3,x
1652785727508.8,0.3,0.2,-0.3,-1.7,4.5,8.8,-15,14.7,1.4,x
1652785727525.5,0.4,0.1,0.8,-1.6,4.4,9.4,-10,22.2,-0.1,x
1652785727542.1,0.4,0,0.8,-1.8,4.3,9.4,-0.2,37.2,-1.1,x
1652785727558.8,0.2,0,0.9,-2.3,4.4,9.3,-0.2,37.2,-1.1,x
1652785727575.4,-0.3,0.1,0.5,-2.7,4.4,8.8,10.2,32.2,4.8,x
1652785727592.1,-0.4,-0.1,0,-2.8,4.3,8.4,10.9,26.8,9.3,x
1652785727608.8,-0.2,-0.2,-0.3,-2.6,4.3,8.1,8.9,26,12.1,x
1652785727625.4,0,-0.2,-0.4,-2.5,4.3,7.9,5.2,30.8,12.3,x
1652785727642.1,0.2,-0.1,-0.6,-2.4,4.4,7.8,-0.4,42,10.7,x
1652785727658.8,0.1,0,-0.2,-2.6,4.5,8.2,-4.1,46.7,11.2,x
1652785727675.4,0.1,0,0.2,-2.7,4.6,8.6,-4.1,46.7,11.2,x
1652785727692.2,0.2,0.2,0.2,-2.6,4.6,8.4,2.4,40.9,15.2,x
1652785727708.8,0.5,-0.1,0.1,-2.5,4.4,8.3,9,34.9,12.6,x
1652785727725.4,0.3,0.1,-0.1,-2.6,4.6,8.1,13.4,23.1,7.9,x
1652785727742.1,0.2,0.2,-0.2,-2.9,4.8,7.8,13.8,14.4,4.1,x
1652785727758.7,0.1,0.2,-0.6,-2.9,4.8,7.5,10.2,15.2,3.4,x
1652785727775.3,0.1,0.3,-0.5,-3,4.9,7.7,3.1,19.8,4.1,x
1652785727792.1,0.1,0.4,-0.1,-2.9,5,8.3,3.1,19.8,4.1,x
1652785727808.8,0.4,0,0.8,-2.8,4.6,9,2.7,32.1,2.8,x
1652785727825.4,0.1,0,1.2,-3.2,4.7,9.2,14,20.6,0.9,x
1652785727842.1,-0.2,-0.1,0.9,-3.4,4.7,8.9,25.6,3.4,2.3,x
1652785727858.8,-0.1,-0.2,0.9,-3.3,4.6,8.7,35,-8,4.7,x
1652785727875.5,0.1,-0.4,0.5,-3.1,4.6,8.4,40.9,-9.7,5.1,x
1652785727892.4,0,-0.3,0.4,-3.2,4.8,8.3,43.6,-7.1,4.5,x
1652785727908.8,-0.1,-0.2,0.5,-3.2,5,8.1,43.6,-7.1,4.5,x
1652785727925.4,-0.1,-0.1,0,-3.3,5.2,7.7,45.1,-4.7,7.3,x
1652785727942.1,-0.2,0.2,-0.3,-3.2,5.5,7.4,41,-13.2,9.9,x
1652785727959,-0.2,0.3,-0.3,-3.2,5.5,7.4,36.5,-27,11.6,x
1652785727975.4,0.1,0.1,-0.3,-2.7,5.7,7.3,34.7,-34.6,11.6,x
1652785727992.1,0.3,0.2,-0.3,-2.5,5.9,7.3,33.1,-31.1,10.7,x
1652785728008.8,0.4,0.2,-0.3,-2.3,5.9,7.3,31.1,-22.1,7.4,x
1652785728026.2,0.4,0.1,-0.2,-2.3,5.9,7.3,29.5,-13.2,2.6,x
1652785728052.1,0.3,0,-0.3,-2.6,5.8,7.2,28.6,-9,-1.5,x
1652785728059.4,0,0,-0.3,-2.6,5.8,7.2,28.6,-9,-1.5,x
1652785728075.5,-0.5,0.1,-0.6,-3,6,7,26.5,-14.9,-1.3,x
1652785728092.1,-0.7,0.1,-0.2,-3.1,6,7.4,16.9,-28.6,7.9,x
1652785728108.7,-0.4,-0.2,0.5,-2.9,5.7,8.1,20.4,-22.9,9.2,x
1652785728125.4,-0.6,-0.2,0.9,-3,5.9,8.3,28.5,-16.9,9.7,x
1652785728142.1,-0.7,-0.1,1.2,-3.2,6.1,8.6,28.5,-16.9,9.7,x
1652785728158.8,-0.8,-0.1,0.9,-3,6.3,8,45.9,-13.5,18.8,x
1652785728175.4,-0.6,0.2,0.2,-2.8,6.6,7.3,50.1,-11.4,22.4,x
1652785728192.4,-0.3,0.1,-0.3,-2.5,6.7,6.8,48.2,-13.3,23.7,x
1652785728208.8,-0.3,0.2,-0.7,-2.4,6.9,6.2,42,-14.1,24.3,x
1652785728225.4,-0.3,0.3,-0.9,-2.3,7,6.1,35,-12.2,25.5,x
1652785728242.2,0,0.2,-0.9,-2,7,6,28.4,-12.2,24.8,x
1652785728263,0.2,0.1,-1,-1.5,6.8,5.8,21.6,-11.6,20.6,x
1652785728275.4,0.5,-0.1,-1.5,-1.5,6.7,5.2,12.4,-7.3,16,x
1652785728292.1,0.2,-0.1,-1.1,-1.5,6.8,6,1.9,-4,15.2,x
1652785728308.8,0.4,-0.1,-0.3,-1.5,6.8,6,1.9,-4,15.2,x
1652785728325.4,0.7,-0.2,-0.4,-1.1,6.8,6.5,0.7,-0.9,16.2,x
1652785728342.1,0.5,0.2,-0.5,-1.2,7.2,6.2,3.1,5.2,11,x
1652785728358.8,0.4,0.4,-0.9,-1.3,7.3,5.9,-3.8,4.6,8.5,x
1652785728375.5,0.4,0.3,-1.1,-1.3,7.2,5.6,-3.8,4.6,8.5,x
1652785728392.1,0.4,0.3,-1.4,-1.3,7.1,5.3,-26.5,15.8,6.3,x
1652785728408.8,0.3,0.2,-1.7,-1.5,7,5.5,-42.2,19.5,3.8,x
1652785728425.5,0.3,0.3,-0.9,-1.4,6.9,6.9,-53.2,15.1,1.3,x
1652785728442,0.6,0.2,0.2,-1.2,6.6,7.6,-53.2,15.1,1.3,x
1652785728458.7,0.6,0.1,0.6,-1.4,6.5,7.7,-41,15.6,-8.4,x
1652785728475.4,0.2,0.3,0.1,-1.8,6.7,7.3,-34.7,14,-12.1,x
1652785728492.1,0,0.4,-0.2,-2.1,6.8,6.8,-35.4,9.4,-13.3,x
1652785728508.7,-0.3,0.4,-0.9,-2.3,6.6,6.3,-41.8,8.5,-11.8,x
1652785728525.4,-0.3,0.4,-1.4,-2.4,6.5,5.9,-54.8,7.9,-10.9,x
1652785728542.2,-0.2,0.5,-2.1,-2.3,6.3,5.5,-75.3,7.2,-9.9,x
1652785728558.7,0,0.2,-2,-2,5.6,6.2,-75.3,7.2,-9.9,x
1652785728575.4,0.3,-0.2,0.2,-1.8,5.2,8.7,-102.6,12.3,-11.7,x
1652785728592,0.4,-0.2,1.7,-1.8,5,9.7,-90.3,1.6,-13,x
1652785728608.7,0.3,-0.1,1.9,-2,5.1,10.5,-90.3,1.6,-13,x
1652785728625.4,0.2,0.2,2.8,-2,5.3,11,-36,-12.8,-7.8,x
1652785728642.1,0.4,0.3,2.8,-1.6,5.2,11,-11.6,-32.7,-5.8,x
1652785728658.8,1,-0.3,2.1,-1,4.6,10.3,11,-40.7,-9.4,x
1652785728675.5,1,-0.8,1.3,-1.2,4.2,9,11,-40.7,-9.4,x
1652785728692.1,0.1,-0.7,-0.1,-2,4.5,7.9,28.5,-22.8,-13.4,x
1652785728708.7,-0.3,-0.5,-1.1,-2.1,4.6,7,19.1,-18.1,-7.7,x
1652785728726.5,-0.1,-0.6,-1.6,-1.9,4.6,6.6,3.4,-10.2,-8.6,x
1652785728742,0.1,-0.5,-1.3,-1.9,4.6,7,-11,-3.8,-10.2,x
1652785728758.7,0.1,-0.6,-1.1,-1.9,4.4,7.2,-18.8,1.3,-11.3,x
1652785728775.4,0,-0.7,-1,-1.9,4.4,7.2,-23.2,-0.1,-11.8,x
1652785728792.1,-0.5,-0.6,-0.7,-2.5,4.3,8.1,-23.2,-0.1,-11.8,x
1652785728808.7,-0.6,-0.4,0.1,-2.3,4.4,8.3,-22,-30.7,2.3,x
1652785728825.5,0,-0.4,-0.3,-1.6,4.4,8,-18.5,-30.1,5.9,x
1652785728842.8,0.4,0,-0.5,-1.3,4.7,7.9,-22.3,-21.9,0.7,x
1652785728858.7,0.2,0,-0.1,-1.7,4.6,8.5,-30.2,-17.2,-8.4,x
1652785728875.4,-0.4,0,0.3,-2.1,4.5,8.9,-34.9,-16.7,-11.3,x
1652785728892.3,-0.8,0,0.6,-2.4,4.5,9.2,-36.8,-13.1,-6.8,x
1652785728908.7,-1,0.4,1.4,-2.5,5.1,10.3,-36.8,-13.1,-6.8,x
1652785728925.4,-0.5,0.9,1.8,-1.7,5.2,10.5,-19.2,-20.1,16.1,x
1652785728942,0.2,0.9,2.2,-1.2,5.3,10.9,-6.6,-30.1,17.1,x
1652785728959.7,-0.1,1.1,2,-1.3,5.5,10.8,3,-41.6,12.7,x
1652785728982.9,-0.4,0.8,1.3,-1.5,5.3,10.2,11.6,-39.3,8.3,x
1652785728992,-0.8,0.6,1,-2.1,5,9.7,17.5,-24.8,5.2,x
1652785729008.7,-1.9,0.5,0.5,-3,5,9.2,15.1,-8.6,8,x
1652785729025.4,-2.3,0.6,0.3,-3.5,5.2,9,15.1,-8.6,8,x
1652785729042,-2.4,0.8,0.5,-3.5,5.4,9.3,2,36.9,37,x
1652785729058.7,-2.2,0.9,0.5,-3.3,5.5,9.2,0.6,48.1,55.3,x
1652785729075.4,-1.5,0.7,0.8,-2.6,5,9.2,0.6,48.1,55.3,x
1652785729092,-1.1,0.1,0.1,-2.3,4.7,8.7,8.2,35.3,75.3,x
1652785729108.7,-0.9,-0.2,-0.3,-2.1,4.3,8.2,11.2,19,75.9,x
1652785729125.4,-0.8,-1.3,-1,-2,3.5,7.5,14.5,5.8,74.9,x
1652785729142.1,-1.1,-1.6,-1.4,-2.6,3.3,6.9,14.5,5.8,74.9,x
1652785729158.7,-2.1,-1.5,-2.2,-2.8,3.3,6.3,17.3,-20,93.3,x
1652785729175.4,-1.2,-2.2,-2.5,-1.7,2.7,5.9,8.3,-33.6,102.1,x
1652785729192,0.1,-2.4,-3.3,-0.3,2.5,5.3,-5,-29.5,97.4,x
1652785729210,0.9,-2.4,-3.5,1,2.2,5.4,-24.6,-11.1,78.7,x
1652785729225.4,1.2,-3.2,-2.7,0.7,1.6,5.9,-38.6,16.2,53.5,x
1652785729242.5,0.2,-2.9,-2.1,-0.1,1.7,6.5,-44.3,43.5,40.1,x
1652785729258.7,0,-2.5,-2.1,-0.2,2.1,6.1,-44.3,43.5,40.1,x
1652785729275.4,0.3,-2.3,-3.4,-0.2,2,5.2,-65.4,56.9,39.2,x
1652785729292,0.3,-1.7,-3.4,-0.3,2.4,5.4,-87.1,63.7,37.8,x
1652785729309.3,0.7,-1,-2.6,0,2.7,6.3,-105.4,47.5,28.4,x
1652785729325.3,0.8,-1.1,-2.3,0.4,2.5,6.2,-118.5,18.7,14,x
1652785729342,1.7,-0.6,-3.8,0.8,2.3,6.2,-148.4,48.7,8.8,x
1652785729358.9,1.5,-0.3,-1.1,0.5,2.3,8.2,-166.2,47.8,1.7,x
1652785729375.4,1.5,0.1,-0.2,0.4,2.7,9.1,-166.2,47.8,1.7,x
1652785729392,1.1,1,-0.2,0.1,2.6,9.3,-172.7,27.6,23.3,x
1652785729408.7,1.9,0.7,0.8,1,1.9,10.6,-176.3,5.8,42.4,x
1652785729425.3,2.5,0.6,2.1,1.9,1.1,12.6,-176.3,5.8,42.4,x
1652785729442,2.5,0.2,3.6,1.6,0.5,13.5,-152.6,-78,24.6,x
1652785729458.7,1.5,0.2,3.7,0.8,0.1,13.2,-127.4,-98.4,8.5,x
1652785729475.8,-0.1,-0.4,4.8,-0.4,-0.6,14.6,-81.7,-33.4,2.9,x
1652785729492.1,-0.1,-0.7,5.9,-0.4,-0.8,15.7,-81.7,-33.4,2.9,x
1652785729508.7,0.1,0,5,-0.1,-0.1,14.5,-5.8,8.9,3,x
1652785729525.4,0.4,0.5,4.3,-0.1,0.3,14.1,14.2,18.2,8,x
1652785729542,0.2,0.5,4.2,-0.4,0.3,14,14.2,18.2,8,x
1652785729558.7,-0.2,0.3,3.9,-0.6,0.3,13.5,46.6,-16.2,13.4,x
1652785729575.4,-0.1,0,2.8,-0.3,0.2,12.2,61.8,-26.3,9.7,x
1652785729592.4,0.4,-0.4,0.7,0.2,0,10.6,70.5,-10.2,2.7,x
1652785729608.7,0.5,-0.4,0,0.3,0.1,9.6,70.5,-10.2,2.7,x
1652785729625.4,0.7,-0.6,-0.5,0.2,0.2,9.4,63.6,38,-6.3,x
1652785729642,0.4,-0.4,0.1,-0.3,0.5,10.1,62.4,51,-6.1,x
1652785729659.9,-0.6,-0.6,1,-1.2,0.6,10.8,65.5,40.8,-1.7,x
1652785729675.3,-0.3,-0.3,0.8,-0.8,1.1,10.1,69.8,24,4.7,x
1652785729692,0.3,-0.4,-0.4,-0.3,1.1,9.3,69.3,19.7,6.4,x
1652785729708.9,0.9,-0.3,-0.9,0.1,1.5,8.8,61.8,5.6,4.9,x
1652785729725.3,0.7,0,-1.1,-0.2,2,8.3,61.8,5.6,4.9,x
1652785729742,0.6,0,-0.7,-0.2,1.8,8.3,43.4,-16.1,3.4,x
1652785729758.7,0.3,0.2,-2.1,-0.4,2,8,29.1,11.7,4.7,x
1652785729775.4,0.3,-0.5,-0.7,-0.5,1.6,8.9,21.5,25,0.8,x
1652785729792,0,-0.5,-0.8,-1.2,1.7,8.8,16.4,29.6,-4.7,x
1652785729808.7,-0.6,-0.1,-0.6,-1.5,2.1,9,6,22.6,-4.3,x
1652785729825.3,-0.4,0,-0.5,-1.5,2.1,9.1,-3.8,15.3,-0.9,x
1652785729842,-0.4,0,-0.4,-1.3,2,9.5,-3.8,15.3,-0.9,x
1652785729858.7,-0.2,0,0,-1.2,2.1,9.6,-2.8,-11.9,4.5,x
1652785729875.4,-0.2,0.1,0,-1.1,2.2,9.5,-3.4,-21.6,6.8,x
1652785729892.1,0.1,0,0,-0.8,2.1,9.6,-4.4,-19.8,10,x
1652785729908.7,0.3,-0.1,0.1,-0.5,2,9.8,-2.3,-15.2,11.1,x
1652785729925.3,0.4,-0.1,0.2,-0.3,2,9.8,0.9,-7.7,11,x
1652785729942.2,0.6,0,0.4,-0.2,2.1,10,5.3,-1.3,10.1,x
1652785729958.7,0.6,0,0.3,-0.2,2.1,9.3,5.3,-1.3,10.1,x
1652785729975.4,0.4,-0.1,-1,-0.2,2.1,9,6.5,10.5,11.6,x
1652785729992,1.2,0,0.2,0.4,2.1,9.8,3.3,14.7,7.5,x
1652785730008.9,1,0,0.4,0.2,2.1,10,4.8,5.7,1,x
1652785730025.4,0.7,0.1,0.2,-0.2,2.3,9.9,7.4,-0.3,-0.4,x
1652785730042.1,0.8,0,0.5,0.1,2.2,10.1,14.3,-3.3,-1.3,x
