time,sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_standing
1664285307442.7,13.4,31.6,2.6,x
1664285307473.3,13.5,31.5,2.5,x
1664285307507.3,13.5,31.6,2.5,x
1664285307540.7,13.6,31.7,2.4,x
1664285307623.6,13.6,31.6,2.3,x
1664285307673.5,13.6,31.6,2.2,x
1664285307707.2,13.6,31.7,2.2,x
1664285307742.7,13.7,31.8,2.1,x
1664285307774.4,13.7,31.9,2.2,x
1664285307890.4,13.8,32.1,2.2,x
1664285307923.8,13.8,32.2,2.1,x
1664285307973.3,13.9,32.3,2.1,x
1664285308007.1,14,32.2,2,x
1664285308040.3,14.1,32.2,1.9,x
1664285308058,14.1,32.2,1.8,x
1664285308073.6,14.1,32.3,1.7,x
1664285308090.2,14.1,32.2,1.7,x
1664285308156.8,14.1,32.1,1.7,x
1664285308173.3,14.1,32.2,1.7,x
1664285308257.7,14,32.1,1.8,x
1664285308290.2,14,32,1.8,x
1664285308373.7,14,32,1.9,x
1664285308391.5,14,32.1,1.9,x
1664285308440.2,14.1,32,1.8,x
1664285308507.1,14.2,31.7,1.7,x
1664285308607,14.2,31.9,1.9,x
1664285308673.5,14,31.9,2,x
1664285308773.7,14.1,32,1.9,x
1664285308807.4,14.1,31.9,1.7,x
1664285308830.6,14.1,31.8,1.7,x
1664285308923,14,31.9,1.9,x
1664285309023.6,14,31.8,2,x
1664285309041.8,14.1,31.8,2,x
1664285309090.2,14.2,31.8,1.8,x
1664285309223.7,14.1,31.8,1.9,x
1664285309240.3,14.1,31.8,1.8,x
1664285309423.8,14.1,31.6,1.7,x
1664285309440.5,14.1,31.6,1.6,x
1664285309540.3,14.1,31.5,1.6,x
1664285309573.8,14,31.5,1.6,x
1664285309590.1,14,31.5,1.7,x
1664285309642.8,13.9,31.6,1.7,x
1664285309723.6,13.9,31.6,1.9,x
1664285309758.2,13.9,31.5,2,x
1664285309807,14,31.4,1.8,x
1664285309823.7,14.1,31.4,1.7,x
1664285309873.5,14,31.5,1.8,x
1664285309908.8,14,31.5,1.9,x
1664285309940.3,14,31.4,1.8,x
1664285309973.5,14.1,31.5,1.6,x
1664285310007,14.1,31.6,1.6,x
1664285310023.8,14.1,31.6,1.5,x
1664285310040.4,14.1,31.7,1.5,x
1664285310123.4,14.2,31.6,1.5,x
1664285310157.1,14.1,31.6,1.6,x
1664285310173.4,14.1,31.5,1.6,x
1664285310206.8,14.1,31.3,1.7,x
1664285310289.9,14,31.3,1.6,x
1664285310423.5,13.9,31.1,1.6,x
1664285310490.2,13.8,31.1,1.7,x
1664285310507,13.7,31,1.7,x
1664285310573.4,13.6,30.9,1.6,x
1664285310590.1,13.6,30.9,1.7,x
1664285310707.7,13.7,30.9,1.6,x
1664285310809.4,13.8,31.2,1.3,x
1664285310856.5,13.9,31.3,1.1,x
1664285310873.5,13.9,31.2,1,x
1664285310941.3,13.8,31.1,1.1,x
1664285310973.2,13.7,31.1,1.2,x
1664285311006.7,13.6,31.1,1.4,x
1664285311023.4,13.6,31.1,1.6,x
1664285311041.7,13.6,31,1.6,x
1664285311057,13.6,31,1.5,x
1664285311123.4,13.7,30.8,1.5,x
1664285311185.9,13.9,30.8,1.3,x
1664285311223.3,14.1,30.9,1.2,x
1664285311240.3,14.1,30.9,1.1,x
1664285311289.8,14.3,30.8,1,x
1664285311341.6,14.4,30.7,0.8,x
1664285311407,14.5,30.6,0.8,x
1664285311506.9,14.6,30.6,0.7,x
1664285311523.4,14.6,30.5,0.7,x
1664285311573.4,14.6,30.6,0.7,x
1664285311623.6,14.5,30.5,0.6,x
1664285311640.5,14.6,30.5,0.6,x
1664285311673.4,14.5,30.5,0.7,x
1664285311806.7,14.4,30.6,0.8,x
1664285311923.5,14.3,30.5,0.9,x
1664285311956.9,14.2,30.6,1.1,x
1664285311973.4,14.1,30.6,1.2,x
1664285311990.5,14.1,30.7,1.3,x
1664285312056.8,14.1,30.9,1.3,x
1664285312154.5,14.3,31,0.9,x
1664285312206.4,14.5,30.9,0.8,x
1664285312273.1,14.3,30.9,0.9,x
1664285312356.9,14.3,30.9,1.1,x
1664285312373.6,14.3,30.9,1.2,x
1664285312423.4,14.2,30.9,1.4,x
1664285312457.9,14.2,31,1.3,x
1664285312523.3,14.3,30.8,1.2,x
1664285312540,14.3,30.8,1.1,x
1664285312577.7,14.2,30.8,1,x
1664285312639.8,14.4,30.8,0.9,x
1664285312673.3,14.4,30.9,0.9,x
1664285312790.5,14.4,30.8,0.9,x
1664285312956.9,14.4,30.9,0.8,x
1664285313040,14.5,30.8,0.9,x
1664285313156.8,14.3,30.7,1,x
1664285313173.2,14.3,30.8,1.1,x
1664285313189.9,14.3,30.9,1,x
1664285313223.3,14.4,30.8,1.1,x
1664285313239.7,14.4,30.8,1,x
1664285313306.6,14.4,30.8,1.1,x
1664285313357.8,14.4,30.8,1,x
1664285313456.8,14.6,30.7,1,x
1664285313473.3,14.6,30.6,0.9,x
1664285313490.2,14.6,30.5,0.9,x
1664285313573.6,14.6,30.6,0.9,x
1664285313637.6,14.6,30.5,0.8,x
1664285313707.1,14.7,30.3,0.9,x
1664285313809.7,14.6,30.2,0.7,x
1664285313823.2,14.4,30.1,0.5,x
1664285313856.8,14.1,30.1,0.5,x
1664285313873.4,14.1,30.2,0.5,x
1664285313889.9,14,30.2,0.5,x
1664285313906.8,14.1,30.2,0.6,x
1664285313923.6,14.1,30.2,0.5,x
1664285313956.7,14.2,30.2,0.6,x
1664285313989.9,14.2,30.4,0.7,x
1664285314023.1,14.3,30.5,0.9,x
1664285314089.9,14.2,30.5,1.1,x
1664285314123.7,14.2,30.6,1.2,x
1664285314173.1,14.2,30.7,1.2,x
1664285314241.1,14.2,30.7,1.1,x
1664285314275.8,14.3,30.7,1,x
1664285314423.2,14.1,30.8,1,x
1664285314473.3,14.1,30.9,1,x
1664285314507.1,14,30.9,1.1,x
1664285314540.3,14,31,1.2,x
1664285314606.6,14.1,31,1.2,x
1664285314673.2,14.2,30.9,1.1,x
1664285314689.9,14.3,30.9,1,x
1664285314773.3,14.3,31,0.8,x
1664285314839.9,14.1,31.1,0.9,x
1664285314873.3,14,31.1,1,x
1664285314939.8,13.9,31.1,1.2,x
1664285314996,13.8,31,1.4,x
1664285315023.1,13.9,31,1.3,x
1664285315089.9,14.1,31,1.2,x
1664285315123.3,14.2,31,1.1,x
1664285315139.9,14.3,31,1,x
1664285315190,14.5,30.9,0.8,x
1664285315206.9,14.7,30.8,0.7,x
1664285315223.2,14.8,30.7,0.5,x
1664285315273.2,14.9,30.8,0.3,x
1664285315290.4,15,30.8,0.2,x
1664285315306.8,15,30.8,0.1,x
1664285315323.4,15.1,30.8,0,x
1664285315373.1,15.3,30.7,-0.1,x
1664285315423.3,15.3,30.6,-0.1,x
1664285315483.5,15.3,30.6,0,x
1664285315506.6,15.2,30.6,-0.1,x
1664285315523.2,15.2,30.7,-0.1,x
1664285315539.8,15.1,30.7,-0.2,x
1664285315556.5,15.1,30.7,-0.1,x
1664285315573.3,15,30.8,-0.1,x
1664285315589.9,14.9,30.8,0,x
1664285315623.2,14.8,30.9,0,x
1664285315639.9,14.8,30.9,-0.1,x
1664285315656.5,14.8,30.9,0,x
1664285315673.3,14.7,31.1,0.1,x
1664285315689.9,14.7,31.2,0.2,x
1664285315706.5,14.7,31.1,0.3,x
1664285315723.3,14.7,31,0.3,x
1664285315839.8,14.8,30.8,0.4,x
1664285315979.9,14.8,30.6,0.4,x
1664285316039.8,14.8,30.7,0.4,x
1664285316073.2,14.9,30.6,0.4,x
1664285316106.9,14.8,30.7,0.4,x
1664285316139.9,14.8,30.9,0.5,x
1664285316156.5,14.8,30.9,0.6,x
1664285316223.2,14.6,31,0.7,x
1664285316239.8,14.5,31,0.9,x
1664285316256.6,14.4,31.1,0.9,x
1664285316306.7,14.2,31.1,1.1,x
1664285316323.2,14.1,31.2,1.2,x
1664285316356.4,14,31.3,1.3,x
1664285316373.3,13.9,31.5,1.5,x
1664285316507.2,14,31.4,1.6,x
1664285316523.2,14,31.3,1.6,x
1664285316557.9,13.9,31.3,1.8,x
1664285316573,13.8,31.4,1.9,x
1664285316673,13.9,31.3,2,x
1664285316723.4,14,31.2,2.1,x
1664285316756.5,14,31.2,2,x
1664285316773.3,14.1,31.3,2,x
1664285316806.5,14.1,31.4,1.9,x
1664285316840.2,14.2,31.4,1.8,x
1664285316956.4,14.2,31.5,1.5,x
1664285316989.6,14,31.4,1.6,x
1664285317023.4,13.9,31.5,1.7,x
1664285317056.7,13.8,31.5,1.6,x
1664285317073.4,13.8,31.6,1.6,x
1664285317156.7,14,31.6,1.6,x
1664285317173.2,14.1,31.6,1.5,x
1664285317223.4,14.3,31.5,1.6,x
1664285317273.2,14.5,31.4,1.6,x
1664285317289.8,14.6,31.4,1.6,x
1664285317307.3,14.7,31.3,1.5,x
1664285317323.4,14.9,31.3,1.4,x
1664285317357.8,15.1,31.3,1.3,x
1664285317390.2,15.3,31.3,1.1,x
1664285317423.2,15.5,31.3,1,x
1664285317440.9,15.6,31.3,0.9,x
1664285317456.8,15.7,31.4,0.8,x
1664285317489.8,15.9,31.4,0.7,x
1664285317517.6,16,31.2,0.5,x
1664285317523,16.1,31.2,0.4,x
1664285317539.7,16.1,31.1,0.3,x
1664285317556.6,16.2,31,0.3,x
1664285317573.5,16.2,31,0.2,x
1664285317606.8,16.2,30.8,0.2,x
1664285317706.7,16.1,30.8,0.3,x
1664285317756.7,16,30.7,0.3,x
1664285317843.9,15.9,30.6,0.3,x
1664285317890.4,15.9,30.7,0.4,x
1664285317939.8,15.9,30.7,0.6,x
1664285318023.1,16.1,30.8,0.6,x
1664285318090.5,16.3,30.7,0.6,x
1664285318123.4,16.3,30.7,0.5,x
1664285318139.8,16.4,30.7,0.5,x
1664285318156.5,16.4,30.7,0.3,x
1664285318189.7,16.5,30.8,0.2,x
1664285318223.1,16.6,30.8,0.1,x
1664285318240.3,16.5,30.8,0.1,x
1664285318257,16.5,30.9,0.1,x
1664285318272.9,16.5,31,0.2,x
1664285318323.4,16.5,31.1,0.1,x
1664285318340.5,16.5,31.1,0,x
1664285318356.5,16.5,31.1,0.2,x
1664285318423.1,16.3,31.1,0.2,x
1664285318492,15.9,31.2,0.4,x
1664285318522.9,15.7,31.2,0.6,x
1664285318556.9,15.5,31.3,0.8,x
1664285318573.1,15.3,31.3,1,x
1664285318589.6,15.2,31.3,1.2,x
1664285318656.6,15.3,31.1,1.2,x
1664285318723.1,15.3,31.1,1.1,x
1664285318739.7,15.4,30.9,1.1,x
1664285318817.9,15.3,30.8,1.1,x
1664285318890,15.4,30.9,1.1,x
1664285318923.3,15.4,30.8,1.2,x
1664285319007.4,15.6,30.8,1.2,x
1664285319023.4,15.7,30.8,1.1,x
1664285319106.7,15.9,30.6,1.1,x
1664285319123.3,16,30.6,1,x
1664285319156.6,16,30.7,1,x
1664285319189.7,16.1,30.6,1,x
1664285319273.1,16.2,30.6,1.1,x
1664285319306.6,16.2,30.6,1.2,x
1664285319339.1,16.2,30.7,1.1,x
1664285319356.9,16.3,30.7,1,x
1664285319372.9,16.4,30.7,1,x
1664285319389.6,16.6,30.6,0.8,x
1664285319423,16.7,30.5,0.7,x
1664285319439.6,16.8,30.5,0.6,x
1664285319473.3,16.9,30.6,0.5,x
1664285319523,16.9,30.5,0.3,x
1664285319574.9,16.8,30.5,0.3,x
1664285319593.4,16.7,30.5,0.3,x
1664285319606.4,16.7,30.6,0.3,x
1664285319689.8,16.5,30.6,0.4,x
1664285319758.1,16.4,30.5,0.5,x
1664285319789.8,16.5,30.6,0.5,x
1664285319839.7,16.6,30.5,0.5,x
1664285319889.7,16.7,30.5,0.6,x
1664285319906.5,16.8,30.5,0.6,x
1664285319923.1,16.8,30.6,0.5,x
1664285319939.7,16.9,30.7,0.4,x
1664285319989.7,17.1,30.7,0.3,x
1664285320006.2,17.2,30.6,0.3,x
1664285320022.8,17.2,30.5,0.3,x
1664285320039.6,17.3,30.5,0.3,x
1664285320072.9,17.3,30.5,0.2,x
1664285320089.7,17.3,30.4,0.3,x
1664285320107.2,17.3,30.4,0.2,x
1664285320123,17.2,30.4,0.2,x
1664285320156.5,17.1,30.5,0.3,x
1664285320195.5,17,30.6,0.3,x
1664285320239.7,17,30.7,0.3,x
1664285320306.8,16.8,30.8,0.4,x
1664285320323.1,16.9,30.8,0.5,x
1664285320339.5,16.8,30.7,0.5,x
1664285320356.5,16.8,30.7,0.6,x
1664285320373.3,16.8,30.7,0.5,x
1664285320439.7,16.8,30.6,0.4,x
1664285320497.9,16.7,30.6,0.4,x
1664285320506.3,16.6,30.7,0.4,x
1664285320557.9,16.5,30.7,0.4,x
1664285320606.2,16.3,30.7,0.5,x
1664285320639.6,16.2,30.6,0.5,x
1664285320717.7,16,30.7,0.5,x
1664285320724.5,15.9,30.6,0.6,x
1664285320772.9,15.7,30.6,0.8,x
1664285320789.7,15.7,30.7,0.8,x
1664285320873,15.6,30.6,0.7,x
1664285320906.5,15.7,30.5,0.6,x
1664285320923.3,15.7,30.4,0.4,x
1664285320973.3,15.5,30.3,0.4,x
1664285321023.1,15.3,30.3,0.5,x
1664285321040.8,15.2,30.4,0.8,x
1664285321173.1,15.3,30.3,0.9,x
1664285321256.5,15.2,30.4,1,x
1664285321274.3,15.2,30.4,1.1,x
1664285321306.5,15.2,30.3,1.1,x
1664285321323,15.2,30.3,1,x
1664285321373.2,15.3,30.2,0.8,x
1664285321456.9,15.3,30.2,0.5,x
1664285321556.5,15.3,30.3,0.6,x
1664285321573,15.4,30.4,0.5,x
1664285321655.6,15.6,30.3,0.4,x
1664285321789.5,15.7,30.2,0.1,x
1664285321823,15.7,30.1,0,x
1664285321857,15.6,30.1,0.1,x
1664285321873,15.7,30.1,0,x
1664285321892.5,15.7,30,0,x
1664285321941.1,15.6,29.9,0.1,x
1664285321973,15.5,29.9,0.1,x
1664285322007.1,15.5,30,0.3,x
1664285322056.5,15.6,30,0.3,x
1664285322176.8,15.7,30.1,0.4,x
1664285322206.3,15.7,30.2,0.4,x
1664285322272.9,15.8,30.1,0.1,x
1664285322339.9,15.7,30.1,0,x
1664285322373,15.6,30.1,0.1,x
1664285322390.3,15.6,30.1,0.2,x
1664285322439.5,15.5,30.2,0.1,x
1664285322456.3,15.5,30.3,0.2,x
1664285322474,15.4,30.4,0.3,x
1664285322489.4,15.4,30.3,0.3,x
1664285322539.5,15.2,30.3,0.5,x
1664285322578.1,15.1,30.3,0.6,x
1664285322656.6,15,30.3,0.7,x
1664285322673.1,15,30.4,0.7,x
1664285322689.5,15,30.3,0.8,x
1664285322723,15,30.4,0.8,x
1664285322789.5,15.1,30.3,0.7,x
1664285322822.9,15,30.3,0.7,x
1664285322856.7,14.9,30.3,0.9,x
1664285322907,14.8,30.4,0.8,x
1664285322973,14.7,30.3,0.9,x
1664285322989.5,14.7,30.4,1,x
1664285323006.6,14.7,30.4,1.1,x
1664285323073,14.8,30.6,1.1,x
1664285323089.5,14.8,30.5,1.1,x
1664285323107,14.8,30.5,1,x
1664285323206.2,14.8,30.3,0.9,x
1664285323273,14.7,30.4,1,x
1664285323373,14.9,30.5,1.1,x
1664285323389.5,14.9,30.5,1.2,x
1664285323406.3,14.9,30.6,1.2,x
1664285323439.5,15.1,30.6,1.2,x
1664285323511.2,15.3,30.6,1,x
1664285323557.1,15.4,30.6,1.1,x
1664285323589.5,15.4,30.5,1,x
1664285323622.9,15.5,30.5,0.8,x
1664285323689.5,15.5,30.4,0.6,x
1664285323772.9,15.3,30.5,0.8,x
1664285323823.1,15.3,30.5,1,x
1664285323889.5,15.3,30.5,1.1,x
1664285323922.9,15.4,30.5,1,x
1664285323972.9,15.6,30.5,0.9,x
1664285324090,15.7,30.4,0.7,x
1664285324122.9,15.8,30.3,0.4,x
1664285324139.6,15.8,30.4,0.3,x
1664285324223,15.7,30.5,0.5,x
1664285324256.9,15.6,30.6,0.6,x
1664285324322.9,15.6,30.5,0.7,x
1664285324475.4,15.8,30.5,0.6,x
1664285324506,15.8,30.5,0.5,x
1664285324623.2,15.6,30.5,0.5,x
1664285324656.4,15.5,30.5,0.6,x
1664285324672.9,15.4,30.6,0.8,x
1664285324689.6,15.3,30.7,0.8,x
1664285324722.9,15.2,30.7,1,x
1664285324741.7,15.2,30.7,1.1,x
1664285324773.3,15.2,30.8,1.2,x
1664285324822.8,15.3,30.9,1.2,x
1664285324856.6,15.4,30.9,1.1,x
1664285324873,15.4,30.8,1,x
1664285324906.1,15.5,30.8,0.8,x
1664285324922.9,15.6,30.7,0.7,x
1664285324956.8,15.5,30.7,0.6,x
1664285325006.4,15.5,30.6,0.6,x
1664285325022.9,15.5,30.7,0.5,x
1664285325039.5,15.3,30.8,0.6,x
1664285325072.6,15.2,30.8,0.9,x
1664285325089.3,15.1,30.9,1,x
1664285325106,15.1,30.9,1.1,x
1664285325122.6,15,30.9,1.1,x
1664285325139.2,15,31,1.2,x
1664285325205.9,14.9,30.9,1.4,x
1664285325289.4,15,31.1,1.4,x
1664285325323.1,15.1,31,1.3,x
1664285325373.1,15.2,30.9,1,x
1664285325456.7,15.2,30.8,0.9,x
1664285325506.3,15,30.9,1.1,x
1664285325523,15.1,30.9,1.1,x
1664285325639.5,15.3,30.9,1.1,x
1664285325656.6,15.3,30.8,1.1,x
1664285325706.5,15.5,30.8,1.1,x
1664285325723,15.5,30.8,1,x
1664285325739.4,15.6,30.8,1,x
1664285325789.7,15.8,30.7,0.9,x
1664285325822.6,15.9,30.7,0.7,x
1664285325889.5,16,30.6,0.4,x
1664285325906.4,16.1,30.6,0.4,x
1664285325956.8,16,30.6,0.3,x
1664285326006,16,30.7,0.3,x
1664285326106.6,16.1,30.7,0.3,x
1664285326172.8,16.1,30.6,0.4,x
1664285326238.2,16.2,30.5,0.4,x
1664285326360.8,16.1,30.3,0.4,x
1664285326391.4,16,30.4,0.5,x
1664285326406.7,16,30.4,0.6,x
1664285326522.8,16,30.4,0.8,x
1664285326623.1,15.9,30.5,1,
1664285326689.3,15.7,30.5,1,
1664285326722.6,15.7,30.5,1.1,
1664285326755.9,15.6,30.5,1.2,
1664285326772.6,15.5,30.5,1.3,
1664285326791,15.4,30.5,1.4,
1664285326822.8,15.3,30.5,1.3,
1664285326839.4,15.3,30.6,1.4,
1664285326873.4,15.1,30.6,1.6,
1664285326891.3,15.1,30.6,1.5,
1664285326939.5,15.1,30.6,1.6,
1664285326972.9,15,30.6,1.6,
1664285326989.4,14.9,30.7,1.6,
1664285327006.6,14.9,30.7,1.7,
1664285327039.5,14.7,30.8,1.7,
1664285327072.9,14.7,30.9,1.8,
1664285327106.1,14.7,30.9,1.9,
1664285327273,14.8,30.9,1.8,
1664285327323,14.7,30.9,1.9,
1664285327339.4,14.7,30.8,1.8,
1664285327389.3,14.5,30.8,1.8,
1664285327406.4,14.5,30.8,1.9,
1664285327472.7,14.3,30.7,2.1,
1664285327523.2,14.2,30.9,2.2,
1664285327539.3,14.2,30.9,2.3,
1664285327556.4,14.1,31,2.4,
1664285327623,14.2,30.9,2.3,
1664285327639.4,14.3,30.8,2.3,
1664285327657,14.3,30.8,2.2,
1664285327723,14.4,30.6,2.1,
1664285327757.4,14.4,30.6,2.2,
1664285327772.7,14.4,30.7,2.2,
1664285327790.2,14.5,30.7,2.3,
1664285327822.8,14.5,30.6,2.3,
1664285327841.2,14.6,30.6,2.2,
1664285327856.8,14.6,30.6,2.1,
1664285327889.4,14.7,30.5,2.1,
1664285327906.1,14.7,30.5,2,
1664285327972.7,14.9,30.4,1.9,
1664285327990.2,14.9,30.4,1.7,
1664285328040.3,15,30.3,1.6,
1664285328139.5,14.8,30.4,1.7,
1664285328172.7,14.8,30.3,1.8,
1664285328322.8,14.9,30.4,1.7,
1664285328372.6,14.9,30.3,1.7,
1664285328406.3,15,30.4,1.7,
1664285328439.4,15,30.3,1.7,
1664285328472.8,15.1,30.3,1.7,
1664285328489.3,15.1,30.2,1.6,
1664285328523.1,15.1,30.2,1.5,
1664285328639.4,15.1,30.1,1.5,
1664285328672.8,15.1,30.2,1.4,
1664285328689.4,15,30.2,1.4,
1664285328743.9,15,29.8,1.4,
