time,sensor_x0[undefined],sensor_y0[undefined],sensor_z0[undefined],sensor_x[undefined],sensor_y[undefined],sensor_z[undefined],sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_sitting
1666170348051.9,0.1,0.1,0,-0.4,9.8,0.7,-0.3,0.1,1.5,x
1666170348068.6,0.1,0,0,-0.4,9.8,0.7,0,-0.4,1.1,x
1666170348085.3,0.1,0,-0.1,-0.4,9.8,0.7,0,-0.3,0.8,x
1666170348102,0.1,0,-0.1,-0.4,9.8,0.6,-0.6,0.6,0.7,x
1666170348118.6,0.1,0,-0.1,-0.4,9.8,0.7,-1.1,0.6,0.5,x
1666170348135.4,0,0,0,-0.5,9.8,0.7,-0.9,0,0.1,x
1666170348152.1,0,0,0,-0.5,9.8,0.7,-0.7,-0.5,0.3,x
1666170348168.7,-0.1,0,0,-0.5,9.8,0.7,-0.7,-0.5,0.3,x
1666170348185.3,-0.1,0,0,-0.6,9.8,0.7,-0.5,-0.3,1.1,x
1666170348202,0,0,0,-0.5,9.8,0.7,0,-0.3,0.9,x
1666170348219.8,0,0,-0.1,-0.5,9.8,0.6,-0.5,-0.3,0.5,x
1666170348235.3,-0.1,0,-0.1,-0.5,9.8,0.6,-1.4,-0.4,0.8,x
1666170348251.9,-0.1,0,-0.1,-0.5,9.8,0.6,-2,-0.5,1,x
1666170348268.6,-0.1,0,0,-0.6,9.8,0.7,-2,-0.7,1.3,x
1666170348285.4,-0.1,0,0,-0.6,9.8,0.8,-1.6,-0.6,1.6,x
1666170348302,-0.1,0,0,-0.6,9.8,0.7,-1.1,-0.4,1.9,x
1666170348319.4,-0.1,0,0,-0.6,9.7,0.7,-0.5,-0.9,2.1,x
1666170348335.3,-0.1,0,-0.2,-0.6,9.7,0.6,-0.9,-1.7,2.1,x
1666170348351.9,-0.1,0,-0.2,-0.6,9.7,0.5,-2.7,-2,2.3,x
1666170348368.6,-0.2,0,-0.1,-0.6,9.8,0.7,-3.7,-1.6,3,x
1666170348385.3,-0.1,0,0.1,-0.5,9.8,0.9,-3.8,-1.8,3.2,x
1666170348401.9,0,0,0.1,-0.4,9.7,0.9,-3.1,-2.7,3.3,x
1666170348418.7,0,0,0.1,-0.4,9.7,0.9,-3.1,-2.7,3.3,x
1666170348435.4,0.2,0,0.1,-0.3,9.7,0.9,-4,-2.2,3.6,x
1666170348452,0.2,0,0.2,-0.2,9.8,1.1,-4.2,-1.1,3.9,x
1666170348469.4,0.2,0,0.3,-0.2,9.8,1.1,-4.2,-1.1,3.9,x
1666170348485.3,0.3,0.1,0.4,-0.1,9.8,1.2,-3.2,-0.9,3.8,x
1666170348502,0.4,0.2,0.4,0,9.9,1.2,-0.1,0,2.5,x
1666170348518.7,0.3,0.2,0.3,0,10,1.1,0.7,1.2,2,x
1666170348535.3,0.3,0.2,0.2,0,10,1.1,0.7,1.2,2,x
1666170348552.4,0.3,0.2,0.2,0,10,1.1,1.7,1.6,1.7,x
1666170348570.8,0.3,0.1,0,0,9.9,0.9,3.8,1.9,-2.3,x
1666170348585.3,0.2,0.1,-0.1,0,9.9,0.9,3.8,1.9,-2.3,x
1666170348602.5,0.1,0,-0.2,-0.2,9.9,0.7,3.3,2.3,-3.5,x
1666170348619.1,-0.2,-0.1,-0.3,-0.4,9.8,0.6,1.9,2.2,-3.5,x
1666170348635.3,-0.3,-0.1,-0.2,-0.5,9.7,0.6,1.1,1.6,-3,x
1666170348651.9,-0.3,-0.1,-0.1,-0.6,9.7,0.7,1.2,-0.1,-1.3,x
1666170348668.6,-0.2,-0.1,-0.2,-0.6,9.7,0.6,0.8,-0.6,-0.6,x
1666170348685.3,-0.2,0,-0.2,-0.6,9.7,0.6,0.8,-0.6,-0.6,x
1666170348702,-0.1,0,-0.2,-0.4,9.8,0.7,-1.4,-0.1,-0.5,x
1666170348719.1,0,0,-0.1,-0.4,9.8,0.7,-1.4,-0.1,-0.5,x
1666170348735.4,0,0,0,-0.4,9.8,0.8,-1.7,-0.4,-1.2,x
1666170348752,-0.1,0,0.1,-0.5,9.8,0.9,-1.2,-0.5,-0.8,x
1666170348768.7,-0.1,0,0.1,-0.5,9.8,0.9,-0.6,0.4,0.2,x
1666170348797.4,-0.1,0,0.1,-0.5,9.8,0.9,-0.6,0.4,0.2,x
1666170348801.9,0,0,0,-0.3,9.8,0.8,0.4,0.2,0.3,x
1666170348818.7,0.1,0,-0.1,-0.3,9.8,0.8,0.7,-1.1,-0.8,x
1666170348835.3,0,0,-0.1,-0.4,9.8,0.8,0.5,-2,-1.6,x
1666170348852,0,0,0,-0.4,9.8,0.8,0.5,-1.6,-1.4,x
1666170348868.7,0,0,0,-0.4,9.8,0.9,1.1,-1.1,-0.9,x
1666170348885.3,0,0,0.1,-0.4,9.8,0.9,2.5,-1.5,-0.5,x
1666170348902,0,0,0.1,-0.4,9.8,0.9,3.8,-2,-0.3,x
1666170348918.6,0,0,0,-0.4,9.8,0.7,4.2,-2.5,-0.1,x
1666170348935.3,0.1,0,-0.3,-0.2,9.8,0.5,2.6,-2.7,-0.4,x
1666170348952,0.1,0,-0.3,-0.2,9.8,0.5,-0.6,-2.1,-1.3,x
1666170348968.6,0.1,0,-0.1,-0.2,9.8,0.7,-2.5,-1.3,-1.9,x
1666170348985.3,0.1,0,0.1,-0.3,9.8,0.9,-2.5,-1.1,-2.3,x
1666170349002,0,0,0.2,-0.4,9.8,1,-1.2,-1.2,-2,x
1666170349018.6,0,0,0.1,-0.4,9.8,0.9,-0.4,-0.4,-2,x
1666170349035.3,0,0,0,-0.4,9.8,0.8,-0.6,0.3,-2.4,x
1666170349052,0,0,0,-0.4,9.8,0.8,-1.1,-0.2,-2.7,x
1666170349068.6,0,0,0.1,-0.5,9.8,0.9,-0.7,-0.7,-2.8,x
1666170349085.3,0,0,0.1,-0.5,9.8,0.8,-0.7,-0.7,-2.8,x
1666170349102,-0.1,0,0,-0.5,9.8,0.8,-0.5,0.2,-3.2,x
1666170349118.7,-0.1,0,0,-0.6,9.8,0.8,-1.4,0.4,-3.4,x
1666170349135.3,-0.2,0,0.1,-0.7,9.7,1,-1.5,1.6,-2.9,x
1666170349151.9,-0.3,0,0.1,-0.7,9.8,0.9,-0.9,1.3,-2.2,x
1666170349168.7,-0.2,0,0,-0.7,9.8,0.8,-1.2,-0.5,-2.1,x
1666170349185.3,-0.2,0,-0.4,-0.7,9.8,0.4,-3.8,-0.2,-2.7,x
1666170349202,-0.2,-0.1,-0.4,-0.8,9.7,0.5,-8.3,8.1,-2.7,x
1666170349218.6,-1,0,-0.1,-1.5,9.7,0.9,-10.5,21,1.1,x
1666170349235.3,-0.4,-0.2,0.4,-1,9.6,1.3,-9.7,29.3,5.6,x
1666170349252,-0.2,-0.4,0.4,-0.9,9.3,1.3,-6.7,29.2,2.9,x
1666170349268.7,-0.6,-0.4,0.2,-1.3,9.4,1.2,-5.2,29.7,3,x
1666170349285.3,-0.9,-0.3,0.3,-1.6,9.4,1.3,-4.3,30.6,5.9,x
1666170349301.9,-1.3,0.1,0.2,-2.5,10.1,1.1,-5.3,25.9,13.5,x
1666170349318.7,-1.6,0.2,0.1,-2.1,9.9,1.1,-7.5,23.9,26.4,x
1666170349335.3,-1.1,0,0.1,-1.1,9.5,1.2,-9.2,25.5,33.6,x
1666170349352.1,-0.5,-0.2,0.1,-1.1,9.5,1.2,-9.2,25.5,33.6,x
1666170349368.7,0.4,-0.2,0.4,0.3,9.6,1.5,-5.6,30.4,26.2,x
1666170349385.2,0.8,-0.1,0.4,0.4,9.6,1.3,-1.8,34.6,19,x
1666170349401.9,0.6,-0.1,0,0.1,9.6,1,-0.6,38.9,14.8,x
1666170349418.6,0.4,-0.2,-0.1,0.1,9.6,1,-0.6,38.9,14.8,x
1666170349435.7,-0.1,-0.2,-0.3,-0.4,9.6,0.8,-3.8,31.6,14,x
1666170349452,-0.1,-0.1,-0.3,-0.3,9.6,0.8,-4.4,23.8,16.2,x
1666170349468.6,0.1,-0.1,-0.4,-0.3,9.6,0.8,-4.4,23.8,16.2,x
1666170349485.3,0.2,-0.2,-0.4,0.2,9.6,0.7,-6.6,23.3,16.6,x
1666170349501.9,0.5,-0.1,-0.2,0.4,9.6,0.9,-7.3,23.4,17.9,x
1666170349518.6,0.6,0,-0.1,0.5,9.8,1,-6.5,21.5,17.8,x
1666170349535.3,0.5,0.2,-0.2,0.3,10.2,0.7,-6.7,21.4,17.9,x
1666170349552,0.5,0.6,-0.7,0.7,10.3,0.4,-10.2,20.5,17.3,x
1666170349568.6,0.9,0.5,-0.8,0.7,10.3,0.4,-10.2,20.5,17.3,x
1666170349585.2,-0.1,0.1,-0.8,0.2,9.9,0.8,-20.3,21.5,24.3,x
1666170349603.8,-0.1,0.1,-0.8,0.2,9.9,0.8,-20.3,21.5,24.3,x
1666170349618.7,0.8,-0.1,0.4,1.1,9.6,1.8,-18.9,26.9,23.6,x
1666170349635.2,0.9,-0.2,0.4,1.1,9.5,1.8,-18.2,25.8,16.9,x
1666170349651.9,0.5,-0.2,0.4,0.6,9.5,1.8,-15.8,23.5,13.1,x
1666170349668.7,-0.1,-0.1,0.4,0.3,9.6,2,-12,21.9,12.5,x
1666170349685.3,0,0,0.7,0.6,9.8,2.2,-5.8,6.7,14,x
1666170349713.3,0.6,0.2,0.3,1.1,9.9,1.7,-3.4,-9.1,10.5,x
1666170349718.6,0.7,0.3,0,1.1,9.9,1.7,-3.4,-9.1,10.5,x
1666170349735.2,2.1,0.6,0,2.5,10.2,1.9,-6.1,-6.9,-10.3,x
1666170349752,1.3,0.4,0.4,1.2,10,1.9,-5.2,-3.7,-11.4,x
1666170349768.6,-0.1,0.3,-0.1,0.4,9.9,1.5,-5.7,-2.5,-3.6,x
1666170349785.3,0.2,-0.2,-0.3,0.6,9.5,1.4,-7.7,-6.8,-1.4,x
1666170349801.9,-0.2,-0.3,-0.1,0.2,9.4,1.6,-9.1,-11.6,1.2,x
1666170349818.6,-0.1,-0.1,0,0.5,9.6,1.6,-9.7,-11.8,1.4,x
1666170349835.2,0.2,0,-0.2,0.6,9.6,1.4,-11.2,-7.5,-3.3,x
1666170349851.9,0.2,-0.1,-0.4,0.7,9.5,1.5,-12.5,-4.7,-5.9,x
1666170349868.6,0.4,0.1,0.2,0.8,9.7,1.9,-9.6,-6.5,-8,x
1666170349885.3,0.3,0.2,0.1,0.5,9.7,1.9,-4.7,-6,-9.5,x
1666170349901.9,-0.1,0.1,-0.1,0.4,9.8,1.6,-4.5,-6.5,-8.2,x
1666170349919,0.3,0.1,0,0.4,9.8,1.6,-6,-7,-8.2,x
1666170349935.5,0.3,0.1,0.1,0.5,9.6,1.9,-4.4,-7.5,-9.3,x
1666170349951.9,-0.3,-0.2,0,0.1,9.4,1.7,-4.5,-11.2,-4.2,x
1666170349968.6,-0.1,-0.2,-0.3,0.3,9.4,1.6,-5.8,-16.3,-0.1,x
1666170349985.5,0.5,0,-0.1,0.8,9.6,1.8,-6.5,-18.8,-2.4,x
1666170350002.9,0.6,0.1,0,0.8,9.8,1.8,-4.1,-7.4,-8.1,x
1666170350018.6,0.4,0.2,-0.1,0.8,9.8,1.8,-4.1,-7.4,-8.1,x
1666170350035.4,0.3,0.1,0.1,0.6,9.7,1.9,0.5,7.4,-13.7,x
1666170350077.7,0.7,0.2,0,0.9,9.8,1.9,2.3,15.7,-10.1,x
1666170350085.5,0.1,0.1,0.1,0.4,9.8,1.9,4.1,23.9,-6.8,x
1666170350101.9,0.1,0,0.3,0.3,9.6,2.3,6.4,28.7,-1.8,x
1666170350119.6,0.2,-0.1,0.5,0.5,9.6,2.3,9.9,24.3,0.7,x
1666170350135.3,0.6,0.1,0.2,0.8,9.7,2.1,10.9,20.1,-0.8,x
1666170350151.8,0.4,0,0.2,0.6,9.6,1.9,11.8,12.8,-1.7,x
1666170350168.6,0.1,-0.1,0,0.4,9.6,1.8,9.8,4.8,-1.7,x
1666170350185.3,0.1,-0.1,0,0.4,9.5,1.8,9.4,0.8,-0.3,x
1666170350201.9,-0.1,-0.2,0,-0.1,9.5,1.7,11,3.2,4.5,x
1666170350218.6,-0.7,-0.3,-0.1,-0.4,9.3,1.6,12.7,7.7,15.5,x
1666170350235.3,-0.6,-0.3,-0.1,-0.2,9.3,1.5,14.7,8.1,23,x
1666170350251.8,-0.1,-0.3,-0.1,0.3,9.5,1.5,15.5,-1.2,20.1,x
1666170350268.6,0.4,0.3,0.4,0.8,9.9,2,16.7,-8.3,11.5,x
1666170350285.2,0.6,0.3,0.7,1.1,9.9,2,20.6,-8.3,1.7,x
1666170350301.9,0.6,0.4,0.1,1.1,10.1,1.5,22,-3.8,-6,x
1666170350318.6,0.5,0.3,-0.4,0.9,10.1,0.9,19.3,-1.2,-9.6,x
1666170350335.3,0.3,0.3,-0.7,0.9,9.9,0.5,10.3,-0.9,-7.5,x
1666170350351.9,0.4,0.2,-0.9,0.8,9.8,0.5,-1.6,-4.3,-4.5,x
1666170350368.6,0.4,0,-0.7,0.8,9.7,0.7,-10.3,-4.1,-3.6,x
1666170350385.2,0.2,0,-0.3,0.4,9.8,1.5,-12.3,-4.8,-3.4,x
1666170350401.8,-0.1,0.2,0.5,0.3,9.9,1.9,-7.8,-7.2,-3.3,x
1666170350418.5,-0.2,0.2,0.4,0.2,9.9,1.8,-0.4,-5.2,-3.2,x
1666170350435.4,-0.2,0.1,0.2,0,9.7,1.8,4.7,-5.7,-2.2,x
1666170350451.9,-0.3,-0.2,0.5,0.1,9.6,1.9,9.8,-5,-1.6,x
1666170350468.6,0,-0.1,0.4,0.4,9.6,1.7,12.2,-4.4,-1.4,x
1666170350485.2,0.1,-0.1,0.1,0.6,9.6,1.1,6.9,-10.9,-2.8,x
1666170350501.9,0.4,-0.2,-0.4,0.8,9.6,1,-2,-15.7,-5.4,x
1666170350518.6,0.5,-0.2,-0.3,0.8,9.6,1,-2,-15.7,-5.4,x
1666170350536.2,0.5,-0.1,0.2,0.8,9.6,1.7,-7.9,-20.4,-6.3,x
1666170350551.9,0.4,0,0.3,0.7,9.7,1.8,-6,-21.4,-7.6,x
1666170350568.6,0.1,0,0.6,0.5,9.8,2,-2.7,-22,-8.3,x
1666170350585.2,0.2,0.1,0.6,0.4,9.9,1.7,0.1,-23.5,-8.1,x
1666170350601.9,0.1,0.2,0.2,0.4,9.9,1.7,0.1,-23.5,-8.1,x
1666170350619.6,-0.3,0.5,-0.7,0.2,10.2,1,-1.3,-21.2,-6,x
1666170350635.4,-0.5,0.4,-0.7,0,9.9,1.1,-10.4,-12.3,0.6,x
1666170350664.8,-0.7,0.1,0.3,-0.3,9.8,1.8,-8.3,-14.3,-1.3,x
1666170350670.7,-0.7,0.1,0.3,-0.3,9.8,1.8,-8.3,-14.3,-1.3,x
1666170350685.2,-0.5,-0.1,-0.2,-0.3,9.8,1.5,-4.5,-13.7,-4.5,x
1666170350701.8,-0.8,-0.1,-0.1,-0.3,9.7,1.4,-1.6,-11.5,-4.5,x
1666170350718.6,-0.2,0,0.1,0,9.7,1.5,1.1,-15,-6.3,x
1666170350735.2,-0.3,0,-0.5,-0.5,10.1,0.6,1.3,-7,-3.7,x
1666170350751.9,-2.5,2,-1.7,-2.2,11.8,-0.2,-6.4,9.2,15.7,x
1666170350768.6,-1.3,0.8,-0.8,-0.9,10.4,0.8,-19,9.1,36.3,x
1666170350785.2,-0.2,-0.3,-0.2,0.9,9,1.8,-22,0.9,37.6,x
1666170350801.9,1.2,-1.1,0.6,1.7,8.7,2.2,-14.6,1.1,26.4,x
1666170350818.6,1.2,-1,0.4,1.8,8.7,2.1,-7.2,4.2,14.6,x
1666170350835.2,1.2,-0.8,0.2,1.9,9,1.8,-3.6,5.9,4.6,x
1666170350851.9,1.1,-0.4,-0.1,1.5,9.3,1.6,-2.3,4.8,-3.3,x
1666170350868.6,0.3,-0.1,0.1,0.8,9.6,1.8,-2.8,2.4,-6,x
1666170350885.6,0,0,0.1,0.6,9.7,1.8,-3.6,-1.6,-4.8,x
1666170350901.9,0.2,-0.1,0,0.7,9.7,1.8,-4.8,-4.3,-2.8,x
1666170350918.5,0.3,-0.4,0,0.9,9.3,1.7,-5.2,-5,-2.2,x
1666170350935.2,0.5,-0.4,0.1,0.9,9.2,2.2,-5.3,-6.1,-7.5,x
1666170350951.9,0,-0.4,1.5,0.6,9.4,3.1,10.5,-11,-10.5,x
1666170350968.6,0.1,-0.1,1.1,0.6,9.4,3.1,10.5,-11,-10.5,x
1666170350985.3,-0.1,0.5,0.4,0.2,10,1.4,23.9,-1.9,-9.3,x
1666170351001.8,-0.4,0.2,-0.4,0.2,10,1.4,23.9,-1.9,-9.3,x
1666170351018.5,-0.4,0.4,-0.3,0,10,1.1,12.1,1.9,-6.6,x
1666170351035.3,-0.5,0.4,0,-0.1,10,1.8,-5,-4.4,-1.1,x
1666170351051.8,-0.5,0.3,0.3,-0.1,10,1.8,-5,-4.4,-1.1,x
1666170351068.8,-0.6,0.2,0.2,-0.1,9.9,1.8,6.5,-8.2,0.3,x
1666170351087.2,-0.6,0.1,-0.2,-0.1,9.9,1.1,9.7,-2.7,0,x
1666170351101.8,-0.6,0.2,-0.5,-0.1,9.9,1,10.2,1.3,-0.1,x
1666170351118.6,-0.6,0.2,-0.4,-0.2,10,1.1,8.1,0.7,0.7,x
1666170351135.3,-0.5,0.2,-0.3,0,9.9,1.2,4.6,-3.8,2.8,x
1666170351151.9,-0.2,0.2,-0.3,0.3,10,1.1,1.2,-7,4.1,x
1666170351168.6,0.1,0.1,-0.7,0.5,9.9,0.7,-2.8,-5.2,5.8,x
1666170351185.3,0.1,0.1,-0.7,0.6,9.8,1,-6.1,1.9,8.3,x
1666170351201.9,0,-0.1,0,0.5,9.6,1.6,-6,4.3,10.1,x
1666170351218.6,0,-0.2,0.4,0.6,9.5,1.9,-2.5,3.7,9.8,x
1666170351235.2,0,-0.2,0.4,0.7,9.4,1.9,1.6,0.4,8.3,x
1666170351251.9,0.2,-0.4,0.3,0.8,9.4,1.7,2.7,-5.4,5.7,x
1666170351268.5,0.3,-0.3,-0.1,0.8,9.4,1.7,2.7,-5.4,5.7,x
1666170351285.1,0.2,0,-0.1,0.8,9.7,1.4,3.1,-0.8,4.2,x
1666170351301.8,0.2,-0.1,0,0.9,9.6,1.4,4.7,2.7,4.5,x
1666170351318.6,0.3,-0.1,0,1,9.6,1.4,5.6,3.5,3.5,x
1666170351335.2,0.3,0,0,1,9.7,1.5,5.1,2.5,3.6,x
1666170351352,0.3,0,0.1,1,9.7,1.5,5.1,2.5,3.6,x
1666170351368.6,0.6,-0.1,-0.1,1.4,9.6,1.3,2.3,-0.7,3.7,x
1666170351385.3,0.6,-0.1,0,1.3,9.6,1.4,2.3,-2.3,2.6,x
1666170351402.1,0.5,-0.1,0,1.3,9.6,1.4,1.5,-3.3,0,x
1666170351418.5,0.3,-0.1,-0.1,1.1,9.6,1.3,0.8,-5.6,-2,x
1666170351435.2,0.1,0,-0.1,0.9,9.7,1.3,0.8,-7.1,-0.8,x
1666170351452.3,0,0,0,0.9,9.7,1.3,0.8,-7.1,-0.8,x
1666170351468.5,0,-0.1,-0.4,0.9,9.6,1,1.1,-6.4,0.4,x
1666170351485.2,0,-0.1,-0.3,0.8,9.5,1.1,-1,-2.3,-0.6,x
1666170351501.9,0,-0.1,-0.1,0.8,9.5,1.2,0.4,-2.1,-1.6,x
1666170351518.5,0,-0.2,-0.2,0.8,9.5,1.1,0.2,-1.7,-3.3,x
1666170351535.2,0,-0.1,-0.2,0.8,9.6,1.1,-2.3,-2.7,-4.7,x
1666170351551.8,0,-0.1,-0.1,0.8,9.6,1.2,-4.6,-2.8,-5.6,x
1666170351568.5,0,-0.1,0.1,0.8,9.6,1.4,-4.8,-1.7,-5.9,x
1666170351593.4,-0.1,0,0.2,0.7,9.6,1.6,-2.3,0.6,-6.6,x
1666170351601.8,-0.2,0.1,0.3,0.5,9.8,1.6,0.3,1.9,-7,x
1666170351618.9,-0.3,0.2,0.2,0.4,9.9,1.6,1.2,0.9,-6.4,x
1666170351635.2,-0.3,0.2,0.2,0.3,9.9,1.5,-0.4,-1.4,-4.8,x
1666170351658.1,-0.3,0.2,0.1,0.3,9.9,1.5,-0.4,-1.4,-4.8,x
1666170351674.8,0,0,0.2,0.6,9.7,1.7,-1.4,-4.3,-5.8,x
1666170351685.2,0,0,0.3,0.6,9.7,1.7,1,-4.2,-7.3,x
1666170351702.2,-0.1,0,0.2,0.4,9.7,1.6,4,-3.4,-8.5,x
1666170351718.5,-0.2,0.1,0.1,0.3,9.8,1.5,6.4,-3.1,-9.3,x
1666170351735.1,-0.3,0.2,0,0.1,9.9,1.3,6.8,-2.5,-8.6,x
1666170351751.8,-0.5,0.2,-0.1,-0.1,9.9,1.3,5.8,-3.1,-7,x
1666170351768.6,-0.6,0.2,0,-0.2,9.9,1.4,4.9,-5.5,-5.2,x
1666170351785.2,-0.6,0.1,0,-0.1,9.8,1.3,3.9,-9.4,-3.8,x
1666170351801.9,-0.4,0,-0.1,0,9.7,1.2,2.3,-12,-3,x
1666170351818.6,-0.2,0,-0.1,0.1,9.8,1.3,2,-13.3,-3.2,x
1666170351835.1,-0.2,0.1,-0.1,0.1,9.9,1.1,3,-13.5,-2.5,x
1666170351851.9,-0.1,0.2,-0.3,0.2,9.9,0.9,2.7,-12.2,-0.8,x
