time,sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_standing
1666170544671.5,82.5,26.9,4.3,x
1666170544688.2,82.5,27.1,4.2,x
1666170544705.8,82.4,27.5,3.9,x
1666170544721.7,82.3,27.9,3.7,x
1666170544738.2,82,28.3,3.6,x
1666170544771.5,81.5,28.5,3.3,x
1666170544788.1,81,28.4,3.1,x
1666170544804.9,80.7,28.2,3,x
1666170544821.5,80,27.5,2.9,x
1666170544838.2,79.6,27.1,3,x
1666170544854.8,79,26.2,3.2,x
1666170544871.5,78.5,25.5,3.5,x
1666170544888.1,78.2,25.2,3.9,x
1666170544904.8,78.2,25.1,4.1,x
1666170544933,78.2,25.3,4.5,x
1666170545009.1,78.9,25.6,4.2,x
1666170545038.6,78.9,25.7,4,x
1666170545072.3,78.7,25.9,4,x
1666170545104.8,78.5,26,3.9,x
1666170545121.5,78.2,26.1,3.9,x
1666170545138.2,77.9,26.1,3.9,x
1666170545154.9,77.6,26.2,3.9,x
1666170545196.3,77.6,26.5,3.8,x
1666170545205.1,77.7,26.7,3.8,x
1666170545221.5,78,27.4,3.6,x
1666170545238.1,78.3,28.2,3.3,x
1666170545254.9,78.6,28.8,2.9,x
1666170545271.4,78.6,29,2.7,x
1666170545288.2,78.3,29.3,2.6,x
1666170545305.2,78.1,29.3,2.7,x
1666170545321.6,77.7,29.6,3,x
1666170545338.1,77.5,30.2,3.5,x
1666170545358.3,77.5,31.3,3.9,x
1666170545371.5,77.6,31.9,4,x
1666170545388.1,77.8,32.9,4.1,x
1666170545404.9,77.8,33.4,4.1,x
1666170545421.5,77.9,33.9,3.9,x
1666170545438.2,77.9,33.8,3.6,x
1666170545454.9,77.8,33.6,3.5,x
1666170545471.5,77.6,32.9,3.3,x
1666170545488.1,77.2,32.1,3.2,x
1666170545504.8,77,31.7,3.2,x
1666170545521.5,76.6,30.7,3.3,x
1666170545538.2,76.2,29.8,3.6,x
1666170545554.8,76,29.4,3.9,x
1666170545571.5,75.8,28.6,4.4,x
1666170545604.8,75.6,27.4,5.1,x
1666170545621.4,75.6,26.5,5.4,x
1666170545638.1,75.5,25.6,5.9,x
1666170545654.8,75.5,25.2,6.1,x
1666170545671.5,75.4,24.3,6.7,x
1666170545688.7,75.3,23.5,7.3,x
1666170545706.6,75.2,22.9,7.8,x
1666170545721.4,75.2,22.5,8.1,x
1666170545738.1,75.2,21.9,8.7,x
1666170545754.9,75.1,21.7,9.1,x
1666170545771.5,74.8,21.2,9.8,x
1666170545788.1,74.3,20.8,10.2,x
1666170545804.8,74.2,20.5,10.2,x
1666170545821.4,74.1,19.8,10,x
1666170545838.1,74.3,19.1,9.5,x
1666170545854.9,74.4,18.8,9.3,x
1666170545871.4,74.3,18.5,9,x
1666170545904.9,74.1,18.3,8.9,x
1666170545945.6,74,17.6,8.9,x
1666170545954.8,74,17.3,8.8,x
1666170545971.4,74.1,17.3,8.7,x
1666170545988.2,74.3,17.5,8.7,x
1666170546005.1,74.4,17.6,8.7,x
1666170546021.5,74.7,18,9,x
1666170546038.2,75,18.5,9.2,x
1666170546054.8,75.1,18.8,9.3,x
1666170546071.5,75.4,19.5,9.3,x
1666170546088.1,75.6,20.1,9.3,x
1666170546105.2,75.6,20.4,9.3,x
1666170546121.4,75.6,20.7,9.3,x
1666170546138.1,75.5,20.6,9.3,x
1666170546155.3,75.4,20.4,9.2,x
1666170546171.4,75.4,20.1,9.1,x
1666170546188.1,75.3,19.7,9,x
1666170546206.7,75.2,19.5,8.9,x
1666170546221.4,75.1,19.3,8.8,x
1666170546238.1,75.1,19.1,8.7,x
1666170546254.8,75,19.1,8.7,x
1666170546304.8,75.1,19.2,9,x
1666170546338.1,75.3,19.3,9.3,x
1666170546354.7,75.6,19.4,9.4,x
1666170546371.4,75.8,19.5,9.4,x
1666170546388.1,76,19.5,9.4,x
1666170546404.8,76.1,19.6,9.4,x
1666170546421.5,76.4,19.6,9.3,x
1666170546438.2,76.7,19.6,9.3,x
1666170546454.9,76.8,19.6,9.2,x
1666170546471.5,77,19.5,9.1,x
1666170546488.1,77.2,19.3,9.1,x
1666170546505,77.3,19.2,9.1,x
1666170546521.6,77.5,19,9,x
1666170546538.4,77.6,18.9,9,x
1666170546571.6,77.8,18.8,8.9,x
1666170546604.8,78,18.8,9,x
1666170546621.5,78.1,18.7,9.1,x
1666170546654.8,78.3,18.7,9.2,x
1666170546721.5,78.5,18.6,9.3,x
1666170546738.1,78.6,18.6,9.4,x
1666170546771.5,78.7,18.5,9.5,x
1666170546788.1,78.9,18.6,9.6,x
1666170546865.7,79.5,18.7,9.8,x
1666170546871.8,79.7,18.7,9.7,x
1666170546888.1,79.8,18.7,9.7,x
1666170546904.8,80,18.7,9.6,x
1666170546921.4,80.2,18.7,9.5,x
1666170546938.1,80.3,18.8,9.4,x
1666170546971.4,80.6,18.9,9.2,x
1666170546988.3,80.8,19.1,9.2,x
1666170547004.7,80.9,19.2,9.1,x
1666170547021.4,81,19.4,9.2,x
1666170547038.1,81.2,19.7,9.1,x
1666170547054.9,81.3,19.9,8.9,x
1666170547071.4,81.6,20.3,8.6,x
1666170547088.3,81.7,20.7,8.2,x
1666170547104.8,81.7,21,8,x
1666170547121.4,81.6,21.6,8,x
1666170547138.2,81.6,21.9,8,x
1666170547154.8,81.5,22.5,8.1,x
1666170547171.5,81.4,23,8.1,x
1666170547188.2,81.4,23.3,8.2,x
1666170547205.1,81.3,23.7,8.4,x
1666170547221.4,81.2,23.8,8.5,x
1666170547238.1,81.1,23.9,8.9,x
1666170547254.7,80.8,23.9,9.3,x
1666170547271.9,80.6,23.6,9.5,x
1666170547288.1,80.2,22.8,9.4,x
1666170547304.8,80,22.3,9.5,x
1666170547321.4,80.3,21.1,9.8,x
1666170547338,80.7,20.4,9.9,x
1666170547354.7,81.8,18.5,10.2,x
1666170547371.4,83.2,16.3,10.4,x
1666170547388.1,84.1,15.2,10.5,x
1666170547404.7,86,13.3,10.8,x
1666170547421.4,88.2,12.2,11,x
1666170547438.1,90.5,11.9,11.6,x
1666170547454.7,91.6,12.2,11.9,x
1666170547471.3,93.5,13.1,12.4,x
1666170547488.1,93.8,13.8,12.4,x
1666170547504.7,93.8,15.2,11.8,x
1666170547521.4,93.8,16.4,10.3,x
1666170547538.1,93.6,16.8,9.6,x
1666170547554.7,93.3,17.3,9.1,x
1666170547571.3,92.5,18,8.6,x
1666170547604.7,91.3,18,9.3,x
1666170547621.7,91.4,17.2,10,x
1666170547638.2,91.5,16.7,10.4,x
1666170547654.8,92,15.8,10.9,x
1666170547671.6,92.2,15.1,10.9,x
1666170547688.2,92.2,15,10.9,x
1666170547705.9,91.9,14.9,10.7,x
1666170547721.4,91.4,15,10.1,x
1666170547738.8,91.1,15.1,9.8,x
1666170547794.4,91,14.9,6.6,x
1666170547804.7,91.3,15,5.7,x
1666170547821.3,91.7,15.6,3.5,x
1666170547838.1,91.8,16.2,2.2,x
1666170547854.7,92.2,17.7,-1,x
1666170547871.3,93,19.5,-5.7,x
1666170547888.3,93.4,20.6,-8.3,x
1666170547904.7,93.7,22.7,-12.5,x
1666170547921.4,93.9,23.7,-16,x
1666170547938.1,94.4,23.9,-17.4,x
1666170547954.7,95.8,23.5,-20.1,x
1666170547971.4,98.1,22.7,-23.3,x
1666170547988,99.4,22.2,-25.3,x
1666170548004.8,101.8,21.2,-29.5,x
1666170548021.4,103.6,19.9,-33.3,x
1666170548038,104,19.1,-34.7,x
1666170548054.7,104.2,18.3,-35.7,x
1666170548071.4,105.2,15.8,-38,x
1666170548088.1,105.7,15,-38.8,x
1666170548104.7,106.2,14.1,-39.8,x
1666170548121.4,107.7,11.4,-43.3,x
1666170548138.1,108.1,10.6,-44.5,x
1666170548155,109.4,9.6,-47,x
1666170548171.8,110.1,9.4,-48.4,x
1666170548197,112.4,9,-52.1,x
1666170548212,113.9,8.1,-54.3,x
1666170548221.3,114.5,7.6,-55.3,x
1666170548238,115.1,7,-56.2,x
1666170548254.6,116.1,6,-57.6,x
1666170548271.4,117.3,5.3,-58.7,x
1666170548288.1,117.9,5,-59.3,x
1666170548304.6,119.3,4.5,-60.5,x
1666170548321.3,120.5,4.1,-61.1,x
1666170548340.4,121.4,3.7,-61.1,x
1666170548354.6,121.9,3.5,-60.9,x
1666170548371.5,122.3,3.3,-60.6,x
1666170548388.5,123.2,2.8,-59.5,x
1666170548410.1,124.3,2.1,-56.1,x
1666170548421.4,124.6,1.8,-54.4,x
1666170548438.2,124.8,1.5,-52.7,x
1666170548458.1,124.9,0.9,-49.3,x
1666170548671.5,125.6,-10.5,-47.6,x
1666170548736,126.2,-13,-51.3,x
1666170548838.3,129,-25.5,-70.4,x
1666170548860.9,129.9,-26,-71.4,x
1666170548913.2,137.9,-27.4,-76.7,x
1666170548921.6,138.9,-27.3,-77.4,x
1666170548938.3,139.9,-27.2,-78,x
1666170548955,141.2,-27.1,-79.3,x
1666170548971.5,141.8,-27,-80.5,x
1666170548988.3,141.8,-27.1,-80.9,x
1666170549004.8,141.4,-27.2,-81.9,x
1666170549021.4,140.5,-27.2,-83.2,x
1666170549038.3,139.9,-27.2,-84,x
1666170549054.7,138.7,-27.1,-85.3,x
1666170549071.4,137.4,-27,-86.3,x
1666170549087.9,136.8,-26.8,-86.7,x
1666170549104.7,135.5,-26.7,-87.3,x
1666170549121.4,134.4,-26.6,-87.7,x
1666170549139.7,133.8,-26.5,-88.2,x
1666170549154.7,133.7,-26.5,-88.5,x
1666170549171.4,133.7,-26.4,-88.7,x
1666170549189.1,133.9,-26.3,-89.2,x
1666170549205.6,134.3,-26,-89.7,x
1666170549221.6,314.7,-154.4,89.8,x
1666170549238.6,314.8,-154.6,89.6,x
1666170549254.7,314.9,-155.1,89.3,x
1666170549271.9,314.4,-155.5,89.1,x
1666170549289.4,314.2,-155.7,89,x
1666170549305.3,313.8,-156.1,88.6,x
1666170549321.9,313.6,-156.3,88.1,x
1666170549339.6,313.7,-156.3,87.9,x
1666170549355.6,314.1,-156.3,87.5,x
1666170549371.6,314.6,-156.2,87.1,x
1666170549388.4,314.8,-156.1,87,x
1666170549404.8,315.2,-155.9,86.8,x
1666170549421.4,315.4,-155.8,86.6,x
1666170549439,315.5,-155.8,86.5,x
1666170549471.4,315.5,-155.9,86.3,x
1666170549488,315.5,-155.9,86.2,x
1666170549504.6,315.3,-156,85.9,x
1666170549521.6,315.2,-156,85.7,x
1666170549538,315.1,-155.9,85.6,x
1666170549555.5,315.2,-155.9,85.4,x
1666170549571.8,315.3,-155.9,85.2,x
1666170549589.5,315.4,-155.9,85.1,x
1666170549605.1,315.4,-155.9,85,x
1666170549637.9,315.4,-155.7,85,x
1666170549654.6,315.3,-155.7,85.1,x
1666170549677.2,315.4,-155.6,85.3,x
1666170549705,315.7,-155.5,85.4,x
1666170549721.3,316.1,-155.4,85.4,x
1666170549738.1,316.2,-155.4,85.4,x
1666170549804.6,316.4,-155.3,85.7,x
1666170549821.3,316.6,-155.3,85.8,x
1666170549838,316.7,-155.4,85.8,x
1666170549854.7,316.8,-155.7,85.5,x
1666170549905.1,316.3,-156.1,85.3,x
1666170549924,315.8,-156.5,85.1,x
1666170549938,315.4,-156.6,85,x
1666170549955.3,314.6,-156.8,84.8,x
1666170549971.5,313.5,-157,84.6,x
1666170549988.4,313,-157,84.5,x
1666170550004.9,312.2,-157.1,84.5,x
1666170550021.4,312,-157.2,84.5,x
1666170550038.1,311.8,-157.3,84.6,x
1666170550054.7,312,-157.3,84.6,x
1666170550072.3,312.2,-157.3,84.7,x
1666170550104.7,312.4,-157.3,84.7,x
1666170550121.5,312.3,-157.3,84.7,x
1666170550139.6,312.1,-157.5,84.7,x
1666170550166.6,311.8,-157.7,84.7,x
1666170550205.6,311.6,-157.9,84.7,x
1666170550221.4,311.4,-157.9,84.7,x
1666170550238.1,311.3,-158,84.8,x
1666170550288,311.3,-158,85,x
1666170550304.6,311.5,-158,85,x
1666170550322,311.6,-158,85.1,x
1666170550338,311.7,-158,85.1,x
1666170550371.3,311.8,-157.9,85.4,x
1666170550388,311.9,-157.9,85.5,x
1666170550404.5,312.1,-158,85.6,x
1666170550421.3,312.2,-158.1,85.6,x
1666170550471.2,312.1,-158.1,85.7,x
1666170550487.9,312.1,-158.1,85.9,x
1666170550504.7,312.1,-158.3,86.1,x
1666170550521.3,312.2,-158.3,86.2,x
1666170550571.3,312.2,-158.6,86.1,x
1666170550587.9,312.1,-158.9,86.1,x
1666170550621,312,-159.2,86.2,x
1666170550637.9,312,-159.2,86.5,x
1666170550654.5,312.1,-159.2,86.9,x
1666170550671.3,312.2,-159.2,87,x
1666170550687.9,312.3,-159.3,87.4,x
1666170550704.6,312.5,-159.5,87.6,x
1666170550721.4,312.4,-159.7,87.8,x
1666170550738,312.3,-159.8,87.9,x
1666170550754.7,312,-159.9,88.5,x
1666170550771.3,311.9,-160.1,88.8,x
1666170550787.9,311.5,-160.7,89.4,x
1666170550804.6,311.1,-162,89.7,x
1666170550821.6,310.8,-162.8,89.8,x
1666170550837.8,130,-15.8,-89.4,x
1666170550854.5,129.4,-14.6,-88.2,x
1666170550871.3,129.1,-14,-87.5,x
1666170550887.9,128.4,-12.5,-86.2,x
1666170550904.6,127.7,-10.7,-84.9,x
1666170550921.2,127.4,-9.8,-84.3,x
1666170550937.9,126.9,-8,-83.1,x
1666170550954.5,126.5,-6.3,-82.1,x
1666170550971.4,126.4,-5.5,-81.6,x
1666170550989.1,126.3,-3.9,-80.6,x
1666170551004.6,126.1,-2.2,-79.5,x
1666170551021.5,125.9,-1.3,-78.8,x
1666170551037.9,125.5,0.3,-77.4,x
1666170551054.6,125.1,1,-76.6,x
1666170551075.3,123.5,3.4,-73.6,x
1666170551087.9,122.8,4.2,-72.4,x
1666170551104.6,120.9,5.7,-69.7,x
1666170551121.2,119.9,6.5,-68.2,x
1666170551137.9,118,7.8,-65.2,x
1666170551154.6,115.8,9,-61.8,x
1666170551171.4,114.7,9.7,-60,x
1666170551187.9,112.3,11,-56,x
1666170551204.5,109.8,12.4,-51.5,x
1666170551221.4,108.5,13,-49.2,x
1666170551237.9,105.8,14.2,-44.5,x
1666170551254.5,103.2,15.3,-39.9,x
1666170551271.3,101.9,15.9,-37.7,x
1666170551287.9,99.5,17.2,-33.9,x
1666170551304.6,97.1,18.4,-30.5,x
1666170551321.2,96,19.3,-28.9,x
1666170551337.9,93.9,22.5,-25.8,x
1666170551354.6,92,26.4,-23.8,x
1666170551371.2,91.2,28,-23.1,x
1666170551387.9,89.5,29.8,-21.5,x
1666170551404.6,87.1,30.8,-18.9,x
1666170551421.3,85.8,31,-17.7,x
1666170551437.9,82.7,30.7,-15.8,x
1666170551454.5,79.6,29.5,-13.8,x
1666170551471.5,78.4,29,-13,x
1666170551488.2,77,28.2,-11.8,x
1666170551504.5,76.9,28.1,-11.1,x
1666170551521.6,77.2,28.4,-11,x
1666170551559,78.5,30.7,-10.1,x
1666170551572.8,78.7,31.3,-9.5,x
1666170551587.9,79.1,32.3,-8.6,x
1666170551604.6,79.4,33.1,-8.1,x
1666170551621.4,79.5,33.3,-8,x
1666170551637.8,79.3,33.8,-7.6,x
1666170551654.5,79.5,34.1,-7.5,x
1666170551671.4,79.7,34,-7.6,x
1666170551687.9,80,33.9,-7.7,x
1666170551704.6,80.2,34,-7.2,x
1666170551721.3,80.5,34,-6.6,x
1666170551737.9,81.2,34.1,-5,x
1666170551755,81.3,34.6,-2.9,x
1666170551771.2,81.1,35,-1.8,x
1666170551788.1,79.9,36.5,0.7,x
1666170551804.8,78.6,38.5,3.1,x
1666170551821.5,78,39.5,4.2,x
1666170551838.1,76.9,41.2,6.1,x
1666170551854.8,76.6,41.9,6.8,x
1666170551872.1,76.3,43.2,8.1,x
1666170551887.9,76.2,44.5,9.1,x
1666170551904.6,76.3,46.3,10.1,x
1666170551921.4,76.3,47.3,10.4,x
1666170551937.9,75.9,49.8,11.4,x
1666170551956.3,75.3,52.6,12.5,x
1666170551971.2,75,53.9,13.1,x
1666170551988.5,74.6,56.3,14,x
1666170552005.7,74.7,58.3,14.3,x
1666170552021.2,74.9,59.2,14.2,x
1666170552037.9,75.9,60.9,13.5,x
1666170552054.7,76.6,61.7,12.9,x
1666170552071.4,78,63.3,11.1,x
1666170552088.4,79.7,65,9,x
1666170552104.8,80.7,66.3,8,x
1666170552172.1,78.6,69.1,10.4,x
1666170552222.4,80.6,70.2,8.8,x
1666170552238,82.3,70.5,7.2,x
1666170552357.1,86,75.8,0.8,x
1666170552413.9,78.7,77.6,9.3,x
1666170552429.9,73.9,78.8,12.9,x
1666170552438.4,71,79.4,15.1,x
1666170552454.8,67.6,79.8,17.9,x
1666170552471.6,64.1,80,20.8,x
1666170552487.9,58.2,80.4,26.1,x
1666170552532,47.2,80.2,35.9,x
1666170552537.9,45.6,79.9,37,x
1666170552554.5,43.9,79.1,37.4,x
1666170552571.2,43.7,78.5,36.6,x
1666170552587.8,44.1,77.1,34.2,x
1666170552605.1,45.3,75.5,31.9,x
1666170552621.3,46,74.7,31,x
1666170552637.9,47.9,73,29.3,x
1666170552654.6,50.3,71.4,27.9,x
1666170552671.3,52,70.8,26.8,x
1666170552688,56.2,70.1,24.1,x
1666170552705.6,58.7,69.9,22.5,x
1666170552721.8,63.5,69.8,18.4,x
1666170552738,67,70.3,15.3,x
1666170552754.4,68.3,70.5,14.3,x
1666170552771.2,69.6,71,13.4,x
1666170552789.2,69.5,71.4,13.7,x
1666170552804.7,68.9,71.6,14.4,x
1666170552821.3,66.9,71.7,16.6,x
1666170552838,65.5,71.7,18.3,x
1666170552854.5,65.4,71.7,18.6,x
1666170552871.2,66.3,71.4,17.9,x
1666170552887.8,68,71.5,16.1,x
1666170552904.4,69.2,72.1,15,x
1666170552921.2,69.3,72.5,14.9,x
1666170552937.8,68.5,73.7,16,x
1666170552954.4,66.5,74.7,18.2,x
1666170552971.1,65.1,75.1,19.6,x
1666170552987.7,62.2,75.7,22.8,x
1666170553004.6,59.3,76.1,26,x
1666170553021.2,58,76.3,27.4,x
1666170553038.3,56.1,76.6,29.7,x
1666170553054.6,55.4,76.8,30.6,x
1666170553071.2,54.4,77.1,32,x
1666170553087.8,54.1,77.4,32.4,x
1666170553105.3,54.2,77.5,32.2,x
1666170553121.6,54.7,77.6,31.4,x
1666170553137.8,55.7,77.7,30,x
1666170553154.8,57.3,77.8,28.3,x
1666170553171.2,58.3,77.9,27.3,x
1666170553187.8,60.2,78.1,25.3,x
1666170553204.8,61,78.2,24.5,x
1666170553221.1,62.2,78.5,23.2,x
1666170553237.8,63.3,78.9,22.1,x
1666170553254.5,64.1,79,21.3,x
1666170553271.2,66.7,79.3,18.9,x
1666170553287.8,70.1,79.5,15.7,x
1666170553305.5,71.6,79.5,14.3,x
1666170553321.3,73.9,79.6,12.2,x
1666170553337.9,75.2,79.7,11.1,x
1666170553354.6,75.5,79.7,10.8,x
1666170553371.1,76,79.7,10.5,x
1666170553387.9,76.3,79.5,10.2,x
1666170553404.7,76.5,79.4,10,x
1666170553421.2,77,79.2,9.5,x
1666170553472,77.7,78.6,8.1,x
1666170553487.8,77.7,78.3,7.8,x
1666170553504.8,77.7,78.2,7.5,x
1666170553521.1,77.9,77.9,7,x
1666170553537.8,77.9,77.7,6.8,x
1666170553571.2,77.1,77.3,7.1,x
1666170553587.8,75.9,77.1,8,x
1666170553604.6,75.1,77,8.7,x
1666170553621.2,73.4,76.8,10.1,x
1666170553637.9,72,76.6,11.1,x
1666170553654.6,71.4,76.5,11.6,x
1666170553671.2,70.3,76.3,12.6,x
1666170553687.8,69,75.9,13.7,x
1666170553704.6,68.2,75.6,14.3,x
1666170553721.1,66.4,75.1,15.9,x
1666170553737.9,64.4,74.4,17.5,x
1666170553754.5,63.3,74,18.3,x
1666170553771.1,61.1,73.2,20,x
1666170553788.9,59.9,72.9,21,x
1666170553804.5,56.7,72.5,24.1,x
1666170553821.2,53.8,72.5,27.9,x
1666170553837.9,52.7,72.6,29.3,x
1666170553854.4,49.6,72.8,32,x
1666170553871.1,45.8,73.1,35.3,x
1666170553887.8,44.1,73.2,36.8,x
1666170553904.5,41.3,73.5,39,x
1666170553921.2,39.3,73.7,40.2,x
1666170553937.8,38.5,73.7,40.6,x
1666170553954.5,37.4,73.8,40.9,x
1666170553971.1,37.3,73.8,40.7,x
1666170554004.4,39,73.5,39.6,x
1666170554021.2,39.6,73,39.6,x
1666170554044.5,39.7,72.5,39.8,x
1666170554054.4,39.6,72.3,39.9,x
1666170554071.1,39.9,71.9,40,x
1666170554087.9,40.1,71.8,39.9,x
1666170554104.5,40.7,71.5,39.8,x
1666170554121.2,41.2,71.2,39.7,x
1666170554137.8,41.4,70.8,39.8,x
1666170554154.4,41.4,70.6,40,x
1666170554171.1,41.3,70.2,40.2,x
1666170554204.4,41.4,69.8,39.9,x
1666170554221.1,41.9,69.5,39.3,x
1666170554237.8,42.5,69.3,38.9,x
1666170554254.4,42.6,69.1,39,x
1666170554271.1,42.4,68.9,39.4,x
1666170554287.8,42.1,68.8,39.8,x
1666170554304.4,41.9,68.7,40.1,x
1666170554321.1,41.5,68.6,41,x
1666170554337.8,41,68.7,42.2,x
1666170554354.4,40.6,68.8,42.8,x
1666170554371.2,38.9,69.4,44.4,x
1666170554408.6,37.2,70.1,46.3,x
