time,sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_walking
1664285104270.5,198.8,31.1,2.8,x
1664285104287.3,198.9,31.4,2.6,x
1664285104303.9,199,31.4,2.5,x
1664285104320.6,199.1,31.4,2.4,x
1664285104337.3,199.2,31.3,2.3,x
1664285104370.8,199,31.2,2.2,x
1664285104387.6,198.8,31.4,2.1,x
1664285104437.2,197.5,31.9,2.3,x
1664285104454,197.3,31.9,2.3,x
1664285104470.6,197.1,31.8,2.3,x
1664285104487.4,196.6,31.6,2.1,x
1664285104503.9,196.1,31.5,2,x
1664285104520.5,195.5,31.1,2.5,x
1664285104537.1,195.1,30.9,3,x
1664285104553.9,194.8,31.1,3.1,x
1664285104570.4,194.2,31.9,3.3,x
1664285104587.5,193.6,32.4,3.8,x
1664285104605.6,193.3,32.4,4.1,x
1664285104653.3,193,31.5,3.8,x
1664285104691.6,192.8,31.8,3.5,x
1664285104704,192.8,32.1,3.7,x
1664285104741.4,192.4,33,4.4,x
1664285104753.6,192.3,33.2,4.5,x
1664285104777.2,191.9,33.7,4.8,x
1664285104787.3,191.8,33.9,5,x
1664285104803.7,191.7,34,5.3,x
1664285104820.6,191.7,34.2,5.6,x
1664285104837.2,192,34.1,5.5,x
1664285104853.9,192.2,33.9,5.3,x
1664285104870.5,192.4,33.5,4.7,x
1664285104887.3,192.6,33.4,4.5,x
1664285104903.9,192.7,33.5,4.4,x
1664285104920.6,192.7,33.8,4.5,x
1664285104937.4,192.8,34.2,4.5,x
1664285104953.9,192.8,34.4,4.6,x
1664285104970.6,192.8,34.7,4.6,x
1664285104987.2,192.8,34.9,4.7,x
1664285105009.3,192.9,34.8,4.8,x
1664285105021.5,192.9,34.7,4.9,x
1664285105069,193.2,34.7,4.9,
1664285105094.9,193.2,35,5.4,
1664285105116.4,193.3,34.7,6.3,
1664285105136.9,193.7,34,6.4,
1664285105153.7,193.9,33.7,6.2,
1664285105170.3,194.1,33.2,6,
1664285105187.1,194,33.2,6.3,
1664285105203.7,193.9,33.3,6.6,
1664285105220.2,194,33.4,6.8,
1664285105238.8,194.4,33.5,6.8,
1664285105253.5,194.6,33.5,6.6,
1664285105270.4,194.9,33.4,6.1,
1664285105289.3,195.3,33.4,5.5,
1664285105306.3,195.7,33.2,5,
1664285105320.4,195.9,33.1,4.7,
1664285105337.6,196.1,33,4.1,
1664285105357.8,196.1,33,3.9,
1664285105370.4,196,33.3,3.7,
1664285105387,195.9,33.6,3.8,
1664285105403.7,195.8,33.7,4,
1664285105420.3,195.6,33.9,4.1,
1664285105437.2,195.5,34.1,4.2,
1664285105470.4,195.3,34.2,3.9,
1664285105488.2,195.2,34.3,3.8,
1664285105504.8,195.1,34.5,3.7,
1664285105520.7,195.1,34.6,3.6,
1664285105537.2,195,34.6,3.4,
1664285105571,194.7,34.8,3.3,
1664285105587.4,194.4,35.1,3.3,
1664285105603.9,194.2,35.4,3.4,
1664285105620.9,194,35.5,3.6,
1664285105637.1,193.9,35.7,3.6,
1664285105653.8,193.5,36,3.8,
1664285105670.4,193.4,36.1,3.8,
1664285105709.5,192.7,36.1,3.5,
1664285105737.5,192.2,35.2,3.6,
1664285105753.7,192.2,34.9,3.6,
1664285105771.3,192.1,34.7,3.6,
1664285105787.2,191.6,34.9,3.9,
1664285105803.8,191.4,35,4.2,
1664285105820.9,191,35,4.8,
1664285105837.2,190.9,34.8,5,
1664285105854.5,191,34.6,4.9,
1664285105870.4,191.2,34.1,4.6,
1664285105890.1,191.3,33.8,4.4,
1664285105904.5,191.3,33.7,4.3,
1664285105920.5,191.3,33.7,4.4,
1664285105937.3,191.2,33.9,4.3,
1664285105953.9,191.1,34,4.3,
1664285105970.5,191,34.2,4.4,
1664285105987.2,190.9,34.3,4.5,
1664285106004.8,190.9,34.3,4.6,
1664285106020.6,191,34.2,4.6,
1664285106037.6,191.1,34.1,4.4,
1664285106053.9,191.2,34.2,4.4,
1664285106070.5,191.4,34.2,4.2,
1664285106087.3,191.6,34.2,4,
1664285106120.6,191.9,34.1,3.9,
1664285106137.3,192.3,34.3,3.8,
1664285106170.6,192.6,34.6,3.6,
1664285106187.2,192.8,35,3.5,
1664285106204,193,35.2,3.5,
1664285106220.4,193.2,35.6,3.6,
1664285106253.8,193.7,35.7,3.6,
1664285106271.5,194,35.6,3.7,
1664285106291.5,194.3,35.7,3.9,
1664285106307,194.4,35.7,4.1,
1664285106325.8,194.8,35.4,4.7,
1664285106337,195.4,34.4,4.7,
1664285106354.1,195.7,34,4.4,
1664285106370.5,196,33.6,3.8,
1664285106387.2,196.1,33.7,3.6,
1664285106403.9,196.2,33.9,3.8,
1664285106420.4,196.7,34.1,4.2,
1664285106437.1,197,34.1,4.3,
1664285106453.8,197.6,33.9,4.3,
1664285106470.5,198.1,33.7,4,
1664285106487.2,198.2,33.6,3.8,
1664285106503.8,198.5,33.4,3.7,
1664285106524.3,198.7,33.2,3.7,
1664285106537.5,198.8,32.9,3.8,
1664285106553.9,198.8,32.7,3.8,
1664285106570.4,198.8,32.4,4.1,
1664285106587.2,198.6,32.6,4.5,
1664285106603.9,198.5,32.9,4.7,
1664285106640.6,198,34,5,
1664285106653.8,198,34.2,4.9,
1664285106670.5,198,34.2,4.7,
1664285106687.1,198,34,4.5,
1664285106704,198,33.9,4.4,
1664285106720.3,198.1,33.8,4.1,
1664285106737.2,198.1,33.8,3.8,
1664285106753.9,198,33.8,3.7,
1664285106770.5,197.9,33.7,3.5,
1664285106787.2,197.9,33.7,3.3,
1664285106803.9,197.6,33.9,3,
1664285106820.5,197.4,34.2,2.8,
1664285106837.2,197.2,34.6,2.5,
1664285106854,197.2,34.7,2.4,
1664285106870.6,197.1,34.9,2.3,
1664285106887.2,197.1,35,1.9,
1664285106905.7,197,34.8,1.4,
1664285106920.5,196.9,34.4,1.4,
1664285106937.1,197,33.7,1.4,
1664285106957.4,196.9,33.3,1.4,
1664285106987.2,196.3,33.9,1.9,
1664285107003.8,196.1,34.2,2.2,
1664285107020.2,195.7,34.3,2.7,
1664285107037.1,195.6,34.3,2.9,
1664285107053.9,195.6,34.2,2.8,
1664285107070.4,195.6,34.3,2.7,
1664285107087.1,195.5,34.6,2.7,
1664285107104.2,195.4,34.8,2.8,
1664285107120.5,195.2,35.1,3,
1664285107145.9,195,35.3,3.2,
1664285107162.5,194.9,35.3,3.3,
1664285107170.4,194.9,35.4,3.4,
1664285107187.2,194.8,35.3,3.7,
1664285107221,195.1,35,3.7,
1664285107237.2,195.4,34.6,3.6,
1664285107254.3,195.5,34.5,3.6,
1664285107270.4,195.7,34.4,3.6,
1664285107287.3,195.9,34.4,3.7,
1664285107306.1,196,34.4,3.8,
1664285107320.5,196.2,34.5,3.8,
1664285107337.3,196.4,34.6,3.9,
1664285107353.7,196.6,34.7,3.9,
1664285107370.5,196.8,35,4,
1664285107387.2,197.2,35.2,4.1,
1664285107403.8,197.4,35.2,4.2,
1664285107420.4,197.8,35.3,4.2,
1664285107437.2,198,35.3,4.1,
1664285107462.9,198.2,35.4,4.1,
1664285107509.2,199.2,36.3,4.7,
1664285107520.4,199.4,36.3,4.8,
1664285107587.3,201.2,34.5,4,
1664285107603.6,201.3,34.6,3.6,
1664285107620.3,201.3,34.8,3.7,
1664285107637,201.3,35.6,4.1,
1664285107655.2,201.3,35.9,4.4,
1664285107670.5,201.8,36.2,4.9,
1664285107687.2,202.4,36.2,4.9,
1664285107703.9,202.7,36.2,4.7,
1664285107720.5,203.3,36.2,4.4,
1664285107737.2,204,36.4,4.2,
1664285107754.1,204.3,36.5,4.2,
1664285107770.4,204.9,36.5,3.8,
1664285107787.1,205.3,36.4,3.4,
1664285107803.8,205.4,36.4,3.2,
1664285107820.5,205.6,36.4,2.9,
1664285107837.3,205.7,36.5,2.9,
1664285107853.5,205.9,36.7,3.3,
1664285107870.1,205.9,36.5,3.4,
1664285107886.8,205.9,36.1,3.1,
1664285107903.5,205.9,35.9,2.9,
