time,sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_standing
1652785729123.6,56.7,28.8,7.9,x
1652785729139.7,58.4,29.3,7.1,x
1652785729156.3,60.2,29.8,5.9,x
1652785729173.4,62.4,30.1,4.3,x
1652785729190,63.5,30.1,3.4,x
1652785729206.7,65.5,29.8,2.1,x
1652785729223,66.9,29,1.7,x
1652785729242.1,67.8,28.1,2.1,x
1652785729257.1,68.2,27.6,2.4,x
1652785729273.3,69.1,26.4,3.1,x
1652785729291,69.5,25.6,3.5,x
1652785729307.1,70.5,23.8,4.2,x
1652785729323.7,71.4,21.6,4.5,x
1652785729339.7,71.7,18.8,5.1,x
1652785729358.6,72.2,15.6,5.9,x
1652785729374.2,72.4,13.9,6.1,x
1652785729389.7,73,10.7,6.5,x
1652785729407.5,73.5,9.1,6.5,x
1652785729423.7,74.8,5.8,6,x
1652785729440.4,75.8,2.8,4.5,x
1652785729457.2,76.4,0.3,2.4,x
1652785729475.3,76.6,-1.2,1.8,x
1652785729489.6,76.6,-1.5,1.8,x
1652785729507.5,76.7,-1.7,1.9,x
1652785729525,76.8,-1.4,2.3,x
1652785729540.5,76.8,-1.1,2.4,x
1652785729557,77.1,-0.2,2.2,x
1652785729573.8,77.3,0.9,1.7,x
1652785729592.1,77.3,2.3,1.5,x
1652785729607.1,77.3,3,1.6,x
1652785729623,77.2,4.2,2.2,x
1652785729641.4,77.1,4.8,2.7,x
1652785729657.7,76.9,6,3.7,x
1652785729673,76.8,7.3,4.2,x
1652785729690.4,76.9,8.6,4.6,x
1652785729708.5,76.9,9.8,4.6,x
1652785729723.1,76.9,10.3,4.6,x
1652785729740.8,77,11.2,4.3,x
1652785729756.6,76.9,11.8,4.5,x
1652785729774.3,76.9,12,4.7,x
1652785729790.5,76.9,12.3,5.3,x
1652785729806.4,76.8,12.4,5.8,x
1652785729824.8,76.7,12.3,6.1,x
1652785729856.4,76.8,12.2,6,x
1652785729874.3,76.9,12.2,5.8,x
1652785729890.6,77.1,12.2,5.3,x
1652785729907.9,77.3,12.1,5,x
1652785729923,77.5,12.1,4.7,x
1652785729941,77.6,12.2,4.7,x
1652785729957.2,77.8,12.4,4.6,x
1652785729973.9,77.9,12.6,4.6,x
1652785729990.3,78.1,12.6,4.9,x
1652785730024.1,78.2,12.8,4.9,x
1652785730056.3,78.1,13.5,4.6,x
1652785730073,78,13.8,4.4,x
1652785730089.6,77.6,14.4,4,x
1652785730106.2,77.1,14.9,3.8,x
1652785730122.9,76.8,15.1,3.8,x
1652785730139.6,76.3,15.5,3.9,x
1652785730156.2,75.8,15.9,3.9,x
1652785730173.6,75.4,16.2,3.7,x
1652785730189.5,75.2,16.4,3.6,x
1652785730206.2,74.8,16.9,3.1,x
1652785730222.8,74.5,17.5,2.8,x
1652785730240.5,74.3,17.7,2.7,x
1652785730256.2,74,18.1,2.7,x
1652785730272.9,73.7,18.6,2.7,x
1652785730289.5,73.5,19,2.8,x
1652785730306.2,73.4,19.2,2.8,x
1652785730322.9,73.1,19.7,2.7,x
1652785730339.5,73,20,2.5,x
1652785730356.2,73,20.1,2.3,x
1652785730372.9,72.9,20.2,2.2,x
1652785730389.5,72.8,20.3,2.1,x
1652785730406.3,72.7,20.3,2,x
1652785730422.8,72.7,20.4,2,x
1652785730456.2,72.4,20.3,2.1,x
1652785730489.5,72.2,20.1,2.3,x
1652785730506.2,72.1,19.8,2.6,x
1652785730522.9,71.9,19.5,3,x
1652785730539.5,71.9,19.4,3.1,x
1652785730556.2,71.8,19.2,3.3,x
1652785730572.9,71.9,19.1,3.3,x
1652785730622.9,72.2,19.1,3.3,x
1652785730639.5,72.3,19.2,3.3,x
1652785730656.2,72.4,19.3,3.3,x
1652785730672.8,72.6,19.6,3.2,x
1652785730689.6,72.7,19.9,3.1,x
1652785730706.3,72.9,20.2,3.1,x
1652785730722.9,73,20.3,3.2,x
1652785730739.6,73.2,20.3,3.3,x
1652785730756.2,73.3,20.2,3.4,x
1652785730772.9,73.4,20.2,3.5,x
1652785730789.6,73.5,20,3.7,x
1652785730806.2,73.7,19.8,3.8,x
1652785730823.9,73.9,19.5,4,x
1652785730856.2,74.3,19.1,4.2,x
1652785730872.8,74.5,19,4.2,x
1652785730889.5,74.6,18.9,4.3,x
1652785730906.2,74.8,18.9,4.4,x
1652785730922.9,75.1,19,4.5,x
1652785730956.2,75.4,19.1,4.6,x
1652785730972.9,75.6,19.1,4.6,x
1652785730989.5,75.8,19.1,4.6,x
1652785731006.2,75.9,19.1,4.6,x
1652785731022.9,76.1,19.2,4.5,x
1652785731039.5,76.3,19.2,4.4,x
1652785731056.3,76.4,19.2,4.4,x
1652785731096.3,76.5,19.2,4.6,x
1652785731106.2,76.6,19.1,4.7,x
1652785731139.5,76.8,19,4.7,x
1652785731189.9,77,19.1,4.6,x
1652785731206.3,77,19.2,4.5,x
1652785731223,77.1,19.3,4.4,x
1652785731240.1,77.1,19.3,4.3,x
1652785731256.8,77.2,19.4,4.2,x
1652785731272.8,77.2,19.5,4,x
1652785731322.9,77.1,19.4,3.8,x
1652785731356.8,77,19.4,3.8,x
1652785731373,76.9,19.3,3.8,x
1652785731407.8,76.6,19.1,3.8,x
1652785731439.6,76.5,19,3.8,x
1652785731457,76.4,18.8,3.8,x
1652785731473.8,76.3,18.8,3.8,x
1652785731489.5,76.2,18.7,3.7,x
1652785731506.8,76,18.6,3.7,x
1652785731540.1,75.8,18.8,3.7,x
1652785731556.3,75.7,18.9,3.7,x
1652785731573.7,75.5,19,3.7,x
1652785731590.5,75.5,19,3.8,x
1652785731606.3,75.3,19,3.9,x
1652785731641,75.1,18.9,4,x
1652785731656.7,75,18.8,4,x
1652785731672.8,75,18.7,4,x
1652785731706.7,74.9,18.5,3.9,x
1652785731740.3,74.8,18.2,4,x
1652785731757.1,74.8,18.2,4.1,x
1652785731773.3,74.8,18,4.2,x
1652785731807.1,74.8,17.8,4.3,x
1652785731823.4,74.8,17.6,4.3,x
1652785731840,74.9,17.5,4.4,x
1652785731906.2,75.1,17.4,4.5,x
1652785731956.6,75.3,17.4,4.4,x
1652785731972.9,75.5,17.4,4.4,x
1652785731989.5,75.5,17.3,4.4,x
1652785732006.6,75.6,17.2,4.4,x
1652785732022.9,75.8,17.1,4.3,x
1652785732040.5,75.8,17,4.3,x
1652785732056.7,76,16.9,4.3,x
1652785732073.4,76.1,16.8,4.3,x
1652785732090.3,76.2,16.7,4.3,x
1652785732122.9,76.5,16.6,4.3,x
1652785732139.6,76.6,16.6,4.2,x
1652785732172.9,76.8,16.7,4.1,x
1652785732206.4,77,16.7,4,x
1652785732224.3,77.1,16.7,4,x
1652785732256.3,77.3,16.6,3.9,x
1652785732290.3,77.4,16.5,4,x
1652785732306.3,77.4,16.4,4.1,x
1652785732322.9,77.5,16.3,4.1,x
1652785732340.8,77.6,16.3,4.1,x
1652785732357,77.7,16.2,4.1,x
1652785732373.7,77.8,16.2,3.9,x
1652785732390.5,77.9,16.2,3.8,x
1652785732407,77.9,16.2,3.7,x
1652785732440.2,78,16.2,3.6,x
1652785732457.6,78.1,16.3,3.5,x
1652785732540.3,78,16.2,3.6,x
1652785732556.9,78,16,3.7,x
1652785732606.3,77.9,15.9,3.6,x
1652785732623.9,77.9,15.9,3.5,x
1652785732674.5,77.7,16.1,3.5,x
1652785732741.1,77.5,16.2,3.5,x
1652785732773,77.4,16.3,3.5,x
1652785732806.9,77.4,16.4,3.4,x
1652785732839.6,77.3,16.7,3.3,x
1652785732857.4,77.2,16.8,3.2,x
1652785732889.7,77,16.9,3.3,x
1652785732907.1,77,16.9,3.4,x
1652785732956.2,77,17.1,3.2,x
1652785732973.9,77,17.2,3,x
1652785732989.5,77.1,17.4,2.9,x
1652785733006.7,77.2,17.8,2.5,x
1652785733024,77.2,18.1,2.4,x
1652785733040.7,77.2,18.5,2.3,x
1652785733057,77,18.9,2.4,x
1652785733072.9,76.9,19.1,2.6,x
1652785733090.3,76.9,19.3,2.6,x
1652785733106.9,76.9,19.5,2.6,x
1652785733122.9,77.1,19.7,2.5,x
1652785733158.4,77.2,19.9,2.6,x
1652785733173.8,77.1,19.8,2.8,x
1652785733189.6,76.9,19.4,3.3,x
1652785733207,76.8,19.1,3.6,x
1652785733222.7,76.7,18.9,3.7,x
1652785733239.4,76.6,18.7,4,x
1652785733256.3,76.6,18.4,4.1,x
1652785733272.8,76.7,18.3,4.1,x
1652785733322.8,76.7,18.4,4.2,x
1652785733372.8,76.7,18.6,4,x
1652785733422.8,76.7,18.6,4.1,x
1652785733472.9,76.6,18.6,4.3,x
1652785733506.2,76.5,18.6,4.4,x
1652785733622.8,76.3,18.8,4.5,x
1652785733639.4,76.3,18.9,4.5,x
1652785733656.1,76.2,19.1,4.5,x
1652785733672.7,76.1,19.2,4.5,x
1652785733689.4,76,19.5,4.4,x
1652785733706.2,76,19.7,4.3,x
1652785733722.8,76,20.2,4.2,x
1652785733739.4,76,20.8,4.1,x
1652785733756.2,76,21,4.1,x
1652785733772.9,75.9,21.4,4.3,x
1652785733789.5,75.9,21.7,4.3,x
1652785733806.1,76,22,4.2,x
1652785733822.9,75.9,22.2,4.2,x
1652785733839.5,75.9,22.6,4.2,x
1652785733856.2,75.8,23,4.5,x
1652785733872.8,75.7,23.1,4.6,x
1652785733889.5,75.7,23.3,4.7,x
1652785733906.2,75.6,23.4,5,x
1652785733939.4,75.5,23.4,5.2,x
1652785733956.1,75.4,23.3,5.4,x
1652785733972.9,75.3,23.3,5.5,x
1652785733989.4,75.3,23.4,5.5,x
1652785734006.2,75.2,23.5,5.6,x
1652785734022.9,75.1,23.6,5.8,x
1652785734039.5,75.1,23.7,5.9,x
1652785734056.2,75,23.7,5.9,x
1652785734089.5,74.9,23.8,6.1,x
1652785734122.8,74.9,23.8,6.3,x
1652785734172.8,75,23.7,6.2,x
1652785734189.5,75.1,23.6,6.2,x
1652785734222.8,75.2,23.5,6.1,x
1652785734239.4,75.3,23.5,6,x
1652785734256.1,75.4,23.5,5.9,x
1652785734306.1,75.6,23.4,5.7,x
1652785734323.1,75.6,23.2,5.7,x
1652785734339.5,75.7,23.1,5.7,x
1652785734356.1,75.8,22.9,5.6,x
1652785734373,75.9,22.7,5.6,x
1652785734389.4,76,22.5,5.5,x
1652785734406.1,76.1,22.4,5.4,x
1652785734439.6,76.3,22.3,5.3,x
1652785734456.1,76.5,22.1,5.2,x
1652785734472.7,76.6,21.9,5.2,x
1652785734489.4,76.7,21.7,5.1,x
1652785734506.2,76.8,21.6,5,x
1652785734522.7,77,21.6,4.7,x
1652785734539.4,77.1,21.6,4.6,x
1652785734556.2,77.2,21.6,4.5,x
1652785734572.8,77.2,21.5,4.5,x
1652785734589.4,77.3,21.4,4.5,x
1652785734606.1,77.4,21.3,4.5,x
1652785734639.5,77.4,21.1,4.5,x
1652785734656.1,77.5,21,4.4,x
1652785734689.4,77.5,21,4.3,x
1652785734706.1,77.4,21.1,4.3,x
1652785734722.9,77.4,21,4.3,x
1652785734756.1,77.3,20.8,4.5,x
1652785734772.8,77.3,20.6,4.7,x
1652785734789.4,77.3,20.1,4.9,x
1652785734806.1,77.3,19.8,5,x
1652785734822.8,77.3,19.3,4.9,x
1652785734839.5,77.3,19,4.8,x
1652785734872.8,77.3,19,4.7,x
1652785734939.5,77.3,18.9,4.5,x
1652785734956.1,77.3,18.8,4.5,x
1652785734972.8,77.2,18.8,4.5,x
1652785734989.3,77.2,18.7,4.5,x
1652785735022.8,77.2,18.5,4.4,x
1652785735056,77.2,18.4,4.2,x
1652785735089.4,77.1,18.6,4.1,x
1652785735106.2,77.1,18.7,4,x
1652785735122.8,77,18.8,3.9,x
1652785735139.5,77,18.9,3.9,x
1652785735172.8,76.9,19.1,3.7,x
1652785735190.9,76.9,19.1,3.5,x
1652785735206.1,76.8,19.4,3.1,x
1652785735222.8,76.8,19.8,2.4,x
1652785735239.4,76.7,19.9,2.1,x
1652785735256.2,76.7,20.2,2.4,x
1652785735272.7,76.8,20.3,2.6,x
1652785735289.4,77,20.3,2.8,x
1652785735306.1,77.4,20.4,2.7,x
1652785735323.2,77.7,20.4,2.4,x
1652785735339.5,77.9,20.4,2.1,x
1652785735356.1,78.1,20.4,1.6,x
1652785735372.8,78.4,20.4,1.2,x
1652785735389.4,78.4,20.3,1.1,x
1652785735406.1,78.2,20.5,1.5,x
1652785735422.8,77.9,20.7,1.8,x
1652785735439.6,76.9,21,2.7,x
1652785735456.2,76,21.3,3.4,x
1652785735473.6,75.7,21.4,3.6,x
1652785735489.4,75.1,21.7,3.6,x
1652785735506.1,75,21.7,3.5,x
1652785735522.8,74.7,21.8,3.3,x
1652785735539.6,74.5,21.7,3.3,x
1652785735556.1,74.3,21.6,3.4,x
1652785735572.8,74.3,21.5,3.5,x
1652785735589.4,74.3,21.4,3.6,x
1652785735606.1,74.5,21.3,3.5,x
1652785735622.8,74.5,21.4,3.4,x
1652785735639.4,74.6,21.4,3.2,x
1652785735656.1,74.8,21.5,2.9,x
1652785735673.4,74.9,21.4,2.8,x
1652785735689.5,75,21.4,2.7,x
1652785735706.1,75.1,21.5,2.6,x
1652785735723.1,75.2,21.5,2.5,x
1652785735739.5,75.2,21.6,2.5,x
1652785735756.1,75.3,21.7,2.5,x
1652785735807.1,75.3,21.9,2.5,x
1652785735822.8,75.3,22,2.7,x
1652785735856.2,75.2,22,2.9,x
1652785735906.2,75.3,22,3.1,x
1652785735922.9,75.4,22,3,x
1652785735939.5,75.6,22,3,x
1652785735974,76,21.9,2.7,x
1652785735990.9,76.2,21.8,2.4,x
1652785736006.1,76.4,21.8,2.2,x
1652785736023.1,76.6,21.7,2,x
1652785736039.5,76.6,21.5,1.9,x
1652785736056.2,76.7,21.5,1.7,x
1652785736072.9,76.8,21.5,1.6,x
1652785736089.4,76.9,21.5,1.3,x
1652785736106.2,76.9,21.6,1.2,x
1652785736122.8,76.9,21.7,1.2,x
1652785736156.1,77,21.7,1.4,x
1652785736172.8,77,21.6,1.4,x
1652785736189.9,77.1,21.6,1.4,x
1652785736206.1,77.1,21.7,1.3,x
1652785736222.8,77.2,21.8,1,x
1652785736239.5,77.3,21.9,0.8,x
1652785736272.8,77.3,22,0.6,x
1652785736306.7,77.3,21.7,0.7,x
1652785736323.7,77.2,21.6,0.7,x
1652785736339.4,77.1,21.5,0.5,x
1652785736356.1,76.9,21.4,0.5,x
1652785736373.9,76.6,21.3,0.5,x
1652785736391.8,76.5,21.3,0.6,x
1652785736406.2,76.2,21.3,0.8,x
1652785736440.4,76,21.2,1.1,x
1652785736456.1,75.9,21.2,1,x
1652785736472.8,75.9,21.2,0.8,x
1652785736506.2,75.9,21.3,0.6,x
1652785736523.4,75.9,21.4,0.6,x
1652785736540.3,75.9,21.7,0.9,x
1652785736556.2,75.9,22,1.1,x
1652785736572.8,75.7,22.8,1.3,x
1652785736589.5,75.5,23.7,1.3,x
1652785736607.2,75.3,24.1,1.3,x
1652785736622.8,75,24.6,1.3,x
1652785736639.5,74.6,24.9,1.5,x
1652785736657.4,74.2,25.2,1.9,x
1652785736672.8,74,25.3,2.1,x
1652785736689.4,73.6,25.5,2.5,x
1652785736706.2,73.3,25.5,2.7,x
1652785736739.4,73,25.2,2.8,x
1652785736756.2,73,24.8,2.8,x
1652785736772.9,72.9,24.3,2.8,x
1652785736789.5,72.9,24,2.8,x
1652785736806,73,23.6,2.8,x
1652785736822.8,73,23.3,2.8,x
1652785736857.1,73,23,2.7,x
1652785736872.8,73,22.8,2.7,x
1652785736889.7,73.1,22.5,2.8,x
1652785736922.8,73.4,22.3,2.8,x
1652785736939.5,73.6,22.4,2.7,x
1652785736956.5,73.9,22.6,2.6,x
1652785736972.9,74.1,22.7,2.5,x
1652785736989.5,74.4,22.8,2.4,x
1652785737006.1,74.7,22.9,2.2,x
1652785737023.2,74.9,22.9,2.2,x
1652785737039.5,75.1,22.9,2.1,x
1652785737056.1,75.2,22.9,2,x
1652785737106.1,75.4,23.1,1.9,x
1652785737123.6,75.4,23,1.9,x
1652785737157.2,75.6,22.7,1.8,x
1652785737172.8,75.8,22.4,1.7,x
1652785737190,76.1,22.1,1.5,x
1652785737206.2,76.3,21.9,1.4,x
1652785737222.8,76.6,21.7,1.2,x
1652785737240.2,76.9,21.6,1,x
1652785737256.7,77,21.5,0.9,x
1652785737272.8,77.2,21.5,0.8,x
1652785737289.4,77.5,21.4,0.6,x
1652785737306.5,77.7,21.4,0.4,x
1652785737339.4,77.9,21.6,0,x
1652785737356.2,77.9,21.7,-0.1,x
1652785737389.6,77.8,21.9,-0.1,x
1652785737406.1,77.6,21.9,0.1,x
1652785737423.1,77.4,21.8,0.3,x
1652785737456.1,77,21.6,0.6,x
1652785737472.7,76.8,21.4,0.8,x
1652785737489.3,76.6,21.3,0.8,x
1652785737506,76.4,21.1,0.8,x
1652785737522.7,76.2,21.1,0.6,x
1652785737539.4,76.2,21.2,0.5,x
1652785737556.1,76.2,21.4,0.4,x
1652785737572.7,76.3,21.8,0.2,x
1652785737590.3,76.4,22.3,0,x
1652785737607.5,76.4,22.5,-0.1,x
1652785737622.7,76.5,22.8,-0.1,x
1652785737639.4,76.5,22.9,-0.1,x
1652785737656.2,76.6,23,-0.1,x
1652785737672.8,76.7,23.1,0,x
1652785737689.4,76.8,23,0.1,x
1652785737739.4,77,22.6,0,x
1652785737756.1,77.1,22.4,0.1,x
1652785737772.8,77.1,22.3,0.1,x
1652785737790.5,77.2,22,0.1,x
1652785737806.1,77.3,21.6,0.1,x
1652785737822.8,77.5,21,-0.1,x
1652785737840.9,77.5,20.7,-0.2,x
1652785737856.4,77.7,20,-0.3,x
1652785737872.7,77.8,19.5,-0.4,x
1652785737889.7,77.8,19.3,-0.4,x
1652785737906.1,77.9,18.9,-0.3,x
1652785737922.8,77.9,18.6,-0.4,x
1652785737940.1,77.9,18.4,-0.5,x
1652785737957.2,77.8,17.8,-0.7,x
1652785737972.8,77.8,17.1,-0.8,x
1652785737989.2,77.7,16.6,-0.8,x
