time,sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_walking
1666170485633,125.3,27.4,1.7,x
1666170485649.6,127.4,28.7,1.3,x
1666170485666.4,128.6,29.2,1,x
1666170485683,131.1,30.1,0.1,x
1666170485700,133.7,30.4,-1.4,x
1666170485746,138.9,30.1,-4.9,x
1666170485752.5,140,30,-5.6,x
1666170485771.2,141.8,29.8,-6.5,x
1666170485783.7,142.6,29.8,-6.9,x
1666170485799.5,144.1,29.8,-7.3,x
1666170485816.4,144.7,29.8,-7.5,x
1666170485832.9,146.1,30,-7.9,x
1666170485849.6,147.4,30.2,-8.4,x
1666170485866.7,148,30.3,-8.7,x
1666170485883,149.1,30.4,-9.2,x
1666170485899.7,150,30.3,-9.6,x
1666170485916.4,150.4,30.1,-9.7,x
1666170485932.9,151,29.6,-9.7,x
1666170485949.7,151.3,28.8,-9.7,x
1666170485974.6,151.3,27.8,-9.7,x
1666170485982.9,151.3,27.2,-9.7,x
1666170485999.9,151.2,26.5,-9.7,x
1666170486016.8,151.1,25.2,-9.9,x
1666170486032.9,150.8,23.9,-10.3,x
1666170486049.6,150.3,22.5,-10.9,x
1666170486067.5,150,21.8,-11.2,x
1666170486082.9,149.3,20.2,-11.9,x
1666170486099.7,148.8,19.3,-12.2,x
1666170486116.3,147.8,17.5,-13,x
1666170486132.9,146.4,15.4,-13.9,x
1666170486149.6,144.5,13.1,-14.8,x
1666170486166.3,143.4,12,-15.2,x
1666170486182.9,141,9.7,-15.4,x
1666170486199.6,138.9,8.3,-14.8,x
1666170486216.3,138.1,8.1,-14.3,x
1666170486232.9,137.3,8.5,-13.1,x
1666170486249.6,137.5,9.7,-12.6,x
1666170486266.2,137.9,10.5,-12.7,x
1666170486282.9,139.2,12.1,-13.6,x
1666170486299.6,140.9,13.7,-15.4,x
1666170486316.3,141.8,14.3,-16.4,x
1666170486332.9,143.1,15.4,-18.5,x
1666170486349.6,143.5,16.1,-20.4,x
1666170486366.2,143.3,16.3,-21,x
1666170486402.9,139.9,16.6,-20.9,x
1666170486432,136.1,17,-18.5,x
1666170486450.4,133.8,17.8,-16.6,x
1666170486467.4,132.8,18.2,-15.8,x
1666170486491.2,130.4,19.5,-13.8,x
1666170486500.8,129.8,19.8,-13.4,x
1666170486516.2,129.2,20.1,-13.1,x
1666170486532.9,128.3,20.6,-12.6,x
1666170486549.6,127.6,21,-12.1,x
1666170486566.2,127.2,21.2,-11.8,x
1666170486582.9,126.7,21.5,-10.9,x
1666170486599.7,126.4,21.6,-10.3,x
1666170486616.2,126.2,21.9,-9.1,x
1666170486632.9,126.2,22.2,-8,x
1666170486649.5,126.7,22.4,-7,x
1666170486666.3,127.1,22.4,-6.6,x
1666170486682.9,128.3,22.2,-6.2,x
1666170486699.7,129.8,21.6,-6.4,x
1666170486716.2,130.6,21.1,-6.7,x
1666170486744,131.9,20.1,-7.4,x
1666170486766.2,133.5,19,-7.6,x
1666170486782.9,134.8,19.3,-6.9,x
1666170486799.5,135.6,19.6,-6.4,x
1666170486816.2,137.5,20.8,-5.4,x
1666170486832.9,139.8,22.2,-4.8,x
1666170486849.5,141,22.8,-4.7,x
1666170486867,143.5,23.7,-4.9,x
1666170486883,146,23.9,-5.8,x
1666170486900.2,147.2,23.8,-6.3,x
1666170486916.3,149.4,23.5,-7.6,x
1666170486932.9,151,23.2,-8.7,x
1666170486949.9,152.2,23.1,-9.5,x
1666170486966.2,152.6,23.3,-9.6,x
1666170486982.9,153.2,23.8,-9.4,x
1666170486999.8,153.7,24.5,-8.8,x
1666170487016.2,154,25,-8.4,x
1666170487043.6,154.8,26.3,-7.3,x
1666170487057.3,155,26.8,-7,x
1666170487071.3,155.2,27.2,-6.7,x
1666170487092.3,155.9,28.2,-6.2,x
1666170487116.2,156.3,28.7,-6.1,x
1666170487132.9,156.6,29.1,-6.2,x
1666170487149.5,156.8,29.3,-6.2,x
1666170487166.3,156.9,29.7,-6.4,x
1666170487182.9,156.8,30,-6.6,x
1666170487199.6,156.6,30.1,-6.6,x
1666170487217.2,156.1,30.2,-6.5,x
1666170487232.8,155.2,30.1,-6,x
1666170487249.6,154.6,30.1,-5.7,x
1666170487266.2,153.5,29.7,-5,x
1666170487282.8,152.2,28.7,-5,x
1666170487300.2,151.4,28,-5,x
1666170487316.2,149.5,26.4,-5,x
1666170487332.9,147.7,25.4,-4.6,x
1666170487349.5,147,25.3,-4.1,x
1666170487366.2,146.3,25.9,-2.7,x
1666170487382.9,146.6,27.4,-1.3,x
1666170487400.1,147.1,28.3,-0.7,x
1666170487440.3,150.9,31.6,-0.6,x
1666170487449.5,152.3,32.3,-1.2,x
1666170487466.2,155.4,33.3,-3.2,x
1666170487482.8,158.6,34.1,-6,x
1666170487500,159.9,34.3,-7.4,x
1666170487516.2,161.7,34.1,-9.8,x
1666170487532.9,162.3,33.2,-11.2,x
1666170487550,162.2,32.7,-11.2,x
1666170487566.2,161.8,31.9,-10,x
1666170487582.8,161.8,31.8,-7.9,x
1666170487599.5,162,31.9,-6.8,x
1666170487616.2,162.9,32.4,-5.2,x
1666170487632.9,164.4,33.1,-4.4,x
1666170487649.5,165.4,33.4,-4.5,x
1666170487666.4,167.5,33.8,-5.2,x
1666170487682.9,169.7,34,-6.4,x
1666170487699.5,170.8,34.1,-7,x
1666170487716.2,172.7,34.1,-7.8,x
1666170487732.8,174.3,34.2,-8.2,x
1666170487749.4,175,34.2,-8.2,x
1666170487766.3,176.2,34.1,-7.7,x
1666170487782.8,177.2,33.6,-6.8,x
1666170487799.5,177.8,33.2,-6.4,x
1666170487816.2,179.1,32.3,-6,x
1666170487832.9,180.6,31.4,-6,x
1666170487849.5,181.4,31.1,-6.1,x
1666170487866.2,183.4,30.8,-6.1,x
1666170487882.9,185.7,31.1,-5.7,x
1666170487899.8,187.1,31.4,-5.3,x
1666170487916.1,189.8,32,-4.3,x
1666170487932.8,192.6,32.4,-3.3,x
1666170487949.5,193.9,32.5,-2.9,x
1666170487966.2,196.4,32.4,-2.6,x
1666170487982.8,198.7,32.1,-2.9,x
1666170487999.5,199.8,32,-3.2,x
1666170488016.2,202,31.7,-3.9,x
1666170488032.9,204.1,31.5,-4.3,x
1666170488049.5,205.2,31.5,-4.4,x
1666170488066.3,207.4,31.5,-4.4,x
1666170488082.9,209.7,31.7,-4.1,x
1666170488099.5,210.9,31.9,-3.8,x
1666170488116.2,213.2,32.1,-3,x
1666170488132.8,215.6,32.2,-2.2,x
1666170488149.5,216.8,32.2,-1.9,x
1666170488166.5,219.4,32.1,-1.4,x
1666170488182.8,222.3,32,-1.5,x
1666170488199.5,223.9,31.9,-1.8,x
1666170488216.1,227.2,31.7,-2.7,x
1666170488232.9,230.7,31.6,-3.7,x
1666170488249.6,232.4,31.5,-4.1,x
1666170488266.1,235.8,31.5,-4.7,x
1666170488282.9,239.1,31.6,-5.1,x
1666170488299.5,240.8,31.7,-5.3,x
1666170488316.2,244.2,32.1,-5.7,x
1666170488353.9,250.7,33.3,-6.9,x
1666170488366.1,252.1,33.6,-7.2,x
1666170488382.8,254.6,34,-7.9,x
1666170488399.5,255.7,34.1,-8.1,x
1666170488416.2,257.5,34.4,-8.4,x
1666170488432.8,259.2,35,-8.4,x
1666170488449.5,260,35.4,-8.2,x
1666170488466.3,261.9,36.3,-8,x
1666170488482.9,263.9,37.4,-7.7,x
1666170488499.4,264.9,37.9,-7.7,x
1666170488516.2,267,38.9,-7.8,x
1666170488532.8,268.9,39.7,-8.1,x
1666170488549.4,269.8,40,-8.2,x
1666170488566.2,271.4,40.4,-8.4,x
1666170488582.8,273,40.5,-8.5,x
1666170488599.5,273.7,40.5,-8.5,x
1666170488616.1,275.1,40.1,-8.5,x
1666170488632.8,276,39.2,-8.4,x
1666170488649.5,276.3,38.5,-8.2,x
1666170488666.2,276.8,36.9,-7.5,x
1666170488682.8,277.4,35.1,-6.3,x
1666170488699.5,277.9,34.3,-5.6,x
1666170488716.1,279.3,32.9,-4.5,x
1666170488732.8,281.3,32,-3.7,x
1666170488749.5,282.5,31.5,-3.5,x
1666170488766.2,285.3,30.6,-3.6,x
1666170488783,288.3,29.5,-4.2,x
1666170488799.4,289.8,28.8,-4.5,x
1666170488816.1,292.8,27.2,-5.4,x
1666170488832.9,295.6,25.4,-6.3,x
1666170488857,298.2,23.7,-7.2,x
1666170488866.1,299.4,22.9,-7.6,x
1666170488882.8,301.7,21.5,-8.2,x
1666170488899.4,302.8,21,-8.4,x
1666170488916.1,304.9,19.9,-8.5,x
1666170488932.8,306.9,19.2,-8.4,x
1666170488949.5,307.9,18.9,-8.4,x
1666170488966.2,310.1,18.6,-8.6,x
1666170488987.6,312.5,18.6,-9.2,x
1666170488999.5,313.6,18.7,-9.5,x
1666170489016.1,315.8,18.9,-10.2,x
1666170489032.8,317.7,19,-10.5,x
1666170489049.5,318.4,19,-10.4,x
1666170489066.2,319.4,19,-10.1,x
1666170489082.8,320.1,18.9,-9.6,x
1666170489099.5,320.3,18.9,-9.3,x
1666170489116.1,320.7,19,-8.7,x
1666170489133.3,321,19.4,-8.2,x
1666170489149.4,321.1,19.6,-8,x
1666170489166.1,321.3,19.9,-7.7,x
1666170489199.4,320.9,19.8,-7.5,x
1666170489216.3,320,19.7,-6.8,x
1666170489233.9,319.2,20.1,-5.6,x
1666170489249.5,318.9,20.5,-4.9,x
1666170489290.6,319.6,24,-2.8,x
1666170489299.5,320.2,25,-2.8,x
1666170489316.1,321.6,26.9,-3.4,x
1666170489333.2,322.3,27.6,-4,x
1666170489349.4,324,28.6,-5.3,x
1666170489366.2,325.6,29.1,-6.6,x
1666170489383.1,326.9,29.4,-7.5,x
1666170489399.5,327.5,29.5,-7.9,x
1666170489416.2,328.5,29.8,-8.4,x
1666170489432.8,329.4,30,-9,x
1666170489449.7,329.8,30.2,-9.3,x
1666170489466.1,330.8,30.5,-9.9,x
1666170489483.2,331.9,30.9,-10.5,x
1666170489499.5,332.5,31.1,-10.9,x
1666170489516.2,333.6,31.7,-11.4,x
1666170489532.9,334.1,31.9,-11.7,x
1666170489549.4,335,32.2,-12.1,x
1666170489566.2,335.7,32.3,-12.5,x
1666170489582.8,335.9,32.3,-12.6,x
1666170489599.5,336,32.1,-12.8,x
1666170489616.1,335.9,31.8,-12.9,x
1666170489632.8,335.7,31.7,-12.9,x
1666170489649.4,335.2,31.4,-12.9,x
1666170489666.2,334.5,31,-12.8,x
1666170489682.9,334.1,30.8,-12.6,x
1666170489699.4,333.4,30.5,-12.2,x
1666170489716.1,332.5,30.1,-11.7,x
1666170489732.8,332.2,29.9,-11.4,x
1666170489751.2,331.5,29.3,-11.2,x
1666170489768.3,330.6,28.2,-11.4,x
1666170489782.8,329.7,27.4,-11.5,x
1666170489799.5,327.3,25.1,-11.4,x
1666170489816.4,324.1,22.3,-10.4,x
1666170489832.8,322.5,21,-9.6,x
1666170489849.4,320.1,19.5,-7.7,x
1666170489866.1,319.1,19.7,-6.4,x
1666170489882.8,319.2,20.3,-6.2,x
1666170489899.7,320,22.1,-7.1,x
1666170489916,321.5,24.3,-9.2,x
1666170489932.9,322.3,25.4,-10.5,x
1666170489949.4,323.6,27.7,-13.1,x
1666170489966.1,324.1,29.6,-15.1,x
1666170489982.8,323.9,30.4,-15.8,x
1666170489999.4,322.8,31.5,-16.2,x
1666170490016.1,320.4,31.8,-15.3,x
1666170490033.2,318.9,31.8,-14.5,x
1666170490049.5,315.6,31.5,-12.7,x
1666170490066.2,312.1,31.2,-10.8,x
1666170490083,310.5,31.1,-10,x
1666170490099.4,307.8,31.1,-8.7,x
1666170490116.2,305.6,31.4,-7.7,x
1666170490132.9,304.7,31.6,-7.4,x
1666170490149.4,303.1,31.9,-6.8,x
1666170490166.1,301.8,31.8,-6.4,x
1666170490182.9,301.1,31.6,-6.3,x
1666170490219.7,298.7,30.5,-5.5,x
1666170490249.4,297.3,29.8,-4.7,x
1666170490266.3,296.9,29.6,-4.1,x
1666170490283.3,296.8,29.5,-3.7,x
1666170490299.6,297.2,29.6,-3.2,x
1666170490316.1,298.3,29.7,-3.3,x
1666170490333,299,29.7,-3.7,x
1666170490349.5,300.4,29.5,-5,x
1666170490366.1,301.2,29,-6.6,x
1666170490382.8,301.4,28.7,-7.1,x
1666170490399.4,301.5,28.4,-7.6,x
1666170490416.1,301.6,28.7,-6.9,x
1666170490433.1,301.8,29.1,-6.2,x
1666170490450.2,302.6,30.4,-4.8,x
1666170490466.1,304.1,32.1,-3.8,x
1666170490482.8,305,33,-3.6,x
1666170490499.4,307.3,34.7,-3.9,x
1666170490516.1,309.9,36.1,-5.1,x
1666170490532.7,311.3,36.7,-6,x
1666170490549.4,313.9,37.4,-8,x
1666170490566.1,316,37.7,-10.1,x
1666170490582.7,316.8,37.8,-11,x
1666170490599.4,317.6,37.7,-12.5,x
1666170490616.1,317.8,37.6,-13.1,x
1666170490649.4,317.3,37.7,-12.5,x
1666170490666.7,317.2,38,-11.5,x
1666170490683.4,317.2,38.2,-11,x
1666170490699.9,317.4,38.6,-10,x
1666170490716.7,317.5,38.9,-8.9,x
1666170490751.7,317.5,38.9,-7,x
1666170490766,317.4,38.9,-6.4,x
1666170490783.7,317.2,38.6,-5.3,x
1666170490799.4,316.9,38,-4.3,x
1666170490816,316.6,37.5,-3.4,x
1666170490832.8,316.4,37.2,-3,x
1666170490849.4,316,36.9,-2.5,x
1666170490866.1,315.5,36.6,-2.3,x
1666170490882.8,315.2,36.4,-2.2,x
1666170490899.4,314.6,36.1,-2,x
1666170490916.1,313.9,35.5,-1.7,x
1666170490932.7,313.4,35,-1.5,x
1666170490949.4,312.3,33.7,-1,x
1666170490966.1,310.8,32,-0.1,x
1666170490982.8,310.1,31,0.3,x
1666170490999.4,308.8,29.3,1.2,x
1666170491016.1,308,28.3,2,x
1666170491032.7,307.8,28.2,2.4,x
1666170491049.4,308.1,28.8,2.7,x
1666170491066.1,309,29.9,2.5,x
1666170491082.7,309.6,30.6,2.1,x
1666170491099.4,311,31.8,0.8,x
1666170491139,313.4,33.6,-2.8,x
1666170491150.4,313.7,34,-3.7,x
1666170491166.1,313.6,34.4,-5.1,x
1666170491182.7,313.3,34.5,-5.6,x
1666170491199.4,312.2,34.3,-5.9,x
1666170491216.4,310.7,34.1,-5.3,x
1666170491232.7,309.9,34.1,-4.6,x
1666170491249.3,308.2,34.2,-3,x
1666170491266.1,306.7,34.5,-1.3,x
1666170491282.8,306,34.7,-0.5,x
1666170491299.3,304.9,34.8,0.6,x
1666170491316.3,304.4,34.8,1,x
1666170491333,303.5,34.6,1.6,x
1666170491349.4,302.5,33.9,1.9,x
1666170491366.1,302.1,33.4,1.9,x
1666170491382.7,301.3,32.5,1.9,x
1666170491399.4,300.5,31.8,1.8,x
1666170491416.4,300.1,31.5,1.8,x
1666170491432.7,299.3,31.3,2,x
1666170491449.6,298.7,31.2,2.1,x
1666170491466.3,298.5,31.2,2.1,x
1666170491482.7,298.3,31.2,2,x
1666170491499.3,298.2,31.3,1.8,x
1666170491549.3,298.5,30.7,0.4,x
1666170491582.7,298.1,29.3,-2.3,x
1666170491599.3,297.5,28.4,-3.1,x
1666170491616.3,297.2,28.1,-3.2,x
1666170491632.7,297.1,27.6,-2.8,x
1666170491649.4,297.6,27.6,-2,x
1666170491666.1,298.1,27.8,-1.6,x
1666170491682.7,299.2,28.4,-1.1,x
1666170491699.4,300.6,29.2,-1.7,x
1666170491716.5,301.2,29.6,-2.4,x
1666170491732.7,302.3,30.3,-3.7,x
1666170491749.3,303.3,30.4,-4.8,x
1666170491766.9,304.2,30,-5.4,x
1666170491782.7,304.7,29.6,-5.6,x
1666170491819.9,306.2,27.7,-5.8,
1666170491832.7,306.6,27.5,-5.6,
1666170491849.4,307.5,27.5,-5.2,
1666170491866.6,307.8,27.8,-4.9,
1666170491883.3,308.6,28.7,-4.6,
1666170491899.5,309.3,29.6,-4.2,
1666170491916.3,309.6,30.1,-4,
1666170491932.9,310.3,30.9,-3.6,
1666170491949.3,310.8,31.6,-3.2,
1666170491966,310.9,31.8,-2.9,
1666170491982.6,311.1,32.2,-2.4,
1666170491999.4,311,32.5,-1.8,
1666170492016.1,311,32.7,-1.6,
1666170492032.6,310.8,33,-1.2,
1666170492049.3,310.5,33.2,-1.1,
1666170492087,310,33.5,-0.9,
1666170492101.7,309.5,33.4,-0.7,
1666170492116.2,309.2,33.2,-0.5,
1666170492132.7,308.5,32.4,-0.2,
1666170492149.4,307.7,31.1,0.1,
1666170492166.1,307.3,30.3,0.2,
1666170492182.7,306.4,28.7,0.4,
1666170492199.4,305.7,27.5,0.8,
1666170492216.5,305.5,27.1,1,
1666170492232.6,305.6,27.1,1.4,
1666170492249.3,306.4,27.9,1.5,
1666170492266,307,28.5,1.3,
1666170492282.7,308.3,29.7,0.5,
1666170492299.4,309.6,30.7,-0.7,
1666170492316,310.2,31.1,-1.4,
1666170492332.7,310.8,31.6,-2.6,
1666170492349.3,310.4,31.6,-3.3,
1666170492366.4,310,31.5,-3.4,
1666170492382.7,308.8,31,-3.1,
1666170492399.3,307.6,30.7,-2.3,
1666170492416.7,307,30.6,-1.7,
1666170492432.7,306,30.9,-0.5,
1666170492449.7,305.5,31.1,0,
1666170492466,304.7,31.7,0.8,
1666170492482.7,304,32,1.3,
1666170492499.4,303.2,32.1,1.4,
1666170492516.5,302.8,32,1.4,
1666170492532.6,302,31.7,1.4,
1666170492549.4,301.3,31.5,1.4,
1666170492566,301,31.5,1.4,
1666170492582.6,300.2,31.4,1.6,
1666170492599.4,299.5,31.2,2.1,
1666170492616.9,299.2,31.2,2.4,
1666170492632.7,298.7,31.1,3,
1666170492649.3,298.5,31.3,3.4,
1666170492666.2,298.5,31.5,3.6,
1666170492682.7,298.7,32,3.9,
1666170492699.3,299.1,32.6,4.3,
1666170492716,299.3,32.8,4.4,
1666170492732.6,299.6,32.9,4.5,
1666170492749.3,299.8,32.6,4.6,
1666170492766.1,299.9,32.4,4.6,
1666170492782.7,300,32,4.5,
1666170492799.6,300.1,31.8,4.3,
1666170492832.6,300.3,32.2,4.4,
1666170492849.3,300.7,33.1,4.9,
1666170492866,300.9,33.6,5.1,
1666170492883.1,301.6,34.8,5.4,
1666170492899.3,302.5,35.6,5.2,
1666170492916.4,302.9,35.9,4.9,
1666170492932.7,303.7,36.2,4.2,
1666170492949.3,304.4,36.3,3.4,
1666170492966.3,304.8,36.2,3.1,
1666170492982.7,305.4,36,2.4,
1666170493020.2,305.7,35.7,1.8,
1666170493032.5,305.7,35.8,1.8,
1666170493049.4,305.8,36.2,2,
1666170493066,306,36.4,2,
1666170493082.6,306.3,37.1,2,
1666170493099.4,306.7,37.7,1.8,
1666170493116.1,306.8,38,1.7,
1666170493132.6,306.9,38.4,1.5,
1666170493149.3,306.9,38.7,1.5,
1666170493166.1,306.8,38.8,1.6,
1666170493182.7,306.6,39,1.7,
1666170493199.3,306.4,39.1,1.8,
1666170493216,306.2,39.2,1.8,
1666170493232.6,305.8,39.4,2,
1666170493249.3,305.2,39.8,2.1,
1666170493266,304.9,40,2.3,
1666170493282.6,304.2,40.3,2.7,
1666170493299.4,303.4,40.5,3.4,
1666170493316.8,303,40.5,3.6,
1666170493332.7,302.3,40.4,4,
1666170493349.5,301.5,39.9,4,
1666170493366.1,301,39.5,4,
1666170493382.6,299.9,38.5,4.1,
1666170493399.3,299.3,38.1,4.4,
1666170493416,298,37.6,5.1,
1666170493432.7,297.5,37.6,5.5,
1666170493449.3,296.9,37.9,5.9,
1666170493465.9,297,38.3,5.7,
