time,sensor_x0[undefined],sensor_y0[undefined],sensor_z0[undefined],sensor_x[undefined],sensor_y[undefined],sensor_z[undefined],sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_standing
1655202437234.9,-0.4,0,-0.3,-0.6,4.1,8.6,5.9,-1.8,3,x
1655202437253.2,-0.3,0,-0.6,-0.5,4.1,8.3,4.4,0.5,4.8,x
1655202437268.1,-0.1,0,-0.7,-0.3,4.1,8.2,1.8,1,5.7,x
1655202437284.9,0.1,0,-0.6,0,4.1,8.3,-4.5,0,6.6,x
1655202437302.7,0.3,0,-0.4,0.2,4.1,8.5,-6.6,-1.2,4.8,x
1655202437318.4,0.3,0,-0.3,0.1,4,8.6,-6.8,0,3.7,x
1655202437335.1,0.2,0,0,0.1,4,8.9,-7.1,2.7,2.4,x
1655202437352.4,0.3,0,0.1,0.2,4,9.1,-6.5,3.9,2,x
1655202437368.2,0.4,-0.1,0.2,0.2,4,9.2,-5.9,3.3,1.2,x
1655202437384.7,0.2,-0.1,0.3,0.1,3.9,9.3,-4.3,2.1,-2.7,x
1655202437402,0,-0.1,0.4,-0.2,3.9,9.4,-4.6,1.8,-4.1,x
1655202437459.9,0.1,0,0.5,-0.1,4,9.4,1.5,-1.4,-4.2,x
1655202437467.8,0,0,0.4,-0.2,4,9.4,3.1,-0.9,-5.2,x
1655202437485,-0.2,0.1,0.2,-0.4,4,9.1,4.4,-0.4,-5,x
1655202437501.3,-0.2,0,0.1,-0.4,4,9,4,-0.9,-4.2,x
1655202437517.9,-0.2,0.1,0,-0.4,4.1,9,2.1,-2,-3.4,x
1655202437534.6,-0.2,0.1,0,-0.4,4.1,9,1.9,-2,-3.2,x
1655202437551.5,-0.2,0,-0.1,-0.4,4,8.9,3.5,-1.2,-2.2,x
1655202437568.4,-0.2,0,-0.2,-0.4,4,8.8,4.1,0,-2.1,x
1655202437585,-0.2,0,-0.3,-0.4,4.1,8.7,2.5,0.8,-1.7,x
1655202437601.5,-0.2,0,-0.2,-0.4,4,8.7,1.6,0.4,-1.5,x
1655202437618.1,-0.1,0,-0.2,-0.3,4,8.7,0.5,0.1,-0.2,x
1655202437634.8,0,0,-0.1,-0.2,4.1,8.9,-1.1,1.2,0.5,x
1655202437651.7,0,0,0,-0.2,4,8.9,-1.3,1.4,0.4,x
1655202437668.6,0,0,0,-0.3,4,9,-1,1.4,0.2,x
1655202437685,-0.1,-0.1,0,-0.3,4,9,-1.5,1.2,0.1,x
1655202437701.5,-0.1,-0.1,0,-0.4,3.9,9,-2.3,1.2,0.4,x
1655202437718.4,0,-0.1,0,-0.3,3.9,8.9,-2.5,-0.6,1.6,x
1655202437735.1,0.2,0,-0.1,0,4,8.9,-1.2,0,1.9,x
1655202437751.5,0.2,0,-0.1,-0.1,4,8.8,-0.9,2.4,1.1,x
1655202437768.4,0,0,-0.2,-0.2,4,8.7,-1.5,3.4,-0.5,x
1655202437785.4,0.1,0.1,0,-0.1,4.1,9,-4.3,0.6,-1,x
1655202437801.5,0.1,0.1,0.1,-0.2,4,9.1,-3.9,0.6,-1.7,x
1655202437818.3,0,0,0.2,-0.3,4,9.1,-2,1.4,-2.2,x
1655202437835.1,-0.2,0,0.2,-0.4,4,9.2,-1.2,2,-2.4,x
1655202437851.5,-0.2,0,0.2,-0.5,4,9.2,-1,2,-1.7,x
1655202437869.3,0,0,0.3,-0.3,4,9.2,-1.5,-0.2,0,x
1655202437884.9,-0.1,0,0.4,-0.3,3.9,9.3,-1.2,-1.8,-0.8,x
1655202437901.5,-0.2,-0.1,0.4,-0.4,3.9,9.3,-0.3,-1.9,-1.2,x
1655202437918.2,-0.2,0,0.2,-0.5,3.9,9.2,2.7,-1.2,-0.4,x
1655202437934.9,-0.1,0.1,0,-0.4,4.1,9,3.6,-1,1,x
1655202437951.4,-0.1,0.1,0,-0.3,4.1,8.9,2.8,-1.4,1,x
1655202437969.8,0,0.1,-0.1,-0.3,4.1,8.9,1,-2.2,1.2,x
1655202437985.7,0,0.1,0,-0.3,4,9,0.9,-2,0.4,x
1655202438031.2,0,0.1,-0.2,-0.3,4.1,8.8,3.9,1.1,0.9,x
1655202438034.9,0,0.1,-0.2,-0.3,4.1,8.7,3.9,1.1,0.9,x
1655202438051.3,0,0.1,-0.3,-0.3,4.1,8.7,2,1.3,1.2,x
1655202438068.3,0,0,0,-0.2,4,9,-2.6,-0.7,1.4,x
1655202438085.2,0.1,0,0.1,-0.1,4,9.1,-1.1,-1.5,0.9,x
1655202438101.2,0.2,0,0.1,0,4,8.9,1.1,-0.4,0.5,x
1655202438118.1,0.2,0,-0.3,0,4,8.6,4.4,3.4,-0.8,x
1655202438134.7,0.2,0,-0.5,-0.1,4,8.4,4.4,4.4,-1,x
1655202438151.4,0.2,0,-0.7,-0.1,4,8.3,2,3.5,-1,x
1655202438170.2,0.2,-0.1,-0.6,-0.1,3.9,8.3,-3.1,4.8,-0.9,x
1655202438185.3,0.2,0,-0.4,-0.1,4,8.5,-6.5,4.3,-1.6,x
1655202438201.4,-0.1,-0.2,0.1,-0.4,3.8,9,-10.6,1,-2.1,x
1655202438217.9,-0.1,-0.1,0.6,-0.4,3.8,9.6,-10.5,-2.1,-1,x
1655202438236.2,0,0,0.8,-0.3,3.9,9.8,-6.8,0,-1.2,x
1655202438252.8,0.1,0,0.8,-0.3,3.9,9.7,-3.7,1.4,-1.8,x
1655202438268,0,0,0.4,-0.4,3.9,9.4,3.1,2.8,-4,x
1655202438284.8,-0.1,0.2,0.1,-0.4,4.1,9.1,1.8,0.9,-4.9,x
1655202438302.1,-0.2,0.2,0.2,-0.6,4.1,9.2,-1.5,-1.9,-3.7,x
1655202438318.3,-0.1,0.2,0.2,-0.5,4.1,9.2,-1.7,-2.8,-2.5,x
1655202438334.8,0,0.2,0.1,-0.3,4.1,9.1,1.3,-1.4,-1.4,x
1655202438351.9,0,0.2,0.1,-0.3,4.1,9.1,1.3,-1.4,-1.4,x
1655202438367.8,-0.1,0,-0.4,-0.5,4,8.5,8.2,5.6,-2.2,x
1655202438384.8,-0.1,0,-0.4,-0.5,4,8.5,8.2,5.6,-2.2,x
1655202438401.4,-0.3,0,-0.5,-0.7,4,8.4,-4.7,3.7,1.4,x
1655202438417.8,-0.3,0,-0.2,-0.7,4,8.7,-9.7,-0.5,2.7,x
1655202438434.5,0,-0.1,0.3,-0.4,3.8,9.3,-11.5,-4.8,5,x
1655202438451.1,-0.1,-0.2,0.5,-0.4,3.7,9.4,-4.4,3.4,3,x
1655202438467.9,-0.1,-0.2,0.5,-0.5,3.7,9.5,-2.2,5.7,2.3,x
1655202438484.7,0,-0.1,0.3,-0.4,3.8,9.3,0.3,3.3,1.9,x
1655202438502.2,0,0,0.1,-0.4,3.9,9.1,1.1,-0.4,1.5,x
1655202438518.2,0,0.1,0.1,-0.4,4,9,0.6,-0.6,1.4,x
1655202438535.3,-0.1,0.1,0.1,-0.5,4,9.1,-2.1,1.4,2.2,x
1655202438553.6,0,0.1,0.2,-0.4,4,9.2,-2.3,0.6,3.1,x
1655202438568,0.1,0.1,0.2,-0.3,4,9.2,-1.2,-0.1,2.9,x
1655202438585,0,0.1,0.2,-0.3,4,9.2,0.7,1.5,1.5,x
1655202438601.4,-0.1,0.1,0.2,-0.4,4,9.2,1.2,2.4,0.8,x
1655202438618.4,-0.2,0,0.3,-0.6,3.9,9.3,1.2,1.6,1.5,x
1655202438634.8,0,0,0.2,-0.4,3.9,9.2,2.4,-1,3.6,x
1655202438651.5,0,0,0.1,-0.4,3.9,9.1,2.5,-1.9,3.5,x
1655202438669.7,0,0,0.1,-0.4,3.9,9.1,2.4,-2.8,3.1,x
1655202438685,0,0.1,0,-0.4,4,9,3.4,-1.3,3.3,x
1655202438701.4,0,0,0,-0.4,3.9,8.9,3.9,-0.2,3.3,x
1655202438719.3,0,0,-0.1,-0.4,3.9,8.9,2.8,1.1,4,x
1655202438734.8,0,-0.1,-0.1,-0.4,3.9,8.9,1.9,-1.8,3.6,x
1655202438751.5,0,-0.1,-0.1,-0.3,4,8.8,2,-2.3,3.6,x
1655202438769.3,0.2,0.1,-0.2,-0.2,4,8.8,2.1,-1.9,3.7,x
1655202438785.3,0.2,0,-0.3,-0.1,4,8.6,2.3,-0.8,3.4,x
1655202438801.6,0.2,0,-0.3,-0.2,4,8.6,1.5,0.1,3.1,x
1655202438818.9,0.1,0,-0.1,-0.2,4,8.9,-3.2,-1.2,2.1,x
1655202438835,-0.1,-0.1,0.2,-0.4,3.9,9.2,-3.5,-4.2,2.1,x
1655202438851.5,0,-0.1,0.3,-0.3,3.9,9.2,-1.8,-4,2.9,x
1655202438869,0.1,0,0.2,-0.2,3.9,9.2,1.3,-0.9,2.2,x
1655202438885.5,0.1,0,0.1,-0.2,4,9.1,3.1,-0.9,0.1,x
1655202438901.5,0,0,0,-0.3,4,8.9,3.7,-1.5,-0.5,x
1655202438918.5,0,0.1,-0.1,-0.2,4.1,8.9,1.9,-1.6,-0.5,x
1655202438934.8,-0.1,0,0,-0.3,4,9,0.2,-1.4,-0.2,x
1655202438966,0,0.1,0.1,-0.3,4,9,-0.3,-2.1,0.3,x
1655202438967.7,0,0.1,0.1,-0.3,4,9,-0.3,-2.1,0.3,x
1655202438984.8,0,0,0.1,-0.3,4,9,0.1,-1.1,0.3,x
1655202439001.2,-0.1,0,0.1,-0.3,4,9.1,0.7,-0.7,0.4,x
1655202439018.1,0,0,0.1,-0.3,4,9,1.1,-1.5,0.8,x
1655202439034.6,0.1,0,0,-0.2,4,9,0.9,-1.5,0.5,x
1655202439051.3,0.1,0,0,-0.2,4,9,0.7,-1.4,0.1,x
1655202439068.1,0.1,0,0.1,-0.2,4,9,0.6,-1.7,-0.2,x
1655202439085.4,0.1,0,0,-0.2,4,9,1.9,-0.6,-0.3,x
1655202439101.4,0.1,0,0,-0.1,4,8.8,2.4,0.1,-0.3,x
1655202439118.4,0.1,0,-0.1,-0.2,4,8.8,1.9,0.5,0.5,x
1655202439134.8,0.1,0,0,-0.1,4,9,-1.2,-0.9,0.4,x
1655202439151.4,0.1,0,0.1,-0.1,4,9.1,-1.7,-2.3,0,x
1655202439168.7,0,-0.1,0.1,-0.2,3.9,9.1,0.1,-2.7,-0.9,x
1655202439185.3,0,0,0.1,-0.2,4,9,0.6,-0.8,-1.6,x
1655202439201.4,-0.1,-0.1,0.1,-0.3,3.9,9,0.7,-0.3,-1.7,x
1655202439218.4,-0.1,-0.1,-0.1,-0.3,3.9,8.8,1.4,-0.8,-0.6,x
1655202439235.1,0.1,0,-0.1,-0.1,4,8.8,0.5,-1.2,-1.1,x
1655202439252.1,-0.1,0,-0.1,-0.3,4,8.8,0,0.9,-2.9,x
1655202439268.1,-0.2,0,-0.1,-0.4,4,8.9,-1,1.7,-2.4,x
1655202439285,-0.2,0,0.1,-0.4,4,9.1,-2.5,0.3,-1.6,x
1655202439301.6,-0.1,0,0.1,-0.5,3.9,9.1,-1.6,-0.3,-1.1,x
1655202439318.1,-0.3,0,0.1,-0.5,4,9.1,-0.3,1.5,-0.3,x
1655202439334.8,-0.1,0.1,0.2,-0.4,4.1,9.2,-0.7,-0.2,1.4,x
1655202439352,0,0.1,0.2,-0.3,4,9.2,0.2,-0.8,2,x
1655202439368.6,0.2,0.1,0,-0.1,4.1,8.9,2.6,0.6,0.9,x
1655202439385.2,0,0.1,-0.2,-0.3,4.1,8.8,2.5,3.3,-0.6,x
1655202439401.8,-0.1,0,-0.1,-0.4,4,8.8,1.2,3,-0.4,x
1655202439418.3,-0.1,0,0,-0.4,4.1,9,-3.5,0,2.1,x
1655202439434.8,0.1,0,0.2,-0.2,4,9.2,-2.4,-1.3,2.9,x
1655202439451.9,0.1,0,0.2,-0.1,4,9.2,-0.6,0.1,2.5,x
1655202439472.3,0,-0.1,0.1,-0.3,4,9.1,1.1,1.5,0.1,x
1655202439485.2,0,-0.1,0.1,-0.3,3.9,9,1.3,0.2,0.2,x
1655202439501.5,0,-0.1,0,-0.3,3.9,8.9,1.5,-0.5,0.7,x
1655202439518,0.1,0,0,-0.2,4,8.9,-0.1,1.4,-0.5,x
1655202439534.8,0.1,0,0,-0.2,4,9,-0.1,1.4,-0.6,x
1655202439551.4,0.1,0,-0.1,-0.2,4,8.9,0.7,0.8,-0.3,x
1655202439567.8,-0.1,0,-0.1,-0.4,4,8.9,-0.2,2.6,-0.4,x
1655202439584.9,0,0.1,0.2,-0.3,4.1,9.1,-2.7,1.5,0.5,x
1655202439601.8,0,0,0.2,-0.3,4,9.1,-1.5,-0.6,1.3,x
1655202439618.2,0.1,0,0,-0.2,4,9,1.7,-0.2,0.1,x
1655202439634.8,-0.1,0.1,-0.1,-0.4,4.1,8.9,1.3,3,-0.2,x
1655202439652.8,0,0,0,-0.3,4,8.9,-0.6,0.3,1.2,x
1655202439668.4,0.1,0,0,-0.2,4,8.9,-0.8,-1.6,1.4,x
1655202439685,0.1,0.1,0,-0.2,4.1,9,-1.1,0.1,0.3,x
1655202439701.5,0,0.1,0.1,-0.3,4.1,9,-1.6,1.6,-0.5,x
1655202439719.2,-0.1,0,0.1,-0.4,4,9.1,-0.3,0.8,0.6,x
1655202439735.9,0,0,0,-0.2,4,9,0.6,0.6,1.4,x
1655202439751.4,0.1,0,0,-0.2,4,9,0.5,1.1,1.2,x
1655202439770.3,0,0,0,-0.2,4,8.9,0,0.9,0.3,x
1655202439785,0.1,0,-0.1,-0.2,4.1,8.9,0.1,0.3,-0.3,x
1655202439801.6,0.1,0.1,-0.1,-0.2,4.1,8.8,0.3,1.1,-0.4,x
1655202439819.3,0.1,0.1,-0.2,-0.1,4.1,8.8,-0.3,3.8,-0.8,x
1655202439835,0,-0.1,-0.1,-0.3,4,8.9,-1.4,4.3,-1.8,x
1655202439851.5,-0.1,-0.1,0,-0.4,4,9.1,-2,4.2,-2,x
1655202439868.4,-0.1,0,0.4,-0.4,4.1,9.3,-4.5,3.1,-1,x
1655202439900.1,-0.1,-0.1,0.7,-0.4,3.9,9.6,-2.2,-1.8,-0.4,x
1655202439901.9,-0.1,-0.1,0.7,-0.4,3.9,9.6,-2.2,-1.8,-0.4,x
1655202439918.1,0,-0.1,0.7,-0.3,3.9,9.7,-0.5,-2.5,-1,x
1655202439934.7,-0.1,0,0.4,-0.3,4,9.4,7.4,-0.9,-1.5,x
1655202439951.7,-0.1,0,0,-0.4,4,9,8.8,-0.1,-1.3,x
1655202439968.9,-0.1,0,-0.1,-0.4,4,8.8,7.9,-1.1,-1.2,x
1655202439985.2,-0.1,0.1,-0.1,-0.4,4.1,8.9,4.1,-4.8,-0.4,x
1655202440001.5,0,0,-0.1,-0.3,4.1,8.9,4.4,-4.6,0.3,x
1655202440018.5,0,0,-0.1,-0.3,4.1,8.8,5.1,-3.1,0.4,x
1655202440034.8,-0.1,0,-0.2,-0.3,4.1,8.7,5.3,0.2,0,x
1655202440051.4,-0.1,-0.1,-0.2,-0.3,4,8.7,4.6,0.6,-0.1,x
1655202440069.1,-0.1,-0.1,-0.1,-0.4,4,8.8,2.2,-1.2,-0.1,x
1655202440086.8,-0.1,-0.1,0,-0.4,4,8.9,1.6,-2.7,-0.1,x
1655202440101.5,-0.1,-0.1,0,-0.3,4.1,8.9,2.1,-2.2,0.2,x
1655202440118.2,-0.1,0,0,-0.3,4.1,8.9,3.3,-0.8,0.6,x
1655202440134.5,-0.1,0,-0.1,-0.3,4.1,8.8,2.8,0.3,0.7,x
1655202440151.3,0,0,-0.1,-0.2,4.1,8.8,1.3,-0.9,0.8,x
1655202440168.6,0.1,0,0,-0.2,4.1,8.9,0.6,-1.9,1.1,x
1655202440184.9,0,-0.1,0.2,-0.3,4,9.1,0.5,-3.3,0.8,x
1655202440201.8,0.1,0,0.1,-0.1,4.2,9,2.1,-3.8,1.8,x
1655202440218.4,0.2,0.1,0.1,-0.1,4.2,9,3.1,-3,1.7,x
1655202440234.8,0.2,0,0,-0.1,4.1,8.9,3.2,-1.5,-0.1,x
1655202440251.4,0.1,-0.1,0,-0.2,4.1,8.9,2.1,-1.3,-1.4,x
1655202440269,0,0,0.1,-0.2,4.1,9,0.5,-3.2,-2.8,x
1655202440285.6,0,0,0.1,-0.2,4.1,9,2.1,-2.7,-2.6,x
1655202440301.4,0,0,0,-0.2,4.1,8.9,2.8,-2,-2.8,x
1655202440318.2,-0.1,0,0,-0.3,4.1,8.9,2.7,-0.4,-3.4,x
1655202440334.7,-0.1,0,0,-0.3,4.1,8.9,1.4,-1.1,-3.1,x
1655202440352.2,-0.1,0,0,-0.3,4.1,8.9,2.2,-1.3,-3,x
1655202440368,-0.2,0,-0.1,-0.4,4.1,8.8,2.7,-0.6,-3.3,x
1655202440385.7,-0.3,0,-0.2,-0.4,4.1,8.7,2.1,0.9,-2.9,x
1655202440402.3,-0.2,0,-0.2,-0.5,4.1,8.7,0.4,0.9,-1.4,x
1655202440417.9,-0.1,0,-0.2,-0.4,4.1,8.7,-0.3,0.7,-0.9,x
1655202440434.4,-0.1,0,-0.1,-0.3,4.2,8.8,-0.8,1.2,-1,x
1655202440451.4,-0.1,0,-0.2,-0.4,4.1,8.7,-0.4,1.9,-1.6,x
1655202440468,0,0,-0.2,-0.3,4.1,8.7,-0.9,2.4,-1.5,x
1655202440484.6,0.1,0,-0.1,-0.2,4.1,8.8,-1.7,3.3,-2.2,x
1655202440501.2,-0.1,-0.2,-0.1,-0.4,4,8.8,0.4,5.7,-2.8,x
1655202440518.1,-0.1,-0.2,-0.1,-0.5,4.1,8.8,0.5,6.6,-2.3,x
1655202440534.8,-0.1,0.1,-0.1,-0.5,4.2,8.8,-2.3,5.6,-0.5,x
1655202440551.4,0,0.1,0,-0.4,4.3,8.9,-4.1,4.3,0.8,x
1655202440568.3,0.2,0.1,0.3,-0.2,4.3,9.2,-5.5,3.3,1.3,x
1655202440585,0.2,0.1,0.3,-0.2,4.3,9.2,-3,3.6,-0.4,x
1655202440601.6,0.1,0.1,0.3,-0.3,4.2,9.2,-1.7,4,-0.7,x
1655202440618.3,0,0.2,0.2,-0.4,4.3,9.1,-0.9,3.5,-0.9,x
1655202440634.7,0,0.2,0.2,-0.4,4.3,9.1,-1,2.5,0.5,x
1655202440651.4,0.1,0.2,0.2,-0.2,4.3,9.2,-1.4,1.9,1.9,x
1655202440668.3,0.2,0.1,0.3,-0.2,4.2,9.2,-1.1,0.3,1.9,x
1655202440685,0.2,0.1,0.3,-0.1,4.2,9.2,1.4,-0.6,-0.2,x
1655202440702.4,0.1,0,0.2,-0.4,4.1,9,3.1,0,-1.3,x
1655202440718.3,-0.1,-0.1,0,-0.5,4.1,8.9,4.8,0.9,-0.7,x
1655202440734.7,0.1,-0.1,-0.2,-0.3,4,8.7,3.5,0.5,0.7,x
1655202440752.2,0.1,-0.2,-0.2,-0.2,4,8.6,1.8,-0.1,0.2,x
1655202440768.3,0.1,-0.2,-0.2,-0.3,4,8.7,1,-1.2,-1.7,x
1655202440785,0.2,-0.1,0.1,-0.2,4.1,8.9,1.5,0.3,-2.3,x
1655202440817.8,-0.1,-0.2,0.2,-0.5,4,9.1,7.7,2.2,-3.1,x
1655202440837.1,-0.1,0,0.2,-0.5,4.2,9.1,9.3,2.2,-2.7,x
1655202440851.2,-0.2,0.1,-0.3,-0.6,4.3,8.5,5.5,1.5,-1.7,x
1655202440868,-0.1,0.2,-0.3,-0.5,4.5,8.5,2.5,0.5,-1.2,x
1655202440885,0,0.2,-0.3,-0.5,4.5,8.5,-0.5,-0.8,-0.5,x
1655202440902.2,0.3,0.2,-0.2,-0.2,4.5,8.7,-3.9,-1.7,0.6,x
1655202440918.1,0.2,0.2,-0.2,-0.2,4.5,8.7,-3.6,0,0,x
1655202440934.6,0,0.2,0,-0.4,4.4,8.9,-3.2,3.6,-0.9,x
1655202440952.8,-0.2,0.1,0.2,-0.6,4.3,9.1,-3.7,3.2,0.9,x
1655202440968,-0.1,0.1,0.3,-0.5,4.3,9.1,-4,1.4,2.1,x
1655202440984.9,0.1,0,0.4,-0.4,4.2,9.3,-3.2,-0.9,2.7,x
1655202441001.4,0.2,0,0.4,-0.3,4.2,9.2,-1.8,-1.1,2.1,x
1655202441018.3,0.2,0,0.3,-0.2,4.1,9.1,1.3,0.4,0.2,x
1655202441034.8,0,-0.1,0.1,-0.4,4.1,9,2.1,0.3,-1.4,x
1655202441051.5,0,0,0,-0.4,4.2,8.9,1.9,-1.4,-0.3,x
1655202441068.3,0.1,0,0,-0.3,4.2,8.8,2,-1.7,-0.1,x
1655202441097.4,0.1,0,-0.2,-0.3,4.2,8.7,3.1,0.8,-1.2,x
1655202441101.2,0.1,0,-0.2,-0.3,4.2,8.7,3.1,0.8,-1.2,x
1655202441118,0,0.1,-0.2,-0.4,4.3,8.6,3.2,0.7,-1.6,x
1655202441134.7,-0.1,0,-0.3,-0.6,4.2,8.5,3,-1.7,-0.3,x
1655202441151.4,-0.2,0,-0.2,-0.6,4.2,8.6,1.1,-0.7,0.8,x
1655202441168.3,-0.2,0.1,0.2,-0.6,4.3,9,-2.8,-0.9,2.1,x
1655202441184.9,0,0,0.3,-0.4,4.2,9.1,-0.8,-3.5,3.3,x
1655202441201.6,0.1,0,0.2,-0.3,4.2,9,1.1,-3.8,2.7,x
1655202441218.3,0,0.1,0,-0.4,4.3,8.8,2.7,-0.5,-0.2,x
1655202441234.9,-0.2,0,-0.1,-0.5,4.3,8.7,-0.3,-0.9,-0.4,x
1655202441251.6,-0.1,0,-0.1,-0.5,4.3,8.7,-1.6,-1.9,0.6,x
1655202441268.3,0,0.1,0,-0.3,4.3,8.8,-3.4,-1.1,1.4,x
1655202441284.9,0,0,0.2,-0.4,4.2,9,-3,1.1,1.6,x
1655202441301.3,0.1,0.1,0.1,-0.3,4.3,9,-1.8,1.9,2.6,x
1655202441318.4,0.2,0,0.1,-0.2,4.2,8.9,-1.2,0.7,2,x
1655202441334.7,0.3,0.1,0,0,4.3,8.9,-0.5,-0.1,-0.5,x
1655202441351.5,0.2,0,0,-0.2,4.2,8.8,-0.5,0.2,-1.8,x
1655202441368.1,0,0,0,-0.3,4.2,8.8,-1.4,0.1,-3.1,x
1655202441385,0,0,0,-0.4,4.2,8.8,-1.7,-0.7,-1.9,x
1655202441401.3,0,0,0,-0.3,4.2,8.9,-1.2,0.2,-1.3,x
1655202441418,0,-0.1,-0.1,-0.4,4.1,8.7,0.7,2.6,-1.5,x
1655202441434.5,0,-0.1,-0.2,-0.4,4.2,8.7,-0.4,2.2,-2.4,x
1655202441451.2,0.1,0,-0.1,-0.3,4.2,8.7,-1.5,1.5,-2.8,x
1655202441470.9,0,-0.1,0,-0.4,4.1,8.8,-2.4,1,-3.1,x
1655202441485.1,-0.2,-0.2,0,-0.6,4,8.8,-1.4,2,-3.3,x
1655202441501.9,-0.3,0,-0.1,-0.6,4.2,8.8,-2.4,1,-2.2,x
1655202441518.1,-0.2,0,-0.1,-0.6,4.2,8.8,-4.9,0.2,-0.6,x
1655202441534.7,-0.1,0,0.1,-0.5,4.1,9,-6.5,-1.2,-0.1,x
1655202441551.3,0,0,0.2,-0.5,4.2,9.1,-5.8,-1.2,-0.5,x
1655202441568.2,-0.1,0.1,0.4,-0.5,4.2,9.2,-3.1,0.1,-1.3,x
1655202441585.3,-0.2,0.1,0.2,-0.6,4.2,9.1,-0.7,0.8,-0.9,x
1655202441601.4,-0.2,0.1,0.1,-0.6,4.2,9,-0.3,0.4,-0.3,x
1655202441618.4,-0.2,0.1,0.1,-0.6,4.2,8.9,-0.7,-0.8,-0.1,x
1655202441634.7,-0.2,0.1,0.1,-0.7,4.2,9,-1.6,-1.2,0.7,x
1655202441651.3,-0.2,0.1,0.1,-0.5,4.2,9,-1.5,-1.2,1.5,x
1655202441668.4,-0.1,0.1,0.1,-0.5,4.2,9,-0.2,0,2.5,x
1655202441685.3,0,0.1,0,-0.4,4.2,8.9,1.4,1.9,2,x
1655202441701.3,0,0,-0.1,-0.4,4.2,8.8,2.1,2.1,1.5,x
1655202441718.4,-0.1,-0.1,-0.2,-0.5,4.1,8.7,1.4,1.8,0.8,x
1655202441734.7,-0.1,0,-0.1,-0.5,4.1,8.7,-0.5,1.9,1.7,x
1655202441770.8,-0.1,-0.1,-0.1,-0.5,4.1,8.8,-1,1.1,3.9,x
1655202441793.2,0.1,-0.1,0.1,-0.4,4,9,-5.8,-1.1,4.2,x
1655202441802.3,0.1,-0.1,0.1,-0.4,4,9,-5.8,-1.1,4.2,x
1655202441817.9,0.1,-0.1,0.3,-0.3,4,9.2,-6.1,-2.8,2.5,x
1655202441834.7,0,-0.1,0.4,-0.4,4,9.3,-1.4,-2.2,0.4,x
1655202441851.5,0,0,0.1,-0.4,4.1,9,1,-1.3,0.2,x
1655202441867.9,0,0,-0.1,-0.4,4.1,8.8,2.5,0.5,1.1,x
1655202441884.8,0,0,-0.2,-0.4,4.1,8.7,-1,0.5,1.9,x
1655202441901.4,0,0,0,-0.4,4.1,8.9,-3.6,-1.3,2.2,x
1655202441919.4,0.1,-0.1,0.2,-0.3,4,9.1,-5.2,-5,1.6,x
1655202441934.6,0.2,-0.1,0.2,-0.2,4,9.1,-2.1,-4,0.2,x
1655202441951.3,0.1,-0.1,0.1,-0.2,3.9,9,0,-2.3,-0.7,x
1655202441968,0,-0.1,-0.1,-0.4,3.9,8.8,1.7,0.1,-1,x
1655202441984.9,0.1,-0.1,-0.2,-0.3,4,8.8,0.2,0,-0.3,x
1655202442001.4,0,-0.1,-0.1,-0.3,4,8.8,-1.8,-0.8,-0.3,x
1655202442018.6,0,-0.1,0,-0.4,3.9,9,-3.2,-1.3,-0.8,x
1655202442035,-0.1,-0.1,0.2,-0.5,3.9,9.1,-2.2,-0.3,-0.7,x
1655202442051.4,-0.1,-0.1,0.2,-0.5,4.1,9.1,-0.9,0.1,-0.5,x
1655202442068.7,-0.2,0,0.2,-0.5,4,9.1,0.9,-0.6,-0.2,x
1655202442084.9,-0.1,0,0.1,-0.5,4,9.1,0.7,-3.3,0.9,x
1655202442101.4,-0.1,0,0.2,-0.5,4.1,9.1,-0.3,-4,0.8,x
1655202442118,-0.1,0,0.2,-0.4,4.1,9.1,-0.3,-4,0.8,x
1655202442134.6,0,0.1,0.1,-0.3,4.2,9,0.9,-0.6,-0.2,x
1655202442151.3,0,0.1,0,-0.3,4.2,8.9,1.4,-0.3,-0.3,x
1655202442168.2,-0.1,0.1,-0.1,-0.5,4.2,8.8,0.2,0.5,-0.1,x
1655202442184.9,-0.2,0.1,0.1,-0.5,4.1,9,-2.4,0.4,1,x
1655202442201.7,0,0,0.3,-0.3,4,9.2,-1.8,-0.4,3.2,x
1655202442217.9,0.1,-0.1,0.3,-0.3,4,9.2,-0.1,0.1,3.2,x
1655202442240.9,0.2,-0.1,0,-0.2,4,9,2.6,0.7,1.5,x
1655202442251.1,0.2,-0.1,-0.1,-0.2,4,8.8,2.7,0.7,0.9,x
1655202442267.7,0.1,-0.1,-0.1,-0.2,4,8.8,0.3,-1,0.2,x
1655202442284.3,0.2,-0.1,-0.1,-0.2,3.9,8.9,-0.3,-1.2,0.2,x
1655202442301,0.1,-0.1,-0.1,-0.2,3.9,8.8,1.2,-0.3,-0.2,x
1655202442317.6,0.1,-0.1,-0.2,-0.2,3.9,8.7,1.9,0.1,-0.5,x
1655202442334.3,0.1,-0.1,-0.3,-0.2,3.9,8.6,1.9,1.6,-0.8,x
1655202442351.7,-0.2,-0.2,-0.2,-0.5,3.8,8.7,-1.5,1.9,-1.4,x
1655202442367.9,-0.3,-0.2,-0.1,-0.6,3.9,8.9,-3.6,1.3,-0.9,x
1655202442384.8,-0.1,0,0.2,-0.4,4.1,9.2,-6.6,-0.7,1.7,x
