time,sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_standing
1658226022869,13.1,32.8,2.3,x
1658226022885.6,13.1,32.8,2.2,x
1658226022958.8,13.1,32.8,2.3,x
1658226023002.2,13.1,32.8,2.4,x
1658226023023,13.2,32.8,2.3,x
1658226023052.4,13.2,32.7,2.3,x
1658226023069.2,13.2,32.7,2.2,x
1658226023136.1,13.4,32.7,2.2,x
1658226023169.4,13.4,32.7,2.1,x
1658226023189.5,13.5,32.6,2.1,x
1658226023268.9,13.6,32.6,2,x
1658226023352.4,13.8,32.6,1.9,x
1658226023386.1,13.8,32.7,1.8,x
1658226023419.4,13.7,32.8,1.8,x
1658226023436.1,13.7,32.8,1.9,x
1658226023469.3,13.8,32.8,1.7,x
1658226023486,13.8,32.7,1.7,x
1658226023502.5,13.8,32.6,1.6,x
1658226023519.3,13.8,32.6,1.7,x
1658226023570.3,13.8,32.5,1.7,x
1658226023686.1,13.9,32.5,1.6,x
1658226023718.9,13.9,32.5,1.7,x
1658226023802.4,13.8,32.6,1.7,x
1658226023852.4,13.8,32.7,1.8,x
1658226023895.5,13.7,32.7,1.9,x
1658226023919,13.7,32.8,1.9,x
1658226023935.6,13.7,32.7,1.9,x
1658226023952.3,13.8,32.7,1.8,x
1658226023969.1,13.8,32.8,1.7,x
1658226023985.5,13.8,32.8,1.6,x
1658226024052.1,14,32.8,1.6,x
1658226024068.8,14,32.7,1.6,x
1658226024085.3,14.1,32.7,1.5,x
1658226024102,14.1,32.6,1.5,x
1658226024185.4,14.3,32.6,1.4,x
1658226024202.1,14.3,32.5,1.4,x
1658226024218.9,14.3,32.5,1.3,x
1658226024235.5,14.4,32.4,1.2,x
1658226024268.9,14.4,32.4,1.1,x
1658226024318.8,14.3,32.4,1.2,x
1658226024368.7,14.2,32.5,1.3,x
1658226024385.4,14.1,32.5,1.4,x
1658226024469.1,14,32.5,1.5,x
1658226024485.4,14.1,32.5,1.5,x
1658226024535.4,14,32.4,1.4,x
1658226024618.9,14.1,32.5,1.3,x
1658226024635.6,14.1,32.4,1.3,x
1658226024685.4,14,32.4,1.4,x
1658226024735.4,14,32.4,1.3,x
1658226024869.3,14,32.4,1.4,x
1658226024885.5,14,32.5,1.4,x
1658226024935.7,14,32.4,1.5,x
1658226025035.6,14,32.5,1.5,x
1658226025053.1,14.1,32.5,1.5,x
1658226025135.6,14.1,32.4,1.5,x
1658226025186,14.1,32.5,1.5,x
1658226025302.4,14.1,32.4,1.5,x
1658226025485.9,14.1,32.4,1.6,x
1658226025502.3,14,32.4,1.6,x
1658226025570.5,14.1,32.3,1.6,x
1658226025702.4,14.1,32.4,1.5,x
1658226025766.4,14.1,32.4,1.6,x
1658226025818.7,14.1,32.2,1.6,x
1658226025835.6,14.1,32.2,1.5,x
1658226025854,14.1,32.3,1.5,x
1658226025885.6,14.2,32.2,1.5,x
1658226025935.3,14.2,32.1,1.5,x
1658226026056.2,14.3,32,1.5,x
1658226026318.6,14.4,31.8,1.5,x
1658226026768.8,14.4,31.9,1.5,x
1658226026852.5,14.4,31.8,1.4,x
1658226026902.9,14.4,31.9,1.3,x
1658226026919.6,14.4,31.9,1.4,x
1658226027051.9,14.5,31.8,1.5,x
1658226027235.5,14.6,31.8,1.3,x
1658226027335.6,14.5,31.6,1.4,x
1658226027418.8,14.5,31.6,1.6,x
1658226027452.2,14.5,31.6,1.5,x
1658226027502.2,14.5,31.6,1.6,x
1658226027519.1,14.5,31.5,1.6,x
1658226027552.3,14.5,31.4,1.7,x
1658226027569,14.5,31.3,1.6,x
1658226027585.8,14.6,31.3,1.6,x
1658226027602.2,14.6,31.3,1.5,x
1658226027769.1,14.7,31.4,1.4,x
1658226027885.6,14.7,31.3,1.4,x
1658226027922.8,14.8,31.4,1.3,x
1658226027986,14.8,31.3,1.3,x
1658226028235.8,14.8,31.2,1.4,x
1658226028252.4,14.8,31.2,1.3,x
1658226028352.5,14.8,31.2,1.1,x
1658226028418.6,14.8,31.1,1.1,x
1658226028518.7,14.7,31.1,1.2,x
1658226028584.5,14.5,31.1,1.4,x
1658226028669.2,14.5,31.1,1.6,x
1658226028735.5,14.5,31.2,1.6,x
1658226028785.8,14.6,31.2,1.6,x
1658226028805.6,14.6,31.2,1.5,x
1658226028889.2,14.8,31.2,1.4,x
1658226028935.9,14.8,31.2,1.3,x
1658226028969.2,14.8,31.1,1.3,x
1658226029070.6,14.8,31.2,1.4,x
1658226029102,14.8,31.1,1.4,x
1658226029220.2,14.8,31.1,1.3,x
1658226029269.8,14.8,31,1.4,x
1658226029470.1,14.8,31,1.6,x
1658226029485.4,14.8,31.1,1.6,x
1658226029547.3,14.8,31,1.6,x
1658226029568.8,14.8,31,1.7,x
1658226029668.8,14.8,31,1.6,x
1658226029685.4,14.9,31.1,1.6,x
1658226029718.9,14.9,31.1,1.5,x
1658226029802.3,15,31.1,1.3,x
1658226029818.8,15.1,31.1,1.3,x
1658226029885.4,15,31,1.3,x
1658226029945.2,15,31.1,1.4,x
1658226030069.5,15,31.2,1.3,x
1658226030102.1,15,31.1,1.3,x
1658226030145.2,15,31.1,1.4,x
1658226030318.5,15.1,31.1,1.4,x
1658226030335.4,15.2,31.1,1.3,x
1658226030352.1,15.2,31,1.3,x
1658226030419.1,15.1,31,1.4,x
1658226030493.2,15.1,31.1,1.4,x
1658226030518.9,15.2,31,1.4,x
1658226030535.4,15.2,31,1.3,x
1658226030819.6,15.1,31,1.4,x
1658226030918.9,15,31,1.5,x
1658226030952.2,15.1,30.9,1.5,x
1658226030987.2,15,31,1.5,x
1658226031102,15,31,1.6,x
1658226031170.4,14.9,30.9,1.5,x
1658226031202.1,14.9,31,1.6,x
1658226031252,14.9,31.1,1.6,x
1658226031285.8,14.9,31.1,1.7,x
1658226031385.4,14.9,31.1,1.6,x
1658226031436.9,15,31,1.5,x
1658226031469.1,15,31.1,1.5,x
1658226031551.9,15,31,1.5,x
1658226031735.3,15,31,1.6,x
1658226031835.3,15,31,1.5,x
1658226032085.2,14.9,31,1.6,x
1658226032135.2,14.9,31,1.5,x
1658226032218.6,14.9,31.1,1.6,x
1658226032273.3,14.9,31.2,1.6,x
1658226032319.8,14.9,31.2,1.7,x
1658226032335.3,14.9,31.1,1.7,x
1658226032373.9,15,31.1,1.6,x
1658226032401.6,15,31.2,1.6,x
1658226032418.4,15,31.2,1.5,x
1658226032485.6,15.1,31.2,1.4,x
1658226032502,15.1,31.1,1.4,x
1658226032535.4,15.1,31.2,1.4,x
1658226032552.5,15,31.2,1.5,x
1658226032603.2,15,31.2,1.6,x
1658226032851.9,15,31.3,1.7,x
1658226032901.7,15,31.3,1.6,x
1658226032935.4,15.1,31.4,1.5,x
1658226032951.9,15.1,31.4,1.6,x
1658226033002.1,15.1,31.4,1.5,x
1658226033035.6,15.1,31.4,1.6,x
1658226033052,15,31.4,1.6,x
1658226033069.8,15,31.3,1.6,x
1658226033119.6,15,31.4,1.7,x
1658226033327.5,15.1,31.4,1.7,x
1658226033369.7,15.1,31.3,1.7,x
1658226033452,15.1,31.3,1.9,x
1658226033468.9,15.2,31.3,1.8,x
1658226033568.9,15.4,31.3,1.7,x
1658226033585.6,15.4,31.4,1.7,x
1658226033601.8,15.4,31.4,1.6,x
1658226033635.3,15.5,31.3,1.5,x
1658226033718.7,15.5,31.2,1.3,x
1658226033785,15.4,31.2,1.4,x
1658226033801.8,15.4,31.1,1.4,x
1658226033868.8,15.3,31.1,1.6,x
1658226033901.9,15.2,31.2,1.7,x
1658226033935.3,15.2,31.1,1.6,x
1658226033986.1,15.3,31,1.7,x
1658226034001.9,15.3,31,1.6,x
1658226034101.9,15.4,31,1.5,x
1658226034118.5,15.4,31.1,1.5,x
1658226034135.6,15.4,31,1.5,x
1658226034485.3,15.3,30.8,1.5,x
1658226034552.2,15.3,30.8,1.6,x
1658226034618.5,15.3,30.7,1.5,x
1658226034668.5,15.3,30.8,1.6,x
1658226034718.6,15.3,30.8,1.7,x
1658226034735.5,15.3,30.7,1.6,x
1658226034785.6,15.3,30.7,1.5,x
1658226034802,15.3,30.7,1.6,x
1658226034866.3,15.4,30.6,1.5,x
1658226034935.7,15.4,30.7,1.5,x
1658226034952.4,15.4,30.6,1.5,x
1658226034985.4,15.4,30.6,1.6,x
1658226035003.5,15.4,30.7,1.6,x
1658226035035.5,15.4,30.7,1.5,x
1658226035068.9,15.4,30.6,1.5,x
1658226035268.3,15.4,30.5,1.5,x
1658226035385.3,15.5,30.6,1.4,x
1658226035502,15.4,30.7,1.5,x
1658226035651.8,15.4,30.6,1.5,x
1658226035668.3,15.5,30.6,1.3,x
1658226035685.7,15.5,30.5,1.2,x
1658226035701.8,15.4,30.5,1.4,x
1658226035735,15.3,30.3,1.8,x
1658226035751.9,15.2,30.3,1.9,x
1658226035825.3,15.4,30.1,1.7,x
1658226035876.1,15.5,30,1.8,x
1658226035901.9,15.6,30,1.8,x
1658226035954.1,15.6,30.1,1.8,x
1658226036035.6,15.7,30.2,1.8,x
1658226036053.4,15.7,30.1,1.7,x
1658226036073.4,15.7,30,1.7,x
1658226036138.7,15.7,29.8,1.7,x
1658226036151.8,15.7,29.9,1.7,x
1658226036185.8,15.7,29.8,1.7,x
1658226036285.2,15.5,29.8,1.8,x
1658226036303.1,15.5,29.8,1.9,x
1658226036342,15.4,29.6,2.1,x
1658226036435.1,15.5,29.5,2,x
1658226036469.5,15.6,29.5,1.8,x
1658226036552.5,15.7,29.6,1.7,x
1658226036585.5,15.7,29.6,1.6,x
1658226036601.8,15.7,29.6,1.7,x
1658226036619.5,15.7,29.7,1.7,x
1658226036635.2,15.7,29.6,1.7,x
1658226036652.9,15.8,29.6,1.6,x
1658226036686,15.8,29.6,1.5,x
1658226036801.9,15.8,29.7,1.4,x
1658226036968.8,15.7,29.6,1.5,x
1658226037102.3,15.6,29.7,1.5,x
1658226037119,15.6,29.7,1.6,x
1658226037135.8,15.6,29.7,1.5,x
1658226037351.9,15.6,29.6,1.4,x
1658226037401.6,15.6,29.5,1.4,x
1658226037434.3,15.6,29.6,1.4,x
1658226037452.1,15.5,29.6,1.4,x
1658226037518.8,15.6,29.6,1.4,x
1658226037588,15.5,29.6,1.4,x
1658226037618.4,15.5,29.7,1.4,x
1658226037635.4,15.5,29.7,1.3,x
1658226037652.1,15.6,29.8,1.3,x
1658226037751.7,15.6,29.9,1.3,x
1658226037770.5,15.6,29.8,1.2,x
1658226037869.4,15.6,29.9,1.2,x
1658226037888,15.5,29.9,1.2,x
1658226037921.5,15.5,29.8,1.2,x
1658226038085.1,15.4,29.7,1.4,x
1658226038322.3,15.5,29.7,1.3,x
1658226038401.8,15.6,29.7,1.1,x
1658226038435.4,15.5,29.7,1.2,x
1658226038518.7,15.4,29.7,1.4,x
1658226038601.9,15.4,29.8,1.6,x
1658226038618.9,15.4,29.8,1.5,x
1658226038735,15.6,29.7,1.3,x
1658226039035,15.5,29.7,1.3,x
1658226039118.5,15.5,29.8,1.4,x
1658226039435,15.6,29.8,1.4,x
1658226039502.2,15.6,29.7,1.3,x
1658226039601.5,15.7,29.7,1.1,x
1658226039701.5,15.6,29.7,1.2,x
1658226039751.6,15.6,29.6,1.2,x
1658226039784.9,15.5,29.7,1.3,x
1658226039838.2,15.5,29.7,1.4,x
1658226039916.4,15.5,29.6,1.4,x
1658226039934.9,15.5,29.6,1.3,x
1658226039989.6,15.5,29.5,1.3,x
1658226040085,15.5,29.3,1.3,x
1658226040152.1,15.6,29.3,1.2,x
1658226040202,15.5,29.3,1.2,x
1658226040318.3,15.6,29.3,1.3,x
1658226040351.9,15.5,29.2,1.2,x
1658226040694.5,15.4,29.3,1.4,x
1658226040769.7,15.4,29.2,1.3,x
1658226040968.6,15.4,29.1,1.3,x
1658226041152.8,15.5,29,1.2,x
1658226041169.2,15.5,29.1,1.3,x
1658226041268.7,15.5,29.1,1.1,x
1658226041284.8,15.6,29.1,1.1,x
1658226041335,15.6,29.1,1,x
1658226041435.6,15.5,29.1,1,x
1658226041451.8,15.5,29.1,1.1,x
1658226041501.6,15.5,29.1,1.2,x
1658226041685.2,15.6,29.1,1.2,x
1658226041727.6,15.6,29.1,1.1,x
1658226041801.7,15.6,29.1,1,x
1658226041834.9,15.6,29.2,1,x
1658226041952,15.6,29.2,1.1,x
1658226041985.3,15.5,29.2,1.1,x
1658226042001.7,15.5,29.2,1.2,x
1658226042101.6,15.5,29.2,1.4,x
1658226042185.2,15.6,29.2,1.4,x
1658226042201.6,15.6,29.2,1.3,x
1658226042285.3,15.8,29.3,1.2,x
1658226042301.6,15.8,29.3,1.1,x
1658226042452,15.8,29.3,1,x
1658226042585.7,15.6,29.2,1,x
1658226042618.7,15.6,29.2,1.1,x
1658226042635,15.5,29.2,1.1,x
1658226042652.1,15.4,29.2,1.2,x
1658226042772.6,15.2,29.2,1.4,x
1658226042801.5,15.2,29.1,1.4,x
1658226043035.2,15.3,29.1,1.3,x
1658226043101.7,15.4,29.1,1.1,x
1658226043201.9,15.4,29,1.1,x
1658226043235.3,15.4,29.1,1.1,x
1658226043268.3,15.4,29.2,1.1,x
1658226043285.2,15.3,29.2,1.2,x
1658226043351.7,15.2,29.1,1.3,x
1658226043385.3,15.2,29.1,1.4,x
1658226043455.5,15.2,29,1.3,x
1658226043601.9,15.3,28.9,1.1,x
1658226043677,15.3,28.9,1,x
1658226043818.1,15.2,28.8,1,x
1658226043835,15.2,28.8,1.1,x
1658226044035.2,15.2,28.7,1,x
1658226044109.1,15.2,28.8,1.1,x
1658226044134.9,15.2,28.8,1,x
1658226044201.6,15.2,28.7,1.1,x
1658226044251.9,15.2,28.7,1,x
1658226044490.5,15.2,28.8,1.1,x
1658226044534.7,15.2,28.9,1.1,x
1658226044551.5,15.2,28.9,1.2,x
1658226044590.2,15.3,29.1,1.3,x
1658226044601.3,15.3,29.2,1.3,x
1658226044617.7,15.3,29.3,1.4,x
1658226044634.6,15.4,29.5,1.5,x
1658226044651.4,15.4,29.6,1.5,x
1658226044668.4,15.4,29.7,1.6,x
1658226044702.4,15.4,29.9,1.7,x
1658226044751.7,15.4,30.1,1.7,x
1658226044785.1,15.4,30.1,1.6,x
1658226044801.5,15.4,30,1.5,x
1658226044852.4,15.4,29.8,1.4,x
1658226044885,15.4,29.9,1.4,x
1658226044951.4,15.5,30,1.3,x
1658226044985.8,15.5,30,1.4,x
1658226045034.7,15.5,30,1.3,x
1658226045134.8,15.5,30,1.1,x
1658226045185.1,15.5,29.8,1,x
1658226045274.5,15.5,29.8,1.1,x
1658226045301.8,15.5,30.1,1.3,x
1658226045318.2,15.5,30.2,1.4,x
1658226045335.1,15.5,30.5,1.7,x
1658226045351.5,15.6,30.6,1.7,x
1658226045368.5,15.6,30.6,1.6,x
1658226045387.6,15.6,30.7,1.4,x
1658226045403.7,15.7,30.9,1.3,x
1658226045451.4,15.6,31.1,1.3,x
1658226045485,15.8,31,1.1,x
1658226045526,16,30.9,0.9,x
1658226045556.1,16,30.8,1,x
1658226045568,15.9,30.8,1.1,x
1658226045601.4,15.8,30.6,1.1,x
1658226045618.1,15.8,30.5,1.2,x
1658226045651.7,15.6,30.5,1.3,x
1658226045668,15.5,30.4,1.3,x
1658226045701.5,15.2,30.3,1.3,x
1658226045735.1,14.9,30.2,1.4,x
1658226045751.5,14.7,30.2,1.4,x
1658226045768.4,14.5,30.2,1.4,x
1658226045785,14.3,30.1,1.4,x
1658226045802.1,14.1,30.1,1.5,x
1658226045818.3,14,30.1,1.5,x
1658226045834.8,13.8,30.1,1.5,x
1658226045851.6,13.5,30,1.5,x
1658226045869.3,13.4,30,1.6,x
1658226045884.9,13.3,30,1.5,x
1658226045918.2,13.1,30.1,1.4,x
1658226045935.1,13.1,30.2,1.3,x
1658226045951.6,13.2,30.4,1.1,x
1658226045968.4,13.3,30.5,1,x
1658226045985.1,13.4,30.6,0.7,x
1658226046002.4,13.6,30.7,0.3,x
1658226046018.2,13.6,30.8,0,x
1658226046034.7,13.8,30.9,-0.3,x
1658226046051.9,14.1,31,-0.5,x
1658226046068,14.2,31,-0.6,x
1658226046085,14.3,31.1,-0.7,x
1658226046101.9,14.5,31,-0.7,x
1658226046118.2,14.6,31,-0.7,x
1658226046134.8,14.8,30.9,-0.7,x
1658226046169.1,14.9,30.8,-0.7,x
1658226046201.5,15,30.7,-0.5,x
1658226046218.3,15.1,30.7,-0.4,x
1658226046235.1,15.2,30.6,-0.4,x
1658226046251.8,15.5,30.6,-0.6,x
1658226046268.3,15.6,30.6,-0.7,x
1658226046301.6,15.7,30.7,-1,x
1658226046368.2,15.6,30.7,-0.7,x
1658226046455.1,15.7,30.9,-0.8,x
1658226046518.3,15.8,30.8,-0.9,x
1658226046551.6,15.7,30.5,-0.9,x
1658226046585.1,15.6,30.2,-0.8,x
1658226046601.5,15.7,30,-0.8,x
1658226046635.1,15.8,29.7,-0.7,x
1658226046651.4,15.8,29.4,-0.7,x
1658226046668.2,15.8,29.3,-0.6,x
1658226046718.3,15.7,29.4,-0.7,x
1658226046751.6,15.8,29.5,-0.9,x
1658226046785,15.8,29.6,-0.9,x
1658226046818.2,15.7,29.7,-0.9,x
1658226046885.4,15.8,29.8,-1.1,x
1658226046921.1,16,29.7,-1.1,x
1658226047021.2,16,29.8,-1.2,x
1658226047069.3,16,29.8,-1.1,x
1658226047118,16,29.6,-1.1,x
1658226047151.3,16,29.7,-1.1,x
1658226047185,16,29.7,-1,x
1658226047201.1,16.1,29.6,-1,x
1658226047218,16.1,29.5,-1,x
1658226047260,16.2,29.6,-0.9,x
1658226047284.8,16.2,29.7,-0.8,x
1658226047330,16.4,29.7,-0.9,x
1658226047372.1,16.5,29.6,-0.9,x
1658226047401.4,16.5,29.7,-0.8,x
1658226047451.3,16.7,29.6,-0.8,x
1658226047468.3,16.8,29.4,-0.8,x
1658226047484.7,16.9,29.4,-0.8,x
1658226047501.5,16.9,29.3,-0.8,x
1658226047534.6,17,29.4,-0.7,x
1658226047568.2,17,29.6,-0.7,x
1658226047585.1,17.1,29.7,-0.8,x
1658226047618,17.2,29.7,-1,x
1658226047634.6,17.3,29.7,-1.1,x
1658226047653.2,17.3,29.7,-1.2,x
1658226047667.9,17.4,29.7,-1.2,x
1658226047701.2,17.5,29.6,-1.3,x
1658226047719.1,17.6,29.5,-1.3,x
1658226047752.2,17.7,29.4,-1.4,x
1658226047789,17.6,29.4,-1.3,x
1658226047801.4,17.6,29.6,-1.3,x
1658226047818.1,17.5,29.6,-1.4,x
1658226047835.8,17.5,29.7,-1.5,x
1658226047889.1,17.4,29.6,-1.3,x
1658226047901.4,17.4,29.5,-1.2,x
1658226047918.3,17.3,29.4,-1.2,x
1658226047935.1,17.2,29.4,-1.1,x
1658226047951.5,17,29.4,-1,x
1658226047985.1,16.7,29.3,-0.6,x
1658226048006.3,16.5,29.3,-0.4,x
1658226048038.5,16.3,29.2,-0.3,x
1658226048051.3,16.2,29,-0.4,x
1658226048084.8,16,28.7,-0.4,x
1658226048101.5,15.8,28.6,-0.3,x
1658226048134.7,15.5,28.6,-0.4,x
1658226048151.3,15.3,28.7,-0.4,x
1658226048168.1,15.1,28.8,-0.3,x
1658226048184.9,15,28.8,-0.3,x
1658226048201.5,14.9,28.9,-0.3,x
1658226048235,14.7,29,-0.4,x
1658226048356,15.2,28.4,-1.4,x
1658226048368,15.4,28.2,-1.4,x
1658226048384.9,15.4,28,-1.5,x
1658226048401.2,15.5,27.8,-1.5,x
1658226048434.7,15.5,27.5,-1.5,x
1658226048451.3,15.4,27.6,-1.5,x
1658226048468,15.3,27.7,-1.5,x
1658226048485,15.1,27.8,-1.4,x
1658226048501.7,14.9,27.8,-1.2,x
1658226048534.6,14.7,27.8,-1.2,x
1658226048551.4,14.5,27.8,-1.2,x
1658226048568.5,14.4,27.9,-1.1,x
1658226048585,14.1,27.9,-1,x
1658226048602.5,13.8,27.9,-0.8,x
1658226048635,13.5,27.9,-0.6,x
1658226048668,13.3,28,-0.7,x
1658226048718,13.1,28,-0.9,x
1658226048734.6,13,28.1,-0.9,x
1658226048751.4,12.8,28.1,-1,x
1658226048769.6,12.8,28.2,-1,x
1658226048801.4,12.6,28.5,-0.9,x
1658226048817.9,12.4,28.6,-0.9,x
1658226048835.2,12.2,28.6,-0.7,x
1658226048851.3,12,28.5,-0.5,x
1658226048868,12,28.5,-0.3,x
1658226048884.4,11.8,28.5,0,x
1658226048901.3,11.7,28.5,0.2,x
1658226048918,11.6,28.6,0.2,x
1658226048934.6,11.4,28.6,0.3,x
1658226048967.9,11.2,28.7,0.5,x
1658226048984.7,11.1,28.8,0.6,x
1658226049001.6,11,28.9,0.8,x
1658226049051.3,10.8,28.8,0.6,x
1658226049069.7,10.9,28.8,0.5,x
1658226049086.4,11,28.8,0.3,x
1658226049101.8,11.2,28.8,0.2,x
1658226049134.6,11.4,28.6,0.1,x
1658226049151.5,11.5,28.4,-0.1,x
1658226049168.4,11.5,28.3,-0.2,x
1658226049185,11.7,28.1,-0.3,x
1658226049201.7,11.9,28,-0.3,x
1658226049234.9,12.3,27.9,-0.7,x
1658226049301.1,13,27.5,-1.2,x
1658226049334.4,13.5,27.2,-1.4,x
1658226049351,13.6,27.2,-1.5,x
1658226049401.4,13.8,27.3,-1.3,x
1658226049435,13.9,27.3,-1.1,x
1658226049451.7,14,27.1,-0.9,x
1658226049473.2,14.1,27,-0.8,x
1658226049501.4,14.1,26.8,-0.7,x
1658226049534.6,14.1,26.8,-0.5,x
1658226049601.7,14.2,26.5,-0.3,x
1658226049651.4,14.1,26.4,-0.2,x
1658226049710.3,14.1,26.4,-0.3,x
1658226049718.1,14,26.4,-0.3,x
1658226049734.9,13.9,26.4,-0.2,x
1658226049751.2,13.8,26.4,-0.1,x
1658226049769.9,13.7,26.4,0,x
1658226049784.7,13.6,26.4,0.1,x
1658226049801.2,13.5,26.5,0.1,x
1658226049817.9,13.4,26.6,0,x
1658226049834.9,13.3,26.7,0,x
1658226049851.7,13.3,26.8,0.1,x
1658226049885,13.3,26.8,-0.1,x
1658226049934.6,13.5,26.9,-0.2,x
1658226049951.2,13.5,26.9,-0.3,x
1658226049986.3,13.5,26.9,-0.5,x
1658226050001.3,13.5,26.9,-0.6,x
1658226050018.5,13.5,26.8,-0.7,x
1658226050035,13.5,26.6,-0.8,x
1658226050051.3,13.6,26.4,-1,x
1658226050069.2,13.6,26.3,-1.1,x
1658226050085.1,13.7,26.2,-1.3,x
1658226050101.7,13.7,26,-1.4,x
1658226050134.9,13.6,25.9,-1.3,x
1658226050151.4,13.5,25.9,-1.4,x
1658226050185.1,13.5,25.8,-1.5,x
1658226050236,13.4,25.7,-1.6,x
1658226050252.4,13.3,25.6,-1.4,x
1658226050267.8,13.3,25.6,-1.3,x
1658226050318.3,13.1,25.6,-1.2,x
1658226050334.8,13.1,25.6,-1.1,x
1658226050352,13.1,25.5,-1,x
1658226050384.9,13.1,25.6,-1.1,x
1658226050401.3,13.1,25.7,-1.1,x
1658226050451.4,13.3,25.7,-1.1,x
1658226050484.8,13.4,25.6,-1.1,x
1658226050501.5,13.5,25.5,-1.2,x
1658226050517.9,13.6,25.5,-1.2,x
1658226050551.4,13.6,25.3,-1.1,x
1658226050634.9,13.5,25.3,-1.1,x
1658226050651.3,13.4,25.2,-1,x
1658226050701.4,13.2,25.2,-1,x
1658226050751.3,13.1,25.3,-1.1,x
1658226050784.9,13.1,25.3,-1.2,x
1658226050817.9,13.1,25.4,-1.3,x
1658226050851.2,13,25.5,-1.3,x
1658226050901.9,12.7,25.4,-1.1,x
1658226050934.7,12.6,25.3,-1,x
1658226050951.3,12.6,25.2,-0.8,x
1658226050968,12.5,25.2,-0.8,x
1658226050985,12.5,25.1,-0.7,x
1658226051001.1,12.6,25,-0.6,x
1658226051069.2,12.7,25.1,-0.8,x
1658226051084.7,12.8,25.4,-0.9,x
1658226051101.2,13,25.5,-0.8,x
1658226051117.9,13.1,25.5,-0.8,x
1658226051174.7,13.5,25.4,-0.9,x
1658226051184.9,13.6,25.4,-0.9,x
1658226051201.3,13.7,25.6,-0.8,x
1658226051243.2,13.8,25.7,-0.7,x
1658226051284.4,14.1,25.8,-0.8,x
1658226051301.1,14.1,25.9,-0.9,x
1658226051351.6,14,26,-0.8,x
1658226051384.4,13.8,26.1,-0.7,x
1658226051418.6,13.8,26.1,-0.5,x
1658226051501.6,13.8,26.2,-0.4,x
1658226051551.6,13.6,26.4,-0.3,x
1658226051568,13.5,26.4,-0.3,x
1658226051585.1,13.3,26.5,-0.1,x
1658226051603.7,13.1,26.7,0.1,x
1658226051617.9,13,26.8,0.2,x
1658226051634.6,12.7,27.2,0.3,x
1658226051651.2,12.4,27.5,0.4,x
1658226051667.7,12.3,27.7,0.5,x
1658226051684.8,12.1,28,0.5,x
1658226051701.1,12,28.1,0.6,x
1658226051784.9,11.9,28.2,0.5,x
1658226051801.2,11.9,28.4,0.5,x
1658226051817.8,11.9,28.4,0.6,x
1658226051934.8,12,28.5,0.8,x
1658226051985.2,12,28.5,1.2,x
1658226052001.2,12.1,28.4,1.3,x
1658226052051.3,12.4,28.3,1.3,x
1658226052113.5,12.6,28,1.5,x
1658226052151.1,12.6,27.9,1.6,x
1658226052201.1,12.7,28,1.7,x
1658226052218,12.7,28.1,1.7,x
1658226052251.3,12.7,28.1,1.9,x
1658226052284.9,12.8,28.2,2,x
1658226052317.9,12.8,28.3,2.2,x
1658226052334.4,12.9,28.4,2.2,x
1658226052351.2,13.2,28.4,2,x
1658226052368.2,13.4,28.4,1.8,x
1658226052384.8,13.5,28.3,1.8,x
1658226052401.3,13.7,28.1,1.7,x
1658226052422.2,13.8,28,1.7,x
