time,sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_sitting
1653397208287,103.69,27.25,-0.53,x
1653397208292,103.67,27.24,-0.51,x
1653397208298,103.67,27.23,-0.49,x
1653397208301,103.66,27.22,-0.46,x
1653397208306,103.66,27.21,-0.44,x
1653397208312,103.66,27.19,-0.43,x
1653397208317,103.67,27.17,-0.41,x
1653397208321,103.67,27.16,-0.4,x
1653397208325,103.68,27.14,-0.39,x
1653397208330,103.7,27.13,-0.38,x
1653397208335,103.71,27.11,-0.38,x
1653397208340,103.73,27.1,-0.38,x
1653397208344,103.75,27.09,-0.38,x
1653397208349,103.77,27.09,-0.38,x
1653397208354,103.79,27.09,-0.39,x
1653397208359,103.81,27.09,-0.4,x
1653397208364,103.83,27.09,-0.41,x
1653397208369,103.85,27.1,-0.43,x
1653397208373,103.88,27.1,-0.44,x
1653397208383,103.9,27.11,-0.46,x
1653397208387,103.92,27.12,-0.48,x
1653397208389,103.94,27.12,-0.49,x
1653397208407,103.96,27.13,-0.51,x
1653397208408,103.98,27.13,-0.53,x
1653397208409,103.99,27.14,-0.54,x
1653397208413,104.01,27.14,-0.55,x
1653397208414,104.02,27.14,-0.57,x
1653397208421,104.03,27.14,-0.58,x
1653397208424,104.04,27.15,-0.59,x
1653397208429,104.05,27.15,-0.61,x
1653397208431,104.06,27.15,-0.62,x
1653397208441,104.07,27.15,-0.64,x
1653397208441,104.08,27.15,-0.65,x
1653397208446,104.09,27.15,-0.66,x
1653397208450,104.09,27.15,-0.68,x
1653397208454,104.1,27.15,-0.69,x
1653397208459,104.11,27.15,-0.7,x
1653397208465,104.11,27.16,-0.71,x
1653397208469,104.11,27.16,-0.71,x
1653397208473,104.11,27.17,-0.72,x
1653397208478,104.12,27.17,-0.72,x
1653397208486,104.11,27.18,-0.72,x
1653397208488,104.11,27.19,-0.73,x
1653397208494,104.11,27.19,-0.73,x
1653397208499,104.11,27.19,-0.73,x
1653397208502,104.1,27.19,-0.74,x
1653397208508,104.1,27.19,-0.74,x
1653397208516,104.1,27.19,-0.75,x
1653397208527,104.11,27.19,-0.76,x
1653397208527,104.11,27.19,-0.75,x
1653397208532,104.11,27.18,-0.76,x
1653397208538,104.12,27.17,-0.77,x
1653397208539,104.13,27.16,-0.77,x
1653397208543,104.13,27.15,-0.78,x
1653397208547,104.14,27.14,-0.79,x
1653397208554,104.15,27.13,-0.8,x
1653397208556,104.16,27.13,-0.8,x
1653397208560,104.16,27.12,-0.81,x
1653397208568,104.17,27.11,-0.82,x
1653397208578,104.17,27.11,-0.82,x
1653397208579,104.18,27.1,-0.83,x
1653397208582,104.18,27.1,-0.83,x
1653397208585,104.19,27.1,-0.84,x
1653397208590,104.19,27.1,-0.84,x
1653397208594,104.19,27.1,-0.84,x
1653397208599,104.19,27.09,-0.83,x
1653397208604,104.19,27.09,-0.83,x
1653397208608,104.18,27.09,-0.82,x
1653397208613,104.18,27.09,-0.81,x
1653397208619,104.18,27.08,-0.8,x
1653397208624,104.18,27.08,-0.79,x
1653397208629,104.18,27.08,-0.78,x
1653397208635,104.19,27.07,-0.77,x
1653397208639,104.19,27.06,-0.77,x
1653397208645,104.2,27.06,-0.76,x
1653397208647,104.21,27.05,-0.76,x
1653397208654,104.22,27.04,-0.75,x
1653397208658,104.23,27.03,-0.75,x
1653397208675,104.24,27.02,-0.75,x
1653397208677,104.25,27.01,-0.75,x
1653397208677,104.25,27.02,-0.75,x
1653397208678,104.26,27,-0.75,x
1653397208682,104.27,27,-0.75,x
1653397208688,104.27,26.99,-0.75,x
1653397208693,104.28,26.99,-0.75,x
1653397208698,104.28,26.99,-0.75,x
1653397208707,104.29,26.98,-0.76,x
1653397208707,104.29,26.98,-0.75,x
1653397208711,104.3,26.98,-0.76,x
1653397208715,104.31,26.98,-0.77,x
1653397208719,104.31,26.98,-0.78,x
1653397208725,104.32,26.98,-0.79,x
1653397208730,104.33,26.98,-0.8,x
1653397208733,104.33,26.98,-0.82,x
1653397208739,104.34,26.99,-0.83,x
1653397208743,104.35,26.99,-0.85,x
1653397208749,104.35,26.99,-0.86,x
1653397208753,104.36,27,-0.88,x
1653397208757,104.36,27,-0.89,x
1653397208764,104.36,27,-0.91,x
1653397208768,104.37,27,-0.92,x
1653397208775,104.37,27,-0.94,x
1653397208779,104.37,27,-0.95,x
1653397208786,104.37,27,-0.96,x
1653397208787,104.36,27,-0.98,x
1653397208793,104.36,27.01,-0.99,x
1653397208800,104.35,27.01,-1,x
1653397208803,104.35,27.01,-1.01,x
1653397208806,104.34,27.01,-1.01,x
1653397208815,104.32,27.02,-1.02,x
1653397208816,104.3,27.02,-1.02,x
1653397208821,104.28,27.02,-1.02,x
1653397208824,104.26,27.02,-1.01,x
1653397208830,104.23,27.02,-1.01,x
1653397208836,104.2,27.02,-0.99,x
1653397208841,104.16,27.02,-0.98,x
1653397208845,104.13,27.02,-0.96,x
1653397208849,104.09,27.03,-0.93,x
1653397208854,104.05,27.03,-0.9,x
1653397208858,104.02,27.04,-0.87,x
1653397208863,103.98,27.06,-0.84,x
1653397208868,103.95,27.08,-0.8,x
1653397208874,103.93,27.09,-0.77,x
1653397208877,103.9,27.11,-0.73,x
1653397208883,103.88,27.13,-0.7,x
1653397208887,103.86,27.15,-0.68,x
1653397208897,103.84,27.16,-0.65,x
1653397208898,103.82,27.18,-0.63,x
1653397208902,103.81,27.2,-0.6,x
1653397208909,103.8,27.22,-0.58,x
1653397208912,103.79,27.24,-0.56,x
1653397208919,103.78,27.26,-0.54,x
1653397208921,103.77,27.27,-0.52,x
1653397208926,103.77,27.29,-0.5,x
1653397208941,103.77,27.3,-0.48,x
1653397208945,103.77,27.32,-0.46,x
1653397208946,103.77,27.33,-0.44,x
1653397208947,103.78,27.34,-0.43,x
1653397208953,103.79,27.36,-0.41,x
1653397208957,103.8,27.37,-0.4,x
1653397208962,103.81,27.38,-0.39,x
1653397208968,103.83,27.4,-0.39,x
1653397208970,103.84,27.41,-0.38,x
1653397208981,103.88,27.44,-0.39,x
1653397208981,103.86,27.43,-0.38,x
1653397208983,103.9,27.46,-0.39,x
1653397208988,103.92,27.47,-0.39,x
1653397208993,103.94,27.48,-0.4,x
1653397209001,103.96,27.49,-0.4,x
1653397209011,103.98,27.5,-0.41,x
1653397209011,104,27.5,-0.41,x
1653397209014,104.01,27.51,-0.42,x
1653397209018,104.03,27.51,-0.42,x
1653397209028,104.04,27.52,-0.43,x
1653397209030,104.05,27.52,-0.44,x
1653397209031,104.06,27.52,-0.44,x
1653397209038,104.07,27.52,-0.45,x
1653397209041,104.08,27.52,-0.45,x
1653397209045,104.08,27.52,-0.46,x
1653397209050,104.09,27.51,-0.46,x
1653397209055,104.09,27.51,-0.46,x
1653397209060,104.1,27.51,-0.46,x
1653397209065,104.1,27.51,-0.47,x
1653397209069,104.1,27.51,-0.47,x
1653397209074,104.1,27.5,-0.47,x
1653397209081,104.1,27.5,-0.47,x
1653397209085,104.09,27.49,-0.48,x
1653397209091,104.09,27.49,-0.48,x
1653397209095,104.08,27.48,-0.48,x
1653397209099,104.08,27.47,-0.48,x
1653397209104,104.07,27.46,-0.48,x
1653397209108,104.06,27.45,-0.48,x
1653397209113,104.05,27.44,-0.48,x
1653397209118,104.05,27.42,-0.48,x
1653397209124,104.03,27.41,-0.48,x
1653397209127,104.02,27.4,-0.48,x
1653397209133,104.01,27.4,-0.48,x
1653397209138,103.99,27.39,-0.47,x
1653397209143,103.98,27.39,-0.47,x
1653397209147,103.96,27.38,-0.47,x
1653397209151,103.95,27.38,-0.48,x
1653397209157,103.94,27.38,-0.48,x
1653397209162,103.92,27.38,-0.48,x
1653397209167,103.91,27.38,-0.49,x
1653397209173,103.89,27.38,-0.49,x
1653397209179,103.88,27.39,-0.5,x
1653397209182,103.86,27.39,-0.51,x
1653397209186,103.84,27.4,-0.51,x
1653397209191,103.82,27.4,-0.52,x
1653397209208,103.79,27.41,-0.52,x
1653397209211,103.77,27.42,-0.53,x
1653397209212,103.74,27.44,-0.53,x
1653397209215,103.7,27.45,-0.53,x
1653397209217,103.67,27.46,-0.52,x
1653397209219,103.63,27.48,-0.52,x
1653397209225,103.59,27.49,-0.51,x
1653397209234,103.56,27.51,-0.51,x
1653397209236,103.51,27.52,-0.5,x
1653397209238,103.47,27.54,-0.49,x
1653397209248,103.39,27.57,-0.47,x
1653397209248,103.43,27.56,-0.48,x
1653397209253,103.35,27.59,-0.45,x
1653397209257,103.3,27.61,-0.44,x
1653397209266,103.26,27.63,-0.42,x
1653397209268,103.22,27.64,-0.41,x
1653397209273,103.18,27.66,-0.39,x
1653397209277,103.13,27.67,-0.36,x
1653397209280,103.09,27.69,-0.34,x
1653397209286,103.05,27.7,-0.31,x
1653397209291,103,27.72,-0.29,x
1653397209297,102.96,27.73,-0.26,x
1653397209302,102.93,27.74,-0.23,x
1653397209306,102.89,27.76,-0.2,x
1653397209314,102.86,27.77,-0.18,x
1653397209316,102.82,27.79,-0.15,x
1653397209320,102.8,27.81,-0.12,x
1653397209332,102.77,27.83,-0.1,x
1653397209333,102.75,27.84,-0.08,x
1653397209336,102.73,27.86,-0.06,x
1653397209338,102.72,27.87,-0.05,x
1653397209345,102.71,27.89,-0.04,x
1653397209349,102.7,27.9,-0.03,x
1653397209355,102.7,27.91,-0.03,x
1653397209359,102.7,27.92,-0.03,x
1653397209364,102.7,27.93,-0.03,x
1653397209368,102.7,27.94,-0.03,x
1653397209373,102.7,27.94,-0.04,x
1653397209379,102.71,27.95,-0.05,x
1653397209386,102.72,27.95,-0.05,x
1653397209387,102.72,27.96,-0.06,x
1653397209393,102.73,27.96,-0.06,x
1653397209399,102.74,27.97,-0.06,x
1653397209403,102.75,27.97,-0.07,x
1653397209408,102.76,27.98,-0.07,x
1653397209412,102.77,27.98,-0.08,x
1653397209418,102.78,27.98,-0.08,x
1653397209421,102.79,27.99,-0.08,x
1653397209427,102.8,27.99,-0.09,x
1653397209431,102.81,27.99,-0.09,x
1653397209436,102.82,28,-0.09,x
1653397209440,102.84,28,-0.1,x
1653397209446,102.85,28,-0.11,x
1653397209450,102.86,28,-0.11,x
1653397209456,102.88,27.99,-0.12,x
1653397209460,102.89,27.99,-0.13,x
1653397209471,102.91,27.99,-0.13,x
1653397209472,102.92,27.98,-0.14,x
1653397209476,102.94,27.98,-0.15,x
1653397209480,102.95,27.97,-0.16,x
1653397209486,102.97,27.97,-0.17,x
1653397209491,102.98,27.96,-0.18,x
1653397209500,103,27.96,-0.19,x
1653397209505,103.02,27.96,-0.2,x
1653397209510,103.04,27.96,-0.21,x
1653397209512,103.06,27.95,-0.23,x
1653397209515,103.08,27.95,-0.24,x
1653397209520,103.1,27.95,-0.26,x
1653397209521,103.12,27.95,-0.27,x
1653397209528,103.14,27.95,-0.28,x
1653397209531,103.16,27.95,-0.29,x
1653397209538,103.18,27.95,-0.3,x
1653397209542,103.19,27.96,-0.31,x
1653397209546,103.2,27.96,-0.32,x
1653397209551,103.22,27.97,-0.33,x
1653397209557,103.23,27.98,-0.34,x
1653397209561,103.24,27.99,-0.34,x
1653397209566,103.25,27.99,-0.35,x
1653397209569,103.26,28,-0.36,x
1653397209575,103.27,28,-0.37,x
1653397209579,103.27,28,-0.37,x
1653397209585,103.28,28,-0.38,x
1653397209588,103.29,28,-0.39,x
1653397209594,103.29,27.99,-0.39,x
1653397209598,103.3,27.99,-0.39,x
1653397209605,103.3,27.98,-0.39,x
1653397209609,103.3,27.98,-0.4,x
1653397209613,103.31,27.97,-0.4,x
1653397209618,103.31,27.97,-0.4,x
1653397209625,103.31,27.96,-0.4,x
1653397209630,103.31,27.96,-0.4,x
1653397209633,103.31,27.95,-0.4,x
1653397209637,103.31,27.95,-0.4,x
1653397209642,103.32,27.94,-0.4,x
1653397209647,103.32,27.93,-0.4,x
1653397209652,103.33,27.91,-0.4,x
1653397209658,103.33,27.9,-0.41,x
1653397209662,103.34,27.89,-0.42,x
1653397209667,103.35,27.87,-0.42,x
1653397209671,103.36,27.86,-0.43,x
1653397209679,103.37,27.86,-0.44,x
1653397209681,103.38,27.85,-0.45,x
1653397209685,103.39,27.84,-0.46,x
1653397209691,103.41,27.83,-0.48,x
1653397209696,103.42,27.83,-0.5,x
1653397209701,103.44,27.82,-0.51,x
1653397209705,103.46,27.82,-0.53,x
1653397209709,103.47,27.82,-0.56,x
1653397209714,103.49,27.81,-0.58,x
1653397209719,103.51,27.81,-0.6,x
1653397209724,103.53,27.8,-0.62,x
1653397209728,103.54,27.79,-0.64,x
1653397209744,103.56,27.77,-0.65,x
1653397209745,103.57,27.76,-0.66,x
1653397209746,103.58,27.74,-0.66,x
1653397209749,103.59,27.72,-0.66,x
1653397209758,103.62,27.66,-0.65,x
1653397209758,103.61,27.69,-0.66,x
1653397209770,103.63,27.64,-0.64,x
1653397209771,103.64,27.61,-0.63,x
1653397209773,103.65,27.59,-0.62,x
1653397209778,103.66,27.57,-0.61,x
1653397209786,103.67,27.55,-0.6,x
1653397209787,103.68,27.53,-0.59,x
1653397209789,103.69,27.51,-0.57,x
1653397209796,103.7,27.49,-0.56,x
1653397209805,103.71,27.48,-0.54,x
1653397209809,103.72,27.46,-0.53,x
1653397209811,103.73,27.45,-0.51,x
1653397209816,103.74,27.43,-0.5,x
1653397209822,103.75,27.42,-0.5,x
1653397209827,103.76,27.41,-0.49,x
1653397209829,103.78,27.4,-0.49,x
1653397209834,103.79,27.39,-0.49,x
1653397209838,103.81,27.38,-0.5,x
1653397209844,103.82,27.37,-0.5,x
1653397209849,103.84,27.35,-0.51,x
1653397209853,103.85,27.34,-0.52,x
1653397209860,103.86,27.32,-0.53,x
1653397209864,103.88,27.3,-0.54,x
1653397209867,103.89,27.28,-0.55,x
1653397209873,103.91,27.26,-0.56,x
1653397209878,103.93,27.23,-0.58,x
1653397209883,103.94,27.21,-0.59,x
1653397209889,103.96,27.18,-0.61,x
1653397209892,103.98,27.15,-0.62,x
1653397209898,104.01,27.12,-0.63,x
1653397209902,104.03,27.09,-0.65,x
1653397209906,104.06,27.07,-0.67,x
1653397209913,104.08,27.04,-0.69,x
1653397209916,104.11,27.01,-0.71,x
1653397209930,104.14,26.98,-0.73,x
1653397209931,104.16,26.95,-0.76,x
1653397209931,104.19,26.92,-0.78,x
1653397209935,104.21,26.9,-0.8,x
1653397209939,104.23,26.88,-0.82,x
1653397209946,104.26,26.85,-0.84,x
1653397209949,104.28,26.83,-0.85,x
1653397209960,104.3,26.82,-0.87,x
1653397209961,104.32,26.8,-0.88,x
1653397209964,104.34,26.78,-0.9,x
1653397209969,104.36,26.77,-0.91,x
1653397209973,104.38,26.75,-0.93,x
1653397209978,104.39,26.73,-0.94,x
1653397209984,104.41,26.72,-0.94,x
1653397209988,104.43,26.7,-0.95,x
1653397209993,104.44,26.69,-0.96,x
1653397210003,104.46,26.67,-0.96,x
1653397210007,104.47,26.65,-0.97,x
1653397210010,104.49,26.63,-0.98,x
1653397210016,104.51,26.61,-0.99,x
1653397210020,104.53,26.59,-1,x
1653397210024,104.56,26.58,-1.02,x
1653397210029,104.59,26.56,-1.04,x
1653397210039,104.62,26.54,-1.06,x
1653397210042,104.66,26.52,-1.09,x
1653397210043,104.7,26.49,-1.13,x
1653397210047,104.73,26.47,-1.16,x
1653397210050,104.76,26.45,-1.19,x
1653397210056,104.79,26.42,-1.22,x
1653397210059,104.82,26.4,-1.25,x
1653397210068,104.84,26.38,-1.28,x
1653397210070,104.85,26.36,-1.31,x
1653397210076,104.87,26.34,-1.33,x
1653397210078,104.87,26.31,-1.35,x
1653397210084,104.88,26.29,-1.36,x
1653397210089,104.88,26.26,-1.38,x
1653397210094,104.88,26.24,-1.39,x
1653397210099,104.88,26.21,-1.39,x
1653397210104,104.88,26.18,-1.4,x
1653397210107,104.87,26.15,-1.4,x
1653397210114,104.87,26.12,-1.39,x
1653397210117,104.86,26.09,-1.38,x
1653397210124,104.85,26.06,-1.37,x
1653397210128,104.84,26.03,-1.36,x
1653397210133,104.84,26.01,-1.35,x
1653397210138,104.83,25.98,-1.34,x
1653397210141,104.82,25.95,-1.32,x
1653397210151,104.81,25.9,-1.3,x
1653397210151,104.82,25.93,-1.31,x
1653397210157,104.81,25.88,-1.29,x
1653397210162,104.8,25.86,-1.28,x
1653397210169,104.8,25.84,-1.27,x
1653397210171,104.8,25.83,-1.27,x
1653397210178,104.79,25.82,-1.26,x
1653397210183,104.79,25.8,-1.25,x
1653397210186,104.79,25.79,-1.24,x
1653397210189,104.78,25.78,-1.22,x
1653397210194,104.78,25.77,-1.21,x
1653397210198,104.78,25.77,-1.2,x
1653397210203,104.77,25.76,-1.19,x
1653397210208,104.77,25.76,-1.19,x
1653397210213,104.77,25.75,-1.18,x
1653397210218,104.77,25.75,-1.17,x
1653397210224,104.77,25.75,-1.16,x
1653397210227,104.78,25.75,-1.16,x
1653397210235,104.78,25.75,-1.16,x
1653397210239,104.78,25.75,-1.16,x
1653397210244,104.79,25.76,-1.16,x
1653397210247,104.79,25.76,-1.15,x
1653397210253,104.79,25.76,-1.15,x
1653397210257,104.8,25.76,-1.15,x
1653397210262,104.8,25.77,-1.15,x
1653397210276,104.81,25.77,-1.15,x
1653397210277,104.81,25.77,-1.15,x
1653397210281,104.81,25.78,-1.15,x
1653397210282,104.82,25.78,-1.15,x
1653397210291,104.82,25.79,-1.15,x
1653397210294,104.82,25.79,-1.16,x
1653397210299,104.82,25.8,-1.16,x
1653397210304,104.82,25.8,-1.16,x
1653397210312,104.82,25.8,-1.16,x
1653397210317,104.82,25.81,-1.16,x
1653397210318,104.82,25.81,-1.16,x
1653397210319,104.82,25.81,-1.16,x
1653397210324,104.81,25.82,-1.15,x
1653397210328,104.81,25.82,-1.15,x
1653397210335,104.8,25.82,-1.15,x
1653397210338,104.79,25.83,-1.15,x
1653397210345,104.79,25.84,-1.15,x
1653397210347,104.78,25.84,-1.15,x
1653397210352,104.78,25.85,-1.16,x
1653397210358,104.78,25.86,-1.16,x
1653397210366,104.78,25.86,-1.17,x
1653397210368,104.78,25.86,-1.17,x
1653397210378,104.78,25.86,-1.18,x
1653397210380,104.78,25.86,-1.18,x
1653397210387,104.79,25.85,-1.18,x
1653397210391,104.79,25.85,-1.18,x
1653397210393,104.79,25.85,-1.18,x
1653397210399,104.79,25.85,-1.18,x
1653397210402,104.79,25.85,-1.18,x
1653397210406,104.78,25.86,-1.18,x
1653397210410,104.78,25.86,-1.18,x
1653397210416,104.78,25.87,-1.18,x
1653397210421,104.78,25.87,-1.18,x
1653397210425,104.78,25.87,-1.18,x
1653397210430,104.78,25.88,-1.18,x
1653397210436,104.79,25.87,-1.19,x
1653397210441,104.79,25.87,-1.19,x
1653397210445,104.79,25.87,-1.2,x
1653397210449,104.8,25.87,-1.2,x
1653397210454,104.8,25.87,-1.21,x
1653397210459,104.81,25.87,-1.21,x
1653397210464,104.81,25.87,-1.22,x
1653397210470,104.81,25.88,-1.22,x
1653397210474,104.81,25.89,-1.22,x
1653397210478,104.82,25.89,-1.22,x
1653397210485,104.82,25.9,-1.22,x
1653397210488,104.82,25.9,-1.22,x
1653397210493,104.82,25.9,-1.22,x
1653397210497,104.83,25.91,-1.22,x
1653397210503,104.83,25.91,-1.23,x
1653397210507,104.84,25.91,-1.23,x
1653397210515,104.85,25.91,-1.24,x
1653397210516,104.86,25.91,-1.24,x
1653397210521,104.87,25.9,-1.25,x
1653397210526,104.87,25.9,-1.27,x
1653397210531,104.88,25.89,-1.28,x
1653397210537,104.89,25.89,-1.29,x
1653397210551,104.9,25.88,-1.3,x
1653397210552,104.91,25.87,-1.31,x
1653397210558,104.92,25.85,-1.32,x
1653397210558,104.91,25.86,-1.32,x
1653397210562,104.92,25.84,-1.33,x
1653397210566,104.92,25.83,-1.33,x
1653397210571,104.92,25.82,-1.33,x
1653397210584,104.92,25.82,-1.33,x
1653397210591,104.92,25.81,-1.32,x
1653397210594,104.92,25.8,-1.32,x
1653397210594,104.93,25.8,-1.32,x
1653397210597,104.92,25.8,-1.32,x
1653397210598,104.93,25.79,-1.32,x
1653397210604,104.93,25.79,-1.32,x
1653397210609,104.93,25.79,-1.32,x
1653397210613,104.94,25.79,-1.32,x
1653397210617,104.94,25.79,-1.33,x
1653397210626,104.95,25.79,-1.34,x
1653397210634,104.95,25.79,-1.34,x
1653397210635,104.96,25.79,-1.36,x
1653397210636,104.97,25.79,-1.36,x
1653397210641,104.97,25.79,-1.37,x
1653397210646,104.97,25.79,-1.38,x
1653397210650,104.98,25.79,-1.38,x
1653397210656,104.98,25.78,-1.38,x
1653397210660,104.97,25.78,-1.38,x
1653397210665,104.97,25.79,-1.38,x
1653397210670,104.97,25.79,-1.37,x
1653397210676,104.97,25.79,-1.37,x
1653397210680,104.97,25.8,-1.37,x
1653397210685,104.97,25.8,-1.37,x
1653397210690,104.97,25.8,-1.37,x
1653397210695,104.97,25.8,-1.37,x
1653397210699,104.97,25.8,-1.38,x
1653397210706,104.98,25.79,-1.38,x
1653397210708,104.98,25.78,-1.39,x
1653397210715,104.99,25.78,-1.4,x
1653397210719,104.99,25.77,-1.41,x
1653397210729,104.99,25.76,-1.42,x
1653397210733,105,25.75,-1.43,x
1653397210734,105,25.74,-1.44,x
1653397210737,105.01,25.73,-1.44,x
1653397210743,105.01,25.72,-1.45,x
1653397210747,105.01,25.72,-1.45,x
1653397210753,105.02,25.71,-1.45,x
1653397210756,105.02,25.71,-1.45,x
1653397210761,105.02,25.71,-1.45,x
1653397210767,105.02,25.71,-1.46,x
1653397210771,105.02,25.71,-1.46,x
1653397210780,105.02,25.71,-1.46,x
1653397210782,105.02,25.72,-1.45,x
1653397210786,105.02,25.72,-1.45,x
1653397210790,105.01,25.73,-1.45,x
1653397210796,105.01,25.73,-1.45,x
1653397210815,105.01,25.74,-1.44,x
1653397210816,105.01,25.74,-1.44,x
1653397210817,105.01,25.75,-1.43,x
1653397210817,105.01,25.74,-1.43,x
1653397210822,105,25.75,-1.42,x
1653397210827,105,25.75,-1.42,x
1653397210831,105,25.76,-1.42,x
1653397210838,105,25.76,-1.42,x
1653397210843,105,25.77,-1.42,x
1653397210849,105,25.77,-1.41,x
1653397210851,105,25.78,-1.41,x
1653397210854,105,25.78,-1.41,x
1653397210857,105,25.79,-1.41,x
1653397210863,105,25.79,-1.4,x
1653397210867,105,25.8,-1.4,x
1653397210872,105,25.8,-1.39,x
1653397210877,105,25.81,-1.38,x
1653397210881,105,25.81,-1.37,x
1653397210886,105,25.82,-1.36,x
1653397210890,105,25.82,-1.36,x
1653397210896,105,25.83,-1.35,x
1653397210901,105,25.83,-1.34,x
1653397210905,105,25.83,-1.33,x
1653397210912,105,25.83,-1.33,x
1653397210916,105,25.82,-1.32,x
1653397210923,105,25.82,-1.32,x
1653397210928,105,25.82,-1.31,x
1653397210930,105,25.81,-1.31,x
1653397210935,104.99,25.81,-1.3,x
1653397210939,104.99,25.81,-1.29,x
1653397210944,104.99,25.8,-1.28,x
1653397210948,104.98,25.8,-1.27,x
1653397210953,104.98,25.8,-1.26,x
1653397210959,104.97,25.79,-1.25,x
1653397210964,104.97,25.79,-1.24,x
1653397210970,104.97,25.79,-1.23,x
1653397210975,104.97,25.79,-1.22,x
1653397210978,104.97,25.79,-1.21,x
1653397210985,104.97,25.79,-1.21,x
1653397210988,104.97,25.79,-1.2,x
1653397210996,104.97,25.79,-1.2,x
1653397211000,104.98,25.79,-1.2,x
1653397211003,104.98,25.79,-1.2,x
1653397211007,104.98,25.79,-1.2,x
1653397211014,104.98,25.79,-1.2,x
1653397211018,104.98,25.79,-1.2,x
1653397211023,104.98,25.79,-1.2,x
1653397211027,104.97,25.78,-1.19,x
1653397211032,104.97,25.78,-1.19,x
1653397211036,104.97,25.78,-1.18,x
1653397211041,104.97,25.78,-1.18,x
1653397211046,104.96,25.78,-1.17,x
1653397211049,104.96,25.78,-1.16,x
1653397211055,104.96,25.78,-1.15,x
1653397211060,104.95,25.78,-1.14,x
1653397211066,104.95,25.79,-1.14,x
1653397211079,104.94,25.79,-1.13,x
1653397211081,104.94,25.8,-1.12,x
1653397211082,104.93,25.8,-1.11,x
1653397211091,104.92,25.81,-1.1,x
1653397211093,104.92,25.81,-1.09,x
1653397211094,104.91,25.81,-1.08,x
1653397211101,104.91,25.82,-1.08,x
1653397211110,104.9,25.82,-1.07,x
1653397211113,104.9,25.82,-1.07,x
1653397211115,104.9,25.82,-1.06,x
1653397211117,104.9,25.83,-1.06,x
1653397211121,104.9,25.83,-1.06,x
1653397211127,104.9,25.83,-1.06,x
1653397211133,104.89,25.83,-1.06,x
1653397211138,104.89,25.83,-1.06,x
1653397211141,104.89,25.83,-1.06,x
1653397211146,104.88,25.84,-1.06,x
1653397211151,104.88,25.84,-1.06,x
1653397211158,104.88,25.84,-1.06,x
1653397211165,104.88,25.85,-1.06,x
1653397211167,104.88,25.85,-1.07,x
1653397211171,104.89,25.85,-1.07,x
1653397211176,104.89,25.85,-1.07,x
1653397211180,104.89,25.85,-1.07,x
1653397211188,104.89,25.86,-1.07,x
1653397211190,104.89,25.86,-1.07,x
1653397211195,104.89,25.88,-1.07,x
1653397211201,104.88,25.89,-1.06,x
1653397211204,104.88,25.9,-1.06,x
1653397211212,104.88,25.92,-1.06,x
1653397211214,104.87,25.93,-1.06,x
1653397211219,104.87,25.94,-1.05,x
1653397211223,104.87,25.95,-1.05,x
1653397211231,104.86,25.95,-1.06,x
1653397211235,104.86,25.95,-1.06,x
1653397211238,104.86,25.95,-1.06,x
1653397211243,104.86,25.94,-1.07,x
1653397211247,104.87,25.94,-1.07,x
1653397211251,104.87,25.94,-1.08,x
1653397211258,104.87,25.93,-1.08,x
1653397211263,104.87,25.93,-1.09,x
1653397211268,104.88,25.93,-1.09,x
1653397211272,104.88,25.94,-1.09,x
1653397211276,104.88,25.94,-1.09,x
1653397211280,104.89,25.94,-1.09,x
1653397211286,104.89,25.95,-1.09,x
1653397211290,104.89,25.96,-1.09,x
1653397211299,104.9,25.96,-1.09,x
1653397211300,104.9,25.97,-1.1,x
1653397211305,104.91,25.98,-1.1,x
1653397211311,104.92,25.99,-1.1,x
1653397211314,104.92,26,-1.11,x
1653397211320,104.93,26.01,-1.11,x
1653397211324,104.93,26.01,-1.11,x
1653397211331,104.94,26.02,-1.11,x
1653397211335,104.94,26.02,-1.11,x
1653397211347,104.94,26.03,-1.11,x
1653397211349,104.94,26.03,-1.11,x
1653397211351,104.95,26.02,-1.11,x
1653397211360,104.94,26.02,-1.1,x
1653397211361,104.94,26.02,-1.1,x
1653397211363,104.94,26.01,-1.09,x
1653397211369,104.94,26.01,-1.09,x
1653397211375,104.94,26.01,-1.08,x
1653397211378,104.93,26.01,-1.08,x
1653397211384,104.93,26,-1.07,x
1653397211388,104.93,26,-1.07,x
1653397211395,104.93,26,-1.07,x
1653397211400,104.93,26,-1.07,x
1653397211401,104.93,26,-1.07,x
1653397211413,104.93,26,-1.06,x
1653397211414,104.93,26,-1.06,x
1653397211416,104.93,26.01,-1.07,x
1653397211424,104.93,26.01,-1.07,x
1653397211427,104.93,26.01,-1.07,x
1653397211429,104.93,26.02,-1.07,x
1653397211437,104.93,26.02,-1.06,x
1653397211441,104.93,26.03,-1.06,x
1653397211443,104.93,26.03,-1.06,x
1653397211448,104.93,26.03,-1.06,x
1653397211453,104.93,26.04,-1.05,x
1653397211458,104.93,26.04,-1.05,x
1653397211463,104.93,26.05,-1.04,x
1653397211469,104.92,26.05,-1.04,x
1653397211474,104.92,26.06,-1.03,x
1653397211480,104.92,26.06,-1.02,x
1653397211487,104.92,26.06,-1.02,x
1653397211491,104.91,26.06,-1.02,x
1653397211492,104.91,26.07,-1.01,x
1653397211499,104.91,26.07,-1.01,x
1653397211502,104.91,26.07,-1.01,x
