time,sensor_x0[undefined],sensor_y0[undefined],sensor_z0[undefined],sensor_x[undefined],sensor_y[undefined],sensor_z[undefined],sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_walking
1664285197245,0.4,0.2,2.7,-0.2,3.6,11.9,1,28.6,-18.4,x
1664285197261.6,-0.4,0.1,2.3,-1.2,3.5,11.5,-1.4,36,-10.3,x
1664285197278.3,-0.4,0,2.1,-1.2,3.4,11.2,-4.9,32.1,-5.4,x
1664285197295,-0.1,-0.2,1.6,-1,3.1,10.8,-12.1,12.9,1.2,x
1664285197312.6,0.5,-0.2,0.9,-0.4,3.1,10.1,-9.9,-10.9,2.7,x
1664285197328.3,0.7,-0.1,0.4,-0.2,3.2,9.6,-5.5,-13.9,2.4,x
1664285197345,1,0,-0.9,0.1,3.2,8.3,6.1,-12,2.9,x
1664285197361.6,1.1,0.1,-2.2,0.3,3.4,7,10.4,-0.9,4.3,x
1664285197378.3,1.1,0,-2.5,0.2,3.4,6.7,7.7,4.9,4.9,x
1664285197395.1,1.1,0.1,-2.4,0.3,3.4,6.8,0.4,7.8,7,x
1664285197411.6,1,0.1,-1.9,0.2,3.4,7.3,-1.6,5.5,9.1,x
1664285197428.5,0.9,0,-1.6,0.1,3.4,7.6,-1.5,6.8,10.7,x
1664285197445.1,0.8,0.1,-1,0,3.4,8.2,-0.8,12.4,12.7,x
1664285197461.8,0.7,0.1,-0.7,-0.2,3.5,8.4,-0.3,15.5,12.8,x
1664285197478.3,0.2,0.1,-0.4,-0.7,3.5,8.8,-0.6,19.1,12,x
1664285197495,0.2,0.3,-0.4,-0.8,3.7,8.8,0,12.8,16.2,x
1664285197511.7,0.5,0.4,-0.5,-0.5,3.7,8.7,0.3,6.2,21.8,x
1664285197528.6,0.7,0.3,-0.5,-0.3,3.7,8.6,1.3,3.1,23.1,x
1664285197545.1,0.8,0.5,-0.8,-0.1,3.9,8.4,3.5,1.7,21.3,x
1664285197561.7,0.6,0.7,-1.3,-0.3,4.1,7.8,7.9,0.7,19.3,x
1664285197578.3,0.7,0.7,-1.6,-0.2,4.1,7.6,9.3,0.4,19.8,x
1664285197595,0.9,1,-1.9,0.1,4.4,7.3,6.9,2.1,23,x
1664285197611.8,1.2,1.1,-1.7,0.3,4.6,7.5,3.5,5.3,23.3,x
1664285197628.4,1.2,1.2,-1.4,0.4,4.7,7.7,3.1,5.8,22.9,x
1664285197645.1,1.2,1.3,-1.2,0.4,4.8,7.9,5.2,7.4,21.9,x
1664285197661.8,1.2,1.4,-0.9,0.4,5,8.2,6.7,13.3,21.4,x
1664285197684.4,1,1.4,-0.8,0.2,5,8.3,7.7,16.9,19.5,x
1664285197694.9,0.9,1.4,-0.7,0.1,5,8.4,7.5,15.1,19.2,x
1664285197711.9,0.9,1.3,-0.7,0,4.9,8.3,7.1,8.7,20.8,x
1664285197728.5,1.1,1.3,-0.8,0.2,4.9,8.2,5.5,5.7,21.7,x
1664285197745.1,1.6,1.4,-0.5,0.7,5,8.5,5,-0.9,20.5,x
1664285197761.7,1.8,1.4,-0.6,1.3,5.3,8.2,7.7,-4.3,18.4,x
1664285197778.3,2.4,1.9,-1.3,1.6,5.6,7.7,15.8,-10.7,14.5,x
1664285197795.2,2.7,3,-1.4,2,6.8,7.7,10.3,0.6,8.8,x
1664285197811.9,1.3,2.9,-0.5,0.6,6.7,8.5,-2.8,16,6.5,x
1664285197828.4,-0.3,1.6,0,-1.1,5.4,9,-13.3,26,9.9,x
1664285197845,-1.6,0,1.6,-2.4,3.7,10.6,-44.2,34.2,24.4,x
1664285197861.7,-0.5,-0.8,4.1,-1.4,2.8,13.2,-59.6,7,39.5,x
1664285197885.2,1,-0.7,5,0.2,2.7,14.1,-33.5,-28,30.2,x
1664285197895.2,1.2,-0.4,4.8,0.4,3,14,-15.9,-28.3,19.8,x
1664285197911.7,0.1,-0.1,3.3,-0.5,3.3,12.5,18.2,-7.7,2.9,x
1664285197928.5,-0.6,0,2.4,-1.3,3.4,11.5,25.9,12.6,1.2,x
1664285197945.3,-1.3,0,1.7,-2.1,3.4,10.8,19.2,39.9,8.4,x
1664285197962.1,-1.3,-0.1,1.6,-2.1,3.4,10.7,13.5,38.7,13,x
1664285197978.9,-0.8,0,1.1,-1.6,3.6,10.2,4,11.3,19.7,x
1664285197995.4,-0.1,0.2,0.2,-0.9,3.7,9.3,0.9,-8.9,21.9,x
1664285198012.2,0.1,0.2,-0.1,-0.4,3.8,8.7,0.1,-13.3,22.7,x
1664285198028.7,0.5,0.1,-0.6,-0.3,3.6,8.5,-2,-4.1,25.9,x
1664285198045.3,0.6,0,-0.7,-0.2,3.6,8.4,-2.4,12.3,25.8,x
1664285198062.1,0.5,0.1,-0.8,-0.2,3.6,8.3,0.6,16.8,23.7,x
1664285198078.9,0.2,0.3,-1.1,-0.6,3.8,8,12.6,23.5,20.1,x
1664285198095.5,0.1,0.4,-1.5,-0.7,4,7.6,18.6,22,20.8,x
1664285198113,0.2,0.4,-2.8,-0.6,4.1,6.2,20.3,12.5,24.1,x
1664285198128.9,0.3,0.4,-2.9,-0.5,4.1,6.2,13.7,11,25,x
1664285198145.1,0.5,0.3,-2.3,-0.4,4.1,6.7,1.4,10,26.6,x
1664285198163.1,0.7,0.3,-1.8,-0.1,4.1,7.2,-1.9,12.1,26.3,x
1664285198179.7,0.8,0.3,-1.5,-0.1,4.1,7.5,0,12.8,24.8,x
1664285198195.3,0.7,0.4,-1.3,-0.2,4.2,7.7,5.1,12.4,22,x
1664285198212.7,0.5,0.4,-1.4,-0.4,4.2,7.6,7,9.1,19.4,x
1664285198231.1,0.4,0.4,-1.5,-0.5,4.3,7.5,4.9,8.2,18.5,x
1664285198245.5,0.5,0.6,-1.2,-0.4,4.5,7.8,-0.1,5.1,17.6,x
1664285198262.8,0.6,0.6,-1.2,-0.3,4.5,7.8,-0.1,2.7,16.8,x
1664285198279.7,0.7,0.7,-1.2,-0.2,4.6,7.8,0.4,-0.1,15.1,x
1664285198297.9,1.2,1.1,-1.3,0.3,4.9,7.7,3.3,-1.3,9.7,x
1664285198312.9,1.1,1.1,-1.2,0.3,5,7.8,3.5,1.6,5.1,x
1664285198328.4,0.9,1.1,-1.1,0.1,5,7.8,3.1,2.1,2.5,x
1664285198345.2,0.8,1.2,-0.7,0,5.1,8.3,2.2,1.2,-1.2,x
1664285198363.9,0.7,1.3,-0.3,-0.1,5.3,8.7,5.4,-6.8,-5.3,x
1664285198378.6,0.7,1.4,-0.3,-0.1,5.3,8.6,8.1,-9.7,-6.6,x
1664285198395.3,0.5,1.4,-0.3,-0.3,5.4,8.6,9.3,-9.6,-8.8,x
1664285198414.1,0.5,1.3,0.2,-0.3,5.3,9.1,7.3,-7.8,-6.7,x
1664285198428.7,0.9,1.5,0.2,0.1,5.5,9.1,7,-9.3,-4.8,x
1664285198446.1,1.8,2,-0.1,1,6.1,8.8,6.1,-18.6,-5.7,x
1664285198479.6,0.9,1.3,0.2,-0.3,4.7,9.7,-18.6,3.4,-1.3,x
1664285198496.3,0.2,-0.1,3.1,-0.5,3.8,12,-38.4,27.5,5.4,x
1664285198511.7,0.7,-0.3,4.1,-0.1,3.6,13,-37.3,28.7,8,x
1664285198528.4,1.4,-0.5,4.3,0.6,3.2,13.4,-16.6,17.2,6,x
1664285198545.1,1.3,-0.4,3.3,0.4,3.4,12.3,3.3,16.8,-2.6,x
1664285198561.9,0.8,-0.5,2.7,-0.1,3.3,11.7,2.9,23.9,-2.7,x
1664285198579.9,0.1,-0.7,2.1,-0.8,3.1,11.1,-6.7,32.1,3.3,x
1664285198595.4,0.1,-0.8,1.8,-0.9,2.9,10.8,-19,23.3,12.2,x
1664285198612.8,0.3,-0.8,1.6,-0.4,2.8,10.4,-21.6,13.6,16.4,x
1664285198629.7,1.1,-0.9,1,0,2.8,10,-20.4,-3.6,22.1,x
1664285198645.1,1.5,-1,0.3,0.4,2.6,9.4,-12.6,-8.7,18,x
1664285198661.9,1.5,-1,0,0.4,2.7,8.9,-9.8,-4,14.8,x
1664285198678.6,1.2,-0.8,-0.4,0.2,2.8,8.7,-6,8.3,9.6,x
1664285198698.3,0.9,-0.6,-0.9,-0.2,3,8.2,-3.9,11,8.3,x
1664285198716.9,0.8,-0.4,-1.3,-0.2,3.1,7.8,0,4.3,9.5,x
1664285198729.2,1,-0.3,-1.3,-0.1,3.2,7.8,0.2,2.2,10.3,x
1664285198745,1.1,-0.2,-1.3,0,3.3,7.8,2.8,2.7,10.9,x
1664285198761.7,1.1,-0.2,-1.3,0.1,3.5,7.7,3.3,4.8,10.8,x
1664285198778.4,1.1,0,-1.4,0.1,3.5,7.6,5.7,5.8,10.5,x
1664285198795,1.2,0,-1.6,0.2,3.5,7.5,6.4,6.3,10.9,x
1664285198811.6,1.1,0,-1.6,0.1,3.6,7.4,7,6.3,9.7,x
1664285198828.7,1,0,-1.7,-0.1,3.6,7.4,6.4,7.4,8.8,x
1664285198845.2,0.6,0.1,-1.6,-0.4,3.7,7.4,2.2,8.3,11,x
1664285198861.5,0.9,0.2,-1.6,-0.1,3.9,7.4,-0.5,3.4,15.2,x
1664285198878.3,1.2,0.4,-1.6,0.2,4.1,7.4,-1.6,1.4,15.9,x
1664285198896,1.4,0.8,-1.4,0.4,4.4,7.7,-2.4,1.5,13.7,x
1664285198911.7,1.3,1,-1.4,0.3,4.7,7.7,1.3,4,12.9,x
1664285198949.9,1.3,1.5,-1.2,0.2,5.2,7.8,-1.9,10.6,15.3,x
1664285198962,1.3,1.8,-0.6,0.2,5.4,8.4,-2.7,9.6,15.7,x
1664285198978.4,1.2,1.9,-0.5,0.2,5.5,8.5,-0.9,8.5,16.3,x
1664285198995.2,1.4,1.9,-0.6,0.4,5.6,8.4,3.6,6.4,18.7,x
1664285199012.8,1.5,1.9,-0.5,0.5,5.6,8.5,2.9,9.6,19.1,x
1664285199028.5,1.5,1.8,-0.4,0.5,5.5,8.7,1.1,11.3,18.8,x
1664285199045.2,1.5,1.6,-0.1,0.5,5.4,8.9,-1.3,15.4,18.4,x
1664285199063,1.3,1.5,0.3,0.2,5.3,9.3,-3.3,22.8,17.8,x
1664285199078.8,1.2,1.5,0.5,0.1,5.2,9.5,-3.5,24.9,17.5,x
1664285199095.2,1.5,2.3,0.6,0.4,6,9.6,-6.2,25.6,15.9,x
1664285199113.2,0.9,1.9,0.8,-0.3,5.6,9.8,-11,21.6,15.4,x
1664285199136.6,-0.5,-0.7,2.5,-1.8,2.9,11.5,-37.4,38.2,26.8,x
1664285199145.4,-0.2,-1.2,3.8,-1.5,2.4,12.8,-45.7,37.1,30.3,x
1664285199162.2,0.6,-1.3,5.1,-0.7,2.2,14.2,-43.7,25.8,30.5,x
1664285199178.8,1.4,-1.6,5.8,0,1.9,14.9,-13.4,-2,20.2,x
1664285199195.5,0.9,-1.6,4.2,-0.4,1.9,13.3,17.9,-7.8,4.3,x
1664285199211.9,0.5,-1.3,3.2,-1.1,2.4,11.7,23.7,-1.1,-1.4,x
1664285199228.7,0.1,-1.1,2,-1.2,2.5,11,25.1,5.6,0.3,x
1664285199245.3,0.3,-0.9,1,-1.1,2.7,10.1,19.8,0,4.6,x
1664285199262.4,0.4,-0.8,0.7,-1,2.9,9.7,16.6,-3,4.7,x
1664285199278.9,0.4,-0.4,0,-0.9,3.3,9,9.7,-6.1,5.6,x
1664285199296.6,0.7,-0.2,-0.4,-0.5,3.5,8.5,3.9,-5.9,10.7,x
1664285199313.2,1,-0.4,-0.7,-0.3,3.4,8.3,-4.8,-0.5,17,x
1664285199328.8,1,-0.5,-0.7,-0.2,3.2,8.3,-8.1,1.4,18.6,x
1664285199345.6,1.1,-0.6,-0.5,-0.1,3.1,8.5,-10.6,1.5,17.8,x
1664285199361.9,1,-0.6,-0.5,-0.2,3.1,8.5,-9.6,0.4,15.5,x
1664285199378.8,0.9,-0.4,-0.7,-0.3,3.3,8.4,-1.5,-5.9,9.4,x
1664285199395.3,0.9,-0.1,-1.3,-0.2,3.6,7.7,8.3,-11.6,5.1,x
1664285199411.9,0.8,0.1,-2,-0.3,3.9,7,13.7,-10.1,2.4,x
1664285199446.6,0.5,0.2,-2.3,-0.5,4,6.7,7.5,-3.4,2.4,x
1664285199461.7,0.5,0.2,-2.2,-0.6,4,6.8,4.3,-1.3,3.4,x
1664285199478.7,0.6,0.2,-1.9,-0.4,4,7.1,0.1,0.4,5,x
1664285199495,0.7,0.3,-1.8,-0.3,4.1,7.2,-0.1,-0.7,4.9,x
1664285199511.7,0.5,0.3,-1.5,-0.5,4.1,7.5,-0.2,-1,4.1,x
1664285199528.8,0.5,0.3,-1.4,-0.5,4.1,7.6,0.2,-1.7,4.4,x
1664285199545.3,0.7,0.3,-1.4,-0.3,4.1,7.6,-1,0.1,4.7,x
1664285199562.9,0.7,0.2,-1.2,-0.3,4,7.8,-3.1,-1.3,2.2,x
1664285199578.8,0.8,0.2,-1.2,-0.2,4,7.8,-3.9,-3,0.7,x
1664285199595.3,0.9,0.3,-1,-0.1,4.1,8,-5.3,-5.7,-2.2,x
1664285199613.2,1,0.6,-0.6,0,4.4,8.4,-4.7,-7.6,-6.9,x
1664285199628.8,1.1,0.7,-0.6,0.1,4.5,8.4,-1.9,-8.5,-7.9,x
1664285199645.4,1,0.8,-0.5,0.1,4.6,8.5,1.5,-6.6,-9.6,x
1664285199661.9,1,0.9,-0.3,0,4.8,8.9,1.8,-4.6,-10.6,x
1664285199678.8,0.8,1.1,0.2,-0.1,4.9,9.2,2.7,-2.4,-12.3,x
1664285199695.2,0.8,1.1,0.5,-0.2,4.9,9.5,6.5,-6.8,-12.6,x
