time,sensor_x0[undefined],sensor_y0[undefined],sensor_z0[undefined],sensor_x[undefined],sensor_y[undefined],sensor_z[undefined],sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_walking
1655202344016.2,0.4,0.4,-3.9,0.3,1.5,5.8,22.9,10.2,-6.5,x
1655202344032.7,0.9,0.3,-3.3,0.7,1.5,6.5,24,32.5,-4.3,x
1655202344049.2,0.7,0.3,-2.8,0.4,1.6,6.9,26.1,41.4,-6.4,x
1655202344065.9,0.4,0.3,-2.8,0.1,1.7,6.9,32,43.7,-13,x
1655202344082.5,-0.2,0.5,-2.9,-0.7,1.9,6.8,37,19.9,-18,x
1655202344099.2,0.1,1.1,-3.3,-0.5,2.7,6.4,40.3,-14.9,-13.6,x
1655202344115.8,0.3,1.4,-3.5,-0.3,3,6.1,37.7,-21.9,-11.4,x
1655202344138.3,0.3,2,-3,-0.2,3.8,6.6,17.9,-19.4,-8.2,x
1655202344182.1,0,2.5,-0.6,-0.4,4.3,9,5.8,-4.1,-5.5,x
1655202344199.2,-0.4,2.6,-0.3,-0.8,4.5,9.3,19.7,-2,-5.1,x
1655202344215.8,-0.4,2.9,-1,-0.8,4.9,8.6,26.2,-5.9,-0.4,x
1655202344233.1,-0.3,3.1,-1.3,-0.6,5.2,8.3,23.6,-4.6,2.7,x
1655202344249.1,0.1,3.2,-1.5,-0.2,5.3,8.1,12.3,-3.1,9.6,x
1655202344265.7,0.4,3.1,-1.3,0.1,5.2,8.2,5.9,-5.1,12.2,x
1655202344282.4,0.5,2.9,0.3,0.2,5,9.8,-4.2,-8.3,11.7,x
1655202344301.8,-0.3,3.1,1.2,-0.5,5.2,10.8,-3.1,-22.3,13.5,x
1655202344316,-1.4,2.3,1.4,-1.6,4.4,11,-3,-25,19.5,x
1655202344333.3,-0.8,1.2,0.9,-0.9,3.3,10.5,-10.3,-30.4,38.5,x
1655202344349.2,-0.2,0.2,2.6,-0.2,2.2,12.1,-27.3,-13.4,42.2,x
1655202344365.9,0,-0.2,3.4,0.1,1.8,13,-30.2,-3.5,39.9,x
1655202344382.7,0.3,0,4.1,0.4,1.9,13.7,-19,8.2,27,x
1655202344399.2,-0.6,-0.3,4.7,-0.5,1.5,14.4,-14.5,16.5,17.5,x
1655202344415.9,-1.2,-0.6,4.7,-1.1,1.2,14.3,-16.1,24.9,18.3,x
1655202344433.2,-2.1,-0.8,4.6,-2.1,0.9,14.2,-23.6,47,27.8,x
1655202344449.3,-1.6,-0.3,4.2,-1.8,1.4,13.8,-30.2,62.2,40.9,x
1655202344466.4,-0.9,0,3.4,-1.2,1.6,13,-27.5,53.5,44.2,x
1655202344482.7,0.3,0.2,1.5,-0.1,1.7,11.2,-14.5,2.9,31.9,x
1655202344499.3,1,0.3,-0.6,0.6,1.8,9.1,-4.3,-25.7,5.5,x
1655202344515.9,0.8,0.5,-1.7,0.5,2,8,-3.1,-33.7,-3.9,x
1655202344533.2,0,0.6,-3.4,-0.2,2.1,6.3,-17.2,-35.7,-6.7,x
1655202344549.2,-0.1,1.2,-4.4,-0.2,2.6,5.3,-42.6,-20.8,0,x
1655202344565.9,0.6,1.6,-4.9,0.5,2.9,4.8,-53.6,-14.5,3.1,x
1655202344582.6,1.2,1.3,-4.6,1.2,2.5,5.2,-80.1,-54.1,-3.2,x
1655202344599.2,1,1.3,-3,1.2,2.2,6.8,-90.3,-57,-21,x
1655202344615.9,0.7,1.6,-2.7,1.1,2.3,7,-86.9,-47.3,-30.4,x
1655202344633.4,0,2,-1.3,0.5,2.4,8.5,-64.6,-38.2,-45.4,x
1655202344649.3,-0.9,2,0.1,-0.4,2.3,9.9,-22.1,-33.9,-44.7,x
1655202344666.5,-1.1,2.1,0.1,-0.5,2.3,9.9,4.7,-28.2,-40.2,x
1655202344682.5,-1.1,2.4,-0.6,-0.4,2.7,9.2,65.2,-13.2,-30.7,x
1655202344699.3,-1.1,2.6,-2,-0.3,3.2,7.7,86,0.7,-23.3,x
1655202344717.2,-0.9,2.9,-3,-0.2,3.7,6.7,83.5,7.4,-17,x
1655202344733.1,-1.1,2.7,-3.1,-0.4,3.7,6.7,62,17.2,-4.3,x
1655202344749.2,-1.2,2.2,-2.3,-0.6,3.4,7.4,32.8,19.6,8.6,x
1655202344766.4,-1,2,-1.8,-0.4,3.3,8,21.6,15.8,14.3,x
1655202344809.6,0.3,1.6,-0.2,0.9,2.9,9.5,24.3,-16.7,13.3,x
1655202344825.1,0.4,1.8,-0.7,1,3.2,9,36.4,-11,1.1,x
1655202344832.5,0.2,1.8,-1,0.9,3.3,8.7,36.1,-4,-3.6,x
1655202344849,-0.1,1.9,-0.5,0.6,3.5,9.1,23.6,8.3,-8.2,x
1655202344865.8,-0.2,1.8,-0.2,0.5,3.5,9.4,10.3,12,-8.8,x
1655202344885.4,0.3,1.8,1.2,0.9,3.5,10.9,-4.7,1,-13.4,x
1655202344900.1,0.2,1.3,3.6,0.9,3,13.2,-9.4,5.7,-21.4,x
1655202344915.8,0.2,1,4.5,0.8,2.7,14.2,-6,19.6,-24.3,x
1655202344932.6,0.1,0.7,4.8,0.6,2.4,14.5,13,37.3,-31.5,x
1655202344949.3,-0.2,0.6,3.7,0.2,2.4,13.4,29.7,31.7,-33.8,x
1655202344965.8,-0.2,0.7,3.2,0.1,2.5,12.9,33.7,19.5,-29.9,x
1655202344982.5,0.1,0.6,2,0.3,2.5,11.6,24.3,4.4,-23,x
1655202345055.4,0.4,0.2,3.2,0.6,2.1,12.8,8.6,10.7,-6.3,x
1655202345065.5,-0.1,0.3,1.8,0,2.3,11.4,19.2,19,-2.6,x
1655202345084,-0.4,0.3,1.2,-0.3,2.3,10.8,19.9,22.6,0.5,x
1655202345099.2,-1.2,0,1,-1.1,2,10.6,9.7,26.1,8.8,x
1655202345115.7,-1.2,-0.3,2.1,-1.2,1.8,11.7,6.8,17.4,13.5,x
1655202345134.4,-1.2,-0.5,2.7,-1.2,1.6,12.3,15.7,-8.3,21.6,x
1655202345157.4,-0.4,-0.7,1.4,-0.3,1.5,11,64.4,-46.4,25.8,x
1655202345165.8,0.2,-0.6,-0.1,0.3,1.7,9.4,82.4,-55,21.4,x
1655202345182.6,0.8,-0.3,-3.1,1.1,2.3,6.4,98.6,-49.1,6.1,x
1655202345199.1,0.9,0.1,-4.9,1.4,3,4.5,97.8,-23.4,-7.8,x
1655202345221.1,0.6,0.3,-6.1,1.1,3.5,3.2,90.7,10.7,-16.2,x
1655202345232.3,0.3,0.3,-6.6,0.8,3.6,2.6,85.1,25.3,-17.4,x
1655202345248.9,0.1,0.3,-7,0.5,3.9,2.1,58.5,49.2,-14.5,x
1655202345265.7,-0.3,0.4,-7.2,-0.2,4.2,1.9,24.6,54.4,-10.7,x
1655202345282.2,-0.4,0.4,-6.6,-0.3,4.3,2.4,5.9,51.6,-6,x
1655202345299.1,0,0.4,-5,0,4.2,4.1,-22.2,34.3,4.3,x
1655202345325.7,0.3,0.5,-3.4,0.1,4.2,5.7,-30.8,18.7,8.3,x
1655202345332.4,0.3,0.5,-2.8,0.1,4.2,6.3,-28.9,11.5,8.6,x
1655202345349.1,0.4,0.8,-2.1,0.3,4.4,7.1,-18.6,6,9.7,x
1655202345366,0.6,1.1,-1.7,0.4,4.7,7.4,-13.6,7.9,9.9,x
1655202345382.5,0.7,1.3,-1.8,0.5,4.9,7.3,-4.9,12.8,12.1,x
1655202345399.2,0.5,1.5,-2.2,0.3,5,7,-8.2,17.3,14.4,x
1655202345416.9,0.5,1.6,-2.1,0.2,5,7.5,-16.7,20.7,17,x
1655202345433.5,0.5,1.3,-1.2,0.2,4.7,8,-38,21.3,22.6,x
1655202345460.7,0.5,1.3,0.9,0.2,4.5,10.2,-65.5,13.3,22,x
1655202345466.4,0.5,1.3,0.9,0.2,4.5,10.2,-65.5,13.3,22,x
1655202345482.4,0.1,1.2,2.8,-0.3,4.2,12.1,-71.5,15.8,23.5,x
1655202345499.1,-0.2,0.8,3.7,-0.6,3.5,13.1,-67.2,12.3,25.3,x
1655202345515.9,-0.1,0.5,3.9,-0.5,3.2,13.3,-63.3,7.5,26.4,x
1655202345533,0.2,0,4.3,-0.2,2.5,13.8,-57.9,-1.6,25.9,x
1655202345549.2,0.4,-0.2,5.4,0.1,2.1,14.9,-47.6,-3.5,18.4,x
1655202345565.8,0.5,-0.2,5.9,0.1,2,15.5,-38.6,-2,13.4,x
1655202345582.5,-0.1,-0.3,6.1,-0.4,1.8,15.6,-9.9,1.6,3.1,x
1655202345599.2,-0.2,-0.1,4.8,-0.5,2,14.4,19.5,0.9,-1.3,x
1655202345615.8,-0.1,0.1,3.9,-0.4,2.4,12.3,28.8,0.4,-3.6,x
1655202345634.4,0,0.4,1.9,-0.4,2.6,11.5,34.8,-6.3,-9.1,x
1655202345649.2,0,0.7,0.6,-0.3,3,10.2,30.2,-12.2,-10.1,x
1655202345665.8,0.1,0.7,0.1,-0.2,3.1,9.6,24.9,-12.6,-9,x
1655202345682.5,0.4,0.5,-0.3,0.1,3,9.2,12.5,-15.8,-6.8,x
1655202345699.1,0.8,0.1,-0.3,0.5,2.6,9.2,6.3,-21.4,-8.7,x
1655202345715.8,0.9,0,-0.5,0.7,2.5,9,7.7,-24.8,-11.9,x
1655202345733,1,0,-1.4,0.9,2.5,8.1,18.5,-32.4,-21,x
1655202345749.2,1,0,-2.5,1,2.6,6.9,25.6,-32.6,-28.3,x
1655202345765.8,1,0,-3.1,1,2.7,6.3,26.3,-30.4,-31.4,x
1655202345795.8,1.2,0,-3.8,1.3,2.8,5.6,15.8,-28,-39.8,x
1655202345799.1,1.2,0,-3.8,1.3,2.8,5.6,15.8,-28,-39.8,x
1655202345816.1,1,0,-3.7,1.2,2.8,5.7,9,-30.7,-46.5,x
1655202345833,1,0,-3.1,1.2,2.8,6.3,5.1,-22.2,-51,x
1655202345849.7,0.9,-0.1,-2.5,1.1,2.8,6.8,7.6,-10.1,-57,x
1655202345865.7,0.7,0,-2.3,0.9,2.9,7.1,10.1,-4.7,-60.1,x
1655202345882.3,0.5,0.3,-2.1,0.7,3.2,7.3,14.8,2.2,-63.8,x
1655202345899.7,0.4,0.4,-1.8,0.5,3.3,7.5,15.4,1.4,-65.7,x
1655202345917,0.1,0.3,-1.6,0.1,3.3,7.7,11.3,-7.5,-65.4,x
1655202345932.9,0.2,0.2,-1.3,0.1,3.2,8,7,-13.3,-64.5,x
1655202345949.2,1,0.4,-0.5,1,3.5,8.8,2.1,-26.6,-67.8,x
1655202345965.8,1.3,0.5,-0.3,1.3,3.6,9,3.9,-33.4,-72.5,x
1655202345982.5,1.8,0.9,-0.3,1.8,3.9,9,11.6,-41.5,-85.2,x
1655202345999.1,1.8,1.6,-0.7,1.9,4.7,8.6,18.7,-38.7,-95.2,x
1655202346015.7,1.8,1.8,-0.8,1.8,5,8.5,18.2,-32.1,-97.5,x
1655202346032.4,1.6,1.6,-0.1,1.7,4.8,9.2,1.2,-6.8,-98.9,x
1655202346049.1,1.7,0.6,1.6,1.7,3.8,10.9,-16.5,7,-102.4,x
1655202346066.1,1.9,0.3,2.7,2.3,3.3,12.7,-18,4.5,-106.3,x
1655202346082.4,2.8,0.1,3.7,2.6,3.2,13,-1.1,-19.2,-120.1,x
1655202346099.1,3.7,0.1,2.7,3.4,3.2,12,23.6,-48.6,-134,x
1655202346115.8,4.2,0.2,2.2,3.9,3.3,11.5,26.2,-55.2,-144,x
1655202346132.9,4.1,-0.4,2.5,3.8,2.8,11.8,9.2,-39.5,-158.9,x
1655202346149.2,3.9,-1.6,3.6,3.6,1.6,12.9,7.1,-25.5,-169.6,x
1655202346165.7,4.1,-2.1,3.6,3.7,1.1,12.8,15.1,-26.8,-176.5,x
1655202346182.4,4.4,-2.1,2.4,3.9,1.1,11.7,37.3,-39.4,-191,x
1655202346199.1,4.5,-2.4,1.1,4,0.9,10.3,37.6,-55.1,-201.1,x
1655202346215.8,4.6,-2.8,1.1,4,0.6,10.3,18.6,-58,-206.4,x
1655202346232.4,4.2,-3.9,2,3.5,-0.5,11.2,-7.9,-59.1,-212.3,x
1655202346249.1,4,-5.1,3.6,3.3,-1.8,12.8,-23.3,-68.9,-220.8,x
1655202346265.8,4.2,-5.4,4.2,3.4,-2.2,13.5,-22.6,-76.8,-228.2,x
1655202346285.8,3.2,-6,4.5,2.5,-2.9,13.7,-3.4,-93.5,-248.6,x
1655202346311,1.2,-5.9,2.2,0.6,-2.8,11.5,38.4,-87.9,-249.9,x
1655202346315.9,1.2,-5.9,2.2,0.6,-2.8,11.5,38.4,-87.9,-249.9,x
1655202346337.7,1.5,-6.4,1.4,0.8,-3.2,10.7,38.1,-96.1,-243.8,x
1655202346348.9,1.9,-6.8,2.3,1.3,-3.6,11.6,36.9,-104.9,-248.3,x
1655202346365.5,1.4,-6.2,4.5,0.9,-2.9,13.7,54,-114.1,-264.8,x
1655202346382.2,0.8,-5.9,2.3,0.3,-2.5,11.5,73.8,-115.5,-267.3,x
1655202346398.9,-0.2,-4.3,1.1,-0.7,-0.8,10.3,78.8,-152.7,-245,x
1655202346415.7,2.1,-2.8,-1.4,1.9,0.9,7.7,53.6,-156.4,-209.5,x
1655202346433.9,2.8,-3.3,-1.4,2.7,0.5,7.7,35.2,-160.6,-197,x
1655202346449.1,4.3,-3.1,0.7,4.4,0.8,9.7,1.5,-139.7,-184.3,x
1655202346465.7,4.2,-3.1,1.6,4.4,0.8,10.6,0.9,-112.3,-189.2,x
1655202346482.4,3,-3.9,2.7,3.2,0,11.7,15.3,-72.6,-196.4,x
1655202346499.2,1.8,-3.4,1.6,2,0.6,10.6,46.5,-45.4,-196.2,x
1655202346515.8,1.5,-3.4,0.5,1.7,0.7,9.5,49.7,-45.7,-192.8,x
1655202346533.8,1.2,-3,-0.5,1.2,1.1,8.3,33.6,-57.4,-188.2,x
1655202346549.3,0.1,-3.3,0.1,0,1,8.9,6.6,-66,-182,x
1655202346565.6,-0.3,-3.4,0.5,-0.4,0.9,9.4,-4,-72.8,-176.2,x
1655202346582.5,-0.2,-3.1,1.5,-0.3,1.1,10.4,-14.8,-84.6,-163.4,x
1655202346599.1,0.1,-2.7,1.2,0,1.5,10.1,-1.5,-93,-158.7,x
1655202346615.7,0.1,-2.5,0.6,0,1.7,9.5,4.5,-96.1,-160.7,x
1655202346632.4,-0.2,-1.6,-0.2,-0.2,2.6,8.6,4.5,-102.3,-163.2,x
1655202346649.2,-0.7,-1.1,-0.2,-0.6,3.1,8.6,-8.8,-98.2,-156.1,x
1655202346666.1,-0.7,-0.9,0.2,-0.6,3.3,9.1,-14.9,-90.5,-149.3,x
1655202346683.4,-0.7,-0.4,0.9,-0.5,3.7,9.8,-17.6,-64.7,-134.9,x
1655202346699.1,-1.8,-0.8,1.2,-1.6,3.3,10.1,-24.3,-27.6,-120.6,x
1655202346734.9,-3.4,-1.7,2.5,-3.3,2.3,11.5,-46.6,-3.7,-105.6,x
1655202346753,-3.4,-1.7,3,-3.5,2.1,12,-54.4,-25.3,-80.6,x
1655202346765.7,-2.9,-1.5,2.7,-3.1,2.2,11.8,-45.5,-42.9,-74.1,x
1655202346782.3,-2.2,-0.6,1.5,-2.3,2.9,10.6,-17.6,-66,-66.6,x
1655202346799,-2.5,-0.5,0.1,-2.5,3,9.3,-10.7,-51.8,-57.8,x
1655202346815.5,-2.4,-0.5,0.5,-2.3,3,9.7,-15.2,-41.8,-50.1,x
1655202346832.4,-1.7,-0.5,1.1,-1.5,2.9,10.3,-16.6,-25.7,-37.6,x
1655202346849.1,-1,-0.9,1.7,-0.8,2.5,10.9,-8.7,-28,-33.4,x
1655202346865.8,-0.8,-1.1,1.6,-0.6,2.3,10.8,0.5,-39.4,-34.9,x
1655202346883.4,-0.9,-1.2,0.7,-0.5,2.2,9.9,20.6,-66.4,-38.9,x
1655202346899.1,-0.7,-0.8,-0.1,-0.2,2.7,9.1,23,-71.2,-36.4,x
1655202346915.8,-0.6,-0.5,-0.4,0,3,8.8,21.8,-67.2,-33.9,x
1655202346934.5,-0.7,-0.1,-0.5,0,3.5,8.6,18,-47.4,-29,x
1655202346949.2,-1.2,-0.2,-0.5,-0.4,3.4,8.6,13.6,-20.1,-21.6,x
1655202346965.7,-1.4,-0.5,-0.5,-0.6,3.2,8.6,10.7,-9,-17,x
1655202346982.4,-1.7,-1.1,-0.4,-0.9,2.6,8.7,-2.3,2.9,-7.5,x
1655202346999.1,-1.6,-1.6,0.1,-0.8,2,9.1,-18.7,2.4,-2.7,x
1655202347015.7,-1.3,-1.7,0.5,-0.5,1.9,9.6,-23.8,-3.5,-2.6,x
1655202347032.4,-0.9,-1.7,0.7,0,1.8,9.8,-19,-20,-8.5,x
1655202347049.1,-0.9,-1.4,-0.1,-0.1,2,9.1,-5.9,-26.8,-17.3,x
1655202347065.7,-1.2,-1.2,-0.6,-0.2,2.3,8.5,-1,-25.4,-20.7,x
1655202347082.4,-1.6,-0.8,-1.6,-0.7,2.7,7.5,4.8,-14.5,-22.7,x
1655202347099.1,-1.9,-0.3,-2.2,-0.9,3.2,6.9,1.2,-8.2,-15.9,x
1655202347115.7,-1.6,-0.2,-2.3,-0.6,3.3,6.8,-0.9,-4.4,-11.5,x
1655202347132.3,-0.9,0.1,-2.4,0.1,3.6,6.7,-0.4,0.4,-8.9,x
1655202347149,-0.9,0.4,-2.7,0.1,3.9,6.4,1.8,5.8,-12.8,x
1655202347165.8,-0.8,0.6,-2.6,0.2,4.2,6.6,-0.1,8.7,-14.2,x
1655202347182.3,-1,1.2,-2.3,-0.1,4.7,6.8,-1.2,14.5,-19.9,x
1655202347207.8,-1.8,1.4,-2.4,-1,5,6.8,-5.8,18.3,-19.1,x
1655202347215.6,-2,1.6,-2.2,-1.3,5.1,6.9,-11.3,16.9,-14.2,x
1655202347232.4,-1.9,1.6,-1.8,-0.7,5.2,7.9,-21.9,6.2,0.2,x
1655202347248.9,-0.5,1.5,-0.4,0.2,4.9,8.8,-23.9,-1.2,7.1,x
1655202347265.7,-0.3,1.3,0,0.4,4.6,9.2,-22.7,-1.4,6.1,x
1655202347282.3,-0.1,1.2,0.7,0.6,4.5,9.9,-15.4,7.2,-1.5,x
1655202347298.8,-0.2,1.4,1.2,0.5,4.6,10.4,-7.3,15,-5,x
1655202347316.7,0,1.7,1.6,0.6,4.9,10.9,0.5,17.2,-4.1,x
1655202347332.4,0.1,1.8,1.7,0.7,5,10.9,3.1,15.3,-4.1,x
1655202347349.1,-0.1,1.4,2.3,0.4,4.6,11.6,-1.5,15.5,-6.5,x
1655202347365.7,-0.2,1.2,3,0.3,4.5,12.3,-9.2,20.9,-9,x
1655202347382.4,-0.3,1.1,4.5,0.1,4.4,13.8,-10.3,28.1,-12,x
1655202347401.9,-0.7,0.4,4.8,-0.4,3.6,14.1,0.9,32.1,-12.9,x
1655202347415.8,-0.8,0.2,4.7,-0.6,3.4,14,6.9,31.7,-12.6,x
1655202347432.4,-0.9,-0.2,3.8,-0.7,3.1,13,19.2,19.9,-8.3,x
1655202347449,0.1,-0.5,2,0.2,2.8,11.2,22.3,1.7,-3.3,x
1655202347465.8,0.9,-0.9,1.3,1,2.5,10.5,7.2,-12.8,-5.4,x
1655202347482.3,1.2,-1.1,1.3,1.3,2.3,10.5,2.5,-15,-6.7,x
1655202347499,1.7,-1.4,1.2,1.8,2,10.4,0.3,-12.8,-8.7,x
1655202347515.8,1.9,-1.4,1.3,2.1,2,10.5,2.2,-8.4,-9.2,x
1655202347532.4,2,-1.4,1,2.1,2,10.2,10.4,5.1,-11.8,x
1655202347549.1,1.7,-1.4,0.5,1.9,2,9.6,10.1,18.4,-14,x
1655202347565.9,1.7,-1.3,0.5,1.7,2.1,9.7,6.3,20.5,-14.6,x
1655202347582.3,1.4,-1.3,0.9,1.4,2.1,10.1,0,20.2,-16,x
1655202347599.2,0.9,-1.6,1.3,0.8,1.8,10.5,-1.9,19.6,-17.5,x
1655202347615.8,0.7,-1.8,1.4,0.6,1.7,10.6,-0.4,18.1,-17.9,x
1655202347632.4,0.5,-2,0.8,0.3,1.5,10,10,9.7,-18.3,x
1655202347665.6,0.4,-1.9,-1.3,0.2,1.6,7.8,26.1,1,-17.2,x
1655202347682.3,0.6,-1.9,-2.4,0.3,1.7,6.7,20.2,-1.1,-20.4,x
1655202347698.6,0.5,-1.7,-2.7,0.2,2,6.4,10.6,-9.4,-24.7,x
1655202347715.6,0.4,-1.7,-2.7,0,2.1,6.5,7.7,-15.1,-25.8,x
1655202347733.3,0.3,-1.5,-2.6,0.1,2.2,6.5,6.8,-21.1,-25.7,x
1655202347749.1,0.4,-1.4,-2.6,0.2,2.3,6.4,12.1,-13.8,-24.2,x
1655202347766.9,0.3,-1.2,-2.9,0.1,2.4,6.3,15,-3.2,-24.1,x
1655202347782.4,0.3,-1,-3,0.1,2.8,6.1,14.3,0.7,-23.9,x
1655202347799.1,0.2,-0.6,-2.6,-0.1,3.2,6.4,11.1,3.5,-23.1,x
1655202347818.1,0.2,-0.2,-2.4,-0.1,3.7,6.6,9.8,1.6,-19.9,x
1655202347832.4,0.1,-0.1,-2.4,-0.2,3.8,6.6,8.1,1.5,-17.8,x
1655202347849.1,0,0,-2,-0.3,3.9,7,-3.6,5.9,-9.8,x
1655202347865.7,0.1,0,-1.5,-0.3,3.9,7.5,-8.5,6.7,-6.9,x
1655202347882.1,0.5,0.3,-0.7,0.1,4.1,8.3,-12.2,5,-3.9,x
1655202347899.1,0.7,0.3,0,0.3,4.1,9.1,-7.5,1.3,-6.3,x
1655202347915.9,0.8,0.2,0.2,0.4,4,9.2,-4.3,-1.9,-8.9,x
1655202347932.4,0.6,0.5,0.6,0.2,4.3,9.6,-1.8,-12.3,-15.7,x
1655202347949,0.2,0.9,0.6,-0.2,4.7,9.7,-2.5,-19,-10.7,x
1655202347965.9,0.5,1,0.5,0.1,4.7,9.6,-5.2,-16.4,-4.1,x
1655202347982.3,2.2,1.7,0.9,1.9,5.4,10,-14.5,-9.1,1.6,x
1655202347999,2.1,1.6,1.7,1.8,5.3,10.8,-24.2,-2.9,-7.6,x
1655202348015.7,1.5,1,2.3,1.2,4.7,11.3,-29.7,1.9,-12,x
1655202348032.3,0.4,0,3.9,0.1,3.5,13.1,-38.1,8.9,-15.5,x
1655202348049,-0.8,-1.2,5.1,-1.2,2.2,14.3,-34.7,16.3,-13.4,x
1655202348066.6,-1.3,-1.9,5.6,-1.8,1.5,14.8,-32.2,18.7,-10.3,x
1655202348082.4,-2.1,-3,6.8,-2.6,0.3,16.1,-21.4,21.3,-3.1,x
1655202348099.1,-2.1,-3.3,7.1,-2.7,-0.1,16.4,5.3,10,1.1,x
1655202348115.8,-2.1,-3,6.2,-2.7,0.2,15.5,24.5,0.2,2.6,x
1655202348166.4,-1.8,-1.8,0.5,-2.3,1.7,9.6,43.5,-15.5,21.7,x
1655202348182.2,-0.4,-1.2,-0.6,-0.8,2.4,8.5,3.7,-12.9,35.8,x
1655202348199,0.5,-1.2,-0.8,0.2,2.5,8.3,-10.6,-14.7,38.3,x
1655202348216.8,0.9,-1.3,-0.8,0.7,2.3,8.3,-17.2,-10.4,34.5,x
1655202348232.2,0.9,-1.3,-0.8,0.8,2.3,8.4,-17.5,-3.2,29,x
1655202348248.8,0.7,-1.3,-0.9,0.6,2.2,8.3,-11.2,8.1,20.9,x
1655202348265.5,0.2,-1.2,-1.3,0.1,2.3,7.9,-0.5,13.9,12.4,x
1655202348282.2,0,-1,-1.7,-0.2,2.5,7.5,6.7,13.6,10.2,x
1655202348299,-0.2,-1,-2.9,-0.4,2.6,6.2,19.4,10.6,8.9,x
1655202348315.8,-0.3,-1,-3.5,-0.5,2.6,5.7,20.9,9.6,8.6,x
1655202348337.4,-0.2,-0.7,-3.5,-0.4,2.9,5.6,14.2,11.8,4.6,x
1655202348349.3,-0.2,-0.6,-3.4,-0.4,3.1,5.7,14.9,13,2.6,x
1655202348366.5,-0.3,-0.3,-3.1,-0.6,3.4,5.9,16.6,14.7,-0.1,x
1655202348382.2,-0.5,-0.1,-2.9,-0.8,3.7,6.2,17.9,16.2,-0.9,x
1655202348398.8,-1.2,0.1,-2.4,-1.5,3.9,6.6,21.7,24.1,-0.7,x
1655202348415.7,-1.4,0.3,-2.1,-1.8,4.1,6.9,22.8,28.4,1.3,x
1655202348432.3,-1.5,0.5,-1.9,-1.9,4.4,7.1,24.6,30.1,10.5,x
1655202348449,-1,1.2,-1.9,-1.5,5.2,7,19.1,18.7,14.9,x
1655202348465.8,-0.9,1.6,-1.7,-1.5,5.7,7.2,12.8,11.9,14.1,x
1655202348482.3,-1.5,2,-1,-2,6,7.9,1.1,-2.1,15.4,x
1655202348499.1,-0.9,1.6,-0.3,-1.5,5.6,8.6,-7,-9.2,33.6,x
1655202348515.8,-0.2,1.4,0.2,-0.7,5.4,9.1,-10.7,-6.6,44.6,x
1655202348532.3,1.6,0.6,2.1,1.1,4.6,11,-18.3,13.9,59.5,x
1655202348549.1,2.8,-0.2,3.7,2.4,3.8,12.7,-10.2,14.7,56.6,x
1655202348565.7,3.1,-0.5,4.1,2.7,3.5,13,-3.2,6.8,49.6,x
1655202348582.4,2.2,-1.4,4.5,1.8,2.6,13.4,-3.2,-5.5,26.7,x
1655202348599,0.8,-2,5.8,0.6,2,14.8,-19.7,-11.2,7.8,x
1655202348615.7,0.4,-2.5,6.4,0.1,1.5,15.4,-25.4,-18.3,-0.1,x
1655202348648.7,0.7,-3.3,4.9,0.6,0.6,14,25.4,-48.8,-15,x
1655202348665.7,0.7,-3.3,4.9,0.6,0.6,14,25.4,-48.8,-15,x
1655202348682.3,1.1,-2.3,1,1.2,1.7,9.9,53.5,-43.4,-31.7,x
1655202348698.9,0.2,-1.9,0.1,0.4,2.3,9,38.1,-21.5,-40.2,x
1655202348715.7,-0.3,-1.7,0.2,-0.1,2.5,9,22.9,-4.4,-39.1,x
1655202348732.3,-0.8,-1.5,0.3,-0.7,2.8,9.1,7.6,11.9,-27.7,x
1655202348749,-0.8,-1.5,0.2,-0.7,2.8,9,-5.5,17.6,-15.7,x
1655202348765.9,-0.8,-1.8,0.1,-0.8,2.4,8.9,-18.8,18,-8.3,x
1655202348782.3,-0.9,-2.1,0.3,-1,2.2,9.1,-25.5,18.4,-5.8,x
1655202348799,-0.8,-2.2,0.7,-1,2,9.6,-29.3,15.9,-1.6,x
1655202348815.6,-0.8,-2.1,0.6,-0.9,2,9.5,-23.9,13.1,-1.5,x
1655202348832.3,-0.7,-1.9,0,-0.9,2.1,8.9,-7.9,6.4,-4.5,x
1655202348849.2,-0.7,-1.5,-1.2,-1,2.6,7.7,11.1,1.4,-6.5,x
1655202348865.8,-0.9,-1.1,-2.5,-1.1,2.9,6.4,23.9,-2.8,-3.8,x
1655202348882.2,-0.8,-1,-3.2,-1.1,3.1,5.8,27.2,-4.7,-1.2,x
1655202348899,-0.8,-1.1,-3.8,-1,3.1,5,19.6,-5.2,4.8,x
1655202348915.7,-0.8,-1.1,-3.8,-1,3.1,5.1,12.9,-4.5,7.8,x
1655202348932.3,-0.6,-1.2,-3.2,-0.8,3.1,5.7,5.3,-2.6,15.2,x
1655202348949.1,-0.3,-1.2,-2.6,-0.5,3.1,6.3,8.2,1.8,22.1,x
1655202348966.2,-0.2,-1.1,-2.4,-0.1,3.4,6.4,11.9,3.9,23.9,x
1655202348982.3,0.2,-0.7,-2.5,0.1,3.7,6.3,15.1,8.5,24.5,x
1655202348999,0.1,-0.3,-2.5,0,4,6.3,11.2,6.1,22.5,x
1655202349015.6,0,-0.3,-2.3,-0.1,4.1,6.5,7,6.3,23.1,x
1655202349032.3,0.1,-0.1,-1.2,0,4.3,7.5,-1,10,25.8,x
