time,sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_walking
1664285196815.5,20.9,22.4,5.6,x
1664285196832.2,21.2,22.6,5.7,x
1664285196849.7,21.4,22.7,5.7,x
1664285196865.3,21.7,22.7,5.7,x
1664285196882.9,22,22.6,5.6,x
1664285196898.7,22.1,22.6,5.6,x
1664285196915.4,22.3,22.7,5.5,x
1664285196932.2,22.4,22.8,5.4,x
1664285196948.6,22.4,22.9,5.3,x
1664285196965.4,22.5,23,5.1,x
1664285196982.1,22.4,23.1,5,x
1664285197015.2,22.3,23.2,4.7,x
1664285197032.4,22.1,23.4,4.6,x
1664285197048.6,22,23.5,4.6,x
1664285197065.4,22,23.5,4.5,x
1664285197082,22,23.4,4.2,x
1664285197099.5,22,23.3,4.1,x
1664285197115.5,22.1,23,3.7,x
1664285197132.5,22.1,23,3.5,x
1664285197149.7,22.1,22.9,3.2,x
1664285197166,22,22.7,2.5,x
1664285197182.1,22.1,22.4,2.4,x
1664285197199.4,22.2,21.6,2.5,x
1664285197215.3,22.2,21,2.5,x
1664285197232.1,22,20.9,2.7,x
1664285197249.1,21.8,20.8,3,x
1664285197265.2,21.5,20.8,3.7,x
1664285197282,21.3,20.8,4.5,x
1664285197298.7,21.3,20.7,4.7,x
1664285197315.4,21.4,20.4,4.8,x
1664285197332.3,21.4,20.3,4.5,x
1664285197348.7,21.5,20.3,4.3,x
1664285197365.2,21.5,20.4,4.1,x
1664285197382,21.6,20.6,4.1,x
1664285197398.6,21.7,20.7,4.2,x
1664285197432.1,22.1,20.7,4.3,x
1664285197448.6,22.2,20.7,4.3,x
1664285197465.7,22.5,20.7,4.5,x
1664285197482,22.7,20.7,4.8,x
1664285197498.6,22.9,20.7,4.9,x
1664285197522.1,23.5,20.8,5,x
1664285197532,23.7,20.8,4.9,x
1664285197549.1,24,20.9,4.8,x
1664285197565.4,24.4,21,4.7,x
1664285197582.1,24.8,21.2,4.6,x
1664285197598.6,25,21.3,4.5,x
1664285197616.2,25.5,21.5,4.4,x
1664285197632.1,26,21.6,4.3,x
1664285197648.6,26.2,21.6,4.3,x
1664285197665.3,26.7,21.8,4.3,x
1664285197684.8,27.2,22,4.4,x
1664285197698.5,27.4,22.1,4.5,x
1664285197715.2,27.8,22.3,4.6,x
1664285197731.9,28.2,22.5,4.6,x
1664285197748.6,28.5,22.5,4.5,x
1664285197765.4,28.9,22.7,4.3,x
1664285197782.9,29.2,23,3.9,x
1664285197799.2,29.3,23.2,3.8,x
1664285197815.3,29.5,23.4,3.8,x
1664285197832.1,29.7,23.2,4.1,x
1664285197865.4,30.6,22,4.7,x
1664285197886.6,31.5,21,4.2,x
1664285197898.6,31.8,20.7,3.8,x
1664285197915.2,32.2,20.6,3.2,x
1664285197933.5,32.2,21.1,3.3,x
1664285197948.7,32.2,21.3,3.6,x
1664285197965.5,32.4,21.6,4.3,x
1664285197982.2,32.6,21.7,4.5,x
1664285197998.8,33,21.8,4.5,x
1664285198015.5,33.5,21.9,4.1,x
1664285198032.3,33.7,21.9,3.9,x
1664285198048.8,34.3,21.9,3.7,x
1664285198065.4,34.8,21.9,3.8,x
1664285198082.2,35.1,22,3.9,x
1664285198098.9,35.3,22.1,4.1,x
1664285198115.6,35.9,22.8,4.4,x
1664285198132.7,36.2,23,4.4,x
1664285198148.6,36.7,23.3,4.4,x
1664285198165.4,37.3,23.3,4.4,x
1664285198183,37.9,23.3,4.4,x
1664285198198.7,38.1,23.4,4.4,x
1664285198215.5,38.6,23.6,4.5,x
1664285198232.2,38.8,23.6,4.5,x
1664285198249.6,39.2,23.7,4.5,x
1664285198265.5,39.4,23.8,4.4,x
1664285198299.3,40,23.9,4.2,x
1664285198315.4,40.2,24,4.1,x
1664285198332.5,40.2,24.1,4.1,x
1664285198382.3,40.1,24.2,4,x
1664285198398.8,40,24.4,3.9,x
1664285198415.4,39.8,24.6,3.8,x
1664285198433,39.6,24.7,3.7,x
1664285198479.1,39.4,24.8,3.2,x
1664285198498.8,39.4,24.3,3.4,x
1664285198515.4,39.5,23.9,3.6,x
1664285198532,39.8,23.1,4.2,x
1664285198548.6,39.9,23,4.3,x
1664285198565.4,39.8,23.1,4.8,x
1664285198581.9,39.8,23.1,5.1,x
1664285198599.6,39.9,22.9,5.6,x
1664285198615.5,40.3,22.5,5.9,x
1664285198632.4,40.5,22.3,5.8,x
1664285198650,41,22,5.5,x
1664285198665.4,41.4,21.8,5.2,x
1664285198682.2,41.6,21.7,5.2,x
1664285198704.3,41.8,21.6,5.3,x
1664285198717.6,41.9,21.6,5.4,x
1664285198749.2,42.3,21.7,5.3,x
1664285198766.1,42.5,21.7,5.3,x
1664285198782,42.6,21.8,5.3,x
1664285198801.4,42.8,21.9,5.3,x
1664285198815.2,43.1,22.1,5.4,x
1664285198831.8,43.2,22.2,5.4,x
1664285198848.6,43.3,22.3,5.5,x
1664285198865.1,43.6,22.3,5.5,x
1664285198882,43.9,22.3,5.4,x
1664285198898.5,44.1,22.3,5.4,x
1664285198915.2,44.4,22.3,5.3,x
1664285198965.3,45.2,22.4,5.4,x
1664285198982,45.4,22.4,5.4,x
1664285198998.8,45.7,22.5,5.4,x
1664285199015.4,46.1,22.6,5.4,x
1664285199033.5,46.5,22.7,5.4,x
1664285199048.8,46.7,22.7,5.5,x
1664285199065.5,47.1,22.7,5.6,x
1664285199082.3,47.5,22.7,6,x
1664285199098.7,47.7,22.7,6.1,x
1664285199115.5,48.1,22.6,6.5,x
1664285199137.5,48.5,22.3,6.8,x
1664285199148.8,48.9,22,7.1,x
1664285199165.4,49.6,21.2,7.4,x
1664285199182.1,50,20.9,7.4,x
1664285199199.1,50.3,20.9,7.2,x
1664285199215.5,50.3,21.3,7.1,x
1664285199232.3,50.2,21.5,7.1,x
1664285199248.8,50.2,22,7.2,x
1664285199265.5,50.3,22.4,7.2,x
1664285199298.7,50.4,22.7,7,x
1664285199315.5,50.7,22.8,6.8,x
1664285199332.6,50.9,22.7,6.7,x
1664285199348.7,51.3,22.6,6.5,x
1664285199365.4,51.7,22.4,6.4,x
1664285199382.4,51.8,22.4,6.3,x
1664285199398.6,52,22.4,6.1,x
1664285199446,52.1,23,5.6,x
1664285199465.3,52.1,23.1,5.5,x
1664285199484.8,52.2,23.1,5.5,x
1664285199498.5,52.3,23.1,5.4,x
1664285199515.2,52.4,23.1,5.4,x
1664285199548.7,52.5,23.2,5.3,x
1664285199565.4,52.6,23.1,5.2,x
1664285199582.2,52.7,23.1,5.2,x
1664285199598.7,52.7,23,5.1,x
1664285199615.4,52.6,22.9,5,x
1664285199632.9,52.5,22.9,4.9,x
1664285199665.4,52.2,22.9,4.8,x
1664285199682.1,52,22.9,4.9,x
1664285199700.6,51.8,23,4.9,x
1664285199715.4,51.5,23.1,4.8,x
1664285199750,51,23.1,4.6,x
1664285199765.4,50.6,23,4.3,x
1664285199782.1,50.4,22.9,4.1,x
1664285199799.5,49.9,22.7,3.8,x
1664285199815.4,49.6,22.2,4.1,x
1664285199835,49.4,22.1,4.3,x
1664285199853.4,48.9,22.1,4.7,x
1664285199865.2,48.6,22.2,4.8,x
1664285199881.9,48.3,22.3,5,x
1664285199898.6,47.8,22.4,5.7,x
1664285199915.3,47.5,22.2,6.6,x
1664285199932.3,47.5,22,6.9,x
1664285199949.5,47.5,21.7,7.3,x
1664285199965.4,47.5,21.6,7.2,x
1664285199998.7,47.3,21.7,7,x
1664285200015.4,47.1,21.9,7,x
1664285200032.3,47,22,7.1,x
1664285200049.3,47,22.2,7.1,x
1664285200082,47,22.3,7,x
1664285200099.4,47,22.3,7.1,x
1664285200115.4,47,22.4,7.2,x
1664285200132.6,47,22.4,7.3,x
1664285200165.4,47,22.4,7.2,x
1664285200215.4,47,22.5,7,x
1664285200249.6,47,22.6,6.8,x
1664285200265.4,46.9,22.7,6.7,x
1664285200312.6,46.9,23,6.7,x
1664285200315.3,46.9,23,6.8,x
1664285200332.3,46.9,23.1,6.8,x
1664285200375.1,47.1,23.1,6.8,x
1664285200401.7,47.3,22.9,6.9,x
1664285200415.3,47.3,22.7,7.2,x
1664285200432.6,47.2,22.5,7.5,x
1664285200448.6,47.1,22.4,7.6,x
1664285200465.3,47.1,22.3,7.7,x
1664285200483.2,47.6,20.8,7.9,x
1664285200515.5,48.3,19.7,6.9,x
1664285200532.4,48.3,19.8,6.1,x
1664285200549,48.3,19.9,6,x
1664285200566.1,48.4,20,6,x
1664285200582,48.7,20,5.8,x
1664285200598.5,48.8,19.9,5.7,x
1664285200615.2,49,19.9,5.2,x
1664285200633,49.2,19.9,4.8,x
1664285200649.3,49.3,19.9,4.7,x
1664285200665.7,49.4,20,4.5,x
1664285200682,49.3,20.3,4.6,x
1664285200699.5,49.2,20.4,4.6,x
1664285200715.4,48.9,20.8,4.7,x
1664285200731.9,48.6,21.3,4.6,x
1664285200749.4,48.4,21.4,4.6,x
1664285200770.6,48.1,21.7,4.6,x
1664285200815.2,47.5,22.2,5,x
1664285200832.6,47.3,22.2,5.1,x
1664285200849.2,47.2,22.2,5.1,x
1664285200865.3,46.9,22.3,5.1,x
1664285200882.1,46.7,22.4,5.2,x
1664285200904.7,46.2,22.5,5.3,x
1664285200933.9,45.5,22.6,5.5,x
1664285200948.5,45.1,22.7,5.5,x
1664285200982,44.3,22.9,5.5,x
1664285200998.6,44.1,22.9,5.5,x
1664285201015.3,43.7,22.9,5.5,x
1664285201032.3,43.4,22.6,5.7,x
1664285201048.5,43.3,22.5,5.8,x
1664285201082.1,43.3,23.1,5.8,x
1664285201098.7,43.2,23.5,5.8,x
1664285201115.3,42.8,24.3,5.8,x
1664285201132.8,42.3,24.4,6,x
1664285201148.6,42.2,24.1,6,x
1664285201165.4,42.1,23.6,6,x
1664285201186.3,41.8,23.5,6,x
1664285201198.5,41.6,23.5,6.2,x
1664285201215.3,41.2,23.7,7.2,x
1664285201232.2,41,23.7,7.8,x
1664285201248.6,40.8,23.6,8.7,x
1664285201265.3,40.8,23.5,9.1,x
1664285201282.7,40.7,23.5,8.9,x
1664285201350.5,40.4,23.5,8.4,x
1664285201365.7,40.3,23.6,8.6,x
1664285201381.9,40.2,23.8,8.6,x
1664285201398.6,40.1,24.1,8.7,x
1664285201415.2,40.1,24.2,9.3,x
1664285201432,40.2,24.2,9.7,x
1664285201448.5,40.8,24.5,9.9,x
1664285201465.3,41.7,25.1,9.6,x
1664285201482.5,42,25.5,9.5,x
1664285201498.6,42.3,26.1,9.5,x
1664285201515.3,42.4,26.5,9.6,x
1664285201532.2,42.4,26.6,9.7,x
1664285201551.7,42.4,26.8,9.7,x
1664285201584,42.4,27,9,x
1664285201599,42.1,27,8.3,x
1664285201615.1,41.7,27,7.7,x
1664285201632.2,41.5,26.9,7.2,x
1664285201649.1,41.5,26.8,7.1,x
1664285201665.4,41.7,26.7,6.7,x
1664285201682.1,41.8,26.5,6.5,x
1664285201698.8,42.1,26.1,6,x
1664285201715.4,42.2,25.5,5.3,x
1664285201732.6,42.2,25.2,5,x
1664285201751.7,42,25,4.5,x
1664285201765.3,41.9,24.9,4.2,x
1664285201782,42.5,24.3,4.2,x
1664285201798.6,42.9,23.9,4.1,x
1664285201815.3,43.7,23.4,3.4,x
1664285201832.2,43.9,23.4,2.5,x
1664285201848.8,43.9,23.5,2.3,x
1664285201865.3,43.6,23.9,2.2,x
1664285201882.3,43.5,24.1,2.4,x
1664285201899.5,43.3,24.5,2.8,x
1664285201965.1,44.3,25.1,2.8,x
1664285201982.5,44.5,25,2.6,x
1664285201998.7,44.8,24.9,2.5,x
1664285202015.3,45.1,25.1,2.6,x
1664285202032.4,45.2,25.2,2.8,x
1664285202048.6,45.3,25.7,2.9,x
1664285202065.5,45.5,26.1,2.9,x
1664285202082.1,45.5,26.3,2.9,x
1664285202099.2,45.6,26.6,2.8,x
1664285202115.4,45.6,26.6,2.9,x
1664285202132.8,45.7,26.5,3.1,x
1664285202165.5,45.8,26.2,3.3,x
1664285202182.1,45.8,26.1,3.3,x
1664285202198.7,45.7,25.9,3.2,x
1664285202215.5,45.6,25.9,3.2,x
1664285202234.5,45.4,25.7,3.1,x
1664285202248.5,45,25.5,3.1,x
1664285202291.6,44,25.1,3.4,x
1664285202302.2,43.6,25.2,3.4,x
1664285202333,42.5,25.6,3.5,x
1664285202349.4,42.3,25.7,3.4,x
1664285202365.2,41.9,25.7,3.1,x
1664285202382,41.7,25.6,3,x
1664285202398.5,41.4,25.5,2.5,x
1664285202415.3,41.2,25.4,2.2,x
1664285202432,40.7,25.3,1.5,x
1664285202448.9,40.2,24.9,1.3,x
1664285202468,39.7,24.3,1.6,x
1664285202481.9,39.4,24,1.9,x
1664285202498.6,39.2,24.1,1.9,x
1664285202515.2,38.7,24.5,2.1,x
1664285202532.2,38.4,24.6,2.3,x
1664285202548.6,38.1,24.6,3,x
1664285202565.6,38.1,24.4,3.8,x
1664285202582.1,38.3,24.2,4.1,x
1664285202615.4,38.5,24.3,4.1,x
1664285202632,38.5,24.6,4.1,x
1664285202649.1,38.5,24.7,4.1,x
1664285202665.3,38.4,25,4.3,x
1664285202682,38.4,25.1,4.5,x
1664285202698.6,38.6,25.3,4.7,x
1664285202715.4,38.8,25.4,5,x
1664285202732.9,39.1,25.6,5.2,x
1664285202748.6,39.3,25.7,5.2,x
1664285202765.3,39.7,25.9,5.1,x
1664285202781.9,39.9,25.9,5,x
1664285202798.6,40.2,26.1,5,x
1664285202815.4,40.5,26.3,5,x
1664285202839.1,40.8,26.5,4.9,x
1664285202848.5,40.9,26.6,4.8,x
1664285202865.5,41.1,26.8,4.7,x
1664285202881.9,41.2,26.8,4.8,x
1664285202898.7,41.4,26.9,5,x
1664285202915.1,41.7,26.8,5.2,x
1664285202931.9,41.9,26.7,5.3,x
1664285202949.6,42.3,26.7,5.3,x
1664285202965.1,42.5,26.6,5.3,x
1664285202981.9,42.6,26.6,5.5,x
1664285202998.5,42.9,26.7,5.7,x
1664285203015.3,43.1,26.8,5.7,x
1664285203032.3,43.3,26.9,5.6,x
1664285203048.9,43.4,27,5.5,x
1664285203065.3,43.5,27.2,5.5,x
1664285203083.3,43.5,27.4,5.6,x
1664285203115.2,43.7,27.5,6.1,x
1664285203132.6,44.5,27,6.1,x
1664285203148.6,45,26.8,5.8,x
1664285203165.3,45.8,26.5,4.7,x
1664285203209.5,46.2,27,4.2,x
1664285203232.2,46.3,27.3,4.8,x
1664285203251.5,46.6,27.4,5.3,x
1664285203267.6,46.9,27.5,5.2,x
1664285203281.9,47.1,27.5,5,x
1664285203298.5,47.6,27.5,4.7,x
1664285203315.3,48,27.4,4.5,x
1664285203332,48.3,27.4,4.5,x
1664285203348.9,48.6,27.4,4.6,x
1664285203365.3,48.7,27.5,4.7,x
1664285203382,48.8,27.6,4.8,x
1664285203399,48.9,27.9,4.8,x
1664285203415.3,49.1,28.2,4.9,x
1664285203431.9,49.2,28.3,4.9,x
1664285203450,49.5,28.5,4.8,x
1664285203465.3,49.6,28.4,4.9,x
1664285203499.4,49.8,28.2,5.1,x
1664285203515.2,49.9,28.1,5.1,x
1664285203531.9,50,28,5.1,x
1664285203565.3,49.8,28,5.1,x
1664285203599.9,49.6,28,5.2,x
1664285203615.2,49.4,28,5.3,x
1664285203632,49.3,28,5.3,x
1664285203681.8,48.8,28.1,5.3,x
1664285203698.8,48.7,28.2,5.3,x
1664285203715.3,48.5,28.4,5.2,x
1664285203734.5,48.4,28.7,5.1,x
1664285203748.8,48.4,28.9,5,x
1664285203765,48.3,29.4,4.8,x
1664285203781.7,48.2,30,4.8,x
1664285203798.4,48.1,30.1,4.9,x
1664285203832.6,48.2,29.9,5,x
1664285203881.5,48.3,29.8,4.9,x
1664285203898.3,48.2,30,5.2,x
1664285203915,48.1,30.2,5.5,x
1664285203931.9,48.1,30.6,5.9,x
1664285203949.9,48.1,30.7,6.1,x
1664285203969,48.3,30.9,6.4,x
1664285203981.9,48.6,30.9,6.5,x
1664285203998.7,48.7,30.8,6.6,x
1664285204015.1,49.1,30.6,6.6,x
1664285204032,49.5,30.6,6.5,x
1664285204048.5,49.6,30.6,6.5,x
1664285204065.3,50,30.7,6.6,x
1664285204081.9,50.2,30.8,6.7,x
1664285204098.5,50.6,30.8,6.8,x
1664285204169.3,52.5,30.7,6.5,
1664285204181.9,52.8,30.6,6.5,
1664285204198.5,53.5,30.5,6.4,
1664285204215,54.2,30.4,6.4,
1664285204232.4,55,30.3,6.3,
