time,sensor_x0[undefined],sensor_y0[undefined],sensor_z0[undefined],sensor_x[undefined],sensor_y[undefined],sensor_z[undefined],sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_standing
1658234563776.2,0.1,-0.1,0.1,-0.3,3.9,9.1,0.8,4.4,-0.5,x
1658234563793.7,0,-0.1,0.2,-0.3,3.9,9.1,0.9,4.6,-0.3,x
1658234563809.7,0.1,-0.1,0.1,-0.2,3.9,9,1,3.6,1.4,x
1658234563826.2,0.2,-0.1,0.1,-0.1,3.9,9,0.4,1.2,2.4,x
1658234563844.5,0.3,-0.2,0.1,0,3.8,9.1,0.5,-0.5,1.6,x
1658234563860.3,0.4,-0.1,0.2,0.1,3.9,9.1,1.1,-2.7,-0.8,x
1658234563876.3,0.2,-0.1,0.2,-0.1,3.9,9.1,2.8,-2.8,-3.1,x
1658234563922.1,0.1,-0.1,-0.1,-0.2,4,8.8,3.4,-2.4,-2.9,x
1658234563926,0.1,-0.1,-0.1,-0.2,4,8.8,3.4,-2.4,-2.9,x
1658234563945.9,0,-0.1,0,-0.3,4,8.9,1,-2.6,-3.7,x
1658234563959.7,0,-0.1,0.1,-0.3,3.9,9,1.2,-1.5,-3.8,x
1658234563976.1,0,-0.1,0.1,-0.3,4,9,4.4,2.1,-3.5,x
1658234563993.1,0,0,0,-0.3,4,9,6,4.5,-3.8,x
1658234564009.3,-0.1,0,-0.2,-0.4,4.1,8.7,7,8,-3.6,x
1658234564027.3,-0.2,0,-0.3,-0.6,4.1,8.6,3.1,5.7,-2.7,x
1658234564042.8,-0.2,-0.1,-0.2,-0.6,4,8.7,0.6,3.6,-1.8,x
1658234564059.7,-0.1,0,0,-0.5,4.1,8.9,-2.8,-0.9,0,x
1658234564076.2,0,0,0.1,-0.4,4.1,9,-2.9,-1.9,-0.1,x
1658234564093.1,-0.1,0,0.1,-0.4,4.1,9,-2.6,-1.5,-0.2,x
1658234564109.8,-0.1,0,0.1,-0.5,4.1,9,-2.3,-1.4,0,x
1658234564126.5,0,0,0.1,-0.4,4.1,9,-2.3,-1.5,0.6,x
1658234564147.2,0,0.1,0.1,-0.4,4.1,9,-1.5,-0.9,-0.2,x
1658234564159.7,0,0.1,0.1,-0.4,4.1,9,-1.7,-0.5,-0.2,x
1658234564176,0,0.1,0.1,-0.3,4.1,9,-0.7,-1.4,0.5,x
1658234564192.6,0,0.1,0,-0.3,4.1,8.9,0,-1.6,0.8,x
1658234564209.4,0.1,0.1,-0.1,-0.3,4.2,8.9,-1.2,-1,0.6,x
1658234564226,0.1,0.1,0,-0.3,4.2,8.9,-2.3,-1.6,0.3,x
1658234564242.3,0,0,0.1,-0.3,4.1,9,-2.8,-2,1.4,x
1658234564259.6,0.1,0,0.2,-0.2,4,9.1,-2.9,-0.9,2.6,x
1658234564276.5,0.1,-0.2,0.1,-0.2,3.9,9,-1.2,-0.5,2.4,x
1658234564293.1,0.1,-0.2,0.1,-0.2,3.9,9,-0.9,-1.1,2.2,x
1658234564309.8,0.2,0,0.1,-0.1,4,9,-0.3,-4.5,1.5,x
1658234564326.1,0.2,-0.1,0,-0.1,4,8.9,-0.5,-2.7,0,x
1658234564343.1,0.1,-0.1,0,-0.2,4,9,-1.7,-1.5,-0.5,x
1658234564359.9,0,-0.1,0.1,-0.3,4,9.1,-1,-2.7,-1,x
1658234564376.3,0,-0.1,0,-0.3,3.9,9,0,-2.8,-0.5,x
1658234564393,-0.1,0,-0.1,-0.3,3.9,8.9,-1.5,-2.1,-0.2,x
1658234564409.4,-0.2,-0.1,0.1,-0.4,3.9,9,-2.3,-2.3,-0.6,x
1658234564426.1,-0.1,0.1,0.1,-0.3,4,9,-1.6,-3.7,0.2,x
1658234564443.5,-0.1,0.1,0,-0.3,4,9,-1.1,-4.8,0.3,x
1658234564459.5,-0.1,0.1,0,-0.3,4,8.9,-0.9,-2.5,0.4,x
1658234564476.9,0,0.2,0.1,-0.2,4.2,9.1,-1.5,-0.2,0.5,x
1658234564493.2,0,0.1,0.1,-0.3,4.1,9,-0.7,0,0.4,x
1658234564509.8,0,0.2,0,-0.3,4.1,9,-1.3,0.4,0.9,x
1658234564526.7,-0.2,0.1,0.2,-0.4,4,9.2,-2.3,0.1,1.4,x
1658234564543.2,-0.2,0.1,0.2,-0.4,4.1,9.2,-2.2,-1.1,2.8,x
1658234564559.6,0.1,0.1,0.2,-0.2,4.1,9.1,0,-4.1,4.6,x
1658234564576.6,0.3,0.1,0.1,0,4.1,9,0.9,-1,4.3,x
1658234564592.9,0.3,0.1,0.1,0,4.1,9,0.8,1.2,3.4,x
1658234564609.5,0.2,0,0.2,-0.1,4,9.1,-0.3,1.6,1.8,x
1658234564627.2,0.2,0,0.2,0,4,9.1,0.9,-2.6,1.9,x
1658234564643.4,0.2,-0.1,0.1,0,3.9,9,1.4,-3.1,2,x
1658234564659.7,0.2,-0.1,0.1,0,3.9,9,1.1,-1.3,1.9,x
1658234564677,0.2,-0.1,0.1,0,3.9,9,1.3,-1.3,1.5,x
1658234564693.2,0.2,0,0,0.1,3.9,8.9,1.6,-1.8,0.9,x
1658234564710.5,0.1,-0.1,-0.1,0,3.9,8.8,1.6,-2.1,-1.2,x
1658234564726.1,0,0,-0.1,-0.1,4,8.8,0.3,-0.1,-1.9,x
1658234564743.3,-0.1,0,0,-0.2,4,8.9,-0.3,0.8,-1.7,x
1658234564760.3,0,0,0,-0.1,4,9,-0.7,0.6,-0.6,x
1658234564776.1,-0.1,0,0.1,-0.2,4,9,-0.7,-0.6,-0.4,x
1658234564794.5,-0.1,0.1,0.1,-0.2,4,9.1,-0.6,-0.7,-0.4,x
1658234564809.9,-0.1,0.1,0.2,-0.2,4.1,9.2,-0.4,-0.6,-0.4,x
1658234564826.5,-0.1,0.1,0.2,-0.2,4.1,9.2,-0.4,-0.6,-0.4,x
1658234564878.3,0,0.1,0,-0.1,4.1,8.9,1.4,-0.2,0.5,x
1658234564893.1,0,0.1,0,-0.1,4.1,9,1.3,0.3,0.5,x
1658234564909.2,0,0,0,-0.1,4.1,9,1.3,1.1,1.2,x
1658234564926.3,0,0,0.1,-0.1,4,9,0.4,0.9,1.4,x
1658234564942.9,0.1,0,0.1,0,4,9,0.5,0.3,1.2,x
1658234564959.4,0.2,-0.1,0.1,0,4,9.1,0.8,0.7,0.8,x
1658234564975.9,0.2,-0.1,0.2,0,3.9,9.2,1.4,2.4,-0.9,x
1658234564992.6,0.1,-0.1,0.3,0,3.9,9.2,2.8,4,-2.4,x
1658234565009.3,0,0.1,0.2,-0.1,4.1,9.1,5.8,4,-3.5,x
1658234565026.2,-0.1,0.1,-0.1,-0.2,4.2,8.9,6.2,2.7,-2.7,x
1658234565043.4,-0.1,0.1,-0.1,-0.2,4.1,8.9,4.9,2.6,-1.8,x
1658234565060.1,-0.2,0,0,-0.3,4,8.9,1.3,2.5,-0.2,x
1658234565076.1,-0.1,0,0,-0.3,4,8.9,0.5,-0.3,-0.2,x
1658234565093,-0.1,0,0,-0.2,4.1,8.9,1.3,-1.8,-0.2,x
1658234565109.6,-0.1,0.1,-0.1,-0.2,4.2,8.9,0.9,-1,-0.4,x
1658234565126.3,-0.1,0.1,-0.1,-0.2,4.2,8.8,0.3,0.2,-0.2,x
1658234565142.9,-0.2,0.1,0,-0.3,4.1,8.9,-1.6,0.2,0.3,x
1658234565159.5,-0.1,0.1,0.1,-0.2,4.1,9,-0.7,-0.8,1.2,x
1658234565176.1,-0.1,0,0,-0.2,4.1,9,-0.5,-0.2,1.8,x
1658234565192.6,0,0,0,-0.2,4.1,8.9,-0.3,-0.5,2.4,x
1658234565209.2,0.1,0,0,-0.1,4.1,8.9,0.2,-1.5,2.8,x
1658234565225.8,0.2,0.1,-0.1,0.1,4.1,8.9,0.7,-2.5,2.2,x
1658234565242.5,0.2,0,-0.1,0.1,4.1,8.9,0.6,-2.2,1.6,x
1658234565259.1,0.3,-0.1,0.1,0.2,4,9,-0.3,-0.8,1.4,x
1658234565275.7,0.3,-0.2,0.3,0.3,3.8,9.2,-0.9,0.2,-0.1,x
1658234565292.4,0.3,-0.2,0.4,0.2,3.8,9.3,-0.9,1,-1.9,x
1658234565309.3,0,0,0.4,0,4,9.3,0.6,-0.3,-5.6,x
1658234565325.8,-0.4,0.1,0,-0.4,4.1,9,1.5,-4.7,-7.4,x
1658234565342.5,-0.5,0.2,-0.1,-0.6,4.3,8.9,1.4,-7.3,-6.9,x
1658234565359.1,-0.6,0.3,-0.2,-0.6,4.4,8.7,0.3,-8.5,-3.9,x
1658234565375.8,-0.7,0.3,-0.1,-0.7,4.4,8.8,-1.3,-3.5,0,x
1658234565392.4,-0.7,0.3,0,-0.7,4.3,8.9,-0.8,-1,1.5,x
1658234565409.1,-0.6,0.2,-0.1,-0.6,4.3,8.9,0.7,2,5.4,x
1658234565428,-0.3,0.1,-0.1,-0.3,4.2,8.8,0.4,1.6,7.2,x
1658234565442.5,-0.2,0.1,-0.1,-0.2,4.1,8.9,0.1,1.1,7.2,x
1658234565459.2,-0.2,0,0,-0.1,4,8.9,0.2,2.2,6.4,x
1658234565475.7,0,0,-0.1,0,4,8.9,0,4.5,6.2,x
1658234565492.5,0.1,0,-0.1,0.1,4,8.8,-0.5,4.6,6.2,x
1658234565509.2,0.3,0,-0.1,0.3,4,8.8,-1,3.3,5.4,x
1658234565526,0.3,-0.1,-0.1,0.3,3.9,8.8,-1,2.8,3.4,x
1658234565543.2,0.3,-0.1,-0.1,0.3,3.9,8.9,-2,3,2.4,x
1658234565559.2,0.3,-0.1,0,0.3,4,9,-2.8,1.8,0,x
1658234565576.1,0.2,0,0,0.2,4,9,-2.5,1.3,-1.4,x
1658234565592.9,0,0,0.1,0,4,9,-2.7,1.3,-2.5,x
1658234565609.4,-0.1,0.1,0.1,-0.1,4.1,9.1,-2.7,2.3,-2.5,x
1658234565626.8,-0.1,0.1,0,-0.1,4.1,9,-2.7,1.6,-2,x
1658234565643.7,-0.2,0.1,0.1,-0.2,4.1,9,-2.9,1.2,-2.1,x
1658234565659.5,-0.3,0.1,0.1,-0.4,4.1,9.1,-2.6,0.4,-2.5,x
1658234565676.1,-0.4,0.2,0.1,-0.4,4.2,9.1,-1.4,0.5,-1.4,x
1658234565693.1,-0.3,0.2,0.1,-0.4,4.2,9.1,-0.7,0,-0.7,x
1658234565709.3,-0.3,0.2,-0.1,-0.3,4.1,8.9,0.7,0.9,0.5,x
1658234565725.8,-0.2,0.1,-0.1,-0.3,4.1,8.8,0,2.4,1.1,x
1658234565743,-0.2,0.1,-0.1,-0.3,4.1,8.8,-0.8,2.4,1.3,x
1658234565759.8,-0.1,0.1,0,-0.3,4.1,8.9,-2.3,-0.2,2.3,x
1658234565776.1,-0.1,0.1,0,-0.2,4.1,8.9,-1.6,-0.8,3.2,x
1658234565818.4,0,-0.1,0,-0.1,3.9,9,-3.1,0.8,3.5,x
1658234565827.3,0,-0.1,0,-0.1,3.9,9,-3.3,0.7,3.4,x
1658234565842.6,0.3,-0.1,0.2,0.1,3.9,9.1,-1.8,1.1,2.1,x
1658234565859.4,0.3,0,0.1,0.1,4,9,-0.2,1.1,-1.2,x
1658234565887.5,-0.1,0,0.1,-0.2,4,9.1,-1.4,0.2,-2,x
1658234565892.6,-0.1,0,0.1,-0.2,4,9.1,-1.4,0.2,-2,x
1658234565909.2,0,0,0.1,-0.1,4,9.1,-1.2,-1.8,0,x
1658234565925.9,0,0,0.1,-0.1,4,9,-0.9,-1.8,0.4,x
1658234565942.6,0.1,0,0.1,-0.1,4,9.1,-1,-1.4,-0.2,x
1658234565959.7,0,0,0.1,-0.1,4,9,0.1,-1.6,-1.2,x
1658234565976.3,0,0.1,0,-0.1,4,8.9,0.9,-1.4,-1.8,x
1658234565993,-0.1,0.1,-0.1,-0.2,4,8.9,0.3,-0.6,-1.9,x
1658234566009.5,-0.1,0.1,0,-0.2,4,8.9,-0.9,-0.4,-0.7,x
1658234566026.7,-0.1,0,0,-0.2,4,8.9,-1.6,-0.7,0.7,x
1658234566042.5,-0.1,0,0,-0.2,4,8.9,-1.9,-0.8,0.9,x
1658234566059.9,0,0,0.1,-0.2,4,9.1,-2.7,-0.2,0.2,x
1658234566075.9,-0.1,0,0.1,-0.2,4,9.1,-1.3,-0.4,-0.2,x
1658234566095,-0.1,0,0.1,-0.2,4,9,-0.6,0.6,-0.5,x
1658234566110.2,-0.1,0.1,0.1,-0.2,4,9,-0.5,1.5,-0.3,x
1658234566126.6,-0.1,0,0,-0.2,4,9,-0.7,1.9,0.9,x
1658234566142.8,-0.1,0,0.1,-0.2,4,9,-1.3,2,1.3,x
1658234566159.8,0,0,0.1,-0.2,3.9,9,-1.6,0,2.1,x
1658234566176.4,0.1,0,0.1,0,3.9,9.1,-1.3,-0.3,1.8,x
1658234566192.6,0.1,0,0.1,0,4,9.1,-0.7,0,1.2,x
1658234566209.7,0.1,-0.1,0.1,-0.1,3.9,9,-0.6,1.1,0.7,x
1658234566226.4,0.1,0,0.2,0,3.9,9.1,-1,0.6,0.4,x
1658234566242.8,0.1,0,0.1,0,3.9,9.1,-0.4,0.1,-0.1,x
1658234566259.7,0,0,0,-0.1,3.9,9,-0.9,0.5,-0.6,x
1658234566276.1,0,0,0.1,-0.1,4,9.1,-1.4,0.6,-0.5,x
1658234566292.8,0,0.1,0.1,-0.1,4,9.1,-1.3,1,-0.4,x
1658234566309.8,0,0.1,0,-0.1,4,9,-0.2,1.2,-1,x
1658234566326.1,0,0.1,0,-0.2,4,9,-0.7,1.5,-1.7,x
1658234566343.7,-0.1,0,0.1,-0.2,4,9.1,-1.2,1.1,-1.6,x
1658234566359.8,-0.1,0,0.2,-0.2,3.9,9.1,-1.1,0.4,-0.8,x
1658234566376.3,0,0,0.2,-0.2,4,9.1,-0.4,0.5,-0.6,x
1658234566392.8,0,0,0.2,-0.1,4,9.2,-0.1,0.6,-1,x
1658234566409.5,-0.1,0,0.2,-0.2,3.9,9.2,1.1,0.5,-1.6,x
1658234566426.1,-0.1,0,0,-0.3,3.9,9,2.3,-0.8,-1.2,x
1658234566442.7,0,0,-0.1,-0.2,4,8.9,1.6,-2.5,-0.1,x
1658234566459.3,0,0,-0.1,-0.1,3.9,8.9,-0.3,-3.5,0.8,x
1658234566476.5,0,0,0,-0.1,3.9,9,-1.3,-1.9,0.4,x
1658234566493,0,0.1,0,-0.1,4,9,-1.2,-0.9,0,x
1658234566509.7,0,0.1,0.1,-0.2,4,9,-0.5,-0.9,-0.2,x
1658234566526.2,0,0,0.1,-0.2,3.9,9,-0.3,-0.3,1,x
1658234566543.3,0,-0.1,0.1,-0.2,3.8,9,-0.7,-0.3,1.4,x
1658234566559.7,0.1,-0.1,0.1,0,3.8,9.1,-0.8,-1.1,1.4,x
1658234566576.4,0.2,-0.1,0.1,0.1,3.8,9.1,-0.1,-2,-0.1,x
1658234566593.3,0.2,-0.1,0,0,3.8,9,-0.1,-1.5,-1.2,x
1658234566609.5,0,0,0.1,-0.1,3.9,9.1,-1.1,0.3,-2.7,x
1658234566626.1,-0.1,0,0.2,-0.2,3.9,9.2,-1.9,-0.5,-1.5,x
1658234566642.7,0,0,0.1,-0.2,3.9,9.2,-1.5,-1.3,-1.1,x
1658234566659.6,0,0.1,0.1,-0.2,3.9,9.1,-1.2,-1.2,-2.1,x
1658234566675.9,-0.1,0.1,0,-0.2,4,9,-0.3,-2.4,-2.5,x
1658234566692.7,-0.1,0.1,0,-0.2,4,9,0.1,-2.4,-2.3,x
1658234566710.1,0,0.2,-0.2,-0.1,4,8.9,0.4,0.3,-1.4,x
1658234566726.4,-0.1,0.1,0,-0.2,4,9,-2,1.3,-1.5,x
1658234566757.5,-0.1,0,0.1,-0.2,3.9,9.1,-2,0,-0.8,x
1658234566759.2,-0.1,0,0.1,-0.2,3.9,9.1,-2,0,-0.8,x
1658234566776,0,0,0.2,-0.1,3.9,9.2,-1.1,1,-0.9,x
1658234566794.7,0,-0.1,0.1,-0.2,3.8,9.1,-0.4,2.3,-1.5,x
1658234566809.2,0,0,0.1,-0.2,3.8,9.1,-0.9,1,-1.6,x
1658234566826.5,0,0,0.1,-0.2,3.9,9.1,-0.5,-0.9,-1.4,x
1658234566845.9,0,0.1,0,-0.1,4,9,0.1,-0.1,-1.8,x
1658234566859.2,0,0.1,0,-0.2,4,9,-0.1,0.9,-2.2,x
1658234566876,-0.1,0,0.1,-0.3,3.9,9.1,-1.4,1.3,-2.3,x
1658234566892.7,-0.1,0.1,0.1,-0.3,3.9,9.1,-1.5,1.1,-1.8,x
1658234566917.2,0,0.1,0.1,-0.2,3.9,9.1,0.4,1.7,-1.6,x
1658234566926.3,0,0.1,0,-0.2,3.9,9.1,0.5,1.8,-1.8,x
1658234566943.8,0,0.1,0,-0.2,3.9,9,0.2,1.8,-1.9,x
1658234566960.5,0,0,0,-0.2,3.9,9.1,-0.1,-0.1,-1.2,x
1658234566976.3,0,0,0,-0.1,3.9,9,-0.1,-1,-0.3,x
1658234566993.5,0.1,0,0,-0.1,3.9,9,-0.4,-0.9,-0.5,x
1658234567009.5,0,-0.1,0,-0.1,3.8,9,0,0.4,-1.6,x
1658234567029.1,0,0,-0.1,-0.2,3.8,8.9,0.2,1.2,-1.9,x
1658234567043.6,-0.1,-0.1,-0.1,-0.3,3.8,8.9,-0.2,1.4,-1.7,x
1658234567059.6,-0.1,0,-0.1,-0.3,3.9,8.9,-1.3,1.9,-0.9,x
1658234567076.1,0,0.1,0,-0.2,4,9,-2.8,3.1,-1.2,x
1658234567092.8,-0.1,0.1,0.1,-0.3,3.9,9.1,-3,2.8,-1.8,x
1658234567109.7,-0.1,0.1,0,-0.3,4,9,-3.5,0.2,-2.1,x
1658234567126.2,-0.1,0.1,0.1,-0.3,4,9.2,-4.6,-3.1,-2.4,x
1658234567143.4,0,0.1,0.2,-0.2,4,9.2,-3.7,-3.1,-2.6,x
1658234567159.7,0.2,0.1,0,-0.1,4,9,-2.2,-1.4,-2.7,x
1658234567176.4,0.3,0.2,0.2,0.1,4,9.3,-3.4,0.7,-4.2,x
1658234567193,0.4,0.1,0.4,0.2,4,9.4,-3.3,1.5,-5.3,x
1658234567209.7,0.6,0,0.4,0.3,3.8,9.4,-0.4,1.1,-9.3,x
1658234567226.3,0.5,-0.2,0.3,0.2,3.7,9.4,0.3,-1.7,-14.9,x
1658234567243.1,0.5,-0.1,0.4,0.2,3.7,9.4,1,-2.6,-17.7,x
1658234567259.7,0.3,-0.1,0.3,0,3.7,9.3,4,-2.4,-22.2,x
1658234567276,0.1,-0.2,0,-0.2,3.6,9,6.2,-1.8,-23.5,x
1658234567292.9,0.1,-0.3,-0.1,-0.2,3.6,8.9,6.7,-1.8,-23.1,x
1658234567309.7,0.2,-0.3,-0.2,-0.1,3.6,8.8,5.1,-1.4,-21.5,x
1658234567330.1,0.3,-0.2,-0.2,-0.1,3.7,8.8,3,-2.3,-22.1,x
1658234567343,0.2,-0.2,-0.3,-0.2,3.7,8.7,1.8,-3.6,-23.1,x
1658234567359.7,-0.2,-0.1,-0.2,-0.6,3.8,8.8,-2.6,-7.8,-23.3,x
1658234567376.2,-0.3,-0.1,0.3,-0.7,3.7,9.3,-8.2,-9.7,-19.9,x
1658234567393.4,-0.3,-0.2,0.5,-0.7,3.7,9.5,-8.1,-9.4,-17.3,x
1658234567409.4,0,-0.1,0.6,-0.4,3.7,9.6,-2,-7,-11.6,x
1658234567426.1,0.3,-0.1,0.5,-0.1,3.8,9.5,6,-4.5,-13.1,x
1658234567443.8,0.2,0,0.3,-0.2,3.8,9.3,9.7,-2.9,-15.9,x
1658234567459.7,-0.1,0.2,-0.3,-0.6,4.1,8.7,12.6,-3.1,-19.6,x
1658234567476.1,-0.3,0.2,-0.5,-0.7,4.2,8.4,8.3,-7,-16.5,x
1658234567493.4,-0.3,0.2,-0.5,-0.8,4.1,8.5,3.2,-9.4,-13.2,x
1658234567509.4,-0.3,0.1,-0.2,-0.7,4,8.8,-1.9,-10.6,-9.1,x
1658234567526.7,0.1,0,0.1,-0.3,3.9,9.1,-2.2,-10.2,-6,x
1658234567544,0.2,0,0.2,-0.2,3.9,9.2,-1.3,-9.7,-6.1,x
1658234567559.6,0.3,-0.1,0.3,-0.1,3.8,9.3,1.7,-7.5,-9,x
1658234567576.1,0.1,-0.2,0.1,-0.2,3.7,9.1,3.9,-5.4,-13,x
1658234567593,0,-0.2,0.2,-0.3,3.7,9.2,1.8,-6.1,-13.9,x
1658234567609.6,-0.1,-0.2,0.3,-0.4,3.7,9.3,-0.5,-9.7,-14,x
1658234567626.1,-0.1,-0.2,0.3,-0.5,3.8,9.3,-0.5,-12.1,-14.5,x
1658234567643.2,-0.2,-0.1,0.3,-0.5,3.8,9.3,-0.1,-12.2,-14.5,x
1658234567659.4,-0.2,-0.2,0.1,-0.5,3.7,9.1,0.5,-10.2,-13.6,x
1658234567697.2,-0.4,-0.1,-0.1,-0.7,3.8,8.9,2.5,-4.8,-15.2,x
1658234567709.1,-0.4,0,-0.3,-0.7,3.9,8.7,3,-3.8,-14.9,x
1658234567725.9,-0.5,0.2,-0.5,-0.8,4.1,8.5,2.1,-3.6,-13.7,x
1658234567742.6,-0.5,0.1,-0.5,-0.8,4,8.5,-3.5,-2.4,-9.4,x
1658234567759.4,-0.3,0.1,-0.1,-0.6,4,8.9,-9.6,-2.1,-4.7,x
1658234567776,-0.3,0,0.2,-0.6,3.8,9.2,-10,-0.9,-3.7,x
1658234567792.6,-0.2,0,0.3,-0.5,3.8,9.3,-8.6,-1,-4.3,x
1658234567809.4,-0.4,0,0.3,-0.7,3.8,9.3,-5,-0.6,-5.9,x
1658234567831.2,-0.5,0,0.2,-0.9,3.8,9.2,-2.9,1.3,-3.9,x
1658234567843.2,-0.6,0,0.2,-0.9,3.8,9.2,-3.1,1.8,-1.6,x
1658234567859.7,-0.5,0,0.3,-0.8,3.8,9.3,-2.7,1.8,3.4,x
1658234567876.3,-0.2,0,0.1,-0.5,3.8,9.2,0.8,4.2,8.3,x
1658234567892.9,-0.1,0,0,-0.4,3.8,9,1.5,5,8.9,x
1658234567939.4,-0.1,0.1,0,-0.5,3.9,9,-3.5,0.5,8.8,x
1658234567943.1,-0.1,0.1,0,-0.5,3.9,9,-3.5,0.5,8.8,x
1658234567981.8,0.1,-0.2,0.1,-0.2,3.6,9.1,-2.8,1.2,16,x
1658234567992.5,0.2,-0.1,0.1,0,3.6,9.1,-3.1,0,15.9,x
1658234568008.8,0.4,-0.1,0.1,0.1,3.6,9.1,-2.6,-2.5,13.3,x
1658234568025.7,0.5,-0.1,-0.1,0.2,3.7,9,-0.5,-3.1,9.7,x
1658234568043.9,0.4,-0.1,-0.2,0.2,3.7,8.8,0.2,-1.9,7.9,x
1658234568059.3,0.2,-0.1,-0.5,0,3.7,8.5,-1,1.4,6,x
1658234568075.7,0.1,0,-0.5,-0.1,3.7,8.6,-6.5,1.1,6.3,x
1658234568092.8,0.2,0,-0.4,-0.1,3.7,8.7,-7.8,0.4,6.8,x
1658234568109.3,0.4,0.1,-0.4,0.2,3.8,8.7,-8.4,1.8,7.5,x
