time,sensor_x0[undefined],sensor_y0[undefined],sensor_z0[undefined],sensor_x[undefined],sensor_y[undefined],sensor_z[undefined],sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_sitting
1658234519383.5,-0.3,0,-0.1,-0.5,4,8.9,0.5,0.6,-0.7,x
1658234519399.7,0.1,0,0,-0.2,4,8.9,-1.3,0.5,1.9,x
1658234519416.3,0.2,0,0.1,0,4.1,9,-1.2,1.6,1.4,x
1658234519432.9,0.1,0,0,-0.1,4,9,-0.3,2.3,-0.8,x
1658234519449.7,-0.1,0,0,-0.3,4.1,8.9,-1.1,1.7,-0.4,x
1658234519466.4,0,-0.1,0.1,-0.2,4,9,-1.6,-0.8,1.5,x
1658234519483.1,0.2,-0.1,0.1,-0.1,4,9.1,-1,0,1.2,x
1658234519500.4,0.1,0.1,0,0,4.1,8.9,0.2,4.3,-0.6,x
1658234519516.3,-0.1,-0.1,0,-0.2,3.9,8.9,-1.6,2.3,-1.4,x
1658234519532.9,0,-0.1,0,-0.1,4,9,-3.1,0.5,-1.3,x
1658234519549.6,0.1,0,0.1,-0.1,4.1,9.1,-4.2,2.2,-2.3,x
1658234519566.3,-0.2,-0.1,0.2,-0.4,3.9,9.2,-4.8,0.5,-2.3,x
1658234519583,-0.1,-0.1,0.3,-0.3,3.9,9.3,-4.1,-0.6,-1.4,x
1658234519600,0.1,0,0.2,-0.1,3.9,9.2,-1.1,0,-0.6,x
1658234519615.9,0,0.1,0,-0.2,4,9,-0.5,-0.2,-2.2,x
1658234519632.8,-0.1,0.1,0,-0.3,4,9,-1.2,-0.2,-2.2,x
1658234519649.7,-0.1,0,0.1,-0.3,3.9,9.1,-1.7,-0.6,-1.6,x
1658234519666.4,0,0.1,0.1,-0.2,4,9.1,-0.6,0.3,-2.6,x
1658234519683.4,-0.1,0.1,0.1,-0.5,4.1,9,0.2,0.7,-3.7,x
1658234519699.9,-0.3,0.1,0,-0.6,4.1,9,-0.3,0.4,-4,x
1658234519716,-0.3,0,0.1,-0.6,4,9,-1.9,-0.9,-1,x
1658234519732.7,0,0,0.1,-0.5,4,9.1,-2,-0.5,0.6,x
1658234519749.2,0.2,0.1,0.1,-0.2,4,9.1,-0.5,0.9,0.3,x
1658234519765.9,0.1,0.1,0.1,-0.3,4.1,9,0.4,1.1,-1.7,x
1658234519782.7,-0.1,0,0,-0.4,4,9,0.5,0.9,-1.9,x
1658234519799.2,0,0,0,-0.4,4,9,0.8,0.5,-1.4,x
1658234519816,0,0,0,-0.3,4,9,1,1.4,0.2,x
1658234519832.9,0,0,0,-0.3,3.9,9,0.2,1.6,0.4,x
1658234519849.2,0.1,-0.1,0.1,-0.3,3.9,9,-0.9,0.1,0,x
1658234519866.1,0.1,0,0.1,-0.2,4,9.1,-0.5,-0.1,-0.8,x
1658234519882.7,0.1,0,0.1,-0.3,4,9.1,-0.4,-0.1,-1.1,x
1658234519899.6,-0.1,-0.1,0.1,-0.4,3.9,9.1,0.5,-1.5,-1.4,x
1658234519927,-0.1,0,-0.1,-0.4,4,8.8,1.4,1.8,0.2,x
1658234519938.5,-0.1,0,-0.1,-0.4,4,8.8,1.4,1.8,0.2,x
1658234519949.1,0.1,0,0,-0.3,4,8.9,-1.9,-0.1,1,x
1658234519966,0,0,0.1,-0.3,4,9.1,-1.1,1.4,-0.7,x
1658234519982.8,-0.1,0.1,0,-0.5,4,8.9,-0.3,2.3,-0.9,x
1658234519999.3,-0.1,0,0,-0.5,3.9,8.9,-0.1,-0.9,-0.5,x
1658234520018.7,-0.1,0,0,-0.5,4,9,-2.1,1.3,0.5,x
1658234520032.6,-0.1,0.1,0.1,-0.5,4,9.1,-2.7,2.4,1.1,x
1658234520049.4,0,0,0.2,-0.4,4,9.2,-1.9,0.9,2.1,x
1658234520065.9,0.2,0.1,0.1,-0.2,4,9.1,0.1,-0.8,1.7,x
1658234520082.6,0.2,0.1,0.1,-0.2,4,9,0.8,0.4,0.3,x
1658234520099.2,-0.1,0,0,-0.5,4,9,0.3,3.2,-0.8,x
1658234520116,-0.2,0,0.1,-0.6,3.9,9.1,-0.6,1.4,0.6,x
1658234520133.2,0.1,0.1,0.1,-0.3,4,9.1,-0.5,0.2,2.6,x
1658234520149.1,0.2,0.1,0.1,-0.2,4,9.1,0,0.2,2.8,x
1658234520174.6,0,-0.1,0,-0.4,3.9,8.9,0.7,1.4,1.4,x
1658234520182.4,0,-0.1,0,-0.4,3.9,8.9,0.3,1.8,1.2,x
1658234520199.3,0.1,-0.1,0.1,-0.2,3.9,9,-2.6,-1,1.9,x
1658234520215.7,0.2,0,0.2,-0.2,3.9,9.2,-0.4,-1,-1,x
1658234520232.5,0.1,0,0.1,-0.3,3.9,9.1,1.6,0.3,-2.1,x
1658234520249.2,-0.2,0,-0.1,-0.5,3.9,8.8,2.9,1.9,-1.6,x
1658234520266.1,-0.1,0,-0.2,-0.4,3.9,8.8,-0.6,0.8,0.4,x
1658234520282.6,0,0,-0.1,-0.4,3.9,8.9,-2.8,-0.1,0.8,x
1658234520299.1,0.1,0,0.1,-0.3,3.9,9.1,-3.7,-0.2,-0.2,x
1658234520315.7,0,0,0,-0.4,3.9,9,-1.1,1.3,-1.7,x
1658234520332.4,-0.1,0,0,-0.4,3.9,9,-0.9,1.7,-1.7,x
1658234520349.3,-0.2,0,0,-0.6,3.9,8.9,-1.9,1.9,-1.2,x
1658234520365.7,-0.2,0,0.1,-0.6,3.9,9.1,-3.1,0.7,1,x
1658234520382.3,-0.1,0,0.1,-0.4,3.9,9.1,-2.6,0.8,1.8,x
1658234520399,0.1,0.1,0,-0.3,3.9,9,-1.2,2.5,1.6,x
1658234520415.7,0,0.1,0.1,-0.4,4,9.1,-2.4,-0.2,0.9,x
1658234520432.3,0,0.1,0.1,-0.4,4,9.1,-2.7,-1.6,0.9,x
1658234520449.1,0,0.1,0.1,-0.4,4,9.1,-1.9,-0.5,1.6,x
1658234520465.7,0,0,0.1,-0.3,3.9,9.1,-1.5,1.8,1.7,x
1658234520482.4,0,0,0.1,-0.4,3.8,9.1,-1.4,0.9,1.9,x
1658234520499.1,0.1,0,0.1,-0.3,3.9,9.1,-0.7,-0.2,1.4,x
1658234520518.5,0.1,0,0.1,-0.3,3.9,9.1,-0.2,0.5,1,x
1658234520532.4,0,0,0.1,-0.4,3.9,9.1,-0.5,1,0.6,x
1658234520549.1,0.1,0,0.1,-0.3,3.9,9.1,-1.2,0,0.7,x
1658234520565.7,0.1,0,0.1,-0.3,3.8,9.1,0,-0.9,0,x
1658234520582.5,-0.1,0,0,-0.4,3.9,9,-0.3,0.8,-0.1,x
1658234520599.2,0,0,0,-0.4,3.9,9,-1.6,-0.4,0.8,x
1658234520615.9,0,-0.1,0.1,-0.4,3.8,9.1,-2.2,-3.5,0.8,x
1658234520632.5,0,0,0.1,-0.3,3.9,9.1,-1.7,-2.4,0.5,x
1658234520649.2,0,0,0,-0.3,3.9,9,0.3,0.5,0.2,x
1658234520665.8,-0.1,-0.1,-0.1,-0.4,3.8,8.9,0,0.8,-0.5,x
1658234520685.1,-0.2,0,0,-0.5,3.9,9,-2.4,0.3,-0.4,x
1658234520699.3,-0.2,0,0.1,-0.6,3.9,9.1,-3.1,0.3,0.5,x
1658234520716,-0.1,0,0.2,-0.5,3.9,9.2,-3.1,-0.9,3,x
1658234520733.1,0.1,0,0.2,-0.3,3.9,9.2,-2.1,-1.6,3.5,x
1658234520749.6,0.1,0,0.1,-0.3,3.9,9.1,0.6,-1.1,2.1,x
1658234520766,0.1,0.1,0,-0.3,3.9,9,0.6,1.5,1,x
1658234520782.5,0.1,0.1,-0.1,-0.3,3.9,8.9,-0.7,0,1,x
1658234520799.5,0,0,0,-0.4,3.8,9,-2.1,-1.9,0.8,x
1658234520816,-0.1,0,0.1,-0.5,3.8,9.1,-2.6,0.7,1,x
1658234520832.6,-0.1,0,0.1,-0.4,3.8,9.2,-2.8,1,1.4,x
1658234520863.8,0.1,0.1,0.2,-0.3,4,9.2,-1.3,-0.9,0.4,x
1658234520865.7,0.1,0.1,0.2,-0.3,4,9.2,-1.3,-0.9,0.4,x
1658234520882.5,0,0.1,0.1,-0.4,4,9.1,1.2,1.4,-1.9,x
1658234520902.6,-0.1,0.1,0.1,-0.5,3.9,9.1,-0.3,0.5,0.2,x
1658234520916,0,0.1,0.1,-0.4,3.9,9.1,-0.7,0,1.1,x
1658234520933.1,0.1,0.1,0.2,-0.3,3.9,9.2,1,1.9,1.2,x
1658234520949.1,0.1,0,0.2,-0.3,3.9,9.2,2,3.4,0.8,x
1658234520966.6,-0.1,-0.1,0.1,-0.5,3.8,9.1,3.7,1.3,1.8,x
1658234520983.2,0,-0.1,0,-0.4,3.8,9,3.7,0.7,2.6,x
1658234521000.2,0,-0.1,0,-0.4,3.8,9,2.4,2.4,2.8,x
1658234521016.5,0.1,-0.1,0.1,-0.3,3.8,9.1,-0.8,1.4,3.4,x
1658234521032.9,0.2,-0.1,0.2,-0.2,3.7,9.2,-1.6,-0.4,3.5,x
1658234521049.5,0.1,-0.1,0.2,-0.3,3.8,9.2,0.8,-2,2.6,x
1658234521082,0,-0.1,-0.1,-0.4,3.8,9,3,0.7,2.6,x
1658234521084.4,0,-0.1,-0.1,-0.3,3.8,8.9,3,0.7,2.6,x
1658234521114.4,0.1,0,0,-0.3,3.8,9,0.2,-0.2,0.4,x
1658234521119.3,0.1,0,0,-0.3,3.8,9,0.2,-0.2,0.4,x
1658234521134.5,-0.1,0,0,-0.4,3.8,9,0.1,-0.3,0.7,x
1658234521150.3,-0.1,0,-0.1,-0.4,3.8,9,0.2,-1,1.2,x
1658234521166,0.1,0.1,-0.1,-0.2,4,8.9,-0.2,0.2,1.2,x
1658234521183.4,0.1,0.1,-0.1,-0.2,4,8.9,-0.9,0.9,0.5,x
1658234521199.6,-0.1,0.1,0,-0.4,3.9,9,-2.3,0.7,0.4,x
1658234521216.1,0.1,0.1,0.1,-0.2,3.9,9.2,-3.7,-1.1,1.2,x
1658234521232.6,0.1,0.1,0.2,-0.2,3.9,9.2,-3.1,-1.9,0.5,x
1658234521249.3,-0.1,0,0.1,-0.4,3.9,9.2,-1.2,-0.7,-1.6,x
1658234521266.2,-0.2,0,0.1,-0.5,3.9,9.1,-0.2,0.2,-0.1,x
1658234521282.6,-0.1,0.1,0.1,-0.4,3.9,9.1,0.1,-0.1,0.8,x
1658234521299.6,0,0,0.1,-0.4,3.9,9.1,-0.1,-0.4,0.7,x
1658234521316.1,0,0,0.1,-0.3,3.8,9.1,-1,-0.7,0.7,x
1658234521333.4,0.1,0,0.2,-0.2,3.8,9.3,-2.2,-1.9,1,x
1658234521349.3,0.1,0,0.2,-0.2,3.8,9.2,1.6,-3.1,-0.7,x
1658234521365.8,0,0.1,-0.1,-0.3,3.9,8.9,4.2,-0.5,-2.5,x
1658234521382.6,-0.2,0,-0.2,-0.5,3.9,8.8,3.4,0.4,-2.2,x
1658234521400.4,-0.3,0,-0.1,-0.6,3.8,8.9,-1.8,-0.1,1,x
1658234521415.9,-0.1,0,0,-0.2,3.8,9.1,-3.2,-1.9,3.3,x
1658234521434.3,0.2,0,0.1,-0.1,3.8,9.1,-2.2,-1.6,2.6,x
1658234521449.2,0.1,0,0,-0.2,3.8,9,0.4,1,-1.2,x
1658234521465.8,-0.2,0,0,-0.5,3.8,9,-1.7,-0.8,-1.4,x
1658234521482.5,-0.3,0,0,-0.6,3.9,9,-2,-2.6,1.1,x
1658234521499.2,-0.1,0.1,0,-0.4,3.9,9,-1.5,-2.9,2.4,x
1658234521516,0.1,0,-0.2,-0.2,3.9,8.8,-1,0.9,3.2,x
1658234521532.6,0.1,0,-0.2,-0.1,3.8,8.8,-1.7,2.8,2.4,x
1658234521549.6,-0.1,0,-0.1,-0.3,3.8,8.9,-5.4,2.2,0.5,x
1658234521566,-0.1,-0.1,0,-0.4,3.7,9,-5.6,0.5,1.3,x
1658234521584,0,0,0,-0.3,3.7,9,-5.8,2.9,2.4,x
1658234521599.6,0,-0.1,0,-0.3,3.7,9.1,-7.1,3.9,2.4,x
1658234521616,0,-0.1,0.2,-0.3,3.7,9.3,-9.8,1,2,x
1658234521632.7,0.1,0,0.3,-0.2,3.7,9.4,-9.8,-0.6,2,x
1658234521649.4,0.3,0,0.3,0,3.7,9.4,-6.6,-1.3,1,x
1658234521666,0,0,0.3,-0.3,3.6,9.3,-2.8,1.3,-1.5,x
1658234521683.4,-0.1,0,0.2,-0.4,3.7,9.2,-1.8,1.4,-1,x
1658234521699.6,0,0,0.1,-0.3,3.7,9.2,-2.8,-1,1.1,x
1658234521716,0.1,0.1,0.2,-0.2,3.7,9.3,-3.4,-2.3,1.1,x
1658234521732.6,0.1,0.1,0.2,-0.2,3.8,9.3,-2.6,-1.5,0.8,x
1658234521749.6,0,0,0,-0.3,3.7,9.1,-0.3,-1.1,0,x
1658234521780.5,0.1,0,0,-0.2,3.7,9.1,-2.8,-0.5,-0.3,x
1658234521782.6,0.1,0,0,-0.2,3.7,9.1,-2.8,-0.5,-0.3,x
1658234521799.3,0,0,0.2,-0.2,3.6,9.3,-3.2,-1.2,-1.8,x
1658234521815.8,-0.1,0,0.2,-0.3,3.7,9.3,-1.6,-0.7,-3,x
1658234521832.5,-0.1,0,0.2,-0.5,3.6,9.3,-1,0.4,-2.8,x
1658234521849.1,-0.3,0,0.2,-0.6,3.6,9.3,-1.1,-0.4,-1.3,x
1658234521866.1,-0.2,0,0.2,-0.5,3.6,9.3,-0.9,-1.1,0.2,x
1658234521882.8,-0.1,0.1,0.2,-0.4,3.7,9.3,-0.7,-0.9,0.9,x
1658234521899.2,0,0.1,0.2,-0.4,3.7,9.3,-0.9,-1.3,1.3,x
1658234521915.9,0,0.1,0.3,-0.3,3.6,9.4,0.5,-3.2,0.5,x
1658234521932.6,-0.1,0.1,0.1,-0.4,3.7,9.2,2.6,-1.9,0.9,x
1658234521953,-0.1,0.1,0,-0.5,3.7,9.1,2.6,-1.3,1.3,x
1658234521965.8,-0.1,0.1,-0.1,-0.4,3.7,9,1.1,-2.1,3.5,x
1658234521983.3,0.1,0.1,0,-0.2,3.7,9.1,0.8,-1,4.3,x
1658234521999.3,0.1,0.1,0,-0.2,3.7,9.1,1.4,0.4,4.1,x
1658234522015.8,-0.1,0,-0.1,-0.4,3.7,9,2.2,3.5,3.8,x
1658234522033.1,-0.1,0.1,0,-0.4,3.7,9.1,-1,3.5,6.4,x
1658234522051.5,0.1,0,0.1,-0.2,3.7,9.2,-2.4,2.9,7,x
1658234522065.6,0.3,0.1,0.3,-0.1,3.7,9.4,-1.7,3.3,5.7,x
1658234522083.2,0.2,0.1,0.2,-0.2,3.7,9.3,-0.8,3,4.2,x
1658234522099.2,0.2,0.2,0.2,-0.1,3.8,9.3,0.1,0,3.4,x
1658234522116,0.3,0.2,0.2,0,3.8,9.3,-0.4,0.3,4.8,x
1658234522133.5,0.1,0.1,0.3,-0.2,3.7,9.4,-0.9,2.8,3.6,x
1658234522149.5,0.1,0.1,0.3,-0.2,3.7,9.4,-1.1,2.8,3.9,x
1658234522166,0.2,0,0.4,-0.1,3.6,9.5,2.8,-2.4,4.6,x
1658234522182.5,0.3,0,0.3,0,3.6,9.4,5.7,-3.4,4.1,x
1658234522199.5,0.3,0,0.1,-0.2,3.6,8.9,8.4,0.3,1.2,x
1658234522216,-0.1,-0.1,-0.3,-0.4,3.6,8.8,3.8,-3.2,0.3,x
1658234522232.5,-0.1,-0.1,-0.3,-0.4,3.5,8.8,3.4,-7.1,0.5,x
1658234522249.5,0.4,0,-0.5,0.1,3.7,8.6,4.9,-6.3,2.3,x
1658234522265.9,0.4,0,-0.7,0.1,3.7,8.4,2.1,0.2,1.2,x
1658234522282.6,0.2,-0.1,-0.6,0,3.6,8.5,-1.6,0.4,0,x
1658234522299.6,0.2,-0.1,-0.1,-0.1,3.6,9,-7.2,-2.8,-0.5,x
1658234522316.1,0.2,-0.1,0.1,-0.1,3.6,9.3,-5.8,-0.3,-1.2,x
1658234522332.7,0.1,-0.1,0.2,-0.2,3.6,9.3,-4.8,1.8,-1.8,x
1658234522349.6,-0.1,-0.1,0.2,-0.4,3.5,9.3,-3.8,2,-2.9,x
1658234522366,-0.2,0,0.2,-0.4,3.6,9.4,-2.8,-1.9,-3.1,x
1658234522383.1,-0.2,0,0.1,-0.5,3.6,9.2,-2.1,-1.9,-3.2,x
1658234522399.6,-0.4,0,0,-0.7,3.6,9.1,-2.1,-3,-2.9,x
1658234522416,-0.4,0,-0.1,-0.4,3.7,8.8,0.9,-6.2,1.3,x
1658234522432.8,0.1,0.2,-0.4,-0.1,3.8,8.7,1.1,-3.5,3.9,x
1658234522450.2,0.2,0.2,-0.5,0,3.8,8.6,-3.7,2.7,4.5,x
1658234522465.9,-0.1,0,-0.2,-0.3,3.6,8.9,-9.8,-0.2,2.1,x
1658234522482.6,0.1,0.1,0,-0.1,3.7,9.1,-10.1,-2.9,3.3,x
1658234522499.4,0.4,0.2,0.1,0.2,3.7,9.2,-6.8,2,6.9,x
1658234522515.9,0,0,0.2,-0.2,3.5,9.4,-7.2,4.5,1.4,x
1658234522532.7,-0.1,0,0.3,-0.3,3.5,9.5,-6.2,-0.2,0.2,x
1658234522549.2,0.3,0.4,0.3,0.1,3.9,9.4,-0.6,-3.7,3,x
1658234522566,0.2,0.2,0,0,3.7,9.1,-0.5,3.3,4.4,x
1658234522583.1,-0.1,0,0,-0.3,3.5,9.2,-4.3,3.7,4.1,x
1658234522599.5,-0.1,-0.2,0.5,-0.3,3.3,9.6,-10.5,-5.2,5.7,x
1658234522616.1,0.4,-0.1,0.6,0.2,3.3,9.8,-10.5,-3.9,8.5,x
1658234522632.5,0.4,-0.1,0.7,0.3,3.3,9.8,-11,-2.9,7.1,x
1658234522649.2,0.2,-0.3,0.9,0.1,3.1,10.1,-7.9,-6.8,-0.1,x
1658234522670.5,0,-0.2,0.7,-0.1,3.2,9.9,2.2,-11.1,-3.6,x
1658234522682.4,0,-0.1,0.5,-0.1,3.3,9.4,6.9,-10,-3.1,x
1658234522705.6,-0.5,-0.2,-0.1,-0.5,3.2,9.1,10.7,-6.1,-4.1,x
1658234522715.7,-0.5,-0.2,-0.1,-0.6,3.3,8.9,10.2,-8.4,-3,x
1658234522735.6,-0.3,0,-0.5,-0.3,3.5,8.6,7,-8.8,2.8,x
1658234522749.4,-0.1,0.1,-0.6,-0.1,3.6,8.6,4.4,-6,5,x
1658234522765.8,-0.1,-0.1,-0.5,-0.1,3.4,8.7,-1.6,-0.5,5.4,x
1658234522783.2,-0.1,-0.1,-0.3,-0.1,3.4,8.9,-4.5,-4.4,3.9,x
1658234522799.3,0,0,-0.2,0,3.5,8.9,-3.2,-6,4.6,x
1658234522815.8,0.1,0.1,-0.3,0.1,3.5,8.9,-1.6,0.3,5.6,x
1658234522833.4,0.1,0,-0.3,0.1,3.4,8.9,-3.3,5.1,3.8,x
1658234522849.5,0.1,0,-0.3,0.1,3.5,8.9,-3.7,3.7,2.7,x
1658234522865.8,0.2,0.1,-0.2,0.3,3.6,8.9,-3.9,2.4,2.3,x
1658234522883.8,0.3,0.1,-0.1,0.3,3.6,9.1,-6.5,8.1,1.8,x
1658234522900.8,0,0,0,0.1,3.5,9.2,-8.2,8.5,0.8,x
1658234522916,-0.1,0,0.1,-0.2,3.4,9.4,-10.5,1.7,0.6,x
1658234522932.9,-0.1,0,0.3,-0.1,3.4,9.5,-10.2,-1.7,1.7,x
1658234522953,0.2,0.2,0.3,0.2,3.5,9.5,-8.6,-1.2,2.9,x
1658234522966.1,0.1,0.1,0.3,0.1,3.4,9.6,-6.6,2.4,2.6,x
1658234522982.5,0,0,0.4,0,3.3,9.6,-6.3,2.4,2.4,x
1658234522999.3,0.1,0,0.4,0.1,3.3,9.7,-4.8,-2.4,2,x
1658234523016,0.2,0,0.4,0.2,3.3,9.6,-2.6,-0.7,0.6,x
1658234523032.5,0,0,0.4,0,3.3,9.6,-1.7,0,-0.4,x
1658234523049.3,-0.2,0,0.3,-0.2,3.3,9.6,-0.5,-1,-0.5,x
1658234523065.9,-0.3,-0.1,0.2,-0.3,3.2,9.4,0.7,-2.1,-0.4,x
1658234523082.7,-0.1,0.1,0,0.1,3.4,9.1,4.6,-2.9,1.9,x
1658234523101.5,0.2,0.1,-0.3,0.2,3.4,8.9,6.4,-0.2,3.2,x
1658234523115.8,0.1,0.1,-0.4,0,3.4,8.8,5.2,1.5,2.7,x
1658234523132.5,0,0,-0.4,0,3.3,9,-1.3,1.6,2.9,x
1658234523149.2,0,-0.1,0,0.1,3.3,9.3,-7.3,-1.2,3,x
1658234523166,0.2,0,0.3,0.2,3.3,9.5,-4.3,0,3,x
1658234523182.5,0.2,0,0.2,0.2,3.3,9.4,-0.2,3.2,2.6,x
1658234523199.5,0,0,0,0.1,3.2,9.3,1.2,4.1,1.3,x
1658234523216,0,-0.1,0,0,3.2,9.3,-0.1,0.2,1.9,x
1658234523232.9,0.1,0,0,0.2,3.3,9.3,-1.1,-0.9,2.4,x
1658234523249.6,0.4,0,0.1,0.4,3.3,9.3,-0.9,-0.3,2.2,x
1658234523266,0,-0.1,0.1,0,3.2,9.3,-1.6,2.4,0.5,x
1658234523282.4,-0.1,-0.1,0.2,-0.1,3.2,9.4,-3.4,0.2,0.9,x
1658234523299.2,0.2,0,0.4,0.3,3.2,9.6,-2,-2.8,2.8,x
1658234523315.7,0.3,0,0.2,0.3,3.3,9.5,1.1,1,0.1,x
1658234523332.4,0.1,0,0.2,0.1,3.3,9.4,0.8,1.5,-1.4,x
1658234523349.4,-0.1,-0.1,0.2,-0.1,3.2,9.4,-0.8,-4.3,-1.7,x
1658234523365.9,-0.1,0,0.2,0,3.3,9.5,0.5,-7,-0.7,x
1658234523383.3,0,0.1,0.1,0.2,3.4,9.1,3.5,-6.1,-0.2,x
1658234523399.5,0.3,0.1,-0.4,0.4,3.4,8.9,7.4,-2.2,2,x
1658234523416,0.2,0.1,-0.5,0.3,3.4,8.7,1.9,0.5,1.3,x
1658234523432.7,0.1,0,-0.3,0.2,3.3,8.9,-2.5,0.4,0.3,x
1658234523449.5,-0.1,0,0.2,0,3.3,9.4,-7.8,-4,-0.5,x
1658234523466.3,0.1,0,0.4,0.2,3.3,9.6,-2.2,-2.8,1.2,x
1658234523482.8,0.1,0,0.3,0.2,3.3,9.5,0.3,0.3,2.2,x
1658234523498.8,0.1,-0.1,0.3,0.2,3.2,9.5,-0.2,3,3.1,x
1658234523516.2,0,-0.1,0.5,0,3.2,9.7,-4.4,-0.8,-0.2,x
1658234523533,-0.2,-0.1,0.6,-0.1,3.2,9.8,-5.1,-4.2,-2.4,x
1658234523549.2,-0.3,0,0.6,-0.3,3.3,9.8,-4.2,-7.1,-3.6,x
1658234523566.1,-0.3,0.1,0,-0.2,3.4,9.3,7.5,-6.1,1.1,x
1658234523582.7,-0.1,0.1,-0.5,0.1,3.4,8.8,8.7,-3.9,3.2,x
1658234523599.4,0.2,0.1,-0.6,0.3,3.4,8.7,6.3,-1.4,4.7,x
1658234523617,0.3,0.1,-0.6,0.4,3.4,8.7,1.9,1.3,3,x
1658234523653.4,-0.3,-0.1,0.2,-0.1,3.2,9.4,-9.9,0.6,5.2,x
1658234523665.6,-0.1,-0.1,0.4,0.1,3.1,9.6,-8.9,-1.6,6.3,x
1658234523683.1,0.4,-0.1,0.4,0.6,3.2,9.7,-0.2,-1.5,3.9,x
1658234523699,0.4,0,0.2,0.6,3.2,9.5,5.1,0.9,1.5,x
1658234523725.8,0.1,0.1,-0.3,0.3,3.3,8.9,4.5,4.8,-1.5,x
1658234523732.4,0.1,0.1,-0.3,0.1,3.3,9.1,4.5,4.8,-1.5,x
1658234523749,-0.1,-0.1,0.1,0.1,3.2,9.3,-3.9,1.1,-0.8,x
1658234523765.7,0.2,-0.1,0.5,0.3,3.2,9.7,-4.8,0,0,x
1658234523782.4,0.3,0,0.5,0.4,3.2,9.7,-2.4,1.1,-0.9,x
1658234523799.7,0.2,0,0.4,0.4,3.3,9.7,1.8,2.7,-3.2,x
1658234523815.9,0.1,0,0.3,0.2,3.2,9.6,3,-0.3,-4.3,x
1658234523832.7,0,-0.1,0.3,0.1,3.2,9.6,3.7,-2.8,-4,x
1658234523850.5,0.1,0.1,0.2,0.3,3.3,9.4,6.1,-2.4,-3.8,x
1658234523866.4,0,0.1,0,0.2,3.4,9.3,6.5,-0.5,-3.8,x
1658234523882.6,0,0.1,-0.1,0.1,3.4,9.2,6,-1.4,-3.3,x
1658234523899.4,-0.1,0,-0.2,0.1,3.3,9.1,4.8,-4.4,-1.9,x
1658234523915.9,0,0.1,-0.2,0.2,3.4,9,4.8,-4.3,-1.2,x
1658234523933.1,0.1,0.1,-0.3,0.2,3.4,8.9,3.5,-0.5,-0.2,x
1658234523949.8,0,0,-0.2,0.1,3.3,9,-1.1,0.4,-0.9,x
1658234523965.8,0,0,0,0.1,3.3,9.3,-1.3,-1.8,-1.4,x
1658234523982.6,0.1,0,0,0.2,3.4,9.2,0.2,-0.4,-1.6,x
1658234524007.4,0,0,-0.1,0.1,3.3,9.1,2.1,2.7,-3.3,x
1658234524015.8,-0.2,-0.1,-0.2,-0.1,3.3,9,1.5,2.2,-4.3,x
1658234524032.3,-0.2,-0.1,-0.2,0,3.3,9,1.2,2.1,-3.8,x
