time,sensor_x0[undefined],sensor_y0[undefined],sensor_z0[undefined],sensor_x[undefined],sensor_y[undefined],sensor_z[undefined],sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_standing
1658226493597.9,0,0,0,-0.1,3.3,9.3,4.2,-2.1,0.7,x
1658226493614.6,0.1,0.1,-0.1,-0.1,3.4,9.1,5.2,-1.9,0.4,x
1658226493630.9,0,0.1,-0.2,-0.1,3.4,9,5.6,-1.8,0.3,x
1658226493647.9,-0.1,0,-0.3,-0.2,3.4,8.9,4.1,-0.1,0.2,x
1658226493664.8,0,0,-0.3,-0.1,3.4,8.9,0.1,-0.4,0,x
1658226493681.4,0,0,-0.2,-0.1,3.4,9,-1.8,-0.4,-0.4,x
1658226493697.7,-0.1,0.1,0,-0.2,3.5,9.2,-3.9,-0.2,-2.1,x
1658226493714.3,-0.1,0.1,0.1,-0.3,3.6,9.3,-2.4,-2.3,-3.3,x
1658226493731,-0.1,0.1,0.1,-0.3,3.6,9.3,-0.6,-2,-2.1,x
1658226493747.8,-0.1,0.1,0.1,-0.3,3.6,9.3,-0.6,-2,-2.1,x
1658226493764.2,0,0,0,-0.2,3.4,9.2,0.4,2.5,2.2,x
1658226493781.1,0.1,0,0,-0.1,3.5,9.2,-0.6,3.2,2.3,x
1658226493797.9,0.2,-0.1,0.1,0,3.4,9.3,-1.7,1.1,0.3,x
1658226493814.5,0.2,0,0.1,0,3.5,9.3,-1.1,-1.6,-2.6,x
1658226493831,0.1,0,0.2,-0.3,3.4,9.4,-0.2,-0.3,-3,x
1658226493849,-0.1,0,0.2,-0.3,3.5,9.4,0.1,0.5,-1.8,x
1658226493864.8,-0.1,0,0.2,-0.3,3.5,9.4,0.6,0.1,0.9,x
1658226493881.2,0,0,0.2,-0.2,3.4,9.4,0.8,-0.7,1.2,x
1658226493898.9,0.1,0,0.1,-0.1,3.4,9.3,1.9,-0.9,0,x
1658226493914.3,0,0,0,-0.2,3.4,9.2,2.9,0.2,-1.6,x
1658226493931,0,0,0,-0.2,3.5,9.2,2.9,0,-1.4,x
1658226493966.4,-0.1,0.1,0,-0.3,3.6,9.2,0.7,-0.2,-0.7,x
1658226493980.9,-0.2,0.1,0.1,-0.4,3.5,9.3,-0.6,0.3,0.5,x
1658226493997.7,-0.2,0,0.1,-0.4,3.5,9.3,-0.8,0.3,0.9,x
1658226494014.3,-0.1,0,0.1,-0.4,3.5,9.3,0,0.3,1.6,x
1658226494030.8,0,0,0.2,-0.3,3.5,9.3,0.7,0.2,1.8,x
1658226494047.3,0.1,0.1,0.1,-0.2,3.6,9.3,1.9,0.6,2.2,x
1658226494064.4,0.2,0,0,-0.1,3.5,9.2,3.4,0,1.9,x
1658226494081.1,0.1,0,-0.1,-0.1,3.5,9.1,3.7,1.4,1,x
1658226494097.9,0,0,-0.1,-0.2,3.5,9,3.1,1.6,0.7,x
1658226494114.6,0,0,-0.1,-0.2,3.5,9.1,-0.2,1.3,2.1,x
1658226494131.1,0.1,0,0,-0.1,3.5,9.2,-1.5,1.2,2.4,x
1658226494147.9,0.2,0,0,0,3.5,9.2,-2.2,-0.1,1.4,x
1658226494166.3,0.1,0,0,-0.1,3.4,9.2,-0.9,-1.3,0.4,x
1658226494209.4,0.1,0,0.1,-0.1,3.5,9.3,0.2,0.4,0.1,x
1658226494221.3,0.1,0,0,-0.1,3.5,9.2,1.6,-1.1,-0.7,x
1658226494231.1,0,0,0,-0.2,3.5,9.1,2,-1.6,-1.4,x
1658226494250.5,0,0.1,0,-0.2,3.5,9.2,1.5,-1.1,-1.5,x
1658226494264.4,-0.1,0.1,-0.1,-0.3,3.6,9.1,-0.2,-0.3,-0.7,x
1658226494281.1,-0.1,0,-0.1,-0.3,3.5,9.1,-1.2,-1.4,0.2,x
1658226494297.7,0,0,-0.1,-0.2,3.5,9.1,-1.4,-1,0.5,x
1658226494314.1,-0.1,0,0,-0.3,3.5,9.1,-1.5,0.4,0.6,x
1658226494330.9,-0.1,0,0,-0.3,3.5,9.2,-1.7,0.9,0.4,x
1658226494349.5,0,0.1,0,-0.2,3.6,9.2,-1.5,-0.1,-0.5,x
1658226494364.2,-0.2,0,0,-0.4,3.5,9.2,-0.8,0,-0.7,x
1658226494381.1,0,-0.1,0,-0.4,3.5,9.2,-1.2,1.1,2.7,x
1658226494398.6,0.1,-0.1,0.1,-0.1,3.4,9.2,-2.2,1.8,5.5,x
1658226494414.4,0.4,-0.1,0.1,0.2,3.4,9.3,-2.9,0.9,4.6,x
1658226494430.8,0.4,-0.1,0.1,0.2,3.4,9.3,-2.6,-0.5,2,x
1658226494447.9,0.3,0,0.1,0.1,3.5,9.2,-1.2,-2.4,-3,x
1658226494464.7,0,0,0,-0.3,3.5,9.2,0.1,-2.3,-4,x
1658226494481.2,-0.1,0.1,0,-0.3,3.5,9.2,-0.5,-0.1,-1.1,x
1658226494497.8,0,0.1,0.1,-0.3,3.6,9.2,-1.6,1.5,0.6,x
1658226494514.6,0,0.1,0.1,-0.2,3.6,9.2,-2.4,0,0.5,x
1658226494531.2,0.1,0.1,0,-0.2,3.6,9.2,-2.3,-1.4,-0.2,x
1658226494547.8,0,0.2,0.1,-0.2,3.6,9.3,-1.8,-0.6,-1.4,x
1658226494564.5,-0.1,0.1,0.1,-0.3,3.5,9.3,-1.6,2.8,-0.1,x
1658226494581.7,0,0.1,0.1,-0.2,3.6,9.3,-1.4,3.7,1.2,x
1658226494599.2,0.2,0.1,0.1,-0.1,3.6,9.2,0.1,2,1.9,x
1658226494614.9,0.2,0.2,0,0,3.6,9.2,1.2,1.4,0.1,x
1658226494631.5,0.2,0.2,0,-0.1,3.6,9.2,0.9,1.9,-0.5,x
1658226494647.6,0,0,0.1,-0.3,3.5,9.3,-1.2,3,0.8,x
1658226494664.5,0,-0.1,0.3,-0.2,3.4,9.4,-3.8,3.3,2.4,x
1658226494681.7,0.2,-0.1,0.4,-0.1,3.3,9.5,-2.6,2.2,1.4,x
1658226494697.8,0.2,-0.1,0.3,0,3.3,9.5,-0.7,2,0,x
1658226494714.5,0,-0.1,0.1,-0.2,3.3,9.3,3.4,2.1,-2.3,x
1658226494731,-0.2,-0.1,0,-0.3,3.3,9.3,4.8,2.8,-2.4,x
1658226494747.8,-0.2,-0.1,0,-0.4,3.4,9.2,4,3.1,-1.8,x
1658226494764.5,-0.1,0,0,-0.3,3.5,9.2,1.5,2.2,-0.7,x
1658226494781.6,-0.2,-0.1,0,-0.5,3.3,9.2,0.4,2.6,-0.4,x
1658226494797.8,-0.3,-0.2,0.1,-0.5,3.3,9.2,0.7,2.7,0.3,x
1658226494814.5,-0.1,0,0.1,-0.3,3.4,9.2,1.5,3.2,2.5,x
1658226494831.2,0,0,0,-0.2,3.5,9.2,1.9,2.7,2.8,x
1658226494847.8,0,0.1,-0.2,-0.3,3.5,9,3.3,1.2,1,x
1658226494864.7,-0.3,0.1,-0.3,-0.6,3.6,8.9,2.7,1.2,-0.1,x
1658226494881.6,-0.3,0.1,-0.1,-0.6,3.6,9,-2.8,3.3,4.1,x
1658226494897.8,-0.3,0.1,-0.1,-0.6,3.6,9.1,-4.6,3.1,5.9,x
1658226494932.1,0,0,0.2,-0.2,3.4,9.3,-4.6,2.5,6,x
1658226494947.5,0,0,0.2,-0.2,3.4,9.3,-4.6,2.5,6,x
1658226494964.1,0.2,0,0.2,-0.1,3.4,9.3,-0.1,2.3,4.9,x
1658226494980.9,0.4,-0.1,0.1,0.1,3.4,9.3,1.3,2.1,4.4,x
1658226494997.5,0.4,0,0.1,0.1,3.4,9.3,1.2,2.2,2.8,x
1658226495014.3,0.2,0,0.2,-0.1,3.5,9.4,-0.2,0.8,-0.6,x
1658226495031.3,0.1,0,0.2,-0.2,3.4,9.4,-1,-1.2,-1.3,x
1658226495047.8,0,0,0.2,-0.3,3.4,9.3,-1.6,-4.7,-0.5,x
1658226495064.3,0,-0.1,0.2,-0.3,3.4,9.4,-0.8,-3,0.4,x
1658226495086.3,-0.1,0,0.1,-0.3,3.4,9.3,0.2,-1.8,-0.2,x
1658226495097.7,0,0,0.1,-0.3,3.4,9.3,1,-2.9,-0.7,x
1658226495114.6,0,0,0,-0.3,3.5,9.2,1.9,-4,-1,x
1658226495130.6,-0.1,0.1,-0.2,-0.3,3.5,9,3.4,-3.7,-2.1,x
1658226495147.1,-0.3,0.1,-0.3,-0.5,3.5,8.9,2.9,-2.1,-1.8,x
1658226495164,-0.3,0.1,-0.2,-0.5,3.6,9,-1.2,-0.3,1.2,x
1658226495181.5,-0.1,0.1,-0.1,-0.4,3.6,9,-3,-0.6,2.2,x
1658226495197.5,-0.1,0.1,-0.1,-0.3,3.5,9,-2.8,-0.5,2.3,x
1658226495219.2,-0.1,0,-0.1,-0.3,3.5,9.1,-2,0.1,2.8,x
1658226495230.8,-0.1,-0.1,0,-0.3,3.4,9.2,-2.4,0.7,3.7,x
1658226495247.5,0.1,-0.2,0.1,-0.1,3.2,9.3,-4.4,1.9,5.1,x
1658226495264.5,0.3,-0.2,0.2,0,3.2,9.4,-4,2,3.1,x
1658226495281.2,0.3,-0.2,0.3,0.1,3.2,9.5,-2.6,1.5,1.8,x
1658226495297.8,0.3,0,0.2,0,3.4,9.4,0.8,-0.6,-1.2,x
1658226495314.3,0,0,0.1,-0.2,3.4,9.3,3,-1.5,-3.4,x
1658226495331,-0.1,0.1,0.1,-0.4,3.5,9.3,3.2,0.1,-3.3,x
1658226495348.1,-0.3,0.2,0,-0.5,3.6,9.2,3,3.4,-1.4,x
1658226495364.4,-0.2,0.2,-0.1,-0.4,3.6,9.1,2.4,1.4,1.2,x
1658226495381,0,0.2,-0.1,-0.3,3.7,9.1,1.7,1,1.5,x
1658226495397.9,-0.1,0.2,-0.1,-0.3,3.6,9.1,0.3,1.7,1.1,x
1658226495414.5,-0.1,0.1,-0.1,-0.3,3.5,9.1,-0.1,1.8,1.7,x
1658226495431,0,0,-0.1,-0.3,3.5,9.1,-0.2,1.4,2.3,x
1658226495447.6,0.1,0,0.1,-0.2,3.4,9.2,-1.1,1.8,3,x
1658226495464.7,0.2,-0.1,0.2,-0.1,3.3,9.4,-3.6,1.4,3.3,x
1658226495481.1,0.4,-0.1,0.3,0,3.3,9.5,-4.1,-0.1,3.2,x
1658226495497.8,0.4,-0.1,0.3,0.2,3.3,9.5,-2.4,-2.9,0.9,x
1658226495514.3,0.4,-0.1,0.3,0,3.4,9.4,0.8,-2.8,-3,x
1658226495530.9,-0.1,0,0.1,-0.3,3.4,9.3,2.6,-3.6,-5,x
1658226495547.4,-0.1,0,0,-0.3,3.5,9.2,2.1,-4,-3.9,x
1658226495564.1,-0.1,0,0,-0.3,3.4,9.2,0.5,-3.1,-2.2,x
1658226495581.5,0,0.1,0,-0.3,3.5,9.2,0,-2.1,-1.8,x
1658226495597.7,0,0,0,-0.2,3.5,9.2,0.4,-1,-2.4,x
1658226495614.1,0,0,0,-0.3,3.5,9.1,2,-0.8,-3.1,x
1658226495630.8,-0.1,-0.1,-0.1,-0.3,3.4,9.1,2.4,-0.5,-2.6,x
1658226495648,-0.1,0,-0.1,-0.3,3.4,9.1,1.5,0.3,-1.6,x
1658226495664.3,-0.1,0,-0.1,-0.3,3.4,9.1,-1.1,1.3,-1,x
1658226495681.9,-0.1,0,0,-0.3,3.4,9.2,-2.9,-0.6,-1.6,x
1658226495697.8,0,0.1,0.1,-0.2,3.5,9.2,-2.9,-2,-1.4,x
1658226495714.2,0.1,0.2,0,-0.2,3.6,9.2,-0.9,-2.1,-1.3,x
1658226495731.6,0,0.2,-0.1,-0.2,3.6,9.1,0.3,-1.2,-1.4,x
1658226495747.5,-0.2,0.1,0,-0.4,3.6,9.1,-0.5,1.1,-0.4,x
1658226495764.2,-0.3,0,0.1,-0.5,3.4,9.3,-3.5,0.5,1.2,x
1658226495781.1,-0.2,-0.1,0.3,-0.4,3.4,9.4,-4.2,-0.1,1.7,x
1658226495797.8,-0.1,-0.1,0.3,-0.3,3.4,9.5,-3.3,0.4,1.5,x
1658226495814.2,0,0,0.2,-0.3,3.4,9.4,0.3,1.4,0.6,x
1658226495830.9,0,-0.1,0.1,-0.3,3.4,9.3,4.3,1.6,0.7,x
1658226495863.1,0.1,0,-0.2,-0.2,3.4,9,4,1.5,0.9,x
1658226495863.9,0.1,0,-0.2,-0.2,3.4,9,4,1.5,0.9,x
1658226495881.2,0.1,0,-0.2,-0.2,3.4,9,0.5,1.5,1.5,x
1658226495897.2,0.1,-0.1,-0.1,-0.1,3.3,9.1,-3.3,1.7,1.3,x
1658226495914.3,0.2,-0.1,0.1,-0.1,3.4,9.3,-4,1,0.6,x
1658226495930.6,0.2,0.1,0.1,-0.1,3.5,9.3,-0.4,-0.9,-0.8,x
1658226495947.7,0.1,0.1,0.1,-0.2,3.5,9.3,1.6,-0.9,-1,x
1658226495964.3,-0.1,0.2,0,-0.4,3.6,9.2,2.5,1.2,-0.2,x
1658226495981,-0.3,0.1,0.1,-0.5,3.5,9.3,-0.2,1.1,1.2,x
1658226495998.5,-0.3,0,0.1,-0.6,3.4,9.3,-1.7,0.7,2.4,x
1658226496014.6,-0.1,0,0.3,-0.4,3.4,9.4,-3.1,-0.4,3.1,x
1658226496030.9,0,0,0.3,-0.3,3.4,9.5,-2.5,-0.7,2.4,x
1658226496047.8,-0.1,0,0.2,-0.3,3.4,9.3,1.1,0.9,0.9,x
1658226496064.4,0,0,0.1,-0.3,3.5,9.2,2.9,0.6,0.9,x
1658226496081.1,0,0.1,-0.1,-0.3,3.5,9.1,4.3,0.6,1.1,x
1658226496097.6,-0.1,-0.2,-0.1,-0.4,3.3,9.1,1,2.8,4.5,x
1658226496114.2,-0.1,-0.2,-0.1,-0.4,3.3,9.1,1,2.8,4.5,x
1658226496130.7,0.6,-0.1,0.1,0.3,3.4,9.3,-2.5,-3.1,1.7,x
1658226496147.8,0.5,0,0.1,0.2,3.4,9.3,-0.2,-3.7,-1.3,x
1658226496164.5,0,0,0,-0.3,3.5,9.2,2.8,-2.1,-3.9,x
1658226496181.1,-0.2,0.1,0,-0.5,3.5,9.2,2.6,-1.2,-3,x
1658226496197.9,-0.2,0.1,-0.1,-0.5,3.6,9.1,0.9,-2.7,1,x
1658226496215.3,-0.1,0.1,0,-0.5,3.6,9.1,0.9,-2.7,1,x
1658226496230.7,-0.1,0.1,0,-0.5,3.4,9.3,-0.9,-1.7,1.3,x
1658226496247.5,-0.2,0,0.1,-0.5,3.4,9.3,-0.2,-1.8,1.3,x
1658226496264.5,-0.1,0.1,0.1,-0.3,3.5,9.3,0.7,-0.4,1.1,x
1658226496280.8,0,0,0,-0.3,3.5,9.2,1.3,0.4,1.3,x
1658226496298,0,0,-0.1,-0.2,3.5,9.1,2.7,3,2.6,x
1658226496314.3,-0.1,-0.1,-0.1,-0.3,3.4,9.1,0.8,3,2.8,x
1658226496330.9,-0.1,-0.2,0.2,-0.3,3.2,9.4,-4.7,2.2,4.2,x
1658226496347.7,0.1,-0.2,0.3,-0.1,3.3,9.5,-6.5,1.1,4.7,x
1658226496364.9,0.3,-0.1,0.4,0.1,3.3,9.6,-6.5,-0.9,4.3,x
1658226496381.2,0.4,-0.1,0.3,0.2,3.4,9.5,-1.5,-3.7,0.3,x
1658226496400.5,0.2,0.2,0.1,-0.1,3.6,9.3,5.4,-3.8,-4.4,x
1658226496414.1,-0.3,0.2,-0.2,-0.5,3.6,9,7.4,-1.9,-4,x
1658226496431.1,-0.4,0.2,-0.3,-0.6,3.6,8.9,5.6,-1.9,-1.7,x
1658226496447.4,-0.3,0.1,-0.2,-0.5,3.5,9,-0.5,-2.1,3.3,x
1658226496465.2,-0.1,0,-0.1,-0.3,3.4,9.1,-5.5,-0.6,4.5,x
1658226496481.1,0.1,-0.1,0.1,-0.2,3.4,9.2,-6,-0.3,3.6,x
1658226496497.4,0.1,0,0.1,-0.1,3.4,9.3,-3.2,-0.5,1.1,x
1658226496514.2,0.1,-0.1,0,-0.1,3.4,9.2,1.9,0.7,-0.2,x
1658226496530.8,0.1,-0.1,0,-0.1,3.3,9.2,2.7,2.1,0.4,x
1658226496549.6,0.2,-0.1,-0.1,0,3.3,9.1,1.9,3.8,1.2,x
1658226496564.2,0.3,-0.1,-0.1,0.1,3.3,9.1,-0.4,1.8,-0.5,x
1658226496581,0.3,-0.1,0,0.1,3.4,9.2,-2.7,0.5,-3.2,x
1658226496597.7,0.2,-0.1,0.2,0,3.4,9.3,-3.3,0,-4.5,x
1658226496614.2,0.1,0,0.3,-0.2,3.4,9.5,-2.7,-1.7,-5.4,x
1658226496630.8,0,0,0.3,-0.2,3.5,9.5,-1.5,-1.9,-5.4,x
1658226496647.7,-0.1,0.1,0.3,-0.3,3.5,9.4,1.2,-1.5,-5,x
1658226496664.4,-0.1,0.2,0.1,-0.4,3.6,9.3,3.4,-0.8,-4,x
1658226496681,-0.3,0.1,0,-0.4,3.6,9.2,4.1,-0.3,-3.4,x
1658226496697.6,-0.3,0.1,0,-0.5,3.5,9.2,3.6,0.6,-2.1,x
1658226496714.2,-0.2,0,0,-0.4,3.5,9.2,1,1.2,-0.4,x
1658226496730.9,-0.1,0.1,0,-0.4,3.5,9.1,0.3,0.8,0.1,x
1658226496747.9,0,0,-0.1,-0.3,3.5,9.1,0.5,-0.4,-0.1,x
1658226496764.1,0,0.1,-0.1,-0.2,3.5,9,0.4,0.5,-0.5,x
1658226496793.4,-0.1,0,-0.1,-0.3,3.4,9.1,-0.9,1,0.5,x
1658226496797.2,-0.1,0,-0.1,-0.3,3.4,9.1,-0.9,1,0.5,x
1658226496814,-0.1,-0.3,0.1,-0.4,3.1,9.3,-4.1,2.2,3,x
1658226496830.6,0.3,-0.3,0.3,0.1,3.1,9.5,-5.5,3.8,3.8,x
1658226496847.6,0.5,-0.2,0.3,0.2,3.2,9.5,-3.8,2.4,2,x
1658226496867.4,0.4,-0.2,0.2,0.2,3.3,9.4,2.2,-1.8,-3.9,x
1658226496880.9,0.3,-0.1,0.1,0,3.3,9.3,4.6,-2.7,-6.3,x
1658226496897.6,-0.1,0.1,-0.1,-0.3,3.5,9,4.9,-0.5,-7.1,x
1658226496914.4,-0.3,0.2,-0.2,-0.5,3.6,9,1.1,-0.1,-3.5,x
1658226496930.8,-0.2,0.2,0,-0.5,3.7,9.2,-3.4,-1.4,-0.7,x
1658226496947.6,-0.2,0.3,0.1,-0.5,3.7,9.2,-4.9,-2.1,-0.4,x
1658226496964.1,-0.4,0.2,0.3,-0.6,3.6,9.5,-4.7,-2.2,-0.8,x
1658226496981.5,-0.3,0.1,0.3,-0.6,3.5,9.5,-1.8,0.1,1.3,x
1658226496997.6,-0.2,0.1,0.3,-0.5,3.6,9.5,1.2,1.4,4,x
1658226497014.3,0.1,0.1,0.1,-0.2,3.5,9.3,4.2,2,5.6,x
1658226497031.7,0.2,0.1,0,-0.1,3.5,9.2,4.6,2.1,5.2,x
1658226497047.3,0.2,-0.1,-0.1,-0.1,3.4,9.1,3.5,1.1,3.3,x
1658226497064.2,0.1,-0.2,-0.1,-0.1,3.3,9.1,1,0.3,2.6,x
1658226497080.8,0.3,-0.2,0,0,3.3,9.1,-1.6,-1.4,1.3,x
1658226497097.7,0.3,-0.2,0,0.1,3.2,9.2,-1.8,-1.8,0.6,x
1658226497117.6,0.4,-0.1,-0.1,0.2,3.3,9.1,-1,-1.8,-1.4,x
1658226497130.8,0.3,-0.2,0,0.1,3.3,9.1,0.2,-0.9,-3.6,x
1658226497147.3,0.2,-0.1,0,0,3.4,9.2,0.1,-0.2,-4.3,x
1658226497164.5,0.1,0.1,0.1,-0.1,3.5,9.2,-0.3,0,-6,x
1658226497181,0,0.1,0.1,-0.3,3.5,9.3,-0.3,-2.5,-5.7,x
1658226497197.6,-0.1,0,0.1,-0.4,3.4,9.2,-0.6,-2.2,-5,x
1658226497214.4,-0.1,0,0.2,-0.4,3.4,9.4,-2.3,-0.9,-2,x
1658226497230.8,0.1,0,0.3,-0.2,3.4,9.5,-2.5,0,-1.2,x
1658226497250.3,0.1,0,0.3,-0.1,3.4,9.5,-0.8,-1,-2.3,x
1658226497264,0,0.2,0.2,-0.2,3.6,9.4,3.8,-3,-5.2,x
1658226497281.1,-0.3,0.2,0,-0.4,3.6,9.3,5.6,-2.3,-5.4,x
1658226497297.6,-0.4,0.2,-0.1,-0.7,3.7,9.1,4.5,-1.4,-3.5,x
1658226497314.4,-0.4,0.1,-0.1,-0.7,3.6,9.1,1,-0.4,1.8,x
1658226497331,-0.3,0.1,0,-0.6,3.5,9.2,-0.8,-0.1,4,x
1658226497347.6,0,0,0.1,-0.2,3.5,9.2,-2.4,0.4,4.9,x
1658226497365,0.2,0,0,-0.1,3.5,9.2,-1,0.3,2.2,x
1658226497381.3,0.1,0,0,-0.1,3.5,9.2,2.6,0.6,0,x
1658226497397.4,0,-0.1,-0.1,-0.2,3.4,9.1,2.8,2.1,0.4,x
1658226497414.3,0,-0.3,0,-0.2,3.2,9.2,0.3,3.7,3.4,x
1658226497430.7,0.6,-0.1,0,0.4,3.4,9.2,-1.6,1.3,4.5,x
1658226497447.8,0.7,-0.1,0.1,0.5,3.4,9.2,-1.1,-0.4,2.4,x
1658226497464.3,0.4,0,0,0.2,3.4,9.2,0.4,-1.8,-3.9,x
1658226497480.8,-0.1,0,0,0,3.4,9.1,0.8,-2.7,-6.6,x
1658226497497.5,-0.2,0,0,-0.4,3.4,9.2,-0.2,-2.2,-5.1,x
1658226497514.1,-0.2,0.1,0.1,-0.5,3.5,9.3,-2.1,-0.8,-2.3,x
1658226497531.1,-0.2,0,0.1,-0.4,3.5,9.3,-1.9,-0.5,-1.3,x
1658226497547.8,-0.1,0,0.1,-0.4,3.5,9.3,-1.2,-0.2,-1.2,x
1658226497564.3,-0.2,0,0.1,-0.4,3.5,9.3,1,1.4,-1.4,x
1658226497580.9,-0.1,-0.1,0.1,-0.3,3.4,9.3,1.1,2.3,0,x
1658226497597.6,0,-0.1,0.1,-0.3,3.4,9.3,0.4,3,1,x
1658226497614.3,0.2,-0.1,0.1,0,3.3,9.3,-0.3,2.1,1,x
1658226497630.7,0.3,-0.1,0.1,0,3.4,9.2,0.7,0.7,-1.1,x
1658226497647.4,0.2,0,0,0,3.4,9.2,1.5,-0.2,-2.2,x
1658226497664.5,0.1,0,0,-0.2,3.5,9.2,1.2,-1.5,-3.1,x
1658226497681,-0.1,0.1,0,-0.3,3.6,9.2,-0.9,-2.6,-2.4,x
1658226497697.8,-0.2,0.2,0,-0.4,3.6,9.2,-1.4,-3.6,-2,x
1658226497725.1,-0.3,0.2,0,-0.5,3.6,9.2,-0.8,-2.2,0.3,x
1658226497730.5,-0.3,0.2,0,-0.5,3.6,9.2,-0.8,-2.2,0.3,x
1658226497748,-0.3,0.1,0,-0.5,3.6,9.2,-0.2,-0.9,1.1,x
1658226497763.8,-0.1,0.1,0,-0.3,3.6,9.1,-0.7,0.6,4.7,x
1658226497780.6,0.1,0.1,-0.1,-0.2,3.5,9.1,-0.8,-0.4,4.6,x
1658226497798.6,0.1,0,-0.1,-0.1,3.5,9.1,-1,-0.2,4.1,x
1658226497816.1,0,-0.3,0.2,-0.2,3.2,9.3,-2.9,2.8,3.7,x
1658226497830.6,0.1,-0.5,0.3,-0.1,3,9.4,-4.8,6.6,4.9,x
1658226497852,0.4,-0.5,0.4,0.1,3,9.5,-4,4.8,4.5,x
1658226497863.9,0.5,-0.3,0.3,0.3,3.1,9.4,0.4,-1.1,-1.6,x
1658226497880.6,0.5,-0.2,0.2,0.3,3.2,9.4,2.1,-3.2,-4.9,x
1658226497897.5,0.2,0,-0.1,-0.1,3.4,9.1,4.1,-3.7,-8.6,x
1658226497913.8,-0.2,0,-0.2,-0.4,3.5,9,2.7,-1.5,-7,x
1658226497930.5,-0.3,0.1,-0.1,-0.5,3.6,9,-1.6,-0.1,-3.4,x
1658226497947.3,-0.2,0.2,-0.1,-0.4,3.7,9.1,-3.3,-1.1,-2.8,x
1658226497964,-0.3,0.3,0,-0.6,3.7,9.2,-3.1,-3.7,-4.3,x
1658226497980.6,-0.5,0.3,0.1,-0.8,3.7,9.3,-1.4,-0.6,-1.9,x
1658226497997.3,-0.5,0.3,0.1,-0.8,3.7,9.3,-1.1,1.3,1.3,x
1658226498013.9,-0.2,0.1,0,-0.4,3.5,9.2,-1.3,2.4,8.4,x
