time,sensor_x0[undefined],sensor_y0[undefined],sensor_z0[undefined],sensor_x[undefined],sensor_y[undefined],sensor_z[undefined],sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_walking
1664105999603.1,-1.5,-1.3,1.5,-1.9,3.6,10,-15.3,5.8,0.6,x
1664105999619.6,-0.9,-0.8,1.2,-1.7,3.5,10,-8.3,-8.1,4.5,x
1664105999636.3,0,-0.3,0.6,-1,3.8,9.5,-0.6,-12.3,8,x
1664105999653,0,-0.1,0.4,-0.9,3.9,9.3,0.4,-9,7.6,x
1664105999670.1,-0.3,0.1,0.3,-1.2,4,9.2,1.8,1,6.1,x
1664105999686.2,0,0.3,0,-1.1,4.3,8.9,2.1,7.4,10.7,x
1664105999702.9,0.1,0.3,-0.1,-1,4.3,8.8,-0.2,8.8,12.7,x
1664105999719.6,0.1,0.3,0,-0.9,4.3,8.9,-4.4,10.1,13.8,x
1664105999736.3,-0.1,0.4,0.6,-1,4.5,9.5,-13.1,12.2,14,x
1664105999753.5,-0.3,0.5,1,-1.3,4.5,9.8,-15.4,10.4,14.7,x
1664105999769.5,0,0.6,0.8,-0.9,4.6,9.7,-13.9,8,20,x
1664105999786.2,0.7,0.7,0.3,-0.3,4.7,9.2,-9.1,0.1,20.6,x
1664105999803.9,1,0.8,-0.2,0,4.8,8.7,-5.9,-3.1,19.4,x
1664105999819.6,1.4,1.1,-1,0.4,5.1,7.9,-3.2,-1.1,14.6,x
1664105999836.3,1.4,1.1,-1.2,0.6,5.2,7.4,-2.9,2.8,12.5,x
1664105999854.3,1.5,1.3,-1.7,0.6,5.3,7.2,-4.7,13,9.8,x
1664105999869.8,1.2,1.4,-1.1,0.2,5.4,7.8,-11,24.8,7.2,x
1664105999909.5,1.1,1.4,-0.6,0.1,5.3,8.3,-4,14.8,10.6,x
1664105999924.3,1.5,1.5,-0.8,0.4,5.4,8.1,1.5,12.6,10.8,x
1664105999936,1.6,1.5,-1.1,0.5,5.5,7.9,3.4,14.7,9.4,x
1664105999952.8,1.6,1.6,-1.1,0.5,5.5,7.8,3.6,14.9,8.1,x
1664105999969.5,1.6,1.6,-1.3,0.4,5.6,7.6,4,12.8,6,x
1664105999986.6,1.6,1.7,-1.3,0.4,5.7,7.5,4.5,10.8,5.4,x
1664106000003.9,1.6,1.8,-1.5,0.5,5.8,7.4,5.5,7.9,4.1,x
1664106000019.5,1.7,2,-1.6,0.5,6,7.2,6.3,5.4,0.9,x
1664106000036.3,1.4,2.1,-1.6,0.2,6.1,7.2,6.2,5.7,-0.8,x
1664106000053.1,1.1,2.2,-1.5,-0.1,6.3,7.3,4.1,8.3,-0.7,x
1664106000069.6,1.1,2.2,-1.4,-0.1,6.3,7.4,2,2.8,3.8,x
1664106000086.2,1.3,2.2,-1.4,0.1,6.3,7.5,1.2,-2.3,5.4,x
1664106000102.8,1.7,2.2,-1.1,0.5,6.3,7.7,0.3,-10.3,5.5,x
1664106000119.6,1.7,2.2,-0.9,0.6,6.3,8,1.7,-12.2,1.3,x
1664106000137.5,1.6,2.2,-0.6,0.4,6.3,8.2,5,-10,-2.7,x
1664106000153.1,1.5,2.2,-0.5,0.4,6.3,8.3,7.5,-7.4,-4.3,x
1664106000170.2,1.3,2.2,-0.5,0.2,6.4,8.4,8.8,-7.2,-6,x
1664106000187.5,1.1,2.2,-0.4,0,6.4,8.4,4.7,-7.8,-7.1,x
1664106000203.7,0.9,2.2,-0.3,-0.2,6.4,8.5,1.1,-8.2,-7,x
1664106000219.8,0.7,2,-0.1,-0.3,6.2,8.7,-7.6,-6.9,-5.2,x
1664106000236.2,1.1,1.5,0.4,0,5.7,9.2,-11.8,-6.8,-3.3,x
1664106000252.9,1.2,1.2,0.8,0.2,5.3,9.6,-21.1,-7.7,-2,x
1664106000270,1.3,0.9,1.4,0.4,5,10.3,-19.3,-16.2,-7.9,x
1664106000286.3,1.2,0.9,1.4,0.3,4.9,10.2,-13.2,-21.5,-11.6,x
1664106000303.4,1.2,0.9,0.5,0.2,4.9,9.4,3.1,-27.7,-16.9,x
1664106000320.6,1.3,0.9,-0.7,0.5,5,8.2,14.5,-26.1,-16.4,x
1664106000341,1.7,0.8,-1.5,0.9,4.9,7.4,11.9,-10.9,-11.1,x
1664106000353.2,1.8,0.7,-1.4,1,4.8,7.5,6.7,-3.2,-9.9,x
1664106000369.3,1.4,0.2,-0.3,0.6,4.3,8.6,-3.7,10.4,-9.4,x
1664106000386.3,0.9,-0.1,0.9,0.1,4,9.7,-3.8,13.4,-10.3,x
1664106000407.1,0.4,-0.2,1.2,-0.5,3.8,10.1,1.9,13,-10.7,x
1664106000419.4,0.2,-0.2,1,-0.7,3.9,9.9,4.7,12.4,-9.2,x
1664106000436.4,0.2,-0.1,0.8,-0.7,3.9,9.6,6.2,8.9,-4.5,x
1664106000454.3,0.5,-0.2,0.1,-0.5,3.9,9,3.5,-1.6,0.4,x
1664106000469.5,0.8,-0.2,-0.6,-0.1,3.9,8.2,2,-12.2,1.3,x
1664106000486.2,1,-0.2,-1.3,0.1,3.9,7.5,3,-15,1.3,x
1664106000503.9,1.1,-0.3,-1.6,0.2,3.9,7.2,3.4,-11.7,1.2,x
1664106000519.6,1,0,-1.6,0.2,4.1,7.2,-1.5,2.9,-0.7,x
1664106000536.2,0.9,0.3,-1.2,0,4.4,7.7,-7,12.7,-1.9,x
1664106000554.8,0.8,0.4,-1.1,-0.1,4.5,7.7,-6.9,12.7,-1.6,x
1664106000570.1,0.6,0.2,-1.2,-0.3,4.3,7.7,-7,12.4,-1.9,x
1664106000592.3,0.7,1.3,-0.4,-0.2,5.3,8.5,-7.9,4.7,-1,x
1664106000603.2,0.5,1.3,-0.9,-0.5,5.3,8,-7.4,8.9,-4.4,x
1664106000619.6,0.5,1.4,-0.8,-0.5,5.4,8.1,-2.1,5.1,-0.9,x
1664106000636.2,0.9,1.8,-1,-0.1,5.9,7.9,4,5.5,-0.7,x
1664106000654,0.9,1.9,-1.2,-0.2,6,7.7,6,6.8,-0.9,x
1664106000669.6,0.8,2.2,-1.4,-0.2,6.3,7.5,5.4,9.1,-1,x
1664106000686.4,0.9,2.6,-1.1,-0.1,6.6,7.7,4.2,8.1,-0.7,x
1664106000703.2,0.9,2.9,-0.7,-0.2,7,8.1,5.4,7.3,-0.8,x
1664106000719.7,0.7,2.8,-0.6,-0.5,6.9,8.2,9.3,10.1,3.1,x
1664106000737.1,0.8,2.8,-0.4,-0.3,6.9,8.5,11.2,5.2,8.2,x
1664106000752.9,1,2.8,-0.3,-0.1,6.9,8.5,13.1,1.1,9,x
1664106000769.8,1.1,2.7,-0.6,0,6.9,8.2,17.9,-5.6,9.1,x
1664106000787.2,1.4,2.6,-1.2,0.1,6.9,7.9,18.3,-7.9,10.4,x
1664106000803.1,1.7,2.7,-1.2,0.7,7,7.5,15.8,-6.4,10.4,x
1664106000821.4,2,2.8,-1,1,7.2,7.8,7.9,-1.2,6.5,x
1664106000862.1,1.6,2.1,-0.1,0.6,6.5,8.6,1.8,-0.6,1.7,x
1664106000869.4,1.6,2.1,-0.1,0.6,6.5,8.6,1.8,-0.6,1.7,x
1664106000886.7,1,0.9,0.6,0,5.3,9.3,-3,-2.2,-3.5,x
1664106000903.3,0.7,0.6,0.8,-0.3,5,9.5,-1.6,-6,-6.3,x
1664106000919.6,0.3,0.1,0.4,-0.7,4.6,9.1,12,-16.4,-8.1,x
1664106000936.2,0.3,0.2,-0.1,-0.6,4.6,8.6,17.6,-15.2,-5.1,x
1664106000954.3,0.5,0.2,-0.8,-0.4,4.7,7.8,17.4,-2.5,2,x
1664106000970.4,0.3,-0.3,-0.4,-0.6,4.2,8.2,1.1,11.8,3.5,x
1664106000986.3,0,-0.7,0.3,-1,3.9,9,-7.6,12.6,1.9,x
1664106001003.8,-0.4,-1.2,1.3,-1.3,3.3,9.9,-13,4.4,1.4,x
1664106001019.9,0.2,-0.7,1.2,-0.7,3.8,9.8,-3,-8,6.9,x
1664106001036.2,0.6,-0.4,0.7,-0.3,4.1,9.4,-0.4,-8.5,8,x
1664106001053.9,0.9,-0.2,0.2,0,4.3,8.8,-5,-7.2,5.3,x
1664106001074.2,0.7,-0.1,0.5,-0.2,4.4,9.2,-9.4,-2.1,2.6,x
1664106001086.2,0.8,0,0.5,0,4.4,9.2,-8.3,1.5,3,x
1664106001103.1,1.2,0.1,0,0.3,4.5,8.7,0.6,5.5,2.5,x
1664106001119.5,1.2,0.2,-0.7,0.3,4.6,8,2,2.5,-1.6,x
1664106001136.1,0.9,0.5,-0.8,0,4.9,7.9,-0.7,-2,-5.5,x
1664106001152.8,0.7,0.5,-0.8,-0.2,5,7.9,-0.8,-4.3,-6.6,x
1664106001169.6,0.7,0.8,-1,-0.2,5.2,7.7,1.7,-9.9,-5.1,x
1664106001194.6,1.1,1.1,-1.8,0.2,5.5,6.9,5.6,-14.2,-2,x
1664106001202.9,1.4,1.2,-2.1,0.5,5.6,6.6,4.2,-14.3,-0.9,x
1664106001219.6,1.4,1.3,-2,0.6,5.8,6.7,-2.9,-9.6,-3.8,x
1664106001239.5,1,1.2,-1.3,0.2,5.7,7.4,-8,-3.5,-6.7,x
1664106001252.9,0.9,1.3,-1,0.1,5.7,7.7,-6.9,0.2,-7,x
1664106001269.4,0.7,1.4,-0.8,-0.1,5.9,8,-0.5,4.8,-6.5,x
1664106001286,0.9,1.5,-0.9,0.1,5.9,7.8,7.9,-2.2,-4.4,x
1664106001303.2,1.1,1.5,-1.1,0.3,6,7.6,9.1,-6.2,-5.3,x
1664106001319.5,1.3,1.5,-1.1,0.5,6,7.6,8.7,-10.8,-9,x
1664106001336.3,1.2,1.6,-1,0.4,6,7.7,8.1,-11,-11.5,x
1664106001353.5,1.1,1.6,-0.8,0.4,6.1,7.9,7.2,-10.2,-14.5,x
1664106001377.9,1.4,1.7,-0.8,0.7,6.2,7.9,6.9,-11.2,-18.2,x
1664106001388.7,1.4,1.8,-0.8,0.6,6.3,7.9,6,-12.2,-21,x
1664106001403,1.3,1.9,-0.8,0.6,6.4,7.9,4.7,-12.3,-22.2,x
1664106001427.4,1.5,2.1,-0.6,0.8,6.6,8,-0.7,-14.2,-24.5,x
1664106001439,1.5,2,-0.4,0.7,6.5,8.2,-3.5,-16.1,-26.3,x
1664106001454.4,1.5,2,-0.2,0.7,6.5,8.5,-6.6,-18.4,-28.3,x
1664106001470,1.2,1.8,0.2,0.4,6.3,8.8,-10.2,-21.4,-32.1,x
1664106001486.4,0.9,1.6,0.3,0.2,6.1,9,-12.4,-19.7,-33.1,x
1664106001503.1,0.8,1,0.7,0.1,5.4,9.4,-14.7,-15.3,-30.8,x
1664106001519.5,1.3,0.4,1,0.6,4.8,9.8,-11.6,-17.2,-29.5,x
1664106001536.3,1.7,0.4,1.1,1.5,4.8,9.7,-5.6,-19.8,-30.5,x
1664106001552.8,2.4,0.4,0.5,1.7,4.8,9.2,12.7,-21.5,-34.1,x
1664106001570.3,2.6,0.4,-0.7,2,4.8,8.1,25.6,-12.6,-35.2,x
1664106001589.5,2.8,0.4,-1,2.1,4.9,7.7,21.4,2.9,-33.4,x
1664106001603,2.8,0.3,-1,2,4.8,7.7,17.2,4.7,-33.4,x
1664106001619.5,2.2,0.3,-0.5,1.4,4.8,8.2,8.3,4.9,-34,x
1664106001636,1.7,0.2,-0.2,0.9,4.7,8.4,5,3.5,-33.1,x
1664106001652.7,0.9,0,0.3,0,4.6,8.9,-1.6,0.8,-26.6,x
1664106001669.4,0.9,0,0.5,0,4.5,9.2,-8.1,-3.5,-16,x
1664106001686.2,1.4,-0.1,0.3,0.5,4.5,9,-8.1,-14.8,-5.5,x
1664106001703.3,1.7,-0.1,0,0.8,4.4,8.7,-6.9,-19,-5.1,x
1664106001720.6,1.7,0,-0.5,0.9,4.5,8.1,-5.7,-23.5,-8.4,x
1664106001744.1,1.7,0.2,-1.1,1,4.7,7.6,-5.1,-24.1,-9,x
1664106001752.7,1.9,0.3,-1.3,1.1,4.8,7.4,-5.2,-22.7,-7.8,x
1664106001780.5,1.9,0.4,-1.3,1.2,4.8,7.4,-5.6,-17.9,-9,x
1664106001785.9,1.9,0.4,-1.3,1.2,4.8,7.4,-5.6,-17.9,-9,x
1664106001802.5,1.6,0.4,-1.2,1,4.8,7.5,-1.4,-18.7,-11.2,x
1664106001819.4,1.4,0.7,-1.3,0.9,5.1,7.4,1.9,-18.7,-12.5,x
1664106001836.4,1.3,1,-1.4,0.8,5.4,7.3,4,-17.1,-12.4,x
1664106001853.1,1.3,1.2,-1.4,0.8,5.6,7.3,3.9,-16,-11.9,x
1664106001869.5,1,1.3,-1.4,0.5,5.7,7.3,1.8,-12.7,-10.3,x
1664106001886.3,0.9,1.3,-1.4,0.5,5.7,7.4,0.5,-11.7,-8.5,x
1664106001928.3,1.1,1.6,-1,0.7,6.1,7.7,-2.3,-10.8,-4.3,x
1664106001935.9,1.1,1.6,-1,0.7,6.1,7.7,-2.3,-10.8,-4.3,x
1664106001952.7,0.9,1.7,-0.5,0.5,6.2,8.2,-3.6,-10,-4.2,x
1664106001969.2,0.9,2,-0.5,0.5,6.4,8.3,2.6,-13.5,-1,x
1664106001986.1,1.3,2.1,-1.1,1,6.5,7.6,7.5,-13.7,0.6,x
1664106002003,1.5,2.1,-1.4,1.3,6.6,7.4,7.1,-13,-0.7,x
1664106002019.4,1.7,2.2,-1.5,1.4,6.7,7.2,5.5,-12.3,-3.1,x
1664106002036.1,1.9,2.5,-1.7,1.7,7,7.1,-1.8,-13,-9.3,x
1664106002052.9,1.9,2.6,-1.4,1.7,7.1,7.3,-5.1,-14.6,-11.1,x
1664106002070.5,1.9,2.7,-1,1.7,7.1,7.7,-12.2,-17.8,-15.6,x
1664106002086.5,1.6,2.3,-0.5,1.5,6.7,8.2,-19.1,-16.3,-17.6,x
1664106002102.8,1.4,1.9,-0.2,1.3,6.3,8.6,-22.8,-13.8,-18.2,x
1664106002119.5,1,1.1,0.8,0.9,5.5,9.6,-26.2,-10.6,-20.3,x
1664106002190.7,-0.2,0.3,1.6,-0.3,4.5,10.4,9.3,9.7,-31.6,x
1664106002202.9,-0.4,0.1,1.5,-0.6,4.3,10.3,11.7,11.2,-28.8,x
1664106002219.5,-0.7,-0.3,1.2,-1,3.9,10,13.2,9.5,-23,x
1664106002238.3,-0.7,-0.4,1,-1,4,9.6,12,8.1,-20,x
1664106002260.3,-0.3,-0.1,0.3,-0.7,4.2,9.1,5.7,-3.2,-10.9,x
1664106002269.3,-0.1,-0.1,0,-0.5,4.2,8.8,3.6,-4.1,-7.6,x
1664106002286.3,0.2,-0.1,-0.4,-0.2,4.2,8.3,-3.4,-1,-2.5,x
1664106002303.5,0.3,-0.1,-0.5,0,4.2,8.3,-8,1.8,-1,x
1664106002319.5,0.5,-0.1,-0.5,0.1,4.2,8.3,-13.6,1.6,-0.7,x
1664106002336.1,0.6,0.1,-0.7,0.2,4.4,8.2,-13.1,-1.2,-2.1,x
1664106002354.9,0.5,0.2,-0.9,0.2,4.5,8,-10.5,-2,-3.2,x
1664106002370,0.3,0.5,-1.1,-0.1,4.7,7.8,-8.3,0.7,-2.5,x
1664106002386.8,0.4,0.6,-1.2,0,4.8,7.7,-6.2,-3.1,0.4,x
1664106002404.4,0.6,0.7,-1.3,0.2,4.9,7.6,-5.6,-5.1,1.4,x
1664106002419.3,0.8,0.7,-1.1,0.4,4.8,7.7,-6.5,-2.5,1.3,x
1664106002436.1,0.7,0.6,-1,0.3,4.7,7.9,-6.5,-0.2,-0.5,x
1664106002453.8,0.5,0.7,-0.8,0.1,4.8,8.1,-2.5,2.1,-3.3,x
1664106002469.9,0.6,0.8,-0.8,0.3,5,8,5.4,-1,-4.2,x
1664106002486.2,0.7,1,-1.1,0.3,5.1,7.8,10.2,-3.9,-5.6,x
1664106002504.3,0.4,1.2,-1.7,0,5.4,7.2,14.5,-5.6,-8.3,x
1664106002519.5,0.2,1.4,-1.8,-0.2,5.6,7.1,11.1,-3.3,-6.6,x
1664106002537.2,0.4,1.4,-1.5,0.1,5.7,7.3,5.6,-0.7,-1.4,x
1664106002552.9,0.6,1.5,-1.3,0.3,5.8,7.5,4.8,-0.4,-1.1,x
1664106002569.5,0.7,1.6,-1.2,0.3,5.9,7.6,6.9,-2.2,-5.4,x
1664106002586,0.4,1.8,-1.2,0.1,6.1,7.6,8.9,-2.8,-8,x
1664106002602.6,0.4,1.9,-1.2,0,6.2,7.6,9.6,-2.8,-8,x
1664106002619.3,0.5,2,-1.3,0.2,6.4,7.4,10,-3.5,-7.6,x
1664106002635.9,0.6,2.1,-1.5,0.3,6.5,7.3,6.1,-5.7,-6.9,x
1664106002652.8,0.7,2.1,-1.5,0.3,6.5,7.2,4.1,-7,-5.9,x
1664106002669.2,0.6,2.1,-1.3,0.2,6.5,7.4,-4.3,-7.4,-3.7,x
1664106002686,0.7,2.1,-0.9,0.4,6.5,7.9,-9.8,-8.4,-1.4,x
1664106002703.2,1.3,2,0.1,1,6.4,8.9,-16.1,-15.2,0.9,x
1664106002719.4,1.6,1.7,0.9,1.3,6.1,9.7,-13.9,-23.5,-5.1,x
1664106002736,1.6,1.6,0.9,1.4,5.9,9.7,-7.3,-28.6,-10.4,x
1664106002754.3,1.6,1.4,0.3,1.5,5.7,9.1,0.4,-31.9,-14.8,x
1664106002787.9,0.8,0.4,0.4,0.8,4.7,9.2,-9.5,-22.6,-23.8,x
1664106002808.9,0.6,0.3,0.6,0.7,4.6,9.4,-10.4,-22.1,-25.4,x
1664106002819.3,0.6,0.2,0.8,0.6,4.4,9.6,2.5,-23.6,-25.2,x
1664106002838.6,0.7,0.2,0.3,0.7,4.5,9.1,14.5,-17.2,-21.3,x
1664106002852.8,0.7,0.2,0,0.7,4.5,8.8,17.8,-14.1,-20.1,x
1664106002869.3,0.6,0.4,-0.4,0.7,4.7,8.4,16.8,-9.8,-18.4,x
1664106002886.1,0.4,0.5,-0.5,0.5,4.8,8.3,14.3,-8.7,-18.2,x
1664106002903,0,0.6,-0.5,0.1,5,8.3,9.6,-5.2,-14.7,x
1664106002919.8,-0.3,0.6,-0.7,-0.2,5,8.1,3.1,4.8,-2.8,x
1664106002936.2,-0.4,0.5,-0.8,-0.3,4.9,8,-2.3,8.8,2.9,x
1664106002953,-0.4,0.2,-0.2,-0.4,4.7,8.5,-19.8,17,12.6,x
1664106002969.5,0,0.1,1,0,4.4,9.8,-35,18.2,17.7,x
1664106002986.2,0.3,0,1.5,0.3,4.3,10.3,-35.4,14,17.5,x
1664106003002.9,0.6,0,1.6,0.6,4.2,10.4,-23.2,3.3,12.5,x
1664106003019.6,0.8,0.3,0.2,0.8,4.4,9.1,-1.1,-0.6,7.1,x
1664106003036.1,0.6,0.3,-1.1,0.7,4.5,7.8,2.9,2.4,5.2,x
1664106003053.4,0.5,0.4,-1.4,0.5,4.6,7.5,0.5,10.3,2.6,x
1664106003069.9,0.3,0.7,-1.2,0.2,4.8,7.6,-7,13.2,1,x
1664106003086.2,0.2,0.7,-1.3,0.1,4.8,7.6,-6.9,11.1,1,x
1664106003103.3,0.2,0.9,-1.2,0.2,5,7.7,-4.7,9,3.8,x
1664106003119.7,0.3,1,-1,0.2,5.1,7.9,3.7,8,6,x
1664106003136.1,0.3,1.1,-1,0.2,5.2,7.9,7.7,7.3,5.7,x
1664106003154.4,-0.1,1.2,-1.4,-0.2,5.4,7.5,13.9,5.5,5.4,x
1664106003170.3,-0.2,1.5,-1.7,-0.3,5.7,7.2,15.9,4,8.8,x
1664106003186.2,-0.1,1.7,-1.8,-0.2,5.9,7,15.7,3,11.4,x
1664106003203.9,0.1,1.7,-1.9,-0.1,5.9,6.9,14.3,3.8,17.3,x
1664106003219.7,0.2,1.7,-1.6,0.1,6,7.2,10.4,10.2,22.8,x
1664106003236.3,0.3,1.7,-1.3,0.2,6,7.5,9.2,12.2,24,x
1664106003255,0.3,1.7,-0.9,0.2,6.1,7.9,11.1,11.9,24.8,x
1664106003269.9,0.1,1.7,-1.1,0,6.2,7.7,12.9,11.7,24.6,x
1664106003287.4,0.1,1.8,-1.2,0,6.2,7.5,10.8,12.4,27.8,x
1664106003311.3,0.7,2,-1.4,0.6,6.5,7.4,3.9,9.1,32.5,x
1664106003319.2,0.9,2.2,-1.3,0.8,6.7,7.4,-0.9,7.7,32.1,x
1664106003335.9,1.1,2.5,-1,1,7,7.8,-11.4,5.9,31.4,x
1664106003353,1.1,2.7,-0.6,1.1,7.1,8.1,-16.2,4.9,32.3,x
1664106003369.4,0.9,2.3,0.1,0.9,6.7,8.8,-23.5,0.2,33.6,x
1664106003386.2,0.6,1.8,0.4,0.4,5.9,9.6,-26.4,-4,31.9,x
1664106003403.6,0.2,1.3,1.1,0.4,5.6,9.9,-28.6,-12.7,29.1,x
1664106003419.2,0.2,0.9,1.4,0.4,5.1,10.3,-21.1,-11,28.6,x
1664106003436.1,0.3,0.8,1.4,0.5,5,10.3,-14.8,-6.6,27.8,x
1664106003453.2,0,0.5,0.9,0.3,4.6,9.7,-3,7.4,25.1,x
1664106003469.7,-0.5,0.1,0.4,-0.2,4.2,9.3,-0.3,18.6,22.3,x
1664106003486.1,-1.2,-0.1,0.8,-1,4,9.7,-9.2,24,20,x
1664106003503.6,-1.5,-0.3,1.2,-1.2,3.9,10.1,-11.1,22.2,21.3,x
1664106003519.4,-1.4,-0.4,1.5,-1.2,3.7,10.4,-6.6,15.4,26,x
1664106003537.2,-0.9,-0.4,0.8,-0.7,3.6,9.8,0.8,12.6,28.1,x
1664106003552.5,-0.6,-0.4,0.3,-0.4,3.7,9.3,2.7,14.1,27.6,x
1664106003569.5,-0.5,-0.2,-0.2,-0.3,3.8,8.7,-1.3,19.8,25.6,x
1664106003586.6,-0.7,-0.2,-0.1,-0.6,3.8,8.8,-5.9,22.3,24.8,x
1664106003602.7,-0.7,-0.2,0,-0.6,3.8,8.9,-14,25.9,24.4,x
1664106003619.4,-0.5,0,0,-0.5,4,9,-13.2,24.7,25,x
1664106003636.7,-0.4,0,-0.1,-0.4,4,8.8,-10.8,23.7,25,x
1664106003652.7,-0.4,0.1,-0.4,-0.4,4,8.5,-4.2,21.7,23.4,x
1664106003669.5,-0.3,0.2,-0.8,-0.3,4.2,8.2,2.8,19.6,22,x
1664106003686.3,-0.3,0.3,-1,-0.3,4.3,7.9,6.7,18,21,x
1664106003702.9,-0.3,0.6,-1.6,-0.4,4.6,7.3,11,17.5,18.2,x
1664106003719.1,-0.5,0.8,-2,-0.6,4.8,7,10.5,17.3,19.5,x
1664106003735.8,-0.2,0.9,-2.2,-0.3,4.9,6.7,9.8,16.1,23.2,x
1664106003752.6,-0.2,0.9,-2.3,-0.3,5,6.7,9.2,16,23.6,x
1664106003769.2,-0.2,1.1,-2.2,-0.4,5.1,6.7,7.6,18.2,24.4,x
1664106003785.9,-0.1,1.1,-2,-0.3,5.2,6.9,5.8,20,26.6,x
1664106003803.2,-0.1,1.1,-2,-0.3,5.3,6.9,5.3,18.5,26.7,x
1664106003819.7,-0.3,1.2,-1.8,-0.5,5.3,7.1,4.1,16.9,26.1,x
1664106003836.6,-0.4,1.3,-1.6,-0.6,5.4,7.3,2.9,18.3,25.8,x
1664106003852.7,-0.4,1.4,-1.5,-0.6,5.5,7.4,-0.8,20.8,27,x
1664106003869.4,-0.1,1.7,-1.2,-0.3,5.9,7.7,-6.6,16.5,28.9,x
1664106003886.1,0.1,1.9,-0.9,-0.2,6.1,8,-8.5,8,31.7,x
1664106003903,0.8,2.2,-0.7,0.5,6.4,8.2,-7,-6.8,37.2,x
1664106003924.5,1.8,2.3,-0.7,1.6,6.4,8.2,-7.4,-13.9,36.2,x
1664106003936.1,2,2.3,-0.3,1.9,6.5,8.6,-9,-15,31.4,x
1664106003952.7,1.7,2.4,0.3,1.7,6.5,9.2,-10.4,-11.6,19.8,x
1664106003969.3,1.3,2.3,0.8,1.4,6.4,9.7,-4.7,-9.1,6.9,x
