time,sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_sitting
1658234430105,13.5,31.9,0.6,x
1658234430140.3,13.5,31.9,0.5,x
1658234430225.3,13.4,31.9,0.6,x
1658234430240.5,13.4,31.8,0.6,x
1658234430373.2,13.4,31.6,0.6,x
1658234430406.6,13.5,31.5,0.5,x
1658234430440.7,13.6,31.4,0.5,x
1658234430455.7,13.6,31.3,0.4,x
1658234430623.7,13.5,31.4,0.3,x
1658234430673.6,13.5,31.6,0.4,x
1658234430706.5,13.6,31.5,0.5,x
1658234430806.5,13.8,31.4,0.5,x
1658234430823.4,13.8,31.3,0.5,x
1658234430873.4,13.9,31.1,0.4,x
1658234430890.1,14,31,0.2,x
1658234430906.5,14.1,31.1,0.2,x
1658234430941.7,14,31.1,0.1,x
1658234430956.7,14.1,31.2,0,x
1658234430995.6,14,31.2,0.1,x
1658234431089.8,14.1,31.3,0.1,x
1658234431106.1,14.1,31.4,0.1,x
1658234431139.9,14.1,31.7,0.2,x
1658234431156.6,14.1,31.6,0.3,x
1658234431255.3,14,31.5,0.6,x
1658234431271.7,13.8,31.5,0.8,x
1658234431288.4,13.5,31.4,1.2,x
1658234431305,13.3,31.4,1.3,x
1658234431338.4,13.4,31.6,1.1,x
1658234431355.3,13.4,31.6,1,x
1658234431375.2,13.4,31.7,1.1,x
1658234431389,13.2,31.7,1.3,x
1658234431405.2,13.1,31.8,1.4,x
1658234431421.8,13,31.9,1.5,x
1658234431438.4,13.1,31.9,1.5,x
1658234431521.7,13.1,32,1.3,x
1658234431571.7,13.2,32.1,1.2,x
1658234431688.4,13.1,32.2,1.3,x
1658234431721.8,13.1,32.3,1.3,x
1658234431805.5,13.3,32.3,1.1,x
1658234431855.2,13.5,32.3,1,x
1658234431871.7,13.5,32.3,1.1,x
1658234431888.5,13.5,32.2,1.1,x
1658234431905.2,13.5,31.9,1.3,x
1658234431921.8,13.5,31.6,1.4,x
1658234431948.1,13.4,31.4,1.4,x
1658234431955.2,13.4,31.3,1.4,x
1658234431971.9,13.3,31.3,1.3,x
1658234432009,13.3,31.3,1.4,x
1658234432021.7,13.3,31.3,1.3,x
1658234432071.8,13.3,31.2,1.1,x
1658234432105.3,13.4,31.2,1,x
1658234432155.2,13.6,31.2,0.8,x
1658234432221.8,13.8,31.1,0.6,x
1658234432254.1,13.9,31,0.5,x
1658234432321.9,13.9,30.8,0.4,x
1658234432371.8,13.9,30.9,0.3,x
1658234432455.3,14,31,0.2,x
1658234432505.1,13.8,31,0.2,x
1658234432521.8,13.8,30.9,0.1,x
1658234432540.2,13.8,30.9,0,x
1658234432556.6,13.8,30.8,-0.1,x
1658234432623.4,13.8,30.7,-0.2,x
1658234432656.7,13.9,30.7,-0.3,x
1658234432688.4,14,30.7,-0.5,x
1658234432705.1,14.1,30.7,-0.5,x
1658234432738.5,14,30.8,-0.5,x
1658234432755.2,14,30.9,-0.3,x
1658234432772.8,13.9,30.9,-0.2,x
1658234432805.1,13.9,30.8,0,x
1658234432821.8,13.8,30.8,0.1,x
1658234432838.4,13.8,30.8,0.2,x
1658234432855.2,13.7,30.8,0.5,x
1658234432888.7,13.5,30.7,0.7,x
1658234432938.4,13.2,30.7,1,x
1658234432955.2,13.1,30.8,1.2,x
1658234432971.8,13,30.9,1.5,x
1658234432988.7,12.9,31,1.6,x
1658234433005.1,13,31.3,1.6,x
1658234433021.9,13.3,31.5,1.7,x
1658234433038.5,13.4,31.7,1.7,x
1658234433055.1,13.6,31.8,1.6,x
1658234433071.8,13.7,31.9,1.4,x
1658234433088.5,13.7,31.8,1.3,x
1658234433222,13.7,31.6,1.1,x
1658234433271.9,13.7,31.5,1.1,x
1658234433323.8,13.6,31.5,1.2,x
1658234433338.5,13.6,31.5,1.1,x
1658234433421.9,13.6,31.5,1,x
1658234433471.9,13.6,31.6,1,x
1658234433488.5,13.6,31.5,1,x
1658234433655.5,13.8,31.4,0.9,x
1658234433740.3,13.9,31.6,0.8,x
1658234433756.6,13.9,31.7,0.8,x
1658234433806.5,13.9,31.6,0.7,x
1658234433872.6,13.9,31.5,0.7,x
1658234434323.6,13.7,31.5,0.8,x
1658234434373.7,13.5,31.5,0.9,x
1658234434390.4,13.5,31.6,1,x
1658234434409.8,13.4,31.6,1.1,x
1658234434440.7,13.4,31.6,1.2,x
1658234434473.3,13.4,31.7,1.3,x
1658234434490.4,13.4,31.9,1.3,x
1658234434506.7,13.5,32,1.4,x
1658234434523.6,13.6,32,1.5,x
1658234434538.4,13.7,31.9,1.6,x
1658234434555.1,13.8,31.9,1.7,x
1658234434571.7,13.8,31.8,1.9,x
1658234434671.8,13.6,31.8,1.9,x
1658234434688.4,13.5,31.8,1.8,x
1658234434705.5,13.5,31.9,1.8,x
1658234434721.8,13.4,32.1,1.7,x
1658234434738.3,13.4,32.2,1.6,x
1658234434780.1,13.2,32.2,1.5,x
1658234434789,13.2,32.3,1.4,x
1658234434805,13.1,32.4,1.3,x
1658234434821.6,13.1,32.5,1.3,x
1658234434838.9,13,32.5,1.2,x
1658234434856,13,32.6,1.1,x
1658234434890,13,32.6,1,x
1658234434921.8,13,32.5,0.8,x
1658234434955.5,13,32.4,0.8,x
1658234434973.5,13.1,32.4,0.7,x
1658234435075.1,13.3,32.3,0.6,x
1658234435121.8,13.4,32.2,0.7,x
1658234435155,13.4,31.9,0.8,x
1658234435172.6,13.4,31.6,0.7,x
1658234435188.2,13.5,31.5,0.7,x
1658234435205,13.5,31.4,0.5,x
1658234435221.7,13.6,31.4,0.5,x
1658234435258.6,13.8,31.5,0.5,x
1658234435288.3,13.8,31.6,0.5,x
1658234435305,13.7,31.7,0.4,x
1658234435321.8,13.7,31.9,0.4,x
1658234435355.1,13.6,32.2,0.4,x
1658234435371.7,13.6,32.4,0.4,x
1658234435388.3,13.7,32.5,0.4,x
1658234435405,13.7,32.6,0.4,x
1658234435438.5,13.6,32.7,0.5,x
1658234435455.1,13.5,32.6,0.5,x
1658234435471.7,13.5,32.6,0.6,x
1658234435488.3,13.6,32.5,0.6,x
1658234435546.2,13.8,32.4,0.6,x
1658234435588.4,13.9,32.4,0.8,x
1658234435605,13.9,32.5,0.9,x
1658234435621.6,13.9,32.7,1.1,x
1658234435638.5,13.8,32.9,1.3,x
1658234435655,13.7,33.1,1.4,x
1658234435671.6,13.5,33.3,1.4,x
1658234435688.2,13.3,33.4,1.3,x
1658234435713.6,13,33.3,1.3,x
1658234435738.4,13,33.2,1.2,x
1658234435755,13,33.1,1.2,x
1658234435771.5,12.9,33.2,1.2,x
1658234435805,12.8,33.1,1.1,x
1658234435821.6,12.6,33,1.1,x
1658234435838.8,12.5,33,1,x
1658234435855,12.3,32.9,0.9,x
1658234435888.4,11.9,32.9,0.6,x
1658234435905,11.7,32.9,0.5,x
1658234435921.6,11.6,33,0.3,x
1658234435955,11.6,33.1,0.2,x
1658234435988.3,11.6,33.2,0.2,x
1658234436022.4,11.6,33.3,0.1,x
1658234436055.2,11.8,33.2,0.1,x
1658234436105.3,12,33.1,0.1,x
1658234436138.2,12.2,32.9,0.2,x
1658234436171.6,12.4,32.7,0.3,x
1658234436188.2,12.5,32.5,0.4,x
1658234436204.9,12.6,32.4,0.4,x
1658234436221.4,12.8,32.3,0.4,x
1658234436238.2,12.9,32.2,0.3,x
1658234436255,13,32.2,0.2,x
1658234436271.5,12.9,32.3,0.2,x
1658234436304.9,12.8,32.5,0.1,x
1658234436338.3,12.8,32.6,0.1,x
1658234436355.1,12.8,32.8,0.1,x
1658234436371.6,12.8,32.9,0,x
1658234436388.2,12.8,33,0,x
1658234436455.7,12.6,33,0,x
1658234436488.3,12.7,32.9,0,x
1658234436521.5,12.8,32.8,-0.1,x
1658234436555.1,12.8,32.7,-0.1,x
1658234436604.9,13,32.7,-0.1,x
1658234436631.3,13.1,32.7,-0.2,x
1658234436656.6,13.1,32.7,-0.3,x
1658234436671.8,13,32.7,-0.3,x
1658234436839.5,12.9,32.6,-0.1,x
1658234436855.8,12.7,32.6,0.1,x
1658234436871.9,12.6,32.7,0.1,x
1658234436888.1,12.3,32.8,0.3,x
1658234436904.8,12.1,32.8,0.4,x
1658234436921.6,12,32.8,0.5,x
1658234436938.2,11.9,32.7,0.6,x
1658234436954.9,11.9,32.6,0.6,x
1658234436971.6,12,32.5,0.5,x
1658234436988.2,12.1,32.5,0.4,x
1658234437021.5,12.4,32.4,0.4,x
1658234437072.5,12.6,32.5,0.2,x
1658234437138.3,12.9,32.5,0.1,x
1658234437171.7,12.9,32.5,0.2,x
1658234437205.2,12.9,32.5,0.1,x
1658234437238.1,12.9,32.4,0,x
1658234437288.3,12.9,32.2,0,x
1658234437322.2,12.9,32.2,0.1,x
1658234437340.6,12.8,32.2,0.2,x
1658234437357.6,12.9,32.2,0.3,x
1658234437372.3,13,32.1,0.4,x
1658234437392.1,13.4,31.9,0.7,x
1658234437405.1,13.5,31.7,0.8,x
1658234437421.4,13.6,31.6,0.9,x
1658234437438,13.8,31.3,0.9,x
1658234437454.8,13.9,31,1,x
1658234437488.1,13.9,31,1.1,x
1658234437506.7,13.8,31.1,1,x
1658234437522.2,13.8,31.2,1,x
1658234437565.6,13.7,31.4,0.8,x
1658234437605.3,13.5,31.6,0.8,x
1658234437621.6,13.4,31.8,0.9,x
1658234437655.1,13.2,31.9,0.9,x
1658234437688.2,13.1,32,1.1,x
1658234437705.3,13,32,1.1,x
1658234437738.8,13,31.9,1,x
1658234437755.4,13,31.8,1,x
1658234437805.7,13,31.6,0.8,x
1658234437839.2,13,31.5,0.8,x
1658234437854.9,13.1,31.6,0.8,x
1658234437888.3,13,31.6,0.8,x
1658234437925.8,13,31.7,0.9,x
1658234437971.7,13,31.6,1,x
1658234437988.3,12.9,31.6,1.1,x
1658234438005.2,12.8,31.6,1.3,x
1658234438021.5,12.8,31.5,1.4,x
1658234438038.4,12.9,31.4,1.6,x
1658234438055.1,13,31.1,1.8,x
1658234438073.9,13,30.9,1.9,x
1658234438088.1,13.1,30.7,1.9,x
1658234438105.8,13.1,30.5,1.6,x
1658234438123.5,13.2,30.5,1.4,x
1658234438139.3,13.2,30.5,1.3,x
1658234438189,13.3,30.6,1.2,x
1658234438222.1,13.3,30.6,1.1,x
1658234438256.5,13.3,30.7,1.1,x
1658234438321.9,13.1,30.8,1.1,x
1658234438390.1,13,30.7,1.2,x
1658234438454.9,13,30.6,1.1,x
1658234438475.4,13,30.7,0.9,x
1658234438497.1,13.1,30.7,0.9,x
1658234438521.6,13.3,30.9,1.2,x
1658234438555.8,13.3,31.1,1.4,x
1658234438604.9,13.2,31.2,1.3,x
1658234438622.2,13.2,31.4,1.3,x
1658234438704.9,13.1,31.4,1.1,x
1658234438721.6,13,31.4,1.2,x
1658234438773.8,12.9,31.4,1.1,x
1658234438805.9,13,31.3,1.1,x
1658234438941.2,13,31.1,1.1,x
1658234438956,13,31.1,1,x
1658234438988.1,12.7,31.3,0.8,x
1658234439005.2,12.3,31.5,0.8,x
1658234439022.3,12,31.7,1,x
1658234439039.1,11.8,31.8,1,x
1658234439055.9,11.7,31.8,1.1,x
1658234439071.9,11.6,31.7,1.2,x
1658234439089.5,11.6,31.7,1.1,x
1658234439139.1,11.6,31.7,1,x
1658234439154.7,11.6,31.7,1.1,x
1658234439206.3,11.7,31.6,1.1,x
1658234439221.4,11.8,31.5,1.1,x
1658234439338.2,11.9,31.4,1,x
1658234439388.2,12.1,31.4,0.9,x
1658234439454.8,12.3,31.2,1,x
1658234439471.3,12.4,31,1,x
1658234439506,12.6,30.8,1,x
1658234439521.4,12.9,30.8,1,x
1658234439555,13.1,30.8,1,x
1658234439571.5,13.5,30.7,1,x
1658234439604.7,13.6,30.7,0.9,x
1658234439638.1,13.5,30.8,0.9,x
1658234439655,13.6,30.8,1,x
1658234439671.5,13.6,30.9,1,x
1658234439704.9,13.6,31,1.1,x
1658234439721.6,13.5,31,1.2,x
1658234439754.7,13.3,30.9,1.2,x
1658234439804.8,13.1,31,1.2,x
1658234439838.2,13,30.9,1.2,x
1658234439855,13.1,30.8,1.1,x
1658234439921.6,13.2,30.8,1,x
1658234440004.9,13.4,30.5,1.1,x
1658234440021.5,13.4,30.3,1.1,x
1658234440055,13.4,30.2,1.2,x
1658234440071.4,13.4,29.9,1,x
1658234440154.7,13.2,29.9,1.1,x
1658234440221.6,13.2,30.1,1.1,x
1658234440254.9,13.2,30.2,1.1,x
1658234440371.8,13.1,30,1,x
1658234440421.6,13.1,29.8,0.8,x
1658234440538.1,13.2,29.9,0.8,x
1658234440771.7,13.2,29.8,0.8,x
1658234440821.7,13.3,29.6,0.6,x
1658234440839.4,13.3,29.5,0.6,x
1658234440855.6,13.3,29.4,0.5,x
1658234440940.5,13.3,29.4,0.6,x
1658234441047.6,13.2,29.7,0.9,x
1658234441089,13.2,29.7,1.1,x
1658234441105.8,13.3,29.7,1,x
1658234441158.6,13.5,29.7,0.7,x
1658234441178.1,13.5,29.6,0.7,x
1658234441207.1,13.6,29.6,0.5,x
1658234441241.5,13.5,29.6,0.5,x
1658234441255.6,13.5,29.6,0.6,x
1658234441322,13.3,29.7,0.8,x
1658234441355.8,13.2,29.7,1,x
1658234441373.3,13.1,29.7,1.2,x
1658234441522.5,13.3,29.9,1.2,x
1658234441672.3,13.4,30,1.1,x
1658234441722.7,13.3,30.1,1.1,x
1658234441774.3,13.2,30.2,1.2,x
1658234441822.6,13.1,30.4,1.3,x
1658234441840.4,13,30.5,1.4,x
1658234441888.5,13,30.3,1.4,x
1658234441940,13.1,30.3,1.4,x
1658234442005.6,13.2,30.3,1.3,x
1658234442022.4,13.2,30.4,1.3,x
1658234442073.6,13.2,30.4,1.4,x
1658234442106,13.2,30.5,1.3,x
1658234442290.2,13.1,30.4,1.4,x
1658234442306,13.1,30.4,1.3,x
1658234442322.6,13.2,30.3,1.3,x
1658234442472.3,13.3,30.4,1.2,x
1658234442489.8,13.3,30.3,1.2,x
1658234442539.4,13.3,30.1,1.2,x
1658234442605.8,13.3,30,1.2,x
1658234442622.7,13.3,30.1,1.1,x
1658234442722.1,13.3,30.1,1,x
1658234442805.8,13.3,30,1,x
1658234442863.2,13.3,30,1.1,x
1658234442939.9,13.3,30.1,1.1,x
1658234442956.8,13.3,30.1,1,x
1658234443022.6,13.4,30.1,0.8,x
1658234443072.5,13.5,30,0.7,x
1658234443288.6,13.5,29.8,0.7,x
1658234443305.2,13.6,29.8,0.7,x
1658234443356.7,13.6,29.8,0.5,x
1658234443406.7,13.7,29.9,0.3,x
1658234443439.5,13.7,30,0.2,x
1658234443456,13.7,30.1,0.2,x
1658234443490.2,13.7,30.2,0.2,x
1658234443540.9,13.6,30.3,0.3,x
1658234443572.6,13.6,30.3,0.2,x
1658234443642.7,13.6,30.1,0.2,x
1658234443673.2,13.6,30,0.2,x
1658234443705.9,13.6,29.9,0.3,x
1658234443722.6,13.5,29.9,0.3,x
1658234443811.9,13.4,30,0.5,x
1658234443921.7,13.4,30.1,0.5,x
1658234443939.7,13.5,30,0.3,x
1658234444240.6,13.4,29.8,0.3,x
1658234444271.6,13.4,29.9,0.4,x
1658234444476.6,13.6,30,0.2,x
1658234444489.1,13.5,30,0.1,x
1658234444508.7,13.5,29.9,0.2,x
1658234444557.4,13.4,29.9,0.3,x
1658234444610.6,13.3,30,0.5,x
1658234444621.8,13.2,30.1,0.5,x
1658234444654.5,13.2,30.1,0.6,x
1658234444721.7,13.3,30,0.7,x
1658234444771.7,13.4,29.9,0.5,x
1658234444790.4,13.4,29.8,0.4,x
1658234444856.6,13.4,29.9,0.2,x
1658234444942.1,13.3,30,0.3,x
1658234445023.4,13.1,30.1,0.5,x
1658234445040.1,13.1,30.2,0.5,x
1658234445124.3,13.1,30.2,0.6,x
1658234445172.3,13.2,30.1,0.7,x
1658234445205.2,13.2,30,0.8,x
1658234445258,13.2,30.1,0.8,x
1658234445292.6,13.1,30.2,0.8,x
1658234445323.5,13,30.3,0.8,x
1658234445364.3,12.9,30.4,0.8,x
1658234445457.2,12.8,30.3,0.9,x
1658234445472.1,12.7,30.4,0.9,x
1658234445523.1,12.7,30.5,1.1,x
1658234445572.7,12.7,30.4,1,x
1658234445655.1,12.6,30.5,0.8,x
1658234445691.7,12.5,30.5,0.9,x
1658234445705.8,12.5,30.6,1,x
1658234445740.1,12.3,30.7,1.1,x
1658234445777,12.2,30.8,1.3,x
1658234445789.2,12.1,30.7,1.4,x
1658234445810.1,12,30.7,1.5,x
1658234445872.3,11.9,30.8,1.6,x
1658234445889.2,11.9,30.9,1.6,x
1658234445905.8,11.9,30.9,1.7,x
1658234445939.6,11.9,30.8,1.7,x
1658234445978.3,11.9,30.8,1.6,x
1658234446005.6,12,30.8,1.5,x
1658234446022.4,12,30.9,1.5,x
1658234446055.9,12,30.8,1.3,x
1658234446072.6,12.1,30.9,1.3,x
1658234446155.3,12.2,30.8,1.3,x
1658234446222.3,12.4,30.8,1.2,x
1658234446240,12.4,30.7,1.1,x
1658234446255.8,12.5,30.7,1,x
1658234446272.4,12.6,30.6,0.9,x
1658234446290.1,12.6,30.5,0.9,x
1658234446310.6,12.7,30.5,0.7,x
1658234446440.8,12.6,30.5,0.5,x
1658234446456,12.6,30.5,0.6,x
1658234446539.3,12.6,30.5,0.8,x
1658234446672.5,12.7,30.3,0.6,x
1658234446722.3,12.7,30.4,0.6,x
1658234446776.6,12.8,30.4,0.5,x
1658234446888.6,12.9,30.2,0.3,x
1658234446972.4,12.8,30.1,0.4,x
1658234447005.8,12.8,30,0.4,x
1658234447051.5,12.8,30.1,0.5,x
1658234447122.6,12.8,30.2,0.4,x
1658234447224,12.8,30.4,0.4,x
1658234447305.8,12.8,30.6,0.6,x
1658234447339.6,12.8,30.7,0.6,x
1658234447372.3,13,30.7,0.5,x
1658234447421.6,13.2,30.6,0.2,x
1658234447438.7,13.2,30.5,0.1,x
1658234447454.9,13.3,30.4,0,x
1658234447471.9,13.3,30.3,-0.1,x
1658234447488.7,13.3,30.3,-0.2,x
1658234447542.4,13.3,30.2,-0.3,x
1658234447555.4,13.3,30.2,-0.2,x
1658234447611.4,13.2,30.4,-0.2,x
1658234447622.3,13.2,30.5,-0.1,x
1658234447656.6,13.2,30.4,0,x
1658234447672.4,13.1,30.4,0.1,x
1658234447722.6,13.1,30.4,0.2,x
1658234447756.1,13.1,30.4,0.1,x
1658234447805.8,13,30.5,0.1,x
1658234447890.2,12.9,30.5,0.2,x
1658234447905.6,12.9,30.5,0.3,x
1658234447923.2,12.9,30.6,0.4,x
1658234448025,12.9,30.5,0.4,x
1658234448105.6,13,30.5,0.2,x
1658234448122.3,13.1,30.5,0.2,x
1658234448256.5,13.2,30.4,0.1,x
1658234448288.7,13.3,30.4,0,x
1658234448305.3,13.3,30.3,0,x
1658234448322.1,13.4,30.3,-0.1,x
1658234448355.9,13.4,30.1,-0.2,x
1658234448372.2,13.4,30.1,-0.3,x
1658234448405.2,13.3,30,-0.3,x
1658234448422.2,13.3,30.1,-0.3,x
1658234448458.2,13.2,30.2,-0.3,x
1658234448472,13.2,30.3,-0.2,x
1658234448489,13.2,30.4,-0.2,x
1658234448522.4,13.1,30.4,-0.1,x
1658234448539.4,13.1,30.3,-0.1,x
1658234448556,13,30.3,0,x
1658234448572.6,13,30.3,0.1,x
1658234448623.9,12.9,30.3,0.2,x
1658234448639.4,12.8,30.3,0.3,x
1658234448655.9,12.8,30.4,0.3,x
1658234448705.7,12.8,30.6,0.5,x
1658234448772.8,12.8,30.7,0.5,x
1658234448855.5,13,30.6,0.2,x
1658234448916.9,13.1,30.6,0.1,x
1658234448955.5,13.1,30.6,0.2,x
1658234448989.1,13,30.6,0.2,x
1658234449005.7,13,30.5,0.2,x
1658234449022.4,13,30.5,0.3,x
1658234449056,12.9,30.6,0.3,x
1658234449122.4,12.9,30.7,0.4,x
1658234449222.1,12.8,30.7,0.6,x
1658234449256.2,12.8,30.6,0.6,x
1658234449272.7,12.8,30.7,0.6,x
1658234449322.4,12.8,30.7,0.5,x
1658234449389.5,12.7,30.6,0.5,x
1658234449406,12.7,30.7,0.5,x
1658234449422.4,12.6,30.7,0.6,x
1658234449456.8,12.5,30.7,0.7,x
1658234449505.9,12.4,30.8,0.9,x
1658234449539.4,12.4,30.9,1,x
1658234449656.3,12.6,30.9,0.8,x
1658234449722.2,12.7,30.8,0.6,x
1658234449789,12.6,30.9,0.6,x
1658234449855.1,12.5,30.8,0.7,x
1658234449889.1,12.5,30.9,0.8,x
1658234449929.7,12.5,30.8,0.8,x
1658234450004.9,12.6,30.8,0.8,x
1658234450055,12.7,30.8,0.6,x
1658234450072.1,12.7,30.8,0.5,x
1658234450122.2,12.8,30.9,0.5,x
1658234450256.1,12.8,30.8,0.5,x
1658234450389.5,12.8,30.6,0.4,x
1658234450622.3,13,30.6,0.3,x
1658234450639.4,13,30.6,0.2,x
1658234450672.8,13,30.6,0.1,x
1658234450689.3,13.1,30.5,0.1,x
1658234450781.2,13,30.5,0.1,x
1658234450805.6,13,30.5,0.2,x
1658234450905.4,13.1,30.4,0.2,x
1658234450939.6,13.1,30.4,0.1,x
1658234450956.1,13.1,30.3,0.1,x
1658234451005.7,13.2,30.3,0,x
1658234451055.8,13.3,30.3,-0.1,x
1658234451072.5,13.3,30.4,-0.1,x
1658234451122.3,13.3,30.4,-0.2,x
1658234451255.8,13.4,30.4,-0.3,x
1658234451288.8,13.4,30.3,-0.3,x
1658234451405.7,13.3,30.3,-0.2,x
1658234451422.2,13.3,30.4,-0.2,x
1658234451555.6,13.4,30.4,-0.3,x
1658234451657.3,13.5,30.3,-0.4,x
1658234451719.1,13.4,30.4,-0.4,x
1658234452009.5,13.6,30.3,-0.4,x
1658234452172.6,13.6,30.4,-0.5,x
1658234452272.6,13.6,30.3,-0.4,x
1658234452489.1,13.6,30.4,-0.4,x
1658234452755.5,13.5,30.4,-0.4,x
1658234452840.6,13.4,30.5,-0.2,x
1658234452872.6,13.4,30.5,-0.1,x
1658234452972.6,13.3,30.6,-0.1,x
1658234453056,13.3,30.6,0,x
1658234453139.2,13.2,30.6,0.1,x
1658234453205.5,13.2,30.6,0.2,x
1658234453255.7,13.2,30.7,0.2,x
1658234453305.5,13.1,30.8,0.1,x
1658234453323.9,13.1,30.8,0.2,x
1658234453422.1,13,30.8,0.2,x
1658234453505.8,12.9,30.8,0.3,x
1658234453588,12.7,30.9,0.6,x
1658234453672,12.8,30.8,0.6,x
1658234453705.6,12.8,30.8,0.5,x
1658234453739,12.8,30.9,0.5,x
1658234453788.8,12.9,31,0.3,x
1658234453873.2,12.8,31,0.5,x
1658234454022.1,13,31,0.3,x
1658234454055.5,13,30.9,0.2,x
1658234454105.6,13,30.9,0.3,x
1658234454129.2,13,30.8,0.3,x
1658234454221.3,13.1,30.7,0.3,x
1658234454255.8,13.2,30.7,0.2,x
1658234454273.2,13.2,30.7,0.1,x
