time,sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_sitting
1658226223747.4,10.8,33.5,1.7,x
1658226223781.3,10.8,33.4,1.7,x
1658226223831.3,10.7,33.5,1.8,x
1658226223881.9,10.7,33.4,1.8,x
1658226223963.9,10.6,33.3,1.9,x
1658226224147.5,10.5,33.4,2,x
1658226224180.9,10.5,33.3,2.1,x
1658226224264.1,10.4,33.3,2.2,x
1658226224293.4,10.4,33.2,2.2,x
1658226224381,10.5,33.2,2.1,x
1658226224414,10.5,33.1,2.1,x
1658226224430.8,10.4,33.2,2.1,x
1658226224464.1,10.4,33.2,2.2,x
1658226224514.1,10.4,33.3,2.2,x
1658226224599.9,10.4,33.3,2.3,x
1658226224664,10.4,33.2,2.3,x
1658226224730.9,10.5,33.2,2.2,x
1658226224747.4,10.5,33.1,2.2,x
1658226224764.1,10.5,33.1,2.1,x
1658226224797.4,10.6,33.1,2.1,x
1658226224814.1,10.6,33.1,2,x
1658226224834.2,10.5,33.1,2.1,x
1658226224850.1,10.5,33,2.1,x
1658226224880.8,10.5,32.9,2.1,x
1658226225014.1,10.6,32.8,2.1,x
1658226225030.8,10.6,32.7,2.1,x
1658226225081,10.6,32.6,2,x
1658226225214,10.6,32.5,2,x
1658226225247.4,10.7,32.6,2,x
1658226225330.8,10.7,32.5,2,x
1658226225364,10.7,32.6,2,x
1658226225380.9,10.7,32.5,2,x
1658226225464.1,10.7,32.6,1.9,x
1658226225480.9,10.7,32.7,1.9,x
1658226225553,10.7,32.6,1.9,x
1658226225597.2,10.6,32.5,2,x
1658226225647.6,10.5,32.5,2,x
1658226225680.9,10.6,32.5,2,x
1658226225697.3,10.5,32.5,2,x
1658226225847.6,10.6,32.6,1.6,x
1658226225863.9,10.5,32.7,1.6,x
1658226225886.5,10.4,32.6,1.7,x
1658226225914,10.5,32.6,1.6,x
1658226226014,10.4,32.6,1.5,x
1658226226064.1,10.3,32.5,1.6,x
1658226226081.3,10.4,32.5,1.5,x
1658226226139.7,10.4,32.6,1.6,x
1658226226147.4,10.5,32.7,1.6,x
1658226226164,10.5,32.7,1.7,x
1658226226198.5,10.5,32.6,1.6,x
1658226226248.4,10.4,32.5,1.7,x
1658226226264.1,10.4,32.4,1.6,x
1658226226380.9,10.6,32.3,1.6,x
1658226226414,10.6,32.3,1.5,x
1658226226458.5,10.7,32.2,1.4,x
1658226226480.8,10.8,32.2,1.3,x
1658226226513.9,10.8,32.3,1.2,x
1658226226530.7,10.8,32.3,1.1,x
1658226226580.9,10.8,32.4,1.2,x
1658226226780.8,10.8,32.2,1.2,x
1658226226947.2,10.9,32.1,1.2,x
1658226227014.1,10.8,32.1,1.4,x
1658226227047.3,10.7,32.2,1.4,x
1658226227130.7,10.7,32.3,1.5,x
1658226227164,10.6,32.2,1.5,x
1658226227180.4,10.6,32.3,1.5,x
1658226227197.3,10.6,32.2,1.5,x
1658226227230.7,10.6,32.1,1.5,x
1658226227281.2,10.6,32.2,1.4,x
1658226227314,10.6,32.3,1.4,x
1658226227530.7,10.7,32.3,1.6,x
1658226227580.8,10.7,32.5,1.6,x
1658226227616.1,10.6,32.6,1.6,x
1658226227663.9,10.6,32.7,1.6,x
1658226227681.3,10.6,32.7,1.7,x
1658226227739.4,10.5,32.6,1.7,x
1658226227830.4,10.5,32.6,1.9,x
1658226227881.2,10.5,32.6,1.8,x
1658226227966.1,10.6,32.6,1.7,x
1658226227980.8,10.6,32.6,1.6,x
1658226228030.6,10.5,32.6,1.6,x
1658226228097.8,10.5,32.5,1.6,x
1658226228163.8,10.5,32.5,1.7,x
1658226228180.5,10.5,32.4,1.7,x
1658226228263.9,10.5,32.3,1.6,x
1658226228349.6,10.6,32.3,1.5,x
1658226228413.9,10.6,32.2,1.5,x
1658226228447.3,10.6,32.1,1.5,x
1658226228481.2,10.6,32.1,1.6,x
1658226228530.6,10.6,32.1,1.7,x
1658226228547.5,10.6,32.1,1.6,x
1658226228581.2,10.7,32,1.6,x
1658226228630.7,10.7,32,1.5,x
1658226228747.2,10.8,31.9,1.3,x
1658226228781.4,10.9,31.8,1.3,x
1658226228863.8,10.9,31.7,1.4,x
1658226228913.9,10.9,31.6,1.4,x
1658226228930.6,10.9,31.7,1.3,x
1658226228947.5,10.9,31.6,1.3,x
1658226229031.1,10.9,31.5,1.2,x
1658226229230.9,10.9,31.6,1.2,x
1658226229330.4,10.9,31.7,1.3,x
1658226229363.7,10.9,31.6,1.3,x
1658226229430.6,10.9,31.5,1.3,x
1658226229447.3,10.9,31.5,1.4,x
1658226229563.9,10.9,31.5,1.3,x
1658226230226.8,10.9,31.4,1.4,x
1658226230247.2,10.9,31.4,1.3,x
1658226230331.2,10.9,31.4,1.4,x
1658226230363.8,10.9,31.4,1.3,x
1658226230464,10.9,31.3,1.3,x
1658226230530.5,10.8,31.3,1.4,x
1658226230597.8,10.9,31.4,1.4,x
1658226230643,10.9,31.3,1.4,x
1658226230713.8,10.9,31.3,1.3,x
1658226230813.8,10.9,31.4,1.3,x
1658226230897.3,10.8,31.3,1.3,x
1658226230930.6,10.8,31.3,1.4,x
1658226231158.4,10.8,31.4,1.4,x
1658226231281.2,10.6,31.5,1.5,x
1658226231321.2,10.6,31.5,1.6,x
1658226231380.4,10.5,31.5,1.6,x
1658226231397.3,10.5,31.6,1.6,x
1658226231430.4,10.5,31.6,1.7,x
1658226231502.6,10.5,31.7,1.7,x
1658226231649.1,10.4,31.9,1.8,x
1658226231663.8,10.4,31.9,1.9,x
1658226231747.2,10.4,32.1,1.9,x
1658226231763.8,10.4,32.2,1.9,x
1658226231863.8,10.4,32.2,1.8,x
1658226231880.5,10.4,32.3,1.9,x
1658226231897.6,10.4,32.2,1.9,x
1658226231963.8,10.3,32.3,1.9,x
1658226231980.4,10.3,32.2,2,x
1658226232047.3,10.3,32.3,2,x
1658226232213.7,10.3,32.3,1.8,x
1658226232230.4,10.3,32.2,1.8,x
1658226232430.5,10.3,32.1,1.8,x
1658226232463.7,10.4,32.2,1.8,x
1658226232530.5,10.4,32.1,1.7,x
1658226232547.1,10.4,32.1,1.6,x
1658226232647.7,10.5,32,1.6,x
1658226232714,10.5,32,1.7,x
1658226232747.1,10.5,31.9,1.6,x
1658226232780.4,10.6,31.8,1.6,x
1658226232847.1,10.7,31.7,1.5,x
1658226233013.7,10.8,31.6,1.4,x
1658226233147.4,10.8,31.5,1.4,x
1658226233363.7,10.9,31.4,1.3,x
1658226233469.8,10.9,31.4,1.4,x
1658226233547.1,10.9,31.3,1.4,x
1658226233564,10.9,31.3,1.3,x
1658226233630.4,10.9,31.4,1.3,x
1658226233663.8,10.9,31.4,1.4,x
1658226233680.7,10.9,31.3,1.4,x
1658226233713.7,10.9,31.4,1.4,x
1658226233780.8,10.9,31.3,1.4,x
1658226233847,10.9,31.2,1.3,x
1658226233990.8,10.9,31.3,1.4,x
1658226234767,10.8,31.1,1.5,x
1658226234813.6,10.9,31.2,1.4,x
1658226234863.6,10.9,31.1,1.4,x
1658226234880.4,10.9,31.2,1.4,x
1658226234930.4,10.9,31.1,1.4,x
1658226234963.6,10.9,31.1,1.3,x
1658226234980.3,10.9,31.2,1.4,x
1658226234996.9,10.9,31.2,1.3,x
1658226235013.6,10.9,31.2,1.4,x
1658226235030.3,10.9,31.1,1.4,x
1658226235097,10.8,31.2,1.4,x
1658226235230.2,10.8,31.3,1.3,x
1658226235297,10.8,31.4,1.3,x
1658226235397.1,10.8,31.6,1.3,x
1658226235447,10.8,31.6,1.4,x
1658226235535.9,10.7,31.5,1.4,x
1658226235764,10.6,31.5,1.6,x
1658226235897.3,10.6,31.6,1.6,x
1658226235913.5,10.6,31.5,1.6,x
1658226236030.4,10.7,31.4,1.5,x
1658226236164.4,10.7,31.3,1.5,x
1658226236263.5,10.8,31.1,1.5,x
1658226236463.5,10.9,31,1.4,x
1658226236613.6,10.9,31,1.3,x
1658226236663.6,11,31.1,1.2,x
1658226236680.3,11,31.2,1.2,x
1658226236713.5,11,31.2,1.1,x
1658226236797.1,11.1,31.2,1.1,x
1658226236830.1,11.1,31.3,1,x
1658226236863.5,11.2,31.4,1,x
1658226236913.5,11.2,31.4,1.1,x
1658226236930.4,11.2,31.4,1,x
1658226237030.3,11.3,31.3,0.9,x
1658226237063.6,11.2,31.1,0.9,x
1658226237080.3,11.2,31.2,0.8,x
1658226237113.6,11.2,31.4,0.7,x
1658226237146.9,11.2,31.6,0.6,x
1658226237163.5,11.3,31.7,0.6,x
1658226237213.4,11.5,31.7,0.6,x
1658226237230.2,11.5,31.6,0.5,x
1658226237247,11.6,31.6,0.5,x
1658226237313.5,11.8,31.6,0.5,x
1658226237330.3,11.8,31.6,0.6,x
1658226237363.6,11.9,31.5,0.6,x
1658226237382.5,11.9,31.5,0.5,x
1658226237413.7,12.1,31.5,0.4,x
1658226237480.2,12.2,31.3,0.3,x
1658226237530.3,12.2,31.4,0.3,x
1658226237546.9,12.2,31.3,0.3,x
1658226237580.3,12.1,31.3,0.5,x
1658226237613.5,12.1,31.3,0.6,x
1658226237630.2,12.1,31.4,0.6,x
1658226237646.9,12,31.4,0.7,x
1658226237697.4,12,31.5,0.9,x
1658226237754.5,12,31.6,1,x
1658226237765,12.1,31.7,1,x
1658226237813.5,12.3,31.7,0.9,x
1658226237830.7,12.4,31.6,0.8,x
1658226237847,12.4,31.5,0.7,x
1658226237897,12.6,31.3,0.6,x
1658226237913.7,12.6,31.2,0.5,x
1658226237980.3,12.6,31.4,0.5,x
1658226238001.6,12.5,31.4,0.5,x
1658226238013.5,12.5,31.4,0.6,x
1658226238030.2,12.4,31.5,0.8,x
1658226238046.8,12.4,31.6,0.9,x
1658226238063.5,12.4,31.7,1,x
1658226238130.3,12.6,31.8,1.1,x
1658226238163.5,12.6,31.6,1.1,x
1658226238180.2,12.7,31.5,1.1,x
1658226238213.5,12.9,31.4,1.2,x
1658226238230.3,13.1,31.3,1.2,x
1658226238285.1,13.3,31.2,1.3,x
1658226238322.4,13.5,31.1,1.4,x
1658226238330.2,13.6,31.1,1.4,x
1658226238363.5,13.7,31,1.4,x
1658226238380.2,13.8,30.9,1.2,x
1658226238446.8,14,30.7,1.3,x
1658226238468.7,14.1,30.6,1.3,x
1658226238479.9,14.1,30.6,1.4,x
1658226238498.1,14.2,30.7,1.5,x
1658226238530,14.4,30.7,1.5,x
1658226238563.5,14.6,30.7,1.4,x
1658226238580.2,14.8,30.7,1.4,x
1658226238613.8,15,30.7,1.4,x
1658226238630.2,15.2,30.6,1.3,x
1658226238697.1,15.5,30.4,1,x
1658226238746.7,15.3,30.6,1,x
1658226238763.3,15.3,30.7,1,x
1658226238796.9,15.1,30.7,1,x
1658226238813.5,15.1,30.6,1,x
1658226238830.1,15,30.6,1,x
1658226238846.9,15,30.6,1.1,x
1658226238863.5,14.9,30.7,1.1,x
1658226238880.2,14.9,30.7,1.2,x
1658226238913.6,15,30.7,1.1,x
1658226238930.2,15.1,30.7,1.1,x
1658226239030.2,15.1,30.7,1,x
1658226239063.4,15,30.6,1,x
1658226239097.1,14.9,30.7,1,x
1658226239130.2,14.7,30.9,1.2,x
1658226239163.5,14.5,31.2,1.5,x
1658226239180.2,14.5,31.3,1.6,x
1658226239197,14.5,31.4,1.7,x
1658226239230.3,14.6,31.4,1.7,x
1658226239296.9,14.6,31.7,1.7,x
1658226239334.7,14.5,32.1,1.7,x
1658226239346.7,14.5,32.2,1.8,x
1658226239363.3,14.4,32.5,1.8,x
1658226239380.1,14.3,32.7,1.9,x
1658226239397,14.2,32.8,1.9,x
1658226239430.5,14,33.1,2,x
1658226239447.2,13.9,33.2,2.1,x
1658226239463.8,13.9,33.3,2.1,x
1658226239480.2,13.8,33.2,2.2,x
1658226239513.5,13.8,33.1,2.3,x
1658226239530.2,13.8,33,2.3,x
1658226239546.8,13.8,32.9,2.3,x
1658226239563.5,13.8,32.9,2.4,x
1658226239631.1,13.8,32.8,2.3,x
1658226239647.9,13.8,32.8,2.2,x
1658226239713.6,13.6,32.8,2.2,x
1658226239730.2,13.6,32.7,2.1,x
1658226239746.9,13.5,32.7,2.1,x
1658226239763.4,13.4,32.7,2.2,x
1658226239813.5,13.2,32.8,2.2,x
1658226239830.2,13.1,32.9,2.3,x
1658226239847.3,13,33,2.5,x
1658226239886.4,12.9,33.1,2.6,x
1658226239913.6,13,33,2.6,x
1658226239963.3,13,33.1,2.5,x
1658226239980.1,13,33,2.5,x
1658226239997.3,13,32.9,2.5,x
1658226240013.4,13.1,32.8,2.4,x
1658226240030.1,13.1,32.7,2.3,x
1658226240080.1,13.2,32.6,2.2,x
1658226240146.8,13.2,32.5,2.2,x
1658226240163.4,13.2,32.5,2.1,x
1658226240180,13.2,32.6,2.1,x
1658226240316.2,13.2,32.7,2.2,x
1658226240365.8,13.2,32.8,2.2,x
1658226240430.1,13.3,32.7,2.1,x
1658226240463.4,13.4,32.7,2,x
1658226240513.4,13.5,32.6,1.9,x
1658226240546.8,13.5,32.7,1.9,x
1658226240603,13.6,33,1.8,x
1658226240630,13.8,32.9,1.7,x
1658226240646.8,13.8,32.9,1.6,x
1658226240663.3,13.9,32.8,1.5,x
1658226240697.1,14.1,32.8,1.5,x
1658226240713.4,14.1,32.7,1.5,x
1658226240746.8,14.1,32.6,1.4,x
1658226240763.4,14.1,32.5,1.5,x
1658226240780.1,14,32.5,1.5,x
1658226240796.9,14,32.4,1.5,x
1658226240830.1,13.9,32.4,1.6,x
1658226240863.6,13.7,32.4,1.7,x
1658226240897.3,13.6,32.4,1.9,x
1658226240913.4,13.5,32.4,1.9,x
1658226240946.8,13.5,32.5,2,x
1658226240963.4,13.4,32.5,2.1,x
1658226240980.1,13.4,32.6,2.2,x
1658226241030.1,13.6,32.6,2.2,x
1658226241046.8,13.7,32.5,2.1,x
1658226241080,13.8,32.4,2.1,x
1658226241113.4,13.9,32.4,2,x
1658226241147.6,13.9,32.3,1.8,x
1658226241282.3,13.9,32.5,1.8,x
1658226241346.7,14,32.7,2,x
1658226241363.4,14.1,32.7,2,x
1658226241380.1,14.3,32.7,1.9,x
1658226241398.2,14.4,32.7,1.8,x
1658226241414.5,14.5,32.8,1.7,x
1658226241433.5,14.7,32.8,1.6,x
1658226241447,14.8,32.8,1.5,x
1658226241479.9,15,32.8,1.4,x
1658226241497.5,15.2,32.8,1.3,x
1658226241547.6,15.4,32.8,1.1,x
1658226241565.9,15.5,32.8,1,x
1658226241580.4,15.6,32.7,0.9,x
1658226241613.3,15.8,32.8,0.7,x
1658226241630,16,32.7,0.5,x
1658226241646.7,16,32.7,0.3,x
1658226241663.4,16,32.6,0.2,x
1658226241680.1,16,32.7,0.3,x
1658226241713.5,15.9,32.8,0.2,x
1658226241746.7,15.9,32.8,0.1,x
1658226241813.4,15.6,32.9,0.1,x
1658226241830.1,15.5,33,0.1,x
1658226241846.6,15.4,33.1,0.1,x
1658226241863.4,15.4,33.2,0.1,x
1658226241896.9,15.3,33.3,0,x
1658226241913.4,15.2,33.3,0.1,x
1658226241930.1,15,33.3,0.1,x
1658226241946.8,15,33.3,0.2,x
1658226241963.3,14.8,33.3,0.3,x
1658226241997,14.6,33.3,0.4,x
1658226242013.4,14.5,33.3,0.5,x
1658226242030,14.3,33.3,0.6,x
1658226242063.3,14.1,33.3,0.7,x
1658226242080.1,14,33.2,0.7,x
1658226242113.4,13.8,33.2,0.8,x
1658226242130.1,13.6,33.2,0.9,x
1658226242163.4,13.4,33.2,1,x
1658226242180.1,13.2,33.2,1.1,x
1658226242197.8,13.1,33.3,1.1,x
1658226242213.3,13,33.3,1.2,x
1658226242230.1,12.8,33.4,1.4,x
1658226242263.3,12.7,33.5,1.6,x
1658226242280.1,12.6,33.5,1.7,x
1658226242296.9,12.5,33.5,1.8,x
1658226242313.5,12.5,33.5,1.9,x
1658226242347.3,12.5,33.4,2,x
1658226242413.4,12.5,33.4,1.7,x
1658226242474.8,12.6,33.6,1.7,x
1658226242480,12.5,33.6,1.7,x
1658226242513.1,12.5,33.6,1.6,x
1658226242546.7,12.4,33.6,1.5,x
1658226242613.4,12.3,33.7,1.5,x
1658226242630,12.2,33.7,1.6,x
1658226242663.3,12.1,33.6,1.7,x
1658226242697.3,12,33.5,1.9,x
1658226242730,12,33.4,2,x
1658226242763.4,12.1,33.3,2,x
1658226242813.4,12.2,33.3,1.8,x
1658226242830.1,12.2,33.2,1.6,x
1658226242863.3,12.3,33.2,1.5,x
1658226242880.1,12.4,33.1,1.4,x
1658226242913.4,12.4,33.1,1.3,x
1658226242930.1,12.4,33.2,1.2,x
1658226242963.3,12.5,33.1,1.2,x
1658226242980.1,12.5,33,1.1,x
1658226243013.3,12.5,33,1.2,x
1658226243063.3,12.5,33.1,1.5,x
1658226243080,12.5,33.2,1.6,x
1658226243145,12.5,33.1,1.5,x
1658226243196.7,12.4,33,1.4,x
1658226243215.8,12.4,33,1.3,x
1658226243279.9,12.4,32.9,1.2,x
1658226243296.8,12.4,32.9,1.1,x
1658226243329.8,12.5,32.7,1,x
1658226243346.7,12.5,32.6,0.9,x
1658226243450.7,12.3,32.6,1,x
1658226243497.3,12.2,32.6,1.1,x
1658226243529.9,12.1,32.7,1.1,x
1658226243563.3,12.1,32.8,1.1,x
1658226243597.1,12.2,32.7,1.1,x
1658226243630.9,12.2,32.8,1.1,x
1658226243646.6,12.2,32.9,1.2,x
1658226243748,12.4,32.8,1.2,x
1658226243830.1,12.3,33,1.2,x
1658226243846.7,12.3,33,1.1,x
1658226243897.6,12.2,33.1,1.1,x
1658226243930,12.2,33.1,1.2,x
1658226243963.2,12.2,33.2,1.3,x
1658226243980,12.2,33.1,1.2,x
1658226244030,12.2,33,1.3,x
1658226244063.3,12.2,32.9,1.3,x
1658226244130,12.4,32.9,1.2,x
1658226244146.7,12.4,32.9,1.1,x
1658226244265.6,12.4,32.7,1.1,x
1658226244346.7,12.3,32.7,1.2,x
1658226244397.5,12.3,32.7,1.1,x
1658226244413.3,12.3,32.6,1.1,x
1658226244446.7,12.2,32.6,1.2,x
1658226244463.3,12.2,32.5,1.2,x
1658226244563.3,12.2,32.4,1.2,x
1658226244580,12.2,32.4,1.1,x
1658226244614.8,12.2,32.3,1.2,x
1658226244646.7,12.2,32.2,1.2,x
1658226244698.1,12.1,32.1,1.3,x
1658226244779.9,12.1,32,1.2,x
1658226244863.3,12.1,32.1,1.2,x
1658226244896.8,12.1,32,1.2,x
1658226244941.4,12,32,1.3,x
1658226244963.2,12,31.9,1.4,x
1658226244997.4,12.1,31.9,1.3,x
1658226245046.6,12.1,31.8,1.3,x
1658226245230.3,12,31.7,1.2,x
1658226245713.2,11.9,31.7,1.4,x
1658226245730,11.9,31.7,1.3,x
1658226245779.8,12,31.7,1.1,x
1658226245829.9,11.9,31.8,1.2,x
1658226245863.3,11.8,31.9,1.3,x
1658226245879.9,11.8,31.9,1.4,x
1658226245913.4,11.7,31.8,1.5,x
1658226245965,11.7,31.8,1.6,x
1658226245979.9,11.6,31.9,1.6,x
1658226246096.8,11.6,31.9,1.5,x
1658226246179.8,11.5,32.1,1.5,x
1658226246230,11.5,32.2,1.6,x
1658226246302.4,11.4,32.1,1.7,x
1658226246396.8,11.4,32.2,1.7,x
1658226246430,11.4,32.2,1.6,x
1658226246597.1,11.4,32.3,1.6,x
1658226246634,11.4,32.3,1.7,x
1658226246813.6,11.4,32.2,1.8,x
1658226246846.5,11.5,32.1,1.8,x
1658226246896.8,11.5,32,1.7,x
1658226246930,11.6,32,1.7,x
1658226246963.1,11.6,32,1.6,x
1658226246979.9,11.7,32,1.5,x
1658226247097.8,11.8,31.8,1.4,x
1658226247179.7,11.8,31.8,1.3,x
1658226247197.2,11.8,31.8,1.4,x
1658226247346.5,11.9,31.7,1.3,x
1658226247363.1,11.9,31.6,1.3,x
1658226247447.6,12,31.5,1.2,x
1658226247547.5,12,31.6,1.2,x
1658226247629.8,12,31.5,1.2,x
1658226247679.7,12,31.6,1.2,x
1658226247713.2,12,31.5,1.2,x
1658226247946.5,12.1,31.5,1.2,x
1658226247979.8,12.1,31.5,1.1,x
1658226248097.1,12,31.5,1.1,x
1658226248213,12,31.5,1.2,x
1658226248329.8,11.9,31.3,1.2,x
1658226248346.6,12,31.4,1.2,x
1658226248398.2,12,31.4,1.1,x
1658226248446.4,12,31.4,1.2,x
1658226248679.8,12,31.4,1.1,x
1658226248713.1,11.9,31.4,1.2,x
1658226248863,12,31.3,1.2,x
1658226248879.8,12,31.4,1.2,x
1658226248929.9,12,31.3,1.2,x
1658226248946.4,12,31.3,1.1,x
1658226249013.1,12,31.3,1.2,x
1658226249029.8,12,31.4,1.2,x
1658226249296.8,11.8,31.5,1.3,x
1658226249363,11.8,31.5,1.4,x
1658226249379.8,11.7,31.6,1.4,x
1658226249429.8,11.7,31.7,1.4,x
1658226249696.7,11.5,31.8,1.4,x
1658226249713,11.5,31.9,1.4,x
1658226249763,11.5,31.8,1.5,x
1658226249779.8,11.5,31.8,1.6,x
1658226249796.5,11.4,31.9,1.6,x
1658226249896.4,11.4,32,1.5,x
1658226250056.5,11.4,32.1,1.4,x
1658226250163,11.3,32.2,1.5,x
1658226250179.8,11.3,32.2,1.6,x
1658226250213,11.3,32.1,1.6,x
1658226250229.7,11.3,32.2,1.6,x
1658226250247.7,11.3,32.2,1.5,x
1658226250279.8,11.3,32.1,1.5,x
1658226250313.8,11.3,32.2,1.4,x
1658226250346.4,11.3,32.3,1.4,x
1658226250379.8,11.3,32.3,1.3,x
1658226250562.9,11.4,32.2,1.3,x
1658226250613.2,11.4,32.1,1.2,x
1658226250679.8,11.4,32,1.1,x
1658226250713.7,11.4,32,1.2,x
1658226250863.1,11.6,31.9,1.1,x
1658226250896.5,11.7,31.9,1,x
1658226250973.5,11.7,31.8,0.9,x
1658226251029.8,11.7,31.6,0.9,x
1658226251046.3,11.7,31.5,0.9,x
1658226251163,11.7,31.6,1,x
1658226251213,11.7,31.5,1,x
1658226251279.7,11.8,31.3,0.9,x
1658226251763.5,11.8,31.1,0.9,x
1658226251920.3,11.9,31,0.8,x
1658226252029.7,11.9,31.1,0.8,x
1658226252046.2,11.9,31.2,0.9,x
1658226252115.4,11.9,31.1,0.8,x
1658226252246.8,11.9,31,0.9,x
1658226252396.3,11.9,31.1,0.8,x
1658226252797.7,11.8,31.1,1,x
1658226252897.2,11.8,31,0.9,x
1658226252912.9,11.8,31.1,0.9,x
1658226253063.9,11.7,31.2,0.8,x
1658226253163.6,11.6,31.3,1,x
1658226253229.7,11.6,31.4,1,x
1658226253279.7,11.5,31.4,1,x
1658226253414.2,11.5,31.5,1.1,x
1658226253479.6,11.4,31.6,1.1,x
1658226253514.1,11.4,31.7,1.1,x
1658226253563,11.4,31.8,1.2,x
1658226253712.9,11.3,31.9,1.2,x
1658226253782.6,11.3,32.1,1.2,x
1658226253879.3,11.2,31.9,1.3,x
1658226253913.9,11.2,32,1.4,x
1658226253963.8,11.2,32.1,1.4,x
1658226254029.6,11.2,32.2,1.4,x
1658226254079.7,11.2,32.2,1.3,x
1658226254196.3,11.1,32.2,1.4,x
1658226254296.3,11.1,32.1,1.5,x
1658226254329.6,11.1,32,1.5,x
1658226254412.9,11.2,32,1.3,x
1658226254612.8,11.4,31.8,1.2,x
1658226254679.5,11.4,31.7,1.1,x
1658226254766.5,11.5,31.7,1,x
1658226254796.1,11.5,31.8,1.1,x
1658226254896.1,11.5,31.7,1,x
1658226254912.8,11.6,31.7,1,x
1658226254929.4,11.6,31.6,1,x
1658226254996.2,11.6,31.5,1,x
1658226255096.3,11.7,31.4,0.8,x
1658226255379.5,11.7,31.3,0.8,x
1658226255512.8,11.7,31.4,0.8,x
1658226255697.8,11.8,31.3,0.8,x
1658226255812.8,11.8,31.4,0.7,x
1658226256047.1,11.8,31.3,0.7,x
1658226256096.3,11.8,31.4,0.6,x
1658226256462.9,11.8,31.6,0.7,x
1658226256496.2,11.8,31.5,0.6,x
1658226256606.1,11.9,31.5,0.5,x
1658226256645.9,11.8,31.5,0.6,x
1658226256912.9,11.6,31.6,0.7,x
1658226256996.2,11.6,31.7,0.8,x
1658226257029.5,11.5,31.7,0.8,x
1658226257213.2,11.4,31.9,0.9,x
1658226257346.1,11.3,32,1.1,x
1658226257379.4,11.2,32.1,1.1,x
1658226257462.7,11.2,32.2,1.1,x
1658226257547.4,11.2,32.3,1.1,x
1658226257696.8,11.1,32.3,1.2,x
1658226257846.2,11.1,32.2,1.2,x
1658226257929.4,11.2,32.2,1.1,x
1658226257962.7,11.2,32.3,1.1,x
1658226257996.2,11.2,32.2,1.1,x
1658226258046.1,11.3,32.1,1.1,x
1658226258096.1,11.3,32,1.1,x
1658226258196,11.4,31.9,1,x
1658226258379.4,11.5,31.8,0.9,x
1658226258515.3,11.5,31.6,0.9,x
1658226258542.8,11.6,31.5,0.9,x
1658226258829.4,11.6,31.3,0.8,x
1658226258929.4,11.6,31.4,0.9,x
1658226258962.7,11.7,31.3,0.9,x
1658226259229.4,11.7,31.1,0.9,x
1658226259346.1,11.7,31.2,0.8,x
1658226259629.3,11.7,31.1,0.8,x
1658226259662.7,11.7,31.2,0.8,x
1658226260079.2,11.6,31.1,0.8,x
1658226260112.7,11.6,31.2,0.7,x
1658226260479.2,11.6,31.4,0.7,x
1658226260529.4,11.5,31.5,0.7,x
1658226260629.3,11.4,31.4,0.9,x
1658226260713.1,11.3,31.6,1,x
1658226260796,11.3,31.7,0.9,x
1658226260962.5,11.2,31.9,0.9,x
1658226261046.5,11.2,32.1,1,x
1658226261229.4,11.1,32.2,1,x
1658226261262.8,11.1,32.3,0.9,x
1658226261355.7,11,32.2,1.1,x
1658226261379.2,11,32.3,1.1,x
1658226261529.3,11,32.3,1,x
