time,sensor_x0[undefined],sensor_y0[undefined],sensor_z0[undefined],sensor_x[undefined],sensor_y[undefined],sensor_z[undefined],sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_walking
1666170520747.8,1,-0.2,3.5,1.5,4.5,11.9,-125.2,-29.2,-30.4,x
1666170520764.4,0.8,-0.5,4.5,1.2,3.7,13.6,-116.7,-9,-28.9,x
1666170520781.1,-0.2,-0.6,5.6,0.2,3.5,14.5,-90.5,18.5,-19.8,x
1666170520797.8,-1.2,-0.4,5.3,-0.7,3.4,14.4,-49.4,40.4,-3.5,x
1666170520814.6,-1.3,-0.4,4.6,-0.9,3.5,13.3,-0.1,46.8,17,x
1666170520831.1,-0.7,-0.4,2.6,-0.5,3.5,11.6,46.3,37.1,36.4,x
1666170520847.7,-0.1,-0.3,0.1,0,3.8,9.4,79.6,17,51.1,x
1666170520867.8,0.9,0.1,-1.8,0.8,4.3,7.6,91.1,-1.4,58,x
1666170520881.1,1.4,0.3,-2.3,1.9,4.9,6.4,87,-14.6,56.9,x
1666170520897.7,2.5,0.9,-2.5,2.8,5.6,6.1,73.5,-25.7,48.5,x
1666170520914.4,2.9,1.1,-2.4,3.6,6.1,6.2,55.7,-37.7,30.2,x
1666170520931.1,3.1,1.5,-1.9,3.9,6.5,6.6,33.8,-50.5,6.1,x
1666170520947.7,2.7,1.4,-1.3,3.7,6.5,7,7.5,-54.4,-19,x
1666170520964.4,2.6,1.2,-0.8,3.5,6.1,7.9,-17.7,-38.2,-40.5,x
1666170520981.1,2,0.5,0.5,3,5.4,9,-33.2,-10.7,-59.5,x
1666170520997.7,0.8,-0.3,1.3,1.8,4.7,9.7,-34.6,19.4,-72.2,x
1666170521014.3,0.1,-0.6,1.3,0.5,4.2,9.8,-23.4,41.8,-73.2,x
1666170521031.1,-0.9,-0.7,0.7,-0.4,4.1,9.3,-6,48.7,-64.5,x
1666170521047.7,-0.9,-0.6,-0.2,-0.7,4.2,8.5,12.5,40.2,-50.8,x
1666170521064.4,-0.8,-0.5,-0.6,-0.5,4.5,7.8,28,25.8,-35.2,x
1666170521081,0,-0.2,-1.2,0.1,4.8,7.2,38.6,13.9,-20.2,x
1666170521097.8,1,0.3,-1.6,0.9,5.3,6.9,44.6,5.7,-7.6,x
1666170521114.4,1.5,0.5,-1.6,1.7,5.9,6.7,47.9,-4.6,-0.2,x
1666170521131.1,2.3,1,-1.8,2.4,6.4,6.5,48.6,-17.2,0.4,x
1666170521148.2,2.4,1.2,-2.2,2.6,6.7,6,43.6,-27.6,-4.1,x
1666170521166,2.4,1.2,-2.2,2.5,6.9,5.7,31.2,-30.6,-10.9,x
1666170521188.8,1.8,1.2,-2.4,1.8,6.8,5.9,-5.7,-12.5,-28.4,x
1666170521197.9,1.4,1.2,-2.1,1.8,6.8,5.9,-5.7,-12.5,-28.4,x
1666170521214.3,0.9,1,-1.5,0.9,6.6,6.8,-18.5,-5.3,-34.6,x
1666170521231.1,-0.4,0.6,-0.3,-0.2,6.2,7.8,-24,-3.2,-35.5,x
1666170521247.7,-1.1,0.3,0.9,-0.9,5.9,8.8,-23.2,-4.9,-31.4,x
1666170521264.4,-1.2,0.2,1.3,-1.1,5.6,9.6,-16.8,-7.3,-25.5,x
1666170521281,-1.2,0,1.8,-1.1,5.5,10,-9.2,-12,-18.8,x
1666170521297.8,-0.8,0.1,2.3,-0.8,5.6,10.4,-2.7,-16.7,-13,x
1666170521314.4,-0.6,0.2,2.4,-0.4,5.7,10.7,4,-16.1,-9.3,x
1666170521331,-0.1,0.2,2.5,0.1,5.6,10.7,11.3,-10.4,-8.6,x
1666170521347.7,0.4,0,2,0.5,5.5,10.3,17.4,-1.5,-11.7,x
1666170521364.3,0.4,0,1.7,0.5,5.6,9.7,19.3,1.7,-16.2,x
1666170521381,0.2,0,0.9,0.3,5.6,9,15.5,-2,-19.9,x
1666170521397.8,0.3,-0.4,0.8,0.4,5.3,9,7.9,-5,-22.2,x
1666170521434.3,0.2,-1.4,1.6,0.1,4.2,9.8,9.9,12.5,-22.8,x
1666170521447.7,-0.1,-1.9,1.2,-0.2,3.9,9.5,24.8,27.5,-17.3,x
1666170521464.3,-0.2,-1.9,0.6,-0.4,3.9,8.4,39.2,28.9,-10.1,x
1666170521481.1,-0.6,-1.5,-0.7,-0.9,4.3,7.2,46,11.6,-1.8,x
1666170521497.7,-0.5,-1.2,-1.5,-0.8,4.7,6.5,42.3,-17.6,7.1,x
1666170521514.4,-0.1,-1,-1.6,0,5.1,6.3,29.2,-41.4,12.3,x
1666170521531,1.5,-0.8,-1.2,1.5,5.2,6.6,11.6,-53.6,8.6,x
1666170521547.7,2.4,-0.6,-0.4,2.5,5.4,7.3,-8.4,-59,-5.3,x
1666170521564.3,2.2,-0.4,0.1,2.3,5.6,8.1,-29.4,-59,-21.3,x
1666170521581,1.4,-0.5,1.5,1.8,5.4,9.4,-44.9,-46.7,-32.8,x
1666170521597.7,1.2,-0.7,2.2,1.3,4.8,10.6,-45.8,-19.5,-37.6,x
1666170521614.4,0.5,-1.2,3,0.7,4.5,11.1,-28.4,6.9,-33.9,x
1666170521631.2,0.1,-1.1,2.4,0.3,4.6,10.6,0,13.7,-24.8,x
1666170521648.3,0.1,-0.9,0.6,0.3,4.7,9.1,29.4,0.2,-16.3,x
1666170521664.7,0.2,-0.9,-0.4,0.4,4.9,7.2,48.8,-21.5,-10.7,x
1666170521681.1,0.4,-0.8,-2.4,0.7,5.1,5.5,55,-40.4,-9,x
1666170521697.7,0.5,-0.3,-3.8,0.9,5.6,4.2,46.6,-51.3,-11.7,x
1666170521714.3,0.6,0,-4.1,1.1,6.2,3.6,27.1,-54.2,-17.2,x
1666170521731.2,0.9,0.5,-3.8,1.4,6.6,3.9,4.8,-50.8,-25.4,x
1666170521747.7,0.9,0.5,-3.2,1.5,6.7,4.9,-12.8,-47.2,-34.5,x
1666170521764.8,0.8,0.7,-1.7,1.4,6.9,6.2,-20.6,-49.3,-42.9,x
1666170521784.6,0.7,0.8,-0.4,1.4,6.9,7.3,-20.4,-54.5,-50.3,x
1666170521798.8,0.5,0.8,0.4,1.3,6.9,7.9,-14.9,-56.4,-56.6,x
1666170521814.3,0.5,0.8,0.5,1.2,6.8,8.2,-7.9,-54,-63,x
1666170521831,0.2,0.6,0.2,1,6.7,7.9,-3.2,-48.5,-68.9,x
1666170521847.7,0,0.6,0,0.5,6.6,7.6,-2.8,-41.2,-72.6,x
1666170521864.4,-0.5,0.5,-0.2,0.1,6.6,7.4,-5.2,-37.7,-73.7,x
1666170521881.3,-0.8,0.4,-0.2,-0.2,6.5,7.5,-8.4,-37.5,-71.8,x
1666170521897.7,-0.7,0.1,0,-0.2,6.3,7.7,-11.6,-38.5,-68.8,x
1666170521914.3,-0.6,0.1,0.1,-0.1,6.1,7.9,-15.1,-39.2,-65.2,x
1666170521931,-0.7,0.1,0.5,-0.2,6.2,8.3,-17.3,-37.2,-60.1,x
1666170521947.7,-1,0.2,0.7,-0.5,6.2,8.5,-17.8,-38.1,-51.8,x
1666170521964.4,-0.9,0.2,0.8,-0.3,6.2,8.7,-21.3,-46.7,-40.7,x
1666170521981,0.2,0.6,1.1,0.7,6.4,8.9,-29.3,-55.1,-32.4,x
1666170521997.9,0.8,0.7,1.8,1.4,6.5,9.6,-38.4,-60.2,-30.1,x
1666170522014.4,0.8,0.7,2.2,1.5,6.4,10.3,-45.7,-60.5,-28.6,x
1666170522031,0.8,0.4,3,1.7,6,11.1,-48.5,-53.5,-26.9,x
1666170522047.8,0.7,0.1,3.5,1.4,5.4,11.9,-40.8,-41.6,-25,x
1666170522064.4,0,-0.7,4.1,0.9,4.7,12.3,-20.2,-31.1,-21.1,x
1666170522081,-0.5,-1.5,3.4,0.5,4,11.7,7.8,-22.2,-15.4,x
1666170522098,-0.3,-2.1,1.8,0.6,3.5,10.4,36.7,-13.2,-8.4,x
1666170522114.3,-0.1,-2.3,0.9,1,3.4,8.7,61.2,-7.2,-2.6,x
1666170522145.8,0.6,-2.4,-2,1.7,3.7,5.3,80.6,-14.2,-4,x
1666170522147.7,0.6,-2.4,-2,1.7,3.7,5.3,80.6,-14.2,-4,x
1666170522164.6,0.8,-2,-3.4,1.9,4.1,4.2,72,-22.7,-8.7,x
1666170522181,1.4,-1.6,-3.9,2.5,4.6,3.7,54.5,-33.3,-17.9,x
1666170522197.8,1.6,-1.3,-3.9,2.9,5.2,3.7,30,-46.6,-32.2,x
1666170522214.4,1.7,-0.8,-3.4,3,5.6,4.1,1.5,-59.6,-49.9,x
1666170522231,1.5,-0.7,-2.4,2.8,5.7,4.9,-28.4,-65.3,-67.1,x
1666170522248.1,1.4,-0.8,-1.7,2.6,5.4,6.1,-56.1,-58,-80.8,x
1666170522264.4,1.1,-1,-0.2,2.2,5.1,7.5,-76.7,-41.7,-90.4,x
1666170522281,0.6,-1,1.7,1.7,4.9,9.3,-83,-22.2,-94.9,x
1666170522297.7,0,-1.1,2.8,1.1,4.7,10.5,-70.4,-6.6,-94.7,x
1666170522314.3,-0.1,-1.2,2.9,0.7,4.5,10.7,-45.6,6,-89.8,x
1666170522331,-0.6,-1.1,1.8,0.1,4.5,9.8,-17.9,15.1,-81.1,x
1666170522347.7,-0.8,-0.9,0.8,-0.3,4.9,8.2,2.3,15.5,-70.1,x
1666170522364.4,-0.8,-0.5,-1.2,-0.5,5.3,6.5,10.4,9.4,-59.7,x
1666170522381,-0.8,0.1,-2.6,-0.6,5.8,5.4,8.1,0.2,-50.2,x
1666170522397.6,-0.8,0.4,-2.9,-0.5,6.3,5,-1.7,-11.4,-42.4,x
1666170522414.3,-0.5,1,-2.8,-0.3,6.8,5.2,-13.9,-22.5,-36.7,x
1666170522431,0.1,1.3,-2,0.2,7,5.9,-25.1,-30.3,-33.6,x
1666170522447.7,0.4,1.4,-1.5,0.6,7.1,6.7,-34.2,-32.8,-34,x
1666170522464.3,0.2,1.7,-0.4,0.4,7.3,7.8,-41.5,-31,-33.7,x
1666170522481,-0.2,1.8,0.9,0.1,7.3,9,-43.5,-24,-30.7,x
1666170522497.8,-0.4,1.5,2.2,-0.1,7,10.1,-35.5,-11.6,-24.9,x
1666170522514.3,-0.5,1.4,2.5,-0.3,6.7,10.8,-17.8,1.4,-17.6,x
1666170522531,-0.7,1.2,2.3,-0.5,6.6,10.6,4.8,10.5,-9.5,x
1666170522548.5,-0.6,1.2,1.2,-0.5,6.6,9.7,24.3,11.4,-1.7,x
1666170522564.8,-0.6,1.2,1.2,-0.5,6.6,9.7,24.3,11.4,-1.7,x
1666170522581.1,-0.4,1.4,-0.2,-0.3,7,8,36.6,-5.1,9.9,x
1666170522597.6,-0.2,1.4,-0.2,0.1,7.1,8,33.1,-11.6,12.5,x
1666170522614.3,0.4,1.4,0.2,0.6,7.1,8.3,29.2,-14.6,10.7,x
1666170522631,0.5,1.3,0.7,0.8,7.1,8.6,23.3,-19.5,7.1,x
1666170522647.7,0.6,1.3,1.1,0.9,7.1,9.2,16,-21.6,3.2,x
1666170522664.4,0.6,1,1.9,1,6.9,10,10.5,-19.9,-2,x
1666170522681,0.4,0.6,2.6,0.8,6.6,10.5,8.5,-15.8,-6.3,x
1666170522698.1,0.3,0.4,2.8,0.7,6.1,10.7,10.5,-8.7,-8.9,x
1666170522714.4,0.1,-0.3,2.5,0.5,5.7,10.4,14.2,-0.5,-10.3,x
1666170522730.9,-0.2,-0.7,1.7,0.2,5.3,9.7,18.2,9.1,-10.5,x
1666170522747.8,-0.4,-0.9,1.1,-0.1,5,8.6,19.9,16.8,-10.2,x
1666170522764.4,-0.7,-1.3,-0.2,-0.5,4.7,7.6,17.8,23.5,-9.1,x
1666170522781,-1,-1.8,-0.8,-0.8,4.4,7,15.3,32.8,-6.1,x
1666170522797.7,-1.2,-2,-1.1,-1.3,4,6.5,16.4,43.9,-0.7,x
1666170522815.7,-1.9,-2.2,-1.7,-2,4,6,19.7,49.3,8.1,x
1666170522831,-2.6,-1.8,-2.4,-2.7,4.3,5.3,21.2,45.3,19.8,x
1666170522847.7,-2.8,-1.6,-2.8,-2.9,4.8,4.7,13.8,31.5,32.8,x
1666170522864.3,-2.4,-0.9,-2.9,-2.5,5.4,4.8,-1.3,10,44.3,x
1666170522881,-1.7,-0.2,-1.5,-1.8,5.9,6,-19.1,-22,51.6,x
1666170522897.7,-1.5,0.1,-0.2,-1.3,6.3,8.2,-29.8,-54.6,54.8,x
1666170522914.4,-1,0.1,2.5,-0.6,6.2,10.4,-27.8,-71.3,54,x
1666170522931.9,-0.4,-0.2,4.2,0.2,5.8,11.9,-14.8,-60.1,48.6,x
1666170522947.7,-0.3,-0.3,4.5,0.5,5.7,12.2,3.7,-26,43.6,x
1666170522964.4,-0.3,-0.5,3.5,0.5,5.5,11.2,20.9,9.8,38.8,x
1666170522981.1,-0.3,-0.5,1.4,0.5,5.6,9.4,31.9,35.2,34.3,x
1666170522997.7,-0.4,-0.4,0.3,0.4,5.8,7.7,36.6,45.7,31.3,x
1666170523015.6,-0.5,-0.3,-1.2,0.2,5.9,6.4,39,45.1,28.8,x
1666170523031,-0.7,-0.2,-2.4,0,6.1,5.3,39.1,37.8,26.2,x
1666170523053.5,-1,0,-3.4,-0.3,6.3,4.4,34.5,28.3,24.1,x
1666170523064.3,-1.1,0.1,-3.6,-0.4,6.5,3.8,24.3,19.6,22.9,x
1666170523080.9,-1.1,0.4,-3.7,-0.5,6.9,3.7,10.3,12,21.6,x
1666170523097.8,-1.1,0.7,-3.3,-0.4,7.2,4.3,-3.8,4.8,19.2,x
1666170523114.3,-1,0.8,-2.1,-0.3,7.2,5.4,-13.6,-0.5,16.9,x
1666170523131,-1.1,0.9,-0.6,-0.3,7.3,6.6,-16.8,-6,16.3,x
1666170523147.6,-1.1,1,0,-0.3,7.4,7.7,-12.9,-13.8,16.7,x
1666170523164.3,-1.1,1,1.1,-0.2,7.3,8.6,-5.6,-18.8,18.1,x
1666170523181,-0.8,0.9,1.8,0.1,7.3,9.2,4.4,-18.5,18.9,x
1666170523197.7,-0.5,0.8,2.1,0.6,7.1,9.5,16,-9.7,16.7,x
1666170523214.3,0,0.4,1.9,0.9,6.9,9.3,26.6,7.1,12.8,x
1666170523231,0,0.1,1.2,0.9,6.6,8.6,35.1,27.1,9.6,x
1666170523247.7,-0.2,-0.1,0.7,0.7,6.4,7.8,40.6,38.8,8.1,x
1666170523264.3,-0.3,-0.4,-0.3,0.5,6.3,6.8,43.1,41.8,7.9,x
1666170523281,-0.3,-0.6,-1.3,0.4,6.2,5.9,41.8,41.3,8.1,x
1666170523297.6,-0.3,-0.6,-1.7,0.4,6.2,5.2,34.2,37.7,7.7,x
1666170523314.3,-0.3,-0.3,-2.1,0.4,6.6,4.8,21.8,31.1,6.6,x
1666170523331,-0.1,0.2,-2.4,0.5,7,4.6,2,18.6,2.3,x
1666170523347.7,0.1,0.4,-2.3,0.8,7.3,4.8,-30.3,-2.6,-5.2,x
1666170523364.3,0.3,0.4,-1.2,0.9,7.1,6.1,-69.2,-20.1,-12,x
1666170523381,0,-0.4,2.2,0.7,6.3,9.1,-97.9,-22.6,-14.3,x
1666170523397.6,-0.2,-1.1,4.3,0.4,5,12.6,-89.1,0,-9.3,x
1666170523414.3,-0.2,-2.3,6.8,0.3,3.9,14.4,-43.2,38,2.3,x
1666170523430.9,-0.8,-2.6,4.8,-0.3,3.6,12.8,16.1,75.2,18.8,x
1666170523447.6,-0.9,-2.3,2.8,-0.6,4.1,9.6,59.1,86,35.4,x
1666170523464.3,-0.8,-1.8,-1,-0.6,4.6,6.4,78,72,49.2,x
1666170523481,-0.5,-1.4,-3.3,-0.4,5.1,4.2,75.8,42.4,59,x
1666170523497.7,-0.2,-1.1,-4,0.2,5.7,3.1,58.9,11.7,61.8,x
1666170523514.4,0.6,-0.5,-4.5,1,6.3,2.5,33.9,-7.7,57.5,x
1666170523531,1.1,-0.2,-4.5,1.9,6.8,2.7,2.2,-16.7,46.1,x
1666170523547.7,1.6,0.5,-3.8,2.3,7.3,3.5,-32.1,-20.3,28.8,x
1666170523564.3,1.7,0.6,-2.3,2.4,7.2,4.9,-63.7,-20.2,9.9,x
1666170523581,1.2,0.4,0,2,6.9,6.9,-86.1,-15.6,-5.8,x
1666170523597.6,0.8,0.2,1.3,1.4,6.4,9.2,-90.2,-7,-14.9,x
1666170523614.3,0.1,-0.3,3.5,0.8,5.8,11.1,-73.6,5.7,-18.1,x
1666170523630.9,-0.7,-0.7,3.8,0.1,5.3,11.6,-42.2,19.7,-14.7,x
1666170523647.6,-1,-0.7,3.2,-0.4,5.3,10.6,-11.1,30.3,-6.2,x
1666170523664.3,-1,-0.5,1.1,-0.5,5.4,8.8,8.7,32.5,2.1,x
1666170523680.9,-0.7,-0.3,-0.7,-0.3,5.6,7.3,15.1,27.8,8.6,x
1666170523697.8,-0.7,-0.3,-0.7,0,5.7,6.3,15.1,27.8,8.6,x
1666170523714.3,-0.3,-0.1,-1.8,0.1,5.9,5.9,2.8,10.6,15.4,x
1666170523737.7,0.2,0,-1.6,0.5,6,6.1,-7.2,5.7,17.2,x
1666170523747.6,0.5,0,-1.3,1,6,6.6,-14.9,6.3,16.1,x
1666170523764.3,0.8,0,-0.5,1.2,5.9,7.3,-18.8,9.5,13.6,x
1666170523781,0.7,-0.1,0.2,1.1,5.8,7.9,-19.1,13,11.3,x
1666170523797.6,0.4,-0.2,0.5,0.8,5.7,8.5,-15.9,16.2,12.4,x
1666170523814.3,0,-0.3,1,0.4,5.6,8.9,-10.3,18,16.5,x
1666170523831,-0.2,-0.3,1.2,0.2,5.5,9,-4.4,17.1,22.5,x
1666170523847.6,-0.1,-0.3,1.2,0.4,5.5,9.1,0.1,13.6,28.3,x
1666170523864.3,0.2,-0.4,1.3,0.6,5.4,9.2,2.3,11.3,32,x
1666170523880.9,0.5,-0.6,1.2,0.9,5.2,9.1,2,13.2,33.6,x
1666170523897.7,0.5,-0.8,1,1,5,8.9,-3.1,14.3,34.2,x
1666170523914.3,0.4,-0.5,1,1,5.2,8.9,-11.7,11.7,35.2,x
1666170523931,0.6,-0.3,1.4,1.2,5.4,9.3,-20.2,6.2,36.1,x
1666170523947.6,0.8,-0.1,1.8,1.6,5.5,9.9,-24.7,2.6,35.4,x
1666170523964.3,1.3,0.1,2.2,2,5.7,10.3,-25.2,1.8,32.1,x
1666170523988,1.2,0.1,2.3,2,5.6,10.4,-23.6,3.4,26.8,x
1666170523998,1,0,2.1,1.7,5.4,10.2,-19.8,10.6,22.4,x
1666170524014.2,0.7,-0.4,1.6,1.4,5,9.8,-13.4,22.3,19.9,x
1666170524031,0.4,-0.6,1.2,1,4.7,9.1,-2.8,34.8,20.3,x
1666170524047.6,0,-0.9,0.1,0.6,4.5,8.1,11.4,43.3,23.8,x
1666170524064.3,-0.2,-0.8,-1.4,0.4,4.6,6.8,23.7,42.4,29,x
1666170524081,-0.3,-0.2,-2.6,0.3,5.2,5.7,30.2,29.4,34.8,x
1666170524097.6,-0.4,0.1,-2.9,0.3,5.7,5.1,30.2,7.7,40,x
1666170524114.2,0.1,0.6,-3.1,0.8,6.2,4.9,24.2,-15.1,42.2,x
1666170524131,1.1,1.1,-2.8,1.7,6.7,5.1,13.3,-35.9,37,x
1666170524147.6,1.1,1.1,-2.8,1.7,6.7,5.1,13.3,-35.9,37,x
1666170524164.3,1.8,1.6,-1.7,2.9,7.3,6.3,-19.7,-60.5,3.1,x
1666170524180.9,1.4,1.6,-0.2,2.7,7.2,7.5,-41.3,-62.3,-15.4,x
1666170524197.6,0.9,1.5,0.9,2.2,6.9,9.4,-57.3,-53.8,-28.6,x
1666170524214.3,0.2,0.9,3.5,1.6,6.3,11.6,-56.8,-35.4,-36.3,x
1666170524231,-0.3,0.1,4.9,1.2,5.5,13,-34.3,-10.9,-38.3,x
1666170524277.7,-0.7,0,1.1,0.5,5.4,8.5,45.2,20.4,-24.1,x
1666170524280.8,-0.7,0,1.1,0.5,5.4,8.5,45.2,20.4,-24.1,x
1666170524297.6,-0.6,-0.1,-1.3,0.5,5.5,6.6,50.4,13.8,-20.9,x
1666170524314.3,-0.4,-0.1,-2.7,0.6,5.6,5.3,46.9,6.6,-19.1,x
1666170524331,-0.4,0,-3.5,0.6,5.7,4.5,36.7,1.1,-18.4,x
1666170524347.5,-0.3,0,-3.5,0.6,5.9,4.4,23.8,-2.9,-18,x
1666170524364.3,-0.4,0.1,-3.1,0.5,6,4.8,12,-8.1,-18,x
1666170524381,-0.3,0.1,-2.1,0.6,6,5.5,5.1,-13,-17.8,x
1666170524397.6,-0.2,0.1,-1.7,0.7,6,6.2,3.1,-18.3,-18.5,x
1666170524414.2,-0.3,0.2,-1,0.6,6.1,6.7,3.8,-23.1,-19.4,x
1666170524431.3,-0.3,0.2,-0.7,0.6,6.2,7,3.5,-26.7,-20.3,x
1666170524447.6,-0.4,0.2,-0.6,0.6,6.2,7.2,0.6,-28.5,-21.6,x
1666170524464.3,-0.4,0.3,-0.2,0.6,6.3,7.5,-4.9,-28.6,-22.7,x
1666170524481,-0.1,0.3,0.4,0.8,6.2,8,-11.2,-26.6,-24.3,x
1666170524497.6,0,0.2,0.7,1,6.1,8.5,-16.1,-20.8,-27.2,x
1666170524514.3,-0.2,0.1,1.1,0.8,6,8.9,-18.1,-11.3,-29.9,x
1666170524530.9,-0.5,0.2,1.1,0.4,6.2,8.9,-19.1,-2.2,-30.4,x
1666170524547.6,-0.5,0.8,0.7,0.6,6.7,8.6,-26.6,-1.5,-29.4,x
1666170524564.3,0.7,1.3,0.8,1.5,7.1,8.7,-44.7,-15.2,-31.6,x
1666170524580.9,1.1,1.5,1.3,2,7,9.9,-68.3,-37.4,-39,x
1666170524599.1,1.2,1.4,2.3,2,7,9.9,-68.3,-37.4,-39,x
1666170524614.3,1,-0.5,6.2,2,4.8,14.5,-81.4,-42.5,-47.3,x
1666170524630.9,0.7,-1.2,7.1,1.4,3.5,15.7,-47.1,-6.7,-41.6,x
1666170524648.2,0.3,-1.8,7.3,1.4,3.5,15.7,-47.1,-6.7,-41.6,x
1666170524664.3,-0.3,-2.6,3.3,0.4,2.6,11.9,56.9,59.5,-5.8,x
1666170524680.9,-0.2,-2.5,1.4,0.4,3,8.7,91.1,52.8,9.2,x
1666170524697.6,0,-2,-1.8,0.6,3.7,6.1,105.4,23.6,20.7,x
1666170524714.3,0.8,-1.6,-3.8,1.3,4.2,4.3,102.7,-13.9,26.8,x
1666170524730.9,1.2,-1.4,-4.4,2.2,4.8,3.3,86.1,-43.5,24.8,x
1666170524747.6,2.1,-1,-4.7,3.1,5.2,3.1,62.6,-60.7,15.5,x
1666170524771.1,2.6,-0.6,-4.2,3.6,5.9,3.8,36.8,-70.4,-1.9,x
1666170524780.9,2.3,-0.4,-3.5,3.6,5.9,3.8,10.7,-71.9,-23,x
1666170524797.5,2.1,-0.4,-3.2,3.4,5.9,4.4,-16.5,-64.9,-43.5,x
1666170524814.2,1.9,-0.7,-2.3,3.2,5.5,5.1,-42.8,-48.1,-62.6,x
1666170524830.9,1.6,-0.9,-1.8,2.6,5.1,6,-64.3,-26.1,-79.1,x
1666170524847.9,0.5,-1.2,-0.6,1.5,4.7,7.2,-76,-7.6,-88.9,x
1666170524864.3,-0.9,-1.4,0.6,0.1,4.4,8.4,-74.3,3.6,-89.5,x
1666170524881,-1.4,-1.5,1,-0.7,4.2,9,-61.1,8.7,-82.1,x
1666170524897.6,-1.7,-1.5,1,-1,4.2,8.9,-44.3,11.7,-71.2,x
1666170524914.2,-1.7,-1.1,0.3,-1.2,4.4,8.4,-28,10.9,-59.5,x
1666170524940.9,-1.4,-0.6,-0.8,-1,4.7,7.6,-18,5.8,-49.8,x
1666170524947.5,-1.3,-0.3,-1.3,-0.9,5.2,6.8,-16.3,0.1,-40.7,x
1666170524964.2,-1,0.2,-1.7,-0.7,5.6,6.5,-20.8,-1.5,-30.7,x
1666170524980.9,-0.6,0.7,-1.1,-0.4,6,6.9,-25.8,0.8,-20,x
1666170524997.6,-0.3,0.9,-0.7,-0.1,6.3,7.6,-24.7,5.9,-9.5,x
1666170525014.3,0.3,1.6,0.1,0.4,6.8,8.3,-17.3,10.2,-1.3,x
1666170525030.9,0.6,2,0.2,0.9,7.4,8.4,-7.6,10,1.3,x
1666170525047.6,0.8,2.6,0.1,0.9,7.8,8.3,-1.8,4.2,-0.4,x
1666170525064.2,0.2,2.6,-0.2,0.4,7.9,8.1,-2.4,-4.2,-2.6,x
1666170525081,-0.2,2.6,-0.2,-0.1,7.9,8.1,-10.1,-7.6,-2,x
1666170525097.6,-0.3,2.7,0.2,-0.1,7.9,8.5,-25.1,-11.3,-3,x
1666170525114.2,-0.6,2.6,1.6,-0.3,7.8,9.8,-43.6,-18.1,-6.7,x
1666170525130.9,-0.9,2.6,2.7,-0.7,7.6,11.7,-55.3,-24.5,-6.3,x
1666170525148.9,-0.9,2.1,5,-0.5,6.9,13.7,-54.1,-27.3,-2,x
1666170525164.3,-0.2,1.2,6.6,0.1,6.1,15.2,-38.1,-21.8,0.6,x
1666170525181.7,-0.1,0.8,6.8,0.3,5.4,15.4,-11.2,-7.7,1.4,x
1666170525197.7,-0.3,-0.1,5.8,0.1,4.6,14.4,18.3,8.4,6.1,x
1666170525214.9,-0.5,-1.2,3.8,-0.2,3.8,12.7,47,25,15.5,x
1666170525231.1,-0.5,-1.6,2.6,-0.1,3.2,10.6,73.9,41.3,26.2,x
1666170525247.6,-0.2,-2.5,-0.2,0,2.7,8.1,93.9,51.5,33.2,x
1666170525264.5,-0.3,-2.7,-3,-0.2,2.7,5.5,101.1,53.5,36.6,x
1666170525280.9,-0.6,-2.6,-4.2,-0.7,3.2,3.6,90.8,45.2,39.3,x
1666170525297.6,-1.2,-1.9,-5.5,-1.2,4,2.5,68.6,27.9,41.7,x
1666170525314.2,-1.2,-1.1,-5.8,-1.1,4.8,2.1,37.2,4.1,43,x
1666170525331.1,-0.9,-0.8,-5.5,-0.4,5.3,2.7,1.6,-23.5,40.9,x
1666170525347.5,0.2,-0.6,-3.8,0.6,5.4,4.2,-32.8,-52.1,32.9,x
1666170525364.6,0.5,-0.5,-1.4,1.1,5.3,6.3,-64.3,-75.3,20.5,x
1666170525381,0.3,-0.5,0.3,1.1,5,9.3,-83.3,-83.6,9.8,x
1666170525397.5,0.3,-1.2,4.3,1.2,4.1,12.7,-76,-64.3,2,x
1666170525414.5,-0.2,-2.1,5.9,1,3.2,14.2,-43.7,-21.2,-2.4,x
1666170525431.4,-0.7,-2.3,5.3,0,2.9,13,-5.5,29.5,2.6,x
1666170525447.5,-1.5,-2.1,2.3,-0.6,3.2,10.5,21.2,62.6,13.2,x
1666170525464.3,-1.4,-1.7,-0.4,-0.7,3.6,8.2,36.6,70.7,24.8,x
1666170525481.6,-1.2,-1.5,-1.5,-0.5,3.9,6.4,42.6,59,33.8,x
1666170525497.6,-0.8,-1.2,-3.1,-0.2,4.3,5,41.5,41.1,39.5,x
1666170525514.2,-0.4,-0.6,-4.1,0.1,4.9,4.1,34,23.1,41.9,x
1666170525530.8,-0.2,-0.3,-4.3,0.5,5.4,3.7,20.4,7.4,40,x
1666170525547.5,0.1,0.3,-4.2,0.8,5.9,3.8,3.8,-3.3,35.9,x
1666170525564.2,0.5,0.7,-3.4,1.2,6.2,4.5,-12.6,-8.6,29.8,x
1666170525582.4,0.7,0.8,-2.8,1.5,6.5,5.6,-25.3,-9.1,22.3,x
1666170525598.5,0.7,1.3,-1.3,1.6,6.8,6.9,-31.8,-8.3,14.6,x
1666170525614.2,0.7,1.5,0.3,1.6,6.9,8.2,-30.6,-9.8,6.8,x
1666170525630.9,0.7,1.6,1.1,1.6,6.9,9.4,-22.3,-14.1,1.8,x
