time,sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_sitting
1658234525757.7,13.6,19.8,0.5,x
1658234525775.7,13.6,19.9,0.5,x
1658234525857.6,13.8,19.8,0.3,x
1658234525875.5,13.8,19.7,0.2,x
1658234525891.2,13.8,19.6,0.2,x
1658234525916,13.8,19.5,0.2,x
1658234525940.9,13.7,19.6,0.2,x
1658234525974.3,13.8,19.7,0.2,x
1658234526124.3,13.8,19.8,0.3,x
1658234526193.1,13.8,19.9,0.5,x
1658234526207.9,13.8,20,0.6,x
1658234526241.1,13.8,20.1,0.6,x
1658234526291.7,13.9,20.2,0.7,x
1658234526307.9,14,20.1,0.7,x
1658234526324.1,14.1,20,0.6,x
1658234526357.7,14.1,20,0.5,x
1658234526391.3,14.1,19.8,0.5,x
1658234526441.1,14.2,19.7,0.3,x
1658234526479.1,14.3,19.6,0.2,x
1658234526491.3,14.3,19.6,0.1,x
1658234526517.8,14.2,19.7,-0.1,x
1658234526524,14.2,19.8,0,x
1658234526557.6,14.2,19.8,-0.2,x
1658234526590.7,14.3,19.9,-0.2,x
1658234526674.2,14.1,19.8,-0.2,x
1658234526708.6,14.1,19.8,-0.1,x
1658234526791.1,14.1,19.6,-0.1,x
1658234526807.8,14.1,19.6,0,x
1658234526824.3,14.1,19.6,0.2,x
1658234526907.5,14.1,19.8,0.6,x
1658234526941.1,14.1,19.8,0.5,x
1658234526974.7,14.2,19.9,0.4,x
1658234527074.3,14.3,19.8,0.3,x
1658234527124.2,14.2,19.9,0.5,x
1658234527141,14.2,20,0.6,x
1658234527182.6,14.2,19.7,0.6,x
1658234527194.7,14.2,19.6,0.6,x
1658234527224.3,14.2,19.7,0.6,x
1658234527274.4,14.2,19.6,0.6,x
1658234527291.1,14.2,19.6,0.5,x
1658234527307.6,14.2,19.7,0.5,x
1658234527357.8,14.1,19.8,0.6,x
1658234527391.1,14.2,19.6,0.6,x
1658234527407.4,14.2,19.5,0.7,x
1658234527449.9,14.2,19.3,0.7,x
1658234527490.7,14.2,19.1,0.6,x
1658234527540.9,14.2,19.1,0.5,x
1658234527607.8,14.2,19.2,0.4,x
1658234527641.4,14.3,19.1,0.3,x
1658234527690.7,14.2,19.2,0.4,x
1658234527708.1,14.2,19.1,0.5,x
1658234527740.9,14.2,19,0.4,x
1658234527824.3,14.1,18.9,0.6,x
1658234527864.6,14.2,18.7,0.7,x
1658234527878,14.3,18.5,0.7,x
1658234527907.7,14.3,18.2,0.6,x
1658234527924.2,14.3,18.1,0.5,x
1658234527957.3,14.3,18.1,0.3,x
1658234527974.2,14.3,18.2,0.2,x
1658234528007.8,14.3,18.2,0.1,x
1658234528024.1,14.3,18.3,0.1,x
1658234528057.5,14.3,18.4,0.2,x
1658234528091.6,14.4,18.4,0.3,x
1658234528107.8,14.6,18.4,0.4,x
1658234528141.1,14.8,18.5,0.5,x
1658234528157.8,15,18.5,0.5,x
1658234528174.7,15.2,18.6,0.5,x
1658234528207.5,15.4,18.7,0.4,x
1658234528224.1,15.7,19,0.4,x
1658234528257.8,15.9,19.1,0.3,x
1658234528274.6,16.1,19.1,0.2,x
1658234528307.6,16.2,19.1,0.1,x
1658234528325,16.2,19.2,0,x
1658234528411.2,16.3,19.2,-0.2,x
1658234528441.4,16.2,19.2,-0.2,x
1658234528524.1,16.2,19.4,-0.1,x
1658234528540.7,16.1,19.3,-0.1,x
1658234528590.7,16.1,19.3,0,x
1658234528607.8,16,19.3,0,x
1658234528624.2,15.9,19.4,0,x
1658234528641.4,15.8,19.4,0.1,x
1658234528674.1,15.7,19.5,0,x
1658234528690.8,15.6,19.6,0,x
1658234528708.3,15.5,19.7,0,x
1658234528724.5,15.4,19.7,-0.1,x
1658234528740.8,15.4,19.7,-0.2,x
1658234528757.6,15.4,19.7,-0.3,x
1658234528774.3,15.4,19.6,-0.3,x
1658234528791.4,15.4,19.5,-0.4,x
1658234528824.2,15.4,19.3,-0.6,x
1658234528866.7,15.4,19.4,-0.7,x
1658234528940.9,15.7,19.1,-0.9,x
1658234528957.6,15.9,19.1,-1,x
1658234528974.2,16,19,-0.9,x
1658234529007.7,16.1,19,-1,x
1658234529024.1,16.4,18.9,-1,x
1658234529057.8,16.6,18.8,-0.9,x
1658234529074.3,16.6,18.7,-0.8,x
1658234529090.9,16.7,18.8,-0.7,x
1658234529124.1,16.7,18.8,-0.5,x
1658234529141.2,16.8,18.8,-0.6,x
1658234529157.8,16.9,18.6,-0.5,x
1658234529174.2,17,18.4,-0.5,x
1658234529207.9,17,18.3,-0.6,x
1658234529274.1,17,18.4,-0.7,x
1658234529290.7,17.1,18.5,-0.7,x
1658234529307.4,17.2,18.6,-0.7,x
1658234529338.2,17.3,18.7,-0.8,x
1658234529375.3,17.4,18.8,-0.9,x
1658234529390.6,17.4,18.9,-1,x
1658234529407.3,17.5,19.1,-1.1,x
1658234529423.9,17.6,19.2,-1.1,x
1658234529440.6,17.6,19.2,-1.2,x
1658234529457.6,17.6,19.1,-1.4,x
1658234529474.1,17.6,19.2,-1.5,x
1658234529500.3,17.5,19.4,-1.4,x
1658234529507.7,17.6,19.6,-1.3,x
1658234529524,17.7,19.7,-1.3,x
1658234529557.4,17.7,20,-1.2,x
1658234529574.2,17.7,20.3,-1.1,x
1658234529591.4,17.6,20.4,-1.1,x
1658234529607.7,17.6,20.6,-1,x
1658234529624.1,17.6,20.7,-1,x
1658234529647.7,17.7,20.9,-0.9,x
1658234529674,17.8,21.2,-0.6,x
1658234529707.6,17.8,21.1,-0.5,x
1658234529725,17.8,20.9,-0.4,x
1658234529740.9,17.7,20.8,-0.4,x
1658234529791.2,17.6,20.7,-0.2,x
1658234529813.1,17.6,20.6,-0.2,x
1658234529874.1,17.3,20,-0.1,x
1658234529891.5,17.2,19.9,0,x
1658234529924.1,17,19.8,0,x
1658234529957.7,16.8,19.7,0,x
1658234529974.2,16.7,19.7,0,x
1658234530007.7,16.6,19.8,-0.1,x
1658234530024.2,16.5,19.8,-0.1,x
1658234530041,16.5,19.8,-0.2,x
1658234530057.7,16.4,19.7,-0.3,x
1658234530096.7,16.4,19.8,-0.5,x
1658234530107.1,16.3,19.8,-0.6,x
1658234530141.1,16.2,19.7,-0.7,x
1658234530191.1,16.1,19.6,-0.7,x
1658234530207.5,16,19.5,-0.7,x
1658234530302.8,15.8,19.2,-0.8,x
1658234530324,15.7,19,-0.8,x
1658234530357.3,15.6,18.8,-0.8,x
1658234530374.1,15.6,18.7,-0.9,x
1658234530391.3,15.5,18.7,-0.9,x
1658234530440.8,15.3,18.6,-0.9,x
1658234530474.1,15.1,18.5,-0.9,x
1658234530507.8,15,18.5,-0.8,x
1658234530524.4,14.9,18.6,-0.8,x
1658234530557.4,14.7,18.6,-0.7,x
1658234530590.8,14.5,18.7,-0.6,x
1658234530607.7,14.4,18.8,-0.5,x
1658234530624,14.3,18.9,-0.3,x
1658234530657.5,14.2,18.9,-0.2,x
1658234530674.1,14.2,19,-0.1,x
1658234530707.7,14.2,19,0,x
1658234530740.9,14.2,18.9,-0.1,x
1658234530791.4,14.2,18.8,-0.1,x
1658234530807.7,14.2,18.8,-0.2,x
1658234530857.4,14.3,18.7,-0.2,x
1658234530874.4,14.3,18.8,-0.3,x
1658234530907.6,14.4,18.7,-0.4,x
1658234530991.1,14.4,18.6,-0.6,x
1658234531090.7,14.5,18.5,-0.7,x
1658234531124,14.3,18.4,-0.8,x
1658234531207.6,14.2,18.5,-1,x
1658234531273.9,14.1,18.5,-1.1,x
1658234531307.1,14.1,18.5,-1,x
1658234531357.4,14.5,18.4,-0.9,x
1658234531373.8,14.6,18.4,-0.9,x
1658234531474.1,14.7,18.6,-1,x
1658234531592,14.6,18.6,-1.1,x
1658234531624,14.7,18.5,-1.2,x
1658234531741.3,14.6,18.3,-1.2,x
1658234531757.6,14.6,18.2,-1.2,x
1658234531774.1,14.5,18.2,-1.1,x
1658234531807.6,14.4,18.2,-1,x
1658234531858.6,14.3,18.3,-0.9,x
1658234531907.6,14.3,18.4,-0.8,x
1658234532057.6,14.2,18.3,-0.9,x
1658234532090.7,14.3,18.2,-1,x
1658234532124,14.2,18.3,-1,x
1658234532193,14.1,18.2,-1,x
1658234532407.4,14.3,18.2,-1.1,x
1658234532507.3,14.1,18.2,-1.1,x
1658234532574,14,18.1,-1.1,x
1658234532657.6,13.9,18.1,-1,x
1658234532723.8,13.9,18,-0.8,x
1658234532744.6,13.9,18.1,-0.8,x
1658234532890.7,13.9,18.2,-0.6,x
1658234532974.3,14,18.1,-0.8,x
1658234533007.6,14,18,-0.9,x
1658234533119.3,13.9,17.9,-0.7,x
1658234533207.1,13.9,17.8,-0.7,x
1658234533274,13.9,17.7,-0.7,x
1658234533441,13.8,17.7,-0.9,x
1658234533624,13.7,17.5,-0.8,x
1658234533974,13.7,17.5,-1,x
1658234534007.6,13.7,17.5,-1.1,x
1658234534064.6,13.6,17.5,-1,x
1658234534091.7,13.5,17.5,-1,x
1658234534107.8,13.5,17.5,-0.8,x
1658234534125.9,13.5,17.6,-0.8,x
1658234534173.8,13.5,17.5,-0.8,x
1658234534190.6,13.6,17.5,-0.8,x
1658234534274,13.6,17.4,-1,x
1658234534341,13.5,17.4,-1,x
1658234534408.1,13.4,17.6,-0.9,x
1658234534524.2,13.5,17.5,-1,x
1658234534540.6,13.6,17.5,-1,x
1658234534557.6,13.6,17.5,-1.1,x
1658234534607.4,13.6,17.4,-1.2,x
1658234534623.8,13.5,17.4,-1.2,x
1658234534690.4,13.4,17.6,-1.1,x
1658234534740.5,13.4,17.6,-1,x
1658234534873.9,13.4,17.6,-1.1,x
1658234534924,13.5,17.6,-1.2,x
1658234534974.2,13.4,17.7,-1.1,x
1658234535057.1,13.3,17.8,-1,x
1658234535093.4,13.4,17.7,-1,x
1658234535123.7,13.4,17.7,-1.1,x
1658234535173.9,13.5,17.8,-1.2,x
1658234535207.4,13.5,17.7,-1.3,x
1658234535423.7,13.4,17.5,-1.2,x
1658234535457.3,13.4,17.5,-1.1,x
1658234535474,13.3,17.4,-1,x
1658234535507.3,13.3,17.3,-1,x
1658234535557.2,13.3,17.4,-0.9,x
1658234535757.6,13.3,17.3,-0.9,x
1658234535890.6,13.2,17.3,-0.7,x
1658234535973.7,13.2,17.4,-0.6,x
1658234536057.5,13.4,17.3,-0.7,x
1658234536107.4,13.4,17.2,-0.9,x
1658234536373.8,13.3,17,-1,x
1658234536407.9,13.3,17,-1.1,x
1658234536425,13.3,17,-1,x
1658234536507.8,13.2,17.1,-0.8,x
1658234536623.6,13.2,17,-0.9,x
1658234536823.9,13,16.9,-0.8,x
1658234536888.9,13,16.8,-0.8,x
1658234536907.9,13,16.9,-0.8,x
1658234536973.8,13,16.8,-0.8,x
1658234536990.8,13.1,16.9,-0.8,x
1658234537057.5,13.1,16.8,-0.8,x
1658234537073.8,13.1,16.9,-0.8,x
1658234537223.8,13,17,-0.9,x
1658234537340.7,13,17.1,-0.8,x
1658234537457.4,12.9,17.3,-0.6,x
1658234537507.2,12.9,17.2,-0.6,x
1658234537523.8,12.8,17.2,-0.5,x
1658234537573.9,12.8,17.3,-0.4,x
1658234537623.8,12.8,17.4,-0.4,x
1658234537740.8,12.8,17.4,-0.2,x
1658234537773.9,12.9,17.5,-0.1,x
1658234537791.2,12.9,17.6,0,x
1658234537835.8,12.9,18.4,0.3,x
1658234537857.2,12.8,18.6,0.4,x
1658234537873.7,12.8,18.8,0.4,x
1658234537891.3,12.8,18.9,0.4,x
1658234537923.8,12.8,19.1,0.4,x
1658234537957.5,12.8,19,0.4,x
1658234537991.4,12.8,18.8,0.4,x
1658234538007.4,12.8,18.7,0.4,x
1658234538040.7,12.7,18.5,0.3,x
1658234538091.1,12.6,18.3,0.3,x
1658234538107.3,12.6,18.2,0.3,x
1658234538123.9,12.6,18.2,0.2,x
1658234538223.8,12.5,18.3,0.2,x
1658234538240.5,12.5,18.2,0.2,x
1658234538257.3,12.6,18.2,0.1,x
1658234538407.4,12.6,18.1,0.2,x
1658234538440.8,12.7,18,0.2,x
1658234538473.5,12.7,18,0.1,x
1658234538556.8,12.8,18,0,x
1658234538607.4,12.8,17.9,-0.1,x
1658234538674,12.9,17.8,-0.1,x
1658234538690.3,12.9,17.7,-0.1,x
1658234538724.1,12.9,17.6,-0.2,x
1658234538740.4,12.9,17.6,-0.3,x
1658234538801.8,13,17.5,-0.5,x
1658234538823.7,13,17.4,-0.6,x
1658234538840.3,13,17.3,-0.6,x
1658234538873.8,13.1,17.2,-0.6,x
1658234538907.4,13.2,16.9,-0.8,x
1658234538929.6,13.2,16.8,-0.8,x
1658234538957.1,13.2,16.7,-0.9,x
1658234538991.1,13.2,16.5,-0.9,x
1658234539007.5,13.1,16.3,-0.8,x
1658234539023.8,13.1,16.2,-0.8,x
1658234539090.4,13,16.1,-1,x
1658234539107.4,13.1,16.1,-1.1,x
1658234539140.5,13.1,16,-1.1,x
1658234539157.3,13.1,16,-1.2,x
1658234539190.5,13.2,16,-1.1,x
1658234539207.3,13.2,16,-1.2,x
1658234539257.4,13.4,16,-1.1,x
1658234539273.8,13.4,15.9,-1.2,x
1658234539307.3,13.4,15.9,-1.1,x
1658234539357.3,13.5,15.9,-1.2,x
1658234539407.5,13.5,15.8,-1.4,x
1658234539457.3,13.5,16,-1.5,x
1658234539474,13.4,16,-1.6,x
1658234539490.7,13.4,16.1,-1.6,x
1658234539525.7,13.4,16.2,-1.5,x
1658234539590.8,13.4,16.7,-1.1,x
1658234539607.5,13.4,16.7,-1.2,x
1658234539623.7,13.5,16.6,-1.1,x
1658234539640.8,13.5,16.5,-1,x
1658234539673.6,13.6,16.4,-0.8,x
1658234539690.1,13.7,16.2,-0.8,x
1658234539722.5,13.7,16,-0.8,x
1658234539740.6,13.7,16.2,-0.8,x
1658234539756.9,13.7,16.4,-0.8,x
1658234539773.6,13.7,16.8,-0.8,x
1658234539790.3,13.8,17,-0.9,x
1658234539807.1,13.8,17.2,-1,x
1658234539824,13.9,17.4,-1,x
1658234539840.3,14,17.4,-1.1,x
1658234539857.3,14.2,17.4,-1.2,x
1658234539873.7,14.4,17.4,-1.3,x
1658234539907.3,14.6,17.4,-1.2,x
1658234539923.8,14.8,17.3,-1.2,x
1658234539940.3,14.9,17.3,-1.1,x
1658234539957,15,17.2,-1,x
1658234539974,15.1,17.1,-0.9,x
1658234540023.7,15.3,17.2,-0.7,x
1658234540090.4,15.5,17.2,-0.8,x
1658234540107.7,15.5,17.3,-0.8,x
1658234540124,15.6,17.3,-0.9,x
1658234540157.3,15.6,17.2,-1,x
1658234540207.3,15.5,17.2,-1,x
1658234540273.8,15.3,17.1,-1,x
1658234540307.9,15.3,17,-1,x
1658234540357.4,15.1,17,-1,x
1658234540390.5,15.1,17,-1.2,x
1658234540407.2,15,17,-1.2,x
1658234540423.7,15,17.1,-1.2,x
1658234540463,14.8,17.2,-1.3,x
1658234540507.1,14.7,17.3,-1.3,x
1658234540573.8,14.5,17.3,-1.3,x
1658234540607.1,14.4,17.3,-1.1,x
1658234540664.5,14.2,17.3,-0.9,x
1658234540723.5,14.1,17.3,-0.7,x
1658234540740.2,14.1,17.4,-0.7,x
1658234540807.6,14.1,17.6,-0.7,x
1658234540857.2,14.1,17.8,-0.8,x
1658234540957,14.2,17.9,-0.7,x
1658234541107.3,14.4,17.8,-0.7,x
1658234541140.3,14.3,17.7,-0.7,x
1658234541223.7,14.1,17.7,-0.7,x
1658234541257.2,14.1,17.8,-0.7,x
1658234541273.7,14.1,17.7,-0.7,x
1658234541323.7,14.1,17.8,-0.8,x
1658234541373.7,14.1,17.7,-0.7,x
1658234541474.4,14.1,17.5,-0.7,x
1658234541592.8,14.2,17.4,-0.9,x
1658234541708.5,14.2,17.6,-0.9,x
1658234541807.4,14.3,17.6,-1.1,x
1658234541823.9,14.3,17.5,-1.1,x
1658234541840.6,14.2,17.4,-1,x
1658234541857.4,14.2,17.3,-1,x
1658234541873.7,14.2,17.2,-1,x
1658234541923.6,14,17.2,-0.9,x
1658234542007.4,14.1,17.2,-0.9,x
1658234542057.4,14.3,17.2,-0.8,x
1658234542123.8,14.5,17.2,-0.7,x
1658234542157.4,14.6,17.1,-0.7,x
1658234542173.7,14.6,17,-0.8,x
1658234542240.4,14.5,17,-0.9,x
1658234542340.3,14.4,17,-0.7,x
1658234542357.5,14.3,17.1,-0.5,x
1658234542373.8,14.3,17.2,-0.3,x
1658234542400.1,14.3,17.2,-0.2,x
1658234542407.3,14.3,17.3,-0.1,x
1658234542430.4,14.3,17.3,0,x
1658234542456.9,14.3,17.3,0.1,x
1658234542490.3,14.4,17.4,0,x
1658234542521.5,14.5,17.4,-0.1,x
1658234542540.4,14.6,17.3,-0.2,x
1658234542556.7,14.6,17.2,-0.2,x
1658234542573.4,14.7,17.2,-0.3,x
1658234542609.1,14.7,17.1,-0.5,x
1658234542635.2,14.7,17,-0.5,x
1658234542656.8,14.7,16.9,-0.6,x
1658234542723.9,14.6,16.9,-0.5,x
1658234542823.6,14.5,17.1,-0.4,x
1658234542857.1,14.6,17,-0.5,x
1658234543073.6,14.7,16.8,-0.5,x
1658234543107.3,14.7,16.9,-0.5,x
1658234543123.8,14.7,16.8,-0.5,x
1658234543157.2,14.7,16.8,-0.6,x
1658234543173.9,14.7,16.7,-0.6,x
1658234543207.3,14.7,16.8,-0.6,x
1658234543273.6,14.6,16.8,-0.5,x
1658234543373.6,14.6,16.8,-0.3,x
1658234543523.6,14.8,16.7,-0.5,x
1658234543557.8,14.8,16.6,-0.6,x
1658234543657.1,14.6,16.8,-0.8,x
1658234543673.5,14.6,16.9,-0.9,x
1658234543723.5,14.7,16.8,-0.9,x
1658234543773.5,14.9,16.8,-0.9,x
1658234543790.4,14.9,16.7,-0.9,x
1658234543841.6,14.9,16.8,-0.8,x
1658234543873.6,14.9,16.7,-0.9,x
1658234543923.9,14.9,16.8,-0.9,x
1658234543990.3,15,16.7,-0.9,x
1658234544123.6,14.9,16.8,-0.9,x
1658234544223.6,14.8,16.9,-0.8,x
1658234544273.7,14.7,16.8,-0.6,x
