time,sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_sitting
1652785674141.1,91.4,46.4,3.8,x
1652785674157.6,91.4,46.3,4.1,x
1652785674174.2,91.3,46.2,4.2,x
1652785674190.9,91.3,46.1,4.3,x
1652785674215.2,91.4,46.2,4.1,x
1652785674241.1,91.5,46.2,4,x
1652785674324.2,91.4,46.3,4,x
1652785674357.5,91.5,46.4,3.9,x
1652785674374.2,91.5,46.4,3.8,x
1652785674441,91.5,46.4,3.9,x
1652785674507.7,91.5,46.5,3.7,x
1652785674541.5,91.5,46.5,3.6,x
1652785674557.7,91.5,46.6,3.6,x
1652785674574.4,91.5,46.7,3.5,x
1652785674591,91.5,46.8,3.6,x
1652785674612.7,91.5,46.7,3.6,x
1652785674624.5,91.5,46.6,3.5,x
1652785674641,91.6,46.6,3.4,x
1652785674657.6,91.6,46.5,3.3,x
1652785674690.8,91.5,46.6,3.4,x
1652785674707.6,91.5,46.5,3.5,x
1652785674724.2,91.6,46.4,3.6,x
1652785674740.9,91.6,46.4,3.5,x
1652785674757.5,91.7,46.4,3.3,x
1652785674774.2,91.7,46.4,3.2,x
1652785674790.9,91.7,46.4,3.1,x
1652785674811.2,91.8,46.4,3,x
1652785674857.5,91.9,46.3,2.9,x
1652785674890.9,91.9,46.2,2.9,x
1652785674924.1,91.9,46.1,2.9,x
1652785674940.8,91.9,46,2.8,x
1652785674974.2,92,45.8,2.7,x
1652785674990.9,92,45.8,2.6,x
1652785675007.5,92,45.8,2.5,x
1652785675024.1,92.1,45.8,2.5,x
1652785675057.5,92.2,45.8,2.3,x
1652785675074.3,92.2,45.7,2.3,x
1652785675107.5,92.2,45.7,2.2,x
1652785675124.1,92.2,45.7,2.1,x
1652785675151.4,92.3,45.8,1.9,x
1652785675207.6,92.4,45.7,1.8,x
1652785675258,92.4,45.6,1.6,x
1652785675292.3,92.5,45.5,1.6,x
1652785675307.5,92.5,45.5,1.5,x
1652785675340.8,92.6,45.4,1.5,x
1652785675374.4,92.5,45.5,1.5,x
1652785675407.7,92.5,45.4,1.6,x
1652785675490.8,92.6,45.5,1.6,x
1652785675507.6,92.7,45.4,1.5,x
1652785675540.9,92.8,45.5,1.3,x
1652785675557.5,92.6,45.7,1.7,x
1652785675574.4,92.4,45.8,2.1,x
1652785675591.4,92,46,2.8,x
1652785675608.1,91.6,46.4,3.4,x
1652785675624.3,91.2,47,3.9,x
1652785675640.8,91,47.3,4.1,x
1652785675657.8,90.5,48,4.3,x
1652785675674.4,90,48.8,4.5,x
1652785675691,89.8,49.2,4.6,x
1652785675707.8,89.3,49.9,4.9,x
1652785675724.4,88.8,50.5,5.4,x
1652785675741.3,88.6,50.8,5.7,x
1652785675757.8,88.2,51.2,6.2,x
1652785675774.6,88,51.6,6.7,x
1652785675791.1,87.9,51.7,6.8,x
1652785675807.8,87.9,51.8,6.9,x
1652785675824.4,87.8,52,6.9,x
1652785675843.2,87.7,52.3,7.1,x
1652785675857.5,87.6,52.5,7.3,x
1652785675874.2,87.5,52.7,7.5,x
1652785675890.8,87.3,52.8,7.8,x
1652785675907.5,87.2,52.8,8,x
1652785675924.7,87.3,52.7,7.9,x
1652785675957.6,87.5,52.6,7.7,x
1652785675974.1,87.7,52.6,7.3,x
1652785675992.4,87.7,52.6,7.2,x
1652785676024.1,87.6,52.7,7.2,x
1652785676041,87.6,52.8,7.3,x
1652785676067.7,87.5,52.7,7.6,x
1652785676074.2,87.5,52.7,7.8,x
1652785676090.9,87.5,52.6,8,x
1652785676124.5,87.4,52.5,8,x
1652785676141.1,87.4,52.7,7.9,x
1652785676191,87.4,52.7,8.1,x
1652785676207.8,87.3,52.6,8.3,x
1652785676224.4,87.3,52.5,8.3,x
1652785676257.7,87.3,52.6,8.1,x
1652785676274.4,87.3,52.7,8,x
1652785676291.1,87.4,52.8,7.9,x
1652785676307.7,87.4,52.7,8,x
1652785676341.2,87.3,52.6,8.1,x
1652785676391,87.4,52.6,7.8,x
1652785676407.7,87.4,52.7,7.6,x
1652785676474.4,87.5,52.6,7.7,x
1652785676490.9,87.5,52.6,7.5,x
1652785676524.4,87.5,52.6,7.3,x
1652785676541,87.6,52.6,7.2,x
1652785676591.1,87.6,52.5,7.2,x
1652785676641.1,87.7,52.4,6.8,x
1652785676657.7,87.7,52.4,6.5,x
1652785676674.4,87.7,52.4,6.2,x
1652785676691.1,87.8,52.4,6,x
1652785676707.8,87.8,52.4,5.8,x
1652785676724.4,87.9,52.2,5.7,x
1652785676741,87.9,52.1,5.7,x
1652785676757.9,88,51.9,5.6,x
1652785676774.4,88,51.9,5.4,x
1652785676791.1,88.1,52,5.2,x
1652785676807.8,88.1,52.1,5.2,x
1652785676841.1,88.2,52,5.3,x
1652785676857.8,88.1,52,5.6,x
1652785676891.2,88,51.9,6,x
1652785676907.8,88,51.8,6,x
1652785676941.1,88.1,52,5.6,x
1652785676957.8,88.1,52.1,5.4,x
1652785676974.4,88.2,52.3,5.3,x
1652785677002.2,88.2,52.4,5.3,x
1652785677024.9,88,52.4,5.7,x
1652785677041.9,88,52.2,5.8,x
1652785677058,88.1,51.9,5.8,x
1652785677074.5,88.2,52,5.6,x
1652785677091.3,88.2,52.1,5.5,x
1652785677107.8,88.1,52.2,5.6,x
1652785677124.5,88.1,52.2,5.8,x
1652785677141.2,88,52.1,5.9,x
1652785677174.7,88,52.1,6.1,x
1652785677191.1,88,52.3,6.1,x
1652785677208.2,88,52.5,6.3,x
1652785677224.6,87.9,52.6,6.5,x
1652785677241.1,87.7,52.9,7,x
1652785677257.9,87.5,53,7.6,x
1652785677274.5,87.3,53.1,8,x
1652785677291.2,87,53.2,8.9,x
1652785677307.6,86.8,53.3,9.8,x
1652785677324.3,86.7,53.4,10.5,x
1652785677341,86.6,53.6,10.8,x
1652785677357.6,86.5,54,11.3,x
1652785677374.3,86.2,54.5,11.9,x
1652785677391.4,86,54.7,12.2,x
1652785677407.8,85.8,55,12.8,x
1652785677424.3,85.5,55.2,13.4,x
1652785677441.9,85.5,55.3,13.7,x
1652785677457.6,85.3,55.4,14.1,x
1652785677474.4,85.2,55.7,14.6,x
1652785677490.8,85,56,15,x
1652785677507.6,84.9,56.1,15.2,x
1652785677524.2,84.8,56.4,15.4,x
1652785677540.8,85,56.4,15.3,x
1652785677557.6,85.1,56.3,15.1,x
1652785677574.2,85.3,56.3,14.8,x
1652785677590.9,85.4,56.3,14.5,x
1652785677624.2,85.4,56.4,14.4,x
1652785677657.5,85.3,56.5,14.6,x
1652785677674.3,85.3,56.6,14.8,x
1652785677691,85.2,56.5,15,x
1652785677707.5,85.1,56.5,15.2,x
1652785677724.2,85,56.6,15.3,x
1652785677757.4,85,56.7,15.3,x
1652785677790.7,85,56.6,15.5,x
1652785677807.5,85,56.6,15.6,x
1652785677824.4,84.9,56.5,15.7,x
1652785677857.7,84.9,56.6,15.6,x
1652785677907.7,84.9,56.5,15.6,x
1652785677932.3,84.9,56.4,15.5,x
1652785677957.4,84.9,56.5,15.3,x
1652785677990.6,85,56.5,15.1,x
1652785678007.5,85.1,56.5,14.9,x
1652785678124.4,85.3,56.3,14.6,x
1652785678141.1,85.3,56.3,14.5,x
1652785678157.9,85.3,56.4,14.5,x
1652785678174.3,85.3,56.3,14.5,x
1652785678224.4,85.2,56.3,14.4,x
1652785678241.1,85.3,56.3,14.5,x
1652785678257.9,85.3,56.2,14.5,x
1652785678291,85.2,56.1,14.5,x
1652785678324.2,85.2,56,14.3,x
1652785678340.9,85.3,55.8,14.2,x
1652785678357.6,85.5,55.7,14,x
1652785678441,85.4,55.8,13.8,x
1652785678457.7,85.3,55.7,13.7,x
1652785678474.3,85.4,55.6,13.6,x
1652785678490.9,85.5,55.6,13.4,x
1652785678524.4,85.5,55.5,13.2,x
1652785678540.9,85.6,55.4,13,x
1652785678557.5,85.6,55.3,12.9,x
1652785678574.4,85.7,55.3,12.7,x
1652785678674.5,85.6,55.2,12.5,x
1652785678691.1,85.6,55.1,12.4,x
1652785678724.3,85.6,55,12.2,x
1652785678774.4,85.8,54.8,11.9,x
1652785678791,85.9,54.6,11.8,x
1652785678807.7,85.9,54.5,11.6,x
1652785678824.3,85.9,54.4,11.4,x
1652785678890.9,86,54.4,11.2,x
1652785678908.2,86.1,54.4,11.2,x
1652785678924.4,86.1,54.3,11,x
1652785678957.6,86,54.4,10.8,x
1652785678990.8,86.1,54.4,10.7,x
1652785679024.8,86.1,54.5,10.5,x
1652785679045.3,86.3,54.3,10.2,x
1652785679057.8,86.6,53.9,9.9,x
1652785679074.4,86.8,53.4,9.6,x
1652785679091,86.9,53.3,9.5,x
1652785679107.6,87,53.2,9.3,x
1652785679124.4,86.9,53.3,9.4,x
1652785679175.3,86.9,53.2,9.5,x
1652785679191,87,53.1,9.5,x
1652785679207.5,87,53,9.4,x
1652785679224.2,87.1,53,9.3,x
1652785679257.7,87,53.1,9.3,x
1652785679340.9,86.7,53.1,9.5,x
1652785679357.5,86.5,53.1,9.6,x
1652785679374,86.5,52.8,9.6,x
1652785679391.2,86.6,52.7,9.3,x
1652785679407.7,86.7,52.6,8.8,x
1652785679424.3,86.7,52.4,8.4,x
1652785679441.2,86.7,52.4,8.2,x
1652785679457.7,86.9,52.9,7.7,x
1652785679474.7,87.1,53.3,7.4,x
1652785679491.4,88.3,54.3,5.8,x
1652785679507.7,88.6,54.6,5.2,x
1652785679525,89.2,55,4.1,x
1652785679541.3,89.8,55,3,x
1652785679557.7,90,54.9,2.6,x
1652785679574.4,90.3,54.4,2.5,x
1652785679591,90.7,53.8,2.8,x
1652785679608.5,90.9,53.4,3,x
1652785679624.4,91,53.2,3.1,x
1652785679642.1,91,53.1,3.5,x
1652785679657.5,91.3,53.2,3.5,x
1652785679674.3,91.5,53.3,3.4,x
1652785679690.7,91.7,53.5,2.8,x
1652785679707.3,91.9,53.8,2.3,x
1652785679724,91.9,53.8,2.1,x
1652785679740.6,91.9,53.6,2.1,x
1652785679757.3,91.8,53.3,2.4,x
1652785679783.9,91.7,53,2.7,x
1652785679823.8,91.8,52.9,2.8,x
1652785679857.1,92,52.8,2.6,x
1652785679890.8,91.8,52.7,2.4,x
1652785679940.4,91.6,52.5,2.8,x
1652785679957.4,91.5,52.1,3.2,x
1652785679973.8,91.4,51.9,3.3,x
1652785679990.4,91.5,51.9,3.2,x
1652785680007.1,91.6,52,3,x
1652785680041,91.7,52,2.7,x
1652785680057.2,91.8,52.1,2.6,x
1652785680073.9,91.8,52,2.6,x
1652785680107.2,91.8,51.9,2.7,x
1652785680123.9,91.7,51.7,2.9,x
1652785680157.1,91.5,51.5,3.1,x
1652785680207.2,91.5,51.4,3,x
1652785680240.6,91.5,51.5,3.1,x
1652785680273.9,91.4,51.2,3.2,x
1652785680290.6,91.3,50.9,3.2,x
1652785680307.7,91.3,50.8,3.2,x
1652785680323.9,91.4,50.7,3.1,x
1652785680340.7,91.3,50.6,3.1,x
1652785680357.3,91.3,50.4,3.1,x
1652785680374,91.4,50.3,3,x
1652785680390.6,91.4,50.2,3,x
1652785680407.3,91.4,50.1,2.9,x
1652785680424.4,91.4,50,2.9,x
1652785680457.2,91.4,49.9,2.8,x
1652785680507.4,91.5,49.8,2.8,x
1652785680524,91.5,49.6,2.9,x
1652785680541.2,91.5,49.5,2.9,x
1652785680557.4,91.5,49.5,2.8,x
1652785680574.1,91.4,49.6,2.7,x
1652785680590.8,91.5,49.7,2.6,x
1652785680640.7,91.3,49.7,2.7,x
1652785680674.1,91.3,49.6,2.7,x
1652785680690.7,91.2,49.6,2.9,x
1652785680715.4,91.2,49.5,3,x
1652785680740.7,91.1,49.4,3.1,x
1652785680774,91.1,49.3,3.1,x
1652785680790.7,91.1,49.2,3,x
1652785680840.7,91.2,49.2,2.8,x
1652785680857.4,91.2,49.2,2.7,x
1652785680907.5,91.2,49.2,2.6,x
1652785680924.1,91.2,49.2,2.5,x
1652785680940.7,91.3,49.3,2.4,x
1652785680957.4,91.3,49.3,2.3,x
1652785680974,91.4,49.3,2.2,x
1652785680990.7,91.4,49.2,2.1,x
1652785681057.3,91.4,49.2,2,x
1652785681124,91.4,49.1,2,x
1652785681140.7,91.4,49,2,x
1652785681174.1,91.5,49.1,1.9,x
1652785681207.3,91.4,49.2,1.9,x
1652785681224.1,91.4,49.3,1.8,x
1652785681324.5,91.4,49.4,1.8,x
1652785681490.6,91.4,49.5,1.6,x
1652785681507.3,91.4,49.4,1.5,x
1652785681557.8,91.4,49.3,1.5,x
1652785681590.6,91.4,49.4,1.4,x
1652785681707.4,91.5,49.3,1.4,x
1652785681740.7,91.5,49.2,1.4,x
1652785681757.3,91.4,49.1,1.5,x
1652785681774,91.4,49,1.6,x
1652785681790.6,91.4,48.9,1.8,x
1652785681807.8,91.4,48.8,2,x
1652785681824,91.4,48.8,2.2,x
1652785681840.7,91.3,48.8,2.3,x
1652785681857.3,91.3,49,2.5,x
1652785681874,91.2,49.2,2.7,x
1652785681890.6,91.2,49.2,2.8,x
1652785681908.1,91.1,49.4,2.8,x
1652785681941.5,91.1,49.6,2.8,x
1652785681958.1,91.1,49.7,2.8,x
1652785681974.2,91.1,49.8,2.7,x
1652785681991.4,91.1,49.9,2.5,x
1652785682024.1,91.1,50,2.2,x
1652785682041.9,91.1,50,1.9,x
1652785682057.4,91.1,50.1,1.8,x
1652785682074.2,91,50.1,1.5,x
1652785682090.8,91,50.1,1.3,x
1652785682107.6,91,50,1.1,x
1652785682124.1,91.1,50,1,x
1652785682207.4,91,50.1,0.9,x
1652785682257.5,91.1,50.1,0.8,x
1652785682340.8,91.1,50.1,0.5,x
1652785682390.8,91.3,50.1,0.2,x
1652785682425.1,91.4,50.1,0.1,x
1652785682440.6,91.6,50.1,0,x
1652785682474,91.8,50.1,0,x
1652785682490.4,91.9,50.2,-0.1,x
1652785682507.5,92.2,50.4,-0.5,x
1652785682524.8,92.5,50.7,-0.9,x
1652785682540.7,92.6,50.7,-1,x
1652785682568.5,93,50.8,-1.4,x
1652785682576.4,93.1,50.9,-1.5,x
1652785682590.7,93.2,51,-1.6,x
1652785682607.4,93.2,51,-1.7,x
1652785682624.1,93.2,51,-1.6,x
1652785682674.1,93.2,51,-1.7,x
1652785682690.8,93.2,51.1,-1.7,x
1652785682707.4,93.3,51.1,-1.8,x
1652785682740.8,93.3,51,-1.9,x
1652785682774.5,93.4,51.1,-2.1,x
1652785682790.8,93.5,51,-2.3,x
1652785682807.5,93.5,51,-2.4,x
1652785682840.8,93.6,51,-2.5,x
1652785682857.5,93.8,51.1,-2.7,x
1652785682874.1,93.8,51.2,-2.8,x
1652785682890.8,94,51.3,-3,x
1652785682907.5,94.2,51.5,-3.1,x
1652785682924.1,94.4,51.6,-3.4,x
1652785682942,94.5,51.8,-3.6,x
1652785682957.4,94.8,52,-3.9,x
1652785682974.1,95.2,52.4,-4.2,x
1652785682991,95.5,52.4,-4.4,x
1652785683007.3,95.7,52.5,-4.5,x
1652785683024,96,52.6,-4.8,x
1652785683040.7,96.3,52.6,-5.2,x
1652785683057.5,96.5,52.6,-5.4,x
1652785683074.1,96.8,52.5,-5.8,x
1652785683090.8,96.9,52.4,-6.1,x
1652785683107.4,96.9,52.3,-6.1,x
1652785683124.1,96.8,52.2,-6.1,x
1652785683140.7,96.9,52,-6.2,x
1652785683157.6,97.2,51.8,-6.5,x
1652785683174.2,97.3,51.7,-6.6,x
1652785683190.7,97.4,51.9,-6.7,x
1652785683224.1,97.5,52.1,-6.7,x
1652785683242,97.5,52.3,-6.6,x
1652785683257.2,97.7,52.4,-6.6,x
1652785683273.9,98.2,52.9,-7,x
1652785683290.7,98.2,52.8,-7.1,x
1652785683323.9,98.2,52.7,-7.1,x
