time,sensor_x0[undefined],sensor_y0[undefined],sensor_z0[undefined],sensor_x[undefined],sensor_y[undefined],sensor_z[undefined],sensor_alpha[undefined],sensor_beta[undefined],sensor_gamma[undefined],label_activities_walking
1664285169543.5,-0.2,-0.5,0.9,-0.3,4.3,9.5,19.8,-6.4,-1.5,x
1664285169560.2,-0.2,-0.5,0.9,-0.3,4.3,9.5,19.8,-6.4,-1.5,x
1664285169576.8,-1.2,-0.9,0.2,-1.3,4,8.7,1.8,13.9,19.5,x
1664285169594.4,-1,-1.2,0.9,-1.1,3.7,9.4,-13.2,-1.9,26.9,x
1664285169610.2,-0.9,-1.4,1.3,-0.9,3.5,9.8,-17.7,-6.9,28.9,x
1664285169626.9,-0.3,-1.4,1.4,-0.2,3.5,9.9,-17.3,-9.2,29.7,x
1664285169644.3,0.3,-1,0.8,0.4,3.8,9.4,-10.1,-4,22.4,x
1664285169661.1,0.3,-0.8,0.6,0.4,4,9.1,-8.5,-0.6,17.9,x
1664285169677,0.2,-0.5,0.3,0.3,4.3,8.8,-6.8,3.8,10.4,x
1664285169697.2,-0.3,-0.3,0.1,-0.1,4.5,8.7,-4.1,5.1,4,x
1664285169710.3,-0.4,-0.1,-0.1,-0.3,4.6,8.5,-1.8,5.5,2.6,x
1664285169727.1,-0.4,0.1,-0.6,-0.2,4.8,8,3.2,6.6,2.2,x
1664285169745.1,-0.4,0,-0.8,-0.3,4.8,7.7,3.9,6.3,0.9,x
1664285169760.7,-0.6,0,-0.9,-0.5,4.7,7.7,4,3.7,1.1,x
1664285169777,-0.5,-0.2,-1.4,-0.3,4.6,7.2,3.6,-0.2,6.2,x
1664285169794,-0.2,-0.3,-1.6,0,4.5,7,2.5,-0.6,8.5,x
1664285169810.5,0.2,-0.4,-1.7,0.3,4.3,6.8,-0.8,1.8,8.9,x
1664285169829.3,0.2,-0.3,-0.8,0.3,4.5,7.7,-2.8,13.9,6.1,x
1664285169887.7,0,0.5,-1.6,0,5.4,6.9,7.1,1.2,4.8,x
1664285169908.3,-0.3,0.4,-1.2,-0.3,5.3,7.3,-1,-4.7,3.1,x
1664285169910.1,-0.3,0.4,-1.2,-0.3,5.3,7.3,-1,-4.7,3.1,x
1664285169926.9,-0.1,0.6,-0.9,-0.1,5.4,7.6,-2.3,-7.7,4.6,x
1664285169948.5,0,0.7,-0.9,0.1,5.6,7.6,0.4,-6.3,1.6,x
1664285169960.3,0,0.8,-1.1,0.1,5.7,7.4,1.6,-7.3,-0.2,x
1664285169977,0.1,1,-1.3,0.2,5.8,7.3,-2,-7.8,-4.7,x
1664285169995.4,0.1,0.9,-0.8,0.2,5.7,7.8,-11.8,-9.7,-11.9,x
1664285170010.9,-0.3,0.8,-0.3,-0.2,5.6,8.2,-16.1,-8,-16.1,x
1664285170027,-0.6,0.8,0.3,-0.5,5.5,8.9,-10.6,-4.5,-17.7,x
1664285170044,-0.4,0.8,0.4,-0.3,5.6,9,-6.1,-0.9,-16.1,x
1664285170060.7,-0.2,0.8,0.6,-0.2,5.6,9.2,0.9,1.7,-15.4,x
1664285170077.3,-0.1,0.7,0.9,-0.1,5.5,9.5,5,-5,-17.8,x
1664285170093.7,0,0.7,0.9,0.1,5.5,9.4,5.4,-9.2,-18.3,x
1664285170110.7,0.9,1.3,0.7,0.9,6.1,9.3,4,-22.1,-18.1,x
1664285170127,0.8,0.8,0.9,0.9,5.6,9.4,-5.8,-21,-20.6,x
1664285170149.6,0.5,0.5,1.3,0.6,5.3,9.8,-15.9,-10.5,-19.5,x
1664285170170.6,0.3,-0.2,2.1,0.4,4.5,10.7,-23.4,-2.9,-15.4,x
1664285170189.1,0.7,-0.7,2.3,0.8,3.9,10.9,-20.9,-4.9,-14.1,x
1664285170193.6,1,-0.9,2.1,1.1,3.7,10.8,-18.3,-5.1,-15.3,x
1664285170210.2,1.3,-0.9,1.8,1.3,3.7,10.4,-14.8,-5,-17.7,x
1664285170227,0.9,-1.1,1.5,0.9,3.4,10.2,-9.2,-2.1,-25,x
1664285170244.8,0.7,-1.2,1.1,0.7,3.4,9.8,-5.7,7.7,-25,x
1664285170261.9,0.5,-1.2,0.9,0.5,3.3,9.6,-6.1,13.9,-24.9,x
1664285170277,0,-1.4,0.8,-0.1,3.1,9.5,-10.5,20.9,-22.5,x
1664285170295.8,-0.2,-1.6,0.5,-0.4,2.9,9.2,-15.2,15.5,-16.6,x
1664285170310.4,0,-1.6,0.4,-0.2,2.8,9.1,-16.8,10.2,-13.7,x
1664285170327.1,0.5,-1.6,-0.2,0.3,2.8,8.5,-14.2,-3.1,-11.8,x
1664285170343.9,0.5,-1.3,-0.9,0.2,3,7.9,-7.1,-4.2,-14.6,x
1664285170361.5,0.3,-1.2,-1.1,0,3.1,7.7,-5.2,2.9,-16.5,x
1664285170377.1,-0.5,-0.8,-1.2,-0.8,3.5,7.6,-12.2,31.5,-14.1,x
1664285170395,-0.7,-0.7,-1,-1.1,3.5,7.8,-17.4,35.7,-4.8,x
1664285170410.4,-0.4,-0.7,-1.2,-0.9,3.5,7.7,-18.3,24.9,2,x
1664285170427.1,0.1,-0.5,-1.1,-0.4,3.7,7.7,-20.5,13.8,7.6,x
1664285170445.5,1.5,-0.5,0.2,0.9,3.6,9.1,-24.6,22.7,13.9,x
1664285170461,1.1,-0.7,-0.2,0.5,3.3,8.7,-18.3,16.5,9.4,x
1664285170479.8,0.3,-0.6,-0.6,-0.4,3.5,8.3,0.5,13.6,11.6,x
1664285170494.9,0.5,0,-0.9,-0.2,4,8,11.2,25.7,27.9,x
1664285170510.4,0,-0.2,-1.3,-0.7,3.9,7.6,9.8,38,38.4,x
1664285170527.1,-0.8,-0.4,-1.7,-1.6,3.7,7.2,3.3,35.1,55.8,x
1664285170545.2,0.1,-0.1,-2,-0.7,4,6.9,-16.7,22.1,70.7,x
1664285170560.6,0.5,0.4,-2,-0.3,4.5,6.8,-31.3,24.8,69.7,x
1664285170577,0.4,-0.2,-2,-0.4,3.8,6.9,-50.1,18,59,x
1664285170595.1,1.9,0.7,0.4,1.2,4.6,9.4,-36.3,-9.9,34.2,x
1664285170610.6,0.8,0.2,-0.6,0.1,4,8.4,-18.4,-27,23.4,x
1664285170627.1,1,0.9,0.9,0.5,4.6,10,27,-44,11.2,x
1664285170643.7,0.5,0.8,1.1,0.1,4.7,10.1,43.2,-33.6,2.4,x
1664285170660.6,0.5,1,0.6,0.1,5,9.6,59.9,4.2,-4.3,x
1664285170677.4,0,1.1,0.3,-0.3,5.2,9.1,60.9,10.8,4,x
1664285170693.7,0.2,1.1,0,-0.2,5.4,8.9,53.3,14.6,9.3,x
1664285170710.6,0.2,1,0,-0.2,5.4,8.7,10.6,27.4,8.9,x
1664285170727.3,-0.5,0.8,0.9,-1,5.2,9.7,-9.9,5.2,4.9,x
1664285170743.9,-0.1,0.9,2.2,-0.5,5.2,10.9,-14.6,-20.5,5.8,x
1664285170761.4,0.5,1,2.3,0.1,5.3,11.1,-11.8,-26.9,6.1,x
1664285170778,0.8,0.7,1.2,0.4,5,10,1.9,-34.4,-0.4,x
1664285170793.8,0.2,0.2,0.6,-1,4.1,9.1,4,-29.4,-5.1,x
1664285170835.7,-1.6,-0.5,2.7,-1.9,3.7,11.5,-59.9,31.8,16,x
1664285170843.5,-1.6,-0.8,3.7,-1.9,3.4,12.6,-65.1,29.8,21.1,x
1664285170861.1,-1.1,-1,4.9,-1.4,3,13.8,-48.3,6.7,17.7,x
1664285170877.2,-1.1,-0.6,3.7,-1.4,3.3,12.8,-8.8,-15.3,0.2,x
1664285170893.7,-1.4,-0.3,3,-1.8,3.5,12.1,16.8,-15.3,-10.3,x
1664285170910.6,-2.2,0.1,1.7,-2.6,3.9,10.7,30.8,9.8,-8.1,x
1664285170927.4,-2.8,0,0.8,-3.2,4,9.7,25.3,38.9,6.3,x
1664285170945,-2.5,0.1,0,-3,4.1,8.9,13.5,38.8,24.4,x
1664285170960.7,-1.9,-0.1,-0.5,-2.5,4,8.5,7.5,25.2,32.3,x
1664285170977.2,-0.7,-0.4,-1.1,-1.2,3.7,7.8,-6.4,-8,40.2,x
1664285170995,-0.1,-0.6,-1.1,-0.5,3.4,7.9,-20,-29.1,36.7,x
1664285171010.6,0,-0.5,-0.9,-0.4,3.5,8.1,-21.6,-28.6,34.4,x
1664285171027.1,0,-0.4,-0.7,-0.3,3.6,8.3,-16.5,-19.3,30.6,x
1664285171045.2,0.1,-0.2,-1.2,-0.1,3.7,7.8,-4.2,-12.5,26.3,x
1664285171060.7,0.1,0,-1.4,0,3.9,7.6,0.8,-11.2,23.3,x
1664285171077.1,0,0.1,-1.8,-0.1,4.1,7.2,6.5,-6.2,16,x
1664285171094.8,-0.2,0.1,-2,-0.2,4,7,6.9,0,14,x
1664285171110.6,-0.2,0.1,-2,-0.3,4,7,5.9,0.6,13.5,x
1664285171127.1,-0.1,0,-2,-0.1,4,7,0.5,-2.6,10.5,x
1664285171151.8,0,0.1,-1.7,0,4.1,7.2,-3.3,-10.6,5.6,x
1664285171161.4,-0.1,0.2,-1.5,-0.1,4.1,7.4,-4,-11.2,3.2,x
1664285171177,-0.4,0.3,-1.2,-0.4,4.2,7.8,-5.9,-1.6,-0.8,x
1664285171194.4,-0.7,0.4,-1.1,-0.6,4.3,7.9,-10,7.8,-0.6,x
1664285171210.5,-0.6,0.3,-1,-0.6,4.2,7.9,-11.1,8.8,-0.1,x
1664285171227,-0.7,0.2,-0.6,-0.6,4.1,8.5,-10.4,9.5,0.9,x
1664285171244.7,-1,0.1,-0.2,-0.9,4,8.8,-2.3,5.4,3.1,x
1664285171260.6,-0.8,0.1,-0.3,-0.8,4,8.7,3.4,1.8,6.1,x
1664285171277,0.2,0.2,-0.9,0.2,4,8.2,11.4,-10.1,8.3,x
1664285171294.5,0.5,0.2,-1,0.6,4.1,8,7.9,-17.1,-1.8,x
1664285171310.5,0.4,0.3,-0.8,0.5,4.2,8.2,5.4,-17.2,-7.3,x
1664285171327,0.1,0.5,-0.2,0.2,4.4,8.8,2.7,-14.5,-14.4,x
1664285171344.9,-0.5,0.7,0.9,-0.4,4.6,9.8,7,-17.4,-15.9,x
1664285171360.6,-0.3,0.8,1.1,-0.2,4.7,10,11.8,-19.9,-14.2,x
1664285171377.1,0.4,1,0.9,0.6,5,9.8,17.7,-21,-12.1,x
1664285171395.2,0.6,1.3,0.6,0.9,5.3,9.6,9.8,-22.1,-14.7,x
1664285171410.7,0.6,1.4,0.7,0.8,5.5,9.6,3,-23.9,-16.2,x
1664285171427.1,0,1.1,1.9,0.4,5.2,10.8,-16.2,-16.1,-15,x
1664285171443.8,-0.4,0.8,3,0,4.8,11.9,-27.7,-1.3,-11.7,x
1664285171460.6,-0.6,-0.1,5.3,-0.3,3.8,14.3,-35.5,28,-4.1,x
1664285171477,0,-0.8,5.6,0.2,3,14.6,-1.7,19.5,-5.9,x
1664285171494.3,0.6,-0.8,4.7,1,3.1,12.5,17.7,4.2,-11.6,x
1664285171510.7,0.7,-0.6,2.5,0.8,3.3,11.5,39.5,-12.9,-26.8,x
1664285171527.1,-0.2,-0.5,1.6,-0.1,3.6,10.5,33.8,-0.1,-31.6,x
1664285171545.2,-0.8,-0.8,1.6,-0.7,3.3,10.5,22.5,18.3,-18.9,x
1664285171561,-0.6,-1,1.4,-0.6,3.2,10.3,18.5,22,-7.6,x
1664285171577.1,-0.2,-1.2,0.8,-0.2,3,9.7,14.6,16.2,-1.3,x
1664285171594.9,-0.2,-1.4,0.1,-0.2,2.8,8.9,13.4,-0.3,1.9,x
1664285171610.5,-0.2,-1.6,-0.2,-0.2,2.7,8.6,12.1,-7.9,3.8,x
1664285171626.9,0,-1.5,-0.5,0,2.9,8.3,4.8,-13.7,8.1,x
1664285171643.7,0,-1.6,-0.4,0.1,2.7,8.4,1.1,-11.6,12,x
1664285171667.1,0.4,-1.7,-0.5,0.4,2.7,8.2,7.6,-4.5,13.7,x
1664285171678.4,0.3,-1.8,-0.7,0.5,2.6,8,11.6,-2.2,11.9,x
1664285171693.5,0,-1.8,-1.4,0.1,2.6,7.4,16.7,-0.4,10.8,x
1664285171710.2,-0.1,-1.8,-1.5,0,2.7,7.2,14.4,1,10.8,x
1664285171726.8,-0.2,-1.6,-1.4,0,2.9,7.3,2.8,7,11,x
1664285171751.6,-0.6,-1.7,-1,-0.4,2.8,7.7,-7.2,15.3,9.7,x
1664285171760.3,-0.7,-1.8,-0.8,-0.6,2.6,7.9,-10.8,18.7,8.7,x
1664285171776.7,-1.3,-1.7,-0.2,-1.2,2.7,8.5,-4.7,16.6,11,x
1664285171794.1,-1.2,-1.5,-0.8,-1.2,2.9,7.9,9,-0.2,19.1,x
1664285171810.1,-1.2,-1.4,-1.3,-1.1,3,7.5,11.4,-5.8,21.5,x
1664285171826.7,-0.7,-1,-1.9,-0.6,3.4,6.9,8.5,-12.5,24.2,x
1664285171843.5,-0.3,-0.7,-1.9,-0.1,3.7,6.8,0.6,-10.9,23.1,x
1664285171860.2,-0.2,-0.7,-2,0,3.8,6.7,-1.1,-8.6,20.9,x
1664285171876.8,-0.1,-0.3,-1.6,0.2,4.1,7.1,-0.9,-2.1,14.4,x
1664285171893.6,0,0.4,-1.6,0.3,4.8,7.1,5.6,3.9,9.4,x
1664285171911.1,0.1,0.7,-1.6,0.4,5.1,7.2,10,2.7,6.1,x
1664285171927.1,0,0.8,-1.1,0.3,5.3,7.7,15.7,3.2,-4.7,x
1664285171944.5,-0.4,0.9,-0.5,-0.1,5.4,8.2,22.8,6.9,-20.1,x
1664285171961.3,-1,1.2,0.1,-0.7,5.7,8.8,25.7,11.9,-22.8,x
1664285171988.6,-1.9,2.1,0.7,-1.7,6.8,9.3,48.2,38.2,-14.8,x
1664285171994.2,-1.7,2.3,0.3,-1.7,7.1,8.8,54.3,48.1,-8.8,x
1664285172010.8,-1.3,2.3,-0.4,-1.4,7.2,8.1,57.4,56.6,-1.8,x
1664285172026.8,0.6,2.3,-2.2,0.4,7.4,6.2,42.8,60.6,15.3,x
1664285172043.5,1.6,2,-1.6,1.3,7.1,6.7,-8.9,31.4,23.3,x
1664285172061.9,2,1.9,-0.8,1.7,7,7.6,-24.7,10,22.4,x
1664285172077.7,2.5,2.6,1.3,2.2,7.7,9.7,-31.1,-21.3,15.2,x
1664285172095.1,2,2.9,1.2,1.7,7.9,9.6,-11.1,-21.3,13.8,x
1664285172110.5,1.8,2,0.6,1.6,7,9,-7.9,-6.6,21,x
1664285172127,1.6,0.1,0.6,1.5,5.1,9.1,-32.9,34.2,41.3,x
1664285172144.6,1.8,-1.5,2.9,1.6,3.3,11.4,-69.9,36.8,39.6,x
1664285172161.2,2.1,-1.6,4.1,1.9,3.1,12.7,-68,19.4,28.2,x
1664285172177,1.8,-1.1,5.3,1.6,3.4,14,-37.2,-15.2,-10.1,x
1664285172194.8,0,-0.2,4.4,-0.2,4.2,13.1,2,-19.1,-38.2,x
1664285172210.6,-0.9,0.1,3.4,-1.1,4.5,12.2,17,-8.2,-40.2,x
1664285172227,-2,0,2,-2.2,4.5,10.7,24.9,20.6,-25,x
1664285172245.1,-1.9,-0.7,1.8,-2.2,3.8,10.5,9.1,35.1,0.7,x
1664285172260.6,-1.6,-1,1.7,-2,3.6,10.4,4.3,28.4,7.1,x
1664285172277,-1.2,-1.4,1.1,-1.6,3.2,9.8,0.2,1.4,12.2,x
1664285172294.7,-0.8,-1.3,0,-1.2,3.3,8.6,-3.7,-27.3,10.9,x
1664285172310.5,-0.9,-1.1,-0.4,-1.2,3.5,8.3,-7,-35.7,10.8,x
1664285172326.9,-0.4,-0.8,-0.6,-0.6,3.8,8.1,-19.5,-29.5,15.6,x
1664285172355.5,-0.2,-0.8,-0.7,-0.3,3.7,8,-13.1,-18.7,9.8,x
1664285172360.1,-0.2,-0.8,-0.7,-0.3,3.7,8,-13.1,-18.7,9.8,x
1664285172377,-0.3,-0.8,-1.1,-0.3,3.7,7.7,-3,-15.5,1.3,x
1664285172394.1,-0.6,-0.6,-1.4,-0.6,3.8,7.4,5.7,-14.3,-5.5,x
1664285172410.5,-0.7,-0.5,-1.5,-0.6,4,7.2,9,-12.9,-6.7,x
1664285172427,-0.8,-0.3,-2.1,-0.7,4.1,6.6,11.6,-4.9,-5.5,x
1664285172444.9,-1.1,-0.3,-2.3,-1,4.2,6.5,7.6,-3.5,-2.9,x
1664285172460.4,-1.1,-0.3,-2.2,-1.1,4.2,6.5,4.9,-4.3,-0.1,x
1664285172478.8,-0.9,-0.5,-1.9,-0.8,4,6.8,-1.3,-7.6,4.5,x
1664285172495,-0.6,-0.7,-1.5,-0.5,3.8,7.2,-3.9,-9.1,3.9,x
1664285172510.6,-0.6,-0.7,-1.4,-0.5,3.8,7.3,-2.8,-8,1.4,x
1664285172527.3,-0.9,-0.7,-1.4,-0.7,3.8,7.3,2.1,1.9,-5,x
1664285172544.5,-1.3,-0.6,-1.3,-1.2,3.9,7.4,5.3,9.6,-6.7,x
1664285172560.5,-1.5,-0.5,-1.5,-1.4,4.1,7.2,6.2,10.7,-4.8,x
1664285172577.2,-1.3,-0.2,-1.6,-1.2,4.4,7.1,1.9,5.4,1.1,x
1664285172594.7,-0.5,0.3,-1.5,-0.4,4.8,7.2,-9.4,-7.7,5.7,x
1664285172610.6,-0.1,0.5,-1.3,0,5,7.4,-15.4,-15.6,6.5,x
1664285172627,0.3,0.6,-0.5,0.5,5.1,8.2,-26.9,-26,1.3,x
1664285172644.7,0.7,0.9,0.5,0.9,5.2,9.3,-26.6,-26.9,-6,x
1664285172660.6,0.7,1,0.9,1,5.4,9.7,-22.5,-24,-11.3,x
1664285172702.5,0.7,1.3,1,1,5.5,9.8,4,-4.4,-32,x
1664285172710.5,0.5,1.3,0.9,0.8,5.6,9.7,7.4,-1.9,-37.1,x
1664285172727.2,0.3,1.9,0.5,0.5,6.2,9.3,4.9,-9.6,-45.1,x
1664285172743.5,0.2,2.1,0.3,0.4,6.4,9.1,0.4,-14.9,-44.8,x
1664285172761.2,-0.7,1.1,1.4,-0.5,5.4,10.2,-22.2,-1.5,-37.1,x
1664285172776.7,-1.2,-0.4,4.3,-1.1,3.8,13.1,-50.5,41.1,-21.7,x
1664285172793.4,-0.4,-1.4,5.9,-0.4,2.6,14.8,-42.6,50.3,-12.3,x
1664285172809.9,0.1,-1.6,5.3,0,2.4,14.3,-13.1,22.8,-15.2,x
1664285172826.6,1.2,-1.2,2.7,1,2.8,11.7,18,-21.1,-31.4,x
1664285172843.9,0.7,-0.6,1,0.5,3.5,10,17.7,-24.2,-42.1,x
1664285172860.3,0.4,-0.4,0.8,0.2,3.7,9.7,11.7,-14,-41,x
1664285172877.2,0.2,-0.2,1.1,0,3.9,10,1,13.6,-32,x
1664285172896.6,0.1,-0.5,1.2,-0.1,3.6,10.1,0.8,28.6,-22.7,x
1664285172910.2,0.2,-0.7,1.1,-0.1,3.4,10,3.1,27.9,-19.3,x
1664285172926.8,0.2,-0.8,0.7,-0.3,3.3,9.6,6.7,18.4,-18.9,x
1664285172943.5,-0.3,-1,0.2,-0.8,3.2,9.1,6.4,11,-17.3,x
1664285172961.6,-0.3,-0.9,-0.1,-0.9,3.2,8.8,2.7,12.2,-14.5,x
1664285172976.7,-0.1,-0.9,-0.5,-0.7,3.2,8.4,-0.7,3.6,-7.5,x
1664285172994.8,0.6,-1,-1,0,3.1,7.9,-0.5,-13.1,-0.4,x
1664285173012.6,0.8,-1.1,-1.2,0.2,3.1,7.7,0.5,-17.4,-0.5,x
1664285173027.5,0.8,-1.1,-1.5,0.3,3,7.4,3,-17.8,-4.9,x
1664285173043.6,0.5,-0.8,-1.5,0,3.3,7.4,4.6,-9.4,-10.3,x
1664285173060.4,0.2,-0.7,-1.6,-0.3,3.4,7.3,7.7,-6.2,-10.9,x
1664285173076.9,0.3,-0.3,-2.1,-0.2,3.9,6.8,12.3,-1.5,-5.5,x
1664285173094.8,0.5,-0.2,-2.3,0,4,6.5,5.8,1,1.3,x
1664285173110.5,0.6,-0.2,-2,0.1,4,6.8,-0.7,3.3,3,x
1664285173126.9,0.5,-0.3,-1.1,0,3.9,7.7,-6.8,1.8,2.4,x
1664285173171.9,0.5,0.3,-0.8,0,4.5,8,1,-9.4,-1.6,x
1664285173176.7,0.5,0.5,-0.8,0.1,4.7,8,2.5,-10.8,-1.9,x
1664285173193.5,0.2,0.6,-0.9,-0.2,4.7,7.9,7.1,-7.3,0,x
1664285173211.8,0.1,0.6,-1,-0.3,4.8,7.9,6.9,-3.3,1.8,x
1664285173226.8,0.1,0.7,-0.8,-0.3,4.9,8.1,6.8,-1,5.8,x
1664285173243.5,0.5,0.8,-0.7,0.1,5,8.1,7.2,-6.2,8.1,x
1664285173262.3,0.6,0.8,-0.6,0.2,5,8.3,8.4,-11,7.2,x
1664285173276.9,0.5,0.8,-0.4,0.1,5.1,8.4,12.3,-15.3,4.3,x
1664285173294.7,0.4,1,0,0.1,5.3,8.8,13,-14.5,3.1,x
1664285173311.1,0.4,1,0,0.2,5.3,8.8,16.9,-13.2,3.2,x
1664285173326.9,0.9,1.3,-0.3,0.7,5.7,8.5,17.7,-7.8,4.8,x
1664285173343.8,1,1.4,-0.2,0.9,5.9,8.7,14.6,-3.5,4.1,x
1664285173360.5,1,1.7,0.2,0.9,6.2,8.9,4.6,5.3,0.8,x
1664285173377,0.4,2.3,0.3,0.2,6.8,9,-8.5,0.8,-0.8,x
1664285173394.8,-2,1.1,2.2,-2.2,5.5,11,-51.6,12.1,13,x
1664285173410.6,-2.2,0.6,3.8,-2.4,5,12.6,-68.4,19.3,26.2,x
1664285173426.8,-0.3,-0.4,6.9,-0.5,3.7,15.8,-65.8,17.9,47.4,x
1664285173444.2,1.7,-0.6,7.6,1.5,3.4,16.6,-18.9,-6,33.4,x
1664285173460.7,1.7,-0.7,6.7,1.5,3.3,15.7,13.2,-19.1,16.2,x
1664285173476.9,0.3,-0.8,4,0.2,3.2,12.9,62.3,-11.2,-13.2,x
1664285173494.4,-0.6,-1.2,2.3,-0.7,3,11.1,54.5,17.6,-13.6,x
1664285173510.3,-1,-1.5,2.3,-1.1,2.8,11.2,43.9,25.2,-9.9,x
1664285173526.9,-1.1,-2,2.2,-1.4,2.4,10.9,31.1,19.5,0,x
1664285173545.3,-0.6,-2.2,1.1,-0.8,2.3,9.8,29.9,-6.7,3,x
1664285173562.8,-0.4,-2.1,0.1,-0.6,2.4,8.8,31.5,-21.2,0.5,x
1664285173577.1,-0.3,-1.9,-1.6,-0.5,2.8,7,28.9,-38.4,-4.3,x
1664285173593.6,-0.3,-1.8,-2.3,-0.4,2.9,6.3,24,-37.1,-2.3,x
1664285173610.4,0.2,-1.6,-3.1,0.2,3.1,5.5,10.3,-26.5,4.9,x
1664285173627,0.7,-1.6,-2.8,0.7,3.2,5.8,-4.9,-14.1,7.2,x
1664285173662,0.8,-1.4,-1.7,0.9,3.3,6.9,-9.4,-5.1,-5.3,x
1664285173677.1,0.3,-1,-1.7,0.4,3.7,6.9,3.7,-1.7,-19.5,x
1664285173693.4,-0.4,-0.6,-2,-0.4,4.1,6.6,10.8,3.5,-22.9,x
1664285173710.2,-0.6,-0.4,-2.3,-0.5,4.3,6.3,11.2,4.2,-20,x
1664285173726.8,-0.3,-0.2,-2.6,-0.3,4.6,6,6.4,0.5,-12.3,x
1664285173743.5,-0.1,-0.1,-2.6,-0.1,4.7,6,1.9,-3.1,-10.3,x
1664285173760.3,0.1,-0.1,-2.3,0.1,4.7,6.3,-5.2,-10.8,-11.8,x
1664285173777.1,-0.1,0,-1.8,-0.1,4.7,6.8,-11.1,-6.2,-14.7,x
1664285173793.4,-0.4,-0.1,-1.4,-0.4,4.7,7.2,-15.2,3.3,-13.7,x
1664285173810.2,-0.6,-0.1,-1.1,-0.6,4.6,7.5,-16.4,6.7,-11.6,x
1664285173827,-0.5,-0.1,-0.9,-0.6,4.5,7.7,-15.9,5.5,-6.4,x
1664285173843.5,-0.1,0,-0.6,-0.1,4.6,8,-15.3,2.6,-5.6,x
